"","GO0043235_receptor_complex"
"Q8N9Z2_IDR_1_54",0.496498489886952
"Q8N9Z2_IDR_87_176",0.503501510113048
"Q8N9Z9_IDR_260_388",0.492175527381627
"Q8N9Z9_IDR_26_129",0.507824472618373
"Q8NA03_IDR_1_111",0.195682921757164
"Q8NA03_IDR_132_261",0.197057260588307
"Q8NA03_IDR_329_384",0.202587063349513
"Q8NA03_IDR_418_521",0.211099264901501
"Q8NA03_IDR_548_581",0.193573489403514
"Q8NA19_IDR_1_43",0.479294683189443
"Q8NA19_IDR_366_514",0.520705316810557
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.500448053875674
"Q8NA31_IDR_421_673",0.499551946124326
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.335066475023778
"Q8NA47_IDR_262_296",0.327080047205784
"Q8NA47_IDR_531_563",0.337853477770437
"Q8NAM6_IDR_128_308",0.508412272751856
"Q8NAM6_IDR_1_38",0.491587727248144
"Q8NAN2_IDR_288_334",0.497230675095474
"Q8NAN2_IDR_96_200",0.502769324904526
"Q8NAP3_IDR_123_165",0.308461767942016
"Q8NAP3_IDR_176_459",0.33941623886647
"Q8NAP3_IDR_522_970",0.352121993191514
"Q8NAP8_IDR_125_370",0.514022109450835
"Q8NAP8_IDR_402_495",0.485977890549164
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.329458985126693
"Q8NAT2_IDR_693_915",0.341220204509655
"Q8NAT2_IDR_95_126",0.329320810363651
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.509516712663195
"Q8NAV2_IDR_308_365",0.490483287336805
"Q8NAX2_IDR_115_232",0.256808724875141
"Q8NAX2_IDR_1_54",0.243270857131636
"Q8NAX2_IDR_308_349",0.250365990548608
"Q8NBF1_IDR_1_190",0.493615791131768
"Q8NBF1_IDR_298_513",0.506384208868232
"Q8NBF6_IDR_239_378",0.502915135466721
"Q8NBF6_IDR_587_648",0.497084864533279
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.509219270738395
"Q8NBP5_IDR_222_265",0.490780729261605
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.492235722104318
"Q8NBR0_IDR_363_393",0.507764277895682
"Q8NC60_IDR_18_66",0.520866212498312
"Q8NC60_IDR_82_123",0.479133787501688
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.490555321298882
"Q8NC74_IDR_1_103",0.509444678701118
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.499249568392808
"Q8NCA9_IDR_258_323",0.500750431607192
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.340499959586799
"Q8NCD3_IDR_448_748",0.330181264725316
"Q8NCD3_IDR_73_146",0.329318775687885
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.497941064547768
"Q8NCF5_IDR_55_247",0.502058935452232
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.490813161880897
"Q8NCX0_IDR_1_101",0.509186838119103
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.333362326494532
"Q8ND04_IDR_656_739",0.337507388142905
"Q8ND04_IDR_99_132",0.329130285362563
"Q8ND07_IDR_1_39",0.471981161120855
"Q8ND07_IDR_459_497",0.528018838879145
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.318030863496804
"Q8ND24_IDR_425_551",0.343847496767964
"Q8ND24_IDR_610_653",0.338121639735232
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.30461744482077
"Q8ND30_IDR_1_49",0.358610918370511
"Q8ND30_IDR_842_876",0.336771636808718
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.306608829304515
"Q8NDI1_IDR_174_542",0.40438296714722
"Q8NDI1_IDR_544_1075",0.289008203548265
"Q8NDL9_IDR_343_417",0.510027722372934
"Q8NDL9_IDR_600_886",0.489972277627066
"Q8NDM7_IDR_749_785",0.507783683559971
"Q8NDM7_IDR_930_986",0.492216316440029
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.326298864871245
"Q8NDT2_IDR_223_306",0.352048631404248
"Q8NDT2_IDR_554_709",0.321652503724508
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.51015251759544
"Q8NDX1_IDR_1_583",0.48984748240456
"Q8NDX2_IDR_1_64",0.47087054845002
"Q8NDX2_IDR_510_589",0.52912945154998
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.48351917512469
"Q8NEA5_IDR_28_83",0.51648082487531
"Q8NEA6_IDR_1_340",0.549872430417115
"Q8NEA6_IDR_446_666",0.450127569582885
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.427301232316872
"Q8NEB7_IDR_1_35",0.572698767683128
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.496280917491653
"Q8NEG2_IDR_27_72",0.503719082508347
"Q8NEN9_IDR_1107_1154",0.33542594389297
"Q8NEN9_IDR_454_677",0.321474483637269
"Q8NEN9_IDR_886_998",0.343099572469762
"Q8NEP3_IDR_1_85",0.516781812768813
"Q8NEP3_IDR_303_725",0.483218187231187
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.511377984580482
"Q8NER1_IDR_762_839",0.488622015419518
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.501082035580259
"Q8NET4_IDR_1313_1351",0.498917964419741
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.514065934798171
"Q8NET8_IDR_750_790",0.485934065201829
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.117876638764728
"Q8NEZ4_IDR_4251_4345",0.112694423312497
"Q8NF37_IDR_1_36",0.328782924827178
"Q8NF37_IDR_38_73",0.335134170882408
"Q8NF37_IDR_496_534",0.336082904290414
"Q8NF50_IDR_1234_1287",0.345098172121883
"Q8NF50_IDR_1347_1418",0.326435760564337
"Q8NF50_IDR_420_456",0.32846606731378
"Q8NF64_IDR_1_416",0.503906961519436
"Q8NF64_IDR_685_883",0.496093038480564
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.159014430126071
"Q8NF91_IDR_5763_6086",0.15420735061928
"Q8NFG4_IDR_278_337",0.491661790142493
"Q8NFG4_IDR_30_87",0.508338209857507
"Q8NFH5_IDR_1_171",0.510029705216431
"Q8NFH5_IDR_250_308",0.489970294783569
"Q8NFH8_IDR_142_272",0.529194929923163
"Q8NFH8_IDR_362_617",0.470805070076837
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.479845009940575
"Q8NFJ8_IDR_312_381",0.520154990059425
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.500753361758681
"Q8NFM4_IDR_487_536",0.499246638241319
"Q8NFM7_IDR_2_34",0.327142194792111
"Q8NFM7_IDR_515_548",0.344768268910953
"Q8NFM7_IDR_561_739",0.328089536296936
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.25398396569847
"Q8NFP9_IDR_1_55",0.241133656511919
"Q8NFP9_IDR_1581_1881",0.256980101595612
"Q8NFP9_IDR_951_1328",0.247902276193999
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.245089874183539
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.524286268882192
"Q8NFW9_IDR_25_73",0.475713731117808
"Q8NFY4_IDR_545_662",0.349028696765325
"Q8NFY4_IDR_691_829",0.334487161137406
"Q8NFY4_IDR_832_1070",0.316484142097268
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.328266959998096
"Q8NFZ3_IDR_605_668",0.33072633610559
"Q8NFZ3_IDR_701_816",0.341006703896315
"Q8NFZ4_IDR_613_679",0.499174336547675
"Q8NFZ4_IDR_701_835",0.500825663452325
"Q8NFZ5_IDR_157_207",0.485835185646188
"Q8NFZ5_IDR_330_400",0.514164814353812
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.329350078327815
"Q8NG08_IDR_795_825",0.330727543391871
"Q8NG08_IDR_957_1062",0.339922378280314
"Q8NG27_IDR_122_481",0.481839525965451
"Q8NG27_IDR_37_112",0.518160474034549
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.492108263985225
"Q8NHS3_IDR_245_290",0.507891736014775
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.33035829751962
"Q8NHU6_IDR_850_899",0.33002133224112
"Q8NHU6_IDR_89_231",0.33962037023926
"Q8NHV4_IDR_309_350",0.486953200699521
"Q8NHV4_IDR_354_626",0.513046799300479
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.550705750006001
"Q8NHW3_IDR_319_353",0.449294249993999
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.479836077380755
"Q8NHX4_IDR_161_192",0.520163922619245
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.476462865726921
"Q8NI35_IDR_1328_1418",0.137979659707192
"Q8NI35_IDR_1622_1670",0.109163136667503
"Q8NI35_IDR_1765_1801",0.112051526065857
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.256765406562689
"Q8NI51_IDR_1_84",0.245188509966291
"Q8NI51_IDR_439_513",0.257248068917442
"Q8NI51_IDR_550_627",0.240798014553578
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.484449835518013
"Q8TA86_IDR_1_81",0.515550164481987
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.268746510478287
"Q8TAB3_IDR_805_992",0.469310277393788
"Q8TAB3_IDR_994_1117",0.261943212127925
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.326357855182838
"Q8TAQ2_IDR_545_609",0.351913121858018
"Q8TAQ2_IDR_720_1214",0.321729022959144
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.605518317063859
"Q8TAT2_IDR_149_233",0.394481682936141
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.479221846955667
"Q8TAU0_IDR_235_352",0.520778153044333
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.502467008576473
"Q8TAV0_IDR_231_307",0.497532991423527
"Q8TAW3_IDR_1_44",0.502553255293115
"Q8TBA6_IDR_566_665",0.250413974146725
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.50462520933644
"Q8TBB5_IDR_489_520",0.49537479066356
"Q8TBB6_IDR_436_501",0.499536026650576
"Q8TBB6_IDR_680_771",0.500463973349424
"Q8TBC3_IDR_135_191",0.512111098100275
"Q8TBC3_IDR_606_707",0.487888901899725
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.329189035113247
"Q8TBC5_IDR_1_41",0.324711112038635
"Q8TBC5_IDR_473_510",0.346099852848118
"Q8TBE0_IDR_1_73",0.331872834401885
"Q8TBE0_IDR_461_587",0.349421928846542
"Q8TBE0_IDR_76_348",0.318705236751573
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.327317570148839
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.482454093042145
"Q8TBZ0_IDR_752_833",0.517545906957855
"Q8TBZ3_IDR_322_360",0.502811503853658
"Q8TBZ3_IDR_392_507",0.497188496146342
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.490706251843267
"Q8TBZ6_IDR_277_339",0.509293748156733
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.248359586584346
"Q8TC20_IDR_132_309",0.261501915148846
"Q8TC20_IDR_550_634",0.240074219578983
"Q8TC20_IDR_721_777",0.250064278687825
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.50270763951604
"Q8TC76_IDR_291_339",0.49729236048396
"Q8TC90_IDR_131_196",0.339594608818663
"Q8TC90_IDR_1_72",0.350360700530751
"Q8TC90_IDR_200_364",0.310044690650586
"Q8TC92_IDR_2_55",0.351737929055255
"Q8TC92_IDR_383_436",0.324133762777256
"Q8TC92_IDR_493_561",0.324128308167489
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.317951347436927
"Q8TCJ2_IDR_489_548",0.366902371023326
"Q8TCJ2_IDR_776_826",0.315146281539747
"Q8TCN5_IDR_128_630",0.260006342843277
"Q8TCN5_IDR_13_47",0.251008156169732
"Q8TCN5_IDR_49_124",0.242987952054988
"Q8TCN5_IDR_826_881",0.245997548932003
"Q8TCQ1_IDR_1_75",0.495121086153531
"Q8TCQ1_IDR_244_289",0.504878913846469
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.464919888555342
"Q8TCT7_IDR_506_592",0.535080111444658
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.512039867714514
"Q8TD10_IDR_331_391",0.487960132285486
"Q8TD16_IDR_141_666",0.489512684794162
"Q8TD16_IDR_777_824",0.510487315205838
"Q8TD17_IDR_1_40",0.500929328979383
"Q8TD17_IDR_190_344",0.499070671020617
"Q8TD19_IDR_1_48",0.333946548675205
"Q8TD19_IDR_731_807",0.330454427067384
"Q8TD19_IDR_825_961",0.335599024257411
"Q8TD20_IDR_1_34",0.49771959247438
"Q8TD20_IDR_568_617",0.50228040752562
"Q8TD26_IDR_1_310",0.176920994205267
"Q8TD26_IDR_1316_1385",0.190609184085312
"Q8TD26_IDR_1410_1447",0.199394248785584
"Q8TD26_IDR_1619_2108",0.200750184991454
"Q8TD26_IDR_2110_2715",0.232325387932384
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.490964462217673
"Q8TD31_IDR_675_782",0.509035537782327
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.508370818535183
"Q8TD43_IDR_713_764",0.491629181464817
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.509469158801044
"Q8TDD1_IDR_1_96",0.336428817723303
"Q8TDD1_IDR_578_739",0.343131757550987
"Q8TDD1_IDR_774_881",0.32043942472571
"Q8TDD2_IDR_1_129",0.366079685699747
"Q8TDD2_IDR_173_289",0.328655462338527
"Q8TDD2_IDR_361_431",0.305264851961726
"Q8TDF5_IDR_417_471",0.506549392304524
"Q8TDF5_IDR_481_516",0.493450607695476
"Q8TDF6_IDR_1_35",0.489292915177982
"Q8TDF6_IDR_593_673",0.510707084822018
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.159089986804386
"Q8TDI0_IDR_1203_1252",0.170141751081402
"Q8TDI0_IDR_1328_1405",0.175647572849963
"Q8TDI0_IDR_1532_1699",0.160821241606524
"Q8TDI0_IDR_200_341",0.167889315158326
"Q8TDI0_IDR_651_681",0.166410132499399
"Q8TDI7_IDR_1_157",0.475698335863982
"Q8TDI7_IDR_800_906",0.524301664136018
"Q8TDN2_IDR_56_92",0.483693805426839
"Q8TDN4_IDR_1_317",0.498043591395411
"Q8TDN4_IDR_410_443",0.501956408604589
"Q8TDN6_IDR_1_53",0.333211109836322
"Q8TDN6_IDR_271_306",0.339068730343726
"Q8TDN6_IDR_309_353",0.327720159819952
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.504690915033825
"Q8TDS5_IDR_374_423",0.495309084966175
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.330161547045507
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.527235844024661
"Q68BL8_IDR_183_486",0.472764155975339
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.249088640005834
"Q68CP9_IDR_473_531",0.256169965758351
"Q68CP9_IDR_535_569",0.257559189284896
"Q68CP9_IDR_603_1629",0.237182204950919
"Q68CQ1_IDR_1_193",0.506776702151365
"Q68CQ1_IDR_195_239",0.493223297848635
"Q68CQ4_IDR_1_75",0.530814496959987
"Q68CQ4_IDR_78_186",0.469185503040013
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.496262411384448
"Q68CR1_IDR_1_33",0.503737588615552
"Q68DE3_IDR_2199_2245",0.343214636983876
"Q68DH5_IDR_1_94",0.534013310644126
"Q68DH5_IDR_582_695",0.465986689355874
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.320232618925832
"Q68DQ2_IDR_1480_1759",0.326160193821542
"Q68DQ2_IDR_1768_2281",0.353607187252627
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.254314018512142
"Q68DX3_IDR_190_305",0.247753931255712
"Q68DX3_IDR_679_768",0.24964974186868
"Q68DX3_IDR_864_939",0.248282308363465
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.493143699775573
"Q6A163_IDR_1_31",0.491418456835089
"Q6AHZ1_IDR_1155_1222",0.248223014004257
"Q6AHZ1_IDR_350_443",0.250452566946708
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.606697716700491
"Q6AI14_IDR_602_798",0.393302283299509
"Q6AI39_IDR_25_722",0.249703547765859
"Q6AI39_IDR_800_1002",0.242490127777063
"Q6A162_IDR_398_429",0.506856300224427
"Q6A163_IDR_411_455",0.508581543164911
"Q6AHZ1_IDR_1236_1310",0.228890787640702
"Q6AHZ1_IDR_464_881",0.272433631408333
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.259378075913843
"Q6AI39_IDR_741_796",0.248428248543234
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.195137589255823
"Q6AWC2_IDR_425_488",0.207532513905478
"Q6AWC2_IDR_493_686",0.211679898777849
"Q6DN90_IDR_1_520",0.486784236481759
"Q6DN90_IDR_875_963",0.513215763518241
"Q6DT37_IDR_1455_1551",0.20516713650311
"Q6DT37_IDR_403_446",0.19656958868646
"Q6DT37_IDR_455_495",0.199551483855825
"Q6DT37_IDR_563_631",0.197570542445299
"Q6DT37_IDR_786_903",0.201141248509307
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.507861503047004
"Q6EMB2_IDR_532_660",0.492138496952996
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.506465497229479
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.486482292630179
"Q8TE67_IDR_400_450",0.513517707369821
"Q8TE68_IDR_159_253",0.332548755702854
"Q8TE68_IDR_431_478",0.327534086004455
"Q8TE68_IDR_536_633",0.339917158292691
"Q8TE73_IDR_1059_1096",0.50610198616749
"Q8TE73_IDR_896_930",0.49389801383251
"Q8TE76_IDR_405_450",0.48797020679274
"Q8TE76_IDR_457_793",0.51202979320726
"Q8TE77_IDR_470_659",0.500503151277255
"Q8TE77_IDR_52_91",0.499496848722745
"Q8TE82_IDR_1_76",0.493870178392967
"Q8TE82_IDR_229_265",0.506129821607033
"Q8TE85_IDR_77_219",0.358123192396342
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.248633606418483
"Q8TEJ3_IDR_1_45",0.248509971614883
"Q8TEJ3_IDR_320_461",0.261812335972391
"Q8TEJ3_IDR_528_821",0.241044085994242
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.496883525236767
"Q8TEL6_IDR_343_373",0.503116474763233
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.314998776184741
"Q8TEP8_IDR_2070_2125",0.312970281858698
"Q8TEP8_IDR_43_1211",0.372030941956562
"Q8TEQ0_IDR_184_389",0.246024702814555
"Q8TEQ0_IDR_407_511",0.249992626853799
"Q8TEQ0_IDR_617_649",0.253509329478243
"Q8TEQ0_IDR_777_813",0.250473340853403
"Q8TEQ6_IDR_1306_1349",0.336203797511084
"Q8TEQ6_IDR_1390_1427",0.330710233547278
"Q8TEQ6_IDR_822_881",0.333085968941638
"Q8TER5_IDR_191_521",0.318266351629258
"Q8TEW8_IDR_593_1205",0.341183176389246
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.336229981305257
"Q8TEY5_IDR_145_183",0.332557168602349
"Q8TEY5_IDR_314_395",0.331212850092394
"Q8TEY7_IDR_129_183",0.488674913477901
"Q8TEY7_IDR_293_473",0.511325086522099
"Q8TF01_IDR_1_33",0.524722089556798
"Q8TF01_IDR_47_805",0.475277910443202
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.507619448876716
"Q8TF17_IDR_9_39",0.492380551123284
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.53285308164949
"Q8TF21_IDR_271_823",0.46714691835051
"Q8TF30_IDR_472_705",0.508346787162543
"Q8TF30_IDR_755_809",0.491653212837457
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.519615510849302
"Q8TF68_IDR_1_260",0.532106939386481
"Q8TF68_IDR_455_543",0.467893060613519
"Q8TF71_IDR_1_61",0.499055339787242
"Q8TF71_IDR_476_515",0.500944660212758
"Q8TF72_IDR_112_1665",0.522485733070839
"Q8TF72_IDR_1688_1777",0.477514266929161
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.501453568782806
"Q8WTP8_IDR_283_325",0.498546431217193
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.496605267024515
"Q8WTQ4_IDR_41_165",0.503394732975485
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.496700660775405
"Q8WTT2_IDR_435_472",0.503299339224595
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.492010754312263
"Q8WTX9_IDR_285_450",0.507989245687737
"Q8WU08_IDR_320_361",0.500865012826534
"Q8WU08_IDR_364_396",0.499134987173467
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.528485885713921
"Q8WU20_IDR_478_508",0.471514114286079
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.325603410373651
"Q8WU90_IDR_265_295",0.336003682803673
"Q8WU90_IDR_297_396",0.338392906822676
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.310707338515209
"Q8WUA4_IDR_765_797",0.344623966752448
"Q8WUA4_IDR_877_911",0.344668694732343
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.310645995535808
"Q8WUQ7_IDR_471_556",0.335016685894474
"Q8WUQ7_IDR_589_624",0.354337318569717
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.201664235432023
"Q8WUY3_IDR_2558_2632",0.193503237830945
"Q8WUY3_IDR_2640_2874",0.192171987810277
"Q8WUY3_IDR_358_936",0.198362712935584
"Q8WUY3_IDR_938_2344",0.214297825991171
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.50579850464127
"Q8WV15_IDR_263_306",0.49420149535873
"Q8WVB6_IDR_321_356",0.245762253074326
"Q8WVB6_IDR_859_921",0.250959195556785
"Q8WVC0_IDR_1_352",0.479397127970787
"Q8WVC0_IDR_523_666",0.520602872029213
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
