"","GO0034660_ncRNA_metabolic_process"
"Q8N9Z2_IDR_1_54",0.508074620252769
"Q8N9Z2_IDR_87_176",0.491925379747231
"Q8N9Z9_IDR_260_388",0.51248221443708
"Q8N9Z9_IDR_26_129",0.48751778556292
"Q8NA03_IDR_1_111",0.192479154311664
"Q8NA03_IDR_132_261",0.23336413502472
"Q8NA03_IDR_329_384",0.201569884954705
"Q8NA03_IDR_418_521",0.177227878428499
"Q8NA03_IDR_548_581",0.195358947280411
"Q8NA19_IDR_1_43",0.54823547035929
"Q8NA19_IDR_366_514",0.45176452964071
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.495940674474923
"Q8NA31_IDR_421_673",0.504059325525077
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.317593977674858
"Q8NA47_IDR_262_296",0.33778542874467
"Q8NA47_IDR_531_563",0.344620593580472
"Q8NAM6_IDR_128_308",0.483374561167914
"Q8NAM6_IDR_1_38",0.516625438832086
"Q8NAN2_IDR_288_334",0.505642707530305
"Q8NAN2_IDR_96_200",0.494357292469695
"Q8NAP3_IDR_123_165",0.358670555389897
"Q8NAP3_IDR_176_459",0.305770094033869
"Q8NAP3_IDR_522_970",0.335559350576234
"Q8NAP8_IDR_125_370",0.506782692092245
"Q8NAP8_IDR_402_495",0.493217307907755
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.322688169149679
"Q8NAT2_IDR_693_915",0.329184678702592
"Q8NAT2_IDR_95_126",0.348127152147729
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.490699371495393
"Q8NAV2_IDR_308_365",0.509300628504607
"Q8NAX2_IDR_115_232",0.24010516624575
"Q8NAX2_IDR_1_54",0.259279845412433
"Q8NAX2_IDR_308_349",0.262486193869604
"Q8NBF1_IDR_1_190",0.495684030992884
"Q8NBF1_IDR_298_513",0.504315969007116
"Q8NBF6_IDR_239_378",0.496228492185152
"Q8NBF6_IDR_587_648",0.503771507814848
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.485596346348268
"Q8NBP5_IDR_222_265",0.514403653651732
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.481018566694229
"Q8NBR0_IDR_363_393",0.518981433305771
"Q8NC60_IDR_18_66",0.422710933606383
"Q8NC60_IDR_82_123",0.577289066393617
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.470353194232197
"Q8NC74_IDR_1_103",0.529646805767803
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.489474492902111
"Q8NCA9_IDR_258_323",0.510525507097889
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.328757925963616
"Q8NCD3_IDR_448_748",0.335325313799463
"Q8NCD3_IDR_73_146",0.33591676023692
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.483325155860848
"Q8NCF5_IDR_55_247",0.516674844139152
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.544386101799042
"Q8NCX0_IDR_1_101",0.455613898200958
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.327153587667579
"Q8ND04_IDR_656_739",0.339814406981139
"Q8ND04_IDR_99_132",0.333032005351282
"Q8ND07_IDR_1_39",0.630092610447573
"Q8ND07_IDR_459_497",0.369907389552427
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.378055839511844
"Q8ND24_IDR_425_551",0.304396739292911
"Q8ND24_IDR_610_653",0.317547421195245
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.349865036477767
"Q8ND30_IDR_1_49",0.318888450675676
"Q8ND30_IDR_842_876",0.331246512846557
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.304694232757448
"Q8NDI1_IDR_174_542",0.308337050149141
"Q8NDI1_IDR_544_1075",0.38696871709341
"Q8NDL9_IDR_343_417",0.522628800357044
"Q8NDL9_IDR_600_886",0.477371199642956
"Q8NDM7_IDR_749_785",0.4643165127666
"Q8NDM7_IDR_930_986",0.5356834872334
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.30531627736549
"Q8NDT2_IDR_223_306",0.282837296367185
"Q8NDT2_IDR_554_709",0.411846426267325
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.513494980419476
"Q8NDX1_IDR_1_583",0.486505019580524
"Q8NDX2_IDR_1_64",0.481568755702907
"Q8NDX2_IDR_510_589",0.518431244297093
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.555700472758364
"Q8NEA5_IDR_28_83",0.444299527241636
"Q8NEA6_IDR_1_340",0.48304741936528
"Q8NEA6_IDR_446_666",0.51695258063472
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.524571421331152
"Q8NEB7_IDR_1_35",0.475428578668848
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.515618076593244
"Q8NEG2_IDR_27_72",0.484381923406756
"Q8NEN9_IDR_1107_1154",0.35642703274356
"Q8NEN9_IDR_454_677",0.327336607079587
"Q8NEN9_IDR_886_998",0.316236360176853
"Q8NEP3_IDR_1_85",0.440955171429062
"Q8NEP3_IDR_303_725",0.559044828570938
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.462344832329216
"Q8NER1_IDR_762_839",0.537655167670785
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.459257614743725
"Q8NET4_IDR_1313_1351",0.540742385256275
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.476717508787364
"Q8NET8_IDR_750_790",0.523282491212636
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.105847499044011
"Q8NEZ4_IDR_4251_4345",0.106048081404451
"Q8NF37_IDR_1_36",0.344929928618936
"Q8NF37_IDR_38_73",0.315254872078416
"Q8NF37_IDR_496_534",0.339815199302649
"Q8NF50_IDR_1234_1287",0.309490792832894
"Q8NF50_IDR_1347_1418",0.339975710670317
"Q8NF50_IDR_420_456",0.350533496496788
"Q8NF64_IDR_1_416",0.493429010803808
"Q8NF64_IDR_685_883",0.506570989196192
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.163836571673801
"Q8NF91_IDR_5763_6086",0.169842129021646
"Q8NFG4_IDR_278_337",0.537173215414575
"Q8NFG4_IDR_30_87",0.462826784585425
"Q8NFH5_IDR_1_171",0.497439442299999
"Q8NFH5_IDR_250_308",0.502560557700001
"Q8NFH8_IDR_142_272",0.478504632666232
"Q8NFH8_IDR_362_617",0.521495367333768
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.580638985541
"Q8NFJ8_IDR_312_381",0.419361014459
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.496468625705401
"Q8NFM4_IDR_487_536",0.503531374294599
"Q8NFM7_IDR_2_34",0.341916469151572
"Q8NFM7_IDR_515_548",0.341217901231896
"Q8NFM7_IDR_561_739",0.316865629616531
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.251009748526518
"Q8NFP9_IDR_1_55",0.230718310076193
"Q8NFP9_IDR_1581_1881",0.22319882412866
"Q8NFP9_IDR_951_1328",0.295073117268629
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.237122801928498
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.507392621063039
"Q8NFW9_IDR_25_73",0.492607378936961
"Q8NFY4_IDR_545_662",0.332649987161429
"Q8NFY4_IDR_691_829",0.334415974552751
"Q8NFY4_IDR_832_1070",0.33293403828582
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.322321909170267
"Q8NFZ3_IDR_605_668",0.343866925987546
"Q8NFZ3_IDR_701_816",0.333811164842187
"Q8NFZ4_IDR_613_679",0.49595821984473
"Q8NFZ4_IDR_701_835",0.50404178015527
"Q8NFZ5_IDR_157_207",0.526755763479661
"Q8NFZ5_IDR_330_400",0.473244236520338
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.345227753335597
"Q8NG08_IDR_795_825",0.354487679983974
"Q8NG08_IDR_957_1062",0.300284566680429
"Q8NG27_IDR_122_481",0.566387633676535
"Q8NG27_IDR_37_112",0.433612366323465
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.523516502156094
"Q8NHS3_IDR_245_290",0.476483497843907
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.357741965011459
"Q8NHU6_IDR_850_899",0.30969701365843
"Q8NHU6_IDR_89_231",0.33256102133011
"Q8NHV4_IDR_309_350",0.494433749385643
"Q8NHV4_IDR_354_626",0.505566250614357
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.478864077891079
"Q8NHW3_IDR_319_353",0.521135922108921
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.502527179841218
"Q8NHX4_IDR_161_192",0.497472820158782
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.482400419297927
"Q8NI35_IDR_1328_1418",0.0990978728473243
"Q8NI35_IDR_1622_1670",0.100152362207333
"Q8NI35_IDR_1765_1801",0.10664645884542
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.235998277309083
"Q8NI51_IDR_1_84",0.240630973893889
"Q8NI51_IDR_439_513",0.232927941290058
"Q8NI51_IDR_550_627",0.29044280750697
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.502403217993287
"Q8TA86_IDR_1_81",0.497596782006713
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.340811688985655
"Q8TAB3_IDR_805_992",0.319776455308475
"Q8TAB3_IDR_994_1117",0.33941185570587
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.370700556097279
"Q8TAQ2_IDR_545_609",0.277120968780167
"Q8TAQ2_IDR_720_1214",0.352178475122554
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.414645968975056
"Q8TAT2_IDR_149_233",0.585354031024944
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.526879720644457
"Q8TAU0_IDR_235_352",0.473120279355543
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.481154381274966
"Q8TAV0_IDR_231_307",0.518845618725034
"Q8TAW3_IDR_1_44",0.492679588679534
"Q8TBA6_IDR_566_665",0.246813191024842
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.579169327069859
"Q8TBB5_IDR_489_520",0.420830672930141
"Q8TBB6_IDR_436_501",0.493889963196644
"Q8TBB6_IDR_680_771",0.506110036803356
"Q8TBC3_IDR_135_191",0.524089283997965
"Q8TBC3_IDR_606_707",0.475910716002035
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.322086745603307
"Q8TBC5_IDR_1_41",0.351781746204272
"Q8TBC5_IDR_473_510",0.326131508192421
"Q8TBE0_IDR_1_73",0.368439539883438
"Q8TBE0_IDR_461_587",0.257096624351355
"Q8TBE0_IDR_76_348",0.374463835765207
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.364411658016399
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.503074871254072
"Q8TBZ0_IDR_752_833",0.496925128745928
"Q8TBZ3_IDR_322_360",0.527262204355592
"Q8TBZ3_IDR_392_507",0.472737795644408
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.59593506934005
"Q8TBZ6_IDR_277_339",0.40406493065995
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.23834905023704
"Q8TC20_IDR_132_309",0.239535798313187
"Q8TC20_IDR_550_634",0.255009744506791
"Q8TC20_IDR_721_777",0.267105406942982
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.469296621838778
"Q8TC76_IDR_291_339",0.530703378161222
"Q8TC90_IDR_131_196",0.297228484260249
"Q8TC90_IDR_1_72",0.305425393961935
"Q8TC90_IDR_200_364",0.397346121777816
"Q8TC92_IDR_2_55",0.29105234136583
"Q8TC92_IDR_383_436",0.346873993052664
"Q8TC92_IDR_493_561",0.362073665581506
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.293329551036018
"Q8TCJ2_IDR_489_548",0.319461647861828
"Q8TCJ2_IDR_776_826",0.387208801102153
"Q8TCN5_IDR_128_630",0.24020294155636
"Q8TCN5_IDR_13_47",0.241107750095302
"Q8TCN5_IDR_49_124",0.282582421506397
"Q8TCN5_IDR_826_881",0.236106886841942
"Q8TCQ1_IDR_1_75",0.491217109767051
"Q8TCQ1_IDR_244_289",0.508782890232949
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.507831416294925
"Q8TCT7_IDR_506_592",0.492168583705075
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.510400294627987
"Q8TD10_IDR_331_391",0.489599705372013
"Q8TD16_IDR_141_666",0.540119810360656
"Q8TD16_IDR_777_824",0.459880189639344
"Q8TD17_IDR_1_40",0.490900868884062
"Q8TD17_IDR_190_344",0.509099131115938
"Q8TD19_IDR_1_48",0.334300626790659
"Q8TD19_IDR_731_807",0.327349124455591
"Q8TD19_IDR_825_961",0.33835024875375
"Q8TD20_IDR_1_34",0.499907352045671
"Q8TD20_IDR_568_617",0.500092647954329
"Q8TD26_IDR_1_310",0.308212432553221
"Q8TD26_IDR_1316_1385",0.18365634155924
"Q8TD26_IDR_1410_1447",0.168333550202835
"Q8TD26_IDR_1619_2108",0.185663287204846
"Q8TD26_IDR_2110_2715",0.154134388479857
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.520979947419634
"Q8TD31_IDR_675_782",0.479020052580366
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.468659936622875
"Q8TD43_IDR_713_764",0.531340063377125
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.508165653342868
"Q8TDD1_IDR_1_96",0.325693910955628
"Q8TDD1_IDR_578_739",0.30621568443757
"Q8TDD1_IDR_774_881",0.368090404606802
"Q8TDD2_IDR_1_129",0.310893363863875
"Q8TDD2_IDR_173_289",0.313019804161186
"Q8TDD2_IDR_361_431",0.37608683197494
"Q8TDF5_IDR_417_471",0.475644594028394
"Q8TDF5_IDR_481_516",0.524355405971606
"Q8TDF6_IDR_1_35",0.531187268446772
"Q8TDF6_IDR_593_673",0.468812731553228
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.19118036181751
"Q8TDI0_IDR_1203_1252",0.145733192525964
"Q8TDI0_IDR_1328_1405",0.136471147317038
"Q8TDI0_IDR_1532_1699",0.208822163775391
"Q8TDI0_IDR_200_341",0.162704971606813
"Q8TDI0_IDR_651_681",0.155088162957284
"Q8TDI7_IDR_1_157",0.640696893176072
"Q8TDI7_IDR_800_906",0.359303106823928
"Q8TDN2_IDR_56_92",0.56303009703806
"Q8TDN4_IDR_1_317",0.487816608800202
"Q8TDN4_IDR_410_443",0.512183391199798
"Q8TDN6_IDR_1_53",0.354001073324334
"Q8TDN6_IDR_271_306",0.27420858383606
"Q8TDN6_IDR_309_353",0.371790342839606
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.470970471323038
"Q8TDS5_IDR_374_423",0.529029528676962
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.345359562957572
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.518907504190733
"Q68BL8_IDR_183_486",0.481092495809267
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.25546642492035
"Q68CP9_IDR_473_531",0.251936289131066
"Q68CP9_IDR_535_569",0.25557966294164
"Q68CP9_IDR_603_1629",0.237017623006944
"Q68CQ1_IDR_1_193",0.481577542137196
"Q68CQ1_IDR_195_239",0.518422457862804
"Q68CQ4_IDR_1_75",0.479176684718291
"Q68CQ4_IDR_78_186",0.520823315281709
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.495425067939161
"Q68CR1_IDR_1_33",0.504574932060839
"Q68DE3_IDR_2199_2245",0.335932067908134
"Q68DH5_IDR_1_94",0.431901027225877
"Q68DH5_IDR_582_695",0.568098972774123
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.31198839084848
"Q68DQ2_IDR_1480_1759",0.370313926062473
"Q68DQ2_IDR_1768_2281",0.317697683089047
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.261028652634309
"Q68DX3_IDR_190_305",0.243415081955979
"Q68DX3_IDR_679_768",0.252963047637657
"Q68DX3_IDR_864_939",0.242593217772055
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.487657060418896
"Q6A163_IDR_1_31",0.502841313207063
"Q6AHZ1_IDR_1155_1222",0.227952484666937
"Q6AHZ1_IDR_350_443",0.239977397758857
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.475005188436745
"Q6AI14_IDR_602_798",0.524994811563255
"Q6AI39_IDR_25_722",0.227694939378176
"Q6AI39_IDR_800_1002",0.278874997028997
"Q6A162_IDR_398_429",0.512342939581104
"Q6A163_IDR_411_455",0.497158686792937
"Q6AHZ1_IDR_1236_1310",0.311702102897688
"Q6AHZ1_IDR_464_881",0.220368014676518
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.238670573823624
"Q6AI39_IDR_741_796",0.254759489769203
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.189945572937675
"Q6AWC2_IDR_425_488",0.176949966989982
"Q6AWC2_IDR_493_686",0.17581646988868
"Q6DN90_IDR_1_520",0.514530776432709
"Q6DN90_IDR_875_963",0.485469223567291
"Q6DT37_IDR_1455_1551",0.191613281052905
"Q6DT37_IDR_403_446",0.203860734108634
"Q6DT37_IDR_455_495",0.205745568098281
"Q6DT37_IDR_563_631",0.207497026611058
"Q6DT37_IDR_786_903",0.191283390129123
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.469973467160485
"Q6EMB2_IDR_532_660",0.530026532839515
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.496611868144271
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.505983845969476
"Q8TE67_IDR_400_450",0.494016154030524
"Q8TE68_IDR_159_253",0.328750761622538
"Q8TE68_IDR_431_478",0.355509528803249
"Q8TE68_IDR_536_633",0.315739709574213
"Q8TE73_IDR_1059_1096",0.497572051563604
"Q8TE73_IDR_896_930",0.502427948436396
"Q8TE76_IDR_405_450",0.539853517584271
"Q8TE76_IDR_457_793",0.460146482415729
"Q8TE77_IDR_470_659",0.488615157774641
"Q8TE77_IDR_52_91",0.511384842225359
"Q8TE82_IDR_1_76",0.509682686475082
"Q8TE82_IDR_229_265",0.490317313524918
"Q8TE85_IDR_77_219",0.294083631793393
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.241100218376125
"Q8TEJ3_IDR_1_45",0.272819340208889
"Q8TEJ3_IDR_320_461",0.250563979756009
"Q8TEJ3_IDR_528_821",0.235516461658977
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.505267953125174
"Q8TEL6_IDR_343_373",0.494732046874826
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.341120562542434
"Q8TEP8_IDR_2070_2125",0.336701123714794
"Q8TEP8_IDR_43_1211",0.322178313742772
"Q8TEQ0_IDR_184_389",0.273245112764469
"Q8TEQ0_IDR_407_511",0.244049403546992
"Q8TEQ0_IDR_617_649",0.237788624185109
"Q8TEQ0_IDR_777_813",0.24491685950343
"Q8TEQ6_IDR_1306_1349",0.303933544539299
"Q8TEQ6_IDR_1390_1427",0.317518958708599
"Q8TEQ6_IDR_822_881",0.378547496752102
"Q8TER5_IDR_191_521",0.391887464351822
"Q8TEW8_IDR_593_1205",0.443332379957511
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.330397742583341
"Q8TEY5_IDR_145_183",0.327323554367791
"Q8TEY5_IDR_314_395",0.342278703048868
"Q8TEY7_IDR_129_183",0.485810631612626
"Q8TEY7_IDR_293_473",0.514189368387374
"Q8TF01_IDR_1_33",0.420898985845858
"Q8TF01_IDR_47_805",0.579101014154142
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.481879636498765
"Q8TF17_IDR_9_39",0.518120363501235
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.369857526329116
"Q8TF21_IDR_271_823",0.630142473670884
"Q8TF30_IDR_472_705",0.44226873285445
"Q8TF30_IDR_755_809",0.55773126714555
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.389521242413624
"Q8TF68_IDR_1_260",0.498299747521778
"Q8TF68_IDR_455_543",0.501700252478222
"Q8TF71_IDR_1_61",0.486267513113095
"Q8TF71_IDR_476_515",0.513732486886905
"Q8TF72_IDR_112_1665",0.421612208052537
"Q8TF72_IDR_1688_1777",0.578387791947463
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.513969411492306
"Q8WTP8_IDR_283_325",0.486030588507694
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.461844048967705
"Q8WTQ4_IDR_41_165",0.538155951032295
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.580741318291448
"Q8WTT2_IDR_435_472",0.419258681708552
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.516494923950102
"Q8WTX9_IDR_285_450",0.483505076049898
"Q8WU08_IDR_320_361",0.516104058911411
"Q8WU08_IDR_364_396",0.483895941088589
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.472632492675633
"Q8WU20_IDR_478_508",0.527367507324367
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.361225164802743
"Q8WU90_IDR_265_295",0.290941843235654
"Q8WU90_IDR_297_396",0.347832991961603
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.425742340805241
"Q8WUA4_IDR_765_797",0.301671263035962
"Q8WUA4_IDR_877_911",0.272586396158797
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.405559784876923
"Q8WUQ7_IDR_471_556",0.322730295751057
"Q8WUQ7_IDR_589_624",0.27170991937202
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.202389654582321
"Q8WUY3_IDR_2558_2632",0.203495976435129
"Q8WUY3_IDR_2640_2874",0.236561361102603
"Q8WUY3_IDR_358_936",0.183263395448102
"Q8WUY3_IDR_938_2344",0.174289612431846
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.531374137123752
"Q8WV15_IDR_263_306",0.468625862876248
"Q8WVB6_IDR_321_356",0.25519680328762
"Q8WVB6_IDR_859_921",0.250113007981331
"Q8WVC0_IDR_1_352",0.557331472323541
"Q8WVC0_IDR_523_666",0.442668527676459
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
