"","GO0022853_active_ion_transmembrane_transporter_activity"
"Q8N9Z0_IDR_77_172",1
"Q8N9Z2_IDR_1_54",0.50209103599466
"Q8N9Z2_IDR_87_176",0.49790896400534
"Q8N9Z9_IDR_260_388",0.502733428293201
"Q8N9Z9_IDR_26_129",0.497266571706799
"Q8NA03_IDR_1_111",0.212856779453041
"Q8NA03_IDR_132_261",0.216354967638815
"Q8NA03_IDR_329_384",0.187716853989865
"Q8NA03_IDR_418_521",0.200036558533922
"Q8NA03_IDR_548_581",0.183034840384357
"Q8NA19_IDR_1_43",0.510384122554101
"Q8NA19_IDR_366_514",0.489615877445899
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.513533223185061
"Q8NA31_IDR_421_673",0.486466776814939
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.338988935677885
"Q8NA47_IDR_262_296",0.329509532209043
"Q8NA47_IDR_531_563",0.331501532113072
"Q8NAM6_IDR_128_308",0.520488696277321
"Q8NAM6_IDR_1_38",0.479511303722679
"Q8NAN2_IDR_288_334",0.506018438900943
"Q8NAN2_IDR_96_200",0.493981561099056
"Q8NAP3_IDR_123_165",0.315501254250996
"Q8NAP3_IDR_176_459",0.381377747917675
"Q8NAP3_IDR_522_970",0.303120997831329
"Q8NAP8_IDR_125_370",0.50497098655359
"Q8NAP8_IDR_402_495",0.49502901344641
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.326869455120799
"Q8NAT2_IDR_693_915",0.376507547080456
"Q8NAT2_IDR_95_126",0.296622997798744
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.489996729404135
"Q8NAV2_IDR_308_365",0.510003270595865
"Q8NAX2_IDR_115_232",0.250655641325872
"Q8NAX2_IDR_1_54",0.23127169863803
"Q8NAX2_IDR_308_349",0.269229666753608
"Q8NBF1_IDR_1_190",0.503972630180905
"Q8NBF1_IDR_298_513",0.496027369819095
"Q8NBF6_IDR_239_378",0.543591683311705
"Q8NBF6_IDR_587_648",0.456408316688295
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.467012321780702
"Q8NBP5_IDR_222_265",0.532987678219298
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.488815932921533
"Q8NBR0_IDR_363_393",0.511184067078467
"Q8NC60_IDR_18_66",0.495203659587879
"Q8NC60_IDR_82_123",0.504796340412121
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.476083315216738
"Q8NC74_IDR_1_103",0.523916684783262
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.486178858017496
"Q8NCA9_IDR_258_323",0.513821141982504
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.321826785368007
"Q8NCD3_IDR_448_748",0.29889359615513
"Q8NCD3_IDR_73_146",0.379279618476863
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.485330942760068
"Q8NCF5_IDR_55_247",0.514669057239932
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.453151834584708
"Q8NCX0_IDR_1_101",0.546848165415292
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.333951917154315
"Q8ND04_IDR_656_739",0.342497785824653
"Q8ND04_IDR_99_132",0.323550297021032
"Q8ND07_IDR_1_39",0.481417555356044
"Q8ND07_IDR_459_497",0.518582444643956
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.373409899449794
"Q8ND24_IDR_425_551",0.308974060962429
"Q8ND24_IDR_610_653",0.317616039587777
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.337771088999526
"Q8ND30_IDR_1_49",0.331035781778298
"Q8ND30_IDR_842_876",0.331193129222176
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.304552711892527
"Q8NDI1_IDR_174_542",0.390604364932731
"Q8NDI1_IDR_544_1075",0.304842923174742
"Q8NDL9_IDR_343_417",0.576651695395902
"Q8NDL9_IDR_600_886",0.423348304604098
"Q8NDM7_IDR_749_785",0.493297955013779
"Q8NDM7_IDR_930_986",0.506702044986221
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.327010308230263
"Q8NDT2_IDR_223_306",0.339414807216274
"Q8NDT2_IDR_554_709",0.333574884553463
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.519812316233419
"Q8NDX1_IDR_1_583",0.480187683766581
"Q8NDX2_IDR_1_64",0.477232976439783
"Q8NDX2_IDR_510_589",0.522767023560217
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.506696790233631
"Q8NEA5_IDR_28_83",0.493303209766369
"Q8NEA6_IDR_1_340",0.525778647339678
"Q8NEA6_IDR_446_666",0.474221352660322
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.510016134160068
"Q8NEB7_IDR_1_35",0.489983865839932
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.528487650851332
"Q8NEG2_IDR_27_72",0.471512349148668
"Q8NEN9_IDR_1107_1154",0.340942234660434
"Q8NEN9_IDR_454_677",0.356216191650181
"Q8NEN9_IDR_886_998",0.302841573689385
"Q8NEP3_IDR_1_85",0.526035578025847
"Q8NEP3_IDR_303_725",0.473964421974153
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.514159783691886
"Q8NER1_IDR_762_839",0.485840216308114
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.465499180032608
"Q8NET4_IDR_1313_1351",0.534500819967392
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.517138389422005
"Q8NET8_IDR_750_790",0.482861610577995
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.113205082655422
"Q8NEZ4_IDR_4251_4345",0.11153901468195
"Q8NF37_IDR_1_36",0.313759109608436
"Q8NF37_IDR_38_73",0.320735525292283
"Q8NF37_IDR_496_534",0.36550536509928
"Q8NF50_IDR_1234_1287",0.363764894840889
"Q8NF50_IDR_1347_1418",0.300963771813126
"Q8NF50_IDR_420_456",0.335271333345985
"Q8NF64_IDR_1_416",0.474892524099767
"Q8NF64_IDR_685_883",0.525107475900233
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.165805420113817
"Q8NF91_IDR_5763_6086",0.173428070818926
"Q8NFG4_IDR_278_337",0.522264215909814
"Q8NFG4_IDR_30_87",0.477735784090186
"Q8NFH5_IDR_1_171",0.489467913824936
"Q8NFH5_IDR_250_308",0.510532086175064
"Q8NFH8_IDR_142_272",0.510616503983021
"Q8NFH8_IDR_362_617",0.489383496016979
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.487980892572075
"Q8NFJ8_IDR_312_381",0.512019107427925
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.465726514512078
"Q8NFM4_IDR_487_536",0.534273485487922
"Q8NFM7_IDR_2_34",0.313507585711539
"Q8NFM7_IDR_515_548",0.336229312347307
"Q8NFM7_IDR_561_739",0.350263101941154
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.239937743780896
"Q8NFP9_IDR_1_55",0.220101511052136
"Q8NFP9_IDR_1581_1881",0.262140196939571
"Q8NFP9_IDR_951_1328",0.277820548227397
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.245354072009784
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.51473856936601
"Q8NFW9_IDR_25_73",0.48526143063399
"Q8NFY4_IDR_545_662",0.362134315826655
"Q8NFY4_IDR_691_829",0.333938015829236
"Q8NFY4_IDR_832_1070",0.303927668344109
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.333179659981913
"Q8NFZ3_IDR_605_668",0.33707112395014
"Q8NFZ3_IDR_701_816",0.329749216067947
"Q8NFZ4_IDR_613_679",0.49910985453222
"Q8NFZ4_IDR_701_835",0.50089014546778
"Q8NFZ5_IDR_157_207",0.522128955837147
"Q8NFZ5_IDR_330_400",0.477871044162853
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.34369019872996
"Q8NG08_IDR_795_825",0.337479460832641
"Q8NG08_IDR_957_1062",0.318830340437399
"Q8NG27_IDR_122_481",0.500831359503644
"Q8NG27_IDR_37_112",0.499168640496356
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.448861480546912
"Q8NHS3_IDR_245_290",0.551138519453088
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.378965352834909
"Q8NHU6_IDR_850_899",0.313504063123665
"Q8NHU6_IDR_89_231",0.307530584041425
"Q8NHV4_IDR_309_350",0.45009653189065
"Q8NHV4_IDR_354_626",0.54990346810935
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.589023722870254
"Q8NHW3_IDR_319_353",0.410976277129746
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.473851149260024
"Q8NHX4_IDR_161_192",0.526148850739976
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.434830915251857
"Q8NI35_IDR_1328_1418",0.11653141049332
"Q8NI35_IDR_1622_1670",0.0992100846078564
"Q8NI35_IDR_1765_1801",0.110169208816298
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.233034157017257
"Q8NI51_IDR_1_84",0.274562460559931
"Q8NI51_IDR_439_513",0.249903399325075
"Q8NI51_IDR_550_627",0.242499983097737
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.496042114591301
"Q8TA86_IDR_1_81",0.503957885408699
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.331439659763756
"Q8TAB3_IDR_805_992",0.339601255430126
"Q8TAB3_IDR_994_1117",0.328959084806119
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.330012005279859
"Q8TAQ2_IDR_545_609",0.352951827338055
"Q8TAQ2_IDR_720_1214",0.317036167382087
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.49940767553798
"Q8TAT2_IDR_149_233",0.50059232446202
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.49454432146389
"Q8TAU0_IDR_235_352",0.50545567853611
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.51489266522439
"Q8TAV0_IDR_231_307",0.48510733477561
"Q8TAW3_IDR_1_44",0.464423463956289
"Q8TBA6_IDR_566_665",0.241616263464208
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.519257430440442
"Q8TBB5_IDR_489_520",0.480742569559558
"Q8TBB6_IDR_436_501",0.519412942826567
"Q8TBB6_IDR_680_771",0.480587057173433
"Q8TBC3_IDR_135_191",0.513777452779166
"Q8TBC3_IDR_606_707",0.486222547220834
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.325819926353201
"Q8TBC5_IDR_1_41",0.33179036631974
"Q8TBC5_IDR_473_510",0.342389707327059
"Q8TBE0_IDR_1_73",0.342742041349488
"Q8TBE0_IDR_461_587",0.331223385756965
"Q8TBE0_IDR_76_348",0.326034572893548
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.308242415224854
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.541538130921079
"Q8TBZ0_IDR_752_833",0.458461869078921
"Q8TBZ3_IDR_322_360",0.510745447334509
"Q8TBZ3_IDR_392_507",0.489254552665491
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.465578369578902
"Q8TBZ6_IDR_277_339",0.534421630421098
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.244910556924051
"Q8TC20_IDR_132_309",0.295771809501949
"Q8TC20_IDR_550_634",0.26005389769507
"Q8TC20_IDR_721_777",0.19926373587893
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.477451005312744
"Q8TC76_IDR_291_339",0.522548994687256
"Q8TC90_IDR_131_196",0.344682207594335
"Q8TC90_IDR_1_72",0.334750361743723
"Q8TC90_IDR_200_364",0.320567430661942
"Q8TC92_IDR_2_55",0.341120305298761
"Q8TC92_IDR_383_436",0.325613269026159
"Q8TC92_IDR_493_561",0.33326642567508
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.318167796842667
"Q8TCJ2_IDR_489_548",0.351428580896429
"Q8TCJ2_IDR_776_826",0.330403622260904
"Q8TCN5_IDR_128_630",0.371973968556574
"Q8TCN5_IDR_13_47",0.202016793233927
"Q8TCN5_IDR_49_124",0.20304297906972
"Q8TCN5_IDR_826_881",0.222966259139779
"Q8TCQ1_IDR_1_75",0.44025283912279
"Q8TCQ1_IDR_244_289",0.55974716087721
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.502830524008818
"Q8TCT7_IDR_506_592",0.497169475991182
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.556250768741295
"Q8TD10_IDR_331_391",0.443749231258705
"Q8TD16_IDR_141_666",0.565037329702577
"Q8TD16_IDR_777_824",0.434962670297423
"Q8TD17_IDR_1_40",0.488756078826514
"Q8TD17_IDR_190_344",0.511243921173486
"Q8TD19_IDR_1_48",0.318674781602121
"Q8TD19_IDR_731_807",0.34988866309306
"Q8TD19_IDR_825_961",0.331436555304819
"Q8TD20_IDR_1_34",0.512282585885957
"Q8TD20_IDR_568_617",0.487717414114043
"Q8TD26_IDR_1_310",0.177786459850642
"Q8TD26_IDR_1316_1385",0.199296093565316
"Q8TD26_IDR_1410_1447",0.205399724243049
"Q8TD26_IDR_1619_2108",0.234895805975156
"Q8TD26_IDR_2110_2715",0.182621916365837
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.491527811374283
"Q8TD31_IDR_675_782",0.508472188625717
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.500267265507246
"Q8TD43_IDR_713_764",0.499732734492754
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.51274636723509
"Q8TDD1_IDR_1_96",0.344964552434076
"Q8TDD1_IDR_578_739",0.334434869557481
"Q8TDD1_IDR_774_881",0.320600578008443
"Q8TDD2_IDR_1_129",0.341503630520977
"Q8TDD2_IDR_173_289",0.302342543838739
"Q8TDD2_IDR_361_431",0.356153825640284
"Q8TDF5_IDR_417_471",0.465906166762939
"Q8TDF5_IDR_481_516",0.534093833237061
"Q8TDF6_IDR_1_35",0.472149805351708
"Q8TDF6_IDR_593_673",0.527850194648292
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.148963926066396
"Q8TDI0_IDR_1203_1252",0.173341251585987
"Q8TDI0_IDR_1328_1405",0.172636947210285
"Q8TDI0_IDR_1532_1699",0.184237871511294
"Q8TDI0_IDR_200_341",0.153088813631264
"Q8TDI0_IDR_651_681",0.167731189994774
"Q8TDI7_IDR_1_157",0.488587015225346
"Q8TDI7_IDR_800_906",0.511412984774654
"Q8TDN2_IDR_56_92",0.51796810046441
"Q8TDN4_IDR_1_317",0.464161476328855
"Q8TDN4_IDR_410_443",0.535838523671145
"Q8TDN6_IDR_1_53",0.328072651861212
"Q8TDN6_IDR_271_306",0.343276780719307
"Q8TDN6_IDR_309_353",0.328650567419481
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.492529795539264
"Q8TDS5_IDR_374_423",0.507470204460736
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.334546660508685
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.537139568297092
"Q68BL8_IDR_183_486",0.462860431702908
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.247142255861879
"Q68CP9_IDR_473_531",0.274729376418887
"Q68CP9_IDR_535_569",0.254792424618926
"Q68CP9_IDR_603_1629",0.223335943100308
"Q68CQ1_IDR_1_193",0.531184577204612
"Q68CQ1_IDR_195_239",0.468815422795388
"Q68CQ4_IDR_1_75",0.507394705863499
"Q68CQ4_IDR_78_186",0.492605294136501
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.517032547832996
"Q68CR1_IDR_1_33",0.482967452167004
"Q68DE3_IDR_2199_2245",0.37971374461613
"Q68DH5_IDR_1_94",0.500924606633145
"Q68DH5_IDR_582_695",0.499075393366855
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.390356138105807
"Q68DQ2_IDR_1480_1759",0.310533639072163
"Q68DQ2_IDR_1768_2281",0.29911022282203
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.257448777835117
"Q68DX3_IDR_190_305",0.224909775891711
"Q68DX3_IDR_679_768",0.260376050178281
"Q68DX3_IDR_864_939",0.25726539609489
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.48078728459704
"Q6A163_IDR_1_31",0.50270058831486
"Q6AHZ1_IDR_1155_1222",0.217986161425305
"Q6AHZ1_IDR_350_443",0.247592079226007
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.537773382013539
"Q6AI14_IDR_602_798",0.462226617986461
"Q6AI39_IDR_25_722",0.226935112586033
"Q6AI39_IDR_800_1002",0.253779162709279
"Q6A162_IDR_398_429",0.51921271540296
"Q6A163_IDR_411_455",0.49729941168514
"Q6AHZ1_IDR_1236_1310",0.208520693970537
"Q6AHZ1_IDR_464_881",0.325901065378151
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.255352413753804
"Q6AI39_IDR_741_796",0.263933310950884
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.200458075317387
"Q6AWC2_IDR_425_488",0.207112975460693
"Q6AWC2_IDR_493_686",0.192977688132343
"Q6DN90_IDR_1_520",0.511183368312632
"Q6DN90_IDR_875_963",0.488816631687368
"Q6DT37_IDR_1455_1551",0.188501564915115
"Q6DT37_IDR_403_446",0.210919201569903
"Q6DT37_IDR_455_495",0.206453734948855
"Q6DT37_IDR_563_631",0.202842718132231
"Q6DT37_IDR_786_903",0.191282780433895
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.478747203948683
"Q6EMB2_IDR_532_660",0.521252796051317
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.511769413431773
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.492776696370365
"Q8TE67_IDR_400_450",0.507223303629635
"Q8TE68_IDR_159_253",0.313456188046025
"Q8TE68_IDR_431_478",0.348175706619574
"Q8TE68_IDR_536_633",0.338368105334401
"Q8TE73_IDR_1059_1096",0.508106735116079
"Q8TE73_IDR_896_930",0.491893264883921
"Q8TE76_IDR_405_450",0.493095722732144
"Q8TE76_IDR_457_793",0.506904277267856
"Q8TE77_IDR_470_659",0.484670856117152
"Q8TE77_IDR_52_91",0.515329143882848
"Q8TE82_IDR_1_76",0.488080976901417
"Q8TE82_IDR_229_265",0.511919023098583
"Q8TE85_IDR_77_219",0.40357003864475
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.241350630531453
"Q8TEJ3_IDR_1_45",0.256097873851411
"Q8TEJ3_IDR_320_461",0.261911102704453
"Q8TEJ3_IDR_528_821",0.240640392912683
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.46180045725559
"Q8TEL6_IDR_343_373",0.53819954274441
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.289032796040966
"Q8TEP8_IDR_2070_2125",0.29428706814518
"Q8TEP8_IDR_43_1211",0.416680135813854
"Q8TEQ0_IDR_184_389",0.260211643309109
"Q8TEQ0_IDR_407_511",0.28460015710582
"Q8TEQ0_IDR_617_649",0.233151836142396
"Q8TEQ0_IDR_777_813",0.222036363442675
"Q8TEQ6_IDR_1306_1349",0.335325336315617
"Q8TEQ6_IDR_1390_1427",0.357523673192005
"Q8TEQ6_IDR_822_881",0.307150990492378
"Q8TER5_IDR_191_521",0.332160602078775
"Q8TEW8_IDR_593_1205",0.317423479705627
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.335868202881137
"Q8TEY5_IDR_145_183",0.322196990419129
"Q8TEY5_IDR_314_395",0.341934806699733
"Q8TEY7_IDR_129_183",0.467229142001107
"Q8TEY7_IDR_293_473",0.532770857998893
"Q8TF01_IDR_1_33",0.536588196060666
"Q8TF01_IDR_47_805",0.463411803939334
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.479013530912323
"Q8TF17_IDR_9_39",0.520986469087677
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.507639721282579
"Q8TF21_IDR_271_823",0.492360278717422
"Q8TF30_IDR_472_705",0.453227271081249
"Q8TF30_IDR_755_809",0.546772728918751
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.527993922643236
"Q8TF68_IDR_1_260",0.527005459164599
"Q8TF68_IDR_455_543",0.472994540835401
"Q8TF71_IDR_1_61",0.456971375244878
"Q8TF71_IDR_476_515",0.543028624755122
"Q8TF72_IDR_112_1665",0.436356895364468
"Q8TF72_IDR_1688_1777",0.563643104635532
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.481173178861051
"Q8WTP8_IDR_283_325",0.518826821138949
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.527038932992373
"Q8WTQ4_IDR_41_165",0.472961067007627
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.485513226648127
"Q8WTT2_IDR_435_472",0.514486773351873
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.538136368965127
"Q8WTX9_IDR_285_450",0.461863631034873
"Q8WU08_IDR_320_361",0.482889725976215
"Q8WU08_IDR_364_396",0.517110274023785
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.492662660312242
"Q8WU20_IDR_478_508",0.507337339687758
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.319145142709603
"Q8WU90_IDR_265_295",0.322636740945822
"Q8WU90_IDR_297_396",0.358218116344574
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.311642383836161
"Q8WUA4_IDR_765_797",0.340247248610781
"Q8WUA4_IDR_877_911",0.348110367553058
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.299451081357335
"Q8WUQ7_IDR_471_556",0.340577317146344
"Q8WUQ7_IDR_589_624",0.359971601496321
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.180126502755747
"Q8WUY3_IDR_2558_2632",0.169906217678217
"Q8WUY3_IDR_2640_2874",0.151602432199265
"Q8WUY3_IDR_358_936",0.186557142041978
"Q8WUY3_IDR_938_2344",0.311807705324792
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.476759762103293
"Q8WV15_IDR_263_306",0.523240237896707
"Q8WVB6_IDR_321_356",0.24542874686896
"Q8WVB6_IDR_859_921",0.244896477079933
"Q8WVC0_IDR_1_352",0.502326661248534
"Q8WVC0_IDR_523_666",0.497673338751466
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
