"","GO0051276_chromosome_organization"
"Q8N9Z2_IDR_1_54",0.527258841478368
"Q8N9Z2_IDR_87_176",0.472741158521632
"Q8N9Z9_IDR_260_388",0.488661449653163
"Q8N9Z9_IDR_26_129",0.511338550346837
"Q8NA03_IDR_1_111",0.195509348302383
"Q8NA03_IDR_132_261",0.216315763899241
"Q8NA03_IDR_329_384",0.189622462610014
"Q8NA03_IDR_418_521",0.184122781379797
"Q8NA03_IDR_548_581",0.214429643808565
"Q8NA19_IDR_1_43",0.549763563148255
"Q8NA19_IDR_366_514",0.450236436851745
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.436456333351181
"Q8NA31_IDR_421_673",0.563543666648819
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.296024872771151
"Q8NA47_IDR_262_296",0.348800775208275
"Q8NA47_IDR_531_563",0.355174352020573
"Q8NAM6_IDR_128_308",0.490435687996777
"Q8NAM6_IDR_1_38",0.509564312003223
"Q8NAN2_IDR_288_334",0.480859411141056
"Q8NAN2_IDR_96_200",0.519140588858944
"Q8NAP3_IDR_123_165",0.303374916040436
"Q8NAP3_IDR_176_459",0.287907492067229
"Q8NAP3_IDR_522_970",0.408717591892335
"Q8NAP8_IDR_125_370",0.507824567538897
"Q8NAP8_IDR_402_495",0.492175432461103
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.311005359839699
"Q8NAT2_IDR_693_915",0.384630788863407
"Q8NAT2_IDR_95_126",0.304363851296893
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.478071491548801
"Q8NAV2_IDR_308_365",0.521928508451199
"Q8NAX2_IDR_115_232",0.255561357411051
"Q8NAX2_IDR_1_54",0.236677173314973
"Q8NAX2_IDR_308_349",0.271255533475394
"Q8NBF1_IDR_1_190",0.482251137676887
"Q8NBF1_IDR_298_513",0.517748862323113
"Q8NBF6_IDR_239_378",0.519163036449481
"Q8NBF6_IDR_587_648",0.480836963550519
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.470269117419151
"Q8NBP5_IDR_222_265",0.529730882580849
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.45186201795465
"Q8NBR0_IDR_363_393",0.54813798204535
"Q8NC60_IDR_18_66",0.448254188013306
"Q8NC60_IDR_82_123",0.551745811986694
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.464737820263169
"Q8NC74_IDR_1_103",0.535262179736831
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.495727679182585
"Q8NCA9_IDR_258_323",0.504272320817414
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.292657180455486
"Q8NCD3_IDR_448_748",0.367044717802506
"Q8NCD3_IDR_73_146",0.340298101742008
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.422433017545431
"Q8NCF5_IDR_55_247",0.577566982454569
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.532948393335523
"Q8NCX0_IDR_1_101",0.467051606664477
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.326487881610188
"Q8ND04_IDR_656_739",0.336181725068862
"Q8ND04_IDR_99_132",0.33733039332095
"Q8ND07_IDR_1_39",0.590985014217369
"Q8ND07_IDR_459_497",0.409014985782631
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.377818365544137
"Q8ND24_IDR_425_551",0.302890357760422
"Q8ND24_IDR_610_653",0.319291276695441
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.359328794275744
"Q8ND30_IDR_1_49",0.329337441093714
"Q8ND30_IDR_842_876",0.311333764630542
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.261410811330001
"Q8NDI1_IDR_174_542",0.339458930701942
"Q8NDI1_IDR_544_1075",0.399130257968057
"Q8NDL9_IDR_343_417",0.532529429173556
"Q8NDL9_IDR_600_886",0.467470570826444
"Q8NDM7_IDR_749_785",0.463987413732942
"Q8NDM7_IDR_930_986",0.536012586267058
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.323646010446531
"Q8NDT2_IDR_223_306",0.296351477061175
"Q8NDT2_IDR_554_709",0.380002512492294
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.531808693865089
"Q8NDX1_IDR_1_583",0.468191306134911
"Q8NDX2_IDR_1_64",0.407161118661617
"Q8NDX2_IDR_510_589",0.592838881338383
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.535290599958468
"Q8NEA5_IDR_28_83",0.464709400041532
"Q8NEA6_IDR_1_340",0.468179485124419
"Q8NEA6_IDR_446_666",0.531820514875581
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.532978293129964
"Q8NEB7_IDR_1_35",0.467021706870036
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.555349916778505
"Q8NEG2_IDR_27_72",0.444650083221495
"Q8NEN9_IDR_1107_1154",0.300239721631852
"Q8NEN9_IDR_454_677",0.429763336714335
"Q8NEN9_IDR_886_998",0.269996941653812
"Q8NEP3_IDR_1_85",0.469014979479367
"Q8NEP3_IDR_303_725",0.530985020520633
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.491659980087748
"Q8NER1_IDR_762_839",0.508340019912252
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.463902189958407
"Q8NET4_IDR_1313_1351",0.536097810041593
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.485101886125744
"Q8NET8_IDR_750_790",0.514898113874256
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.0928129369280627
"Q8NEZ4_IDR_4251_4345",0.111959847360273
"Q8NF37_IDR_1_36",0.332395424321726
"Q8NF37_IDR_38_73",0.319893666031964
"Q8NF37_IDR_496_534",0.34771090964631
"Q8NF50_IDR_1234_1287",0.326356569701746
"Q8NF50_IDR_1347_1418",0.330173430944632
"Q8NF50_IDR_420_456",0.343469999353623
"Q8NF64_IDR_1_416",0.451628977704672
"Q8NF64_IDR_685_883",0.548371022295328
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.182820808892478
"Q8NF91_IDR_5763_6086",0.175562607364431
"Q8NFG4_IDR_278_337",0.529155828691963
"Q8NFG4_IDR_30_87",0.470844171308037
"Q8NFH5_IDR_1_171",0.488505720914068
"Q8NFH5_IDR_250_308",0.511494279085932
"Q8NFH8_IDR_142_272",0.46383232327384
"Q8NFH8_IDR_362_617",0.53616767672616
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.515146379571973
"Q8NFJ8_IDR_312_381",0.484853620428027
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.496410702272267
"Q8NFM4_IDR_487_536",0.503589297727733
"Q8NFM7_IDR_2_34",0.32640716536908
"Q8NFM7_IDR_515_548",0.343005890398279
"Q8NFM7_IDR_561_739",0.330586944232641
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.272633386412717
"Q8NFP9_IDR_1_55",0.225674814093954
"Q8NFP9_IDR_1581_1881",0.230061819966559
"Q8NFP9_IDR_951_1328",0.27162997952677
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.235917813151322
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.521975967297974
"Q8NFW9_IDR_25_73",0.478024032702026
"Q8NFY4_IDR_545_662",0.30674390588746
"Q8NFY4_IDR_691_829",0.390293157030467
"Q8NFY4_IDR_832_1070",0.302962937082073
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.322134477096862
"Q8NFZ3_IDR_605_668",0.352586404352814
"Q8NFZ3_IDR_701_816",0.325279118550323
"Q8NFZ4_IDR_613_679",0.495543429423809
"Q8NFZ4_IDR_701_835",0.504456570576191
"Q8NFZ5_IDR_157_207",0.552864752253788
"Q8NFZ5_IDR_330_400",0.447135247746212
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.323048114542894
"Q8NG08_IDR_795_825",0.322003126305728
"Q8NG08_IDR_957_1062",0.354948759151378
"Q8NG27_IDR_122_481",0.547281280839293
"Q8NG27_IDR_37_112",0.452718719160707
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.505114634856889
"Q8NHS3_IDR_245_290",0.494885365143111
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.35298598274243
"Q8NHU6_IDR_850_899",0.328271351811811
"Q8NHU6_IDR_89_231",0.318742665445759
"Q8NHV4_IDR_309_350",0.450517962657221
"Q8NHV4_IDR_354_626",0.549482037342779
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.490694031008076
"Q8NHW3_IDR_319_353",0.509305968991924
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.537327566289287
"Q8NHX4_IDR_161_192",0.462672433710713
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.48521538288119
"Q8NI35_IDR_1328_1418",0.11085648077082
"Q8NI35_IDR_1622_1670",0.102423015778819
"Q8NI35_IDR_1765_1801",0.104018786031714
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.228637763622225
"Q8NI51_IDR_1_84",0.254852870094153
"Q8NI51_IDR_439_513",0.226186806118179
"Q8NI51_IDR_550_627",0.290322560165442
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.535123661764117
"Q8TA86_IDR_1_81",0.464876338235883
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.357490971121334
"Q8TAB3_IDR_805_992",0.310743910598072
"Q8TAB3_IDR_994_1117",0.331765118280594
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.409122255594167
"Q8TAQ2_IDR_545_609",0.286147824072972
"Q8TAQ2_IDR_720_1214",0.304729920332861
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.42414517714125
"Q8TAT2_IDR_149_233",0.57585482285875
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.526971545231965
"Q8TAU0_IDR_235_352",0.473028454768035
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.498414637509668
"Q8TAV0_IDR_231_307",0.501585362490332
"Q8TAW3_IDR_1_44",0.457417961665399
"Q8TBA6_IDR_566_665",0.24537073640586
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.571236154204075
"Q8TBB5_IDR_489_520",0.428763845795925
"Q8TBB6_IDR_436_501",0.505472212904021
"Q8TBB6_IDR_680_771",0.494527787095979
"Q8TBC3_IDR_135_191",0.522694251680887
"Q8TBC3_IDR_606_707",0.477305748319112
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.327166888751187
"Q8TBC5_IDR_1_41",0.356470371169771
"Q8TBC5_IDR_473_510",0.316362740079042
"Q8TBE0_IDR_1_73",0.336016495568688
"Q8TBE0_IDR_461_587",0.286403692779754
"Q8TBE0_IDR_76_348",0.377579811651558
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.352195830906803
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.506711844387761
"Q8TBZ0_IDR_752_833",0.493288155612239
"Q8TBZ3_IDR_322_360",0.514515357822033
"Q8TBZ3_IDR_392_507",0.485484642177967
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.554783806799557
"Q8TBZ6_IDR_277_339",0.445216193200443
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.255591983790674
"Q8TC20_IDR_132_309",0.253010186455212
"Q8TC20_IDR_550_634",0.25489510302711
"Q8TC20_IDR_721_777",0.236502726727004
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.49960179088111
"Q8TC76_IDR_291_339",0.50039820911889
"Q8TC90_IDR_131_196",0.299269699572602
"Q8TC90_IDR_1_72",0.344126019228188
"Q8TC90_IDR_200_364",0.35660428119921
"Q8TC92_IDR_2_55",0.297570790547609
"Q8TC92_IDR_383_436",0.355148598682672
"Q8TC92_IDR_493_561",0.34728061076972
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.298226969515374
"Q8TCJ2_IDR_489_548",0.343966132081157
"Q8TCJ2_IDR_776_826",0.357806898403469
"Q8TCN5_IDR_128_630",0.24238234338469
"Q8TCN5_IDR_13_47",0.222523604748677
"Q8TCN5_IDR_49_124",0.295331962838913
"Q8TCN5_IDR_826_881",0.23976208902772
"Q8TCQ1_IDR_1_75",0.497133928364479
"Q8TCQ1_IDR_244_289",0.502866071635522
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.502383663429726
"Q8TCT7_IDR_506_592",0.497616336570274
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.525184373744703
"Q8TD10_IDR_331_391",0.474815626255297
"Q8TD16_IDR_141_666",0.60236023803612
"Q8TD16_IDR_777_824",0.39763976196388
"Q8TD17_IDR_1_40",0.475427882001712
"Q8TD17_IDR_190_344",0.524572117998288
"Q8TD19_IDR_1_48",0.316594322332334
"Q8TD19_IDR_731_807",0.329219239722132
"Q8TD19_IDR_825_961",0.354186437945534
"Q8TD20_IDR_1_34",0.502648653568621
"Q8TD20_IDR_568_617",0.497351346431379
"Q8TD26_IDR_1_310",0.274313305825714
"Q8TD26_IDR_1316_1385",0.201755984472905
"Q8TD26_IDR_1410_1447",0.167832856682167
"Q8TD26_IDR_1619_2108",0.197991686628331
"Q8TD26_IDR_2110_2715",0.158106166390884
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.483840467552463
"Q8TD31_IDR_675_782",0.516159532447537
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.485930461032586
"Q8TD43_IDR_713_764",0.514069538967414
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.492560156181711
"Q8TDD1_IDR_1_96",0.387492672022625
"Q8TDD1_IDR_578_739",0.301815746645669
"Q8TDD1_IDR_774_881",0.310691581331706
"Q8TDD2_IDR_1_129",0.357217025489388
"Q8TDD2_IDR_173_289",0.310076105468972
"Q8TDD2_IDR_361_431",0.33270686904164
"Q8TDF5_IDR_417_471",0.470996257231541
"Q8TDF5_IDR_481_516",0.529003742768459
"Q8TDF6_IDR_1_35",0.528877156595281
"Q8TDF6_IDR_593_673",0.471122843404719
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.205064697735027
"Q8TDI0_IDR_1203_1252",0.136606697861905
"Q8TDI0_IDR_1328_1405",0.126176056293899
"Q8TDI0_IDR_1532_1699",0.194487905746165
"Q8TDI0_IDR_200_341",0.187883760088691
"Q8TDI0_IDR_651_681",0.149780882274313
"Q8TDI7_IDR_1_157",0.635497131248735
"Q8TDI7_IDR_800_906",0.364502868751266
"Q8TDN2_IDR_56_92",0.546601574189653
"Q8TDN4_IDR_1_317",0.486649795503585
"Q8TDN4_IDR_410_443",0.513350204496415
"Q8TDN6_IDR_1_53",0.378594599431617
"Q8TDN6_IDR_271_306",0.270698343213803
"Q8TDN6_IDR_309_353",0.35070705735458
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.481140884434135
"Q8TDS5_IDR_374_423",0.518859115565865
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.312163423759034
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.530373770506991
"Q68BL8_IDR_183_486",0.469626229493009
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.255876519756048
"Q68CP9_IDR_473_531",0.244291496398585
"Q68CP9_IDR_535_569",0.256569840520981
"Q68CP9_IDR_603_1629",0.243262143324385
"Q68CQ1_IDR_1_193",0.475153027216938
"Q68CQ1_IDR_195_239",0.524846972783062
"Q68CQ4_IDR_1_75",0.470109159617775
"Q68CQ4_IDR_78_186",0.529890840382225
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.505022390174633
"Q68CR1_IDR_1_33",0.494977609825367
"Q68DE3_IDR_2199_2245",0.338704885244968
"Q68DH5_IDR_1_94",0.450892773047912
"Q68DH5_IDR_582_695",0.549107226952088
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.343479579374815
"Q68DQ2_IDR_1480_1759",0.360808751925005
"Q68DQ2_IDR_1768_2281",0.29571166870018
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.255075148249709
"Q68DX3_IDR_190_305",0.233756839705705
"Q68DX3_IDR_679_768",0.25816600312499
"Q68DX3_IDR_864_939",0.253002008919596
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.490105469505295
"Q6A163_IDR_1_31",0.497057362655405
"Q6AHZ1_IDR_1155_1222",0.208623223341416
"Q6AHZ1_IDR_350_443",0.2345397239394
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.506300247966246
"Q6AI14_IDR_602_798",0.493699752033754
"Q6AI39_IDR_25_722",0.238879271243761
"Q6AI39_IDR_800_1002",0.258654110154513
"Q6A162_IDR_398_429",0.509894530494704
"Q6A163_IDR_411_455",0.502942637344595
"Q6AHZ1_IDR_1236_1310",0.311884475247091
"Q6AHZ1_IDR_464_881",0.244952577472094
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.242469765342796
"Q6AI39_IDR_741_796",0.259996853258931
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.201984233503524
"Q6AWC2_IDR_425_488",0.193285884463361
"Q6AWC2_IDR_493_686",0.196916745795304
"Q6DN90_IDR_1_520",0.509682329267876
"Q6DN90_IDR_875_963",0.490317670732124
"Q6DT37_IDR_1455_1551",0.185318406591998
"Q6DT37_IDR_403_446",0.212293516695937
"Q6DT37_IDR_455_495",0.203171501439227
"Q6DT37_IDR_563_631",0.197584439736779
"Q6DT37_IDR_786_903",0.201632135536059
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.455566102470252
"Q6EMB2_IDR_532_660",0.544433897529748
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.522290919579151
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.497530963097513
"Q8TE67_IDR_400_450",0.502469036902487
"Q8TE68_IDR_159_253",0.320059271174892
"Q8TE68_IDR_431_478",0.341284247098865
"Q8TE68_IDR_536_633",0.338656481726243
"Q8TE73_IDR_1059_1096",0.482317413186509
"Q8TE73_IDR_896_930",0.517682586813491
"Q8TE76_IDR_405_450",0.479886562300436
"Q8TE76_IDR_457_793",0.520113437699564
"Q8TE77_IDR_470_659",0.443513082350764
"Q8TE77_IDR_52_91",0.556486917649237
"Q8TE82_IDR_1_76",0.491432847710248
"Q8TE82_IDR_229_265",0.508567152289752
"Q8TE85_IDR_77_219",0.31227658810737
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.22996606475982
"Q8TEJ3_IDR_1_45",0.240313477444219
"Q8TEJ3_IDR_320_461",0.256268323658216
"Q8TEJ3_IDR_528_821",0.273452134137745
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.481298421846858
"Q8TEL6_IDR_343_373",0.518701578153142
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.323702211834512
"Q8TEP8_IDR_2070_2125",0.322940202517155
"Q8TEP8_IDR_43_1211",0.353357585648333
"Q8TEQ0_IDR_184_389",0.329961692615034
"Q8TEQ0_IDR_407_511",0.219753358977423
"Q8TEQ0_IDR_617_649",0.222637633691515
"Q8TEQ0_IDR_777_813",0.227647314716029
"Q8TEQ6_IDR_1306_1349",0.295180426899413
"Q8TEQ6_IDR_1390_1427",0.327194360844558
"Q8TEQ6_IDR_822_881",0.377625212256029
"Q8TER5_IDR_191_521",0.380713166713148
"Q8TEW8_IDR_593_1205",0.444037517220408
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.343959503178827
"Q8TEY5_IDR_145_183",0.328574162605893
"Q8TEY5_IDR_314_395",0.32746633421528
"Q8TEY7_IDR_129_183",0.352076609384672
"Q8TEY7_IDR_293_473",0.647923390615328
"Q8TF01_IDR_1_33",0.472282675854514
"Q8TF01_IDR_47_805",0.527717324145486
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.466958358719926
"Q8TF17_IDR_9_39",0.533041641280074
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.44796305815327
"Q8TF21_IDR_271_823",0.55203694184673
"Q8TF30_IDR_472_705",0.458659766030889
"Q8TF30_IDR_755_809",0.541340233969111
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.425698916483288
"Q8TF68_IDR_1_260",0.540006210658081
"Q8TF68_IDR_455_543",0.459993789341919
"Q8TF71_IDR_1_61",0.472477538980701
"Q8TF71_IDR_476_515",0.527522461019299
"Q8TF72_IDR_112_1665",0.409488655149494
"Q8TF72_IDR_1688_1777",0.590511344850506
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.504786073246948
"Q8WTP8_IDR_283_325",0.495213926753052
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.414539636591562
"Q8WTQ4_IDR_41_165",0.585460363408438
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.555539745158066
"Q8WTT2_IDR_435_472",0.444460254841934
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.508592387426879
"Q8WTX9_IDR_285_450",0.491407612573121
"Q8WU08_IDR_320_361",0.513072485981323
"Q8WU08_IDR_364_396",0.486927514018677
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.46253729967842
"Q8WU20_IDR_478_508",0.53746270032158
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.357893330329894
"Q8WU90_IDR_265_295",0.311189931378911
"Q8WU90_IDR_297_396",0.330916738291196
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.439739473053018
"Q8WUA4_IDR_765_797",0.288711529240812
"Q8WUA4_IDR_877_911",0.27154899770617
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.360952016502625
"Q8WUQ7_IDR_471_556",0.351957414404729
"Q8WUQ7_IDR_589_624",0.287090569092646
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.198568828594185
"Q8WUY3_IDR_2558_2632",0.188634235964605
"Q8WUY3_IDR_2640_2874",0.235496722625085
"Q8WUY3_IDR_358_936",0.181502190924652
"Q8WUY3_IDR_938_2344",0.195798021891473
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.535549088819273
"Q8WV15_IDR_263_306",0.464450911180727
"Q8WVB6_IDR_321_356",0.271064962064288
"Q8WVB6_IDR_859_921",0.216801227747124
"Q8WVC0_IDR_1_352",0.519260317021543
"Q8WVC0_IDR_523_666",0.480739682978457
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
