"","GO0006259_DNA_metabolic_process"
"Q8N9Z2_IDR_1_54",0.531871496777457
"Q8N9Z2_IDR_87_176",0.468128503222543
"Q8N9Z9_IDR_260_388",0.487595287670611
"Q8N9Z9_IDR_26_129",0.512404712329388
"Q8NA03_IDR_1_111",0.191075752070483
"Q8NA03_IDR_132_261",0.217202948087504
"Q8NA03_IDR_329_384",0.189951708223676
"Q8NA03_IDR_418_521",0.188120846673999
"Q8NA03_IDR_548_581",0.213648744944338
"Q8NA19_IDR_1_43",0.567727511560588
"Q8NA19_IDR_366_514",0.432272488439413
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.393079902955741
"Q8NA31_IDR_421_673",0.606920097044259
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.282873264268256
"Q8NA47_IDR_262_296",0.327193396654728
"Q8NA47_IDR_531_563",0.389933339077016
"Q8NAM6_IDR_128_308",0.49448912284257
"Q8NAM6_IDR_1_38",0.50551087715743
"Q8NAN2_IDR_288_334",0.446211772373262
"Q8NAN2_IDR_96_200",0.553788227626738
"Q8NAP3_IDR_123_165",0.253340368165373
"Q8NAP3_IDR_176_459",0.280433823372118
"Q8NAP3_IDR_522_970",0.466225808462509
"Q8NAP8_IDR_125_370",0.500492810696485
"Q8NAP8_IDR_402_495",0.499507189303515
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.319437642033281
"Q8NAT2_IDR_693_915",0.355145975647857
"Q8NAT2_IDR_95_126",0.325416382318862
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.488985179004741
"Q8NAV2_IDR_308_365",0.511014820995259
"Q8NAX2_IDR_115_232",0.25119761985
"Q8NAX2_IDR_1_54",0.229086595668563
"Q8NAX2_IDR_308_349",0.291976285111794
"Q8NBF1_IDR_1_190",0.479140122976333
"Q8NBF1_IDR_298_513",0.520859877023667
"Q8NBF6_IDR_239_378",0.51282180252803
"Q8NBF6_IDR_587_648",0.48717819747197
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.477708464009434
"Q8NBP5_IDR_222_265",0.522291535990566
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.428368507848444
"Q8NBR0_IDR_363_393",0.571631492151556
"Q8NC60_IDR_18_66",0.456269620598236
"Q8NC60_IDR_82_123",0.543730379401764
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.480227319427649
"Q8NC74_IDR_1_103",0.519772680572351
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.496828125335167
"Q8NCA9_IDR_258_323",0.503171874664833
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.26790230872428
"Q8NCD3_IDR_448_748",0.426057264990049
"Q8NCD3_IDR_73_146",0.306040426285671
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.387105986330514
"Q8NCF5_IDR_55_247",0.612894013669486
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.524931806032972
"Q8NCX0_IDR_1_101",0.475068193967028
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.331250788686739
"Q8ND04_IDR_656_739",0.330292129515706
"Q8ND04_IDR_99_132",0.338457081797554
"Q8ND07_IDR_1_39",0.617598896664198
"Q8ND07_IDR_459_497",0.382401103335802
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.36450000025866
"Q8ND24_IDR_425_551",0.310202114482466
"Q8ND24_IDR_610_653",0.325297885258874
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.338029836046949
"Q8ND30_IDR_1_49",0.341103375656852
"Q8ND30_IDR_842_876",0.320866788296199
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.24002778019201
"Q8NDI1_IDR_174_542",0.33335239869701
"Q8NDI1_IDR_544_1075",0.42661982111098
"Q8NDL9_IDR_343_417",0.524764008356156
"Q8NDL9_IDR_600_886",0.475235991643844
"Q8NDM7_IDR_749_785",0.473174311199321
"Q8NDM7_IDR_930_986",0.526825688800679
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.317182661595423
"Q8NDT2_IDR_223_306",0.297426327413809
"Q8NDT2_IDR_554_709",0.385391010990767
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.54408410032253
"Q8NDX1_IDR_1_583",0.45591589967747
"Q8NDX2_IDR_1_64",0.364532662304574
"Q8NDX2_IDR_510_589",0.635467337695426
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.539749097927116
"Q8NEA5_IDR_28_83",0.460250902072884
"Q8NEA6_IDR_1_340",0.44436925011576
"Q8NEA6_IDR_446_666",0.55563074988424
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.523513170179136
"Q8NEB7_IDR_1_35",0.476486829820864
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.581647455045802
"Q8NEG2_IDR_27_72",0.418352544954198
"Q8NEN9_IDR_1107_1154",0.30798085900787
"Q8NEN9_IDR_454_677",0.399630993127119
"Q8NEN9_IDR_886_998",0.292388147865011
"Q8NEP3_IDR_1_85",0.486684413826982
"Q8NEP3_IDR_303_725",0.513315586173018
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.502014289062143
"Q8NER1_IDR_762_839",0.497985710937857
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.46977901018794
"Q8NET4_IDR_1313_1351",0.53022098981206
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.49417368541931
"Q8NET8_IDR_750_790",0.50582631458069
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.0922406982773802
"Q8NEZ4_IDR_4251_4345",0.104785234415783
"Q8NF37_IDR_1_36",0.334143373008136
"Q8NF37_IDR_38_73",0.323980875427369
"Q8NF37_IDR_496_534",0.341875751564495
"Q8NF50_IDR_1234_1287",0.333482862332316
"Q8NF50_IDR_1347_1418",0.33020805670107
"Q8NF50_IDR_420_456",0.336309080966613
"Q8NF64_IDR_1_416",0.370259933662361
"Q8NF64_IDR_685_883",0.629740066337639
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.201520730685631
"Q8NF91_IDR_5763_6086",0.166225226151752
"Q8NFG4_IDR_278_337",0.517648945392667
"Q8NFG4_IDR_30_87",0.482351054607333
"Q8NFH5_IDR_1_171",0.49030055729215
"Q8NFH5_IDR_250_308",0.50969944270785
"Q8NFH8_IDR_142_272",0.447263776192319
"Q8NFH8_IDR_362_617",0.552736223807681
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.514994403578591
"Q8NFJ8_IDR_312_381",0.485005596421409
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.492227429321953
"Q8NFM4_IDR_487_536",0.507772570678047
"Q8NFM7_IDR_2_34",0.33011913018004
"Q8NFM7_IDR_515_548",0.337899299775526
"Q8NFM7_IDR_561_739",0.331981570044434
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.27335956331502
"Q8NFP9_IDR_1_55",0.235275836608829
"Q8NFP9_IDR_1581_1881",0.237383810558821
"Q8NFP9_IDR_951_1328",0.25398078951733
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.235137207252131
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.517481875506597
"Q8NFW9_IDR_25_73",0.482518124493403
"Q8NFY4_IDR_545_662",0.314481636942156
"Q8NFY4_IDR_691_829",0.376972105540896
"Q8NFY4_IDR_832_1070",0.308546257516948
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.325102547636974
"Q8NFZ3_IDR_605_668",0.341498488427814
"Q8NFZ3_IDR_701_816",0.333398963935213
"Q8NFZ4_IDR_613_679",0.490775185628707
"Q8NFZ4_IDR_701_835",0.509224814371293
"Q8NFZ5_IDR_157_207",0.539369039721772
"Q8NFZ5_IDR_330_400",0.460630960278228
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.319001319134373
"Q8NG08_IDR_795_825",0.321638616744462
"Q8NG08_IDR_957_1062",0.359360064121165
"Q8NG27_IDR_122_481",0.537161258955056
"Q8NG27_IDR_37_112",0.462838741044944
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.499193219245862
"Q8NHS3_IDR_245_290",0.500806780754138
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.329252966178368
"Q8NHU6_IDR_850_899",0.320499405876706
"Q8NHU6_IDR_89_231",0.350247627944926
"Q8NHV4_IDR_309_350",0.453433222348152
"Q8NHV4_IDR_354_626",0.546566777651848
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.494726794011472
"Q8NHW3_IDR_319_353",0.505273205988528
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.573465134872861
"Q8NHX4_IDR_161_192",0.426534865127139
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.486745408899703
"Q8NI35_IDR_1328_1418",0.112311939422495
"Q8NI35_IDR_1622_1670",0.107735865915227
"Q8NI35_IDR_1765_1801",0.107218584418633
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.230502078996318
"Q8NI51_IDR_1_84",0.24296286440796
"Q8NI51_IDR_439_513",0.222387560877855
"Q8NI51_IDR_550_627",0.304147495717866
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.532873279248886
"Q8TA86_IDR_1_81",0.467126720751114
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.36744929694822
"Q8TAB3_IDR_805_992",0.311712946505466
"Q8TAB3_IDR_994_1117",0.320837756546315
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.435323002095813
"Q8TAQ2_IDR_545_609",0.273248779235726
"Q8TAQ2_IDR_720_1214",0.291428218668461
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.430195289299142
"Q8TAT2_IDR_149_233",0.569804710700858
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.558358667782819
"Q8TAU0_IDR_235_352",0.441641332217181
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.511605894265102
"Q8TAV0_IDR_231_307",0.488394105734898
"Q8TAW3_IDR_1_44",0.451104222756037
"Q8TBA6_IDR_566_665",0.250205576284749
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.622262447577863
"Q8TBB5_IDR_489_520",0.377737552422137
"Q8TBB6_IDR_436_501",0.506527653344276
"Q8TBB6_IDR_680_771",0.493472346655724
"Q8TBC3_IDR_135_191",0.552549094249842
"Q8TBC3_IDR_606_707",0.447450905750158
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.325434981972638
"Q8TBC5_IDR_1_41",0.347300732986941
"Q8TBC5_IDR_473_510",0.327264285040421
"Q8TBE0_IDR_1_73",0.324601351448447
"Q8TBE0_IDR_461_587",0.26762619378732
"Q8TBE0_IDR_76_348",0.407772454764233
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.342104264822835
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.502613994402838
"Q8TBZ0_IDR_752_833",0.497386005597162
"Q8TBZ3_IDR_322_360",0.513059029009251
"Q8TBZ3_IDR_392_507",0.486940970990749
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.6191633262821
"Q8TBZ6_IDR_277_339",0.3808366737179
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.255549244826714
"Q8TC20_IDR_132_309",0.244476677959181
"Q8TC20_IDR_550_634",0.246982937329945
"Q8TC20_IDR_721_777",0.252991139884161
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.495652456842161
"Q8TC76_IDR_291_339",0.504347543157839
"Q8TC90_IDR_131_196",0.299584678284918
"Q8TC90_IDR_1_72",0.393375623178416
"Q8TC90_IDR_200_364",0.307039698536666
"Q8TC92_IDR_2_55",0.304602089211191
"Q8TC92_IDR_383_436",0.361517648978132
"Q8TC92_IDR_493_561",0.333880261810677
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.301892012891807
"Q8TCJ2_IDR_489_548",0.327359216743421
"Q8TCJ2_IDR_776_826",0.370748770364773
"Q8TCN5_IDR_128_630",0.243063753518841
"Q8TCN5_IDR_13_47",0.214543513608383
"Q8TCN5_IDR_49_124",0.313442648706348
"Q8TCN5_IDR_826_881",0.228950084166428
"Q8TCQ1_IDR_1_75",0.501239047939338
"Q8TCQ1_IDR_244_289",0.498760952060662
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.503872788602735
"Q8TCT7_IDR_506_592",0.496127211397265
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.516884123190024
"Q8TD10_IDR_331_391",0.483115876809976
"Q8TD16_IDR_141_666",0.562023049448085
"Q8TD16_IDR_777_824",0.437976950551915
"Q8TD17_IDR_1_40",0.481893251563895
"Q8TD17_IDR_190_344",0.518106748436105
"Q8TD19_IDR_1_48",0.324324147133806
"Q8TD19_IDR_731_807",0.330654732050031
"Q8TD19_IDR_825_961",0.345021120816164
"Q8TD20_IDR_1_34",0.506195460860221
"Q8TD20_IDR_568_617",0.493804539139779
"Q8TD26_IDR_1_310",0.287679767671875
"Q8TD26_IDR_1316_1385",0.191334159885322
"Q8TD26_IDR_1410_1447",0.16944704846533
"Q8TD26_IDR_1619_2108",0.183584689197023
"Q8TD26_IDR_2110_2715",0.167954334780451
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.477861269799565
"Q8TD31_IDR_675_782",0.522138730200435
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.492564334048181
"Q8TD43_IDR_713_764",0.507435665951819
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.495104126645649
"Q8TDD1_IDR_1_96",0.414258499220036
"Q8TDD1_IDR_578_739",0.290205682979616
"Q8TDD1_IDR_774_881",0.295535817800348
"Q8TDD2_IDR_1_129",0.36594514173447
"Q8TDD2_IDR_173_289",0.310338775799189
"Q8TDD2_IDR_361_431",0.323716082466341
"Q8TDF5_IDR_417_471",0.475413290859333
"Q8TDF5_IDR_481_516",0.524586709140667
"Q8TDF6_IDR_1_35",0.537565515685137
"Q8TDF6_IDR_593_673",0.462434484314863
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.206963795273837
"Q8TDI0_IDR_1203_1252",0.133066460555921
"Q8TDI0_IDR_1328_1405",0.124899869783673
"Q8TDI0_IDR_1532_1699",0.149939957364669
"Q8TDI0_IDR_200_341",0.239612148056864
"Q8TDI0_IDR_651_681",0.145517768965037
"Q8TDI7_IDR_1_157",0.65427128546946
"Q8TDI7_IDR_800_906",0.34572871453054
"Q8TDN2_IDR_56_92",0.524582961574501
"Q8TDN4_IDR_1_317",0.494472047064648
"Q8TDN4_IDR_410_443",0.505527952935352
"Q8TDN6_IDR_1_53",0.40577058334778
"Q8TDN6_IDR_271_306",0.21165783565243
"Q8TDN6_IDR_309_353",0.38257158099979
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.493842727693182
"Q8TDS5_IDR_374_423",0.506157272306818
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.277210042521926
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.527789968236908
"Q68BL8_IDR_183_486",0.472210031763092
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.256805845182063
"Q68CP9_IDR_473_531",0.245978105973224
"Q68CP9_IDR_535_569",0.255415634835078
"Q68CP9_IDR_603_1629",0.241800414009635
"Q68CQ1_IDR_1_193",0.479442838928651
"Q68CQ1_IDR_195_239",0.520557161071349
"Q68CQ4_IDR_1_75",0.501548685748747
"Q68CQ4_IDR_78_186",0.498451314251253
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.505356388116717
"Q68CR1_IDR_1_33",0.494643611883283
"Q68DE3_IDR_2199_2245",0.331597304519766
"Q68DH5_IDR_1_94",0.428932096840813
"Q68DH5_IDR_582_695",0.571067903159187
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.3404218369624
"Q68DQ2_IDR_1480_1759",0.35031651821316
"Q68DQ2_IDR_1768_2281",0.309261644824441
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.249500440508598
"Q68DX3_IDR_190_305",0.233690645128912
"Q68DX3_IDR_679_768",0.260612055779221
"Q68DX3_IDR_864_939",0.256196858583268
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.492381559849991
"Q6A163_IDR_1_31",0.495931860886289
"Q6AHZ1_IDR_1155_1222",0.193940313675031
"Q6AHZ1_IDR_350_443",0.210790012248972
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.504404196559053
"Q6AI14_IDR_602_798",0.495595803440947
"Q6AI39_IDR_25_722",0.244252545420429
"Q6AI39_IDR_800_1002",0.251207979761565
"Q6A162_IDR_398_429",0.507618440150009
"Q6A163_IDR_411_455",0.504068139113711
"Q6AHZ1_IDR_1236_1310",0.377704562903769
"Q6AHZ1_IDR_464_881",0.217565111172228
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.24996506525997
"Q6AI39_IDR_741_796",0.254574409558035
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.199635014759761
"Q6AWC2_IDR_425_488",0.19592948757549
"Q6AWC2_IDR_493_686",0.214368858926307
"Q6DN90_IDR_1_520",0.510273763988993
"Q6DN90_IDR_875_963",0.489726236011007
"Q6DT37_IDR_1455_1551",0.200518344422809
"Q6DT37_IDR_403_446",0.204748309468059
"Q6DT37_IDR_455_495",0.197680345588727
"Q6DT37_IDR_563_631",0.19476612440904
"Q6DT37_IDR_786_903",0.202286876111366
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.455888562679854
"Q6EMB2_IDR_532_660",0.544111437320146
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.512359129666348
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.497602615451961
"Q8TE67_IDR_400_450",0.502397384548039
"Q8TE68_IDR_159_253",0.321725273248043
"Q8TE68_IDR_431_478",0.33720249393783
"Q8TE68_IDR_536_633",0.341072232814126
"Q8TE73_IDR_1059_1096",0.487211428090922
"Q8TE73_IDR_896_930",0.512788571909078
"Q8TE76_IDR_405_450",0.474886565364224
"Q8TE76_IDR_457_793",0.525113434635776
"Q8TE77_IDR_470_659",0.445095253051642
"Q8TE77_IDR_52_91",0.554904746948358
"Q8TE82_IDR_1_76",0.490318578766361
"Q8TE82_IDR_229_265",0.509681421233639
"Q8TE85_IDR_77_219",0.303543707924657
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.200452702548717
"Q8TEJ3_IDR_1_45",0.20192327739707
"Q8TEJ3_IDR_320_461",0.287181903121874
"Q8TEJ3_IDR_528_821",0.310442116932339
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.484964187521537
"Q8TEL6_IDR_343_373",0.515035812478463
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.323261613651045
"Q8TEP8_IDR_2070_2125",0.327238087791862
"Q8TEP8_IDR_43_1211",0.349500298557093
"Q8TEQ0_IDR_184_389",0.328213363077591
"Q8TEQ0_IDR_407_511",0.221038767002935
"Q8TEQ0_IDR_617_649",0.223430388287478
"Q8TEQ0_IDR_777_813",0.227317481631996
"Q8TEQ6_IDR_1306_1349",0.270448764045604
"Q8TEQ6_IDR_1390_1427",0.290856198217296
"Q8TEQ6_IDR_822_881",0.4386950377371
"Q8TER5_IDR_191_521",0.392624056985634
"Q8TEW8_IDR_593_1205",0.478162839667591
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.344578584052025
"Q8TEY5_IDR_145_183",0.332260068642536
"Q8TEY5_IDR_314_395",0.323161347305438
"Q8TEY7_IDR_129_183",0.312691812347508
"Q8TEY7_IDR_293_473",0.687308187652492
"Q8TF01_IDR_1_33",0.475131324098299
"Q8TF01_IDR_47_805",0.524868675901701
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.473744713256675
"Q8TF17_IDR_9_39",0.526255286743325
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.456682264251493
"Q8TF21_IDR_271_823",0.543317735748507
"Q8TF30_IDR_472_705",0.485911498940501
"Q8TF30_IDR_755_809",0.514088501059499
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.422016664838947
"Q8TF68_IDR_1_260",0.594152597919606
"Q8TF68_IDR_455_543",0.405847402080394
"Q8TF71_IDR_1_61",0.482595336885795
"Q8TF71_IDR_476_515",0.517404663114205
"Q8TF72_IDR_112_1665",0.427398935769035
"Q8TF72_IDR_1688_1777",0.572601064230965
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.540715773839015
"Q8WTP8_IDR_283_325",0.459284226160985
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.381287454939555
"Q8WTQ4_IDR_41_165",0.618712545060445
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.563285700061528
"Q8WTT2_IDR_435_472",0.436714299938472
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.484310546721909
"Q8WTX9_IDR_285_450",0.515689453278091
"Q8WU08_IDR_320_361",0.537162806848365
"Q8WU08_IDR_364_396",0.462837193151635
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.471317272913709
"Q8WU20_IDR_478_508",0.528682727086291
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.337982165436763
"Q8WU90_IDR_265_295",0.333104256684583
"Q8WU90_IDR_297_396",0.328913577878654
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.494042038363151
"Q8WUA4_IDR_765_797",0.25687479599467
"Q8WUA4_IDR_877_911",0.249083165642179
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.369570631881371
"Q8WUQ7_IDR_471_556",0.332143277455074
"Q8WUQ7_IDR_589_624",0.298286090663555
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.189341360825063
"Q8WUY3_IDR_2558_2632",0.18289115937352
"Q8WUY3_IDR_2640_2874",0.267067437849121
"Q8WUY3_IDR_358_936",0.180088863900268
"Q8WUY3_IDR_938_2344",0.180611178052029
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.568396133654432
"Q8WV15_IDR_263_306",0.431603866345568
"Q8WVB6_IDR_321_356",0.268372731247476
"Q8WVB6_IDR_859_921",0.19913251813084
"Q8WVC0_IDR_1_352",0.566593322442392
"Q8WVC0_IDR_523_666",0.433406677557608
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
