"","GO0009889_regulation_of_biosynthetic_process"
"Q8N9Z2_IDR_1_54",0.500222764110406
"Q8N9Z2_IDR_87_176",0.499777235889594
"Q8N9Z9_IDR_260_388",0.591154504198602
"Q8N9Z9_IDR_26_129",0.408845495801398
"Q8NA03_IDR_1_111",0.203358388596921
"Q8NA03_IDR_132_261",0.222289217700498
"Q8NA03_IDR_329_384",0.183304997121124
"Q8NA03_IDR_418_521",0.186254938731684
"Q8NA03_IDR_548_581",0.204792457849773
"Q8NA19_IDR_1_43",0.353574663031187
"Q8NA19_IDR_366_514",0.646425336968813
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.454439217742045
"Q8NA31_IDR_421_673",0.545560782257955
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.331877286707695
"Q8NA47_IDR_262_296",0.342157770350655
"Q8NA47_IDR_531_563",0.32596494294165
"Q8NAM6_IDR_128_308",0.549208428405966
"Q8NAM6_IDR_1_38",0.450791571594034
"Q8NAN2_IDR_288_334",0.444257111856692
"Q8NAN2_IDR_96_200",0.555742888143308
"Q8NAP3_IDR_123_165",0.472602395983082
"Q8NAP3_IDR_176_459",0.263340703344728
"Q8NAP3_IDR_522_970",0.264056900672191
"Q8NAP8_IDR_125_370",0.62397405549013
"Q8NAP8_IDR_402_495",0.37602594450987
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.275101123859074
"Q8NAT2_IDR_693_915",0.457692801907835
"Q8NAT2_IDR_95_126",0.267206074233091
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.506087947903064
"Q8NAV2_IDR_308_365",0.493912052096936
"Q8NAX2_IDR_115_232",0.252121751585449
"Q8NAX2_IDR_1_54",0.231073846324507
"Q8NAX2_IDR_308_349",0.257099087175298
"Q8NBF1_IDR_1_190",0.66017682488732
"Q8NBF1_IDR_298_513",0.33982317511268
"Q8NBF6_IDR_239_378",0.528985007177037
"Q8NBF6_IDR_587_648",0.471014992822963
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.465642826137278
"Q8NBP5_IDR_222_265",0.534357173862722
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.485676488088936
"Q8NBR0_IDR_363_393",0.514323511911064
"Q8NC60_IDR_18_66",0.562695495321733
"Q8NC60_IDR_82_123",0.437304504678267
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.546939845720204
"Q8NC74_IDR_1_103",0.453060154279796
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.473349166708173
"Q8NCA9_IDR_258_323",0.526650833291826
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.362668286626236
"Q8NCD3_IDR_448_748",0.302005174973718
"Q8NCD3_IDR_73_146",0.335326538400046
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.512018318569527
"Q8NCF5_IDR_55_247",0.487981681430474
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.593351011440755
"Q8NCX0_IDR_1_101",0.406648988559245
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.340754624736269
"Q8ND04_IDR_656_739",0.319371253251302
"Q8ND04_IDR_99_132",0.339874122012429
"Q8ND07_IDR_1_39",0.489399072809462
"Q8ND07_IDR_459_497",0.510600927190538
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.363100071166812
"Q8ND24_IDR_425_551",0.35925430269293
"Q8ND24_IDR_610_653",0.277645626140259
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.329981196004912
"Q8ND30_IDR_1_49",0.329443480662886
"Q8ND30_IDR_842_876",0.340575323332202
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.349719664474403
"Q8NDI1_IDR_174_542",0.353046905416177
"Q8NDI1_IDR_544_1075",0.29723343010942
"Q8NDL9_IDR_343_417",0.486428002506439
"Q8NDL9_IDR_600_886",0.513571997493561
"Q8NDM7_IDR_749_785",0.516730105636305
"Q8NDM7_IDR_930_986",0.483269894363695
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.303202595198933
"Q8NDT2_IDR_223_306",0.368886612260385
"Q8NDT2_IDR_554_709",0.327910792540682
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.461087563283865
"Q8NDX1_IDR_1_583",0.538912436716135
"Q8NDX2_IDR_1_64",0.499192398286898
"Q8NDX2_IDR_510_589",0.500807601713102
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.515244259595114
"Q8NEA5_IDR_28_83",0.484755740404886
"Q8NEA6_IDR_1_340",0.613964498793712
"Q8NEA6_IDR_446_666",0.386035501206288
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.509840994503496
"Q8NEB7_IDR_1_35",0.490159005496504
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.499733491038878
"Q8NEG2_IDR_27_72",0.500266508961122
"Q8NEN9_IDR_1107_1154",0.312149161766977
"Q8NEN9_IDR_454_677",0.331597898966561
"Q8NEN9_IDR_886_998",0.356252939266462
"Q8NEP3_IDR_1_85",0.498237452864931
"Q8NEP3_IDR_303_725",0.501762547135069
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.478642187857553
"Q8NER1_IDR_762_839",0.521357812142447
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.460512697854491
"Q8NET4_IDR_1313_1351",0.539487302145508
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.538019502660535
"Q8NET8_IDR_750_790",0.461980497339465
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.100247402631601
"Q8NEZ4_IDR_4251_4345",0.116719208869935
"Q8NF37_IDR_1_36",0.358522832501525
"Q8NF37_IDR_38_73",0.288331878033245
"Q8NF37_IDR_496_534",0.35314528946523
"Q8NF50_IDR_1234_1287",0.387694240631856
"Q8NF50_IDR_1347_1418",0.321738543673657
"Q8NF50_IDR_420_456",0.290567215694487
"Q8NF64_IDR_1_416",0.387829731666617
"Q8NF64_IDR_685_883",0.612170268333382
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.148265809896075
"Q8NF91_IDR_5763_6086",0.138863527141552
"Q8NFG4_IDR_278_337",0.482121764148265
"Q8NFG4_IDR_30_87",0.517878235851735
"Q8NFH5_IDR_1_171",0.538677235201241
"Q8NFH5_IDR_250_308",0.461322764798759
"Q8NFH8_IDR_142_272",0.575097663220394
"Q8NFH8_IDR_362_617",0.424902336779606
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.464677895858
"Q8NFJ8_IDR_312_381",0.535322104142001
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.478054391257875
"Q8NFM4_IDR_487_536",0.521945608742125
"Q8NFM7_IDR_2_34",0.320035980151131
"Q8NFM7_IDR_515_548",0.297321325154222
"Q8NFM7_IDR_561_739",0.382642694694647
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.166221850021279
"Q8NFP9_IDR_1_55",0.326309684579099
"Q8NFP9_IDR_1581_1881",0.276702002662366
"Q8NFP9_IDR_951_1328",0.230766462737256
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.231889087002212
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.477886602950073
"Q8NFW9_IDR_25_73",0.522113397049927
"Q8NFY4_IDR_545_662",0.316563017166393
"Q8NFY4_IDR_691_829",0.239435504675561
"Q8NFY4_IDR_832_1070",0.444001478158046
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.236493885849927
"Q8NFZ3_IDR_605_668",0.287020561157928
"Q8NFZ3_IDR_701_816",0.476485552992145
"Q8NFZ4_IDR_613_679",0.517188113126061
"Q8NFZ4_IDR_701_835",0.482811886873939
"Q8NFZ5_IDR_157_207",0.458948190876809
"Q8NFZ5_IDR_330_400",0.541051809123191
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.334044470667894
"Q8NG08_IDR_795_825",0.360462544714535
"Q8NG08_IDR_957_1062",0.305492984617571
"Q8NG27_IDR_122_481",0.482875136180596
"Q8NG27_IDR_37_112",0.517124863819404
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.644816219032895
"Q8NHS3_IDR_245_290",0.355183780967105
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.340075638478463
"Q8NHU6_IDR_850_899",0.322693724625207
"Q8NHU6_IDR_89_231",0.33723063689633
"Q8NHV4_IDR_309_350",0.462259324517312
"Q8NHV4_IDR_354_626",0.537740675482688
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.710732121152732
"Q8NHW3_IDR_319_353",0.289267878847267
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.550077256190334
"Q8NHX4_IDR_161_192",0.449922743809666
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.712554715491674
"Q8NI35_IDR_1328_1418",0.104907665474237
"Q8NI35_IDR_1622_1670",0.108409291729352
"Q8NI35_IDR_1765_1801",0.111843351453277
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.347232509735525
"Q8NI51_IDR_1_84",0.188221850998255
"Q8NI51_IDR_439_513",0.272451576972023
"Q8NI51_IDR_550_627",0.192094062294197
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.504323480305082
"Q8TA86_IDR_1_81",0.495676519694918
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.31905003968123
"Q8TAB3_IDR_805_992",0.340971191821654
"Q8TAB3_IDR_994_1117",0.339978768497116
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.312817715758572
"Q8TAQ2_IDR_545_609",0.26900291430562
"Q8TAQ2_IDR_720_1214",0.418179369935808
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.484586044017796
"Q8TAT2_IDR_149_233",0.515413955982204
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.571747119781853
"Q8TAU0_IDR_235_352",0.428252880218147
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.499980692664355
"Q8TAV0_IDR_231_307",0.500019307335645
"Q8TAW3_IDR_1_44",0.464382470556032
"Q8TBA6_IDR_566_665",0.222878231296961
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.48286172626447
"Q8TBB5_IDR_489_520",0.51713827373553
"Q8TBB6_IDR_436_501",0.467038200319996
"Q8TBB6_IDR_680_771",0.532961799680004
"Q8TBC3_IDR_135_191",0.517428275904404
"Q8TBC3_IDR_606_707",0.482571724095596
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.321674939340123
"Q8TBC5_IDR_1_41",0.298398693055814
"Q8TBC5_IDR_473_510",0.379926367604063
"Q8TBE0_IDR_1_73",0.243715425903182
"Q8TBE0_IDR_461_587",0.344158001005467
"Q8TBE0_IDR_76_348",0.412126573091351
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.354823138800346
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.556857763539656
"Q8TBZ0_IDR_752_833",0.443142236460344
"Q8TBZ3_IDR_322_360",0.406096782815851
"Q8TBZ3_IDR_392_507",0.593903217184149
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.438667715039664
"Q8TBZ6_IDR_277_339",0.561332284960336
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.252052043214839
"Q8TC20_IDR_132_309",0.242273000722063
"Q8TC20_IDR_550_634",0.264077570568699
"Q8TC20_IDR_721_777",0.241597385494398
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.560117440397806
"Q8TC76_IDR_291_339",0.439882559602194
"Q8TC90_IDR_131_196",0.292899864200351
"Q8TC90_IDR_1_72",0.409318594995483
"Q8TC90_IDR_200_364",0.297781540804166
"Q8TC92_IDR_2_55",0.351664305425458
"Q8TC92_IDR_383_436",0.306053430525598
"Q8TC92_IDR_493_561",0.342282264048944
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.393983659763786
"Q8TCJ2_IDR_489_548",0.277867293378321
"Q8TCJ2_IDR_776_826",0.328149046857893
"Q8TCN5_IDR_128_630",0.236179791890168
"Q8TCN5_IDR_13_47",0.404426605961959
"Q8TCN5_IDR_49_124",0.181907710902278
"Q8TCN5_IDR_826_881",0.177485891245596
"Q8TCQ1_IDR_1_75",0.498026041334868
"Q8TCQ1_IDR_244_289",0.501973958665132
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.510172602708758
"Q8TCT7_IDR_506_592",0.489827397291242
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.539666261516344
"Q8TD10_IDR_331_391",0.460333738483656
"Q8TD16_IDR_141_666",0.504234213630485
"Q8TD16_IDR_777_824",0.495765786369515
"Q8TD17_IDR_1_40",0.458244600958549
"Q8TD17_IDR_190_344",0.541755399041451
"Q8TD19_IDR_1_48",0.328981915458713
"Q8TD19_IDR_731_807",0.28347322418241
"Q8TD19_IDR_825_961",0.387544860358876
"Q8TD20_IDR_1_34",0.465819490292911
"Q8TD20_IDR_568_617",0.534180509707089
"Q8TD26_IDR_1_310",0.117009396894674
"Q8TD26_IDR_1316_1385",0.261019533380214
"Q8TD26_IDR_1410_1447",0.152003333438443
"Q8TD26_IDR_1619_2108",0.257170010839736
"Q8TD26_IDR_2110_2715",0.212797725446934
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.515263313719178
"Q8TD31_IDR_675_782",0.484736686280822
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.489460891352557
"Q8TD43_IDR_713_764",0.510539108647443
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.403721970226423
"Q8TDD1_IDR_1_96",0.346370896455329
"Q8TDD1_IDR_578_739",0.363266112843802
"Q8TDD1_IDR_774_881",0.290362990700869
"Q8TDD2_IDR_1_129",0.26363132038655
"Q8TDD2_IDR_173_289",0.477288919214615
"Q8TDD2_IDR_361_431",0.259079760398835
"Q8TDF5_IDR_417_471",0.53582741188967
"Q8TDF5_IDR_481_516",0.46417258811033
"Q8TDF6_IDR_1_35",0.446716726954987
"Q8TDF6_IDR_593_673",0.553283273045013
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.162220843526668
"Q8TDI0_IDR_1203_1252",0.162730925695775
"Q8TDI0_IDR_1328_1405",0.178868088223914
"Q8TDI0_IDR_1532_1699",0.194692904381843
"Q8TDI0_IDR_200_341",0.140597513882219
"Q8TDI0_IDR_651_681",0.160889724289582
"Q8TDI7_IDR_1_157",0.469892859293865
"Q8TDI7_IDR_800_906",0.530107140706135
"Q8TDN2_IDR_56_92",0.48820074014418
"Q8TDN4_IDR_1_317",0.623538085770821
"Q8TDN4_IDR_410_443",0.376461914229179
"Q8TDN6_IDR_1_53",0.295349535439858
"Q8TDN6_IDR_271_306",0.319932786592001
"Q8TDN6_IDR_309_353",0.384717677968141
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.520716264592363
"Q8TDS5_IDR_374_423",0.479283735407637
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.309584407117951
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.520899462575207
"Q68BL8_IDR_183_486",0.479100537424793
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.338872682253668
"Q68CP9_IDR_473_531",0.161802118506705
"Q68CP9_IDR_535_569",0.154752891345946
"Q68CP9_IDR_603_1629",0.344572307893681
"Q68CQ1_IDR_1_193",0.545013723618134
"Q68CQ1_IDR_195_239",0.454986276381866
"Q68CQ4_IDR_1_75",0.479008556191585
"Q68CQ4_IDR_78_186",0.520991443808415
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.509474348143659
"Q68CR1_IDR_1_33",0.490525651856341
"Q68DE3_IDR_2199_2245",0.253440125557722
"Q68DH5_IDR_1_94",0.530648801970039
"Q68DH5_IDR_582_695",0.469351198029961
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.395614121445579
"Q68DQ2_IDR_1480_1759",0.306278614893537
"Q68DQ2_IDR_1768_2281",0.298107263660884
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.230469601880035
"Q68DX3_IDR_190_305",0.255111417988346
"Q68DX3_IDR_679_768",0.245783039447755
"Q68DX3_IDR_864_939",0.268635940683864
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.498741591929975
"Q6A163_IDR_1_31",0.492124564265726
"Q6AHZ1_IDR_1155_1222",0.231107227568512
"Q6AHZ1_IDR_350_443",0.276982301315997
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.470086728471519
"Q6AI14_IDR_602_798",0.52991327152848
"Q6AI39_IDR_25_722",0.354195625918148
"Q6AI39_IDR_800_1002",0.251223275822972
"Q6A162_IDR_398_429",0.501258408070026
"Q6A163_IDR_411_455",0.507875435734274
"Q6AHZ1_IDR_1236_1310",0.225622310879554
"Q6AHZ1_IDR_464_881",0.266288160235936
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.229715913909281
"Q6AI39_IDR_741_796",0.1648651843496
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.256625484316327
"Q6AWC2_IDR_425_488",0.190992398192791
"Q6AWC2_IDR_493_686",0.199808889692736
"Q6DN90_IDR_1_520",0.478527124514557
"Q6DN90_IDR_875_963",0.521472875485443
"Q6DT37_IDR_1455_1551",0.20346658070604
"Q6DT37_IDR_403_446",0.197069263491143
"Q6DT37_IDR_455_495",0.191551429857546
"Q6DT37_IDR_563_631",0.210339574102861
"Q6DT37_IDR_786_903",0.197573151842411
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.484859841283189
"Q6EMB2_IDR_532_660",0.515140158716811
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.581717931055596
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.494749147087623
"Q8TE67_IDR_400_450",0.505250852912377
"Q8TE68_IDR_159_253",0.35056352055907
"Q8TE68_IDR_431_478",0.356452531850713
"Q8TE68_IDR_536_633",0.292983947590217
"Q8TE73_IDR_1059_1096",0.443520573566636
"Q8TE73_IDR_896_930",0.556479426433363
"Q8TE76_IDR_405_450",0.458302914001831
"Q8TE76_IDR_457_793",0.541697085998169
"Q8TE77_IDR_470_659",0.434737731048474
"Q8TE77_IDR_52_91",0.565262268951526
"Q8TE82_IDR_1_76",0.496998263512753
"Q8TE82_IDR_229_265",0.503001736487247
"Q8TE85_IDR_77_219",0.362487841839889
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.246561557234532
"Q8TEJ3_IDR_1_45",0.232049374599579
"Q8TEJ3_IDR_320_461",0.23870915824346
"Q8TEJ3_IDR_528_821",0.28267990992243
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.48696148978727
"Q8TEL6_IDR_343_373",0.51303851021273
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.294955914155685
"Q8TEP8_IDR_2070_2125",0.358617638709111
"Q8TEP8_IDR_43_1211",0.346426447135204
"Q8TEQ0_IDR_184_389",0.186198480653757
"Q8TEQ0_IDR_407_511",0.237243329693204
"Q8TEQ0_IDR_617_649",0.355391244262015
"Q8TEQ0_IDR_777_813",0.221166945391024
"Q8TEQ6_IDR_1306_1349",0.303306073942286
"Q8TEQ6_IDR_1390_1427",0.323838961293802
"Q8TEQ6_IDR_822_881",0.372854964763912
"Q8TER5_IDR_191_521",0.329140086147734
"Q8TEW8_IDR_593_1205",0.413131398297894
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.317281257065545
"Q8TEY5_IDR_145_183",0.343357647441684
"Q8TEY5_IDR_314_395",0.339361095492771
"Q8TEY7_IDR_129_183",0.468526718139133
"Q8TEY7_IDR_293_473",0.531473281860867
"Q8TF01_IDR_1_33",0.404681886962001
"Q8TF01_IDR_47_805",0.595318113037999
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.532666868984047
"Q8TF17_IDR_9_39",0.467333131015953
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.504711110213547
"Q8TF21_IDR_271_823",0.495288889786453
"Q8TF30_IDR_472_705",0.569685275171115
"Q8TF30_IDR_755_809",0.430314724828885
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.464980183034677
"Q8TF68_IDR_1_260",0.659548483020683
"Q8TF68_IDR_455_543",0.340451516979317
"Q8TF71_IDR_1_61",0.459318284440312
"Q8TF71_IDR_476_515",0.540681715559688
"Q8TF72_IDR_112_1665",0.52950593231733
"Q8TF72_IDR_1688_1777",0.47049406768267
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.509730448943936
"Q8WTP8_IDR_283_325",0.490269551056064
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.482784482402997
"Q8WTQ4_IDR_41_165",0.517215517597003
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.482173326904997
"Q8WTT2_IDR_435_472",0.517826673095003
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.469168843439748
"Q8WTX9_IDR_285_450",0.530831156560252
"Q8WU08_IDR_320_361",0.495409975076652
"Q8WU08_IDR_364_396",0.504590024923347
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.615007190635275
"Q8WU20_IDR_478_508",0.384992809364725
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.303619246900877
"Q8WU90_IDR_265_295",0.392300653194762
"Q8WU90_IDR_297_396",0.30408009990436
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.28557578634674
"Q8WUA4_IDR_765_797",0.346025102206899
"Q8WUA4_IDR_877_911",0.368399111446362
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.427570760803723
"Q8WUQ7_IDR_471_556",0.309297959008855
"Q8WUQ7_IDR_589_624",0.263131280187423
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.239909739494433
"Q8WUY3_IDR_2558_2632",0.168975258737983
"Q8WUY3_IDR_2640_2874",0.21136360818762
"Q8WUY3_IDR_358_936",0.136196794973323
"Q8WUY3_IDR_938_2344",0.243554598606641
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.446458205829947
"Q8WV15_IDR_263_306",0.553541794170053
"Q8WVB6_IDR_321_356",0.267123561550027
"Q8WVB6_IDR_859_921",0.257771723457393
"Q8WVC0_IDR_1_352",0.541293870016338
"Q8WVC0_IDR_523_666",0.458706129983662
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
