"","GO0090304_nucleic_acid_metabolic_process"
"Q8N9Z2_IDR_1_54",0.48814566779972
"Q8N9Z2_IDR_87_176",0.51185433220028
"Q8N9Z9_IDR_260_388",0.519154674974983
"Q8N9Z9_IDR_26_129",0.480845325025017
"Q8NA03_IDR_1_111",0.194166688332984
"Q8NA03_IDR_132_261",0.220938196436631
"Q8NA03_IDR_329_384",0.19482873059427
"Q8NA03_IDR_418_521",0.187681923160163
"Q8NA03_IDR_548_581",0.202384461475952
"Q8NA19_IDR_1_43",0.461743371426215
"Q8NA19_IDR_366_514",0.538256628573785
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.444117129867496
"Q8NA31_IDR_421_673",0.555882870132504
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.305755394654418
"Q8NA47_IDR_262_296",0.329349612330526
"Q8NA47_IDR_531_563",0.364894993015055
"Q8NAM6_IDR_128_308",0.525827955867069
"Q8NAM6_IDR_1_38",0.474172044132931
"Q8NAN2_IDR_288_334",0.464645468827474
"Q8NAN2_IDR_96_200",0.535354531172526
"Q8NAP3_IDR_123_165",0.394558964238509
"Q8NAP3_IDR_176_459",0.267281739184917
"Q8NAP3_IDR_522_970",0.338159296576574
"Q8NAP8_IDR_125_370",0.538160157603605
"Q8NAP8_IDR_402_495",0.461839842396395
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.303917260027321
"Q8NAT2_IDR_693_915",0.390296331174274
"Q8NAT2_IDR_95_126",0.305786408798406
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.521603854385326
"Q8NAV2_IDR_308_365",0.478396145614674
"Q8NAX2_IDR_115_232",0.245066937155834
"Q8NAX2_IDR_1_54",0.23627024330922
"Q8NAX2_IDR_308_349",0.28595944510923
"Q8NBF1_IDR_1_190",0.606354616260293
"Q8NBF1_IDR_298_513",0.393645383739706
"Q8NBF6_IDR_239_378",0.508869798163079
"Q8NBF6_IDR_587_648",0.491130201836921
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.505279621358906
"Q8NBP5_IDR_222_265",0.494720378641094
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.477472295447808
"Q8NBR0_IDR_363_393",0.522527704552192
"Q8NC60_IDR_18_66",0.503460118948785
"Q8NC60_IDR_82_123",0.496539881051215
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.543226128248064
"Q8NC74_IDR_1_103",0.456773871751936
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.479477513256256
"Q8NCA9_IDR_258_323",0.520522486743744
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.323529838863467
"Q8NCD3_IDR_448_748",0.353397618536352
"Q8NCD3_IDR_73_146",0.323072542600182
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.444109748572969
"Q8NCF5_IDR_55_247",0.555890251427031
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.583584140134761
"Q8NCX0_IDR_1_101",0.416415859865239
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.34043536064864
"Q8ND04_IDR_656_739",0.331809303732665
"Q8ND04_IDR_99_132",0.327755335618695
"Q8ND07_IDR_1_39",0.579136574281127
"Q8ND07_IDR_459_497",0.420863425718873
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.389820396907609
"Q8ND24_IDR_425_551",0.323482948175797
"Q8ND24_IDR_610_653",0.286696654916593
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.31942919068081
"Q8ND30_IDR_1_49",0.346957039323483
"Q8ND30_IDR_842_876",0.333613769995707
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.262101470688904
"Q8NDI1_IDR_174_542",0.412739269565958
"Q8NDI1_IDR_544_1075",0.325159259745138
"Q8NDL9_IDR_343_417",0.523718450716385
"Q8NDL9_IDR_600_886",0.476281549283615
"Q8NDM7_IDR_749_785",0.488582329526701
"Q8NDM7_IDR_930_986",0.511417670473299
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.314482894583491
"Q8NDT2_IDR_223_306",0.3178879008065
"Q8NDT2_IDR_554_709",0.367629204610009
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.48456273657264
"Q8NDX1_IDR_1_583",0.515437263427361
"Q8NDX2_IDR_1_64",0.461299324930876
"Q8NDX2_IDR_510_589",0.538700675069124
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.537611444191577
"Q8NEA5_IDR_28_83",0.462388555808423
"Q8NEA6_IDR_1_340",0.566603156296116
"Q8NEA6_IDR_446_666",0.433396843703884
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.52093453324987
"Q8NEB7_IDR_1_35",0.47906546675013
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.548395590724873
"Q8NEG2_IDR_27_72",0.451604409275127
"Q8NEN9_IDR_1107_1154",0.333205286824765
"Q8NEN9_IDR_454_677",0.335569920939601
"Q8NEN9_IDR_886_998",0.331224792235634
"Q8NEP3_IDR_1_85",0.45923920390966
"Q8NEP3_IDR_303_725",0.54076079609034
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.490912312589838
"Q8NER1_IDR_762_839",0.509087687410162
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.473718888563241
"Q8NET4_IDR_1313_1351",0.526281111436759
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.503738591706728
"Q8NET8_IDR_750_790",0.496261408293272
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.0950437135387289
"Q8NEZ4_IDR_4251_4345",0.096536147703146
"Q8NF37_IDR_1_36",0.349847616263139
"Q8NF37_IDR_38_73",0.323224352222405
"Q8NF37_IDR_496_534",0.326928031514456
"Q8NF50_IDR_1234_1287",0.364403200843377
"Q8NF50_IDR_1347_1418",0.331320859643072
"Q8NF50_IDR_420_456",0.304275939513551
"Q8NF64_IDR_1_416",0.350399017985963
"Q8NF64_IDR_685_883",0.649600982014037
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.173115473524644
"Q8NF91_IDR_5763_6086",0.150300623221515
"Q8NFG4_IDR_278_337",0.49983027574723
"Q8NFG4_IDR_30_87",0.50016972425277
"Q8NFH5_IDR_1_171",0.54859071201283
"Q8NFH5_IDR_250_308",0.45140928798717
"Q8NFH8_IDR_142_272",0.509239637813293
"Q8NFH8_IDR_362_617",0.490760362186707
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.513023237382947
"Q8NFJ8_IDR_312_381",0.486976762617053
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.468399227061734
"Q8NFM4_IDR_487_536",0.531600772938266
"Q8NFM7_IDR_2_34",0.323794505822972
"Q8NFM7_IDR_515_548",0.311446703343319
"Q8NFM7_IDR_561_739",0.364758790833709
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.20411680590849
"Q8NFP9_IDR_1_55",0.299045882854422
"Q8NFP9_IDR_1581_1881",0.244640019690449
"Q8NFP9_IDR_951_1328",0.252197291546639
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.227611805024173
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.509225948732945
"Q8NFW9_IDR_25_73",0.490774051267055
"Q8NFY4_IDR_545_662",0.332209927029746
"Q8NFY4_IDR_691_829",0.299188209411418
"Q8NFY4_IDR_832_1070",0.368601863558836
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.272597702092665
"Q8NFZ3_IDR_605_668",0.280309238533344
"Q8NFZ3_IDR_701_816",0.447093059373991
"Q8NFZ4_IDR_613_679",0.489898951547532
"Q8NFZ4_IDR_701_835",0.510101048452468
"Q8NFZ5_IDR_157_207",0.495340863073376
"Q8NFZ5_IDR_330_400",0.504659136926624
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.342072749937924
"Q8NG08_IDR_795_825",0.343779889607973
"Q8NG08_IDR_957_1062",0.314147360454103
"Q8NG27_IDR_122_481",0.542332998108016
"Q8NG27_IDR_37_112",0.457667001891984
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.603576630081914
"Q8NHS3_IDR_245_290",0.396423369918086
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.342447330680265
"Q8NHU6_IDR_850_899",0.301715726971063
"Q8NHU6_IDR_89_231",0.355836942348671
"Q8NHV4_IDR_309_350",0.479619452103911
"Q8NHV4_IDR_354_626",0.520380547896089
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.62953939793501
"Q8NHW3_IDR_319_353",0.37046060206499
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.610582433508808
"Q8NHX4_IDR_161_192",0.389417566491192
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.624655069719535
"Q8NI35_IDR_1328_1418",0.110279522594081
"Q8NI35_IDR_1622_1670",0.10656911911389
"Q8NI35_IDR_1765_1801",0.108905311920898
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.251629866336342
"Q8NI51_IDR_1_84",0.233821143349063
"Q8NI51_IDR_439_513",0.227938094108683
"Q8NI51_IDR_550_627",0.286610896205912
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.509837129639585
"Q8TA86_IDR_1_81",0.490162870360415
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.352013625823442
"Q8TAB3_IDR_805_992",0.337823160030569
"Q8TAB3_IDR_994_1117",0.310163214145989
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.350861256915597
"Q8TAQ2_IDR_545_609",0.273693108556181
"Q8TAQ2_IDR_720_1214",0.375445634528222
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.463621030047524
"Q8TAT2_IDR_149_233",0.536378969952476
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.627385287774213
"Q8TAU0_IDR_235_352",0.372614712225787
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.505190648447056
"Q8TAV0_IDR_231_307",0.494809351552944
"Q8TAW3_IDR_1_44",0.467442794397924
"Q8TBA6_IDR_566_665",0.236197404390122
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.561301282768611
"Q8TBB5_IDR_489_520",0.438698717231389
"Q8TBB6_IDR_436_501",0.471383269479172
"Q8TBB6_IDR_680_771",0.528616730520828
"Q8TBC3_IDR_135_191",0.579391918681699
"Q8TBC3_IDR_606_707",0.420608081318301
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.341853323827181
"Q8TBC5_IDR_1_41",0.317190461909027
"Q8TBC5_IDR_473_510",0.340956214263791
"Q8TBE0_IDR_1_73",0.295594683872713
"Q8TBE0_IDR_461_587",0.29573985103307
"Q8TBE0_IDR_76_348",0.408665465094217
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.345117810404735
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.499112355963899
"Q8TBZ0_IDR_752_833",0.500887644036101
"Q8TBZ3_IDR_322_360",0.523898853202638
"Q8TBZ3_IDR_392_507",0.476101146797362
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.561115269424686
"Q8TBZ6_IDR_277_339",0.438884730575314
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.254093163153484
"Q8TC20_IDR_132_309",0.236315413182507
"Q8TC20_IDR_550_634",0.239867302249467
"Q8TC20_IDR_721_777",0.269724121414541
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.528619109682478
"Q8TC76_IDR_291_339",0.471380890317522
"Q8TC90_IDR_131_196",0.2922242700924
"Q8TC90_IDR_1_72",0.402471089687977
"Q8TC90_IDR_200_364",0.305304640219623
"Q8TC92_IDR_2_55",0.335699443275751
"Q8TC92_IDR_383_436",0.32386076704674
"Q8TC92_IDR_493_561",0.34043978967751
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.332737170408324
"Q8TCJ2_IDR_489_548",0.30884983135808
"Q8TCJ2_IDR_776_826",0.358412998233596
"Q8TCN5_IDR_128_630",0.244985123814212
"Q8TCN5_IDR_13_47",0.315867024227966
"Q8TCN5_IDR_49_124",0.23785274807528
"Q8TCN5_IDR_826_881",0.201295103882542
"Q8TCQ1_IDR_1_75",0.497666257001155
"Q8TCQ1_IDR_244_289",0.502333742998845
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.495340163699447
"Q8TCT7_IDR_506_592",0.504659836300553
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.527691927662162
"Q8TD10_IDR_331_391",0.472308072337838
"Q8TD16_IDR_141_666",0.52458423288064
"Q8TD16_IDR_777_824",0.47541576711936
"Q8TD17_IDR_1_40",0.461763543053775
"Q8TD17_IDR_190_344",0.538236456946225
"Q8TD19_IDR_1_48",0.335741535506858
"Q8TD19_IDR_731_807",0.300741367818308
"Q8TD19_IDR_825_961",0.363517096674834
"Q8TD20_IDR_1_34",0.491715632926869
"Q8TD20_IDR_568_617",0.508284367073131
"Q8TD26_IDR_1_310",0.194503739269197
"Q8TD26_IDR_1316_1385",0.242293940898069
"Q8TD26_IDR_1410_1447",0.153957194171165
"Q8TD26_IDR_1619_2108",0.208120193281227
"Q8TD26_IDR_2110_2715",0.201124932380343
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.507850242682494
"Q8TD31_IDR_675_782",0.492149757317506
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.493473497431517
"Q8TD43_IDR_713_764",0.506526502568483
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.404240091463833
"Q8TDD1_IDR_1_96",0.363742576155367
"Q8TDD1_IDR_578_739",0.329764850134608
"Q8TDD1_IDR_774_881",0.306492573710025
"Q8TDD2_IDR_1_129",0.293570676408683
"Q8TDD2_IDR_173_289",0.399783476623745
"Q8TDD2_IDR_361_431",0.306645846967572
"Q8TDF5_IDR_417_471",0.473072021104828
"Q8TDF5_IDR_481_516",0.526927978895172
"Q8TDF6_IDR_1_35",0.494894924655077
"Q8TDF6_IDR_593_673",0.505105075344923
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.173136451313052
"Q8TDI0_IDR_1203_1252",0.153014025529288
"Q8TDI0_IDR_1328_1405",0.15530229618414
"Q8TDI0_IDR_1532_1699",0.166035880273722
"Q8TDI0_IDR_200_341",0.190752543465873
"Q8TDI0_IDR_651_681",0.161758803233924
"Q8TDI7_IDR_1_157",0.544144911106462
"Q8TDI7_IDR_800_906",0.455855088893538
"Q8TDN2_IDR_56_92",0.513408483188439
"Q8TDN4_IDR_1_317",0.574293605516026
"Q8TDN4_IDR_410_443",0.425706394483973
"Q8TDN6_IDR_1_53",0.350000560437337
"Q8TDN6_IDR_271_306",0.258593899281604
"Q8TDN6_IDR_309_353",0.391405540281059
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.513690231841029
"Q8TDS5_IDR_374_423",0.486309768158971
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.309584523714942
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.521463770411234
"Q68BL8_IDR_183_486",0.478536229588766
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.314183373125127
"Q68CP9_IDR_473_531",0.184615269929359
"Q68CP9_IDR_535_569",0.182544717779202
"Q68CP9_IDR_603_1629",0.318656639166312
"Q68CQ1_IDR_1_193",0.511453242806604
"Q68CQ1_IDR_195_239",0.488546757193396
"Q68CQ4_IDR_1_75",0.496128506673072
"Q68CQ4_IDR_78_186",0.503871493326928
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.505697333603192
"Q68CR1_IDR_1_33",0.494302666396808
"Q68DE3_IDR_2199_2245",0.292318860348562
"Q68DH5_IDR_1_94",0.469070573441658
"Q68DH5_IDR_582_695",0.530929426558342
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.340095641419381
"Q68DQ2_IDR_1480_1759",0.33646436752034
"Q68DQ2_IDR_1768_2281",0.32343999106028
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.244924863848165
"Q68DX3_IDR_190_305",0.241608935447933
"Q68DX3_IDR_679_768",0.251458629929561
"Q68DX3_IDR_864_939",0.26200757077434
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.497086781170252
"Q6A163_IDR_1_31",0.49134203124372
"Q6AHZ1_IDR_1155_1222",0.2265060515397
"Q6AHZ1_IDR_350_443",0.245159354877201
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.521924517374716
"Q6AI14_IDR_602_798",0.478075482625284
"Q6AI39_IDR_25_722",0.316405157105038
"Q6AI39_IDR_800_1002",0.241203042713197
"Q6A162_IDR_398_429",0.502913218829748
"Q6A163_IDR_411_455",0.50865796875628
"Q6AHZ1_IDR_1236_1310",0.29196422737356
"Q6AHZ1_IDR_464_881",0.236370366209539
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.230300684856622
"Q6AI39_IDR_741_796",0.212091115325143
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.217689159130884
"Q6AWC2_IDR_425_488",0.198007028942511
"Q6AWC2_IDR_493_686",0.215505129073572
"Q6DN90_IDR_1_520",0.614825473703446
"Q6DN90_IDR_875_963",0.385174526296554
"Q6DT37_IDR_1455_1551",0.205366694437002
"Q6DT37_IDR_403_446",0.199211939425412
"Q6DT37_IDR_455_495",0.204677402440711
"Q6DT37_IDR_563_631",0.205820748248776
"Q6DT37_IDR_786_903",0.184923215448099
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.456524345017262
"Q6EMB2_IDR_532_660",0.543475654982739
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.532245624534289
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.517754470336683
"Q8TE67_IDR_400_450",0.482245529663317
"Q8TE68_IDR_159_253",0.341315371874941
"Q8TE68_IDR_431_478",0.33443072901942
"Q8TE68_IDR_536_633",0.32425389910564
"Q8TE73_IDR_1059_1096",0.471094553896658
"Q8TE73_IDR_896_930",0.528905446103342
"Q8TE76_IDR_405_450",0.476949007487536
"Q8TE76_IDR_457_793",0.523050992512464
"Q8TE77_IDR_470_659",0.451220836639899
"Q8TE77_IDR_52_91",0.548779163360101
"Q8TE82_IDR_1_76",0.495265883810413
"Q8TE82_IDR_229_265",0.504734116189587
"Q8TE85_IDR_77_219",0.336092766986997
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.234869841851697
"Q8TEJ3_IDR_1_45",0.220867841707956
"Q8TEJ3_IDR_320_461",0.279029702100389
"Q8TEJ3_IDR_528_821",0.265232614339958
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.509429157696171
"Q8TEL6_IDR_343_373",0.490570842303829
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.323970554560081
"Q8TEP8_IDR_2070_2125",0.347457516241211
"Q8TEP8_IDR_43_1211",0.328571929198708
"Q8TEQ0_IDR_184_389",0.246958838234717
"Q8TEQ0_IDR_407_511",0.241411576266302
"Q8TEQ0_IDR_617_649",0.306080900213272
"Q8TEQ0_IDR_777_813",0.205548685285709
"Q8TEQ6_IDR_1306_1349",0.293969390371856
"Q8TEQ6_IDR_1390_1427",0.292723037050096
"Q8TEQ6_IDR_822_881",0.413307572578047
"Q8TER5_IDR_191_521",0.376146406007055
"Q8TEW8_IDR_593_1205",0.436552279443594
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.35744016299576
"Q8TEY5_IDR_145_183",0.345970067349928
"Q8TEY5_IDR_314_395",0.296589769654312
"Q8TEY7_IDR_129_183",0.459564683847954
"Q8TEY7_IDR_293_473",0.540435316152046
"Q8TF01_IDR_1_33",0.403099583649933
"Q8TF01_IDR_47_805",0.596900416350067
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.503091029332204
"Q8TF17_IDR_9_39",0.496908970667796
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.418770593793242
"Q8TF21_IDR_271_823",0.581229406206758
"Q8TF30_IDR_472_705",0.518986325453187
"Q8TF30_IDR_755_809",0.481013674546813
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.458230953943592
"Q8TF68_IDR_1_260",0.611947955681457
"Q8TF68_IDR_455_543",0.388052044318543
"Q8TF71_IDR_1_61",0.48302146513841
"Q8TF71_IDR_476_515",0.51697853486159
"Q8TF72_IDR_112_1665",0.440640052701775
"Q8TF72_IDR_1688_1777",0.559359947298225
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.551698580862925
"Q8WTP8_IDR_283_325",0.448301419137075
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.440685103309115
"Q8WTQ4_IDR_41_165",0.559314896690885
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.522237077438864
"Q8WTT2_IDR_435_472",0.477762922561136
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.469315445472675
"Q8WTX9_IDR_285_450",0.530684554527325
"Q8WU08_IDR_320_361",0.529407366229025
"Q8WU08_IDR_364_396",0.470592633770975
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.567488755363233
"Q8WU20_IDR_478_508",0.432511244636767
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.314783683920307
"Q8WU90_IDR_265_295",0.35876063915809
"Q8WU90_IDR_297_396",0.326455676921603
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.410529417967337
"Q8WUA4_IDR_765_797",0.29303197522532
"Q8WUA4_IDR_877_911",0.296438606807343
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.446388589674209
"Q8WUQ7_IDR_471_556",0.300238980559654
"Q8WUQ7_IDR_589_624",0.253372429766136
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.211102137354388
"Q8WUY3_IDR_2558_2632",0.179281253219061
"Q8WUY3_IDR_2640_2874",0.243256669382361
"Q8WUY3_IDR_358_936",0.158679716641662
"Q8WUY3_IDR_938_2344",0.207680223402529
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.527512624207216
"Q8WV15_IDR_263_306",0.472487375792784
"Q8WVB6_IDR_321_356",0.263564267710676
"Q8WVB6_IDR_859_921",0.226783019271806
"Q8WVC0_IDR_1_352",0.548605970721015
"Q8WVC0_IDR_523_666",0.451394029278985
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
