"","GO0009891_positive_regulation_of_biosynthetic_process"
"Q8N9Z0_IDR_77_172",1
"Q8N9Z2_IDR_1_54",0.505545498874163
"Q8N9Z2_IDR_87_176",0.494454501125837
"Q8N9Z9_IDR_260_388",0.491334469027524
"Q8N9Z9_IDR_26_129",0.508665530972476
"Q8NA03_IDR_1_111",0.203749856776506
"Q8NA03_IDR_132_261",0.197311769458265
"Q8NA03_IDR_329_384",0.201842165613558
"Q8NA03_IDR_418_521",0.19867793306788
"Q8NA03_IDR_548_581",0.198418275083792
"Q8NA19_IDR_1_43",0.484516006258424
"Q8NA19_IDR_366_514",0.515483993741576
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.498412915028949
"Q8NA31_IDR_421_673",0.501587084971051
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.344013347675004
"Q8NA47_IDR_262_296",0.334695023676297
"Q8NA47_IDR_531_563",0.321291628648699
"Q8NAM6_IDR_128_308",0.521254496831818
"Q8NAM6_IDR_1_38",0.478745503168182
"Q8NAN2_IDR_288_334",0.465670170596178
"Q8NAN2_IDR_96_200",0.534329829403822
"Q8NAP3_IDR_123_165",0.343922662349579
"Q8NAP3_IDR_176_459",0.302208654030075
"Q8NAP3_IDR_522_970",0.353868683620347
"Q8NAP8_IDR_125_370",0.520079839338921
"Q8NAP8_IDR_402_495",0.479920160661079
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.335884051209667
"Q8NAT2_IDR_693_915",0.356480103584285
"Q8NAT2_IDR_95_126",0.307635845206048
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.504177099318123
"Q8NAV2_IDR_308_365",0.495822900681877
"Q8NAX2_IDR_115_232",0.226262532224368
"Q8NAX2_IDR_1_54",0.235187536096664
"Q8NAX2_IDR_308_349",0.268166734289913
"Q8NBF1_IDR_1_190",0.627429610769983
"Q8NBF1_IDR_298_513",0.372570389230017
"Q8NBF6_IDR_239_378",0.500845380210658
"Q8NBF6_IDR_587_648",0.499154619789342
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.505340209552682
"Q8NBP5_IDR_222_265",0.494659790447318
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.489609661741441
"Q8NBR0_IDR_363_393",0.510390338258559
"Q8NC60_IDR_18_66",0.48496984500538
"Q8NC60_IDR_82_123",0.51503015499462
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.498023502655351
"Q8NC74_IDR_1_103",0.501976497344649
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.481559807361098
"Q8NCA9_IDR_258_323",0.518440192638902
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.359183595328283
"Q8NCD3_IDR_448_748",0.302293911232575
"Q8NCD3_IDR_73_146",0.338522493439142
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.487846997713309
"Q8NCF5_IDR_55_247",0.512153002286691
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.494112606557653
"Q8NCX0_IDR_1_101",0.505887393442347
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.335240030286551
"Q8ND04_IDR_656_739",0.308282950257563
"Q8ND04_IDR_99_132",0.356477019455886
"Q8ND07_IDR_1_39",0.505591010489383
"Q8ND07_IDR_459_497",0.494408989510617
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.34572943348486
"Q8ND24_IDR_425_551",0.33778505572425
"Q8ND24_IDR_610_653",0.31648551079089
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.367918763997595
"Q8ND30_IDR_1_49",0.331835821672745
"Q8ND30_IDR_842_876",0.300245414329661
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.289477446605444
"Q8NDI1_IDR_174_542",0.420156499852204
"Q8NDI1_IDR_544_1075",0.290366053542352
"Q8NDL9_IDR_343_417",0.504907998296954
"Q8NDL9_IDR_600_886",0.495092001703046
"Q8NDM7_IDR_749_785",0.497137797893663
"Q8NDM7_IDR_930_986",0.502862202106337
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.328911786484197
"Q8NDT2_IDR_223_306",0.350210747866809
"Q8NDT2_IDR_554_709",0.320877465648993
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.5115642601135
"Q8NDX1_IDR_1_583",0.4884357398865
"Q8NDX2_IDR_1_64",0.472170060139618
"Q8NDX2_IDR_510_589",0.527829939860383
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.517869213826057
"Q8NEA5_IDR_28_83",0.482130786173943
"Q8NEA6_IDR_1_340",0.650382192175092
"Q8NEA6_IDR_446_666",0.349617807824908
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.517514603694376
"Q8NEB7_IDR_1_35",0.482485396305624
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.530477912076268
"Q8NEG2_IDR_27_72",0.469522087923732
"Q8NEN9_IDR_1107_1154",0.338584227720959
"Q8NEN9_IDR_454_677",0.313808344216775
"Q8NEN9_IDR_886_998",0.347607428062267
"Q8NEP3_IDR_1_85",0.503820256986512
"Q8NEP3_IDR_303_725",0.496179743013488
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.551036262490594
"Q8NER1_IDR_762_839",0.448963737509406
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.594078726057343
"Q8NET4_IDR_1313_1351",0.405921273942657
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.528251304633278
"Q8NET8_IDR_750_790",0.471748695366722
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.0685778904731159
"Q8NEZ4_IDR_4251_4345",0.0685321344737714
"Q8NF37_IDR_1_36",0.359520980613277
"Q8NF37_IDR_38_73",0.313401552099705
"Q8NF37_IDR_496_534",0.327077467287018
"Q8NF50_IDR_1234_1287",0.378395265170451
"Q8NF50_IDR_1347_1418",0.318495692538756
"Q8NF50_IDR_420_456",0.303109042290793
"Q8NF64_IDR_1_416",0.503725604464287
"Q8NF64_IDR_685_883",0.496274395535713
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.168426701569708
"Q8NF91_IDR_5763_6086",0.175544918542754
"Q8NFG4_IDR_278_337",0.490829610556742
"Q8NFG4_IDR_30_87",0.509170389443258
"Q8NFH5_IDR_1_171",0.578766021730293
"Q8NFH5_IDR_250_308",0.421233978269707
"Q8NFH8_IDR_142_272",0.500535200790576
"Q8NFH8_IDR_362_617",0.499464799209424
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.497421707324645
"Q8NFJ8_IDR_312_381",0.502578292675355
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.484097244305128
"Q8NFM4_IDR_487_536",0.515902755694872
"Q8NFM7_IDR_2_34",0.335014054977874
"Q8NFM7_IDR_515_548",0.341714177809469
"Q8NFM7_IDR_561_739",0.323271767212657
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.227030348495128
"Q8NFP9_IDR_1_55",0.246679546322629
"Q8NFP9_IDR_1581_1881",0.289482029266463
"Q8NFP9_IDR_951_1328",0.236808075915779
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.248600121278707
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.518873866343628
"Q8NFW9_IDR_25_73",0.481126133656371
"Q8NFY4_IDR_545_662",0.343842513245529
"Q8NFY4_IDR_691_829",0.326736470340983
"Q8NFY4_IDR_832_1070",0.329421016413488
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.312212933829155
"Q8NFZ3_IDR_605_668",0.290495657675955
"Q8NFZ3_IDR_701_816",0.397291408494889
"Q8NFZ4_IDR_613_679",0.488096311830703
"Q8NFZ4_IDR_701_835",0.511903688169297
"Q8NFZ5_IDR_157_207",0.522048114518807
"Q8NFZ5_IDR_330_400",0.477951885481193
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.3184427450878
"Q8NG08_IDR_795_825",0.327659966867817
"Q8NG08_IDR_957_1062",0.353897288044383
"Q8NG27_IDR_122_481",0.507154849757369
"Q8NG27_IDR_37_112",0.492845150242631
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.547015355941493
"Q8NHS3_IDR_245_290",0.452984644058507
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.335759406629189
"Q8NHU6_IDR_850_899",0.32731783880909
"Q8NHU6_IDR_89_231",0.33692275456172
"Q8NHV4_IDR_309_350",0.520202070453884
"Q8NHV4_IDR_354_626",0.479797929546116
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.629287742942683
"Q8NHW3_IDR_319_353",0.370712257057317
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.540824144380823
"Q8NHX4_IDR_161_192",0.459175855619177
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.564729569143183
"Q8NI35_IDR_1328_1418",0.12284982985324
"Q8NI35_IDR_1622_1670",0.101607866766657
"Q8NI35_IDR_1765_1801",0.102177093666832
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.236373497044284
"Q8NI51_IDR_1_84",0.257620962672909
"Q8NI51_IDR_439_513",0.239926928887269
"Q8NI51_IDR_550_627",0.266078611395538
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.504993314490976
"Q8TA86_IDR_1_81",0.495006685509024
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.330596204361725
"Q8TAB3_IDR_805_992",0.346604457946678
"Q8TAB3_IDR_994_1117",0.322799337691597
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.325258406262628
"Q8TAQ2_IDR_545_609",0.309588652938132
"Q8TAQ2_IDR_720_1214",0.36515294079924
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.489462796519934
"Q8TAT2_IDR_149_233",0.510537203480066
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.624472332345749
"Q8TAU0_IDR_235_352",0.375527667654251
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.497825974726848
"Q8TAV0_IDR_231_307",0.502174025273153
"Q8TAW3_IDR_1_44",0.496534497532525
"Q8TBA6_IDR_566_665",0.252591000267778
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.53347199609195
"Q8TBB5_IDR_489_520",0.46652800390805
"Q8TBB6_IDR_436_501",0.508661087608091
"Q8TBB6_IDR_680_771",0.491338912391908
"Q8TBC3_IDR_135_191",0.518256363439875
"Q8TBC3_IDR_606_707",0.481743636560125
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.335185655698567
"Q8TBC5_IDR_1_41",0.333891330488228
"Q8TBC5_IDR_473_510",0.330923013813205
"Q8TBE0_IDR_1_73",0.339494048100429
"Q8TBE0_IDR_461_587",0.335941114256895
"Q8TBE0_IDR_76_348",0.324564837642676
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.339109580661039
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.498930951451655
"Q8TBZ0_IDR_752_833",0.501069048548345
"Q8TBZ3_IDR_322_360",0.470308714284187
"Q8TBZ3_IDR_392_507",0.529691285715813
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.551007374861036
"Q8TBZ6_IDR_277_339",0.448992625138964
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.244020164243568
"Q8TC20_IDR_132_309",0.26314725364043
"Q8TC20_IDR_550_634",0.266310985873702
"Q8TC20_IDR_721_777",0.226521596242299
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.519379094721322
"Q8TC76_IDR_291_339",0.480620905278678
"Q8TC90_IDR_131_196",0.328406187130735
"Q8TC90_IDR_1_72",0.324654495257863
"Q8TC90_IDR_200_364",0.346939317611402
"Q8TC92_IDR_2_55",0.35133894701581
"Q8TC92_IDR_383_436",0.329299161801657
"Q8TC92_IDR_493_561",0.319361891182533
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.350272749911737
"Q8TCJ2_IDR_489_548",0.330280679294499
"Q8TCJ2_IDR_776_826",0.319446570793764
"Q8TCN5_IDR_128_630",0.245744140875268
"Q8TCN5_IDR_13_47",0.291046251339488
"Q8TCN5_IDR_49_124",0.239137668752165
"Q8TCN5_IDR_826_881",0.224071939033079
"Q8TCQ1_IDR_1_75",0.487456187270598
"Q8TCQ1_IDR_244_289",0.512543812729402
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.523176158497836
"Q8TCT7_IDR_506_592",0.476823841502164
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.526150957840321
"Q8TD10_IDR_331_391",0.473849042159679
"Q8TD16_IDR_141_666",0.486421902251944
"Q8TD16_IDR_777_824",0.513578097748056
"Q8TD17_IDR_1_40",0.497439521870153
"Q8TD17_IDR_190_344",0.502560478129847
"Q8TD19_IDR_1_48",0.34920528298449
"Q8TD19_IDR_731_807",0.332870580893137
"Q8TD19_IDR_825_961",0.317924136122373
"Q8TD20_IDR_1_34",0.51522055099266
"Q8TD20_IDR_568_617",0.48477944900734
"Q8TD26_IDR_1_310",0.160847406406608
"Q8TD26_IDR_1316_1385",0.190176175919289
"Q8TD26_IDR_1410_1447",0.168969061719641
"Q8TD26_IDR_1619_2108",0.164936115265188
"Q8TD26_IDR_2110_2715",0.315071240689273
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.492751515572047
"Q8TD31_IDR_675_782",0.507248484427953
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.473223043602286
"Q8TD43_IDR_713_764",0.526776956397714
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.461282106548611
"Q8TDD1_IDR_1_96",0.340758303467335
"Q8TDD1_IDR_578_739",0.332954611991191
"Q8TDD1_IDR_774_881",0.326287084541474
"Q8TDD2_IDR_1_129",0.326493483097204
"Q8TDD2_IDR_173_289",0.392050426236078
"Q8TDD2_IDR_361_431",0.281456090666718
"Q8TDF5_IDR_417_471",0.483159597278862
"Q8TDF5_IDR_481_516",0.516840402721138
"Q8TDF6_IDR_1_35",0.497031990657456
"Q8TDF6_IDR_593_673",0.502968009342544
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.167535854581266
"Q8TDI0_IDR_1203_1252",0.162527200422915
"Q8TDI0_IDR_1328_1405",0.163472886098093
"Q8TDI0_IDR_1532_1699",0.161495341914644
"Q8TDI0_IDR_200_341",0.177971000943709
"Q8TDI0_IDR_651_681",0.166997716039373
"Q8TDI7_IDR_1_157",0.495787588643244
"Q8TDI7_IDR_800_906",0.504212411356756
"Q8TDN2_IDR_56_92",0.494751784750093
"Q8TDN4_IDR_1_317",0.57304952220156
"Q8TDN4_IDR_410_443",0.42695047779844
"Q8TDN6_IDR_1_53",0.341054184327333
"Q8TDN6_IDR_271_306",0.3339284519884
"Q8TDN6_IDR_309_353",0.325017363684267
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.52280461730322
"Q8TDS5_IDR_374_423",0.47719538269678
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.343775648512458
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.507276838252123
"Q68BL8_IDR_183_486",0.492723161747877
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.252479446188934
"Q68CP9_IDR_473_531",0.181588426512703
"Q68CP9_IDR_535_569",0.19441956401144
"Q68CP9_IDR_603_1629",0.371512563286922
"Q68CQ1_IDR_1_193",0.515231728388015
"Q68CQ1_IDR_195_239",0.484768271611985
"Q68CQ4_IDR_1_75",0.527984561689073
"Q68CQ4_IDR_78_186",0.472015438310926
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.496619223388971
"Q68CR1_IDR_1_33",0.503380776611029
"Q68DE3_IDR_2199_2245",0.29497832687044
"Q68DH5_IDR_1_94",0.548470481584789
"Q68DH5_IDR_582_695",0.451529518415211
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.318171270132067
"Q68DQ2_IDR_1480_1759",0.350339992134078
"Q68DQ2_IDR_1768_2281",0.331488737733855
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.253029725409719
"Q68DX3_IDR_190_305",0.236976018762943
"Q68DX3_IDR_679_768",0.252090050904903
"Q68DX3_IDR_864_939",0.257904204922436
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.506026210003918
"Q6A163_IDR_1_31",0.510061384838245
"Q6AHZ1_IDR_1155_1222",0.239366542782046
"Q6AHZ1_IDR_350_443",0.245707477950755
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.508687574263729
"Q6AI14_IDR_602_798",0.491312425736271
"Q6AI39_IDR_25_722",0.435201848241508
"Q6AI39_IDR_800_1002",0.182411291010552
"Q6A162_IDR_398_429",0.493973789996082
"Q6A163_IDR_411_455",0.489938615161755
"Q6AHZ1_IDR_1236_1310",0.240418998142018
"Q6AHZ1_IDR_464_881",0.274506981125181
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.184093677506507
"Q6AI39_IDR_741_796",0.198293183241433
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.211856454824001
"Q6AWC2_IDR_425_488",0.201586942124631
"Q6AWC2_IDR_493_686",0.190310821778436
"Q6DN90_IDR_1_520",0.514877625363243
"Q6DN90_IDR_875_963",0.485122374636757
"Q6DT37_IDR_1455_1551",0.193361650769664
"Q6DT37_IDR_403_446",0.202474127505317
"Q6DT37_IDR_455_495",0.200120936889901
"Q6DT37_IDR_563_631",0.199942500034188
"Q6DT37_IDR_786_903",0.20410078480093
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.482719116006924
"Q6EMB2_IDR_532_660",0.517280883993076
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.529861766584195
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.497748520815319
"Q8TE67_IDR_400_450",0.502251479184681
"Q8TE68_IDR_159_253",0.32365454429473
"Q8TE68_IDR_431_478",0.334432639100924
"Q8TE68_IDR_536_633",0.341912816604346
"Q8TE73_IDR_1059_1096",0.522141407952653
"Q8TE73_IDR_896_930",0.477858592047347
"Q8TE76_IDR_405_450",0.470535085411621
"Q8TE76_IDR_457_793",0.529464914588379
"Q8TE77_IDR_470_659",0.493900933129771
"Q8TE77_IDR_52_91",0.506099066870229
"Q8TE82_IDR_1_76",0.521163510696774
"Q8TE82_IDR_229_265",0.478836489303226
"Q8TE85_IDR_77_219",0.329001371372608
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.241157225925066
"Q8TEJ3_IDR_1_45",0.256619565318484
"Q8TEJ3_IDR_320_461",0.236967730609114
"Q8TEJ3_IDR_528_821",0.265255478147336
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.506206521301879
"Q8TEL6_IDR_343_373",0.493793478698121
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.347247163897712
"Q8TEP8_IDR_2070_2125",0.317171161779594
"Q8TEP8_IDR_43_1211",0.335581674322693
"Q8TEQ0_IDR_184_389",0.229574590966557
"Q8TEQ0_IDR_407_511",0.281202679988458
"Q8TEQ0_IDR_617_649",0.264582498717663
"Q8TEQ0_IDR_777_813",0.224640230327322
"Q8TEQ6_IDR_1306_1349",0.307957845221238
"Q8TEQ6_IDR_1390_1427",0.327053756334667
"Q8TEQ6_IDR_822_881",0.364988398444094
"Q8TER5_IDR_191_521",0.321906281611653
"Q8TEW8_IDR_593_1205",0.353055745396438
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.348617837672874
"Q8TEY5_IDR_145_183",0.323301141709506
"Q8TEY5_IDR_314_395",0.328081020617621
"Q8TEY7_IDR_129_183",0.482007962559681
"Q8TEY7_IDR_293_473",0.517992037440319
"Q8TF01_IDR_1_33",0.463881138604896
"Q8TF01_IDR_47_805",0.536118861395104
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.498477887105699
"Q8TF17_IDR_9_39",0.501522112894301
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.509147698205515
"Q8TF21_IDR_271_823",0.490852301794485
"Q8TF30_IDR_472_705",0.464827837120267
"Q8TF30_IDR_755_809",0.535172162879733
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.536222834468933
"Q8TF68_IDR_1_260",0.615614095105287
"Q8TF68_IDR_455_543",0.384385904894713
"Q8TF71_IDR_1_61",0.494344667286135
"Q8TF71_IDR_476_515",0.505655332713865
"Q8TF72_IDR_112_1665",0.425846436191329
"Q8TF72_IDR_1688_1777",0.574153563808671
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.509213152319024
"Q8WTP8_IDR_283_325",0.490786847680976
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.49598221731757
"Q8WTQ4_IDR_41_165",0.50401778268243
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.569056582475285
"Q8WTT2_IDR_435_472",0.430943417524715
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.490210839805362
"Q8WTX9_IDR_285_450",0.509789160194637
"Q8WU08_IDR_320_361",0.489369028387017
"Q8WU08_IDR_364_396",0.510630971612984
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.527009623822181
"Q8WU20_IDR_478_508",0.472990376177819
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.365496818630012
"Q8WU90_IDR_265_295",0.328156948832695
"Q8WU90_IDR_297_396",0.306346232537292
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.350149725130661
"Q8WUA4_IDR_765_797",0.319636742987401
"Q8WUA4_IDR_877_911",0.330213531881938
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.350768670220509
"Q8WUQ7_IDR_471_556",0.320669727604676
"Q8WUQ7_IDR_589_624",0.328561602174815
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.197637742205427
"Q8WUY3_IDR_2558_2632",0.175804761541049
"Q8WUY3_IDR_2640_2874",0.220307843016871
"Q8WUY3_IDR_358_936",0.1902013511631
"Q8WUY3_IDR_938_2344",0.216048302073553
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.491883529750503
"Q8WV15_IDR_263_306",0.508116470249497
"Q8WVB6_IDR_321_356",0.258295111904468
"Q8WVB6_IDR_859_921",0.231063705081578
"Q8WVC0_IDR_1_352",0.459509688051801
"Q8WVC0_IDR_523_666",0.540490311948199
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
