"","GO0000976_transcription_cis_regulatory_region_binding"
"Q8N9Z0_IDR_77_172",1
"Q8N9Z2_IDR_1_54",0.490775834516609
"Q8N9Z2_IDR_87_176",0.509224165483391
"Q8N9Z9_IDR_260_388",0.671369016856484
"Q8N9Z9_IDR_26_129",0.328630983143516
"Q8NA03_IDR_1_111",0.186004007605339
"Q8NA03_IDR_132_261",0.232171001813067
"Q8NA03_IDR_329_384",0.180647214348568
"Q8NA03_IDR_418_521",0.202007254057067
"Q8NA03_IDR_548_581",0.199170522175959
"Q8NA19_IDR_1_43",0.267479635092256
"Q8NA19_IDR_366_514",0.732520364907744
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.464774862774691
"Q8NA31_IDR_421_673",0.535225137225309
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.33601495550295
"Q8NA47_IDR_262_296",0.345110576515558
"Q8NA47_IDR_531_563",0.318874467981492
"Q8NAM6_IDR_128_308",0.5646635654684
"Q8NAM6_IDR_1_38",0.4353364345316
"Q8NAN2_IDR_288_334",0.487642311990949
"Q8NAN2_IDR_96_200",0.512357688009051
"Q8NAP3_IDR_123_165",0.462353130651914
"Q8NAP3_IDR_176_459",0.293232064478201
"Q8NAP3_IDR_522_970",0.244414804869885
"Q8NAP8_IDR_125_370",0.686433718018263
"Q8NAP8_IDR_402_495",0.313566281981737
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.213679992536082
"Q8NAT2_IDR_693_915",0.578740046457657
"Q8NAT2_IDR_95_126",0.20757996100626
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.540872229980339
"Q8NAV2_IDR_308_365",0.459127770019661
"Q8NAX2_IDR_115_232",0.274348895311875
"Q8NAX2_IDR_1_54",0.223377559803577
"Q8NAX2_IDR_308_349",0.238552018082099
"Q8NBF1_IDR_1_190",0.716935018443617
"Q8NBF1_IDR_298_513",0.283064981556382
"Q8NBF6_IDR_239_378",0.548071088726454
"Q8NBF6_IDR_587_648",0.451928911273546
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.478987869354827
"Q8NBP5_IDR_222_265",0.521012130645173
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.47488488783704
"Q8NBR0_IDR_363_393",0.52511511216296
"Q8NC60_IDR_18_66",0.577734812633998
"Q8NC60_IDR_82_123",0.422265187366002
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.537327119357481
"Q8NC74_IDR_1_103",0.462672880642519
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.490358538346664
"Q8NCA9_IDR_258_323",0.509641461653336
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.367076675942882
"Q8NCD3_IDR_448_748",0.29002513611431
"Q8NCD3_IDR_73_146",0.342898187942808
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.489908670579259
"Q8NCF5_IDR_55_247",0.510091329420741
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.576299763684496
"Q8NCX0_IDR_1_101",0.423700236315504
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.326513184714245
"Q8ND04_IDR_656_739",0.359053601912843
"Q8ND04_IDR_99_132",0.314433213372911
"Q8ND07_IDR_1_39",0.459512352353401
"Q8ND07_IDR_459_497",0.540487647646599
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.323126435428284
"Q8ND24_IDR_425_551",0.395227223327556
"Q8ND24_IDR_610_653",0.28164634124416
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.300626227890828
"Q8ND30_IDR_1_49",0.357247228745041
"Q8ND30_IDR_842_876",0.342126543364131
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.340619278403136
"Q8NDI1_IDR_174_542",0.446869147685607
"Q8NDI1_IDR_544_1075",0.212511573911257
"Q8NDL9_IDR_343_417",0.57473294483284
"Q8NDL9_IDR_600_886",0.42526705516716
"Q8NDM7_IDR_749_785",0.514041442350375
"Q8NDM7_IDR_930_986",0.485958557649625
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.254730738885622
"Q8NDT2_IDR_223_306",0.433449368077528
"Q8NDT2_IDR_554_709",0.311819893036851
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.431226437278207
"Q8NDX1_IDR_1_583",0.568773562721793
"Q8NDX2_IDR_1_64",0.462899864957642
"Q8NDX2_IDR_510_589",0.537100135042358
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.509385494388711
"Q8NEA5_IDR_28_83",0.490614505611289
"Q8NEA6_IDR_1_340",0.680603700191464
"Q8NEA6_IDR_446_666",0.319396299808536
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.482117649945338
"Q8NEB7_IDR_1_35",0.517882350054662
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.515263889927358
"Q8NEG2_IDR_27_72",0.484736110072642
"Q8NEN9_IDR_1107_1154",0.341828856002916
"Q8NEN9_IDR_454_677",0.320610801730592
"Q8NEN9_IDR_886_998",0.337560342266492
"Q8NEP3_IDR_1_85",0.498031897921248
"Q8NEP3_IDR_303_725",0.501968102078753
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.497482117282486
"Q8NER1_IDR_762_839",0.502517882717514
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.385701584713811
"Q8NET4_IDR_1313_1351",0.614298415286189
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.564364246923166
"Q8NET8_IDR_750_790",0.435635753076834
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.105251896496083
"Q8NEZ4_IDR_4251_4345",0.132424026844197
"Q8NF37_IDR_1_36",0.328939661487327
"Q8NF37_IDR_38_73",0.311478304247091
"Q8NF37_IDR_496_534",0.359582034265581
"Q8NF50_IDR_1234_1287",0.389533471829466
"Q8NF50_IDR_1347_1418",0.312738560048471
"Q8NF50_IDR_420_456",0.297727968122063
"Q8NF64_IDR_1_416",0.305818209707951
"Q8NF64_IDR_685_883",0.694181790292049
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.150744054956892
"Q8NF91_IDR_5763_6086",0.133076566011001
"Q8NFG4_IDR_278_337",0.485545985191964
"Q8NFG4_IDR_30_87",0.514454014808036
"Q8NFH5_IDR_1_171",0.566963642754477
"Q8NFH5_IDR_250_308",0.433036357245523
"Q8NFH8_IDR_142_272",0.618919848371097
"Q8NFH8_IDR_362_617",0.381080151628903
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.42465896001252
"Q8NFJ8_IDR_312_381",0.575341039987481
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.465225295714124
"Q8NFM4_IDR_487_536",0.534774704285876
"Q8NFM7_IDR_2_34",0.289140728694424
"Q8NFM7_IDR_515_548",0.277499023383162
"Q8NFM7_IDR_561_739",0.433360247922414
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.190274782835925
"Q8NFP9_IDR_1_55",0.281058521341535
"Q8NFP9_IDR_1581_1881",0.266890454248852
"Q8NFP9_IDR_951_1328",0.261776241573688
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.228734182497737
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.47032985504153
"Q8NFW9_IDR_25_73",0.52967014495847
"Q8NFY4_IDR_545_662",0.376054265089316
"Q8NFY4_IDR_691_829",0.240546909925381
"Q8NFY4_IDR_832_1070",0.383398824985303
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.252927033432928
"Q8NFZ3_IDR_605_668",0.263429781244094
"Q8NFZ3_IDR_701_816",0.483643185322978
"Q8NFZ4_IDR_613_679",0.501948862155409
"Q8NFZ4_IDR_701_835",0.498051137844591
"Q8NFZ5_IDR_157_207",0.468112470224321
"Q8NFZ5_IDR_330_400",0.53188752977568
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.322840056009396
"Q8NG08_IDR_795_825",0.360135243846795
"Q8NG08_IDR_957_1062",0.317024700143809
"Q8NG27_IDR_122_481",0.476000229508207
"Q8NG27_IDR_37_112",0.523999770491793
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.628627476688999
"Q8NHS3_IDR_245_290",0.371372523311001
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.3759055458836
"Q8NHU6_IDR_850_899",0.296117186484874
"Q8NHU6_IDR_89_231",0.327977267631527
"Q8NHV4_IDR_309_350",0.433356530073435
"Q8NHV4_IDR_354_626",0.566643469926565
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.848381969324805
"Q8NHW3_IDR_319_353",0.151618030675195
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.464263163203085
"Q8NHX4_IDR_161_192",0.535736836796915
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.547945935984722
"Q8NI35_IDR_1328_1418",0.109154572099814
"Q8NI35_IDR_1622_1670",0.0957350650402166
"Q8NI35_IDR_1765_1801",0.113100838001988
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.373130883673002
"Q8NI51_IDR_1_84",0.167495047895936
"Q8NI51_IDR_439_513",0.304721259802598
"Q8NI51_IDR_550_627",0.154652808628464
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.464922792612258
"Q8TA86_IDR_1_81",0.535077207387742
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.306096876522056
"Q8TAB3_IDR_805_992",0.358105985133246
"Q8TAB3_IDR_994_1117",0.335797138344699
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.332200267875269
"Q8TAQ2_IDR_545_609",0.316026054381925
"Q8TAQ2_IDR_720_1214",0.351773677742805
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.525912846969439
"Q8TAT2_IDR_149_233",0.474087153030562
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.60322064761602
"Q8TAU0_IDR_235_352",0.39677935238398
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.475467729773816
"Q8TAV0_IDR_231_307",0.524532270226184
"Q8TAW3_IDR_1_44",0.429009943126546
"Q8TBA6_IDR_566_665",0.226892150870533
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.485579897095557
"Q8TBB5_IDR_489_520",0.514420102904443
"Q8TBB6_IDR_436_501",0.466040243415623
"Q8TBB6_IDR_680_771",0.533959756584377
"Q8TBC3_IDR_135_191",0.553172568496549
"Q8TBC3_IDR_606_707",0.446827431503451
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.319259038369416
"Q8TBC5_IDR_1_41",0.273526513732118
"Q8TBC5_IDR_473_510",0.407214447898467
"Q8TBE0_IDR_1_73",0.214677628635217
"Q8TBE0_IDR_461_587",0.354247177743655
"Q8TBE0_IDR_76_348",0.431075193621128
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.339804481926313
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.549379017829915
"Q8TBZ0_IDR_752_833",0.450620982170085
"Q8TBZ3_IDR_322_360",0.500631741880982
"Q8TBZ3_IDR_392_507",0.499368258119018
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.401379164124372
"Q8TBZ6_IDR_277_339",0.598620835875628
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.237746172074435
"Q8TC20_IDR_132_309",0.277162059701331
"Q8TC20_IDR_550_634",0.268341611688949
"Q8TC20_IDR_721_777",0.216750156535284
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.49276097075088
"Q8TC76_IDR_291_339",0.50723902924912
"Q8TC90_IDR_131_196",0.266443456814075
"Q8TC90_IDR_1_72",0.442991688910996
"Q8TC90_IDR_200_364",0.290564854274929
"Q8TC92_IDR_2_55",0.360213937741849
"Q8TC92_IDR_383_436",0.292900275431387
"Q8TC92_IDR_493_561",0.346885786826764
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.340357642208015
"Q8TCJ2_IDR_489_548",0.326538866706238
"Q8TCJ2_IDR_776_826",0.333103491085747
"Q8TCN5_IDR_128_630",0.34450470477274
"Q8TCN5_IDR_13_47",0.333883139762592
"Q8TCN5_IDR_49_124",0.172750445771312
"Q8TCN5_IDR_826_881",0.148861709693357
"Q8TCQ1_IDR_1_75",0.466957711296779
"Q8TCQ1_IDR_244_289",0.533042288703221
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.529686431399809
"Q8TCT7_IDR_506_592",0.470313568600191
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.564174792521386
"Q8TD10_IDR_331_391",0.435825207478614
"Q8TD16_IDR_141_666",0.558378291199763
"Q8TD16_IDR_777_824",0.441621708800237
"Q8TD17_IDR_1_40",0.425618212126167
"Q8TD17_IDR_190_344",0.574381787873833
"Q8TD19_IDR_1_48",0.324973291022541
"Q8TD19_IDR_731_807",0.265416103887902
"Q8TD19_IDR_825_961",0.409610605089557
"Q8TD20_IDR_1_34",0.454373152266778
"Q8TD20_IDR_568_617",0.545626847733222
"Q8TD26_IDR_1_310",0.0873950714591029
"Q8TD26_IDR_1316_1385",0.224263649608676
"Q8TD26_IDR_1410_1447",0.147770544110403
"Q8TD26_IDR_1619_2108",0.390099895095325
"Q8TD26_IDR_2110_2715",0.150470839726493
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.506558210585127
"Q8TD31_IDR_675_782",0.493441789414873
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.506539238576737
"Q8TD43_IDR_713_764",0.493460761423263
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.419443617266002
"Q8TDD1_IDR_1_96",0.368185342920214
"Q8TDD1_IDR_578_739",0.379243814315431
"Q8TDD1_IDR_774_881",0.252570842764355
"Q8TDD2_IDR_1_129",0.326241342203843
"Q8TDD2_IDR_173_289",0.434467093839162
"Q8TDD2_IDR_361_431",0.239291563956995
"Q8TDF5_IDR_417_471",0.546881332838786
"Q8TDF5_IDR_481_516",0.453118667161214
"Q8TDF6_IDR_1_35",0.420663439910353
"Q8TDF6_IDR_593_673",0.579336560089647
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.128555029879222
"Q8TDI0_IDR_1203_1252",0.170696678298638
"Q8TDI0_IDR_1328_1405",0.200784528417958
"Q8TDI0_IDR_1532_1699",0.200870489135269
"Q8TDI0_IDR_200_341",0.128527778831471
"Q8TDI0_IDR_651_681",0.170565495437442
"Q8TDI7_IDR_1_157",0.454646535756713
"Q8TDI7_IDR_800_906",0.545353464243287
"Q8TDN2_IDR_56_92",0.484011021312037
"Q8TDN4_IDR_1_317",0.557348760557653
"Q8TDN4_IDR_410_443",0.442651239442347
"Q8TDN6_IDR_1_53",0.268027457325501
"Q8TDN6_IDR_271_306",0.314988186321022
"Q8TDN6_IDR_309_353",0.416984356353476
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.518438449651684
"Q8TDS5_IDR_374_423",0.481561550348316
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.306839417693509
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.561587675073087
"Q68BL8_IDR_183_486",0.438412324926913
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.409940723780075
"Q68CP9_IDR_473_531",0.180466545997316
"Q68CP9_IDR_535_569",0.16610570194543
"Q68CP9_IDR_603_1629",0.243487028277178
"Q68CQ1_IDR_1_193",0.557581472293953
"Q68CQ1_IDR_195_239",0.442418527706047
"Q68CQ4_IDR_1_75",0.485639285371271
"Q68CQ4_IDR_78_186",0.514360714628729
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.490314280658374
"Q68CR1_IDR_1_33",0.509685719341626
"Q68DE3_IDR_2199_2245",0.310143178930066
"Q68DH5_IDR_1_94",0.6044456347947
"Q68DH5_IDR_582_695",0.3955543652053
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.327052813972504
"Q68DQ2_IDR_1480_1759",0.366440513403365
"Q68DQ2_IDR_1768_2281",0.306506672624131
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.285109569823197
"Q68DX3_IDR_190_305",0.232563581421116
"Q68DX3_IDR_679_768",0.232807919381462
"Q68DX3_IDR_864_939",0.249518929374225
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.503090739705994
"Q6A163_IDR_1_31",0.454866154325631
"Q6AHZ1_IDR_1155_1222",0.221238234839247
"Q6AHZ1_IDR_350_443",0.294617463939401
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.497443791103965
"Q6AI14_IDR_602_798",0.502556208896035
"Q6AI39_IDR_25_722",0.250131226085624
"Q6AI39_IDR_800_1002",0.282570887798738
"Q6A162_IDR_398_429",0.496909260294006
"Q6A163_IDR_411_455",0.545133845674369
"Q6AHZ1_IDR_1236_1310",0.197475462989115
"Q6AHZ1_IDR_464_881",0.286668838232236
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.277642139736591
"Q6AI39_IDR_741_796",0.189655746379047
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.266914021183677
"Q6AWC2_IDR_425_488",0.189653013312443
"Q6AWC2_IDR_493_686",0.205154262408427
"Q6DN90_IDR_1_520",0.40991415705093
"Q6DN90_IDR_875_963",0.59008584294907
"Q6DT37_IDR_1455_1551",0.190960456341498
"Q6DT37_IDR_403_446",0.196763130756607
"Q6DT37_IDR_455_495",0.193006967120901
"Q6DT37_IDR_563_631",0.200293171855801
"Q6DT37_IDR_786_903",0.218976273925192
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.456107643397691
"Q6EMB2_IDR_532_660",0.543892356602309
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.577619975718016
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.500702542594955
"Q8TE67_IDR_400_450",0.499297457405045
"Q8TE68_IDR_159_253",0.337216150070327
"Q8TE68_IDR_431_478",0.367819485216257
"Q8TE68_IDR_536_633",0.294964364713415
"Q8TE73_IDR_1059_1096",0.443069133172639
"Q8TE73_IDR_896_930",0.556930866827361
"Q8TE76_IDR_405_450",0.456776610305129
"Q8TE76_IDR_457_793",0.543223389694871
"Q8TE77_IDR_470_659",0.431053634534674
"Q8TE77_IDR_52_91",0.568946365465326
"Q8TE82_IDR_1_76",0.485684383861699
"Q8TE82_IDR_229_265",0.514315616138301
"Q8TE85_IDR_77_219",0.392156022652597
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.226304808832399
"Q8TEJ3_IDR_1_45",0.245864408202752
"Q8TEJ3_IDR_320_461",0.248969987510976
"Q8TEJ3_IDR_528_821",0.278860795453873
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.451103651304066
"Q8TEL6_IDR_343_373",0.548896348695934
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.282002282265963
"Q8TEP8_IDR_2070_2125",0.326128050725794
"Q8TEP8_IDR_43_1211",0.391869667008243
"Q8TEQ0_IDR_184_389",0.169303768576356
"Q8TEQ0_IDR_407_511",0.255904382330062
"Q8TEQ0_IDR_617_649",0.357324447005019
"Q8TEQ0_IDR_777_813",0.217467402088563
"Q8TEQ6_IDR_1306_1349",0.299084124457053
"Q8TEQ6_IDR_1390_1427",0.296520917251723
"Q8TEQ6_IDR_822_881",0.404394958291224
"Q8TER5_IDR_191_521",0.30691073637666
"Q8TEW8_IDR_593_1205",0.434649439987954
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.372791263201073
"Q8TEY5_IDR_145_183",0.339507217832411
"Q8TEY5_IDR_314_395",0.287701518966516
"Q8TEY7_IDR_129_183",0.481527342664464
"Q8TEY7_IDR_293_473",0.518472657335536
"Q8TF01_IDR_1_33",0.510177415870584
"Q8TF01_IDR_47_805",0.489822584129415
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.554868325118616
"Q8TF17_IDR_9_39",0.445131674881384
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.584558326592127
"Q8TF21_IDR_271_823",0.415441673407873
"Q8TF30_IDR_472_705",0.595023932647741
"Q8TF30_IDR_755_809",0.404976067352259
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.476101325211024
"Q8TF68_IDR_1_260",0.764322314308187
"Q8TF68_IDR_455_543",0.235677685691813
"Q8TF71_IDR_1_61",0.451884263646198
"Q8TF71_IDR_476_515",0.548115736353802
"Q8TF72_IDR_112_1665",0.49710902286755
"Q8TF72_IDR_1688_1777",0.502890977132449
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.49892688676243
"Q8WTP8_IDR_283_325",0.50107311323757
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.503477263187463
"Q8WTQ4_IDR_41_165",0.496522736812537
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.481363222427728
"Q8WTT2_IDR_435_472",0.518636777572272
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.492414032160095
"Q8WTX9_IDR_285_450",0.507585967839905
"Q8WU08_IDR_320_361",0.493209635069616
"Q8WU08_IDR_364_396",0.506790364930384
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.661215295641554
"Q8WU20_IDR_478_508",0.338784704358446
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.262419957307913
"Q8WU90_IDR_265_295",0.403927974009414
"Q8WU90_IDR_297_396",0.333652068682673
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.246248056843188
"Q8WUA4_IDR_765_797",0.360288689535197
"Q8WUA4_IDR_877_911",0.393463253621615
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.289870162200928
"Q8WUQ7_IDR_471_556",0.443194202707872
"Q8WUQ7_IDR_589_624",0.266935635091201
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.261565584669744
"Q8WUY3_IDR_2558_2632",0.157447858770468
"Q8WUY3_IDR_2640_2874",0.175094159199909
"Q8WUY3_IDR_358_936",0.123479998077679
"Q8WUY3_IDR_938_2344",0.282412399282201
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.438478843736219
"Q8WV15_IDR_263_306",0.561521156263781
"Q8WVB6_IDR_321_356",0.24483801141244
"Q8WVB6_IDR_859_921",0.249089263403028
"Q8WVC0_IDR_1_352",0.46374210043827
"Q8WVC0_IDR_523_666",0.536257899561731
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
