"","GO0003682_chromatin_binding"
"Q8N9Z2_IDR_1_54",0.513766875290323
"Q8N9Z2_IDR_87_176",0.486233124709677
"Q8N9Z9_IDR_260_388",0.493177351694981
"Q8N9Z9_IDR_26_129",0.506822648305019
"Q8NA03_IDR_1_111",0.201916012285352
"Q8NA03_IDR_132_261",0.200153370308881
"Q8NA03_IDR_329_384",0.194978709429046
"Q8NA03_IDR_418_521",0.193734598569939
"Q8NA03_IDR_548_581",0.209217309406781
"Q8NA19_IDR_1_43",0.53530575264075
"Q8NA19_IDR_366_514",0.46469424735925
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.495408329368723
"Q8NA31_IDR_421_673",0.504591670631277
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.323569427462393
"Q8NA47_IDR_262_296",0.34054377833541
"Q8NA47_IDR_531_563",0.335886794202196
"Q8NAM6_IDR_128_308",0.495930557185154
"Q8NAM6_IDR_1_38",0.504069442814846
"Q8NAN2_IDR_288_334",0.459755023295116
"Q8NAN2_IDR_96_200",0.540244976704884
"Q8NAP3_IDR_123_165",0.306009324405323
"Q8NAP3_IDR_176_459",0.306345802793668
"Q8NAP3_IDR_522_970",0.387644872801009
"Q8NAP8_IDR_125_370",0.497045087463205
"Q8NAP8_IDR_402_495",0.502954912536795
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.333734867188814
"Q8NAT2_IDR_693_915",0.327222841026471
"Q8NAT2_IDR_95_126",0.339042291784715
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.516214794203021
"Q8NAV2_IDR_308_365",0.483785205796979
"Q8NAX2_IDR_115_232",0.24374632878653
"Q8NAX2_IDR_1_54",0.241395967450988
"Q8NAX2_IDR_308_349",0.271176100011671
"Q8NBF1_IDR_1_190",0.495817451209923
"Q8NBF1_IDR_298_513",0.504182548790077
"Q8NBF6_IDR_239_378",0.517713435342494
"Q8NBF6_IDR_587_648",0.482286564657506
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.478202334258883
"Q8NBP5_IDR_222_265",0.521797665741117
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.453176361551642
"Q8NBR0_IDR_363_393",0.546823638448358
"Q8NC60_IDR_18_66",0.460603276364091
"Q8NC60_IDR_82_123",0.539396723635909
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.550856126458251
"Q8NC74_IDR_1_103",0.449143873541749
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.509654860138495
"Q8NCA9_IDR_258_323",0.490345139861505
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.323195830943466
"Q8NCD3_IDR_448_748",0.346329821265996
"Q8NCD3_IDR_73_146",0.330474347790538
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.421287396894532
"Q8NCF5_IDR_55_247",0.578712603105469
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.503509921432987
"Q8NCX0_IDR_1_101",0.496490078567013
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.343688855031792
"Q8ND04_IDR_656_739",0.329141813324947
"Q8ND04_IDR_99_132",0.327169331643261
"Q8ND07_IDR_1_39",0.598720755317373
"Q8ND07_IDR_459_497",0.401279244682627
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.368497115493168
"Q8ND24_IDR_425_551",0.314921521000852
"Q8ND24_IDR_610_653",0.31658136350598
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.341379828073557
"Q8ND30_IDR_1_49",0.336641975207144
"Q8ND30_IDR_842_876",0.3219781967193
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.276276828316234
"Q8NDI1_IDR_174_542",0.343284800037856
"Q8NDI1_IDR_544_1075",0.38043837164591
"Q8NDL9_IDR_343_417",0.500091025195158
"Q8NDL9_IDR_600_886",0.499908974804842
"Q8NDM7_IDR_749_785",0.491429737439241
"Q8NDM7_IDR_930_986",0.508570262560759
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.33237810565309
"Q8NDT2_IDR_223_306",0.304978549158837
"Q8NDT2_IDR_554_709",0.362643345188073
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.522174236141017
"Q8NDX1_IDR_1_583",0.477825763858983
"Q8NDX2_IDR_1_64",0.460581723693907
"Q8NDX2_IDR_510_589",0.539418276306093
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.525123529039219
"Q8NEA5_IDR_28_83",0.474876470960781
"Q8NEA6_IDR_1_340",0.41997404480982
"Q8NEA6_IDR_446_666",0.58002595519018
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.522878689993972
"Q8NEB7_IDR_1_35",0.477121310006028
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.514006650238762
"Q8NEG2_IDR_27_72",0.485993349761238
"Q8NEN9_IDR_1107_1154",0.336945187593909
"Q8NEN9_IDR_454_677",0.342932539622434
"Q8NEN9_IDR_886_998",0.320122272783657
"Q8NEP3_IDR_1_85",0.480412568364319
"Q8NEP3_IDR_303_725",0.519587431635681
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.522580563134919
"Q8NER1_IDR_762_839",0.477419436865081
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.534332049995252
"Q8NET4_IDR_1313_1351",0.465667950004748
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.485646492736016
"Q8NET8_IDR_750_790",0.514353507263984
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.0901255560686097
"Q8NEZ4_IDR_4251_4345",0.0972361462931337
"Q8NF37_IDR_1_36",0.334752917590982
"Q8NF37_IDR_38_73",0.316318317362207
"Q8NF37_IDR_496_534",0.348928765046811
"Q8NF50_IDR_1234_1287",0.350824478500691
"Q8NF50_IDR_1347_1418",0.321444194865939
"Q8NF50_IDR_420_456",0.32773132663337
"Q8NF64_IDR_1_416",0.430126393175255
"Q8NF64_IDR_685_883",0.569873606824745
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.179067070703967
"Q8NF91_IDR_5763_6086",0.174681884558386
"Q8NFG4_IDR_278_337",0.497521273345179
"Q8NFG4_IDR_30_87",0.502478726654821
"Q8NFH5_IDR_1_171",0.498393651113868
"Q8NFH5_IDR_250_308",0.501606348886132
"Q8NFH8_IDR_142_272",0.449851155305253
"Q8NFH8_IDR_362_617",0.550148844694747
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.504296879860315
"Q8NFJ8_IDR_312_381",0.495703120139685
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.492854155031194
"Q8NFM4_IDR_487_536",0.507145844968806
"Q8NFM7_IDR_2_34",0.332468604023289
"Q8NFM7_IDR_515_548",0.321768727644037
"Q8NFM7_IDR_561_739",0.345762668332674
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.239259731927189
"Q8NFP9_IDR_1_55",0.254519606244072
"Q8NFP9_IDR_1581_1881",0.266239827183485
"Q8NFP9_IDR_951_1328",0.239980834645254
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.240548113738815
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.532070998772613
"Q8NFW9_IDR_25_73",0.467929001227387
"Q8NFY4_IDR_545_662",0.330218234512267
"Q8NFY4_IDR_691_829",0.340714820995008
"Q8NFY4_IDR_832_1070",0.329066944492726
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.325607645485532
"Q8NFZ3_IDR_605_668",0.342454097035836
"Q8NFZ3_IDR_701_816",0.331938257478633
"Q8NFZ4_IDR_613_679",0.497351248374139
"Q8NFZ4_IDR_701_835",0.502648751625861
"Q8NFZ5_IDR_157_207",0.523985092448809
"Q8NFZ5_IDR_330_400",0.476014907551191
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.341091453428238
"Q8NG08_IDR_795_825",0.335051296887977
"Q8NG08_IDR_957_1062",0.323857249683786
"Q8NG27_IDR_122_481",0.513327069118876
"Q8NG27_IDR_37_112",0.486672930881124
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.511612930937803
"Q8NHS3_IDR_245_290",0.488387069062197
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.337620410009443
"Q8NHU6_IDR_850_899",0.335816501247089
"Q8NHU6_IDR_89_231",0.326563088743468
"Q8NHV4_IDR_309_350",0.520671574314835
"Q8NHV4_IDR_354_626",0.479328425685165
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.507127333941244
"Q8NHW3_IDR_319_353",0.492872666058756
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.606019214282634
"Q8NHX4_IDR_161_192",0.393980785717366
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.532517321691985
"Q8NI35_IDR_1328_1418",0.115839287072628
"Q8NI35_IDR_1622_1670",0.10969272516017
"Q8NI35_IDR_1765_1801",0.103937983850631
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.237510755999719
"Q8NI51_IDR_1_84",0.25180890697281
"Q8NI51_IDR_439_513",0.224111634419824
"Q8NI51_IDR_550_627",0.286568702607648
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.525624466183787
"Q8TA86_IDR_1_81",0.474375533816213
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.344582647426749
"Q8TAB3_IDR_805_992",0.329081318664378
"Q8TAB3_IDR_994_1117",0.326336033908873
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.422893589468932
"Q8TAQ2_IDR_545_609",0.267128842525053
"Q8TAQ2_IDR_720_1214",0.309977568006015
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.411592400515606
"Q8TAT2_IDR_149_233",0.588407599484394
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.529757989312332
"Q8TAU0_IDR_235_352",0.470242010687668
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.517214334205168
"Q8TAV0_IDR_231_307",0.482785665794832
"Q8TAW3_IDR_1_44",0.482000667549786
"Q8TBA6_IDR_566_665",0.236014558209483
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.64872965250159
"Q8TBB5_IDR_489_520",0.35127034749841
"Q8TBB6_IDR_436_501",0.500030287167458
"Q8TBB6_IDR_680_771",0.499969712832542
"Q8TBC3_IDR_135_191",0.531944654968746
"Q8TBC3_IDR_606_707",0.468055345031254
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.335925325543645
"Q8TBC5_IDR_1_41",0.335636952166416
"Q8TBC5_IDR_473_510",0.328437722289939
"Q8TBE0_IDR_1_73",0.302254670704429
"Q8TBE0_IDR_461_587",0.292156915135296
"Q8TBE0_IDR_76_348",0.405588414160276
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.343547227312122
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.49402444403652
"Q8TBZ0_IDR_752_833",0.50597555596348
"Q8TBZ3_IDR_322_360",0.487549562687541
"Q8TBZ3_IDR_392_507",0.512450437312459
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.624608936952375
"Q8TBZ6_IDR_277_339",0.375391063047625
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.249284628139867
"Q8TC20_IDR_132_309",0.239608951480535
"Q8TC20_IDR_550_634",0.253195837240963
"Q8TC20_IDR_721_777",0.257910583138635
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.516371490361021
"Q8TC76_IDR_291_339",0.483628509638979
"Q8TC90_IDR_131_196",0.305835759320782
"Q8TC90_IDR_1_72",0.327706086245982
"Q8TC90_IDR_200_364",0.366458154433237
"Q8TC92_IDR_2_55",0.318481324808428
"Q8TC92_IDR_383_436",0.355843435925899
"Q8TC92_IDR_493_561",0.325675239265673
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.33593170562972
"Q8TCJ2_IDR_489_548",0.316494969020229
"Q8TCJ2_IDR_776_826",0.347573325350051
"Q8TCN5_IDR_128_630",0.243937034942063
"Q8TCN5_IDR_13_47",0.23349369681164
"Q8TCN5_IDR_49_124",0.286024758968697
"Q8TCN5_IDR_826_881",0.2365445092776
"Q8TCQ1_IDR_1_75",0.497565687892198
"Q8TCQ1_IDR_244_289",0.502434312107802
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.465425072368163
"Q8TCT7_IDR_506_592",0.534574927631837
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.499363248427365
"Q8TD10_IDR_331_391",0.500636751572635
"Q8TD16_IDR_141_666",0.481187798312252
"Q8TD16_IDR_777_824",0.518812201687748
"Q8TD17_IDR_1_40",0.490624818631062
"Q8TD17_IDR_190_344",0.509375181368938
"Q8TD19_IDR_1_48",0.319154150017644
"Q8TD19_IDR_731_807",0.340940862071197
"Q8TD19_IDR_825_961",0.33990498791116
"Q8TD20_IDR_1_34",0.522563445692802
"Q8TD20_IDR_568_617",0.477436554307198
"Q8TD26_IDR_1_310",0.27391317261859
"Q8TD26_IDR_1316_1385",0.202234699408859
"Q8TD26_IDR_1410_1447",0.17001671955588
"Q8TD26_IDR_1619_2108",0.167678620701651
"Q8TD26_IDR_2110_2715",0.18615678771502
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.491838154393176
"Q8TD31_IDR_675_782",0.508161845606824
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.485524252405168
"Q8TD43_IDR_713_764",0.514475747594832
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.486545835968412
"Q8TDD1_IDR_1_96",0.390356732572831
"Q8TDD1_IDR_578_739",0.280563007565069
"Q8TDD1_IDR_774_881",0.3290802598621
"Q8TDD2_IDR_1_129",0.319082456863422
"Q8TDD2_IDR_173_289",0.330072696797485
"Q8TDD2_IDR_361_431",0.350844846339094
"Q8TDF5_IDR_417_471",0.493497408063678
"Q8TDF5_IDR_481_516",0.506502591936322
"Q8TDF6_IDR_1_35",0.51130599223333
"Q8TDF6_IDR_593_673",0.488694007766669
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.244078309046956
"Q8TDI0_IDR_1203_1252",0.126231361612642
"Q8TDI0_IDR_1328_1405",0.12061541628818
"Q8TDI0_IDR_1532_1699",0.134662335071135
"Q8TDI0_IDR_200_341",0.234378860613478
"Q8TDI0_IDR_651_681",0.14003371736761
"Q8TDI7_IDR_1_157",0.599723311281526
"Q8TDI7_IDR_800_906",0.400276688718474
"Q8TDN2_IDR_56_92",0.516019101091158
"Q8TDN4_IDR_1_317",0.523274450184189
"Q8TDN4_IDR_410_443",0.476725549815811
"Q8TDN6_IDR_1_53",0.362056745258406
"Q8TDN6_IDR_271_306",0.248778586424847
"Q8TDN6_IDR_309_353",0.389164668316747
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.494635305244639
"Q8TDS5_IDR_374_423",0.505364694755361
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.328684885859025
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.435502297879481
"Q68BL8_IDR_183_486",0.564497702120519
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.185033617564181
"Q68CP9_IDR_473_531",0.171575401860332
"Q68CP9_IDR_535_569",0.168119568045321
"Q68CP9_IDR_603_1629",0.475271412530166
"Q68CQ1_IDR_1_193",0.49280641860852
"Q68CQ1_IDR_195_239",0.50719358139148
"Q68CQ4_IDR_1_75",0.482814106422497
"Q68CQ4_IDR_78_186",0.517185893577503
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.512432465229823
"Q68CR1_IDR_1_33",0.487567534770177
"Q68DE3_IDR_2199_2245",0.314160561270613
"Q68DH5_IDR_1_94",0.469725502533307
"Q68DH5_IDR_582_695",0.530274497466693
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.350673143471183
"Q68DQ2_IDR_1480_1759",0.337120056758168
"Q68DQ2_IDR_1768_2281",0.312206799770649
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.243556608354252
"Q68DX3_IDR_190_305",0.248795533531989
"Q68DX3_IDR_679_768",0.252681253773765
"Q68DX3_IDR_864_939",0.254966604339994
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.500188733520043
"Q6A163_IDR_1_31",0.499024839826978
"Q6AHZ1_IDR_1155_1222",0.22044340832704
"Q6AHZ1_IDR_350_443",0.228787426777951
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.497022017030762
"Q6AI14_IDR_602_798",0.502977982969238
"Q6AI39_IDR_25_722",0.324337298435369
"Q6AI39_IDR_800_1002",0.231240769059999
"Q6A162_IDR_398_429",0.499811266479957
"Q6A163_IDR_411_455",0.500975160173022
"Q6AHZ1_IDR_1236_1310",0.339728807416851
"Q6AHZ1_IDR_464_881",0.211040357478158
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.224941640340621
"Q6AI39_IDR_741_796",0.219480292164011
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.1972304254839
"Q6AWC2_IDR_425_488",0.192613647880565
"Q6AWC2_IDR_493_686",0.201283939730244
"Q6DN90_IDR_1_520",0.471030121683539
"Q6DN90_IDR_875_963",0.528969878316461
"Q6DT37_IDR_1455_1551",0.214710923692907
"Q6DT37_IDR_403_446",0.203102648565723
"Q6DT37_IDR_455_495",0.19876734262005
"Q6DT37_IDR_563_631",0.195712554998031
"Q6DT37_IDR_786_903",0.187706530123288
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.479332726132268
"Q6EMB2_IDR_532_660",0.520667273867732
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.502946936275965
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.498861349868492
"Q8TE67_IDR_400_450",0.501138650131508
"Q8TE68_IDR_159_253",0.333593672617842
"Q8TE68_IDR_431_478",0.338333963297191
"Q8TE68_IDR_536_633",0.328072364084967
"Q8TE73_IDR_1059_1096",0.497533129683006
"Q8TE73_IDR_896_930",0.502466870316994
"Q8TE76_IDR_405_450",0.479644723432175
"Q8TE76_IDR_457_793",0.520355276567825
"Q8TE77_IDR_470_659",0.494395541374382
"Q8TE77_IDR_52_91",0.505604458625618
"Q8TE82_IDR_1_76",0.501385080081003
"Q8TE82_IDR_229_265",0.498614919918997
"Q8TE85_IDR_77_219",0.295152332011409
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.224466741835413
"Q8TEJ3_IDR_1_45",0.212785289460707
"Q8TEJ3_IDR_320_461",0.311413439983468
"Q8TEJ3_IDR_528_821",0.251334528720413
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.504270722571142
"Q8TEL6_IDR_343_373",0.495729277428858
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.340184075974019
"Q8TEP8_IDR_2070_2125",0.338405211643184
"Q8TEP8_IDR_43_1211",0.321410712382796
"Q8TEQ0_IDR_184_389",0.301648638916329
"Q8TEQ0_IDR_407_511",0.233504332053357
"Q8TEQ0_IDR_617_649",0.229503892794911
"Q8TEQ0_IDR_777_813",0.235343136235403
"Q8TEQ6_IDR_1306_1349",0.319075124476198
"Q8TEQ6_IDR_1390_1427",0.325382558761768
"Q8TEQ6_IDR_822_881",0.355542316762034
"Q8TER5_IDR_191_521",0.407373821967754
"Q8TEW8_IDR_593_1205",0.356300318003504
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.325813085691328
"Q8TEY5_IDR_145_183",0.336448705566432
"Q8TEY5_IDR_314_395",0.33773820874224
"Q8TEY7_IDR_129_183",0.432607599200878
"Q8TEY7_IDR_293_473",0.567392400799123
"Q8TF01_IDR_1_33",0.411450087763373
"Q8TF01_IDR_47_805",0.588549912236627
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.492668653718159
"Q8TF17_IDR_9_39",0.507331346281841
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.419311170298438
"Q8TF21_IDR_271_823",0.580688829701562
"Q8TF30_IDR_472_705",0.510424544297695
"Q8TF30_IDR_755_809",0.489575455702305
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.469421613981756
"Q8TF68_IDR_1_260",0.556703816801065
"Q8TF68_IDR_455_543",0.443296183198935
"Q8TF71_IDR_1_61",0.512909431852817
"Q8TF71_IDR_476_515",0.487090568147183
"Q8TF72_IDR_112_1665",0.479222797560124
"Q8TF72_IDR_1688_1777",0.520777202439876
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.530413777402216
"Q8WTP8_IDR_283_325",0.469586222597784
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.475141330650916
"Q8WTQ4_IDR_41_165",0.524858669349084
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.583763315102681
"Q8WTT2_IDR_435_472",0.416236684897319
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.4964326677014
"Q8WTX9_IDR_285_450",0.5035673322986
"Q8WU08_IDR_320_361",0.528239363524931
"Q8WU08_IDR_364_396",0.471760636475069
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.501126871215603
"Q8WU20_IDR_478_508",0.498873128784397
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.372535484964835
"Q8WU90_IDR_265_295",0.309354203863536
"Q8WU90_IDR_297_396",0.318110311171629
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.490778786609198
"Q8WUA4_IDR_765_797",0.256540450733687
"Q8WUA4_IDR_877_911",0.252680762657115
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.421146534368586
"Q8WUQ7_IDR_471_556",0.308087215007232
"Q8WUQ7_IDR_589_624",0.270766250624182
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.183977900054983
"Q8WUY3_IDR_2558_2632",0.180841594916726
"Q8WUY3_IDR_2640_2874",0.296508685182803
"Q8WUY3_IDR_358_936",0.170231536938274
"Q8WUY3_IDR_938_2344",0.168440282907214
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.498600276442054
"Q8WV15_IDR_263_306",0.501399723557946
"Q8WVB6_IDR_321_356",0.272826709168691
"Q8WVB6_IDR_859_921",0.219973011742884
"Q8WVC0_IDR_1_352",0.594948255594592
"Q8WVC0_IDR_523_666",0.405051744405408
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
