"","GO0005768_endosome"
"Q8N9Z2_IDR_87_176",0.492545060152761
"Q8N9Z9_IDR_260_388",0.496436894429257
"Q8N9Z9_IDR_26_129",0.503563105570743
"Q8NA03_IDR_1_111",0.203722719974935
"Q8NA03_IDR_132_261",0.19489492079809
"Q8NA03_IDR_329_384",0.194434778562368
"Q8NA03_IDR_418_521",0.211074791802859
"Q8NA03_IDR_548_581",0.195872788861749
"Q8NA19_IDR_1_43",0.488728487834357
"Q8NA19_IDR_366_514",0.511271512165643
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.534969775152704
"Q8NA31_IDR_421_673",0.465030224847296
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.343929354246711
"Q8NA47_IDR_262_296",0.332233170412311
"Q8NA47_IDR_531_563",0.323837475340978
"Q8NAM6_IDR_128_308",0.506701924421619
"Q8NAM6_IDR_1_38",0.493298075578381
"Q8NAN2_IDR_288_334",0.53351028867592
"Q8NAN2_IDR_96_200",0.46648971132408
"Q8NAP3_IDR_123_165",0.332656505612495
"Q8NAP3_IDR_176_459",0.383834318254352
"Q8NAP3_IDR_522_970",0.283509176133153
"Q8NAP8_IDR_125_370",0.508986325818807
"Q8NAP8_IDR_402_495",0.491013674181193
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.31230221437379
"Q8NAT2_IDR_693_915",0.401532600135501
"Q8NAT2_IDR_95_126",0.286165185490709
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.561907012270059
"Q8NAV2_IDR_308_365",0.438092987729941
"Q8NAX2_IDR_115_232",0.262447100745035
"Q8NAX2_IDR_1_54",0.231885090205185
"Q8NAX2_IDR_308_349",0.24401841196943
"Q8NBF1_IDR_1_190",0.556154300083887
"Q8NBF1_IDR_298_513",0.443845699916113
"Q8NBF6_IDR_239_378",0.547830364169007
"Q8NBF6_IDR_587_648",0.452169635830993
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.496215595367056
"Q8NBP5_IDR_222_265",0.503784404632944
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.499853828863194
"Q8NBR0_IDR_363_393",0.500146171136806
"Q8NC60_IDR_18_66",0.504884969660927
"Q8NC60_IDR_82_123",0.495115030339073
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.507976001575647
"Q8NC74_IDR_1_103",0.492023998424353
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.52772780732914
"Q8NCA9_IDR_258_323",0.47227219267086
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.319295867267317
"Q8NCD3_IDR_448_748",0.306940572472999
"Q8NCD3_IDR_73_146",0.373763560259684
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.483202085148567
"Q8NCF5_IDR_55_247",0.516797914851433
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.461885356227021
"Q8NCX0_IDR_1_101",0.538114643772979
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.331520316641237
"Q8ND04_IDR_656_739",0.334446657474386
"Q8ND04_IDR_99_132",0.334033025884377
"Q8ND07_IDR_1_39",0.467288382314701
"Q8ND07_IDR_459_497",0.532711617685299
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.371583186276836
"Q8ND24_IDR_425_551",0.318215480125105
"Q8ND24_IDR_610_653",0.31020133359806
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.321679144083704
"Q8ND30_IDR_1_49",0.34866844989084
"Q8ND30_IDR_842_876",0.329652406025457
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.2268293947149
"Q8NDI1_IDR_174_542",0.566095914187814
"Q8NDI1_IDR_544_1075",0.207074691097286
"Q8NDL9_IDR_343_417",0.568051008045194
"Q8NDL9_IDR_600_886",0.431948991954806
"Q8NDM7_IDR_749_785",0.504275598242255
"Q8NDM7_IDR_930_986",0.495724401757745
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.337084319805949
"Q8NDT2_IDR_223_306",0.338187100143566
"Q8NDT2_IDR_554_709",0.324728580050485
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.408625076143805
"Q8NDX1_IDR_1_583",0.591374923856195
"Q8NDX2_IDR_1_64",0.494634715499836
"Q8NDX2_IDR_510_589",0.505365284500164
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.495225819345596
"Q8NEA5_IDR_28_83",0.504774180654404
"Q8NEA6_IDR_1_340",0.564093181412876
"Q8NEA6_IDR_446_666",0.435906818587124
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.657087272170937
"Q8NEB7_IDR_1_35",0.342912727829063
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.500125587216897
"Q8NEG2_IDR_27_72",0.499874412783103
"Q8NEN9_IDR_1107_1154",0.309801502413495
"Q8NEN9_IDR_454_677",0.325301344539425
"Q8NEN9_IDR_886_998",0.36489715304708
"Q8NEP3_IDR_1_85",0.487295143421715
"Q8NEP3_IDR_303_725",0.512704856578285
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.530224163127852
"Q8NER1_IDR_762_839",0.469775836872148
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.537576751369525
"Q8NET4_IDR_1313_1351",0.462423248630476
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.51329921460575
"Q8NET8_IDR_750_790",0.48670078539425
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.100621231718946
"Q8NEZ4_IDR_4251_4345",0.100409332387363
"Q8NF37_IDR_1_36",0.426950445046999
"Q8NF37_IDR_38_73",0.28329879230619
"Q8NF37_IDR_496_534",0.289750762646811
"Q8NF50_IDR_1234_1287",0.487886260806682
"Q8NF50_IDR_1347_1418",0.235986187517256
"Q8NF50_IDR_420_456",0.276127551676062
"Q8NF64_IDR_1_416",0.466647769314688
"Q8NF64_IDR_685_883",0.533352230685312
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.153925947384231
"Q8NF91_IDR_5763_6086",0.171968067576721
"Q8NFG4_IDR_278_337",0.50735968422891
"Q8NFG4_IDR_30_87",0.49264031577109
"Q8NFH5_IDR_1_171",0.525602870704265
"Q8NFH5_IDR_250_308",0.474397129295735
"Q8NFH8_IDR_142_272",0.51610455290483
"Q8NFH8_IDR_362_617",0.48389544709517
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.487587694922283
"Q8NFJ8_IDR_312_381",0.512412305077717
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.466738476599739
"Q8NFM4_IDR_487_536",0.53326152340026
"Q8NFM7_IDR_2_34",0.299962605801814
"Q8NFM7_IDR_515_548",0.297353723251436
"Q8NFM7_IDR_561_739",0.40268367094675
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.228870524982383
"Q8NFP9_IDR_1_55",0.242254705465581
"Q8NFP9_IDR_1581_1881",0.262300595003441
"Q8NFP9_IDR_951_1328",0.266574174548595
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.252936090355149
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.506910484710074
"Q8NFW9_IDR_25_73",0.493089515289926
"Q8NFY4_IDR_545_662",0.391149863156385
"Q8NFY4_IDR_691_829",0.309337930082653
"Q8NFY4_IDR_832_1070",0.299512206760962
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.322793510096161
"Q8NFZ3_IDR_605_668",0.32378655951244
"Q8NFZ3_IDR_701_816",0.353419930391399
"Q8NFZ4_IDR_613_679",0.510221251132161
"Q8NFZ4_IDR_701_835",0.489778748867839
"Q8NFZ5_IDR_157_207",0.518919044434255
"Q8NFZ5_IDR_330_400",0.481080955565745
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.33734323870827
"Q8NG08_IDR_795_825",0.321241897033188
"Q8NG08_IDR_957_1062",0.341414864258541
"Q8NG27_IDR_122_481",0.499585402461156
"Q8NG27_IDR_37_112",0.500414597538844
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.492477538981488
"Q8NHS3_IDR_245_290",0.507522461018513
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.361736207131391
"Q8NHU6_IDR_850_899",0.335524988964657
"Q8NHU6_IDR_89_231",0.302738803903952
"Q8NHV4_IDR_309_350",0.466444500064379
"Q8NHV4_IDR_354_626",0.533555499935621
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.523574931874262
"Q8NHW3_IDR_319_353",0.476425068125738
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.476522207940311
"Q8NHX4_IDR_161_192",0.523477792059689
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.473055304115074
"Q8NI35_IDR_1328_1418",0.118453082928838
"Q8NI35_IDR_1622_1670",0.0965482559831879
"Q8NI35_IDR_1765_1801",0.106688811217935
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.236729658409693
"Q8NI51_IDR_1_84",0.279824981956141
"Q8NI51_IDR_439_513",0.245485428305755
"Q8NI51_IDR_550_627",0.237959931328412
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.503196793270863
"Q8TA86_IDR_1_81",0.496803206729137
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.321790767415784
"Q8TAB3_IDR_805_992",0.346741542190206
"Q8TAB3_IDR_994_1117",0.33146769039401
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.323716788457326
"Q8TAQ2_IDR_545_609",0.333000415641578
"Q8TAQ2_IDR_720_1214",0.343282795901096
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.500322656819369
"Q8TAT2_IDR_149_233",0.499677343180631
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.489775449153323
"Q8TAU0_IDR_235_352",0.510224550846677
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.49752365519074
"Q8TAV0_IDR_231_307",0.50247634480926
"Q8TAW3_IDR_1_44",0.473933218161862
"Q8TBA6_IDR_566_665",0.243763542060758
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.464706451706986
"Q8TBB5_IDR_489_520",0.535293548293014
"Q8TBB6_IDR_436_501",0.499392724729854
"Q8TBB6_IDR_680_771",0.500607275270146
"Q8TBC3_IDR_135_191",0.494539903818622
"Q8TBC3_IDR_606_707",0.505460096181378
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.33916866289577
"Q8TBC5_IDR_1_41",0.329359335074123
"Q8TBC5_IDR_473_510",0.331472002030107
"Q8TBE0_IDR_1_73",0.325152088174772
"Q8TBE0_IDR_461_587",0.353220882292726
"Q8TBE0_IDR_76_348",0.321627029532502
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.312754563774522
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.486725993396026
"Q8TBZ0_IDR_752_833",0.513274006603974
"Q8TBZ3_IDR_322_360",0.525861410375913
"Q8TBZ3_IDR_392_507",0.474138589624087
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.436245045527188
"Q8TBZ6_IDR_277_339",0.563754954472812
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.251676902202838
"Q8TC20_IDR_132_309",0.286719839269612
"Q8TC20_IDR_550_634",0.250981098115683
"Q8TC20_IDR_721_777",0.210622160411867
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.469211114788324
"Q8TC76_IDR_291_339",0.530788885211676
"Q8TC90_IDR_131_196",0.306281038262466
"Q8TC90_IDR_1_72",0.298220603373073
"Q8TC90_IDR_200_364",0.39549835836446
"Q8TC92_IDR_2_55",0.344840393908402
"Q8TC92_IDR_383_436",0.320967602836678
"Q8TC92_IDR_493_561",0.334192003254921
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.339924649323504
"Q8TCJ2_IDR_489_548",0.357698843807307
"Q8TCJ2_IDR_776_826",0.302376506869189
"Q8TCN5_IDR_128_630",0.274849208731446
"Q8TCN5_IDR_13_47",0.244895513666898
"Q8TCN5_IDR_49_124",0.216092529085746
"Q8TCN5_IDR_826_881",0.26416274851591
"Q8TCQ1_IDR_1_75",0.444925085763738
"Q8TCQ1_IDR_244_289",0.555074914236262
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.453117979393579
"Q8TCT7_IDR_506_592",0.546882020606422
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.503059264764421
"Q8TD10_IDR_331_391",0.496940735235579
"Q8TD16_IDR_141_666",0.505437776320669
"Q8TD16_IDR_777_824",0.494562223679331
"Q8TD17_IDR_1_40",0.484441152278447
"Q8TD17_IDR_190_344",0.515558847721553
"Q8TD19_IDR_1_48",0.325427976940439
"Q8TD19_IDR_731_807",0.340955505961285
"Q8TD19_IDR_825_961",0.333616517098276
"Q8TD20_IDR_1_34",0.510864969374117
"Q8TD20_IDR_568_617",0.489135030625883
"Q8TD26_IDR_1_310",0.159702649916683
"Q8TD26_IDR_1316_1385",0.197287871091943
"Q8TD26_IDR_1410_1447",0.182729537275487
"Q8TD26_IDR_1619_2108",0.205604631365155
"Q8TD26_IDR_2110_2715",0.254675310350732
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.488251882247953
"Q8TD31_IDR_675_782",0.511748117752047
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.498445769064239
"Q8TD43_IDR_713_764",0.501554230935761
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.498587703012285
"Q8TDD1_IDR_1_96",0.338241855981546
"Q8TDD1_IDR_578_739",0.335861458251299
"Q8TDD1_IDR_774_881",0.325896685767155
"Q8TDD2_IDR_1_129",0.513437998251494
"Q8TDD2_IDR_173_289",0.242615617644564
"Q8TDD2_IDR_361_431",0.243946384103942
"Q8TDF5_IDR_417_471",0.463604457315683
"Q8TDF5_IDR_481_516",0.536395542684317
"Q8TDF6_IDR_1_35",0.447906098463342
"Q8TDF6_IDR_593_673",0.552093901536658
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.150847253924005
"Q8TDI0_IDR_1203_1252",0.198508706994127
"Q8TDI0_IDR_1328_1405",0.163802569192067
"Q8TDI0_IDR_1532_1699",0.176071423636686
"Q8TDI0_IDR_200_341",0.15079272625582
"Q8TDI0_IDR_651_681",0.159977319997295
"Q8TDI7_IDR_1_157",0.487152229420253
"Q8TDI7_IDR_800_906",0.512847770579747
"Q8TDN2_IDR_56_92",0.539066831329982
"Q8TDN4_IDR_1_317",0.478055906261764
"Q8TDN4_IDR_410_443",0.521944093738236
"Q8TDN6_IDR_1_53",0.324301127309643
"Q8TDN6_IDR_271_306",0.352632229878781
"Q8TDN6_IDR_309_353",0.323066642811576
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.517225093335358
"Q8TDS5_IDR_374_423",0.482774906664642
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.341556098889816
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.479863837485632
"Q68BL8_IDR_183_486",0.520136162514368
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.238639726243241
"Q68CP9_IDR_473_531",0.268022579958301
"Q68CP9_IDR_535_569",0.24372127932424
"Q68CP9_IDR_603_1629",0.249616414474217
"Q68CQ1_IDR_1_193",0.664855452159058
"Q68CQ1_IDR_195_239",0.335144547840942
"Q68CQ4_IDR_1_75",0.454439309269653
"Q68CQ4_IDR_78_186",0.545560690730347
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.528707164468032
"Q68CR1_IDR_1_33",0.471292835531968
"Q68DE3_IDR_2199_2245",0.334161807505978
"Q68DH5_IDR_1_94",0.513067855220374
"Q68DH5_IDR_582_695",0.486932144779626
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.346809982899386
"Q68DQ2_IDR_1480_1759",0.31007674579808
"Q68DQ2_IDR_1768_2281",0.343113271302534
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.277805255410578
"Q68DX3_IDR_190_305",0.22478785291302
"Q68DX3_IDR_679_768",0.248710333845928
"Q68DX3_IDR_864_939",0.248696557830473
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.508009524832002
"Q6A163_IDR_1_31",0.498260574786723
"Q6AHZ1_IDR_1155_1222",0.261858265930116
"Q6AHZ1_IDR_350_443",0.249188274700204
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.550537520139458
"Q6AI14_IDR_602_798",0.449462479860542
"Q6AI39_IDR_25_722",0.258793687442475
"Q6AI39_IDR_800_1002",0.246285126523155
"Q6A162_IDR_398_429",0.491990475167998
"Q6A163_IDR_411_455",0.501739425213277
"Q6AHZ1_IDR_1236_1310",0.221508523167675
"Q6AHZ1_IDR_464_881",0.267444936202004
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.245959232244609
"Q6AI39_IDR_741_796",0.248961953789761
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.185801435599887
"Q6AWC2_IDR_425_488",0.203831385981128
"Q6AWC2_IDR_493_686",0.214232136672339
"Q6DN90_IDR_1_520",0.484093359325929
"Q6DN90_IDR_875_963",0.515906640674071
"Q6DT37_IDR_1455_1551",0.188814414968334
"Q6DT37_IDR_403_446",0.210612450887882
"Q6DT37_IDR_455_495",0.207319783247449
"Q6DT37_IDR_563_631",0.199032207134218
"Q6DT37_IDR_786_903",0.194221143762116
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.494641392528067
"Q6EMB2_IDR_532_660",0.505358607471933
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.48160414277428
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.507213671487907
"Q8TE67_IDR_400_450",0.492786328512093
"Q8TE68_IDR_159_253",0.314094043504627
"Q8TE68_IDR_431_478",0.343972929332085
"Q8TE68_IDR_536_633",0.341933027163288
"Q8TE73_IDR_1059_1096",0.4934343477184
"Q8TE73_IDR_896_930",0.5065656522816
"Q8TE76_IDR_405_450",0.490805232019289
"Q8TE76_IDR_457_793",0.509194767980711
"Q8TE77_IDR_470_659",0.486459657414316
"Q8TE77_IDR_52_91",0.513540342585684
"Q8TE82_IDR_1_76",0.508461670188102
"Q8TE82_IDR_229_265",0.491538329811899
"Q8TE85_IDR_77_219",0.390572167327992
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.246823722731842
"Q8TEJ3_IDR_1_45",0.263440495797318
"Q8TEJ3_IDR_320_461",0.239682505962764
"Q8TEJ3_IDR_528_821",0.250053275508076
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.462438080214363
"Q8TEL6_IDR_343_373",0.537561919785637
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.327720724201593
"Q8TEP8_IDR_2070_2125",0.318711294226016
"Q8TEP8_IDR_43_1211",0.353567981572391
"Q8TEQ0_IDR_184_389",0.268081678886663
"Q8TEQ0_IDR_407_511",0.263507255914148
"Q8TEQ0_IDR_617_649",0.243863275055876
"Q8TEQ0_IDR_777_813",0.224547790143313
"Q8TEQ6_IDR_1306_1349",0.3595097646223
"Q8TEQ6_IDR_1390_1427",0.343159637599217
"Q8TEQ6_IDR_822_881",0.297330597778483
"Q8TER5_IDR_191_521",0.340964259568894
"Q8TEW8_IDR_593_1205",0.307289944099317
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.36633170843053
"Q8TEY5_IDR_145_183",0.325375577690883
"Q8TEY5_IDR_314_395",0.308292713878587
"Q8TEY7_IDR_129_183",0.516397189545875
"Q8TEY7_IDR_293_473",0.483602810454125
"Q8TF01_IDR_1_33",0.515686605147528
"Q8TF01_IDR_47_805",0.484313394852472
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.494830757118723
"Q8TF17_IDR_9_39",0.505169242881277
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.497454105057773
"Q8TF21_IDR_271_823",0.502545894942227
"Q8TF30_IDR_472_705",0.463378588586562
"Q8TF30_IDR_755_809",0.536621411413438
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.538990100926105
"Q8TF68_IDR_1_260",0.485571684135927
"Q8TF68_IDR_455_543",0.514428315864073
"Q8TF71_IDR_1_61",0.520982547383761
"Q8TF71_IDR_476_515",0.479017452616239
"Q8TF72_IDR_112_1665",0.468553281055149
"Q8TF72_IDR_1688_1777",0.531446718944851
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.446615844532812
"Q8WTP8_IDR_283_325",0.553384155467188
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.515839413649564
"Q8WTQ4_IDR_41_165",0.484160586350436
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.491914321465863
"Q8WTT2_IDR_435_472",0.508085678534137
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.511265601117955
"Q8WTX9_IDR_285_450",0.488734398882045
"Q8WU08_IDR_320_361",0.484852517224354
"Q8WU08_IDR_364_396",0.515147482775646
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.537623602184846
"Q8WU20_IDR_478_508",0.462376397815154
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.302233988182984
"Q8WU90_IDR_265_295",0.311689906529142
"Q8WU90_IDR_297_396",0.386076105287874
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.312110636677497
"Q8WUA4_IDR_765_797",0.328298107803476
"Q8WUA4_IDR_877_911",0.359591255519027
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.286543727817498
"Q8WUQ7_IDR_471_556",0.375214373872341
"Q8WUQ7_IDR_589_624",0.338241898310162
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.171845936126172
"Q8WUY3_IDR_2558_2632",0.160797105742447
"Q8WUY3_IDR_2640_2874",0.166162497987287
"Q8WUY3_IDR_358_936",0.173189491930772
"Q8WUY3_IDR_938_2344",0.328004968213322
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.444393930909395
"Q8WV15_IDR_263_306",0.555606069090605
"Q8WVB6_IDR_321_356",0.228049335677287
"Q8WVB6_IDR_859_921",0.238762890372574
"Q8WVC0_IDR_1_352",0.527618249775044
"Q8WVC0_IDR_523_666",0.472381750224956
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
"Q8WVM7_IDR_1056_1241",0.527916729041892
