"","GO0005615_extracellular_space"
"Q8N9Z2_IDR_1_54",0.499450879060211
"Q8N9Z2_IDR_87_176",0.500549120939789
"Q8N9Z9_IDR_260_388",0.486263352872197
"Q8N9Z9_IDR_26_129",0.513736647127803
"Q8NA03_IDR_1_111",0.186921719108546
"Q8NA03_IDR_132_261",0.203838242014146
"Q8NA03_IDR_329_384",0.201013657842453
"Q8NA03_IDR_418_521",0.210982710329698
"Q8NA03_IDR_548_581",0.197243670705159
"Q8NA19_IDR_1_43",0.468546791488404
"Q8NA19_IDR_366_514",0.531453208511596
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.501979623381567
"Q8NA31_IDR_421_673",0.498020376618434
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.34382480729813
"Q8NA47_IDR_262_296",0.331972452916898
"Q8NA47_IDR_531_563",0.324202739784972
"Q8NAM6_IDR_128_308",0.524467441259365
"Q8NAM6_IDR_1_38",0.475532558740635
"Q8NAN2_IDR_288_334",0.466456820886616
"Q8NAN2_IDR_96_200",0.533543179113384
"Q8NAP3_IDR_123_165",0.322631131508163
"Q8NAP3_IDR_176_459",0.360524082056632
"Q8NAP3_IDR_522_970",0.316844786435205
"Q8NAP8_IDR_125_370",0.501176598267292
"Q8NAP8_IDR_402_495",0.498823401732708
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.344998353911944
"Q8NAT2_IDR_693_915",0.311118402646247
"Q8NAT2_IDR_95_126",0.343883243441809
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.555601679173639
"Q8NAV2_IDR_308_365",0.444398320826361
"Q8NAX2_IDR_115_232",0.250088181106238
"Q8NAX2_IDR_1_54",0.25229655145298
"Q8NAX2_IDR_308_349",0.247220861983758
"Q8NBF1_IDR_1_190",0.526612091216685
"Q8NBF1_IDR_298_513",0.473387908783315
"Q8NBF6_IDR_239_378",0.446191696340679
"Q8NBF6_IDR_587_648",0.553808303659321
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.574212836006445
"Q8NBP5_IDR_222_265",0.425787163993555
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.539899376230885
"Q8NBR0_IDR_363_393",0.460100623769115
"Q8NC60_IDR_18_66",0.535507109924555
"Q8NC60_IDR_82_123",0.464492890075445
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.516994260929185
"Q8NC74_IDR_1_103",0.483005739070815
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.522141635588909
"Q8NCA9_IDR_258_323",0.477858364411091
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.330178968697924
"Q8NCD3_IDR_448_748",0.33003552652952
"Q8NCD3_IDR_73_146",0.339785504772556
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.516048944364201
"Q8NCF5_IDR_55_247",0.483951055635799
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.449225730537639
"Q8NCX0_IDR_1_101",0.550774269462361
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.376759244715744
"Q8ND04_IDR_656_739",0.303297774707502
"Q8ND04_IDR_99_132",0.319942980576755
"Q8ND07_IDR_1_39",0.47648742433174
"Q8ND07_IDR_459_497",0.52351257566826
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.287722055910683
"Q8ND24_IDR_425_551",0.374011506256112
"Q8ND24_IDR_610_653",0.338266437833205
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.307904694773689
"Q8ND30_IDR_1_49",0.350891765254812
"Q8ND30_IDR_842_876",0.3412035399715
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.326817412579074
"Q8NDI1_IDR_174_542",0.392579815123429
"Q8NDI1_IDR_544_1075",0.280602772297497
"Q8NDL9_IDR_343_417",0.477320762141957
"Q8NDL9_IDR_600_886",0.522679237858043
"Q8NDM7_IDR_749_785",0.490323962604292
"Q8NDM7_IDR_930_986",0.509676037395708
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.337302703406541
"Q8NDT2_IDR_223_306",0.351167077046525
"Q8NDT2_IDR_554_709",0.311530219546934
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.493431270484593
"Q8NDX1_IDR_1_583",0.506568729515407
"Q8NDX2_IDR_1_64",0.525622056812187
"Q8NDX2_IDR_510_589",0.474377943187813
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.47730571644864
"Q8NEA5_IDR_28_83",0.52269428355136
"Q8NEA6_IDR_1_340",0.524695782808713
"Q8NEA6_IDR_446_666",0.475304217191287
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.352551095420171
"Q8NEB7_IDR_1_35",0.647448904579829
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.478441378452454
"Q8NEG2_IDR_27_72",0.521558621547546
"Q8NEN9_IDR_1107_1154",0.340680129111556
"Q8NEN9_IDR_454_677",0.32458693347389
"Q8NEN9_IDR_886_998",0.334732937414553
"Q8NEP3_IDR_1_85",0.495761954806964
"Q8NEP3_IDR_303_725",0.504238045193036
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.504346722262174
"Q8NER1_IDR_762_839",0.495653277737826
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.544126401369374
"Q8NET4_IDR_1313_1351",0.455873598630626
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.512367456790735
"Q8NET8_IDR_750_790",0.487632543209265
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.119211331026258
"Q8NEZ4_IDR_4251_4345",0.11293083379894
"Q8NF37_IDR_1_36",0.323289241776324
"Q8NF37_IDR_38_73",0.37656184524397
"Q8NF37_IDR_496_534",0.300148912979706
"Q8NF50_IDR_1234_1287",0.347633752798569
"Q8NF50_IDR_1347_1418",0.336153590384569
"Q8NF50_IDR_420_456",0.316212656816862
"Q8NF64_IDR_1_416",0.500162584606728
"Q8NF64_IDR_685_883",0.499837415393272
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.145200155213511
"Q8NF91_IDR_5763_6086",0.155043933368141
"Q8NFG4_IDR_278_337",0.49399839283456
"Q8NFG4_IDR_30_87",0.50600160716544
"Q8NFH5_IDR_1_171",0.540229707208215
"Q8NFH5_IDR_250_308",0.459770292791785
"Q8NFH8_IDR_142_272",0.497004807580927
"Q8NFH8_IDR_362_617",0.502995192419073
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.481905600277889
"Q8NFJ8_IDR_312_381",0.518094399722111
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.484857135936267
"Q8NFM4_IDR_487_536",0.515142864063733
"Q8NFM7_IDR_2_34",0.354393424394612
"Q8NFM7_IDR_515_548",0.329462383228453
"Q8NFM7_IDR_561_739",0.316144192376935
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.245271567841782
"Q8NFP9_IDR_1_55",0.248991131615377
"Q8NFP9_IDR_1581_1881",0.243573781045846
"Q8NFP9_IDR_951_1328",0.262163519496995
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.252760286271582
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.468891138406244
"Q8NFW9_IDR_25_73",0.531108861593756
"Q8NFY4_IDR_545_662",0.363502271831287
"Q8NFY4_IDR_691_829",0.320085894227545
"Q8NFY4_IDR_832_1070",0.316411833941167
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.390166312373336
"Q8NFZ3_IDR_605_668",0.300037834501463
"Q8NFZ3_IDR_701_816",0.3097958531252
"Q8NFZ4_IDR_613_679",0.478877122066707
"Q8NFZ4_IDR_701_835",0.521122877933293
"Q8NFZ5_IDR_157_207",0.507910535657194
"Q8NFZ5_IDR_330_400",0.492089464342806
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.325525349893123
"Q8NG08_IDR_795_825",0.325140970034605
"Q8NG08_IDR_957_1062",0.349333680072272
"Q8NG27_IDR_122_481",0.466980191319398
"Q8NG27_IDR_37_112",0.533019808680603
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.453936847836408
"Q8NHS3_IDR_245_290",0.546063152163592
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.323363461890263
"Q8NHU6_IDR_850_899",0.332527154902766
"Q8NHU6_IDR_89_231",0.344109383206971
"Q8NHV4_IDR_309_350",0.491837063469862
"Q8NHV4_IDR_354_626",0.508162936530138
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.499727712145042
"Q8NHW3_IDR_319_353",0.500272287854958
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.477767232493737
"Q8NHX4_IDR_161_192",0.522232767506263
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.485723099166221
"Q8NI35_IDR_1328_1418",0.155128124827054
"Q8NI35_IDR_1622_1670",0.108052581287074
"Q8NI35_IDR_1765_1801",0.118537809141825
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.253849225232086
"Q8NI51_IDR_1_84",0.267625246992802
"Q8NI51_IDR_439_513",0.25305247528398
"Q8NI51_IDR_550_627",0.225473052491132
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.483749458391801
"Q8TA86_IDR_1_81",0.516250541608199
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.258524684637439
"Q8TAB3_IDR_805_992",0.479017312077534
"Q8TAB3_IDR_994_1117",0.262458003285027
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.313572073896543
"Q8TAQ2_IDR_545_609",0.35731212841132
"Q8TAQ2_IDR_720_1214",0.329115797692137
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.7277959928492
"Q8TAT2_IDR_149_233",0.2722040071508
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.464662223593086
"Q8TAU0_IDR_235_352",0.535337776406914
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.489249505182776
"Q8TAV0_IDR_231_307",0.510750494817224
"Q8TAW3_IDR_1_44",0.522561623019374
"Q8TBA6_IDR_566_665",0.267615995704829
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.524255601926794
"Q8TBB5_IDR_489_520",0.475744398073206
"Q8TBB6_IDR_436_501",0.527323928513393
"Q8TBB6_IDR_680_771",0.472676071486607
"Q8TBC3_IDR_135_191",0.510940215040261
"Q8TBC3_IDR_606_707",0.489059784959739
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.33168503633161
"Q8TBC5_IDR_1_41",0.329966380310491
"Q8TBC5_IDR_473_510",0.338348583357899
"Q8TBE0_IDR_1_73",0.329786409196083
"Q8TBE0_IDR_461_587",0.35330179508491
"Q8TBE0_IDR_76_348",0.316911795719007
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.330758805625173
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.521550181905632
"Q8TBZ0_IDR_752_833",0.478449818094368
"Q8TBZ3_IDR_322_360",0.480648953400592
"Q8TBZ3_IDR_392_507",0.519351046599408
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.493906936678264
"Q8TBZ6_IDR_277_339",0.506093063321736
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.241809137571165
"Q8TC20_IDR_132_309",0.242433863694675
"Q8TC20_IDR_550_634",0.2651983883967
"Q8TC20_IDR_721_777",0.25055861033746
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.533138243867733
"Q8TC76_IDR_291_339",0.466861756132267
"Q8TC90_IDR_131_196",0.373118982046793
"Q8TC90_IDR_1_72",0.332491824339667
"Q8TC90_IDR_200_364",0.29438919361354
"Q8TC92_IDR_2_55",0.365555440658201
"Q8TC92_IDR_383_436",0.30905889848843
"Q8TC92_IDR_493_561",0.325385660853369
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.321291586686952
"Q8TCJ2_IDR_489_548",0.382524953880768
"Q8TCJ2_IDR_776_826",0.29618345943228
"Q8TCN5_IDR_128_630",0.294968474397595
"Q8TCN5_IDR_13_47",0.237962811758038
"Q8TCN5_IDR_49_124",0.231334891325627
"Q8TCN5_IDR_826_881",0.235733822518739
"Q8TCQ1_IDR_1_75",0.469984296883869
"Q8TCQ1_IDR_244_289",0.530015703116131
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.419125360324746
"Q8TCT7_IDR_506_592",0.580874639675254
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.480162805848135
"Q8TD10_IDR_331_391",0.519837194151865
"Q8TD16_IDR_141_666",0.488771069386501
"Q8TD16_IDR_777_824",0.511228930613499
"Q8TD17_IDR_1_40",0.490998123954724
"Q8TD17_IDR_190_344",0.509001876045276
"Q8TD19_IDR_1_48",0.324726003085209
"Q8TD19_IDR_731_807",0.331521445616013
"Q8TD19_IDR_825_961",0.343752551298778
"Q8TD20_IDR_1_34",0.493127917412813
"Q8TD20_IDR_568_617",0.506872082587187
"Q8TD26_IDR_1_310",0.169557300955499
"Q8TD26_IDR_1316_1385",0.189206636119735
"Q8TD26_IDR_1410_1447",0.196109320327685
"Q8TD26_IDR_1619_2108",0.178279650902189
"Q8TD26_IDR_2110_2715",0.266847091694891
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.497821959752491
"Q8TD31_IDR_675_782",0.502178040247509
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.516114558651936
"Q8TD43_IDR_713_764",0.483885441348064
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.512926254623077
"Q8TDD1_IDR_1_96",0.32456288567845
"Q8TDD1_IDR_578_739",0.32590523671008
"Q8TDD1_IDR_774_881",0.34953187761147
"Q8TDD2_IDR_1_129",0.347998540350397
"Q8TDD2_IDR_173_289",0.338438666556757
"Q8TDD2_IDR_361_431",0.313562793092846
"Q8TDF5_IDR_417_471",0.520414752299068
"Q8TDF5_IDR_481_516",0.479585247700932
"Q8TDF6_IDR_1_35",0.483425359832141
"Q8TDF6_IDR_593_673",0.516574640167859
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.148220149805111
"Q8TDI0_IDR_1203_1252",0.172578884993411
"Q8TDI0_IDR_1328_1405",0.175429226168118
"Q8TDI0_IDR_1532_1699",0.154872307585137
"Q8TDI0_IDR_200_341",0.182190142109928
"Q8TDI0_IDR_651_681",0.166709289338295
"Q8TDI7_IDR_1_157",0.470075295472242
"Q8TDI7_IDR_800_906",0.529924704527758
"Q8TDN2_IDR_56_92",0.474294230548123
"Q8TDN4_IDR_1_317",0.501608953405444
"Q8TDN4_IDR_410_443",0.498391046594556
"Q8TDN6_IDR_1_53",0.333671266085184
"Q8TDN6_IDR_271_306",0.330284028638442
"Q8TDN6_IDR_309_353",0.336044705276375
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.552685321592195
"Q8TDS5_IDR_374_423",0.447314678407805
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.327635075321809
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.551121832722559
"Q68BL8_IDR_183_486",0.448878167277441
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.23273181043186
"Q68CP9_IDR_473_531",0.262945873290697
"Q68CP9_IDR_535_569",0.227708591684822
"Q68CP9_IDR_603_1629",0.276613724592621
"Q68CQ1_IDR_1_193",0.504114208047689
"Q68CQ1_IDR_195_239",0.495885791952311
"Q68CQ4_IDR_1_75",0.569354550186096
"Q68CQ4_IDR_78_186",0.430645449813904
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.486670216702886
"Q68CR1_IDR_1_33",0.513329783297114
"Q68DE3_IDR_2199_2245",0.331619093934189
"Q68DH5_IDR_1_94",0.628076195898673
"Q68DH5_IDR_582_695",0.371923804101327
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.327538340853844
"Q68DQ2_IDR_1480_1759",0.3588072785869
"Q68DQ2_IDR_1768_2281",0.313654380559256
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.239384911918181
"Q68DX3_IDR_190_305",0.244846911741333
"Q68DX3_IDR_679_768",0.260957369604691
"Q68DX3_IDR_864_939",0.254810806735795
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.489529750313524
"Q6A163_IDR_1_31",0.484793046163234
"Q6AHZ1_IDR_1155_1222",0.274670031466344
"Q6AHZ1_IDR_350_443",0.256333561284104
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.691833032634162
"Q6AI14_IDR_602_798",0.308166967365838
"Q6AI39_IDR_25_722",0.278775111296718
"Q6AI39_IDR_800_1002",0.221776449051756
"Q6A162_IDR_398_429",0.510470249686476
"Q6A163_IDR_411_455",0.515206953836766
"Q6AHZ1_IDR_1236_1310",0.225384745786749
"Q6AHZ1_IDR_464_881",0.243611661462802
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.242628325900452
"Q6AI39_IDR_741_796",0.256820113751074
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.197629577681034
"Q6AWC2_IDR_425_488",0.212163796034005
"Q6AWC2_IDR_493_686",0.208386750878883
"Q6DN90_IDR_1_520",0.464264117136781
"Q6DN90_IDR_875_963",0.535735882863219
"Q6DT37_IDR_1455_1551",0.193965545561529
"Q6DT37_IDR_403_446",0.196426577423555
"Q6DT37_IDR_455_495",0.190876695420723
"Q6DT37_IDR_563_631",0.199534930325321
"Q6DT37_IDR_786_903",0.219196251268872
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.478749132130431
"Q6EMB2_IDR_532_660",0.521250867869569
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.456121539875667
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.50027457523263
"Q8TE67_IDR_400_450",0.49972542476737
"Q8TE68_IDR_159_253",0.338665225718696
"Q8TE68_IDR_431_478",0.309653404685307
"Q8TE68_IDR_536_633",0.351681369595997
"Q8TE73_IDR_1059_1096",0.506008663506819
"Q8TE73_IDR_896_930",0.493991336493181
"Q8TE76_IDR_405_450",0.508281786814822
"Q8TE76_IDR_457_793",0.491718213185178
"Q8TE77_IDR_470_659",0.510221732929318
"Q8TE77_IDR_52_91",0.489778267070682
"Q8TE82_IDR_1_76",0.506770042991599
"Q8TE82_IDR_229_265",0.493229957008401
"Q8TE85_IDR_77_219",0.353257500261045
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.250594796867707
"Q8TEJ3_IDR_1_45",0.241631008741739
"Q8TEJ3_IDR_320_461",0.266709321192127
"Q8TEJ3_IDR_528_821",0.241064873198427
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.529060596425859
"Q8TEL6_IDR_343_373",0.470939403574141
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.339136357394636
"Q8TEP8_IDR_2070_2125",0.342602386879622
"Q8TEP8_IDR_43_1211",0.318261255725743
"Q8TEQ0_IDR_184_389",0.228059474584351
"Q8TEQ0_IDR_407_511",0.25290608224277
"Q8TEQ0_IDR_617_649",0.265523078258611
"Q8TEQ0_IDR_777_813",0.253511364914267
"Q8TEQ6_IDR_1306_1349",0.346029890561231
"Q8TEQ6_IDR_1390_1427",0.324481627733151
"Q8TEQ6_IDR_822_881",0.329488481705617
"Q8TER5_IDR_191_521",0.329127134508272
"Q8TEW8_IDR_593_1205",0.288974014666817
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.323857203848403
"Q8TEY5_IDR_145_183",0.360449739602484
"Q8TEY5_IDR_314_395",0.315693056549113
"Q8TEY7_IDR_129_183",0.551297084513621
"Q8TEY7_IDR_293_473",0.448702915486378
"Q8TF01_IDR_1_33",0.550179312827993
"Q8TF01_IDR_47_805",0.449820687172007
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.49601004961867
"Q8TF17_IDR_9_39",0.50398995038133
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.524217727654336
"Q8TF21_IDR_271_823",0.475782272345664
"Q8TF30_IDR_472_705",0.531237594044646
"Q8TF30_IDR_755_809",0.468762405955354
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.542122587816071
"Q8TF68_IDR_1_260",0.528571958130936
"Q8TF68_IDR_455_543",0.471428041869064
"Q8TF71_IDR_1_61",0.513076185663537
"Q8TF71_IDR_476_515",0.486923814336463
"Q8TF72_IDR_112_1665",0.473559666132237
"Q8TF72_IDR_1688_1777",0.526440333867763
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.509398171228454
"Q8WTP8_IDR_283_325",0.490601828771547
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.500239205236581
"Q8WTQ4_IDR_41_165",0.499760794763419
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.487414521012608
"Q8WTT2_IDR_435_472",0.512585478987392
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.511694578096508
"Q8WTX9_IDR_285_450",0.488305421903492
"Q8WU08_IDR_320_361",0.504978147686526
"Q8WU08_IDR_364_396",0.495021852313474
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.530390150161147
"Q8WU20_IDR_478_508",0.469609849838853
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.335554228983174
"Q8WU90_IDR_265_295",0.347523367012237
"Q8WU90_IDR_297_396",0.316922404004589
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.299003192380929
"Q8WUA4_IDR_765_797",0.342316470826138
"Q8WUA4_IDR_877_911",0.358680336792934
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.29549251401639
"Q8WUQ7_IDR_471_556",0.330241665655153
"Q8WUQ7_IDR_589_624",0.374265820328457
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.218809805629722
"Q8WUY3_IDR_2558_2632",0.202855321824561
"Q8WUY3_IDR_2640_2874",0.189726337201994
"Q8WUY3_IDR_358_936",0.201360403252619
"Q8WUY3_IDR_938_2344",0.187248132091103
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.621460899927313
"Q8WV15_IDR_263_306",0.378539100072687
"Q8WVB6_IDR_321_356",0.242677992881473
"Q8WVB6_IDR_859_921",0.256057705039198
"Q8WVC0_IDR_1_352",0.463667313808902
"Q8WVC0_IDR_523_666",0.536332686191098
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
