"","GO0022804_active_transmembrane_transporter_activity"
"Q8N9Z2_IDR_1_54",0.512222786712554
"Q8N9Z2_IDR_87_176",0.487777213287446
"Q8N9Z9_IDR_260_388",0.506973581486761
"Q8N9Z9_IDR_26_129",0.493026418513239
"Q8NA03_IDR_1_111",0.213009577567318
"Q8NA03_IDR_132_261",0.218760821713969
"Q8NA03_IDR_329_384",0.194157181337394
"Q8NA03_IDR_418_521",0.19774206443174
"Q8NA03_IDR_548_581",0.176330354949579
"Q8NA19_IDR_1_43",0.514736523825172
"Q8NA19_IDR_366_514",0.485263476174828
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.524605350029522
"Q8NA31_IDR_421_673",0.475394649970478
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.345885684018908
"Q8NA47_IDR_262_296",0.326209452589763
"Q8NA47_IDR_531_563",0.327904863391329
"Q8NAM6_IDR_128_308",0.517439582854722
"Q8NAM6_IDR_1_38",0.482560417145278
"Q8NAN2_IDR_288_334",0.519219488242999
"Q8NAN2_IDR_96_200",0.480780511757
"Q8NAP3_IDR_123_165",0.331274699557605
"Q8NAP3_IDR_176_459",0.37756491389485
"Q8NAP3_IDR_522_970",0.291160386547544
"Q8NAP8_IDR_125_370",0.515993696510514
"Q8NAP8_IDR_402_495",0.484006303489486
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.317521236031886
"Q8NAT2_IDR_693_915",0.394357765939282
"Q8NAT2_IDR_95_126",0.288120998028832
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.514652009996466
"Q8NAV2_IDR_308_365",0.485347990003534
"Q8NAX2_IDR_115_232",0.248995896880179
"Q8NAX2_IDR_1_54",0.224475564119656
"Q8NAX2_IDR_308_349",0.275417921258977
"Q8NBF1_IDR_1_190",0.519070082405028
"Q8NBF1_IDR_298_513",0.480929917594972
"Q8NBF6_IDR_239_378",0.56583825602055
"Q8NBF6_IDR_587_648",0.43416174397945
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.461618374258275
"Q8NBP5_IDR_222_265",0.538381625741725
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.482569815975092
"Q8NBR0_IDR_363_393",0.517430184024908
"Q8NC60_IDR_18_66",0.489975023140389
"Q8NC60_IDR_82_123",0.51002497685961
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.468965333500383
"Q8NC74_IDR_1_103",0.531034666499617
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.494717146382213
"Q8NCA9_IDR_258_323",0.505282853617787
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.326285560949539
"Q8NCD3_IDR_448_748",0.291384272720984
"Q8NCD3_IDR_73_146",0.382330166329477
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.464338071150803
"Q8NCF5_IDR_55_247",0.535661928849197
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.454347506497799
"Q8NCX0_IDR_1_101",0.545652493502201
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.327246482100404
"Q8ND04_IDR_656_739",0.350754327371669
"Q8ND04_IDR_99_132",0.321999190527927
"Q8ND07_IDR_1_39",0.469391291832206
"Q8ND07_IDR_459_497",0.530608708167794
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.392637997688257
"Q8ND24_IDR_425_551",0.299044870081412
"Q8ND24_IDR_610_653",0.308317132230331
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.343666263876971
"Q8ND30_IDR_1_49",0.324187602216322
"Q8ND30_IDR_842_876",0.332146133906707
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.299836517979019
"Q8NDI1_IDR_174_542",0.367563235166263
"Q8NDI1_IDR_544_1075",0.332600246854717
"Q8NDL9_IDR_343_417",0.587800797517528
"Q8NDL9_IDR_600_886",0.412199202482472
"Q8NDM7_IDR_749_785",0.497779454651536
"Q8NDM7_IDR_930_986",0.502220545348464
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.326806967169829
"Q8NDT2_IDR_223_306",0.33925529606924
"Q8NDT2_IDR_554_709",0.333937736760931
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.523010795762815
"Q8NDX1_IDR_1_583",0.476989204237185
"Q8NDX2_IDR_1_64",0.459141680262416
"Q8NDX2_IDR_510_589",0.540858319737584
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.511405883915304
"Q8NEA5_IDR_28_83",0.488594116084696
"Q8NEA6_IDR_1_340",0.552143916444463
"Q8NEA6_IDR_446_666",0.447856083555537
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.512255032056427
"Q8NEB7_IDR_1_35",0.487744967943573
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.533122843902881
"Q8NEG2_IDR_27_72",0.466877156097119
"Q8NEN9_IDR_1107_1154",0.353256167308049
"Q8NEN9_IDR_454_677",0.345342550061143
"Q8NEN9_IDR_886_998",0.301401282630808
"Q8NEP3_IDR_1_85",0.52433613878219
"Q8NEP3_IDR_303_725",0.47566386121781
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.526788017373647
"Q8NER1_IDR_762_839",0.473211982626353
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.44932976870958
"Q8NET4_IDR_1313_1351",0.55067023129042
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.510814507011063
"Q8NET8_IDR_750_790",0.489185492988937
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.107991474254439
"Q8NEZ4_IDR_4251_4345",0.110110022587377
"Q8NF37_IDR_1_36",0.322361205990756
"Q8NF37_IDR_38_73",0.313061677771162
"Q8NF37_IDR_496_534",0.364577116238082
"Q8NF50_IDR_1234_1287",0.351831514511421
"Q8NF50_IDR_1347_1418",0.298383286417199
"Q8NF50_IDR_420_456",0.349785199071381
"Q8NF64_IDR_1_416",0.468737792945956
"Q8NF64_IDR_685_883",0.531262207054044
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.158616180133844
"Q8NF91_IDR_5763_6086",0.17243970512235
"Q8NFG4_IDR_278_337",0.535226188491612
"Q8NFG4_IDR_30_87",0.464773811508388
"Q8NFH5_IDR_1_171",0.49516765619578
"Q8NFH5_IDR_250_308",0.50483234380422
"Q8NFH8_IDR_142_272",0.517736983125439
"Q8NFH8_IDR_362_617",0.482263016874561
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.494856161529355
"Q8NFJ8_IDR_312_381",0.505143838470645
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.458026743738576
"Q8NFM4_IDR_487_536",0.541973256261424
"Q8NFM7_IDR_2_34",0.310031555339857
"Q8NFM7_IDR_515_548",0.337756681726577
"Q8NFM7_IDR_561_739",0.352211762933566
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.244337538271103
"Q8NFP9_IDR_1_55",0.212923060705666
"Q8NFP9_IDR_1581_1881",0.235161254316887
"Q8NFP9_IDR_951_1328",0.307578146706344
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.238733680919261
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.557865002672084
"Q8NFW9_IDR_25_73",0.442134997327916
"Q8NFY4_IDR_545_662",0.37290138094326
"Q8NFY4_IDR_691_829",0.327097946207095
"Q8NFY4_IDR_832_1070",0.300000672849645
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.317389909274428
"Q8NFZ3_IDR_605_668",0.333090948954946
"Q8NFZ3_IDR_701_816",0.349519141770626
"Q8NFZ4_IDR_613_679",0.505204798451103
"Q8NFZ4_IDR_701_835",0.494795201548897
"Q8NFZ5_IDR_157_207",0.528311422157825
"Q8NFZ5_IDR_330_400",0.471688577842175
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.346083235339959
"Q8NG08_IDR_795_825",0.333397037752052
"Q8NG08_IDR_957_1062",0.320519726907989
"Q8NG27_IDR_122_481",0.533722134388694
"Q8NG27_IDR_37_112",0.466277865611306
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.487360677035882
"Q8NHS3_IDR_245_290",0.512639322964118
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.387662448817223
"Q8NHU6_IDR_850_899",0.308844249014667
"Q8NHU6_IDR_89_231",0.30349330216811
"Q8NHV4_IDR_309_350",0.436579414675933
"Q8NHV4_IDR_354_626",0.563420585324067
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.575297822157661
"Q8NHW3_IDR_319_353",0.424702177842339
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.471642464101881
"Q8NHX4_IDR_161_192",0.528357535898119
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.41841339008046
"Q8NI35_IDR_1328_1418",0.114388802420698
"Q8NI35_IDR_1622_1670",0.0928517792666276
"Q8NI35_IDR_1765_1801",0.108518538361184
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.230559810443385
"Q8NI51_IDR_1_84",0.278505317262493
"Q8NI51_IDR_439_513",0.251871095010125
"Q8NI51_IDR_550_627",0.239063777283997
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.493263426019635
"Q8TA86_IDR_1_81",0.506736573980365
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.315692381206551
"Q8TAB3_IDR_805_992",0.354517937705155
"Q8TAB3_IDR_994_1117",0.329789681088294
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.323038493952473
"Q8TAQ2_IDR_545_609",0.357558074859285
"Q8TAQ2_IDR_720_1214",0.319403431188242
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.49610136550956
"Q8TAT2_IDR_149_233",0.50389863449044
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.528459832490621
"Q8TAU0_IDR_235_352",0.471540167509379
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.509952366277579
"Q8TAV0_IDR_231_307",0.490047633722421
"Q8TAW3_IDR_1_44",0.445961312532481
"Q8TBA6_IDR_566_665",0.241953940575643
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.542995452158898
"Q8TBB5_IDR_489_520",0.457004547841102
"Q8TBB6_IDR_436_501",0.520914662227422
"Q8TBB6_IDR_680_771",0.479085337772578
"Q8TBC3_IDR_135_191",0.509744580498133
"Q8TBC3_IDR_606_707",0.490255419501868
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.313861551668485
"Q8TBC5_IDR_1_41",0.342761992175832
"Q8TBC5_IDR_473_510",0.343376456155683
"Q8TBE0_IDR_1_73",0.35184704581476
"Q8TBE0_IDR_461_587",0.326093237841873
"Q8TBE0_IDR_76_348",0.322059716343367
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.297999054774628
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.511830176343719
"Q8TBZ0_IDR_752_833",0.488169823656281
"Q8TBZ3_IDR_322_360",0.537029205974442
"Q8TBZ3_IDR_392_507",0.462970794025558
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.456025739733731
"Q8TBZ6_IDR_277_339",0.543974260266269
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.2459174929212
"Q8TC20_IDR_132_309",0.304073275881758
"Q8TC20_IDR_550_634",0.256693325089473
"Q8TC20_IDR_721_777",0.193315906107569
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.457186309211055
"Q8TC76_IDR_291_339",0.542813690788945
"Q8TC90_IDR_131_196",0.340223208285242
"Q8TC90_IDR_1_72",0.331009328845927
"Q8TC90_IDR_200_364",0.328767462868831
"Q8TC92_IDR_2_55",0.323953853982245
"Q8TC92_IDR_383_436",0.336880812078802
"Q8TC92_IDR_493_561",0.339165333938953
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.311950452109085
"Q8TCJ2_IDR_489_548",0.359247282291713
"Q8TCJ2_IDR_776_826",0.328802265599202
"Q8TCN5_IDR_128_630",0.353065582110587
"Q8TCN5_IDR_13_47",0.219547684443967
"Q8TCN5_IDR_49_124",0.20514913391801
"Q8TCN5_IDR_826_881",0.222237599527437
"Q8TCQ1_IDR_1_75",0.435697682966122
"Q8TCQ1_IDR_244_289",0.564302317033878
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.509815557555992
"Q8TCT7_IDR_506_592",0.490184442444008
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.56147223129446
"Q8TD10_IDR_331_391",0.43852776870554
"Q8TD16_IDR_141_666",0.563249460715576
"Q8TD16_IDR_777_824",0.436750539284424
"Q8TD17_IDR_1_40",0.488815140924633
"Q8TD17_IDR_190_344",0.511184859075367
"Q8TD19_IDR_1_48",0.308579771044954
"Q8TD19_IDR_731_807",0.338044900844298
"Q8TD19_IDR_825_961",0.353375328110749
"Q8TD20_IDR_1_34",0.531730923949409
"Q8TD20_IDR_568_617",0.468269076050591
"Q8TD26_IDR_1_310",0.165407163842238
"Q8TD26_IDR_1316_1385",0.203122435139134
"Q8TD26_IDR_1410_1447",0.215313942580747
"Q8TD26_IDR_1619_2108",0.247394407207159
"Q8TD26_IDR_2110_2715",0.168762051230722
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.492793462067487
"Q8TD31_IDR_675_782",0.507206537932513
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.507197652899362
"Q8TD43_IDR_713_764",0.492802347100638
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.514372910955381
"Q8TDD1_IDR_1_96",0.34965931916162
"Q8TDD1_IDR_578_739",0.343036587156873
"Q8TDD1_IDR_774_881",0.307304093681507
"Q8TDD2_IDR_1_129",0.338935276944082
"Q8TDD2_IDR_173_289",0.301382208098911
"Q8TDD2_IDR_361_431",0.359682514957007
"Q8TDF5_IDR_417_471",0.456855518126504
"Q8TDF5_IDR_481_516",0.543144481873496
"Q8TDF6_IDR_1_35",0.471678869613436
"Q8TDF6_IDR_593_673",0.528321130386564
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.142851458905047
"Q8TDI0_IDR_1203_1252",0.175473988961148
"Q8TDI0_IDR_1328_1405",0.175308495827589
"Q8TDI0_IDR_1532_1699",0.184793414160365
"Q8TDI0_IDR_200_341",0.15232601097749
"Q8TDI0_IDR_651_681",0.16924663116836
"Q8TDI7_IDR_1_157",0.485449104957212
"Q8TDI7_IDR_800_906",0.514550895042788
"Q8TDN2_IDR_56_92",0.52974002477824
"Q8TDN4_IDR_1_317",0.458910335811776
"Q8TDN4_IDR_410_443",0.541089664188224
"Q8TDN6_IDR_1_53",0.327271681860246
"Q8TDN6_IDR_271_306",0.348170565522068
"Q8TDN6_IDR_309_353",0.324557752617685
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.481156417545783
"Q8TDS5_IDR_374_423",0.518843582454217
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.334009704909849
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.531012764074838
"Q68BL8_IDR_183_486",0.468987235925162
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.250376285164312
"Q68CP9_IDR_473_531",0.273143124834065
"Q68CP9_IDR_535_569",0.259283648144435
"Q68CP9_IDR_603_1629",0.217196941857188
"Q68CQ1_IDR_1_193",0.524644967462582
"Q68CQ1_IDR_195_239",0.475355032537418
"Q68CQ4_IDR_1_75",0.505306701249477
"Q68CQ4_IDR_78_186",0.494693298750523
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.522199419439418
"Q68CR1_IDR_1_33",0.477800580560582
"Q68DE3_IDR_2199_2245",0.376879449747428
"Q68DH5_IDR_1_94",0.461355540500232
"Q68DH5_IDR_582_695",0.538644459499768
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.362071164118771
"Q68DQ2_IDR_1480_1759",0.306625527050286
"Q68DQ2_IDR_1768_2281",0.331303308830944
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.273872319747785
"Q68DX3_IDR_190_305",0.218850799281998
"Q68DX3_IDR_679_768",0.256985095900988
"Q68DX3_IDR_864_939",0.250291785069229
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.485591608259273
"Q6A163_IDR_1_31",0.50285452584405
"Q6AHZ1_IDR_1155_1222",0.225305298834933
"Q6AHZ1_IDR_350_443",0.258346643303631
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.541194360187098
"Q6AI14_IDR_602_798",0.458805639812902
"Q6AI39_IDR_25_722",0.217391195602979
"Q6AI39_IDR_800_1002",0.26131672982466
"Q6A162_IDR_398_429",0.514408391740727
"Q6A163_IDR_411_455",0.49714547415595
"Q6AHZ1_IDR_1236_1310",0.216153437985594
"Q6AHZ1_IDR_464_881",0.300194619875842
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.252707505215523
"Q6AI39_IDR_741_796",0.268584569356838
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.194819763154325
"Q6AWC2_IDR_425_488",0.195307298925071
"Q6AWC2_IDR_493_686",0.205547503338431
"Q6DN90_IDR_1_520",0.543120255761383
"Q6DN90_IDR_875_963",0.456879744238617
"Q6DT37_IDR_1455_1551",0.183807895200003
"Q6DT37_IDR_403_446",0.211483961479588
"Q6DT37_IDR_455_495",0.213720382073986
"Q6DT37_IDR_563_631",0.203808672171047
"Q6DT37_IDR_786_903",0.187179089075376
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.47945390985544
"Q6EMB2_IDR_532_660",0.52054609014456
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.501765491941864
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.49483672177318
"Q8TE67_IDR_400_450",0.50516327822682
"Q8TE68_IDR_159_253",0.306689532455333
"Q8TE68_IDR_431_478",0.366961621264459
"Q8TE68_IDR_536_633",0.326348846280208
"Q8TE73_IDR_1059_1096",0.51060822504389
"Q8TE73_IDR_896_930",0.48939177495611
"Q8TE76_IDR_405_450",0.459350139030539
"Q8TE76_IDR_457_793",0.540649860969461
"Q8TE77_IDR_470_659",0.496943218352696
"Q8TE77_IDR_52_91",0.503056781647304
"Q8TE82_IDR_1_76",0.493790217697113
"Q8TE82_IDR_229_265",0.506209782302887
"Q8TE85_IDR_77_219",0.392067460513088
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.239244494877541
"Q8TEJ3_IDR_1_45",0.271264053322933
"Q8TEJ3_IDR_320_461",0.255157871253141
"Q8TEJ3_IDR_528_821",0.234333580546385
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.446492382688435
"Q8TEL6_IDR_343_373",0.553507617311565
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.285827206188716
"Q8TEP8_IDR_2070_2125",0.284924771051741
"Q8TEP8_IDR_43_1211",0.429248022759542
"Q8TEQ0_IDR_184_389",0.265915379187185
"Q8TEQ0_IDR_407_511",0.284030612375977
"Q8TEQ0_IDR_617_649",0.236572130783028
"Q8TEQ0_IDR_777_813",0.213481877653809
"Q8TEQ6_IDR_1306_1349",0.345674468494735
"Q8TEQ6_IDR_1390_1427",0.35442924329372
"Q8TEQ6_IDR_822_881",0.299896288211545
"Q8TER5_IDR_191_521",0.335320001876391
"Q8TEW8_IDR_593_1205",0.330235154895446
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.34912002837266
"Q8TEY5_IDR_145_183",0.304364737056627
"Q8TEY5_IDR_314_395",0.346515234570713
"Q8TEY7_IDR_129_183",0.455007460749828
"Q8TEY7_IDR_293_473",0.544992539250172
"Q8TF01_IDR_1_33",0.538730254399347
"Q8TF01_IDR_47_805",0.461269745600653
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.483072797228846
"Q8TF17_IDR_9_39",0.516927202771154
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.491839518340716
"Q8TF21_IDR_271_823",0.508160481659284
"Q8TF30_IDR_472_705",0.426488029586603
"Q8TF30_IDR_755_809",0.573511970413397
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.527365075749893
"Q8TF68_IDR_1_260",0.524512050660909
"Q8TF68_IDR_455_543",0.475487949339091
"Q8TF71_IDR_1_61",0.452513278085062
"Q8TF71_IDR_476_515",0.547486721914938
"Q8TF72_IDR_112_1665",0.411003463188144
"Q8TF72_IDR_1688_1777",0.588996536811856
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.472973584077725
"Q8WTP8_IDR_283_325",0.527026415922275
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.534650577978423
"Q8WTQ4_IDR_41_165",0.465349422021577
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.497472556683177
"Q8WTT2_IDR_435_472",0.502527443316823
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.542797077954613
"Q8WTX9_IDR_285_450",0.457202922045387
"Q8WU08_IDR_320_361",0.476682566016903
"Q8WU08_IDR_364_396",0.523317433983097
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.504906876559425
"Q8WU20_IDR_478_508",0.495093123440575
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.30755926484045
"Q8WU90_IDR_265_295",0.314555968028486
"Q8WU90_IDR_297_396",0.377884767131064
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.312080415461107
"Q8WUA4_IDR_765_797",0.343706336020315
"Q8WUA4_IDR_877_911",0.344213248518579
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.285404539791091
"Q8WUQ7_IDR_471_556",0.3544373242822
"Q8WUQ7_IDR_589_624",0.36015813592671
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.182682330483944
"Q8WUY3_IDR_2558_2632",0.179658901834131
"Q8WUY3_IDR_2640_2874",0.156817254784195
"Q8WUY3_IDR_358_936",0.194690691990644
"Q8WUY3_IDR_938_2344",0.286150820907086
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.473307055626627
"Q8WV15_IDR_263_306",0.526692944373373
"Q8WVB6_IDR_321_356",0.234780827811989
"Q8WVB6_IDR_859_921",0.240873129438821
"Q8WVC0_IDR_1_352",0.489113961030645
"Q8WVC0_IDR_523_666",0.510886038969355
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
