"","GO0006820_anion_transport"
"Q8N9Z2_IDR_1_54",0.51196463375025
"Q8N9Z2_IDR_87_176",0.48803536624975
"Q8N9Z9_IDR_260_388",0.512383393624573
"Q8N9Z9_IDR_26_129",0.487616606375427
"Q8NA03_IDR_1_111",0.199231754871866
"Q8NA03_IDR_132_261",0.23129866330148
"Q8NA03_IDR_329_384",0.190520774072853
"Q8NA03_IDR_418_521",0.199633241824351
"Q8NA03_IDR_548_581",0.179315565929449
"Q8NA19_IDR_1_43",0.517023267483273
"Q8NA19_IDR_366_514",0.482976732516727
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.514846462753474
"Q8NA31_IDR_421_673",0.485153537246526
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.341709159482612
"Q8NA47_IDR_262_296",0.327040126043678
"Q8NA47_IDR_531_563",0.331250714473709
"Q8NAM6_IDR_128_308",0.522035313069067
"Q8NAM6_IDR_1_38",0.477964686930933
"Q8NAN2_IDR_288_334",0.514367627598979
"Q8NAN2_IDR_96_200",0.485632372401021
"Q8NAP3_IDR_123_165",0.320301182837214
"Q8NAP3_IDR_176_459",0.379552350386594
"Q8NAP3_IDR_522_970",0.300146466776192
"Q8NAP8_IDR_125_370",0.515793985443706
"Q8NAP8_IDR_402_495",0.484206014556294
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.329253055195592
"Q8NAT2_IDR_693_915",0.36909589415687
"Q8NAT2_IDR_95_126",0.301651050647537
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.489254492603959
"Q8NAV2_IDR_308_365",0.510745507396041
"Q8NAX2_IDR_115_232",0.250390089371914
"Q8NAX2_IDR_1_54",0.236787297933264
"Q8NAX2_IDR_308_349",0.270327942153429
"Q8NBF1_IDR_1_190",0.503589726949903
"Q8NBF1_IDR_298_513",0.496410273050097
"Q8NBF6_IDR_239_378",0.536823771649808
"Q8NBF6_IDR_587_648",0.463176228350192
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.468546114272462
"Q8NBP5_IDR_222_265",0.531453885727538
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.485794800029793
"Q8NBR0_IDR_363_393",0.514205199970207
"Q8NC60_IDR_18_66",0.493139932892871
"Q8NC60_IDR_82_123",0.506860067107129
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.473393433016972
"Q8NC74_IDR_1_103",0.526606566983028
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.494430617675484
"Q8NCA9_IDR_258_323",0.505569382324516
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.320707878521199
"Q8NCD3_IDR_448_748",0.299271303371306
"Q8NCD3_IDR_73_146",0.380020818107495
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.479802073074518
"Q8NCF5_IDR_55_247",0.520197926925482
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.441404340930081
"Q8NCX0_IDR_1_101",0.558595659069919
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.328474815675914
"Q8ND04_IDR_656_739",0.354374267341816
"Q8ND04_IDR_99_132",0.317150916982271
"Q8ND07_IDR_1_39",0.473611133658514
"Q8ND07_IDR_459_497",0.526388866341486
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.387584376617265
"Q8ND24_IDR_425_551",0.300783443303703
"Q8ND24_IDR_610_653",0.311632180079032
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.332358108146767
"Q8ND30_IDR_1_49",0.328199698694646
"Q8ND30_IDR_842_876",0.339442193158587
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.313669913849233
"Q8NDI1_IDR_174_542",0.360576805638764
"Q8NDI1_IDR_544_1075",0.325753280512003
"Q8NDL9_IDR_343_417",0.566556176740193
"Q8NDL9_IDR_600_886",0.433443823259807
"Q8NDM7_IDR_749_785",0.471330763864849
"Q8NDM7_IDR_930_986",0.528669236135151
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.326521211856433
"Q8NDT2_IDR_223_306",0.338863107342748
"Q8NDT2_IDR_554_709",0.334615680800819
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.527798585104775
"Q8NDX1_IDR_1_583",0.472201414895225
"Q8NDX2_IDR_1_64",0.470251729061363
"Q8NDX2_IDR_510_589",0.529748270938637
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.502778142828845
"Q8NEA5_IDR_28_83",0.497221857171155
"Q8NEA6_IDR_1_340",0.525263743581606
"Q8NEA6_IDR_446_666",0.474736256418394
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.509582698082501
"Q8NEB7_IDR_1_35",0.490417301917499
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.531486238796611
"Q8NEG2_IDR_27_72",0.468513761203389
"Q8NEN9_IDR_1107_1154",0.351395783969744
"Q8NEN9_IDR_454_677",0.351502932775873
"Q8NEN9_IDR_886_998",0.297101283254383
"Q8NEP3_IDR_1_85",0.526728845436733
"Q8NEP3_IDR_303_725",0.473271154563267
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.510750965952361
"Q8NER1_IDR_762_839",0.489249034047639
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.457098207766572
"Q8NET4_IDR_1313_1351",0.542901792233428
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.488537114338953
"Q8NET8_IDR_750_790",0.511462885661047
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.113759549369424
"Q8NEZ4_IDR_4251_4345",0.112235995324031
"Q8NF37_IDR_1_36",0.324272522126518
"Q8NF37_IDR_38_73",0.315725014273083
"Q8NF37_IDR_496_534",0.360002463600399
"Q8NF50_IDR_1234_1287",0.345471970752025
"Q8NF50_IDR_1347_1418",0.309092839028724
"Q8NF50_IDR_420_456",0.345435190219251
"Q8NF64_IDR_1_416",0.482729179604895
"Q8NF64_IDR_685_883",0.517270820395105
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.159049809202638
"Q8NF91_IDR_5763_6086",0.167532965360318
"Q8NFG4_IDR_278_337",0.539446321488835
"Q8NFG4_IDR_30_87",0.460553678511165
"Q8NFH5_IDR_1_171",0.494748770722888
"Q8NFH5_IDR_250_308",0.505251229277112
"Q8NFH8_IDR_142_272",0.520546154707553
"Q8NFH8_IDR_362_617",0.479453845292447
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.498479306080509
"Q8NFJ8_IDR_312_381",0.501520693919491
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.469867425015205
"Q8NFM4_IDR_487_536",0.530132574984795
"Q8NFM7_IDR_2_34",0.322798150492567
"Q8NFM7_IDR_515_548",0.345252964921447
"Q8NFM7_IDR_561_739",0.331948884585985
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.232991837230623
"Q8NFP9_IDR_1_55",0.233504073729399
"Q8NFP9_IDR_1581_1881",0.20980163126826
"Q8NFP9_IDR_951_1328",0.323702457771718
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.233597135759937
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.523664720714567
"Q8NFW9_IDR_25_73",0.476335279285433
"Q8NFY4_IDR_545_662",0.363048589668773
"Q8NFY4_IDR_691_829",0.329604190762647
"Q8NFY4_IDR_832_1070",0.30734721956858
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.322209122397692
"Q8NFZ3_IDR_605_668",0.324498226585052
"Q8NFZ3_IDR_701_816",0.353292651017256
"Q8NFZ4_IDR_613_679",0.498647266530543
"Q8NFZ4_IDR_701_835",0.501352733469458
"Q8NFZ5_IDR_157_207",0.521589270686573
"Q8NFZ5_IDR_330_400",0.478410729313427
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.347196462457156
"Q8NG08_IDR_795_825",0.338294644616951
"Q8NG08_IDR_957_1062",0.314508892925894
"Q8NG27_IDR_122_481",0.50328421755119
"Q8NG27_IDR_37_112",0.49671578244881
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.459241850051097
"Q8NHS3_IDR_245_290",0.540758149948903
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.378411601052878
"Q8NHU6_IDR_850_899",0.312404032759661
"Q8NHU6_IDR_89_231",0.30918436618746
"Q8NHV4_IDR_309_350",0.466317278167784
"Q8NHV4_IDR_354_626",0.533682721832216
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.540706797398771
"Q8NHW3_IDR_319_353",0.459293202601229
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.475078725146301
"Q8NHX4_IDR_161_192",0.524921274853699
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.440962135496396
"Q8NI35_IDR_1328_1418",0.109103473950593
"Q8NI35_IDR_1622_1670",0.0984240364810697
"Q8NI35_IDR_1765_1801",0.109690555593925
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.233503278175912
"Q8NI51_IDR_1_84",0.272853762691678
"Q8NI51_IDR_439_513",0.255731657772636
"Q8NI51_IDR_550_627",0.237911301359774
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.485675058696403
"Q8TA86_IDR_1_81",0.514324941303597
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.317299466925019
"Q8TAB3_IDR_805_992",0.340888756868486
"Q8TAB3_IDR_994_1117",0.341811776206495
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.322851815094688
"Q8TAQ2_IDR_545_609",0.362311023654212
"Q8TAQ2_IDR_720_1214",0.3148371612511
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.497398878562436
"Q8TAT2_IDR_149_233",0.502601121437564
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.514137018353337
"Q8TAU0_IDR_235_352",0.485862981646663
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.514138264038864
"Q8TAV0_IDR_231_307",0.485861735961136
"Q8TAW3_IDR_1_44",0.46327254674748
"Q8TBA6_IDR_566_665",0.255140696812644
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.536420382312579
"Q8TBB5_IDR_489_520",0.463579617687421
"Q8TBB6_IDR_436_501",0.536874067407289
"Q8TBB6_IDR_680_771",0.463125932592711
"Q8TBC3_IDR_135_191",0.498549543061211
"Q8TBC3_IDR_606_707",0.501450456938789
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.319308285252438
"Q8TBC5_IDR_1_41",0.336636504755033
"Q8TBC5_IDR_473_510",0.344055209992529
"Q8TBE0_IDR_1_73",0.34999100637194
"Q8TBE0_IDR_461_587",0.323814456064869
"Q8TBE0_IDR_76_348",0.326194537563191
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.30462457959739
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.524105711243169
"Q8TBZ0_IDR_752_833",0.475894288756832
"Q8TBZ3_IDR_322_360",0.53630693303334
"Q8TBZ3_IDR_392_507",0.46369306696666
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.479988971799237
"Q8TBZ6_IDR_277_339",0.520011028200763
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.228306911205527
"Q8TC20_IDR_132_309",0.312882864788472
"Q8TC20_IDR_550_634",0.258384658079541
"Q8TC20_IDR_721_777",0.20042556592646
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.464669612130136
"Q8TC76_IDR_291_339",0.535330387869864
"Q8TC90_IDR_131_196",0.338210342553323
"Q8TC90_IDR_1_72",0.335017317485752
"Q8TC90_IDR_200_364",0.326772339960925
"Q8TC92_IDR_2_55",0.324856909142947
"Q8TC92_IDR_383_436",0.329913252446317
"Q8TC92_IDR_493_561",0.345229838410736
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.316030579891465
"Q8TCJ2_IDR_489_548",0.349495985176545
"Q8TCJ2_IDR_776_826",0.334473434931989
"Q8TCN5_IDR_128_630",0.438868025409458
"Q8TCN5_IDR_13_47",0.183620800980094
"Q8TCN5_IDR_49_124",0.191955549525875
"Q8TCN5_IDR_826_881",0.185555624084573
"Q8TCQ1_IDR_1_75",0.439552492123045
"Q8TCQ1_IDR_244_289",0.560447507876955
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.48337261014747
"Q8TCT7_IDR_506_592",0.51662738985253
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.56814525878105
"Q8TD10_IDR_331_391",0.43185474121895
"Q8TD16_IDR_141_666",0.576594678581462
"Q8TD16_IDR_777_824",0.423405321418538
"Q8TD17_IDR_1_40",0.489921254284559
"Q8TD17_IDR_190_344",0.510078745715441
"Q8TD19_IDR_1_48",0.322988807628231
"Q8TD19_IDR_731_807",0.315292272593326
"Q8TD19_IDR_825_961",0.361718919778442
"Q8TD20_IDR_1_34",0.508636878809296
"Q8TD20_IDR_568_617",0.491363121190704
"Q8TD26_IDR_1_310",0.169951622687676
"Q8TD26_IDR_1316_1385",0.196313047309991
"Q8TD26_IDR_1410_1447",0.21415721575676
"Q8TD26_IDR_1619_2108",0.254080076884616
"Q8TD26_IDR_2110_2715",0.165498037360958
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.49609818332746
"Q8TD31_IDR_675_782",0.50390181667254
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.5194563283217
"Q8TD43_IDR_713_764",0.4805436716783
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.51560408872261
"Q8TDD1_IDR_1_96",0.353757061293776
"Q8TDD1_IDR_578_739",0.331316506105582
"Q8TDD1_IDR_774_881",0.314926432600643
"Q8TDD2_IDR_1_129",0.36408903906658
"Q8TDD2_IDR_173_289",0.288489364363553
"Q8TDD2_IDR_361_431",0.347421596569866
"Q8TDF5_IDR_417_471",0.464374801931375
"Q8TDF5_IDR_481_516",0.535625198068625
"Q8TDF6_IDR_1_35",0.48250998589908
"Q8TDF6_IDR_593_673",0.51749001410092
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.146981578573043
"Q8TDI0_IDR_1203_1252",0.170278984896372
"Q8TDI0_IDR_1328_1405",0.17149276261763
"Q8TDI0_IDR_1532_1699",0.186562436175365
"Q8TDI0_IDR_200_341",0.151857987017232
"Q8TDI0_IDR_651_681",0.172826250720357
"Q8TDI7_IDR_1_157",0.483274871938975
"Q8TDI7_IDR_800_906",0.516725128061025
"Q8TDN2_IDR_56_92",0.528211802415138
"Q8TDN4_IDR_1_317",0.468496343774427
"Q8TDN4_IDR_410_443",0.531503656225572
"Q8TDN6_IDR_1_53",0.328098797721034
"Q8TDN6_IDR_271_306",0.342714095997806
"Q8TDN6_IDR_309_353",0.32918710628116
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.477200975231206
"Q8TDS5_IDR_374_423",0.522799024768794
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.332751150172542
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.52724183375588
"Q68BL8_IDR_183_486",0.47275816624412
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.251800888653257
"Q68CP9_IDR_473_531",0.266343395063648
"Q68CP9_IDR_535_569",0.259962786588313
"Q68CP9_IDR_603_1629",0.221892929694783
"Q68CQ1_IDR_1_193",0.512239240012301
"Q68CQ1_IDR_195_239",0.487760759987699
"Q68CQ4_IDR_1_75",0.513161250635719
"Q68CQ4_IDR_78_186",0.486838749364281
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.509346224671786
"Q68CR1_IDR_1_33",0.490653775328214
"Q68DE3_IDR_2199_2245",0.377226529364198
"Q68DH5_IDR_1_94",0.481039868882495
"Q68DH5_IDR_582_695",0.518960131117505
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.34505223586695
"Q68DQ2_IDR_1480_1759",0.330118978009509
"Q68DQ2_IDR_1768_2281",0.324828786123541
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.272615770699577
"Q68DX3_IDR_190_305",0.222294349202741
"Q68DX3_IDR_679_768",0.259116141571776
"Q68DX3_IDR_864_939",0.245973738525906
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.498574501112843
"Q6A163_IDR_1_31",0.494144469894736
"Q6AHZ1_IDR_1155_1222",0.211440850264609
"Q6AHZ1_IDR_350_443",0.266900198663327
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.515278327403682
"Q6AI14_IDR_602_798",0.484721672596318
"Q6AI39_IDR_25_722",0.220974060432655
"Q6AI39_IDR_800_1002",0.254627730300295
"Q6A162_IDR_398_429",0.501425498887157
"Q6A163_IDR_411_455",0.505855530105264
"Q6AHZ1_IDR_1236_1310",0.217815339480271
"Q6AHZ1_IDR_464_881",0.303843611591793
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.260005652911486
"Q6AI39_IDR_741_796",0.264392556355563
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.210494899953638
"Q6AWC2_IDR_425_488",0.189457810526283
"Q6AWC2_IDR_493_686",0.20130365803402
"Q6DN90_IDR_1_520",0.517887005476719
"Q6DN90_IDR_875_963",0.482112994523281
"Q6DT37_IDR_1455_1551",0.187092085671233
"Q6DT37_IDR_403_446",0.211295072119588
"Q6DT37_IDR_455_495",0.209120649391612
"Q6DT37_IDR_563_631",0.202489036820718
"Q6DT37_IDR_786_903",0.190003155996849
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.481978263018565
"Q6EMB2_IDR_532_660",0.518021736981435
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.502316206909383
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.495569699575647
"Q8TE67_IDR_400_450",0.504430300424353
"Q8TE68_IDR_159_253",0.315033734239989
"Q8TE68_IDR_431_478",0.352621130085423
"Q8TE68_IDR_536_633",0.332345135674588
"Q8TE73_IDR_1059_1096",0.525407156670708
"Q8TE73_IDR_896_930",0.474592843329292
"Q8TE76_IDR_405_450",0.477099664690353
"Q8TE76_IDR_457_793",0.522900335309647
"Q8TE77_IDR_470_659",0.491976825297499
"Q8TE77_IDR_52_91",0.508023174702501
"Q8TE82_IDR_1_76",0.493150174442037
"Q8TE82_IDR_229_265",0.506849825557963
"Q8TE85_IDR_77_219",0.417237591811339
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.242740582721268
"Q8TEJ3_IDR_1_45",0.263671666107771
"Q8TEJ3_IDR_320_461",0.25572649157966
"Q8TEJ3_IDR_528_821",0.237861259591302
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.466018529592952
"Q8TEL6_IDR_343_373",0.533981470407048
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.241966225814034
"Q8TEP8_IDR_2070_2125",0.259431321611792
"Q8TEP8_IDR_43_1211",0.498602452574174
"Q8TEQ0_IDR_184_389",0.24528182015637
"Q8TEQ0_IDR_407_511",0.292934443133019
"Q8TEQ0_IDR_617_649",0.239780835009589
"Q8TEQ0_IDR_777_813",0.222002901701023
"Q8TEQ6_IDR_1306_1349",0.335000614126475
"Q8TEQ6_IDR_1390_1427",0.353543114740896
"Q8TEQ6_IDR_822_881",0.311456271132629
"Q8TER5_IDR_191_521",0.340037260795699
"Q8TEW8_IDR_593_1205",0.334600896128245
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.356541640127267
"Q8TEY5_IDR_145_183",0.307843347733572
"Q8TEY5_IDR_314_395",0.335615012139161
"Q8TEY7_IDR_129_183",0.468338471154245
"Q8TEY7_IDR_293_473",0.531661528845755
"Q8TF01_IDR_1_33",0.537712075067772
"Q8TF01_IDR_47_805",0.462287924932228
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.490482526792108
"Q8TF17_IDR_9_39",0.509517473207892
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.497448521027787
"Q8TF21_IDR_271_823",0.502551478972213
"Q8TF30_IDR_472_705",0.455712425950502
"Q8TF30_IDR_755_809",0.544287574049498
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.500890514756758
"Q8TF68_IDR_1_260",0.51931429792636
"Q8TF68_IDR_455_543",0.48068570207364
"Q8TF71_IDR_1_61",0.39988221062848
"Q8TF71_IDR_476_515",0.60011778937152
"Q8TF72_IDR_112_1665",0.428404359654584
"Q8TF72_IDR_1688_1777",0.571595640345416
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.492319280357211
"Q8WTP8_IDR_283_325",0.507680719642789
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.540372651541195
"Q8WTQ4_IDR_41_165",0.459627348458805
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.50727427118256
"Q8WTT2_IDR_435_472",0.49272572881744
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.528225045430842
"Q8WTX9_IDR_285_450",0.471774954569158
"Q8WU08_IDR_320_361",0.477614648668013
"Q8WU08_IDR_364_396",0.522385351331987
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.499366435956092
"Q8WU20_IDR_478_508",0.500633564043908
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.311332499419444
"Q8WU90_IDR_265_295",0.318839789178291
"Q8WU90_IDR_297_396",0.369827711402265
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.306630932810734
"Q8WUA4_IDR_765_797",0.350401889888027
"Q8WUA4_IDR_877_911",0.342967177301239
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.298352965347055
"Q8WUQ7_IDR_471_556",0.344722022195369
"Q8WUQ7_IDR_589_624",0.356925012457575
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.209321471444161
"Q8WUY3_IDR_2558_2632",0.191184066550062
"Q8WUY3_IDR_2640_2874",0.160832647427348
"Q8WUY3_IDR_358_936",0.184156950630723
"Q8WUY3_IDR_938_2344",0.254504863947707
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.483992388744124
"Q8WV15_IDR_263_306",0.516007611255876
"Q8WVB6_IDR_321_356",0.241251058539191
"Q8WVB6_IDR_859_921",0.244304374597875
"Q8WVC0_IDR_1_352",0.495441263255341
"Q8WVC0_IDR_523_666",0.504558736744659
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
