"","GO0006281_DNA_repair"
"Q8N9Z2_IDR_1_54",0.519944094706579
"Q8N9Z2_IDR_87_176",0.480055905293421
"Q8N9Z9_IDR_260_388",0.503726135678149
"Q8N9Z9_IDR_26_129",0.496273864321852
"Q8NA03_IDR_1_111",0.194717651952672
"Q8NA03_IDR_132_261",0.223055329897205
"Q8NA03_IDR_329_384",0.19482321089649
"Q8NA03_IDR_418_521",0.193474013181442
"Q8NA03_IDR_548_581",0.193929794072191
"Q8NA19_IDR_1_43",0.548877940859001
"Q8NA19_IDR_366_514",0.451122059140999
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.431071612325206
"Q8NA31_IDR_421_673",0.568928387674794
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.304450713070196
"Q8NA47_IDR_262_296",0.297655007793734
"Q8NA47_IDR_531_563",0.397894279136071
"Q8NAM6_IDR_128_308",0.499351414924728
"Q8NAM6_IDR_1_38",0.500648585075272
"Q8NAN2_IDR_288_334",0.457955986594108
"Q8NAN2_IDR_96_200",0.542044013405892
"Q8NAP3_IDR_123_165",0.283581700051438
"Q8NAP3_IDR_176_459",0.307987117132959
"Q8NAP3_IDR_522_970",0.408431182815603
"Q8NAP8_IDR_125_370",0.490018159019958
"Q8NAP8_IDR_402_495",0.509981840980042
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.328444027655493
"Q8NAT2_IDR_693_915",0.335616219375813
"Q8NAT2_IDR_95_126",0.335939752968694
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.524071686873593
"Q8NAV2_IDR_308_365",0.475928313126407
"Q8NAX2_IDR_115_232",0.237967371366889
"Q8NAX2_IDR_1_54",0.225808706872567
"Q8NAX2_IDR_308_349",0.314143770544509
"Q8NBF1_IDR_1_190",0.494439187459531
"Q8NBF1_IDR_298_513",0.505560812540468
"Q8NBF6_IDR_239_378",0.525698148813329
"Q8NBF6_IDR_587_648",0.474301851186671
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.495107263599252
"Q8NBP5_IDR_222_265",0.504892736400748
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.437479073007937
"Q8NBR0_IDR_363_393",0.562520926992063
"Q8NC60_IDR_18_66",0.474855914804363
"Q8NC60_IDR_82_123",0.525144085195637
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.49317105636827
"Q8NC74_IDR_1_103",0.50682894363173
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.489396453504709
"Q8NCA9_IDR_258_323",0.510603546495291
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.298111548922252
"Q8NCD3_IDR_448_748",0.380442250231413
"Q8NCD3_IDR_73_146",0.321446200846335
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.416500234711827
"Q8NCF5_IDR_55_247",0.583499765288173
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.51656543604451
"Q8NCX0_IDR_1_101",0.48343456395549
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.329284439090972
"Q8ND04_IDR_656_739",0.336955356124565
"Q8ND04_IDR_99_132",0.333760204784463
"Q8ND07_IDR_1_39",0.559379591730401
"Q8ND07_IDR_459_497",0.440620408269599
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.350219239115574
"Q8ND24_IDR_425_551",0.320254229540019
"Q8ND24_IDR_610_653",0.329526531344407
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.336119177528725
"Q8ND30_IDR_1_49",0.328530779125589
"Q8ND30_IDR_842_876",0.335350043345685
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.230351664048599
"Q8NDI1_IDR_174_542",0.283742006642788
"Q8NDI1_IDR_544_1075",0.485906329308613
"Q8NDL9_IDR_343_417",0.51261600816493
"Q8NDL9_IDR_600_886",0.48738399183507
"Q8NDM7_IDR_749_785",0.504023454436935
"Q8NDM7_IDR_930_986",0.495976545563065
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.311030063053861
"Q8NDT2_IDR_223_306",0.315134150231923
"Q8NDT2_IDR_554_709",0.373835786714215
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.531921737681462
"Q8NDX1_IDR_1_583",0.468078262318538
"Q8NDX2_IDR_1_64",0.387518187533248
"Q8NDX2_IDR_510_589",0.612481812466752
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.521033307677972
"Q8NEA5_IDR_28_83",0.478966692322028
"Q8NEA6_IDR_1_340",0.554025658593163
"Q8NEA6_IDR_446_666",0.445974341406837
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.512325081902727
"Q8NEB7_IDR_1_35",0.487674918097273
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.538113971107155
"Q8NEG2_IDR_27_72",0.461886028892845
"Q8NEN9_IDR_1107_1154",0.333730921589004
"Q8NEN9_IDR_454_677",0.347600640147881
"Q8NEN9_IDR_886_998",0.318668438263115
"Q8NEP3_IDR_1_85",0.506048765576733
"Q8NEP3_IDR_303_725",0.493951234423267
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.529148461717621
"Q8NER1_IDR_762_839",0.470851538282379
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.474706644838204
"Q8NET4_IDR_1313_1351",0.525293355161796
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.493775812464628
"Q8NET8_IDR_750_790",0.506224187535372
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.101773295802353
"Q8NEZ4_IDR_4251_4345",0.102906893929398
"Q8NF37_IDR_1_36",0.335026923949576
"Q8NF37_IDR_38_73",0.325004872617863
"Q8NF37_IDR_496_534",0.339968203432561
"Q8NF50_IDR_1234_1287",0.322619308452751
"Q8NF50_IDR_1347_1418",0.341246893894626
"Q8NF50_IDR_420_456",0.336133797652623
"Q8NF64_IDR_1_416",0.417848887843274
"Q8NF64_IDR_685_883",0.582151112156726
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.187780000804146
"Q8NF91_IDR_5763_6086",0.155338548277545
"Q8NFG4_IDR_278_337",0.507562054536327
"Q8NFG4_IDR_30_87",0.492437945463673
"Q8NFH5_IDR_1_171",0.493084575997262
"Q8NFH5_IDR_250_308",0.506915424002738
"Q8NFH8_IDR_142_272",0.446108888181364
"Q8NFH8_IDR_362_617",0.553891111818636
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.523938018649337
"Q8NFJ8_IDR_312_381",0.476061981350663
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.496621969961794
"Q8NFM4_IDR_487_536",0.503378030038206
"Q8NFM7_IDR_2_34",0.334683633766918
"Q8NFM7_IDR_515_548",0.337336124363681
"Q8NFM7_IDR_561_739",0.327980241869401
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.261473804150423
"Q8NFP9_IDR_1_55",0.245228173732783
"Q8NFP9_IDR_1581_1881",0.241598756337699
"Q8NFP9_IDR_951_1328",0.251699265779095
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.244621897639306
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.515467661176197
"Q8NFW9_IDR_25_73",0.484532338823803
"Q8NFY4_IDR_545_662",0.335894410298595
"Q8NFY4_IDR_691_829",0.336590675304793
"Q8NFY4_IDR_832_1070",0.327514914396612
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.32291691408473
"Q8NFZ3_IDR_605_668",0.338398626919148
"Q8NFZ3_IDR_701_816",0.338684458996122
"Q8NFZ4_IDR_613_679",0.503887486725444
"Q8NFZ4_IDR_701_835",0.496112513274556
"Q8NFZ5_IDR_157_207",0.501862880990402
"Q8NFZ5_IDR_330_400",0.498137119009598
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.339236993700529
"Q8NG08_IDR_795_825",0.331427656145934
"Q8NG08_IDR_957_1062",0.329335350153537
"Q8NG27_IDR_122_481",0.54220253579208
"Q8NG27_IDR_37_112",0.45779746420792
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.510571694182551
"Q8NHS3_IDR_245_290",0.489428305817449
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.32017653443011
"Q8NHU6_IDR_850_899",0.307865367822118
"Q8NHU6_IDR_89_231",0.371958097747771
"Q8NHV4_IDR_309_350",0.50062814282554
"Q8NHV4_IDR_354_626",0.49937185717446
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.504354276531142
"Q8NHW3_IDR_319_353",0.495645723468858
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.58091109293135
"Q8NHX4_IDR_161_192",0.41908890706865
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.491422073145665
"Q8NI35_IDR_1328_1418",0.10983056337036
"Q8NI35_IDR_1622_1670",0.117276419848742
"Q8NI35_IDR_1765_1801",0.108275052707843
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.24380418892058
"Q8NI51_IDR_1_84",0.238953475007955
"Q8NI51_IDR_439_513",0.233100036264021
"Q8NI51_IDR_550_627",0.284142299807443
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.516656476782588
"Q8TA86_IDR_1_81",0.483343523217412
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.353040929100745
"Q8TAB3_IDR_805_992",0.325494005694938
"Q8TAB3_IDR_994_1117",0.321465065204317
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.403651165612646
"Q8TAQ2_IDR_545_609",0.289249018077322
"Q8TAQ2_IDR_720_1214",0.307099816310032
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.456107936080977
"Q8TAT2_IDR_149_233",0.543892063919023
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.591184357729111
"Q8TAU0_IDR_235_352",0.408815642270889
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.518680023726654
"Q8TAV0_IDR_231_307",0.481319976273346
"Q8TAW3_IDR_1_44",0.460603419039271
"Q8TBA6_IDR_566_665",0.245428398878302
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.597030380648584
"Q8TBB5_IDR_489_520",0.402969619351416
"Q8TBB6_IDR_436_501",0.500245286267835
"Q8TBB6_IDR_680_771",0.499754713732165
"Q8TBC3_IDR_135_191",0.550838647224179
"Q8TBC3_IDR_606_707",0.449161352775821
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.321310166646097
"Q8TBC5_IDR_1_41",0.316475804570588
"Q8TBC5_IDR_473_510",0.362214028783315
"Q8TBE0_IDR_1_73",0.31464188631592
"Q8TBE0_IDR_461_587",0.285521219718774
"Q8TBE0_IDR_76_348",0.399836893965306
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.334559475369053
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.492138763187729
"Q8TBZ0_IDR_752_833",0.507861236812271
"Q8TBZ3_IDR_322_360",0.519359605147594
"Q8TBZ3_IDR_392_507",0.480640394852406
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.637912717995608
"Q8TBZ6_IDR_277_339",0.362087282004392
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.257482259862739
"Q8TC20_IDR_132_309",0.252842825492792
"Q8TC20_IDR_550_634",0.233877567391457
"Q8TC20_IDR_721_777",0.255797347253012
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.482840427313248
"Q8TC76_IDR_291_339",0.517159572686752
"Q8TC90_IDR_131_196",0.311605857122502
"Q8TC90_IDR_1_72",0.375094098447655
"Q8TC90_IDR_200_364",0.313300044429844
"Q8TC92_IDR_2_55",0.311461001076132
"Q8TC92_IDR_383_436",0.358122069092407
"Q8TC92_IDR_493_561",0.330416929831461
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.326463532204849
"Q8TCJ2_IDR_489_548",0.318543553648918
"Q8TCJ2_IDR_776_826",0.354992914146234
"Q8TCN5_IDR_128_630",0.234535173205042
"Q8TCN5_IDR_13_47",0.230849807071744
"Q8TCN5_IDR_49_124",0.298317006557338
"Q8TCN5_IDR_826_881",0.236298013165876
"Q8TCQ1_IDR_1_75",0.498075891855426
"Q8TCQ1_IDR_244_289",0.501924108144574
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.498563371709997
"Q8TCT7_IDR_506_592",0.501436628290003
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.501815201011067
"Q8TD10_IDR_331_391",0.498184798988933
"Q8TD16_IDR_141_666",0.521312880908164
"Q8TD16_IDR_777_824",0.478687119091836
"Q8TD17_IDR_1_40",0.489212282590148
"Q8TD17_IDR_190_344",0.510787717409852
"Q8TD19_IDR_1_48",0.332963035799115
"Q8TD19_IDR_731_807",0.339598571033422
"Q8TD19_IDR_825_961",0.327438393167463
"Q8TD20_IDR_1_34",0.509942358067772
"Q8TD20_IDR_568_617",0.490057641932228
"Q8TD26_IDR_1_310",0.259720222236755
"Q8TD26_IDR_1316_1385",0.193209931386438
"Q8TD26_IDR_1410_1447",0.179909784002216
"Q8TD26_IDR_1619_2108",0.190250558904712
"Q8TD26_IDR_2110_2715",0.176909503469878
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.463245780198082
"Q8TD31_IDR_675_782",0.536754219801918
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.489694224995371
"Q8TD43_IDR_713_764",0.510305775004629
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.49159584881683
"Q8TDD1_IDR_1_96",0.400147111280119
"Q8TDD1_IDR_578_739",0.303660420219619
"Q8TDD1_IDR_774_881",0.296192468500262
"Q8TDD2_IDR_1_129",0.330198789659995
"Q8TDD2_IDR_173_289",0.330976879665851
"Q8TDD2_IDR_361_431",0.338824330674154
"Q8TDF5_IDR_417_471",0.483607361180895
"Q8TDF5_IDR_481_516",0.516392638819105
"Q8TDF6_IDR_1_35",0.515335086989983
"Q8TDF6_IDR_593_673",0.484664913010017
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.184061948702859
"Q8TDI0_IDR_1203_1252",0.146063039957732
"Q8TDI0_IDR_1328_1405",0.146994209930122
"Q8TDI0_IDR_1532_1699",0.151131467773457
"Q8TDI0_IDR_200_341",0.214971018455631
"Q8TDI0_IDR_651_681",0.156778315180199
"Q8TDI7_IDR_1_157",0.577939694525822
"Q8TDI7_IDR_800_906",0.422060305474178
"Q8TDN2_IDR_56_92",0.520760934794892
"Q8TDN4_IDR_1_317",0.520851577055689
"Q8TDN4_IDR_410_443",0.479148422944311
"Q8TDN6_IDR_1_53",0.390275997350661
"Q8TDN6_IDR_271_306",0.23381455088394
"Q8TDN6_IDR_309_353",0.375909451765398
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.497844792929561
"Q8TDS5_IDR_374_423",0.502155207070439
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.287138664645055
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.503211218087583
"Q68BL8_IDR_183_486",0.496788781912417
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.251549362215602
"Q68CP9_IDR_473_531",0.249967754571704
"Q68CP9_IDR_535_569",0.254234203263555
"Q68CP9_IDR_603_1629",0.244248679949139
"Q68CQ1_IDR_1_193",0.494040013792811
"Q68CQ1_IDR_195_239",0.505959986207189
"Q68CQ4_IDR_1_75",0.485692600408908
"Q68CQ4_IDR_78_186",0.514307399591092
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.501856412298554
"Q68CR1_IDR_1_33",0.498143587701446
"Q68DE3_IDR_2199_2245",0.319092485792237
"Q68DH5_IDR_1_94",0.385574786064804
"Q68DH5_IDR_582_695",0.614425213935196
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.338418268526989
"Q68DQ2_IDR_1480_1759",0.296030673878036
"Q68DQ2_IDR_1768_2281",0.365551057594975
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.24907724086582
"Q68DX3_IDR_190_305",0.242914496007747
"Q68DX3_IDR_679_768",0.257098777058729
"Q68DX3_IDR_864_939",0.250909486067704
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.496088287753166
"Q6A163_IDR_1_31",0.502596464072325
"Q6AHZ1_IDR_1155_1222",0.193193196430235
"Q6AHZ1_IDR_350_443",0.201389405528254
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.486848467976078
"Q6AI14_IDR_602_798",0.513151532023922
"Q6AI39_IDR_25_722",0.242236715274791
"Q6AI39_IDR_800_1002",0.25257978516276
"Q6A162_IDR_398_429",0.503911712246834
"Q6A163_IDR_411_455",0.497403535927675
"Q6AHZ1_IDR_1236_1310",0.41190841813095
"Q6AHZ1_IDR_464_881",0.193508979910561
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.25604903881488
"Q6AI39_IDR_741_796",0.249134460747569
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.192621013192029
"Q6AWC2_IDR_425_488",0.193800835624343
"Q6AWC2_IDR_493_686",0.218483960494472
"Q6DN90_IDR_1_520",0.512308579085771
"Q6DN90_IDR_875_963",0.487691420914229
"Q6DT37_IDR_1455_1551",0.216135747386038
"Q6DT37_IDR_403_446",0.195696316507488
"Q6DT37_IDR_455_495",0.20073442338607
"Q6DT37_IDR_563_631",0.198765707790298
"Q6DT37_IDR_786_903",0.188667804930106
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.465516060153275
"Q6EMB2_IDR_532_660",0.534483939846725
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.486204460796133
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.499660473646797
"Q8TE67_IDR_400_450",0.500339526353203
"Q8TE68_IDR_159_253",0.333259719146093
"Q8TE68_IDR_431_478",0.333091430778455
"Q8TE68_IDR_536_633",0.333648850075452
"Q8TE73_IDR_1059_1096",0.493525268580758
"Q8TE73_IDR_896_930",0.506474731419242
"Q8TE76_IDR_405_450",0.471599493945023
"Q8TE76_IDR_457_793",0.528400506054977
"Q8TE77_IDR_470_659",0.479953755901925
"Q8TE77_IDR_52_91",0.520046244098075
"Q8TE82_IDR_1_76",0.493768946895446
"Q8TE82_IDR_229_265",0.506231053104554
"Q8TE85_IDR_77_219",0.300025901771035
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.223653932152554
"Q8TEJ3_IDR_1_45",0.225085022829922
"Q8TEJ3_IDR_320_461",0.296622256602152
"Q8TEJ3_IDR_528_821",0.254638788415372
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.492860720056993
"Q8TEL6_IDR_343_373",0.507139279943007
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.321241461513258
"Q8TEP8_IDR_2070_2125",0.332336036505002
"Q8TEP8_IDR_43_1211",0.34642250198174
"Q8TEQ0_IDR_184_389",0.301957499020628
"Q8TEQ0_IDR_407_511",0.234160213222311
"Q8TEQ0_IDR_617_649",0.232338077779303
"Q8TEQ0_IDR_777_813",0.231544209977758
"Q8TEQ6_IDR_1306_1349",0.302841794447692
"Q8TEQ6_IDR_1390_1427",0.30761092207777
"Q8TEQ6_IDR_822_881",0.389547283474538
"Q8TER5_IDR_191_521",0.394374737088575
"Q8TEW8_IDR_593_1205",0.419048819461022
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.344318451446008
"Q8TEY5_IDR_145_183",0.325381235112521
"Q8TEY5_IDR_314_395",0.330300313441471
"Q8TEY7_IDR_129_183",0.416772954192293
"Q8TEY7_IDR_293_473",0.583227045807707
"Q8TF01_IDR_1_33",0.474135981924313
"Q8TF01_IDR_47_805",0.525864018075687
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.501836641195514
"Q8TF17_IDR_9_39",0.498163358804486
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.451749605139679
"Q8TF21_IDR_271_823",0.548250394860321
"Q8TF30_IDR_472_705",0.500930345993477
"Q8TF30_IDR_755_809",0.499069654006523
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.456870389140307
"Q8TF68_IDR_1_260",0.512594657829876
"Q8TF68_IDR_455_543",0.487405342170124
"Q8TF71_IDR_1_61",0.500776363723882
"Q8TF71_IDR_476_515",0.499223636276118
"Q8TF72_IDR_112_1665",0.455806500971145
"Q8TF72_IDR_1688_1777",0.544193499028855
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.530542292621482
"Q8WTP8_IDR_283_325",0.469457707378518
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.430328647087254
"Q8WTQ4_IDR_41_165",0.569671352912746
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.519613541504604
"Q8WTT2_IDR_435_472",0.480386458495396
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.486128081328935
"Q8WTX9_IDR_285_450",0.513871918671065
"Q8WU08_IDR_320_361",0.526668478848366
"Q8WU08_IDR_364_396",0.473331521151634
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.491547783513265
"Q8WU20_IDR_478_508",0.508452216486735
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.322132535351128
"Q8WU90_IDR_265_295",0.327850757871722
"Q8WU90_IDR_297_396",0.35001670677715
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.477120924646256
"Q8WUA4_IDR_765_797",0.263415296506023
"Q8WUA4_IDR_877_911",0.259463778847721
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.360591994061701
"Q8WUQ7_IDR_471_556",0.338248245898681
"Q8WUQ7_IDR_589_624",0.301159760039619
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.175306070756014
"Q8WUY3_IDR_2558_2632",0.186844090242198
"Q8WUY3_IDR_2640_2874",0.285714594235215
"Q8WUY3_IDR_358_936",0.178123194321483
"Q8WUY3_IDR_938_2344",0.174012050445091
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.52520122653337
"Q8WV15_IDR_263_306",0.47479877346663
"Q8WVB6_IDR_321_356",0.253321082466168
"Q8WVB6_IDR_859_921",0.209276617975863
"Q8WVC0_IDR_1_352",0.675909522558934
"Q8WVC0_IDR_523_666",0.324090477441065
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
