"","GO0005654_nucleoplasm"
"Q8N9Z2_IDR_1_54",0.504638123428022
"Q8N9Z2_IDR_87_176",0.495361876571978
"Q8N9Z9_IDR_260_388",0.472332813925989
"Q8N9Z9_IDR_26_129",0.527667186074011
"Q8NA03_IDR_1_111",0.210594521721806
"Q8NA03_IDR_132_261",0.204000783673602
"Q8NA03_IDR_329_384",0.195666602077823
"Q8NA03_IDR_418_521",0.186025926267588
"Q8NA03_IDR_548_581",0.203712166259182
"Q8NA19_IDR_1_43",0.524152122898221
"Q8NA19_IDR_366_514",0.475847877101779
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.488984444911524
"Q8NA31_IDR_421_673",0.511015555088476
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.31607591356673
"Q8NA47_IDR_262_296",0.330123986623784
"Q8NA47_IDR_531_563",0.353800099809485
"Q8NAM6_IDR_128_308",0.511053620924383
"Q8NAM6_IDR_1_38",0.488946379075617
"Q8NAN2_IDR_288_334",0.495658366397852
"Q8NAN2_IDR_96_200",0.504341633602148
"Q8NAP3_IDR_123_165",0.325448379785209
"Q8NAP3_IDR_176_459",0.315172190141985
"Q8NAP3_IDR_522_970",0.359379430072805
"Q8NAP8_IDR_125_370",0.494023268651939
"Q8NAP8_IDR_402_495",0.505976731348061
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.351554887419451
"Q8NAT2_IDR_693_915",0.31058436222013
"Q8NAT2_IDR_95_126",0.337860750360419
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.482567751759774
"Q8NAV2_IDR_308_365",0.517432248240226
"Q8NAX2_IDR_115_232",0.23837311345231
"Q8NAX2_IDR_1_54",0.243361513266224
"Q8NAX2_IDR_308_349",0.275315229508806
"Q8NBF1_IDR_1_190",0.494587598680317
"Q8NBF1_IDR_298_513",0.505412401319683
"Q8NBF6_IDR_239_378",0.530903111156526
"Q8NBF6_IDR_587_648",0.469096888843474
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.503945859366604
"Q8NBP5_IDR_222_265",0.496054140633396
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.495925245528042
"Q8NBR0_IDR_363_393",0.504074754471958
"Q8NC60_IDR_18_66",0.453850879997637
"Q8NC60_IDR_82_123",0.546149120002363
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.568248623965862
"Q8NC74_IDR_1_103",0.431751376034138
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.481828393963803
"Q8NCA9_IDR_258_323",0.518171606036197
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.304779599513946
"Q8NCD3_IDR_448_748",0.359890443211195
"Q8NCD3_IDR_73_146",0.335329957274858
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.481063447220401
"Q8NCF5_IDR_55_247",0.518936552779599
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.473649209183698
"Q8NCX0_IDR_1_101",0.526350790816302
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.372176075641739
"Q8ND04_IDR_656_739",0.301518382152206
"Q8ND04_IDR_99_132",0.326305542206055
"Q8ND07_IDR_1_39",0.547734801676816
"Q8ND07_IDR_459_497",0.452265198323185
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.338548813768391
"Q8ND24_IDR_425_551",0.341684746521911
"Q8ND24_IDR_610_653",0.319766439709698
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.344134324047937
"Q8ND30_IDR_1_49",0.330599650493317
"Q8ND30_IDR_842_876",0.325266025458746
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.26117640618919
"Q8NDI1_IDR_174_542",0.316940450716991
"Q8NDI1_IDR_544_1075",0.421883143093819
"Q8NDL9_IDR_343_417",0.476737592505698
"Q8NDL9_IDR_600_886",0.523262407494302
"Q8NDM7_IDR_749_785",0.496832329295527
"Q8NDM7_IDR_930_986",0.503167670704473
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.28035577431564
"Q8NDT2_IDR_223_306",0.380122833430729
"Q8NDT2_IDR_554_709",0.339521392253632
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.484287626260193
"Q8NDX1_IDR_1_583",0.515712373739807
"Q8NDX2_IDR_1_64",0.479326988674151
"Q8NDX2_IDR_510_589",0.520673011325849
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.513413226449749
"Q8NEA5_IDR_28_83",0.486586773550251
"Q8NEA6_IDR_1_340",0.524569486642432
"Q8NEA6_IDR_446_666",0.475430513357568
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.538271826003438
"Q8NEB7_IDR_1_35",0.461728173996562
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.54572343596123
"Q8NEG2_IDR_27_72",0.45427656403877
"Q8NEN9_IDR_1107_1154",0.333647203039121
"Q8NEN9_IDR_454_677",0.343509096135332
"Q8NEN9_IDR_886_998",0.322843700825547
"Q8NEP3_IDR_1_85",0.47304856206294
"Q8NEP3_IDR_303_725",0.52695143793706
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.485359180169052
"Q8NER1_IDR_762_839",0.514640819830948
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.580181950962381
"Q8NET4_IDR_1313_1351",0.419818049037619
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.490026272679301
"Q8NET8_IDR_750_790",0.509973727320699
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.0861922734357531
"Q8NEZ4_IDR_4251_4345",0.0857284821386939
"Q8NF37_IDR_1_36",0.339245233855802
"Q8NF37_IDR_38_73",0.336808980565558
"Q8NF37_IDR_496_534",0.323945785578641
"Q8NF50_IDR_1234_1287",0.345118321886961
"Q8NF50_IDR_1347_1418",0.329388144876218
"Q8NF50_IDR_420_456",0.32549353323682
"Q8NF64_IDR_1_416",0.53808211328341
"Q8NF64_IDR_685_883",0.46191788671659
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.16442131094413
"Q8NF91_IDR_5763_6086",0.196855790443669
"Q8NFG4_IDR_278_337",0.488386896661819
"Q8NFG4_IDR_30_87",0.511613103338181
"Q8NFH5_IDR_1_171",0.491273341205513
"Q8NFH5_IDR_250_308",0.508726658794487
"Q8NFH8_IDR_142_272",0.482950385801664
"Q8NFH8_IDR_362_617",0.517049614198336
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.538721988176948
"Q8NFJ8_IDR_312_381",0.461278011823051
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.484853616720853
"Q8NFM4_IDR_487_536",0.515146383279147
"Q8NFM7_IDR_2_34",0.343411890321251
"Q8NFM7_IDR_515_548",0.334153949964044
"Q8NFM7_IDR_561_739",0.322434159714705
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.24685111465255
"Q8NFP9_IDR_1_55",0.269684812990165
"Q8NFP9_IDR_1581_1881",0.236268328581418
"Q8NFP9_IDR_951_1328",0.247195743775867
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.226701033321067
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.525979913129978
"Q8NFW9_IDR_25_73",0.474020086870022
"Q8NFY4_IDR_545_662",0.332763818721053
"Q8NFY4_IDR_691_829",0.327562024100276
"Q8NFY4_IDR_832_1070",0.33967415717867
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.323282716449751
"Q8NFZ3_IDR_605_668",0.336167972193003
"Q8NFZ3_IDR_701_816",0.340549311357246
"Q8NFZ4_IDR_613_679",0.502214152683806
"Q8NFZ4_IDR_701_835",0.497785847316194
"Q8NFZ5_IDR_157_207",0.493967865103536
"Q8NFZ5_IDR_330_400",0.506032134896464
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.33241337991219
"Q8NG08_IDR_795_825",0.338554391224661
"Q8NG08_IDR_957_1062",0.329032228863149
"Q8NG27_IDR_122_481",0.511977359237191
"Q8NG27_IDR_37_112",0.488022640762809
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.508331082133272
"Q8NHS3_IDR_245_290",0.491668917866728
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.334797257345736
"Q8NHU6_IDR_850_899",0.330215142865078
"Q8NHU6_IDR_89_231",0.334987599789186
"Q8NHV4_IDR_309_350",0.509722907908537
"Q8NHV4_IDR_354_626",0.490277092091463
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.528218576161563
"Q8NHW3_IDR_319_353",0.471781423838438
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.558337789851805
"Q8NHX4_IDR_161_192",0.441662210148195
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.582615597299827
"Q8NI35_IDR_1328_1418",0.103844281861862
"Q8NI35_IDR_1622_1670",0.112873549847387
"Q8NI35_IDR_1765_1801",0.0993176463259238
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.235241805476984
"Q8NI51_IDR_1_84",0.245033553939714
"Q8NI51_IDR_439_513",0.228424889501311
"Q8NI51_IDR_550_627",0.291299751081991
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.523792952236412
"Q8TA86_IDR_1_81",0.476207047763588
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.348352768307834
"Q8TAB3_IDR_805_992",0.341273484684681
"Q8TAB3_IDR_994_1117",0.310373747007486
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.384544562321136
"Q8TAQ2_IDR_545_609",0.252532718482806
"Q8TAQ2_IDR_720_1214",0.362922719196058
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.434712073694267
"Q8TAT2_IDR_149_233",0.565287926305733
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.513918730863325
"Q8TAU0_IDR_235_352",0.486081269136675
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.516324885916399
"Q8TAV0_IDR_231_307",0.483675114083601
"Q8TAW3_IDR_1_44",0.501598944767102
"Q8TBA6_IDR_566_665",0.238549785794965
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.457842005413213
"Q8TBB5_IDR_489_520",0.542157994586787
"Q8TBB6_IDR_436_501",0.475483232950469
"Q8TBB6_IDR_680_771",0.524516767049531
"Q8TBC3_IDR_135_191",0.492636808520765
"Q8TBC3_IDR_606_707",0.507363191479235
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.336254179228199
"Q8TBC5_IDR_1_41",0.340995645074593
"Q8TBC5_IDR_473_510",0.322750175697207
"Q8TBE0_IDR_1_73",0.327858171328774
"Q8TBE0_IDR_461_587",0.299912413617002
"Q8TBE0_IDR_76_348",0.372229415054225
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.342077555966985
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.509110899547046
"Q8TBZ0_IDR_752_833",0.490889100452954
"Q8TBZ3_IDR_322_360",0.413998129878579
"Q8TBZ3_IDR_392_507",0.586001870121421
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.583473797569747
"Q8TBZ6_IDR_277_339",0.416526202430253
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.266065768996671
"Q8TC20_IDR_132_309",0.235915778767057
"Q8TC20_IDR_550_634",0.238148664680761
"Q8TC20_IDR_721_777",0.259869787555511
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.576682050838486
"Q8TC76_IDR_291_339",0.423317949161514
"Q8TC90_IDR_131_196",0.277522695837218
"Q8TC90_IDR_1_72",0.303826720081055
"Q8TC90_IDR_200_364",0.418650584081727
"Q8TC92_IDR_2_55",0.346152286897603
"Q8TC92_IDR_383_436",0.335902618606716
"Q8TC92_IDR_493_561",0.31794509449568
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.353303860290934
"Q8TCJ2_IDR_489_548",0.302066202006598
"Q8TCJ2_IDR_776_826",0.344629937702468
"Q8TCN5_IDR_128_630",0.222609287557671
"Q8TCN5_IDR_13_47",0.265844135977296
"Q8TCN5_IDR_49_124",0.25720801874262
"Q8TCN5_IDR_826_881",0.254338557722413
"Q8TCQ1_IDR_1_75",0.513408917474714
"Q8TCQ1_IDR_244_289",0.486591082525286
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.468063572103824
"Q8TCT7_IDR_506_592",0.531936427896176
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.484832474175869
"Q8TD10_IDR_331_391",0.515167525824131
"Q8TD16_IDR_141_666",0.526074132772696
"Q8TD16_IDR_777_824",0.473925867227304
"Q8TD17_IDR_1_40",0.492981077290589
"Q8TD17_IDR_190_344",0.507018922709411
"Q8TD19_IDR_1_48",0.351100999097981
"Q8TD19_IDR_731_807",0.327593733633214
"Q8TD19_IDR_825_961",0.321305267268805
"Q8TD20_IDR_1_34",0.507947217986204
"Q8TD20_IDR_568_617",0.492052782013796
"Q8TD26_IDR_1_310",0.234647539666098
"Q8TD26_IDR_1316_1385",0.216133341295785
"Q8TD26_IDR_1410_1447",0.177130697321054
"Q8TD26_IDR_1619_2108",0.163249695372424
"Q8TD26_IDR_2110_2715",0.208838726344639
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.495804173132024
"Q8TD31_IDR_675_782",0.504195826867976
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.488508240982622
"Q8TD43_IDR_713_764",0.511491759017378
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.456600202779457
"Q8TDD1_IDR_1_96",0.3207420927524
"Q8TDD1_IDR_578_739",0.323849794372949
"Q8TDD1_IDR_774_881",0.355408112874651
"Q8TDD2_IDR_1_129",0.322315614260511
"Q8TDD2_IDR_173_289",0.3262741966525
"Q8TDD2_IDR_361_431",0.351410189086989
"Q8TDF5_IDR_417_471",0.480342056450144
"Q8TDF5_IDR_481_516",0.519657943549856
"Q8TDF6_IDR_1_35",0.493807568665536
"Q8TDF6_IDR_593_673",0.506192431334464
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.241122138150882
"Q8TDI0_IDR_1203_1252",0.147221047554305
"Q8TDI0_IDR_1328_1405",0.13620234132198
"Q8TDI0_IDR_1532_1699",0.158414939893718
"Q8TDI0_IDR_200_341",0.174047553887363
"Q8TDI0_IDR_651_681",0.142991979191751
"Q8TDI7_IDR_1_157",0.654115236319859
"Q8TDI7_IDR_800_906",0.345884763680141
"Q8TDN2_IDR_56_92",0.534755618189195
"Q8TDN4_IDR_1_317",0.572474460835165
"Q8TDN4_IDR_410_443",0.427525539164835
"Q8TDN6_IDR_1_53",0.348667306987112
"Q8TDN6_IDR_271_306",0.291065187155353
"Q8TDN6_IDR_309_353",0.360267505857535
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.50673097217411
"Q8TDS5_IDR_374_423",0.49326902782589
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.31199274829209
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.408156119415124
"Q68BL8_IDR_183_486",0.591843880584876
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.202014179739259
"Q68CP9_IDR_473_531",0.189184242002757
"Q68CP9_IDR_535_569",0.187030501840839
"Q68CP9_IDR_603_1629",0.421771076417146
"Q68CQ1_IDR_1_193",0.512611021875901
"Q68CQ1_IDR_195_239",0.487388978124099
"Q68CQ4_IDR_1_75",0.464548317288308
"Q68CQ4_IDR_78_186",0.535451682711692
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.532755180913037
"Q68CR1_IDR_1_33",0.467244819086963
"Q68DE3_IDR_2199_2245",0.292260904992714
"Q68DH5_IDR_1_94",0.440457310317297
"Q68DH5_IDR_582_695",0.559542689682703
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.342664968365536
"Q68DQ2_IDR_1480_1759",0.323194180603242
"Q68DQ2_IDR_1768_2281",0.334140851031222
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.226689245273324
"Q68DX3_IDR_190_305",0.268527346088566
"Q68DX3_IDR_679_768",0.255847666823376
"Q68DX3_IDR_864_939",0.248935741814734
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.492678807824693
"Q6A163_IDR_1_31",0.518154672881464
"Q6AHZ1_IDR_1155_1222",0.23128080232815
"Q6AHZ1_IDR_350_443",0.241983075201638
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.470780555593257
"Q6AI14_IDR_602_798",0.529219444406743
"Q6AI39_IDR_25_722",0.407411883656514
"Q6AI39_IDR_800_1002",0.200571992355859
"Q6A162_IDR_398_429",0.507321192175307
"Q6A163_IDR_411_455",0.481845327118536
"Q6AHZ1_IDR_1236_1310",0.282730060895709
"Q6AHZ1_IDR_464_881",0.244006061574502
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.201045915363611
"Q6AI39_IDR_741_796",0.190970208624016
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.200495728769628
"Q6AWC2_IDR_425_488",0.199178788467352
"Q6AWC2_IDR_493_686",0.197389393279447
"Q6DN90_IDR_1_520",0.443433867092896
"Q6DN90_IDR_875_963",0.556566132907104
"Q6DT37_IDR_1455_1551",0.210554009681554
"Q6DT37_IDR_403_446",0.197835621521462
"Q6DT37_IDR_455_495",0.203747574289264
"Q6DT37_IDR_563_631",0.198387186177476
"Q6DT37_IDR_786_903",0.189475608330243
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.491301221933934
"Q6EMB2_IDR_532_660",0.508698778066065
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.538564174581706
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.558509230242394
"Q8TE67_IDR_400_450",0.441490769757606
"Q8TE68_IDR_159_253",0.323217246280617
"Q8TE68_IDR_431_478",0.326207475130568
"Q8TE68_IDR_536_633",0.350575278588815
"Q8TE73_IDR_1059_1096",0.504250641414641
"Q8TE73_IDR_896_930",0.495749358585359
"Q8TE76_IDR_405_450",0.458945012581357
"Q8TE76_IDR_457_793",0.541054987418643
"Q8TE77_IDR_470_659",0.487625139650578
"Q8TE77_IDR_52_91",0.512374860349422
"Q8TE82_IDR_1_76",0.501029105907197
"Q8TE82_IDR_229_265",0.498970894092803
"Q8TE85_IDR_77_219",0.311953539617688
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.232303377897811
"Q8TEJ3_IDR_1_45",0.222750867844103
"Q8TEJ3_IDR_320_461",0.269943612277172
"Q8TEJ3_IDR_528_821",0.275002141980914
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.512827194846846
"Q8TEL6_IDR_343_373",0.487172805153154
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.337805211796088
"Q8TEP8_IDR_2070_2125",0.338708570604083
"Q8TEP8_IDR_43_1211",0.32348621759983
"Q8TEQ0_IDR_184_389",0.317738534808318
"Q8TEQ0_IDR_407_511",0.234484007821376
"Q8TEQ0_IDR_617_649",0.227383254248108
"Q8TEQ0_IDR_777_813",0.220394203122198
"Q8TEQ6_IDR_1306_1349",0.323477792311359
"Q8TEQ6_IDR_1390_1427",0.334677993395472
"Q8TEQ6_IDR_822_881",0.341844214293169
"Q8TER5_IDR_191_521",0.376766689683044
"Q8TEW8_IDR_593_1205",0.515773635843557
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.368456272678655
"Q8TEY5_IDR_145_183",0.317428720757959
"Q8TEY5_IDR_314_395",0.314115006563386
"Q8TEY7_IDR_129_183",0.456812445932596
"Q8TEY7_IDR_293_473",0.543187554067404
"Q8TF01_IDR_1_33",0.282886456982766
"Q8TF01_IDR_47_805",0.717113543017234
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.507384308504769
"Q8TF17_IDR_9_39",0.492615691495231
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.404859125341905
"Q8TF21_IDR_271_823",0.595140874658095
"Q8TF30_IDR_472_705",0.495044733194856
"Q8TF30_IDR_755_809",0.504955266805144
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.480350280463454
"Q8TF68_IDR_1_260",0.416566987521636
"Q8TF68_IDR_455_543",0.583433012478364
"Q8TF71_IDR_1_61",0.522867476112898
"Q8TF71_IDR_476_515",0.477132523887102
"Q8TF72_IDR_112_1665",0.571914933106402
"Q8TF72_IDR_1688_1777",0.428085066893598
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.479194370442739
"Q8WTP8_IDR_283_325",0.520805629557261
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.460838990030707
"Q8WTQ4_IDR_41_165",0.539161009969293
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.524935346391086
"Q8WTT2_IDR_435_472",0.475064653608914
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.477060600640374
"Q8WTX9_IDR_285_450",0.522939399359626
"Q8WU08_IDR_320_361",0.516584008736961
"Q8WU08_IDR_364_396",0.48341599126304
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.504783376987708
"Q8WU20_IDR_478_508",0.495216623012292
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.362277458320768
"Q8WU90_IDR_265_295",0.307382341053356
"Q8WU90_IDR_297_396",0.330340200625876
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.393365658878022
"Q8WUA4_IDR_765_797",0.306086524001476
"Q8WUA4_IDR_877_911",0.300547817120502
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.484541157842799
"Q8WUQ7_IDR_471_556",0.288141905151835
"Q8WUQ7_IDR_589_624",0.227316937005366
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.179930504350111
"Q8WUY3_IDR_2558_2632",0.174109258245609
"Q8WUY3_IDR_2640_2874",0.261977104945333
"Q8WUY3_IDR_358_936",0.199012842462845
"Q8WUY3_IDR_938_2344",0.184970289996102
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.504617090501394
"Q8WV15_IDR_263_306",0.495382909498606
"Q8WVB6_IDR_321_356",0.269812793982475
"Q8WVB6_IDR_859_921",0.225983529344542
"Q8WVC0_IDR_1_352",0.670769212210321
"Q8WVC0_IDR_523_666",0.329230787789679
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
