"","GO0015085_calcium_ion_transmembrane_transporter_activity"
"Q8N9Z0_IDR_77_172",1
"Q8N9Z2_IDR_1_54",0.50014793495874
"Q8N9Z2_IDR_87_176",0.49985206504126
"Q8N9Z9_IDR_260_388",0.529628259163587
"Q8N9Z9_IDR_26_129",0.470371740836413
"Q8NA03_IDR_1_111",0.224275289181016
"Q8NA03_IDR_132_261",0.191156012384629
"Q8NA03_IDR_329_384",0.19934565854799
"Q8NA03_IDR_418_521",0.193887617497047
"Q8NA03_IDR_548_581",0.191335422389318
"Q8NA19_IDR_1_43",0.501499413510257
"Q8NA19_IDR_366_514",0.498500586489743
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.505873174881407
"Q8NA31_IDR_421_673",0.494126825118593
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.349023721240641
"Q8NA47_IDR_262_296",0.319215588312897
"Q8NA47_IDR_531_563",0.331760690446462
"Q8NAM6_IDR_128_308",0.485079108232252
"Q8NAM6_IDR_1_38",0.514920891767748
"Q8NAN2_IDR_288_334",0.515890645377918
"Q8NAN2_IDR_96_200",0.484109354622082
"Q8NAP3_IDR_123_165",0.329465267306913
"Q8NAP3_IDR_176_459",0.347954918938132
"Q8NAP3_IDR_522_970",0.322579813754956
"Q8NAP8_IDR_125_370",0.469586896981607
"Q8NAP8_IDR_402_495",0.530413103018393
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.338548186428671
"Q8NAT2_IDR_693_915",0.31527005995971
"Q8NAT2_IDR_95_126",0.346181753611619
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.494074368529829
"Q8NAV2_IDR_308_365",0.505925631470171
"Q8NAX2_IDR_115_232",0.250169293205889
"Q8NAX2_IDR_1_54",0.255822888335694
"Q8NAX2_IDR_308_349",0.245749129397187
"Q8NBF1_IDR_1_190",0.501387979574523
"Q8NBF1_IDR_298_513",0.498612020425477
"Q8NBF6_IDR_239_378",0.502414394095641
"Q8NBF6_IDR_587_648",0.497585605904359
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.502430478421462
"Q8NBP5_IDR_222_265",0.497569521578538
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.474052280671321
"Q8NBR0_IDR_363_393",0.525947719328679
"Q8NC60_IDR_18_66",0.502923040027837
"Q8NC60_IDR_82_123",0.497076959972163
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.493469132878371
"Q8NC74_IDR_1_103",0.506530867121629
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.487603273997958
"Q8NCA9_IDR_258_323",0.512396726002042
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.345381188076859
"Q8NCD3_IDR_448_748",0.332011988783615
"Q8NCD3_IDR_73_146",0.322606823139526
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.502575282925841
"Q8NCF5_IDR_55_247",0.497424717074159
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.490430389180987
"Q8NCX0_IDR_1_101",0.509569610819013
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.330237449355668
"Q8ND04_IDR_656_739",0.34053492396557
"Q8ND04_IDR_99_132",0.329227626678762
"Q8ND07_IDR_1_39",0.488061740032067
"Q8ND07_IDR_459_497",0.511938259967933
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.318592291295763
"Q8ND24_IDR_425_551",0.337263758809612
"Q8ND24_IDR_610_653",0.344143949894625
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.33551124434163
"Q8ND30_IDR_1_49",0.333056699977166
"Q8ND30_IDR_842_876",0.331432055681204
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.347948677764468
"Q8NDI1_IDR_174_542",0.308736444339473
"Q8NDI1_IDR_544_1075",0.343314877896059
"Q8NDL9_IDR_343_417",0.49056128113059
"Q8NDL9_IDR_600_886",0.50943871886941
"Q8NDM7_IDR_749_785",0.512613912234771
"Q8NDM7_IDR_930_986",0.487386087765229
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.317920029255293
"Q8NDT2_IDR_223_306",0.327841921734836
"Q8NDT2_IDR_554_709",0.35423804900987
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.523642081940872
"Q8NDX1_IDR_1_583",0.476357918059128
"Q8NDX2_IDR_1_64",0.517873969379911
"Q8NDX2_IDR_510_589",0.482126030620089
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.495840832315371
"Q8NEA5_IDR_28_83",0.504159167684629
"Q8NEA6_IDR_1_340",0.488905163641664
"Q8NEA6_IDR_446_666",0.511094836358336
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.482570430835246
"Q8NEB7_IDR_1_35",0.517429569164754
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.500380200352916
"Q8NEG2_IDR_27_72",0.499619799647084
"Q8NEN9_IDR_1107_1154",0.326642980617187
"Q8NEN9_IDR_454_677",0.313895859029005
"Q8NEN9_IDR_886_998",0.359461160353808
"Q8NEP3_IDR_1_85",0.502192830764022
"Q8NEP3_IDR_303_725",0.497807169235978
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.521384504742342
"Q8NER1_IDR_762_839",0.478615495257658
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.546816901247541
"Q8NET4_IDR_1313_1351",0.453183098752459
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.510027456414607
"Q8NET8_IDR_750_790",0.489972543585393
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.116365732457354
"Q8NEZ4_IDR_4251_4345",0.110678686380315
"Q8NF37_IDR_1_36",0.333881777856646
"Q8NF37_IDR_38_73",0.331107364118543
"Q8NF37_IDR_496_534",0.335010858024811
"Q8NF50_IDR_1234_1287",0.311412696115187
"Q8NF50_IDR_1347_1418",0.315606778979487
"Q8NF50_IDR_420_456",0.372980524905326
"Q8NF64_IDR_1_416",0.494998360064503
"Q8NF64_IDR_685_883",0.505001639935497
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.171261983008216
"Q8NF91_IDR_5763_6086",0.164772071952493
"Q8NFG4_IDR_278_337",0.494634105473067
"Q8NFG4_IDR_30_87",0.505365894526933
"Q8NFH5_IDR_1_171",0.472631419529693
"Q8NFH5_IDR_250_308",0.527368580470307
"Q8NFH8_IDR_142_272",0.514416382586227
"Q8NFH8_IDR_362_617",0.485583617413773
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.51325072355012
"Q8NFJ8_IDR_312_381",0.486749276449879
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.526614107367724
"Q8NFM4_IDR_487_536",0.473385892632276
"Q8NFM7_IDR_2_34",0.335755757519236
"Q8NFM7_IDR_515_548",0.329705492918168
"Q8NFM7_IDR_561_739",0.334538749562596
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.255938849430017
"Q8NFP9_IDR_1_55",0.267360854054951
"Q8NFP9_IDR_1581_1881",0.240233401775192
"Q8NFP9_IDR_951_1328",0.23646689473984
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.256403349723229
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.487014434535951
"Q8NFW9_IDR_25_73",0.512985565464049
"Q8NFY4_IDR_545_662",0.319553577346614
"Q8NFY4_IDR_691_829",0.320451948847173
"Q8NFY4_IDR_832_1070",0.359994473806213
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.330611277519752
"Q8NFZ3_IDR_605_668",0.338926753021071
"Q8NFZ3_IDR_701_816",0.330461969459177
"Q8NFZ4_IDR_613_679",0.513211106209287
"Q8NFZ4_IDR_701_835",0.486788893790713
"Q8NFZ5_IDR_157_207",0.479459797906937
"Q8NFZ5_IDR_330_400",0.520540202093063
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.321084396587847
"Q8NG08_IDR_795_825",0.329595112670236
"Q8NG08_IDR_957_1062",0.349320490741918
"Q8NG27_IDR_122_481",0.484775368460341
"Q8NG27_IDR_37_112",0.515224631539659
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.509306091599568
"Q8NHS3_IDR_245_290",0.490693908400432
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.322932493923938
"Q8NHU6_IDR_850_899",0.3459913903195
"Q8NHU6_IDR_89_231",0.331076115756561
"Q8NHV4_IDR_309_350",0.502660639884423
"Q8NHV4_IDR_354_626",0.497339360115577
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.48609696474258
"Q8NHW3_IDR_319_353",0.51390303525742
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.479221535105278
"Q8NHX4_IDR_161_192",0.520778464894722
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.456001473074446
"Q8NI35_IDR_1328_1418",0.103391331205682
"Q8NI35_IDR_1622_1670",0.134877744479975
"Q8NI35_IDR_1765_1801",0.10748206514917
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.256305674875348
"Q8NI51_IDR_1_84",0.236452108659752
"Q8NI51_IDR_439_513",0.248878417300731
"Q8NI51_IDR_550_627",0.258363799164169
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.486614857342589
"Q8TA86_IDR_1_81",0.513385142657411
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.328723853093143
"Q8TAB3_IDR_805_992",0.334760727446535
"Q8TAB3_IDR_994_1117",0.336515419460322
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.335162196465291
"Q8TAQ2_IDR_545_609",0.339080208973011
"Q8TAQ2_IDR_720_1214",0.325757594561698
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.50816942409733
"Q8TAT2_IDR_149_233",0.49183057590267
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.506152359025609
"Q8TAU0_IDR_235_352",0.493847640974391
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.518565561713909
"Q8TAV0_IDR_231_307",0.481434438286091
"Q8TAW3_IDR_1_44",0.509075097985059
"Q8TBA6_IDR_566_665",0.244133453344234
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.499479994420333
"Q8TBB5_IDR_489_520",0.500520005579667
"Q8TBB6_IDR_436_501",0.50439886882465
"Q8TBB6_IDR_680_771",0.49560113117535
"Q8TBC3_IDR_135_191",0.479644200483376
"Q8TBC3_IDR_606_707",0.520355799516624
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.32130532206067
"Q8TBC5_IDR_1_41",0.33713173652312
"Q8TBC5_IDR_473_510",0.34156294141621
"Q8TBE0_IDR_1_73",0.342831954804731
"Q8TBE0_IDR_461_587",0.33336379638178
"Q8TBE0_IDR_76_348",0.32380424881349
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.317573537796322
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.506733659387482
"Q8TBZ0_IDR_752_833",0.493266340612518
"Q8TBZ3_IDR_322_360",0.525655976708099
"Q8TBZ3_IDR_392_507",0.474344023291901
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.513663540691484
"Q8TBZ6_IDR_277_339",0.486336459308515
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.244459432884586
"Q8TC20_IDR_132_309",0.237774069718389
"Q8TC20_IDR_550_634",0.258830973570953
"Q8TC20_IDR_721_777",0.258935523826071
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.494578218519926
"Q8TC76_IDR_291_339",0.505421781480074
"Q8TC90_IDR_131_196",0.351143868966168
"Q8TC90_IDR_1_72",0.332895615878886
"Q8TC90_IDR_200_364",0.315960515154946
"Q8TC92_IDR_2_55",0.326864394476854
"Q8TC92_IDR_383_436",0.344248596485038
"Q8TC92_IDR_493_561",0.328887009038108
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.338185783190504
"Q8TCJ2_IDR_489_548",0.342213522689013
"Q8TCJ2_IDR_776_826",0.319600694120482
"Q8TCN5_IDR_128_630",0.237338187660104
"Q8TCN5_IDR_13_47",0.24884724848673
"Q8TCN5_IDR_49_124",0.270386207272316
"Q8TCN5_IDR_826_881",0.24342835658085
"Q8TCQ1_IDR_1_75",0.526581896054698
"Q8TCQ1_IDR_244_289",0.473418103945302
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.521080991569765
"Q8TCT7_IDR_506_592",0.478919008430236
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.492267421742407
"Q8TD10_IDR_331_391",0.507732578257593
"Q8TD16_IDR_141_666",0.490251802599894
"Q8TD16_IDR_777_824",0.509748197400106
"Q8TD17_IDR_1_40",0.526212559354325
"Q8TD17_IDR_190_344",0.473787440645675
"Q8TD19_IDR_1_48",0.331300114923503
"Q8TD19_IDR_731_807",0.34103308239379
"Q8TD19_IDR_825_961",0.327666802682707
"Q8TD20_IDR_1_34",0.521363394915306
"Q8TD20_IDR_568_617",0.478636605084694
"Q8TD26_IDR_1_310",0.210556114401709
"Q8TD26_IDR_1316_1385",0.189411729244767
"Q8TD26_IDR_1410_1447",0.224672667383228
"Q8TD26_IDR_1619_2108",0.186424627562697
"Q8TD26_IDR_2110_2715",0.188934861407599
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.513598595928987
"Q8TD31_IDR_675_782",0.486401404071013
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.545769148623769
"Q8TD43_IDR_713_764",0.454230851376231
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.508412862607104
"Q8TDD1_IDR_1_96",0.352580220270445
"Q8TDD1_IDR_578_739",0.324440380472379
"Q8TDD1_IDR_774_881",0.322979399257177
"Q8TDD2_IDR_1_129",0.335040814156639
"Q8TDD2_IDR_173_289",0.332989786354597
"Q8TDD2_IDR_361_431",0.331969399488763
"Q8TDF5_IDR_417_471",0.543866658063614
"Q8TDF5_IDR_481_516",0.456133341936386
"Q8TDF6_IDR_1_35",0.533218672614913
"Q8TDF6_IDR_593_673",0.466781327385087
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.171322997030769
"Q8TDI0_IDR_1203_1252",0.171360252445369
"Q8TDI0_IDR_1328_1405",0.173246370446261
"Q8TDI0_IDR_1532_1699",0.155583935998495
"Q8TDI0_IDR_200_341",0.158297497913993
"Q8TDI0_IDR_651_681",0.170188946165114
"Q8TDI7_IDR_1_157",0.513924567891881
"Q8TDI7_IDR_800_906",0.486075432108119
"Q8TDN2_IDR_56_92",0.466431739960958
"Q8TDN4_IDR_1_317",0.502204349996311
"Q8TDN4_IDR_410_443",0.497795650003689
"Q8TDN6_IDR_1_53",0.330807897399338
"Q8TDN6_IDR_271_306",0.338610738959785
"Q8TDN6_IDR_309_353",0.330581363640877
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.49986534372298
"Q8TDS5_IDR_374_423",0.50013465627702
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.315567832226131
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.512537943071392
"Q68BL8_IDR_183_486",0.487462056928609
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.252372463430012
"Q68CP9_IDR_473_531",0.252210616476517
"Q68CP9_IDR_535_569",0.26026040652694
"Q68CP9_IDR_603_1629",0.235156513566531
"Q68CQ1_IDR_1_193",0.49108880884516
"Q68CQ1_IDR_195_239",0.508911191154841
"Q68CQ4_IDR_1_75",0.526773718347868
"Q68CQ4_IDR_78_186",0.473226281652132
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.499541702632611
"Q68CR1_IDR_1_33",0.500458297367389
"Q68DE3_IDR_2199_2245",0.331042457125455
"Q68DH5_IDR_1_94",0.463911188938576
"Q68DH5_IDR_582_695",0.536088811061424
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.322415158742233
"Q68DQ2_IDR_1480_1759",0.348584361017997
"Q68DQ2_IDR_1768_2281",0.329000480239771
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.263452656481347
"Q68DX3_IDR_190_305",0.259973487102449
"Q68DX3_IDR_679_768",0.241527082786822
"Q68DX3_IDR_864_939",0.235046773629382
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.510287869856014
"Q6A163_IDR_1_31",0.523994276369527
"Q6AHZ1_IDR_1155_1222",0.24353980484099
"Q6AHZ1_IDR_350_443",0.24976719525582
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.470896342991065
"Q6AI14_IDR_602_798",0.529103657008935
"Q6AI39_IDR_25_722",0.232249582027227
"Q6AI39_IDR_800_1002",0.26348937640859
"Q6A162_IDR_398_429",0.489712130143986
"Q6A163_IDR_411_455",0.476005723630473
"Q6AHZ1_IDR_1236_1310",0.250004404140743
"Q6AHZ1_IDR_464_881",0.256688595762448
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.256711910661789
"Q6AI39_IDR_741_796",0.247549130902394
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.190125108441382
"Q6AWC2_IDR_425_488",0.208599801363147
"Q6AWC2_IDR_493_686",0.207593481533013
"Q6DN90_IDR_1_520",0.525363264469846
"Q6DN90_IDR_875_963",0.474636735530154
"Q6DT37_IDR_1455_1551",0.198867354438541
"Q6DT37_IDR_403_446",0.190511407714194
"Q6DT37_IDR_455_495",0.212402278803449
"Q6DT37_IDR_563_631",0.193843904438698
"Q6DT37_IDR_786_903",0.204375054605119
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.508914504596429
"Q6EMB2_IDR_532_660",0.491085495403571
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.517026656860621
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.493542236210558
"Q8TE67_IDR_400_450",0.506457763789442
"Q8TE68_IDR_159_253",0.344660129984414
"Q8TE68_IDR_431_478",0.3235452237401
"Q8TE68_IDR_536_633",0.331794646275486
"Q8TE73_IDR_1059_1096",0.521108169848969
"Q8TE73_IDR_896_930",0.478891830151031
"Q8TE76_IDR_405_450",0.492732403285885
"Q8TE76_IDR_457_793",0.507267596714115
"Q8TE77_IDR_470_659",0.540809094618892
"Q8TE77_IDR_52_91",0.459190905381108
"Q8TE82_IDR_1_76",0.493645544739934
"Q8TE82_IDR_229_265",0.506354455260066
"Q8TE85_IDR_77_219",0.3195341834261
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.235059855609803
"Q8TEJ3_IDR_1_45",0.246293342246628
"Q8TEJ3_IDR_320_461",0.273934482776821
"Q8TEJ3_IDR_528_821",0.244712319366749
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.497911969933133
"Q8TEL6_IDR_343_373",0.502088030066867
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.323624778780076
"Q8TEP8_IDR_2070_2125",0.328415307540003
"Q8TEP8_IDR_43_1211",0.347959913679922
"Q8TEQ0_IDR_184_389",0.243642734757955
"Q8TEQ0_IDR_407_511",0.248867409983026
"Q8TEQ0_IDR_617_649",0.250363689375507
"Q8TEQ0_IDR_777_813",0.257126165883512
"Q8TEQ6_IDR_1306_1349",0.338758945549105
"Q8TEQ6_IDR_1390_1427",0.325788478919633
"Q8TEQ6_IDR_822_881",0.335452575531262
"Q8TER5_IDR_191_521",0.33217950229262
"Q8TEW8_IDR_593_1205",0.310720908450573
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.327700668561168
"Q8TEY5_IDR_145_183",0.337439755230046
"Q8TEY5_IDR_314_395",0.334859576208785
"Q8TEY7_IDR_129_183",0.463541458999089
"Q8TEY7_IDR_293_473",0.536458541000911
"Q8TF01_IDR_1_33",0.435817337561996
"Q8TF01_IDR_47_805",0.564182662438004
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.538267998322394
"Q8TF17_IDR_9_39",0.461732001677606
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.517934362089077
"Q8TF21_IDR_271_823",0.482065637910923
"Q8TF30_IDR_472_705",0.493141952800796
"Q8TF30_IDR_755_809",0.506858047199204
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.491081813569755
"Q8TF68_IDR_1_260",0.490298910327994
"Q8TF68_IDR_455_543",0.509701089672006
"Q8TF71_IDR_1_61",0.495168890277613
"Q8TF71_IDR_476_515",0.504831109722387
"Q8TF72_IDR_112_1665",0.533431019938513
"Q8TF72_IDR_1688_1777",0.466568980061487
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.517863867602706
"Q8WTP8_IDR_283_325",0.482136132397294
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.542065615731076
"Q8WTQ4_IDR_41_165",0.457934384268924
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.527561919638793
"Q8WTT2_IDR_435_472",0.472438080361207
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.510259615958988
"Q8WTX9_IDR_285_450",0.489740384041012
"Q8WU08_IDR_320_361",0.502677196992284
"Q8WU08_IDR_364_396",0.497322803007716
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.519320190200012
"Q8WU20_IDR_478_508",0.480679809799988
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.327357108187513
"Q8WU90_IDR_265_295",0.342841072356269
"Q8WU90_IDR_297_396",0.329801819456218
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.330848388319825
"Q8WUA4_IDR_765_797",0.333937516447285
"Q8WUA4_IDR_877_911",0.33521409523289
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.365327739563581
"Q8WUQ7_IDR_471_556",0.304359129920426
"Q8WUQ7_IDR_589_624",0.330313130515993
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.193742013838952
"Q8WUY3_IDR_2558_2632",0.224757905165186
"Q8WUY3_IDR_2640_2874",0.192275778139149
"Q8WUY3_IDR_358_936",0.200797330943223
"Q8WUY3_IDR_938_2344",0.18842697191349
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.502328647635069
"Q8WV15_IDR_263_306",0.497671352364931
"Q8WVB6_IDR_321_356",0.254495772604146
"Q8WVB6_IDR_859_921",0.250225373905742
"Q8WVC0_IDR_1_352",0.504750851552836
"Q8WVC0_IDR_523_666",0.495249148447164
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
