"","GO0043547_positive_regulation_of_GTPase_activity"
"Q8N9Z0_IDR_77_172",1
"Q8N9Z2_IDR_1_54",0.518181530721056
"Q8N9Z2_IDR_87_176",0.481818469278944
"Q8N9Z9_IDR_260_388",0.500099102912257
"Q8N9Z9_IDR_26_129",0.499900897087743
"Q8NA03_IDR_1_111",0.209414540519512
"Q8NA03_IDR_132_261",0.189128641540778
"Q8NA03_IDR_329_384",0.195506632551785
"Q8NA03_IDR_418_521",0.203173156367752
"Q8NA03_IDR_548_581",0.202777029020173
"Q8NA19_IDR_1_43",0.521936628003185
"Q8NA19_IDR_366_514",0.478063371996815
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.50621905866124
"Q8NA31_IDR_421_673",0.49378094133876
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.342535854445644
"Q8NA47_IDR_262_296",0.329953607985544
"Q8NA47_IDR_531_563",0.327510537568813
"Q8NAM6_IDR_128_308",0.483463417582775
"Q8NAM6_IDR_1_38",0.516536582417225
"Q8NAN2_IDR_288_334",0.453037106313445
"Q8NAN2_IDR_96_200",0.546962893686555
"Q8NAP3_IDR_123_165",0.325933201407638
"Q8NAP3_IDR_176_459",0.363389695612049
"Q8NAP3_IDR_522_970",0.310677102980313
"Q8NAP8_IDR_125_370",0.487716101830809
"Q8NAP8_IDR_402_495",0.512283898169191
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.341325722877774
"Q8NAT2_IDR_693_915",0.318566533406032
"Q8NAT2_IDR_95_126",0.340107743716193
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.481077720138192
"Q8NAV2_IDR_308_365",0.518922279861808
"Q8NAX2_IDR_115_232",0.258225433353532
"Q8NAX2_IDR_1_54",0.240064314533416
"Q8NAX2_IDR_308_349",0.245875183332896
"Q8NBF1_IDR_1_190",0.511088336539688
"Q8NBF1_IDR_298_513",0.488911663460312
"Q8NBF6_IDR_239_378",0.572860068781943
"Q8NBF6_IDR_587_648",0.427139931218057
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.490867590359
"Q8NBP5_IDR_222_265",0.509132409641
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.487138996038458
"Q8NBR0_IDR_363_393",0.512861003961542
"Q8NC60_IDR_18_66",0.517390919692034
"Q8NC60_IDR_82_123",0.482609080307966
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.527708446613697
"Q8NC74_IDR_1_103",0.472291553386303
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.515630891548583
"Q8NCA9_IDR_258_323",0.484369108451417
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.287645370787852
"Q8NCD3_IDR_448_748",0.438488634641892
"Q8NCD3_IDR_73_146",0.273865994570255
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.499704857684965
"Q8NCF5_IDR_55_247",0.500295142315035
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.486789904480419
"Q8NCX0_IDR_1_101",0.513210095519581
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.329181111118707
"Q8ND04_IDR_656_739",0.331287735837401
"Q8ND04_IDR_99_132",0.339531153043892
"Q8ND07_IDR_1_39",0.460270911756178
"Q8ND07_IDR_459_497",0.539729088243822
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.321201320080088
"Q8ND24_IDR_425_551",0.330217840470047
"Q8ND24_IDR_610_653",0.348580839449865
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.381863817260277
"Q8ND30_IDR_1_49",0.312399237221241
"Q8ND30_IDR_842_876",0.305736945518482
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.3384861730005
"Q8NDI1_IDR_174_542",0.312508675462917
"Q8NDI1_IDR_544_1075",0.349005151536583
"Q8NDL9_IDR_343_417",0.434081293783258
"Q8NDL9_IDR_600_886",0.565918706216742
"Q8NDM7_IDR_749_785",0.518204269288835
"Q8NDM7_IDR_930_986",0.481795730711165
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.326067659150978
"Q8NDT2_IDR_223_306",0.343201674147351
"Q8NDT2_IDR_554_709",0.330730666701671
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.434808370482475
"Q8NDX1_IDR_1_583",0.565191629517525
"Q8NDX2_IDR_1_64",0.489212745132549
"Q8NDX2_IDR_510_589",0.510787254867451
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.482907199891932
"Q8NEA5_IDR_28_83",0.517092800108068
"Q8NEA6_IDR_1_340",0.48277795001736
"Q8NEA6_IDR_446_666",0.51722204998264
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.491092769543176
"Q8NEB7_IDR_1_35",0.508907230456824
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.504086413817812
"Q8NEG2_IDR_27_72",0.495913586182188
"Q8NEN9_IDR_1107_1154",0.332984053129462
"Q8NEN9_IDR_454_677",0.327813574250758
"Q8NEN9_IDR_886_998",0.33920237261978
"Q8NEP3_IDR_1_85",0.505453113072236
"Q8NEP3_IDR_303_725",0.494546886927764
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.515215699954252
"Q8NER1_IDR_762_839",0.484784300045748
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.822377584474548
"Q8NET4_IDR_1313_1351",0.177622415525452
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.533036414347477
"Q8NET8_IDR_750_790",0.466963585652523
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.108407814832203
"Q8NEZ4_IDR_4251_4345",0.114092347450748
"Q8NF37_IDR_1_36",0.333314503875625
"Q8NF37_IDR_38_73",0.322990073664316
"Q8NF37_IDR_496_534",0.343695422460059
"Q8NF50_IDR_1234_1287",0.300615358108072
"Q8NF50_IDR_1347_1418",0.302789213275635
"Q8NF50_IDR_420_456",0.396595428616293
"Q8NF64_IDR_1_416",0.471280069158245
"Q8NF64_IDR_685_883",0.528719930841755
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.158809553380339
"Q8NF91_IDR_5763_6086",0.1588656322729
"Q8NFG4_IDR_278_337",0.493463350635185
"Q8NFG4_IDR_30_87",0.506536649364815
"Q8NFH5_IDR_1_171",0.522010090482252
"Q8NFH5_IDR_250_308",0.477989909517748
"Q8NFH8_IDR_142_272",0.54205873070518
"Q8NFH8_IDR_362_617",0.45794126929482
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.493097737385761
"Q8NFJ8_IDR_312_381",0.506902262614239
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.525174681086445
"Q8NFM4_IDR_487_536",0.474825318913555
"Q8NFM7_IDR_2_34",0.316728567827246
"Q8NFM7_IDR_515_548",0.313068052862662
"Q8NFM7_IDR_561_739",0.370203379310092
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.243739182083008
"Q8NFP9_IDR_1_55",0.265868967450339
"Q8NFP9_IDR_1581_1881",0.253921884315725
"Q8NFP9_IDR_951_1328",0.236469966150928
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.25969134288132
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.497770482049096
"Q8NFW9_IDR_25_73",0.502229517950904
"Q8NFY4_IDR_545_662",0.293108526766784
"Q8NFY4_IDR_691_829",0.300990349076146
"Q8NFY4_IDR_832_1070",0.40590112415707
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.3410697949573
"Q8NFZ3_IDR_605_668",0.329782658512909
"Q8NFZ3_IDR_701_816",0.329147546529791
"Q8NFZ4_IDR_613_679",0.498855386562248
"Q8NFZ4_IDR_701_835",0.501144613437752
"Q8NFZ5_IDR_157_207",0.489226833032182
"Q8NFZ5_IDR_330_400",0.510773166967818
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.295547391415773
"Q8NG08_IDR_795_825",0.298283733167095
"Q8NG08_IDR_957_1062",0.406168875417131
"Q8NG27_IDR_122_481",0.479318673446193
"Q8NG27_IDR_37_112",0.520681326553807
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.502421999472265
"Q8NHS3_IDR_245_290",0.497578000527735
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.295548260752401
"Q8NHU6_IDR_850_899",0.378366497351135
"Q8NHU6_IDR_89_231",0.326085241896465
"Q8NHV4_IDR_309_350",0.506098449939197
"Q8NHV4_IDR_354_626",0.493901550060803
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.511008528627714
"Q8NHW3_IDR_319_353",0.488991471372286
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.508523487679575
"Q8NHX4_IDR_161_192",0.491476512320425
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.460048763907725
"Q8NI35_IDR_1328_1418",0.108937720945045
"Q8NI35_IDR_1622_1670",0.130228528187485
"Q8NI35_IDR_1765_1801",0.107023212470439
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.2574246130274
"Q8NI51_IDR_1_84",0.24376018881397
"Q8NI51_IDR_439_513",0.255019452363461
"Q8NI51_IDR_550_627",0.243795745795169
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.498218228071858
"Q8TA86_IDR_1_81",0.501781771928142
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.323558619626959
"Q8TAB3_IDR_805_992",0.327888024640491
"Q8TAB3_IDR_994_1117",0.348553355732549
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.350569738594502
"Q8TAQ2_IDR_545_609",0.323090051867627
"Q8TAQ2_IDR_720_1214",0.326340209537871
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.509935568644717
"Q8TAT2_IDR_149_233",0.490064431355283
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.513860551351131
"Q8TAU0_IDR_235_352",0.486139448648869
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.512351030534506
"Q8TAV0_IDR_231_307",0.487648969465494
"Q8TAW3_IDR_1_44",0.503865091181531
"Q8TBA6_IDR_566_665",0.24070288259715
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.47993252673243
"Q8TBB5_IDR_489_520",0.52006747326757
"Q8TBB6_IDR_436_501",0.504137934058608
"Q8TBB6_IDR_680_771",0.495862065941392
"Q8TBC3_IDR_135_191",0.331844119538128
"Q8TBC3_IDR_606_707",0.668155880461872
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.331930255056225
"Q8TBC5_IDR_1_41",0.340216200547795
"Q8TBC5_IDR_473_510",0.32785354439598
"Q8TBE0_IDR_1_73",0.329656589758405
"Q8TBE0_IDR_461_587",0.358348194694028
"Q8TBE0_IDR_76_348",0.311995215547567
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.32526046872267
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.504902266701105
"Q8TBZ0_IDR_752_833",0.495097733298895
"Q8TBZ3_IDR_322_360",0.401455463346891
"Q8TBZ3_IDR_392_507",0.598544536653109
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.480172388842229
"Q8TBZ6_IDR_277_339",0.519827611157771
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.258164838080486
"Q8TC20_IDR_132_309",0.249556732999571
"Q8TC20_IDR_550_634",0.254103148872181
"Q8TC20_IDR_721_777",0.238175280047762
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.484104675862298
"Q8TC76_IDR_291_339",0.515895324137702
"Q8TC90_IDR_131_196",0.348147544023819
"Q8TC90_IDR_1_72",0.328757534857964
"Q8TC90_IDR_200_364",0.323094921118217
"Q8TC92_IDR_2_55",0.321800609138304
"Q8TC92_IDR_383_436",0.371120525710199
"Q8TC92_IDR_493_561",0.307078865151497
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.337334471644231
"Q8TCJ2_IDR_489_548",0.336450102373079
"Q8TCJ2_IDR_776_826",0.32621542598269
"Q8TCN5_IDR_128_630",0.238721663521372
"Q8TCN5_IDR_13_47",0.253965541814196
"Q8TCN5_IDR_49_124",0.255652563455414
"Q8TCN5_IDR_826_881",0.251660231209019
"Q8TCQ1_IDR_1_75",0.528146827265656
"Q8TCQ1_IDR_244_289",0.471853172734344
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.503067981603753
"Q8TCT7_IDR_506_592",0.496932018396248
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.470435135045663
"Q8TD10_IDR_331_391",0.529564864954337
"Q8TD16_IDR_141_666",0.496972978512516
"Q8TD16_IDR_777_824",0.503027021487484
"Q8TD17_IDR_1_40",0.534539042063321
"Q8TD17_IDR_190_344",0.465460957936679
"Q8TD19_IDR_1_48",0.335160755735252
"Q8TD19_IDR_731_807",0.374268892118379
"Q8TD19_IDR_825_961",0.290570352146369
"Q8TD20_IDR_1_34",0.506887232631066
"Q8TD20_IDR_568_617",0.493112767368934
"Q8TD26_IDR_1_310",0.196173560389955
"Q8TD26_IDR_1316_1385",0.19885594479704
"Q8TD26_IDR_1410_1447",0.211073119213099
"Q8TD26_IDR_1619_2108",0.194628552883197
"Q8TD26_IDR_2110_2715",0.19926882271671
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.503366042446209
"Q8TD31_IDR_675_782",0.496633957553791
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.510599208538064
"Q8TD43_IDR_713_764",0.489400791461936
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.500637533403327
"Q8TDD1_IDR_1_96",0.340485267187559
"Q8TDD1_IDR_578_739",0.32959975948619
"Q8TDD1_IDR_774_881",0.329914973326251
"Q8TDD2_IDR_1_129",0.321562312941975
"Q8TDD2_IDR_173_289",0.376090959459851
"Q8TDD2_IDR_361_431",0.302346727598174
"Q8TDF5_IDR_417_471",0.578758079238762
"Q8TDF5_IDR_481_516",0.421241920761238
"Q8TDF6_IDR_1_35",0.529543332709056
"Q8TDF6_IDR_593_673",0.470456667290944
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.171099403813673
"Q8TDI0_IDR_1203_1252",0.169772899003969
"Q8TDI0_IDR_1328_1405",0.16692132394818
"Q8TDI0_IDR_1532_1699",0.161496645359939
"Q8TDI0_IDR_200_341",0.16438387457488
"Q8TDI0_IDR_651_681",0.166325853299359
"Q8TDI7_IDR_1_157",0.515873435700463
"Q8TDI7_IDR_800_906",0.484126564299537
"Q8TDN2_IDR_56_92",0.466672275270322
"Q8TDN4_IDR_1_317",0.590708079339921
"Q8TDN4_IDR_410_443",0.409291920660079
"Q8TDN6_IDR_1_53",0.330240225452243
"Q8TDN6_IDR_271_306",0.34033825682808
"Q8TDN6_IDR_309_353",0.329421517719676
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.504814959626822
"Q8TDS5_IDR_374_423",0.495185040373178
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.30412623206386
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.494958048366198
"Q68BL8_IDR_183_486",0.505041951633802
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.252872959240088
"Q68CP9_IDR_473_531",0.257139312342353
"Q68CP9_IDR_535_569",0.255927811707765
"Q68CP9_IDR_603_1629",0.234059916709794
"Q68CQ1_IDR_1_193",0.519758272553492
"Q68CQ1_IDR_195_239",0.480241727446508
"Q68CQ4_IDR_1_75",0.494848943098709
"Q68CQ4_IDR_78_186",0.505151056901291
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.511112018993008
"Q68CR1_IDR_1_33",0.488887981006992
"Q68DE3_IDR_2199_2245",0.338926835199207
"Q68DH5_IDR_1_94",0.491608400084795
"Q68DH5_IDR_582_695",0.508391599915205
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.339723995102707
"Q68DQ2_IDR_1480_1759",0.325920248246193
"Q68DQ2_IDR_1768_2281",0.334355756651099
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.259636214198641
"Q68DX3_IDR_190_305",0.2577447868986
"Q68DX3_IDR_679_768",0.243852499420754
"Q68DX3_IDR_864_939",0.238766499482004
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.527112412037968
"Q6A163_IDR_1_31",0.509055300448044
"Q6AHZ1_IDR_1155_1222",0.254520819231771
"Q6AHZ1_IDR_350_443",0.236781925383939
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.451376909164681
"Q6AI14_IDR_602_798",0.548623090835319
"Q6AI39_IDR_25_722",0.248194556330091
"Q6AI39_IDR_800_1002",0.254686626618913
"Q6A162_IDR_398_429",0.472887587962032
"Q6A163_IDR_411_455",0.490944699551956
"Q6AHZ1_IDR_1236_1310",0.252838405230768
"Q6AHZ1_IDR_464_881",0.255858850153522
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.255550097054798
"Q6AI39_IDR_741_796",0.241568719996198
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.190698325329197
"Q6AWC2_IDR_425_488",0.193999021174972
"Q6AWC2_IDR_493_686",0.217677746822513
"Q6DN90_IDR_1_520",0.489047026806289
"Q6DN90_IDR_875_963",0.510952973193711
"Q6DT37_IDR_1455_1551",0.220799563810549
"Q6DT37_IDR_403_446",0.188610817291973
"Q6DT37_IDR_455_495",0.185012157333905
"Q6DT37_IDR_563_631",0.180741360765064
"Q6DT37_IDR_786_903",0.224836100798509
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.528627490760468
"Q6EMB2_IDR_532_660",0.471372509239532
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.502930047980598
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.478431003404415
"Q8TE67_IDR_400_450",0.521568996595585
"Q8TE68_IDR_159_253",0.323677065929042
"Q8TE68_IDR_431_478",0.331102152229226
"Q8TE68_IDR_536_633",0.345220781841732
"Q8TE73_IDR_1059_1096",0.512574736950424
"Q8TE73_IDR_896_930",0.487425263049576
"Q8TE76_IDR_405_450",0.500217952807171
"Q8TE76_IDR_457_793",0.499782047192829
"Q8TE77_IDR_470_659",0.560050816271294
"Q8TE77_IDR_52_91",0.439949183728706
"Q8TE82_IDR_1_76",0.501253289243351
"Q8TE82_IDR_229_265",0.498746710756649
"Q8TE85_IDR_77_219",0.322778170573145
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.217808990675238
"Q8TEJ3_IDR_1_45",0.216608871268888
"Q8TEJ3_IDR_320_461",0.24658870427402
"Q8TEJ3_IDR_528_821",0.318993433781855
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.484643177668467
"Q8TEL6_IDR_343_373",0.515356822331533
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.279905982524934
"Q8TEP8_IDR_2070_2125",0.294048254520387
"Q8TEP8_IDR_43_1211",0.426045762954679
"Q8TEQ0_IDR_184_389",0.244389229274692
"Q8TEQ0_IDR_407_511",0.237421290614144
"Q8TEQ0_IDR_617_649",0.257090841134494
"Q8TEQ0_IDR_777_813",0.26109863897667
"Q8TEQ6_IDR_1306_1349",0.344296839448957
"Q8TEQ6_IDR_1390_1427",0.337906124362577
"Q8TEQ6_IDR_822_881",0.317797036188466
"Q8TER5_IDR_191_521",0.34962095227354
"Q8TEW8_IDR_593_1205",0.277399104126225
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.32010826656116
"Q8TEY5_IDR_145_183",0.314456757054427
"Q8TEY5_IDR_314_395",0.365434976384413
"Q8TEY7_IDR_129_183",0.465852901381012
"Q8TEY7_IDR_293_473",0.534147098618988
"Q8TF01_IDR_1_33",0.506576106401782
"Q8TF01_IDR_47_805",0.493423893598218
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.539204225563111
"Q8TF17_IDR_9_39",0.460795774436889
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.516263784070986
"Q8TF21_IDR_271_823",0.483736215929014
"Q8TF30_IDR_472_705",0.503457766138863
"Q8TF30_IDR_755_809",0.496542233861137
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.507410943909196
"Q8TF68_IDR_1_260",0.488797299290084
"Q8TF68_IDR_455_543",0.511202700709916
"Q8TF71_IDR_1_61",0.500748008721374
"Q8TF71_IDR_476_515",0.499251991278626
"Q8TF72_IDR_112_1665",0.791618833499264
"Q8TF72_IDR_1688_1777",0.208381166500737
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.486103212713622
"Q8WTP8_IDR_283_325",0.513896787286379
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.543324291310924
"Q8WTQ4_IDR_41_165",0.456675708689075
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.497083986742107
"Q8WTT2_IDR_435_472",0.502916013257893
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.48670841481869
"Q8WTX9_IDR_285_450",0.51329158518131
"Q8WU08_IDR_320_361",0.501316968620066
"Q8WU08_IDR_364_396",0.498683031379934
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.511026567480465
"Q8WU20_IDR_478_508",0.488973432519535
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.323546317737179
"Q8WU90_IDR_265_295",0.339200473897888
"Q8WU90_IDR_297_396",0.337253208364932
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.315853763375648
"Q8WUA4_IDR_765_797",0.328070980664965
"Q8WUA4_IDR_877_911",0.356075255959386
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.337683963851025
"Q8WUQ7_IDR_471_556",0.328658268127148
"Q8WUQ7_IDR_589_624",0.333657768021826
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.151684885677974
"Q8WUY3_IDR_2558_2632",0.178450439352074
"Q8WUY3_IDR_2640_2874",0.178881531713789
"Q8WUY3_IDR_358_936",0.328875613270619
"Q8WUY3_IDR_938_2344",0.162107529985544
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.496879967739335
"Q8WV15_IDR_263_306",0.503120032260665
"Q8WVB6_IDR_321_356",0.244192886815178
"Q8WVB6_IDR_859_921",0.246216773095964
"Q8WVC0_IDR_1_352",0.551029610914652
"Q8WVC0_IDR_523_666",0.448970389085348
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
