"","GO0000785_chromatin"
"Q8N9Z2_IDR_1_54",0.506673619523313
"Q8N9Z2_IDR_87_176",0.493326380476687
"Q8N9Z9_IDR_260_388",0.503297937099328
"Q8N9Z9_IDR_26_129",0.496702062900672
"Q8NA03_IDR_1_111",0.2074702819467
"Q8NA03_IDR_132_261",0.19392616035601
"Q8NA03_IDR_329_384",0.194821553165273
"Q8NA03_IDR_418_521",0.196298102808419
"Q8NA03_IDR_548_581",0.207483901723598
"Q8NA19_IDR_1_43",0.52423758633579
"Q8NA19_IDR_366_514",0.47576241366421
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.462887461016803
"Q8NA31_IDR_421_673",0.537112538983197
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.315016750560289
"Q8NA47_IDR_262_296",0.328903354550519
"Q8NA47_IDR_531_563",0.356079894889193
"Q8NAM6_IDR_128_308",0.498090115377514
"Q8NAM6_IDR_1_38",0.501909884622486
"Q8NAN2_IDR_288_334",0.505720050305805
"Q8NAN2_IDR_96_200",0.494279949694195
"Q8NAP3_IDR_123_165",0.339913721850386
"Q8NAP3_IDR_176_459",0.320899807128502
"Q8NAP3_IDR_522_970",0.339186471021111
"Q8NAP8_IDR_125_370",0.497558061402595
"Q8NAP8_IDR_402_495",0.502441938597405
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.325610125801056
"Q8NAT2_IDR_693_915",0.329268006498925
"Q8NAT2_IDR_95_126",0.34512186770002
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.504411005882715
"Q8NAV2_IDR_308_365",0.495588994117285
"Q8NAX2_IDR_115_232",0.240217222875012
"Q8NAX2_IDR_1_54",0.255577075045851
"Q8NAX2_IDR_308_349",0.262409770790944
"Q8NBF1_IDR_1_190",0.50582356546017
"Q8NBF1_IDR_298_513",0.49417643453983
"Q8NBF6_IDR_239_378",0.508101792289523
"Q8NBF6_IDR_587_648",0.491898207710477
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.488394599351556
"Q8NBP5_IDR_222_265",0.511605400648444
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.507379515210092
"Q8NBR0_IDR_363_393",0.492620484789908
"Q8NC60_IDR_18_66",0.474957996203397
"Q8NC60_IDR_82_123",0.525042003796603
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.548348515318626
"Q8NC74_IDR_1_103",0.451651484681374
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.50021120518418
"Q8NCA9_IDR_258_323",0.49978879481582
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.325510925769273
"Q8NCD3_IDR_448_748",0.34297480836713
"Q8NCD3_IDR_73_146",0.331514265863597
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.484782341328632
"Q8NCF5_IDR_55_247",0.515217658671368
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.494249985209044
"Q8NCX0_IDR_1_101",0.505750014790956
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.330592778979465
"Q8ND04_IDR_656_739",0.343247438222588
"Q8ND04_IDR_99_132",0.326159782797947
"Q8ND07_IDR_1_39",0.558095485109491
"Q8ND07_IDR_459_497",0.441904514890509
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.384186551958567
"Q8ND24_IDR_425_551",0.304461159649258
"Q8ND24_IDR_610_653",0.311352288392176
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.365763227176312
"Q8ND30_IDR_1_49",0.316398381419575
"Q8ND30_IDR_842_876",0.317838391404113
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.27372182720179
"Q8NDI1_IDR_174_542",0.303060368175577
"Q8NDI1_IDR_544_1075",0.423217804622633
"Q8NDL9_IDR_343_417",0.49388504362124
"Q8NDL9_IDR_600_886",0.50611495637876
"Q8NDM7_IDR_749_785",0.483807724763265
"Q8NDM7_IDR_930_986",0.516192275236735
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.33837530531255
"Q8NDT2_IDR_223_306",0.298618274235486
"Q8NDT2_IDR_554_709",0.363006420451964
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.500488689206167
"Q8NDX1_IDR_1_583",0.499511310793833
"Q8NDX2_IDR_1_64",0.494338317061739
"Q8NDX2_IDR_510_589",0.505661682938261
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.526682872888478
"Q8NEA5_IDR_28_83",0.473317127111522
"Q8NEA6_IDR_1_340",0.472517542627073
"Q8NEA6_IDR_446_666",0.527482457372927
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.536144869628013
"Q8NEB7_IDR_1_35",0.463855130371987
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.499804968100662
"Q8NEG2_IDR_27_72",0.500195031899338
"Q8NEN9_IDR_1107_1154",0.345699991231662
"Q8NEN9_IDR_454_677",0.339871199866205
"Q8NEN9_IDR_886_998",0.314428808902134
"Q8NEP3_IDR_1_85",0.477932764603867
"Q8NEP3_IDR_303_725",0.522067235396133
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.500158221775708
"Q8NER1_IDR_762_839",0.499841778224292
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.504859083519614
"Q8NET4_IDR_1313_1351",0.495140916480386
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.485569779426255
"Q8NET8_IDR_750_790",0.514430220573745
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.103380356064856
"Q8NEZ4_IDR_4251_4345",0.105976003591569
"Q8NF37_IDR_1_36",0.346591010380567
"Q8NF37_IDR_38_73",0.319049061887785
"Q8NF37_IDR_496_534",0.334359927731649
"Q8NF50_IDR_1234_1287",0.334093471252521
"Q8NF50_IDR_1347_1418",0.337287869175101
"Q8NF50_IDR_420_456",0.328618659572377
"Q8NF64_IDR_1_416",0.460447448451359
"Q8NF64_IDR_685_883",0.539552551548641
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.163548030835663
"Q8NF91_IDR_5763_6086",0.186623198540472
"Q8NFG4_IDR_278_337",0.513842344317199
"Q8NFG4_IDR_30_87",0.486157655682801
"Q8NFH5_IDR_1_171",0.491932374847252
"Q8NFH5_IDR_250_308",0.508067625152748
"Q8NFH8_IDR_142_272",0.480576859824442
"Q8NFH8_IDR_362_617",0.519423140175558
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.515940799632894
"Q8NFJ8_IDR_312_381",0.484059200367106
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.496858287381493
"Q8NFM4_IDR_487_536",0.503141712618507
"Q8NFM7_IDR_2_34",0.320183096834442
"Q8NFM7_IDR_515_548",0.325073174949287
"Q8NFM7_IDR_561_739",0.354743728216271
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.232207587057924
"Q8NFP9_IDR_1_55",0.253492913859171
"Q8NFP9_IDR_1581_1881",0.24607543738389
"Q8NFP9_IDR_951_1328",0.268224061699016
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.238682140344394
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.53170471680465
"Q8NFW9_IDR_25_73",0.46829528319535
"Q8NFY4_IDR_545_662",0.320860834435035
"Q8NFY4_IDR_691_829",0.331649497921205
"Q8NFY4_IDR_832_1070",0.34748966764376
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.319722120974523
"Q8NFZ3_IDR_605_668",0.333539908570618
"Q8NFZ3_IDR_701_816",0.346737970454859
"Q8NFZ4_IDR_613_679",0.491562221121613
"Q8NFZ4_IDR_701_835",0.508437778878387
"Q8NFZ5_IDR_157_207",0.509298543397469
"Q8NFZ5_IDR_330_400",0.490701456602531
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.353819691216999
"Q8NG08_IDR_795_825",0.324813706504643
"Q8NG08_IDR_957_1062",0.321366602278358
"Q8NG27_IDR_122_481",0.523611245619833
"Q8NG27_IDR_37_112",0.476388754380167
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.523022279074506
"Q8NHS3_IDR_245_290",0.476977720925494
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.333388329080587
"Q8NHU6_IDR_850_899",0.321055207404302
"Q8NHU6_IDR_89_231",0.345556463515111
"Q8NHV4_IDR_309_350",0.513749299102618
"Q8NHV4_IDR_354_626",0.486250700897382
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.497462345171366
"Q8NHW3_IDR_319_353",0.502537654828634
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.57025278739116
"Q8NHX4_IDR_161_192",0.42974721260884
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.521482413022434
"Q8NI35_IDR_1328_1418",0.107750552073631
"Q8NI35_IDR_1622_1670",0.106682889012229
"Q8NI35_IDR_1765_1801",0.104798163914483
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.23278900608798
"Q8NI51_IDR_1_84",0.260560330176804
"Q8NI51_IDR_439_513",0.235548118974359
"Q8NI51_IDR_550_627",0.271102544760857
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.518913942585791
"Q8TA86_IDR_1_81",0.481086057414209
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.337130894916882
"Q8TAB3_IDR_805_992",0.329234376369943
"Q8TAB3_IDR_994_1117",0.333634728713175
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.351595693909818
"Q8TAQ2_IDR_545_609",0.288506052374591
"Q8TAQ2_IDR_720_1214",0.359898253715591
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.465440951310668
"Q8TAT2_IDR_149_233",0.534559048689332
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.540473369706518
"Q8TAU0_IDR_235_352",0.459526630293482
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.510809719353938
"Q8TAV0_IDR_231_307",0.489190280646062
"Q8TAW3_IDR_1_44",0.47135905401908
"Q8TBA6_IDR_566_665",0.243103389215931
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.504126039240136
"Q8TBB5_IDR_489_520",0.495873960759864
"Q8TBB6_IDR_436_501",0.504982697516689
"Q8TBB6_IDR_680_771",0.495017302483311
"Q8TBC3_IDR_135_191",0.515930008221786
"Q8TBC3_IDR_606_707",0.484069991778214
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.341977673911961
"Q8TBC5_IDR_1_41",0.337237097412249
"Q8TBC5_IDR_473_510",0.320785228675789
"Q8TBE0_IDR_1_73",0.326905337648254
"Q8TBE0_IDR_461_587",0.309158750312008
"Q8TBE0_IDR_76_348",0.363935912039738
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.337517911922095
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.496297647030508
"Q8TBZ0_IDR_752_833",0.503702352969492
"Q8TBZ3_IDR_322_360",0.481162928179945
"Q8TBZ3_IDR_392_507",0.518837071820055
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.550618458385474
"Q8TBZ6_IDR_277_339",0.449381541614526
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.247164583591475
"Q8TC20_IDR_132_309",0.248994433693118
"Q8TC20_IDR_550_634",0.251032893902384
"Q8TC20_IDR_721_777",0.252808088813022
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.507917261260249
"Q8TC76_IDR_291_339",0.492082738739751
"Q8TC90_IDR_131_196",0.276418504022745
"Q8TC90_IDR_1_72",0.277568555055937
"Q8TC90_IDR_200_364",0.446012940921317
"Q8TC92_IDR_2_55",0.315222961569079
"Q8TC92_IDR_383_436",0.351544452391749
"Q8TC92_IDR_493_561",0.333232586039172
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.324556318542945
"Q8TCJ2_IDR_489_548",0.314641030679337
"Q8TCJ2_IDR_776_826",0.360802650777719
"Q8TCN5_IDR_128_630",0.259741099340578
"Q8TCN5_IDR_13_47",0.24113516952887
"Q8TCN5_IDR_49_124",0.261534193774209
"Q8TCN5_IDR_826_881",0.237589537356344
"Q8TCQ1_IDR_1_75",0.496842067548522
"Q8TCQ1_IDR_244_289",0.503157932451478
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.468625372390583
"Q8TCT7_IDR_506_592",0.531374627609417
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.493966303319163
"Q8TD10_IDR_331_391",0.506033696680837
"Q8TD16_IDR_141_666",0.512143558708707
"Q8TD16_IDR_777_824",0.487856441291293
"Q8TD17_IDR_1_40",0.487532316578753
"Q8TD17_IDR_190_344",0.512467683421248
"Q8TD19_IDR_1_48",0.315124245077538
"Q8TD19_IDR_731_807",0.339165522895571
"Q8TD19_IDR_825_961",0.345710232026891
"Q8TD20_IDR_1_34",0.515923866545458
"Q8TD20_IDR_568_617",0.484076133454542
"Q8TD26_IDR_1_310",0.229686659001358
"Q8TD26_IDR_1316_1385",0.214397036131596
"Q8TD26_IDR_1410_1447",0.177014026656237
"Q8TD26_IDR_1619_2108",0.196033858710994
"Q8TD26_IDR_2110_2715",0.182868419499816
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.492074795335288
"Q8TD31_IDR_675_782",0.507925204664712
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.492415999032882
"Q8TD43_IDR_713_764",0.507584000967118
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.491517532483918
"Q8TDD1_IDR_1_96",0.337419591664587
"Q8TDD1_IDR_578_739",0.302968748579184
"Q8TDD1_IDR_774_881",0.359611659756229
"Q8TDD2_IDR_1_129",0.314615117905441
"Q8TDD2_IDR_173_289",0.327864602104709
"Q8TDD2_IDR_361_431",0.357520279989851
"Q8TDF5_IDR_417_471",0.490975430548599
"Q8TDF5_IDR_481_516",0.509024569451401
"Q8TDF6_IDR_1_35",0.52454011788571
"Q8TDF6_IDR_593_673",0.47545988211429
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.173898596340236
"Q8TDI0_IDR_1203_1252",0.147745836191113
"Q8TDI0_IDR_1328_1405",0.142183536299127
"Q8TDI0_IDR_1532_1699",0.203949423542993
"Q8TDI0_IDR_200_341",0.17812179923303
"Q8TDI0_IDR_651_681",0.154100808393501
"Q8TDI7_IDR_1_157",0.578261825824588
"Q8TDI7_IDR_800_906",0.421738174175412
"Q8TDN2_IDR_56_92",0.552412840453699
"Q8TDN4_IDR_1_317",0.504059644597201
"Q8TDN4_IDR_410_443",0.495940355402799
"Q8TDN6_IDR_1_53",0.367340576938622
"Q8TDN6_IDR_271_306",0.279931971525564
"Q8TDN6_IDR_309_353",0.352727451535814
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.491913763433708
"Q8TDS5_IDR_374_423",0.508086236566292
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.326036073102116
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.469510920571882
"Q68BL8_IDR_183_486",0.530489079428118
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.246754407276024
"Q68CP9_IDR_473_531",0.23294206161159
"Q68CP9_IDR_535_569",0.23080032236004
"Q68CP9_IDR_603_1629",0.289503208752346
"Q68CQ1_IDR_1_193",0.505856114986792
"Q68CQ1_IDR_195_239",0.494143885013208
"Q68CQ4_IDR_1_75",0.399758757957735
"Q68CQ4_IDR_78_186",0.600241242042265
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.517410177302874
"Q68CR1_IDR_1_33",0.482589822697126
"Q68DE3_IDR_2199_2245",0.327676097593963
"Q68DH5_IDR_1_94",0.468789721742437
"Q68DH5_IDR_582_695",0.531210278257563
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.356078727444419
"Q68DQ2_IDR_1480_1759",0.331257129991403
"Q68DQ2_IDR_1768_2281",0.312664142564178
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.254929820128947
"Q68DX3_IDR_190_305",0.244472616298401
"Q68DX3_IDR_679_768",0.248067333245759
"Q68DX3_IDR_864_939",0.252530230326894
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.501399400021899
"Q6A163_IDR_1_31",0.502070263705609
"Q6AHZ1_IDR_1155_1222",0.23868773290987
"Q6AHZ1_IDR_350_443",0.235892386745131
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.492174938955774
"Q6AI14_IDR_602_798",0.507825061044226
"Q6AI39_IDR_25_722",0.246089553132706
"Q6AI39_IDR_800_1002",0.260682396853815
"Q6A162_IDR_398_429",0.498600599978102
"Q6A163_IDR_411_455",0.497929736294391
"Q6AHZ1_IDR_1236_1310",0.294115985802868
"Q6AHZ1_IDR_464_881",0.231303894542131
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.247468920924889
"Q6AI39_IDR_741_796",0.245759129088591
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.190726442664223
"Q6AWC2_IDR_425_488",0.183485257813058
"Q6AWC2_IDR_493_686",0.200406188996521
"Q6DN90_IDR_1_520",0.488062786921097
"Q6DN90_IDR_875_963",0.511937213078903
"Q6DT37_IDR_1455_1551",0.200529845420749
"Q6DT37_IDR_403_446",0.204095987228675
"Q6DT37_IDR_455_495",0.201425019782423
"Q6DT37_IDR_563_631",0.204566243890743
"Q6DT37_IDR_786_903",0.18938290367741
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.483151195006399
"Q6EMB2_IDR_532_660",0.516848804993601
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.501711750506471
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.499423279205051
"Q8TE67_IDR_400_450",0.500576720794949
"Q8TE68_IDR_159_253",0.329713002231695
"Q8TE68_IDR_431_478",0.333426999271154
"Q8TE68_IDR_536_633",0.336859998497151
"Q8TE73_IDR_1059_1096",0.487634254914446
"Q8TE73_IDR_896_930",0.512365745085554
"Q8TE76_IDR_405_450",0.472976718552919
"Q8TE76_IDR_457_793",0.527023281447081
"Q8TE77_IDR_470_659",0.482576751756545
"Q8TE77_IDR_52_91",0.517423248243455
"Q8TE82_IDR_1_76",0.509779463041431
"Q8TE82_IDR_229_265",0.490220536958569
"Q8TE85_IDR_77_219",0.305709029995178
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.233336163758771
"Q8TEJ3_IDR_1_45",0.221732363449339
"Q8TEJ3_IDR_320_461",0.262286991495236
"Q8TEJ3_IDR_528_821",0.282644481296654
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.505443427736334
"Q8TEL6_IDR_343_373",0.494556572263666
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.331531827738323
"Q8TEP8_IDR_2070_2125",0.342520076375075
"Q8TEP8_IDR_43_1211",0.325948095886603
"Q8TEQ0_IDR_184_389",0.30679831026017
"Q8TEQ0_IDR_407_511",0.241977595225489
"Q8TEQ0_IDR_617_649",0.22628017535733
"Q8TEQ0_IDR_777_813",0.224943919157011
"Q8TEQ6_IDR_1306_1349",0.322362929433623
"Q8TEQ6_IDR_1390_1427",0.322935731255522
"Q8TEQ6_IDR_822_881",0.354701339310854
"Q8TER5_IDR_191_521",0.413720937768966
"Q8TEW8_IDR_593_1205",0.345279511835754
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.328283488244085
"Q8TEY5_IDR_145_183",0.334144322163813
"Q8TEY5_IDR_314_395",0.337572189592102
"Q8TEY7_IDR_129_183",0.493473964062199
"Q8TEY7_IDR_293_473",0.506526035937801
"Q8TF01_IDR_1_33",0.453315186745202
"Q8TF01_IDR_47_805",0.546684813254798
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.500127884400427
"Q8TF17_IDR_9_39",0.499872115599572
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.383496571462721
"Q8TF21_IDR_271_823",0.616503428537279
"Q8TF30_IDR_472_705",0.492547937593661
"Q8TF30_IDR_755_809",0.507452062406339
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.486765157306677
"Q8TF68_IDR_1_260",0.495971086558468
"Q8TF68_IDR_455_543",0.504028913441532
"Q8TF71_IDR_1_61",0.515785056103929
"Q8TF71_IDR_476_515",0.484214943896071
"Q8TF72_IDR_112_1665",0.468551729586162
"Q8TF72_IDR_1688_1777",0.531448270413838
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.526149721655124
"Q8WTP8_IDR_283_325",0.473850278344876
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.469009125278671
"Q8WTQ4_IDR_41_165",0.530990874721329
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.514360504049929
"Q8WTT2_IDR_435_472",0.485639495950071
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.501124126685923
"Q8WTX9_IDR_285_450",0.498875873314077
"Q8WU08_IDR_320_361",0.50891648193117
"Q8WU08_IDR_364_396",0.49108351806883
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.507824504147404
"Q8WU20_IDR_478_508",0.492175495852596
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.314358370273708
"Q8WU90_IDR_265_295",0.304731336923922
"Q8WU90_IDR_297_396",0.38091029280237
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.416633735046926
"Q8WUA4_IDR_765_797",0.293455118171733
"Q8WUA4_IDR_877_911",0.289911146781341
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.424064001554373
"Q8WUQ7_IDR_471_556",0.322752030092977
"Q8WUQ7_IDR_589_624",0.25318396835265
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.203567902532293
"Q8WUY3_IDR_2558_2632",0.197256514770236
"Q8WUY3_IDR_2640_2874",0.238771843605824
"Q8WUY3_IDR_358_936",0.180358803719088
"Q8WUY3_IDR_938_2344",0.180044935372558
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.508333145651836
"Q8WV15_IDR_263_306",0.491666854348164
"Q8WVB6_IDR_321_356",0.245607872397497
"Q8WVB6_IDR_859_921",0.232823725508099
"Q8WVC0_IDR_1_352",0.653499938304019
"Q8WVC0_IDR_523_666",0.346500061695981
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
