"","GO0032774_RNA_biosynthetic_process"
"Q8N9Z2_IDR_1_54",0.507479825904004
"Q8N9Z2_IDR_87_176",0.492520174095996
"Q8N9Z9_IDR_260_388",0.610385447699691
"Q8N9Z9_IDR_26_129",0.389614552300309
"Q8NA03_IDR_1_111",0.204503022218334
"Q8NA03_IDR_132_261",0.225091757303991
"Q8NA03_IDR_329_384",0.180357945654675
"Q8NA03_IDR_418_521",0.184981883481462
"Q8NA03_IDR_548_581",0.205065391341538
"Q8NA19_IDR_1_43",0.340049137529148
"Q8NA19_IDR_366_514",0.659950862470852
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.463192215230853
"Q8NA31_IDR_421_673",0.536807784769147
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.333082251198258
"Q8NA47_IDR_262_296",0.344068042573647
"Q8NA47_IDR_531_563",0.322849706228096
"Q8NAM6_IDR_128_308",0.545422585631327
"Q8NAM6_IDR_1_38",0.454577414368673
"Q8NAN2_IDR_288_334",0.466992504294582
"Q8NAN2_IDR_96_200",0.533007495705418
"Q8NAP3_IDR_123_165",0.484436026772976
"Q8NAP3_IDR_176_459",0.2713024241022
"Q8NAP3_IDR_522_970",0.244261549124823
"Q8NAP8_IDR_125_370",0.624761259038841
"Q8NAP8_IDR_402_495",0.375238740961159
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.2640239186869
"Q8NAT2_IDR_693_915",0.482557134730719
"Q8NAT2_IDR_95_126",0.253418946582381
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.509297795979454
"Q8NAV2_IDR_308_365",0.490702204020546
"Q8NAX2_IDR_115_232",0.254034275443619
"Q8NAX2_IDR_1_54",0.232421334849074
"Q8NAX2_IDR_308_349",0.255658426338357
"Q8NBF1_IDR_1_190",0.675394286596953
"Q8NBF1_IDR_298_513",0.324605713403047
"Q8NBF6_IDR_239_378",0.542212880796868
"Q8NBF6_IDR_587_648",0.457787119203132
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.466931542873641
"Q8NBP5_IDR_222_265",0.533068457126359
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.480431868132569
"Q8NBR0_IDR_363_393",0.519568131867431
"Q8NC60_IDR_18_66",0.580378052962235
"Q8NC60_IDR_82_123",0.419621947037765
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.562052272059385
"Q8NC74_IDR_1_103",0.437947727940615
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.478012421850514
"Q8NCA9_IDR_258_323",0.521987578149486
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.354879745302759
"Q8NCD3_IDR_448_748",0.304441956452334
"Q8NCD3_IDR_73_146",0.340678298244907
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.504555657636134
"Q8NCF5_IDR_55_247",0.495444342363866
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.586650440577381
"Q8NCX0_IDR_1_101",0.413349559422619
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.348747113184292
"Q8ND04_IDR_656_739",0.319243588778915
"Q8ND04_IDR_99_132",0.332009298036793
"Q8ND07_IDR_1_39",0.494336416997213
"Q8ND07_IDR_459_497",0.505663583002787
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.35365850537352
"Q8ND24_IDR_425_551",0.374751574823303
"Q8ND24_IDR_610_653",0.271589919803177
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.333074735737146
"Q8ND30_IDR_1_49",0.334829829302775
"Q8ND30_IDR_842_876",0.332095434960079
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.349963915070818
"Q8NDI1_IDR_174_542",0.359336441133921
"Q8NDI1_IDR_544_1075",0.290699643795261
"Q8NDL9_IDR_343_417",0.492970571306377
"Q8NDL9_IDR_600_886",0.507029428693623
"Q8NDM7_IDR_749_785",0.518470666671161
"Q8NDM7_IDR_930_986",0.481529333328839
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.300773232504096
"Q8NDT2_IDR_223_306",0.361967919537249
"Q8NDT2_IDR_554_709",0.337258847958655
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.446484505259401
"Q8NDX1_IDR_1_583",0.553515494740599
"Q8NDX2_IDR_1_64",0.505279434113483
"Q8NDX2_IDR_510_589",0.494720565886517
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.518689112261276
"Q8NEA5_IDR_28_83",0.481310887738724
"Q8NEA6_IDR_1_340",0.615732665558315
"Q8NEA6_IDR_446_666",0.384267334441685
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.508198136326681
"Q8NEB7_IDR_1_35",0.491801863673319
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.506085267025437
"Q8NEG2_IDR_27_72",0.493914732974563
"Q8NEN9_IDR_1107_1154",0.316043383311697
"Q8NEN9_IDR_454_677",0.331528594866241
"Q8NEN9_IDR_886_998",0.352428021822062
"Q8NEP3_IDR_1_85",0.476224590950629
"Q8NEP3_IDR_303_725",0.523775409049371
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.46844618772735
"Q8NER1_IDR_762_839",0.53155381227265
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.464146288523467
"Q8NET4_IDR_1313_1351",0.535853711476533
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.545397711881097
"Q8NET8_IDR_750_790",0.454602288118903
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.0983772014654405
"Q8NEZ4_IDR_4251_4345",0.120278078277946
"Q8NF37_IDR_1_36",0.36334406973507
"Q8NF37_IDR_38_73",0.289876543971113
"Q8NF37_IDR_496_534",0.346779386293817
"Q8NF50_IDR_1234_1287",0.379264825310477
"Q8NF50_IDR_1347_1418",0.320582787790439
"Q8NF50_IDR_420_456",0.300152386899083
"Q8NF64_IDR_1_416",0.369126609042712
"Q8NF64_IDR_685_883",0.630873390957288
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.148638070206214
"Q8NF91_IDR_5763_6086",0.139651174699266
"Q8NFG4_IDR_278_337",0.48643651586609
"Q8NFG4_IDR_30_87",0.51356348413391
"Q8NFH5_IDR_1_171",0.539190904676454
"Q8NFH5_IDR_250_308",0.460809095323546
"Q8NFH8_IDR_142_272",0.564722998598897
"Q8NFH8_IDR_362_617",0.435277001401103
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.473962370709667
"Q8NFJ8_IDR_312_381",0.526037629290333
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.479795443618837
"Q8NFM4_IDR_487_536",0.520204556381163
"Q8NFM7_IDR_2_34",0.310221443138258
"Q8NFM7_IDR_515_548",0.286431987902459
"Q8NFM7_IDR_561_739",0.403346568959284
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.164907232813527
"Q8NFP9_IDR_1_55",0.331264796163986
"Q8NFP9_IDR_1581_1881",0.270679608803431
"Q8NFP9_IDR_951_1328",0.233148362219055
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.235271073725127
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.496965374266548
"Q8NFW9_IDR_25_73",0.503034625733452
"Q8NFY4_IDR_545_662",0.3174316450851
"Q8NFY4_IDR_691_829",0.235706581816629
"Q8NFY4_IDR_832_1070",0.446861773098272
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.235362514269767
"Q8NFZ3_IDR_605_668",0.276680255364959
"Q8NFZ3_IDR_701_816",0.487957230365274
"Q8NFZ4_IDR_613_679",0.508604599040208
"Q8NFZ4_IDR_701_835",0.491395400959792
"Q8NFZ5_IDR_157_207",0.443777052092331
"Q8NFZ5_IDR_330_400",0.556222947907669
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.33371310747225
"Q8NG08_IDR_795_825",0.35951354971655
"Q8NG08_IDR_957_1062",0.306773342811201
"Q8NG27_IDR_122_481",0.490096144594506
"Q8NG27_IDR_37_112",0.509903855405494
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.64196801723408
"Q8NHS3_IDR_245_290",0.35803198276592
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.348332965104452
"Q8NHU6_IDR_850_899",0.320307857727256
"Q8NHU6_IDR_89_231",0.331359177168291
"Q8NHV4_IDR_309_350",0.457573559306252
"Q8NHV4_IDR_354_626",0.542426440693748
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.72319707382152
"Q8NHW3_IDR_319_353",0.27680292617848
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.557488909952327
"Q8NHX4_IDR_161_192",0.442511090047673
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.701316313496701
"Q8NI35_IDR_1328_1418",0.104070778869769
"Q8NI35_IDR_1622_1670",0.111642803911871
"Q8NI35_IDR_1765_1801",0.108971754993503
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.339758115626431
"Q8NI51_IDR_1_84",0.189135719994916
"Q8NI51_IDR_439_513",0.274782522202503
"Q8NI51_IDR_550_627",0.19632364217615
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.493648136881649
"Q8TA86_IDR_1_81",0.506351863118351
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.318248155103891
"Q8TAB3_IDR_805_992",0.342912018129331
"Q8TAB3_IDR_994_1117",0.338839826766778
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.30631690333008
"Q8TAQ2_IDR_545_609",0.260657833418612
"Q8TAQ2_IDR_720_1214",0.433025263251308
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.490196152030132
"Q8TAT2_IDR_149_233",0.509803847969868
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.610373894291796
"Q8TAU0_IDR_235_352",0.389626105708204
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.497890096591208
"Q8TAV0_IDR_231_307",0.502109903408792
"Q8TAW3_IDR_1_44",0.458624748164057
"Q8TBA6_IDR_566_665",0.215566164389464
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.477922477536495
"Q8TBB5_IDR_489_520",0.522077522463505
"Q8TBB6_IDR_436_501",0.461652810761616
"Q8TBB6_IDR_680_771",0.538347189238385
"Q8TBC3_IDR_135_191",0.519375688944609
"Q8TBC3_IDR_606_707",0.480624311055391
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.313386178957603
"Q8TBC5_IDR_1_41",0.314512289988556
"Q8TBC5_IDR_473_510",0.372101531053842
"Q8TBE0_IDR_1_73",0.233992217014687
"Q8TBE0_IDR_461_587",0.340952761184252
"Q8TBE0_IDR_76_348",0.425055021801061
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.354291971474328
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.563616205046782
"Q8TBZ0_IDR_752_833",0.436383794953218
"Q8TBZ3_IDR_322_360",0.421366605181872
"Q8TBZ3_IDR_392_507",0.578633394818128
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.428678806991305
"Q8TBZ6_IDR_277_339",0.571321193008695
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.251581137567045
"Q8TC20_IDR_132_309",0.23951982478116
"Q8TC20_IDR_550_634",0.272636532497004
"Q8TC20_IDR_721_777",0.236262505154791
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.569944624173234
"Q8TC76_IDR_291_339",0.430055375826766
"Q8TC90_IDR_131_196",0.279831629018018
"Q8TC90_IDR_1_72",0.410676280034137
"Q8TC90_IDR_200_364",0.309492090947844
"Q8TC92_IDR_2_55",0.347347496046147
"Q8TC92_IDR_383_436",0.30267098337297
"Q8TC92_IDR_493_561",0.349981520580883
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.3934199450973
"Q8TCJ2_IDR_489_548",0.283579453867447
"Q8TCJ2_IDR_776_826",0.323000601035253
"Q8TCN5_IDR_128_630",0.242373327404402
"Q8TCN5_IDR_13_47",0.40624610236058
"Q8TCN5_IDR_49_124",0.17986727284714
"Q8TCN5_IDR_826_881",0.171513297387878
"Q8TCQ1_IDR_1_75",0.503437596064171
"Q8TCQ1_IDR_244_289",0.496562403935829
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.507434595920494
"Q8TCT7_IDR_506_592",0.492565404079505
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.530554289964977
"Q8TD10_IDR_331_391",0.469445710035023
"Q8TD16_IDR_141_666",0.518856523608719
"Q8TD16_IDR_777_824",0.481143476391281
"Q8TD17_IDR_1_40",0.446231049938835
"Q8TD17_IDR_190_344",0.553768950061165
"Q8TD19_IDR_1_48",0.319119957584083
"Q8TD19_IDR_731_807",0.274382860958519
"Q8TD19_IDR_825_961",0.406497181457397
"Q8TD20_IDR_1_34",0.468056998172302
"Q8TD20_IDR_568_617",0.531943001827698
"Q8TD26_IDR_1_310",0.113942022744068
"Q8TD26_IDR_1316_1385",0.254878093198386
"Q8TD26_IDR_1410_1447",0.150692814939448
"Q8TD26_IDR_1619_2108",0.27763651824749
"Q8TD26_IDR_2110_2715",0.202850550870608
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.52974957894004
"Q8TD31_IDR_675_782",0.47025042105996
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.497180309370341
"Q8TD43_IDR_713_764",0.502819690629659
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.402513717327143
"Q8TDD1_IDR_1_96",0.357708082838988
"Q8TDD1_IDR_578_739",0.357685353628519
"Q8TDD1_IDR_774_881",0.284606563532494
"Q8TDD2_IDR_1_129",0.266443426467545
"Q8TDD2_IDR_173_289",0.469932418116241
"Q8TDD2_IDR_361_431",0.263624155416215
"Q8TDF5_IDR_417_471",0.543929296291443
"Q8TDF5_IDR_481_516",0.456070703708557
"Q8TDF6_IDR_1_35",0.451707609699598
"Q8TDF6_IDR_593_673",0.548292390300403
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.155196244196157
"Q8TDI0_IDR_1203_1252",0.162292009148131
"Q8TDI0_IDR_1328_1405",0.180662841483751
"Q8TDI0_IDR_1532_1699",0.201662211490432
"Q8TDI0_IDR_200_341",0.137753020206687
"Q8TDI0_IDR_651_681",0.162433673474843
"Q8TDI7_IDR_1_157",0.477810626461737
"Q8TDI7_IDR_800_906",0.522189373538263
"Q8TDN2_IDR_56_92",0.487127425048254
"Q8TDN4_IDR_1_317",0.625566230434784
"Q8TDN4_IDR_410_443",0.374433769565216
"Q8TDN6_IDR_1_53",0.285513089752325
"Q8TDN6_IDR_271_306",0.317126629752371
"Q8TDN6_IDR_309_353",0.397360280495304
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.523323669415048
"Q8TDS5_IDR_374_423",0.476676330584952
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.302971225312245
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.52489119915019
"Q68BL8_IDR_183_486",0.47510880084981
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.352524128618237
"Q68CP9_IDR_473_531",0.159023359168988
"Q68CP9_IDR_535_569",0.149840796163228
"Q68CP9_IDR_603_1629",0.338611716049548
"Q68CQ1_IDR_1_193",0.544465833005363
"Q68CQ1_IDR_195_239",0.455534166994637
"Q68CQ4_IDR_1_75",0.460228261175898
"Q68CQ4_IDR_78_186",0.539771738824102
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.511346696422882
"Q68CR1_IDR_1_33",0.488653303577118
"Q68DE3_IDR_2199_2245",0.2595020134533
"Q68DH5_IDR_1_94",0.537142577058475
"Q68DH5_IDR_582_695",0.462857422941525
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.384692078398131
"Q68DQ2_IDR_1480_1759",0.328132713378168
"Q68DQ2_IDR_1768_2281",0.2871752082237
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.23615690883567
"Q68DX3_IDR_190_305",0.255896491339505
"Q68DX3_IDR_679_768",0.244126077693991
"Q68DX3_IDR_864_939",0.263820522130834
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.502549011668574
"Q6A163_IDR_1_31",0.498082150559783
"Q6AHZ1_IDR_1155_1222",0.22844341433237
"Q6AHZ1_IDR_350_443",0.279426142205147
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.47060241501838
"Q6AI14_IDR_602_798",0.52939758498162
"Q6AI39_IDR_25_722",0.33993916573572
"Q6AI39_IDR_800_1002",0.264092707591471
"Q6A162_IDR_398_429",0.497450988331426
"Q6A163_IDR_411_455",0.501917849440217
"Q6AHZ1_IDR_1236_1310",0.223497352798
"Q6AHZ1_IDR_464_881",0.268633090664483
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.231253503036526
"Q6AI39_IDR_741_796",0.164714623636282
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.256403302141805
"Q6AWC2_IDR_425_488",0.185069159957861
"Q6AWC2_IDR_493_686",0.210003560214173
"Q6DN90_IDR_1_520",0.471313492957436
"Q6DN90_IDR_875_963",0.528686507042564
"Q6DT37_IDR_1455_1551",0.198386625359169
"Q6DT37_IDR_403_446",0.194819054435566
"Q6DT37_IDR_455_495",0.19596737660885
"Q6DT37_IDR_563_631",0.207477113803006
"Q6DT37_IDR_786_903",0.203349829793409
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.478678502571552
"Q6EMB2_IDR_532_660",0.521321497428448
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.568950126469363
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.499028841869161
"Q8TE67_IDR_400_450",0.500971158130839
"Q8TE68_IDR_159_253",0.347798805096511
"Q8TE68_IDR_431_478",0.358653860995424
"Q8TE68_IDR_536_633",0.293547333908065
"Q8TE73_IDR_1059_1096",0.441949351396152
"Q8TE73_IDR_896_930",0.558050648603848
"Q8TE76_IDR_405_450",0.445323140131555
"Q8TE76_IDR_457_793",0.554676859868445
"Q8TE77_IDR_470_659",0.442458445796481
"Q8TE77_IDR_52_91",0.557541554203519
"Q8TE82_IDR_1_76",0.496649687800381
"Q8TE82_IDR_229_265",0.503350312199619
"Q8TE85_IDR_77_219",0.362292259492128
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.246444797839273
"Q8TEJ3_IDR_1_45",0.223423836698736
"Q8TEJ3_IDR_320_461",0.243454110257644
"Q8TEJ3_IDR_528_821",0.286677255204348
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.504436238431905
"Q8TEL6_IDR_343_373",0.495563761568095
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.29003574134624
"Q8TEP8_IDR_2070_2125",0.353119568752911
"Q8TEP8_IDR_43_1211",0.35684468990085
"Q8TEQ0_IDR_184_389",0.184983411158477
"Q8TEQ0_IDR_407_511",0.24169847778919
"Q8TEQ0_IDR_617_649",0.352235440144657
"Q8TEQ0_IDR_777_813",0.221082670907677
"Q8TEQ6_IDR_1306_1349",0.304965977716897
"Q8TEQ6_IDR_1390_1427",0.313962619969667
"Q8TEQ6_IDR_822_881",0.381071402313437
"Q8TER5_IDR_191_521",0.342385673429164
"Q8TEW8_IDR_593_1205",0.404595696029161
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.319656948097022
"Q8TEY5_IDR_145_183",0.348607350896977
"Q8TEY5_IDR_314_395",0.331735701006001
"Q8TEY7_IDR_129_183",0.471194629905542
"Q8TEY7_IDR_293_473",0.528805370094458
"Q8TF01_IDR_1_33",0.399607367867098
"Q8TF01_IDR_47_805",0.600392632132902
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.547161350661922
"Q8TF17_IDR_9_39",0.452838649338078
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.501297806272291
"Q8TF21_IDR_271_823",0.498702193727709
"Q8TF30_IDR_472_705",0.575578300096849
"Q8TF30_IDR_755_809",0.424421699903151
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.469197278443379
"Q8TF68_IDR_1_260",0.665079181397158
"Q8TF68_IDR_455_543",0.334920818602842
"Q8TF71_IDR_1_61",0.46115299522445
"Q8TF71_IDR_476_515",0.53884700477555
"Q8TF72_IDR_112_1665",0.52439061088801
"Q8TF72_IDR_1688_1777",0.47560938911199
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.506516934797781
"Q8WTP8_IDR_283_325",0.493483065202219
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.489420395259091
"Q8WTQ4_IDR_41_165",0.510579604740909
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.49387371958444
"Q8WTT2_IDR_435_472",0.50612628041556
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.47567058033957
"Q8WTX9_IDR_285_450",0.52432941966043
"Q8WU08_IDR_320_361",0.500348385612815
"Q8WU08_IDR_364_396",0.499651614387185
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.631051130375137
"Q8WU20_IDR_478_508",0.368948869624863
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.290593196760413
"Q8WU90_IDR_265_295",0.400469049751351
"Q8WU90_IDR_297_396",0.308937753488236
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.285303775303269
"Q8WUA4_IDR_765_797",0.342487646772727
"Q8WUA4_IDR_877_911",0.372208577924004
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.434800922450739
"Q8WUQ7_IDR_471_556",0.321465447209147
"Q8WUQ7_IDR_589_624",0.243733630340113
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.242948854115363
"Q8WUY3_IDR_2558_2632",0.175688282718915
"Q8WUY3_IDR_2640_2874",0.209552196761444
"Q8WUY3_IDR_358_936",0.136689053351615
"Q8WUY3_IDR_938_2344",0.235121613052663
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.448275449193688
"Q8WV15_IDR_263_306",0.551724550806312
"Q8WVB6_IDR_321_356",0.263116891249783
"Q8WVB6_IDR_859_921",0.253829245038479
"Q8WVC0_IDR_1_352",0.541861829524018
"Q8WVC0_IDR_523_666",0.458138170475982
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
