"","GO0008283_cell_population_proliferation"
"Q8N9Z2_IDR_1_54",0.510784056814065
"Q8N9Z2_IDR_87_176",0.489215943185935
"Q8N9Z9_IDR_260_388",0.490702231314524
"Q8N9Z9_IDR_26_129",0.509297768685476
"Q8NA03_IDR_1_111",0.193126313310094
"Q8NA03_IDR_132_261",0.201947464303144
"Q8NA03_IDR_329_384",0.206291729654173
"Q8NA03_IDR_418_521",0.204764493908089
"Q8NA03_IDR_548_581",0.193869998824499
"Q8NA19_IDR_1_43",0.485610484261585
"Q8NA19_IDR_366_514",0.514389515738415
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.500978374420623
"Q8NA31_IDR_421_673",0.499021625579378
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.334316227046175
"Q8NA47_IDR_262_296",0.333969648772754
"Q8NA47_IDR_531_563",0.331714124181071
"Q8NAM6_IDR_128_308",0.5003448771216
"Q8NAM6_IDR_1_38",0.4996551228784
"Q8NAN2_IDR_288_334",0.464980532240125
"Q8NAN2_IDR_96_200",0.535019467759875
"Q8NAP3_IDR_123_165",0.327991714543202
"Q8NAP3_IDR_176_459",0.340013625980118
"Q8NAP3_IDR_522_970",0.33199465947668
"Q8NAP8_IDR_125_370",0.492826197854393
"Q8NAP8_IDR_402_495",0.507173802145607
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.334450638149436
"Q8NAT2_IDR_693_915",0.34496734112316
"Q8NAT2_IDR_95_126",0.320582020727404
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.517653961080488
"Q8NAV2_IDR_308_365",0.482346038919512
"Q8NAX2_IDR_115_232",0.259786181783187
"Q8NAX2_IDR_1_54",0.244779051855837
"Q8NAX2_IDR_308_349",0.246549705705994
"Q8NBF1_IDR_1_190",0.508472707572288
"Q8NBF1_IDR_298_513",0.491527292427712
"Q8NBF6_IDR_239_378",0.488889134620972
"Q8NBF6_IDR_587_648",0.511110865379028
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.561121018829658
"Q8NBP5_IDR_222_265",0.438878981170342
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.493351190286291
"Q8NBR0_IDR_363_393",0.506648809713709
"Q8NC60_IDR_18_66",0.507624181416556
"Q8NC60_IDR_82_123",0.492375818583445
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.486095895782396
"Q8NC74_IDR_1_103",0.513904104217604
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.492858202432931
"Q8NCA9_IDR_258_323",0.507141797567069
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.337489191954624
"Q8NCD3_IDR_448_748",0.330451702619403
"Q8NCD3_IDR_73_146",0.332059105425973
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.499116376051259
"Q8NCF5_IDR_55_247",0.500883623948741
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.501387591207854
"Q8NCX0_IDR_1_101",0.498612408792146
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.344305645162712
"Q8ND04_IDR_656_739",0.330555335468094
"Q8ND04_IDR_99_132",0.325139019369194
"Q8ND07_IDR_1_39",0.485737092340076
"Q8ND07_IDR_459_497",0.514262907659924
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.313252301028714
"Q8ND24_IDR_425_551",0.355650650787122
"Q8ND24_IDR_610_653",0.331097048184164
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.333199319630142
"Q8ND30_IDR_1_49",0.33103561216134
"Q8ND30_IDR_842_876",0.335765068208518
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.323382309717785
"Q8NDI1_IDR_174_542",0.374585174336201
"Q8NDI1_IDR_544_1075",0.302032515946015
"Q8NDL9_IDR_343_417",0.521538032027928
"Q8NDL9_IDR_600_886",0.478461967972072
"Q8NDM7_IDR_749_785",0.49891369288065
"Q8NDM7_IDR_930_986",0.50108630711935
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.332190328429615
"Q8NDT2_IDR_223_306",0.346601923478179
"Q8NDT2_IDR_554_709",0.321207748092206
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.493368378971754
"Q8NDX1_IDR_1_583",0.506631621028246
"Q8NDX2_IDR_1_64",0.505825896858374
"Q8NDX2_IDR_510_589",0.494174103141626
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.491943647661052
"Q8NEA5_IDR_28_83",0.508056352338948
"Q8NEA6_IDR_1_340",0.51790797053142
"Q8NEA6_IDR_446_666",0.48209202946858
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.476530219431319
"Q8NEB7_IDR_1_35",0.523469780568682
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.493330561832236
"Q8NEG2_IDR_27_72",0.506669438167764
"Q8NEN9_IDR_1107_1154",0.340336434444463
"Q8NEN9_IDR_454_677",0.325254339335176
"Q8NEN9_IDR_886_998",0.334409226220361
"Q8NEP3_IDR_1_85",0.492029123919617
"Q8NEP3_IDR_303_725",0.507970876080383
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.494845714369283
"Q8NER1_IDR_762_839",0.505154285630717
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.480680391762313
"Q8NET4_IDR_1313_1351",0.519319608237687
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.503193426868412
"Q8NET8_IDR_750_790",0.496806573131588
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.116626153568873
"Q8NEZ4_IDR_4251_4345",0.116096332857208
"Q8NF37_IDR_1_36",0.33726832427162
"Q8NF37_IDR_38_73",0.346342692327119
"Q8NF37_IDR_496_534",0.316388983401261
"Q8NF50_IDR_1234_1287",0.330993457256433
"Q8NF50_IDR_1347_1418",0.334675302156298
"Q8NF50_IDR_420_456",0.334331240587269
"Q8NF64_IDR_1_416",0.490542169640456
"Q8NF64_IDR_685_883",0.509457830359544
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.16285617507561
"Q8NF91_IDR_5763_6086",0.16303480288018
"Q8NFG4_IDR_278_337",0.509837218686281
"Q8NFG4_IDR_30_87",0.490162781313719
"Q8NFH5_IDR_1_171",0.506022884972569
"Q8NFH5_IDR_250_308",0.493977115027431
"Q8NFH8_IDR_142_272",0.504695131516175
"Q8NFH8_IDR_362_617",0.495304868483825
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.490742740669614
"Q8NFJ8_IDR_312_381",0.509257259330386
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.495178199916933
"Q8NFM4_IDR_487_536",0.504821800083067
"Q8NFM7_IDR_2_34",0.336559379119862
"Q8NFM7_IDR_515_548",0.329336125740598
"Q8NFM7_IDR_561_739",0.33410449513954
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.271150577780312
"Q8NFP9_IDR_1_55",0.233530053138884
"Q8NFP9_IDR_1581_1881",0.243099435813828
"Q8NFP9_IDR_951_1328",0.252219933266976
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.259284339317433
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.495839852794263
"Q8NFW9_IDR_25_73",0.504160147205737
"Q8NFY4_IDR_545_662",0.354347134144683
"Q8NFY4_IDR_691_829",0.33786583287203
"Q8NFY4_IDR_832_1070",0.307787032983287
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.36269385540204
"Q8NFZ3_IDR_605_668",0.309569400648636
"Q8NFZ3_IDR_701_816",0.327736743949324
"Q8NFZ4_IDR_613_679",0.49906421846718
"Q8NFZ4_IDR_701_835",0.50093578153282
"Q8NFZ5_IDR_157_207",0.499457704639625
"Q8NFZ5_IDR_330_400",0.500542295360375
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.330021829698262
"Q8NG08_IDR_795_825",0.334472479568174
"Q8NG08_IDR_957_1062",0.335505690733564
"Q8NG27_IDR_122_481",0.494462791176467
"Q8NG27_IDR_37_112",0.505537208823533
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.490759506413968
"Q8NHS3_IDR_245_290",0.509240493586032
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.336473142079218
"Q8NHU6_IDR_850_899",0.330079976302291
"Q8NHU6_IDR_89_231",0.33344688161849
"Q8NHV4_IDR_309_350",0.479670085066307
"Q8NHV4_IDR_354_626",0.520329914933693
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.510775587778487
"Q8NHW3_IDR_319_353",0.489224412221513
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.479521237393517
"Q8NHX4_IDR_161_192",0.520478762606483
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.482278271554593
"Q8NI35_IDR_1328_1418",0.117205181684102
"Q8NI35_IDR_1622_1670",0.10732189476561
"Q8NI35_IDR_1765_1801",0.113153905106757
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.26168661697852
"Q8NI51_IDR_1_84",0.242797043551031
"Q8NI51_IDR_439_513",0.259441850944987
"Q8NI51_IDR_550_627",0.236074488525462
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.486731487047715
"Q8TA86_IDR_1_81",0.513268512952285
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.334196656693404
"Q8TAB3_IDR_805_992",0.344442344312093
"Q8TAB3_IDR_994_1117",0.321360998994502
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.323023570101941
"Q8TAQ2_IDR_545_609",0.351356730684809
"Q8TAQ2_IDR_720_1214",0.325619699213251
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.568662457807514
"Q8TAT2_IDR_149_233",0.431337542192486
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.524803145455612
"Q8TAU0_IDR_235_352",0.475196854544388
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.491274971660566
"Q8TAV0_IDR_231_307",0.508725028339434
"Q8TAW3_IDR_1_44",0.517956127523788
"Q8TBA6_IDR_566_665",0.258737719566748
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.498426146981557
"Q8TBB5_IDR_489_520",0.501573853018443
"Q8TBB6_IDR_436_501",0.503484295314014
"Q8TBB6_IDR_680_771",0.496515704685986
"Q8TBC3_IDR_135_191",0.501674389341277
"Q8TBC3_IDR_606_707",0.498325610658723
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.326960225239758
"Q8TBC5_IDR_1_41",0.335315898587678
"Q8TBC5_IDR_473_510",0.337723876172564
"Q8TBE0_IDR_1_73",0.334477296732737
"Q8TBE0_IDR_461_587",0.327248874194854
"Q8TBE0_IDR_76_348",0.338273829072409
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.329822709754538
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.493346999678069
"Q8TBZ0_IDR_752_833",0.506653000321931
"Q8TBZ3_IDR_322_360",0.509970913155819
"Q8TBZ3_IDR_392_507",0.490029086844181
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.496163848813309
"Q8TBZ6_IDR_277_339",0.503836151186691
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.248114505739261
"Q8TC20_IDR_132_309",0.253957816858718
"Q8TC20_IDR_550_634",0.248339536536263
"Q8TC20_IDR_721_777",0.249588140865758
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.53429738116675
"Q8TC76_IDR_291_339",0.46570261883325
"Q8TC90_IDR_131_196",0.344833116230392
"Q8TC90_IDR_1_72",0.347285547313844
"Q8TC90_IDR_200_364",0.307881336455764
"Q8TC92_IDR_2_55",0.335059520874516
"Q8TC92_IDR_383_436",0.3285503249936
"Q8TC92_IDR_493_561",0.336390154131884
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.321674191752516
"Q8TCJ2_IDR_489_548",0.33828665770852
"Q8TCJ2_IDR_776_826",0.340039150538964
"Q8TCN5_IDR_128_630",0.2657182538179
"Q8TCN5_IDR_13_47",0.248582106501553
"Q8TCN5_IDR_49_124",0.23912785140943
"Q8TCN5_IDR_826_881",0.246571788271116
"Q8TCQ1_IDR_1_75",0.499728330805285
"Q8TCQ1_IDR_244_289",0.500271669194715
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.553908819817431
"Q8TCT7_IDR_506_592",0.446091180182569
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.494548949304935
"Q8TD10_IDR_331_391",0.505451050695065
"Q8TD16_IDR_141_666",0.513404862135991
"Q8TD16_IDR_777_824",0.486595137864009
"Q8TD17_IDR_1_40",0.503038538476958
"Q8TD17_IDR_190_344",0.496961461523042
"Q8TD19_IDR_1_48",0.335359527476856
"Q8TD19_IDR_731_807",0.325300622297429
"Q8TD19_IDR_825_961",0.339339850225715
"Q8TD20_IDR_1_34",0.486574046482673
"Q8TD20_IDR_568_617",0.513425953517327
"Q8TD26_IDR_1_310",0.186280919465413
"Q8TD26_IDR_1316_1385",0.194103670884101
"Q8TD26_IDR_1410_1447",0.210851535099569
"Q8TD26_IDR_1619_2108",0.199464935799909
"Q8TD26_IDR_2110_2715",0.209298938751007
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.486609985082794
"Q8TD31_IDR_675_782",0.513390014917206
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.512914994698206
"Q8TD43_IDR_713_764",0.487085005301794
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.501053114572862
"Q8TDD1_IDR_1_96",0.337708765859463
"Q8TDD1_IDR_578_739",0.344072695535312
"Q8TDD1_IDR_774_881",0.318218538605225
"Q8TDD2_IDR_1_129",0.34321162648883
"Q8TDD2_IDR_173_289",0.335523627036775
"Q8TDD2_IDR_361_431",0.321264746474395
"Q8TDF5_IDR_417_471",0.505800505732637
"Q8TDF5_IDR_481_516",0.494199494267363
"Q8TDF6_IDR_1_35",0.498564021431132
"Q8TDF6_IDR_593_673",0.501435978568868
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.161578250440279
"Q8TDI0_IDR_1203_1252",0.171272708036105
"Q8TDI0_IDR_1328_1405",0.174183349976448
"Q8TDI0_IDR_1532_1699",0.159121979881978
"Q8TDI0_IDR_200_341",0.165437167968188
"Q8TDI0_IDR_651_681",0.168406543697003
"Q8TDI7_IDR_1_157",0.48778871581974
"Q8TDI7_IDR_800_906",0.51221128418026
"Q8TDN2_IDR_56_92",0.488098533413176
"Q8TDN4_IDR_1_317",0.495124651043122
"Q8TDN4_IDR_410_443",0.504875348956878
"Q8TDN6_IDR_1_53",0.328796779055593
"Q8TDN6_IDR_271_306",0.337115206661412
"Q8TDN6_IDR_309_353",0.334088014282994
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.506905061846702
"Q8TDS5_IDR_374_423",0.493094938153298
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.332744607752838
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.518957565944024
"Q68BL8_IDR_183_486",0.481042434055976
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.254689976791386
"Q68CP9_IDR_473_531",0.25616627561072
"Q68CP9_IDR_535_569",0.261720385097675
"Q68CP9_IDR_603_1629",0.22742336250022
"Q68CQ1_IDR_1_193",0.501329001974988
"Q68CQ1_IDR_195_239",0.498670998025012
"Q68CQ4_IDR_1_75",0.512543431899568
"Q68CQ4_IDR_78_186",0.487456568100432
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.482326490065731
"Q68CR1_IDR_1_33",0.517673509934269
"Q68DE3_IDR_2199_2245",0.3385757353311
"Q68DH5_IDR_1_94",0.628406839083518
"Q68DH5_IDR_582_695",0.371593160916482
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.312723682282481
"Q68DQ2_IDR_1480_1759",0.32751965548464
"Q68DQ2_IDR_1768_2281",0.35975666223288
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.256650272247655
"Q68DX3_IDR_190_305",0.249892196818943
"Q68DX3_IDR_679_768",0.250720875366117
"Q68DX3_IDR_864_939",0.242736655567285
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.493934485458391
"Q6A163_IDR_1_31",0.501017056887682
"Q6AHZ1_IDR_1155_1222",0.265099037282121
"Q6AHZ1_IDR_350_443",0.249113498537917
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.52056726482162
"Q6AI14_IDR_602_798",0.47943273517838
"Q6AI39_IDR_25_722",0.245373944815495
"Q6AI39_IDR_800_1002",0.241952094602833
"Q6A162_IDR_398_429",0.506065514541609
"Q6A163_IDR_411_455",0.498982943112318
"Q6AHZ1_IDR_1236_1310",0.232244793182738
"Q6AHZ1_IDR_464_881",0.253542670997223
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.254532475144529
"Q6AI39_IDR_741_796",0.258141485437143
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.20323623617309
"Q6AWC2_IDR_425_488",0.204108301396269
"Q6AWC2_IDR_493_686",0.203565619539029
"Q6DN90_IDR_1_520",0.518273247637898
"Q6DN90_IDR_875_963",0.481726752362102
"Q6DT37_IDR_1455_1551",0.189538077838088
"Q6DT37_IDR_403_446",0.198039456253129
"Q6DT37_IDR_455_495",0.198959865811884
"Q6DT37_IDR_563_631",0.194574465138269
"Q6DT37_IDR_786_903",0.218888134958629
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.496179144294376
"Q6EMB2_IDR_532_660",0.503820855705624
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.497536321429034
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.51073874919781
"Q8TE67_IDR_400_450",0.48926125080219
"Q8TE68_IDR_159_253",0.328491707972548
"Q8TE68_IDR_431_478",0.331697726872222
"Q8TE68_IDR_536_633",0.33981056515523
"Q8TE73_IDR_1059_1096",0.501449053377305
"Q8TE73_IDR_896_930",0.498550946622695
"Q8TE76_IDR_405_450",0.50343889498411
"Q8TE76_IDR_457_793",0.49656110501589
"Q8TE77_IDR_470_659",0.501780334768794
"Q8TE77_IDR_52_91",0.498219665231206
"Q8TE82_IDR_1_76",0.495280256407523
"Q8TE82_IDR_229_265",0.504719743592477
"Q8TE85_IDR_77_219",0.350962665978568
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.24864315673299
"Q8TEJ3_IDR_1_45",0.262800668810826
"Q8TEJ3_IDR_320_461",0.246761122558715
"Q8TEJ3_IDR_528_821",0.241795051897468
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.497808082353475
"Q8TEL6_IDR_343_373",0.502191917646525
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.329032606268188
"Q8TEP8_IDR_2070_2125",0.320260042350018
"Q8TEP8_IDR_43_1211",0.350707351381794
"Q8TEQ0_IDR_184_389",0.241674455059301
"Q8TEQ0_IDR_407_511",0.257595870424174
"Q8TEQ0_IDR_617_649",0.251875489363765
"Q8TEQ0_IDR_777_813",0.24885418515276
"Q8TEQ6_IDR_1306_1349",0.334584128517743
"Q8TEQ6_IDR_1390_1427",0.32516323968504
"Q8TEQ6_IDR_822_881",0.340252631797217
"Q8TER5_IDR_191_521",0.312589013174715
"Q8TEW8_IDR_593_1205",0.329943499000006
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.346810113272803
"Q8TEY5_IDR_145_183",0.337916751978608
"Q8TEY5_IDR_314_395",0.315273134748589
"Q8TEY7_IDR_129_183",0.51777425399039
"Q8TEY7_IDR_293_473",0.48222574600961
"Q8TF01_IDR_1_33",0.521027238803102
"Q8TF01_IDR_47_805",0.478972761196898
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.505077223353659
"Q8TF17_IDR_9_39",0.494922776646341
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.504889976718312
"Q8TF21_IDR_271_823",0.495110023281688
"Q8TF30_IDR_472_705",0.508327379846186
"Q8TF30_IDR_755_809",0.491672620153814
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.500447948950408
"Q8TF68_IDR_1_260",0.508684873142841
"Q8TF68_IDR_455_543",0.491315126857159
"Q8TF71_IDR_1_61",0.491990822400216
"Q8TF71_IDR_476_515",0.508009177599784
"Q8TF72_IDR_112_1665",0.507873862384171
"Q8TF72_IDR_1688_1777",0.492126137615829
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.497082040638413
"Q8WTP8_IDR_283_325",0.502917959361587
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.502330606265216
"Q8WTQ4_IDR_41_165",0.497669393734785
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.490350590725918
"Q8WTT2_IDR_435_472",0.509649409274082
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.500563811571766
"Q8WTX9_IDR_285_450",0.499436188428234
"Q8WU08_IDR_320_361",0.504748549865952
"Q8WU08_IDR_364_396",0.495251450134048
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.495309314383382
"Q8WU20_IDR_478_508",0.504690685616618
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.33174516137656
"Q8WU90_IDR_265_295",0.338889426320615
"Q8WU90_IDR_297_396",0.329365412302825
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.311782786775708
"Q8WUA4_IDR_765_797",0.343044497325049
"Q8WUA4_IDR_877_911",0.345172715899243
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.313235080865939
"Q8WUQ7_IDR_471_556",0.334308377363397
"Q8WUQ7_IDR_589_624",0.352456541770664
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.200631296847257
"Q8WUY3_IDR_2558_2632",0.196668367181989
"Q8WUY3_IDR_2640_2874",0.196112109163739
"Q8WUY3_IDR_358_936",0.20923427285207
"Q8WUY3_IDR_938_2344",0.197353953954945
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.540555116563534
"Q8WV15_IDR_263_306",0.459444883436466
"Q8WVB6_IDR_321_356",0.246189682538085
"Q8WVB6_IDR_859_921",0.251371522479867
"Q8WVC0_IDR_1_352",0.478124893027052
"Q8WVC0_IDR_523_666",0.521875106972948
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
