"","GO0042277_peptide_binding"
"Q8N9Z2_IDR_1_54",0.50089315247717
"Q8N9Z2_IDR_87_176",0.49910684752283
"Q8N9Z9_IDR_260_388",0.523463880444685
"Q8N9Z9_IDR_26_129",0.476536119555315
"Q8NA03_IDR_1_111",0.219658677611015
"Q8NA03_IDR_132_261",0.197580640226463
"Q8NA03_IDR_329_384",0.189462061168037
"Q8NA03_IDR_418_521",0.199603730235705
"Q8NA03_IDR_548_581",0.19369489075878
"Q8NA19_IDR_1_43",0.500875847497723
"Q8NA19_IDR_366_514",0.499124152502277
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.470334867821332
"Q8NA31_IDR_421_673",0.529665132178668
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.335910105146725
"Q8NA47_IDR_262_296",0.332887180241021
"Q8NA47_IDR_531_563",0.331202714612254
"Q8NAM6_IDR_128_308",0.517276374410786
"Q8NAM6_IDR_1_38",0.482723625589214
"Q8NAN2_IDR_288_334",0.435577259284756
"Q8NAN2_IDR_96_200",0.564422740715244
"Q8NAP3_IDR_123_165",0.326304384032324
"Q8NAP3_IDR_176_459",0.361458508529521
"Q8NAP3_IDR_522_970",0.312237107438155
"Q8NAP8_IDR_125_370",0.489815865496688
"Q8NAP8_IDR_402_495",0.510184134503312
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.357522178169211
"Q8NAT2_IDR_693_915",0.312228087183591
"Q8NAT2_IDR_95_126",0.330249734647198
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.439241620378172
"Q8NAV2_IDR_308_365",0.560758379621828
"Q8NAX2_IDR_115_232",0.244346010222372
"Q8NAX2_IDR_1_54",0.249866325522378
"Q8NAX2_IDR_308_349",0.271404501651379
"Q8NBF1_IDR_1_190",0.4658818664115
"Q8NBF1_IDR_298_513",0.5341181335885
"Q8NBF6_IDR_239_378",0.501330487935938
"Q8NBF6_IDR_587_648",0.498669512064062
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.474162734680857
"Q8NBP5_IDR_222_265",0.525837265319143
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.536186938841866
"Q8NBR0_IDR_363_393",0.463813061158134
"Q8NC60_IDR_18_66",0.516258346295129
"Q8NC60_IDR_82_123",0.483741653704871
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.514524325202847
"Q8NC74_IDR_1_103",0.485475674797153
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.465249519637223
"Q8NCA9_IDR_258_323",0.534750480362777
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.399863522383132
"Q8NCD3_IDR_448_748",0.277640589293018
"Q8NCD3_IDR_73_146",0.32249588832385
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.518068008678544
"Q8NCF5_IDR_55_247",0.481931991321456
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.459983080764207
"Q8NCX0_IDR_1_101",0.540016919235793
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.331786646609591
"Q8ND04_IDR_656_739",0.32312473961458
"Q8ND04_IDR_99_132",0.345088613775829
"Q8ND07_IDR_1_39",0.487818714353723
"Q8ND07_IDR_459_497",0.512181285646277
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.357341553388934
"Q8ND24_IDR_425_551",0.314753111228037
"Q8ND24_IDR_610_653",0.327905335383029
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.306517125300285
"Q8ND30_IDR_1_49",0.329144235811619
"Q8ND30_IDR_842_876",0.364338638888096
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.303652767713201
"Q8NDI1_IDR_174_542",0.283093452053904
"Q8NDI1_IDR_544_1075",0.413253780232895
"Q8NDL9_IDR_343_417",0.50936062724726
"Q8NDL9_IDR_600_886",0.49063937275274
"Q8NDM7_IDR_749_785",0.504447329960068
"Q8NDM7_IDR_930_986",0.495552670039932
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.338444170734502
"Q8NDT2_IDR_223_306",0.34379186270655
"Q8NDT2_IDR_554_709",0.317763966558948
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.539833718894443
"Q8NDX1_IDR_1_583",0.460166281105557
"Q8NDX2_IDR_1_64",0.49670252957635
"Q8NDX2_IDR_510_589",0.50329747042365
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.456906678452827
"Q8NEA5_IDR_28_83",0.543093321547173
"Q8NEA6_IDR_1_340",0.544184266607616
"Q8NEA6_IDR_446_666",0.455815733392384
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.488530418117101
"Q8NEB7_IDR_1_35",0.511469581882899
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.503929170028512
"Q8NEG2_IDR_27_72",0.496070829971488
"Q8NEN9_IDR_1107_1154",0.289311046391012
"Q8NEN9_IDR_454_677",0.284320339885202
"Q8NEN9_IDR_886_998",0.426368613723786
"Q8NEP3_IDR_1_85",0.500091491063118
"Q8NEP3_IDR_303_725",0.499908508936882
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.487010747167204
"Q8NER1_IDR_762_839",0.512989252832796
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.488738073549429
"Q8NET4_IDR_1313_1351",0.511261926450571
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.525490540047649
"Q8NET8_IDR_750_790",0.474509459952351
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.112480829107326
"Q8NEZ4_IDR_4251_4345",0.129381393327229
"Q8NF37_IDR_1_36",0.330669994413782
"Q8NF37_IDR_38_73",0.338520552880818
"Q8NF37_IDR_496_534",0.3308094527054
"Q8NF50_IDR_1234_1287",0.384017312983239
"Q8NF50_IDR_1347_1418",0.312059761943879
"Q8NF50_IDR_420_456",0.303922925072882
"Q8NF64_IDR_1_416",0.510902606739488
"Q8NF64_IDR_685_883",0.489097393260512
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.169961573198834
"Q8NF91_IDR_5763_6086",0.165870145984538
"Q8NFG4_IDR_278_337",0.476200189754556
"Q8NFG4_IDR_30_87",0.523799810245444
"Q8NFH5_IDR_1_171",0.477234340470009
"Q8NFH5_IDR_250_308",0.522765659529991
"Q8NFH8_IDR_142_272",0.508294663765032
"Q8NFH8_IDR_362_617",0.491705336234968
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.484346997205941
"Q8NFJ8_IDR_312_381",0.515653002794059
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.485950546433057
"Q8NFM4_IDR_487_536",0.514049453566943
"Q8NFM7_IDR_2_34",0.333714485292258
"Q8NFM7_IDR_515_548",0.360965972803986
"Q8NFM7_IDR_561_739",0.305319541903757
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.262264718580476
"Q8NFP9_IDR_1_55",0.236812990366062
"Q8NFP9_IDR_1581_1881",0.266304204474946
"Q8NFP9_IDR_951_1328",0.234618086578516
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.24852316841501
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.526175027444777
"Q8NFW9_IDR_25_73",0.473824972555223
"Q8NFY4_IDR_545_662",0.32933714750081
"Q8NFY4_IDR_691_829",0.342480320359258
"Q8NFY4_IDR_832_1070",0.328182532139932
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.347428209914156
"Q8NFZ3_IDR_605_668",0.327724392340043
"Q8NFZ3_IDR_701_816",0.324847397745801
"Q8NFZ4_IDR_613_679",0.489898975891059
"Q8NFZ4_IDR_701_835",0.510101024108941
"Q8NFZ5_IDR_157_207",0.490116208223173
"Q8NFZ5_IDR_330_400",0.509883791776827
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.333152341180356
"Q8NG08_IDR_795_825",0.339749924151815
"Q8NG08_IDR_957_1062",0.327097734667829
"Q8NG27_IDR_122_481",0.547367783894751
"Q8NG27_IDR_37_112",0.452632216105249
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.463138113950033
"Q8NHS3_IDR_245_290",0.536861886049967
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.32671336129589
"Q8NHU6_IDR_850_899",0.33914578045429
"Q8NHU6_IDR_89_231",0.334140858249821
"Q8NHV4_IDR_309_350",0.528195548454631
"Q8NHV4_IDR_354_626",0.471804451545369
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.565641181583944
"Q8NHW3_IDR_319_353",0.434358818416056
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.483811293764116
"Q8NHX4_IDR_161_192",0.516188706235884
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.46981618714585
"Q8NI35_IDR_1328_1418",0.114608813079965
"Q8NI35_IDR_1622_1670",0.115120588930636
"Q8NI35_IDR_1765_1801",0.113388425376942
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.245318425596381
"Q8NI51_IDR_1_84",0.253779913711057
"Q8NI51_IDR_439_513",0.251238719044097
"Q8NI51_IDR_550_627",0.249662941648465
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.529536531268607
"Q8TA86_IDR_1_81",0.470463468731392
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.330544987858088
"Q8TAB3_IDR_805_992",0.334486712992824
"Q8TAB3_IDR_994_1117",0.334968299149087
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.314526198286463
"Q8TAQ2_IDR_545_609",0.346489533525116
"Q8TAQ2_IDR_720_1214",0.338984268188421
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.51140319265689
"Q8TAT2_IDR_149_233",0.48859680734311
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.445010470715353
"Q8TAU0_IDR_235_352",0.554989529284647
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.525463633829573
"Q8TAV0_IDR_231_307",0.474536366170427
"Q8TAW3_IDR_1_44",0.499377791724388
"Q8TBA6_IDR_566_665",0.214208650571274
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.477546759419801
"Q8TBB5_IDR_489_520",0.522453240580199
"Q8TBB6_IDR_436_501",0.498026883084861
"Q8TBB6_IDR_680_771",0.501973116915139
"Q8TBC3_IDR_135_191",0.390921985487977
"Q8TBC3_IDR_606_707",0.609078014512023
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.32092656950853
"Q8TBC5_IDR_1_41",0.343808314169025
"Q8TBC5_IDR_473_510",0.335265116322445
"Q8TBE0_IDR_1_73",0.335667016572475
"Q8TBE0_IDR_461_587",0.345446991735516
"Q8TBE0_IDR_76_348",0.318885991692009
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.337658818061873
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.507717010011591
"Q8TBZ0_IDR_752_833",0.492282989988409
"Q8TBZ3_IDR_322_360",0.304099062258087
"Q8TBZ3_IDR_392_507",0.695900937741913
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.475211499611014
"Q8TBZ6_IDR_277_339",0.524788500388986
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.28971418991313
"Q8TC20_IDR_132_309",0.23751785622539
"Q8TC20_IDR_550_634",0.250680452598024
"Q8TC20_IDR_721_777",0.222087501263456
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.611796757263624
"Q8TC76_IDR_291_339",0.388203242736376
"Q8TC90_IDR_131_196",0.370960782477323
"Q8TC90_IDR_1_72",0.302177315035794
"Q8TC90_IDR_200_364",0.326861902486883
"Q8TC92_IDR_2_55",0.335010408713611
"Q8TC92_IDR_383_436",0.328124534777754
"Q8TC92_IDR_493_561",0.336865056508635
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.34513778415097
"Q8TCJ2_IDR_489_548",0.33366748707722
"Q8TCJ2_IDR_776_826",0.32119472877181
"Q8TCN5_IDR_128_630",0.275583108390461
"Q8TCN5_IDR_13_47",0.233807806710446
"Q8TCN5_IDR_49_124",0.226599338099509
"Q8TCN5_IDR_826_881",0.264009746799584
"Q8TCQ1_IDR_1_75",0.504012544110262
"Q8TCQ1_IDR_244_289",0.495987455889738
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.490027069249142
"Q8TCT7_IDR_506_592",0.509972930750858
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.49004573093535
"Q8TD10_IDR_331_391",0.50995426906465
"Q8TD16_IDR_141_666",0.518595297451917
"Q8TD16_IDR_777_824",0.481404702548083
"Q8TD17_IDR_1_40",0.503502093434858
"Q8TD17_IDR_190_344",0.496497906565142
"Q8TD19_IDR_1_48",0.280898240317636
"Q8TD19_IDR_731_807",0.43564990127929
"Q8TD19_IDR_825_961",0.283451858403074
"Q8TD20_IDR_1_34",0.513261332901292
"Q8TD20_IDR_568_617",0.486738667098708
"Q8TD26_IDR_1_310",0.185411803679814
"Q8TD26_IDR_1316_1385",0.19261955334436
"Q8TD26_IDR_1410_1447",0.201181708106707
"Q8TD26_IDR_1619_2108",0.205941894625803
"Q8TD26_IDR_2110_2715",0.214845040243316
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.495731902575136
"Q8TD31_IDR_675_782",0.504268097424864
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.508662001741986
"Q8TD43_IDR_713_764",0.491337998258014
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.535482973351388
"Q8TDD1_IDR_1_96",0.314962560343687
"Q8TDD1_IDR_578_739",0.368615869654572
"Q8TDD1_IDR_774_881",0.316421570001741
"Q8TDD2_IDR_1_129",0.341312524014545
"Q8TDD2_IDR_173_289",0.322022421846266
"Q8TDD2_IDR_361_431",0.336665054139189
"Q8TDF5_IDR_417_471",0.564030330875686
"Q8TDF5_IDR_481_516",0.435969669124314
"Q8TDF6_IDR_1_35",0.460676069383959
"Q8TDF6_IDR_593_673",0.53932393061604
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.159679857562247
"Q8TDI0_IDR_1203_1252",0.1641014562882
"Q8TDI0_IDR_1328_1405",0.19421877057885
"Q8TDI0_IDR_1532_1699",0.161359259486603
"Q8TDI0_IDR_200_341",0.159161741269713
"Q8TDI0_IDR_651_681",0.161478914814388
"Q8TDI7_IDR_1_157",0.43638353973813
"Q8TDI7_IDR_800_906",0.56361646026187
"Q8TDN2_IDR_56_92",0.507758116385644
"Q8TDN4_IDR_1_317",0.482764990115587
"Q8TDN4_IDR_410_443",0.517235009884413
"Q8TDN6_IDR_1_53",0.327705593988491
"Q8TDN6_IDR_271_306",0.3511172801932
"Q8TDN6_IDR_309_353",0.321177125818309
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.531351668495984
"Q8TDS5_IDR_374_423",0.468648331504016
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.329410077874315
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.447635691114622
"Q68BL8_IDR_183_486",0.552364308885377
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.243307483962218
"Q68CP9_IDR_473_531",0.233831936887784
"Q68CP9_IDR_535_569",0.245910767617481
"Q68CP9_IDR_603_1629",0.276949811532517
"Q68CQ1_IDR_1_193",0.452135923858169
"Q68CQ1_IDR_195_239",0.547864076141831
"Q68CQ4_IDR_1_75",0.484824992970225
"Q68CQ4_IDR_78_186",0.515175007029775
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.515410402809275
"Q68CR1_IDR_1_33",0.484589597190726
"Q68DE3_IDR_2199_2245",0.336338974817137
"Q68DH5_IDR_1_94",0.56681298141399
"Q68DH5_IDR_582_695",0.43318701858601
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.490026094306738
"Q68DQ2_IDR_1480_1759",0.250516188051817
"Q68DQ2_IDR_1768_2281",0.259457717641445
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.223348225352388
"Q68DX3_IDR_190_305",0.286811193055924
"Q68DX3_IDR_679_768",0.249297222646019
"Q68DX3_IDR_864_939",0.24054335894567
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.499250447433616
"Q6A163_IDR_1_31",0.491628273532581
"Q6AHZ1_IDR_1155_1222",0.234898627585862
"Q6AHZ1_IDR_350_443",0.25708991706269
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.532970887704925
"Q6AI14_IDR_602_798",0.467029112295075
"Q6AI39_IDR_25_722",0.305847179766942
"Q6AI39_IDR_800_1002",0.25090358098442
"Q6A162_IDR_398_429",0.500749552566384
"Q6A163_IDR_411_455",0.508371726467419
"Q6AHZ1_IDR_1236_1310",0.196160484828573
"Q6AHZ1_IDR_464_881",0.311850970522875
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.230585448892045
"Q6AI39_IDR_741_796",0.212663790356593
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.198249373271754
"Q6AWC2_IDR_425_488",0.210411750704877
"Q6AWC2_IDR_493_686",0.180880364085045
"Q6DN90_IDR_1_520",0.478065960487998
"Q6DN90_IDR_875_963",0.521934039512002
"Q6DT37_IDR_1455_1551",0.185433318447503
"Q6DT37_IDR_403_446",0.197005556424392
"Q6DT37_IDR_455_495",0.195327578278669
"Q6DT37_IDR_563_631",0.223837241214018
"Q6DT37_IDR_786_903",0.198396305635419
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.511828908950556
"Q6EMB2_IDR_532_660",0.488171091049444
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.507215463787476
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.493166337695001
"Q8TE67_IDR_400_450",0.506833662304999
"Q8TE68_IDR_159_253",0.337535811626604
"Q8TE68_IDR_431_478",0.32586003596637
"Q8TE68_IDR_536_633",0.336604152407026
"Q8TE73_IDR_1059_1096",0.505302634390863
"Q8TE73_IDR_896_930",0.494697365609137
"Q8TE76_IDR_405_450",0.475488307716739
"Q8TE76_IDR_457_793",0.524511692283261
"Q8TE77_IDR_470_659",0.498864233412864
"Q8TE77_IDR_52_91",0.501135766587137
"Q8TE82_IDR_1_76",0.491333367805573
"Q8TE82_IDR_229_265",0.508666632194427
"Q8TE85_IDR_77_219",0.377128086410869
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.272764445467944
"Q8TEJ3_IDR_1_45",0.251007014854083
"Q8TEJ3_IDR_320_461",0.225308119565701
"Q8TEJ3_IDR_528_821",0.250920420112271
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.498802585277357
"Q8TEL6_IDR_343_373",0.501197414722643
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.304775560451382
"Q8TEP8_IDR_2070_2125",0.323175026253364
"Q8TEP8_IDR_43_1211",0.372049413295254
"Q8TEQ0_IDR_184_389",0.228910117060635
"Q8TEQ0_IDR_407_511",0.283549346259166
"Q8TEQ0_IDR_617_649",0.237758581914759
"Q8TEQ0_IDR_777_813",0.249781954765439
"Q8TEQ6_IDR_1306_1349",0.359018393850015
"Q8TEQ6_IDR_1390_1427",0.335900886545152
"Q8TEQ6_IDR_822_881",0.305080719604833
"Q8TER5_IDR_191_521",0.315339508948813
"Q8TEW8_IDR_593_1205",0.332820181621766
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.328159430240977
"Q8TEY5_IDR_145_183",0.291663726236263
"Q8TEY5_IDR_314_395",0.38017684352276
"Q8TEY7_IDR_129_183",0.500591508239933
"Q8TEY7_IDR_293_473",0.499408491760067
"Q8TF01_IDR_1_33",0.518626051293618
"Q8TF01_IDR_47_805",0.481373948706382
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.495102121809959
"Q8TF17_IDR_9_39",0.504897878190041
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.508547634496373
"Q8TF21_IDR_271_823",0.491452365503627
"Q8TF30_IDR_472_705",0.484844778466074
"Q8TF30_IDR_755_809",0.515155221533926
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.532675155139371
"Q8TF68_IDR_1_260",0.528227337474146
"Q8TF68_IDR_455_543",0.471772662525854
"Q8TF71_IDR_1_61",0.479290251620362
"Q8TF71_IDR_476_515",0.520709748379638
"Q8TF72_IDR_112_1665",0.503299675928671
"Q8TF72_IDR_1688_1777",0.496700324071329
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.487583202254513
"Q8WTP8_IDR_283_325",0.512416797745487
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.525279710276278
"Q8WTQ4_IDR_41_165",0.474720289723723
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.447850022551906
"Q8WTT2_IDR_435_472",0.552149977448094
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.558848588537826
"Q8WTX9_IDR_285_450",0.441151411462174
"Q8WU08_IDR_320_361",0.50210762418414
"Q8WU08_IDR_364_396",0.49789237581586
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.526768958546283
"Q8WU20_IDR_478_508",0.473231041453717
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.361845767463221
"Q8WU90_IDR_265_295",0.32019235625319
"Q8WU90_IDR_297_396",0.317961876283589
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.314522475212716
"Q8WUA4_IDR_765_797",0.344564867677313
"Q8WUA4_IDR_877_911",0.340912657109972
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.31615984678642
"Q8WUQ7_IDR_471_556",0.331297636256778
"Q8WUQ7_IDR_589_624",0.352542516956802
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.148929846725402
"Q8WUY3_IDR_2558_2632",0.162107533090586
"Q8WUY3_IDR_2640_2874",0.1559696274882
"Q8WUY3_IDR_358_936",0.166339130869967
"Q8WUY3_IDR_938_2344",0.366653861825845
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.48022258365173
"Q8WV15_IDR_263_306",0.51977741634827
"Q8WVB6_IDR_321_356",0.251816193424152
"Q8WVB6_IDR_859_921",0.256320278024234
"Q8WVC0_IDR_1_352",0.518838575308911
"Q8WVC0_IDR_523_666",0.481161424691089
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
