"","GO0034470_ncRNA_processing"
"Q8N9Z2_IDR_1_54",0.504925964012235
"Q8N9Z2_IDR_87_176",0.495074035987765
"Q8N9Z9_IDR_260_388",0.513078770765384
"Q8N9Z9_IDR_26_129",0.486921229234616
"Q8NA03_IDR_1_111",0.18880379979493
"Q8NA03_IDR_132_261",0.239962015003968
"Q8NA03_IDR_329_384",0.200612697436094
"Q8NA03_IDR_418_521",0.177716660588467
"Q8NA03_IDR_548_581",0.192904827176542
"Q8NA19_IDR_1_43",0.549358029336801
"Q8NA19_IDR_366_514",0.450641970663199
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.501222858001397
"Q8NA31_IDR_421_673",0.498777141998603
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.325637938601643
"Q8NA47_IDR_262_296",0.32329625050414
"Q8NA47_IDR_531_563",0.351065810894217
"Q8NAM6_IDR_128_308",0.48846238771167
"Q8NAM6_IDR_1_38",0.51153761228833
"Q8NAN2_IDR_288_334",0.505907736912313
"Q8NAN2_IDR_96_200",0.494092263087687
"Q8NAP3_IDR_123_165",0.340185148417727
"Q8NAP3_IDR_176_459",0.31303595323715
"Q8NAP3_IDR_522_970",0.346778898345123
"Q8NAP8_IDR_125_370",0.506751438345749
"Q8NAP8_IDR_402_495",0.493248561654251
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.323599848943748
"Q8NAT2_IDR_693_915",0.330541959438236
"Q8NAT2_IDR_95_126",0.345858191618016
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.495823280890862
"Q8NAV2_IDR_308_365",0.504176719109138
"Q8NAX2_IDR_115_232",0.238571017160212
"Q8NAX2_IDR_1_54",0.256562671825668
"Q8NAX2_IDR_308_349",0.265252947727275
"Q8NBF1_IDR_1_190",0.494736282289622
"Q8NBF1_IDR_298_513",0.505263717710378
"Q8NBF6_IDR_239_378",0.503908093483137
"Q8NBF6_IDR_587_648",0.496091906516863
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.489532035148111
"Q8NBP5_IDR_222_265",0.510467964851889
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.471691037210645
"Q8NBR0_IDR_363_393",0.528308962789355
"Q8NC60_IDR_18_66",0.402517496241388
"Q8NC60_IDR_82_123",0.597482503758612
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.490231024240584
"Q8NC74_IDR_1_103",0.509768975759416
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.491907667277005
"Q8NCA9_IDR_258_323",0.508092332722995
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.328662942408903
"Q8NCD3_IDR_448_748",0.335448667061049
"Q8NCD3_IDR_73_146",0.335888390530048
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.469030326882535
"Q8NCF5_IDR_55_247",0.530969673117465
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.534045018585371
"Q8NCX0_IDR_1_101",0.465954981414629
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.330924297167163
"Q8ND04_IDR_656_739",0.339137764177358
"Q8ND04_IDR_99_132",0.329937938655478
"Q8ND07_IDR_1_39",0.620741678816555
"Q8ND07_IDR_459_497",0.379258321183445
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.366788596698384
"Q8ND24_IDR_425_551",0.312995148887287
"Q8ND24_IDR_610_653",0.320216254414329
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.349147826241638
"Q8ND30_IDR_1_49",0.320225145917055
"Q8ND30_IDR_842_876",0.330627027841308
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.276125479887644
"Q8NDI1_IDR_174_542",0.314152141040264
"Q8NDI1_IDR_544_1075",0.409722379072091
"Q8NDL9_IDR_343_417",0.521072721584606
"Q8NDL9_IDR_600_886",0.478927278415394
"Q8NDM7_IDR_749_785",0.463016220116524
"Q8NDM7_IDR_930_986",0.536983779883476
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.29642091774568
"Q8NDT2_IDR_223_306",0.285565060873523
"Q8NDT2_IDR_554_709",0.418014021380796
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.516024857791071
"Q8NDX1_IDR_1_583",0.483975142208929
"Q8NDX2_IDR_1_64",0.440783218716914
"Q8NDX2_IDR_510_589",0.559216781283086
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.551635316119821
"Q8NEA5_IDR_28_83",0.448364683880179
"Q8NEA6_IDR_1_340",0.486666831300104
"Q8NEA6_IDR_446_666",0.513333168699896
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.528072591901274
"Q8NEB7_IDR_1_35",0.471927408098726
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.524600724515713
"Q8NEG2_IDR_27_72",0.475399275484287
"Q8NEN9_IDR_1107_1154",0.354919803173936
"Q8NEN9_IDR_454_677",0.32632434716733
"Q8NEN9_IDR_886_998",0.318755849658734
"Q8NEP3_IDR_1_85",0.437313348964055
"Q8NEP3_IDR_303_725",0.562686651035945
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.462589690445051
"Q8NER1_IDR_762_839",0.537410309554949
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.462213254819828
"Q8NET4_IDR_1313_1351",0.537786745180172
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.471693647610703
"Q8NET8_IDR_750_790",0.528306352389297
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.105268708363667
"Q8NEZ4_IDR_4251_4345",0.106356481233317
"Q8NF37_IDR_1_36",0.350733936475813
"Q8NF37_IDR_38_73",0.31562647834825
"Q8NF37_IDR_496_534",0.333639585175937
"Q8NF50_IDR_1234_1287",0.313670381668499
"Q8NF50_IDR_1347_1418",0.336465820538113
"Q8NF50_IDR_420_456",0.349863797793387
"Q8NF64_IDR_1_416",0.496849418279118
"Q8NF64_IDR_685_883",0.503150581720882
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.164934878841677
"Q8NF91_IDR_5763_6086",0.169370738963137
"Q8NFG4_IDR_278_337",0.539578658661761
"Q8NFG4_IDR_30_87",0.460421341338239
"Q8NFH5_IDR_1_171",0.496533485578511
"Q8NFH5_IDR_250_308",0.503466514421489
"Q8NFH8_IDR_142_272",0.478518054611659
"Q8NFH8_IDR_362_617",0.521481945388341
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.567597652496515
"Q8NFJ8_IDR_312_381",0.432402347503485
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.498883405767516
"Q8NFM4_IDR_487_536",0.501116594232484
"Q8NFM7_IDR_2_34",0.340072687614922
"Q8NFM7_IDR_515_548",0.34081529928758
"Q8NFM7_IDR_561_739",0.319112013097498
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.258125423273418
"Q8NFP9_IDR_1_55",0.232850645400916
"Q8NFP9_IDR_1581_1881",0.229363035856646
"Q8NFP9_IDR_951_1328",0.27966089546902
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.235736541913716
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.518623025078836
"Q8NFW9_IDR_25_73",0.481376974921164
"Q8NFY4_IDR_545_662",0.331719041259394
"Q8NFY4_IDR_691_829",0.338568274011151
"Q8NFY4_IDR_832_1070",0.329712684729454
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.321238080324568
"Q8NFZ3_IDR_605_668",0.34740132660479
"Q8NFZ3_IDR_701_816",0.331360593070642
"Q8NFZ4_IDR_613_679",0.500830765792678
"Q8NFZ4_IDR_701_835",0.499169234207322
"Q8NFZ5_IDR_157_207",0.523165645136722
"Q8NFZ5_IDR_330_400",0.476834354863278
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.344380061743008
"Q8NG08_IDR_795_825",0.351092945841956
"Q8NG08_IDR_957_1062",0.304526992415036
"Q8NG27_IDR_122_481",0.582882385575442
"Q8NG27_IDR_37_112",0.417117614424558
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.51558124432204
"Q8NHS3_IDR_245_290",0.48441875567796
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.359661889638965
"Q8NHU6_IDR_850_899",0.308148949616783
"Q8NHU6_IDR_89_231",0.332189160744251
"Q8NHV4_IDR_309_350",0.495974166397549
"Q8NHV4_IDR_354_626",0.504025833602451
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.484202632432023
"Q8NHW3_IDR_319_353",0.515797367567977
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.497378636723844
"Q8NHX4_IDR_161_192",0.502621363276156
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.478269027354263
"Q8NI35_IDR_1328_1418",0.099972948405473
"Q8NI35_IDR_1622_1670",0.0999297876210136
"Q8NI35_IDR_1765_1801",0.104801696586111
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.237517344560225
"Q8NI51_IDR_1_84",0.241636378133239
"Q8NI51_IDR_439_513",0.23262054743477
"Q8NI51_IDR_550_627",0.288225729871767
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.50066138452082
"Q8TA86_IDR_1_81",0.49933861547918
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.33699017122572
"Q8TAB3_IDR_805_992",0.32245114007539
"Q8TAB3_IDR_994_1117",0.340558688698889
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.382988044411147
"Q8TAQ2_IDR_545_609",0.277025177040093
"Q8TAQ2_IDR_720_1214",0.33998677854876
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.406727809236849
"Q8TAT2_IDR_149_233",0.593272190763151
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.523886985025334
"Q8TAU0_IDR_235_352",0.476113014974666
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.485805621370424
"Q8TAV0_IDR_231_307",0.514194378629576
"Q8TAW3_IDR_1_44",0.4928534504665
"Q8TBA6_IDR_566_665",0.248369016333952
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.604199811231967
"Q8TBB5_IDR_489_520",0.395800188768033
"Q8TBB6_IDR_436_501",0.488020660281087
"Q8TBB6_IDR_680_771",0.511979339718913
"Q8TBC3_IDR_135_191",0.529492729079523
"Q8TBC3_IDR_606_707",0.470507270920477
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.322909803048564
"Q8TBC5_IDR_1_41",0.35249499246257
"Q8TBC5_IDR_473_510",0.324595204488866
"Q8TBE0_IDR_1_73",0.361697417915967
"Q8TBE0_IDR_461_587",0.257802674497555
"Q8TBE0_IDR_76_348",0.380499907586478
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.361446768272682
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.495848674669396
"Q8TBZ0_IDR_752_833",0.504151325330604
"Q8TBZ3_IDR_322_360",0.524737595910569
"Q8TBZ3_IDR_392_507",0.475262404089431
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.625224001441036
"Q8TBZ6_IDR_277_339",0.374775998558964
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.23820609378022
"Q8TC20_IDR_132_309",0.24165340119212
"Q8TC20_IDR_550_634",0.250509900303166
"Q8TC20_IDR_721_777",0.269630604724495
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.46947001090545
"Q8TC76_IDR_291_339",0.53052998909455
"Q8TC90_IDR_131_196",0.285244944941864
"Q8TC90_IDR_1_72",0.311058226350431
"Q8TC90_IDR_200_364",0.403696828707705
"Q8TC92_IDR_2_55",0.290437310304822
"Q8TC92_IDR_383_436",0.351596986292543
"Q8TC92_IDR_493_561",0.357965703402634
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.295120895305676
"Q8TCJ2_IDR_489_548",0.320255113583157
"Q8TCJ2_IDR_776_826",0.384623991111167
"Q8TCN5_IDR_128_630",0.241773004933951
"Q8TCN5_IDR_13_47",0.239603875870597
"Q8TCN5_IDR_49_124",0.279355634821451
"Q8TCN5_IDR_826_881",0.239267484374001
"Q8TCQ1_IDR_1_75",0.49244677673531
"Q8TCQ1_IDR_244_289",0.50755322326469
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.505235396134191
"Q8TCT7_IDR_506_592",0.494764603865809
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.509043769714893
"Q8TD10_IDR_331_391",0.490956230285107
"Q8TD16_IDR_141_666",0.543878699246994
"Q8TD16_IDR_777_824",0.456121300753006
"Q8TD17_IDR_1_40",0.492713692570245
"Q8TD17_IDR_190_344",0.507286307429755
"Q8TD19_IDR_1_48",0.333456275793016
"Q8TD19_IDR_731_807",0.329184275812548
"Q8TD19_IDR_825_961",0.337359448394435
"Q8TD20_IDR_1_34",0.503257244325708
"Q8TD20_IDR_568_617",0.496742755674292
"Q8TD26_IDR_1_310",0.305127087169579
"Q8TD26_IDR_1316_1385",0.176093168492417
"Q8TD26_IDR_1410_1447",0.171127888706734
"Q8TD26_IDR_1619_2108",0.192037147858865
"Q8TD26_IDR_2110_2715",0.155614707772406
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.522295904088348
"Q8TD31_IDR_675_782",0.477704095911652
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.465029349185495
"Q8TD43_IDR_713_764",0.534970650814505
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.506012100264911
"Q8TDD1_IDR_1_96",0.327163015887352
"Q8TDD1_IDR_578_739",0.334669718836238
"Q8TDD1_IDR_774_881",0.33816726527641
"Q8TDD2_IDR_1_129",0.316834796584089
"Q8TDD2_IDR_173_289",0.314306880474942
"Q8TDD2_IDR_361_431",0.368858322940968
"Q8TDF5_IDR_417_471",0.469531143344343
"Q8TDF5_IDR_481_516",0.530468856655657
"Q8TDF6_IDR_1_35",0.5308999790035
"Q8TDF6_IDR_593_673",0.4691000209965
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.191783377448053
"Q8TDI0_IDR_1203_1252",0.149010155721903
"Q8TDI0_IDR_1328_1405",0.140183441920737
"Q8TDI0_IDR_1532_1699",0.193603761970364
"Q8TDI0_IDR_200_341",0.165235697688046
"Q8TDI0_IDR_651_681",0.160183565250897
"Q8TDI7_IDR_1_157",0.629225354441583
"Q8TDI7_IDR_800_906",0.370774645558417
"Q8TDN2_IDR_56_92",0.579483903070653
"Q8TDN4_IDR_1_317",0.49035057765994
"Q8TDN4_IDR_410_443",0.50964942234006
"Q8TDN6_IDR_1_53",0.351062443134259
"Q8TDN6_IDR_271_306",0.271493514117671
"Q8TDN6_IDR_309_353",0.37744404274807
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.472690499221814
"Q8TDS5_IDR_374_423",0.527309500778186
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.341072648869173
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.5075729686162
"Q68BL8_IDR_183_486",0.4924270313838
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.250460436735808
"Q68CP9_IDR_473_531",0.252671365776034
"Q68CP9_IDR_535_569",0.255906031041488
"Q68CP9_IDR_603_1629",0.24096216644667
"Q68CQ1_IDR_1_193",0.488449010414525
"Q68CQ1_IDR_195_239",0.511550989585475
"Q68CQ4_IDR_1_75",0.480804463428269
"Q68CQ4_IDR_78_186",0.519195536571731
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.496797682904257
"Q68CR1_IDR_1_33",0.503202317095743
"Q68DE3_IDR_2199_2245",0.333755653002779
"Q68DH5_IDR_1_94",0.404156759156153
"Q68DH5_IDR_582_695",0.595843240843847
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.306035099952366
"Q68DQ2_IDR_1480_1759",0.365970329545416
"Q68DQ2_IDR_1768_2281",0.327994570502218
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.264992439567052
"Q68DX3_IDR_190_305",0.242893166055166
"Q68DX3_IDR_679_768",0.249842345925433
"Q68DX3_IDR_864_939",0.24227204845235
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.490085034488433
"Q6A163_IDR_1_31",0.502653641891103
"Q6AHZ1_IDR_1155_1222",0.224360822927248
"Q6AHZ1_IDR_350_443",0.235107745503841
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.466470695238195
"Q6AI14_IDR_602_798",0.533529304761805
"Q6AI39_IDR_25_722",0.230346516972404
"Q6AI39_IDR_800_1002",0.272746638421151
"Q6A162_IDR_398_429",0.509914965511567
"Q6A163_IDR_411_455",0.497346358108897
"Q6AHZ1_IDR_1236_1310",0.321178322384934
"Q6AHZ1_IDR_464_881",0.219353109183977
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.240184432004576
"Q6AI39_IDR_741_796",0.256722412601869
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.18680475338231
"Q6AWC2_IDR_425_488",0.175171797815607
"Q6AWC2_IDR_493_686",0.177262902361985
"Q6DN90_IDR_1_520",0.509610138970593
"Q6DN90_IDR_875_963",0.490389861029407
"Q6DT37_IDR_1455_1551",0.194091934111084
"Q6DT37_IDR_403_446",0.203092134347418
"Q6DT37_IDR_455_495",0.205982608542565
"Q6DT37_IDR_563_631",0.206560350907403
"Q6DT37_IDR_786_903",0.19027297209153
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.466962782208195
"Q6EMB2_IDR_532_660",0.533037217791805
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.487118546925018
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.507337166771339
"Q8TE67_IDR_400_450",0.492662833228661
"Q8TE68_IDR_159_253",0.327870001829939
"Q8TE68_IDR_431_478",0.355545261314981
"Q8TE68_IDR_536_633",0.31658473685508
"Q8TE73_IDR_1059_1096",0.49550634172397
"Q8TE73_IDR_896_930",0.50449365827603
"Q8TE76_IDR_405_450",0.533634254950511
"Q8TE76_IDR_457_793",0.466365745049489
"Q8TE77_IDR_470_659",0.490067316913532
"Q8TE77_IDR_52_91",0.509932683086468
"Q8TE82_IDR_1_76",0.507037247281384
"Q8TE82_IDR_229_265",0.492962752718616
"Q8TE85_IDR_77_219",0.286122959077149
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.241803493048142
"Q8TEJ3_IDR_1_45",0.27357776753271
"Q8TEJ3_IDR_320_461",0.246820088968382
"Q8TEJ3_IDR_528_821",0.237798650450766
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.501324761016628
"Q8TEL6_IDR_343_373",0.498675238983372
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.342016794170055
"Q8TEP8_IDR_2070_2125",0.333244663261154
"Q8TEP8_IDR_43_1211",0.324738542568791
"Q8TEQ0_IDR_184_389",0.27795890541574
"Q8TEQ0_IDR_407_511",0.249329012158242
"Q8TEQ0_IDR_617_649",0.231545146989017
"Q8TEQ0_IDR_777_813",0.241166935437001
"Q8TEQ6_IDR_1306_1349",0.305720438653429
"Q8TEQ6_IDR_1390_1427",0.319412368648543
"Q8TEQ6_IDR_822_881",0.374867192698028
"Q8TER5_IDR_191_521",0.401968366267765
"Q8TEW8_IDR_593_1205",0.471087140814781
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.32957475056053
"Q8TEY5_IDR_145_183",0.326927338839239
"Q8TEY5_IDR_314_395",0.343497910600231
"Q8TEY7_IDR_129_183",0.497314598751851
"Q8TEY7_IDR_293_473",0.502685401248149
"Q8TF01_IDR_1_33",0.426925009523706
"Q8TF01_IDR_47_805",0.573074990476294
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.48612590777518
"Q8TF17_IDR_9_39",0.51387409222482
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.363900832357057
"Q8TF21_IDR_271_823",0.636099167642943
"Q8TF30_IDR_472_705",0.455067720674734
"Q8TF30_IDR_755_809",0.544932279325266
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.392479338417008
"Q8TF68_IDR_1_260",0.50254822245681
"Q8TF68_IDR_455_543",0.49745177754319
"Q8TF71_IDR_1_61",0.487407293519352
"Q8TF71_IDR_476_515",0.512592706480648
"Q8TF72_IDR_112_1665",0.426026053903153
"Q8TF72_IDR_1688_1777",0.573973946096847
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.504008151178492
"Q8WTP8_IDR_283_325",0.495991848821508
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.464606147396044
"Q8WTQ4_IDR_41_165",0.535393852603957
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.599817462525062
"Q8WTT2_IDR_435_472",0.400182537474938
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.515324801201295
"Q8WTX9_IDR_285_450",0.484675198798705
"Q8WU08_IDR_320_361",0.508758410932401
"Q8WU08_IDR_364_396",0.491241589067599
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.47914489823417
"Q8WU20_IDR_478_508",0.52085510176583
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.342142030711301
"Q8WU90_IDR_265_295",0.289891973002995
"Q8WU90_IDR_297_396",0.367965996285704
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.454593564666504
"Q8WUA4_IDR_765_797",0.287740294795424
"Q8WUA4_IDR_877_911",0.257666140538073
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.355150539715263
"Q8WUQ7_IDR_471_556",0.350588219372982
"Q8WUQ7_IDR_589_624",0.294261240911756
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.194728747839273
"Q8WUY3_IDR_2558_2632",0.195626880028103
"Q8WUY3_IDR_2640_2874",0.258436755419379
"Q8WUY3_IDR_358_936",0.177891923205182
"Q8WUY3_IDR_938_2344",0.173315693508062
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.526982002290448
"Q8WV15_IDR_263_306",0.473017997709552
"Q8WVB6_IDR_321_356",0.250391592992766
"Q8WVB6_IDR_859_921",0.234283477151772
"Q8WVC0_IDR_1_352",0.544472772468243
"Q8WVC0_IDR_523_666",0.455527227531757
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
