"","GO0000398_mRNA_splicing._via_spliceosome"
"Q8N9Z2_IDR_1_54",0.392846441257371
"Q8N9Z2_IDR_87_176",0.607153558742629
"Q8N9Z9_IDR_260_388",0.516133273290545
"Q8N9Z9_IDR_26_129",0.483866726709455
"Q8NA03_IDR_1_111",0.210382633551402
"Q8NA03_IDR_132_261",0.196852066958823
"Q8NA03_IDR_329_384",0.20148308382099
"Q8NA03_IDR_418_521",0.191475933265102
"Q8NA03_IDR_548_581",0.199806282403683
"Q8NA19_IDR_1_43",0.505312619087527
"Q8NA19_IDR_366_514",0.494687380912473
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.501059447759297
"Q8NA31_IDR_421_673",0.498940552240703
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.321204047960057
"Q8NA47_IDR_262_296",0.331287113577183
"Q8NA47_IDR_531_563",0.347508838462759
"Q8NAM6_IDR_128_308",0.500407349140822
"Q8NAM6_IDR_1_38",0.499592650859178
"Q8NAN2_IDR_288_334",0.5068849235331
"Q8NAN2_IDR_96_200",0.4931150764669
"Q8NAP3_IDR_123_165",0.342919052310018
"Q8NAP3_IDR_176_459",0.308097733866955
"Q8NAP3_IDR_522_970",0.348983213823027
"Q8NAP8_IDR_125_370",0.505019426860858
"Q8NAP8_IDR_402_495",0.494980573139142
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.31838916471287
"Q8NAT2_IDR_693_915",0.306155744224986
"Q8NAT2_IDR_95_126",0.375455091062144
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.470962786888323
"Q8NAV2_IDR_308_365",0.529037213111677
"Q8NAX2_IDR_115_232",0.230539309129068
"Q8NAX2_IDR_1_54",0.271345419845799
"Q8NAX2_IDR_308_349",0.258739491956082
"Q8NBF1_IDR_1_190",0.476189262800525
"Q8NBF1_IDR_298_513",0.523810737199475
"Q8NBF6_IDR_239_378",0.500918954704627
"Q8NBF6_IDR_587_648",0.499081045295373
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.500472380751945
"Q8NBP5_IDR_222_265",0.499527619248055
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.479024335215831
"Q8NBR0_IDR_363_393",0.520975664784169
"Q8NC60_IDR_18_66",0.475761867638615
"Q8NC60_IDR_82_123",0.524238132361385
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.51481578443027
"Q8NC74_IDR_1_103",0.48518421556973
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.463809294788962
"Q8NCA9_IDR_258_323",0.536190705211038
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.330144666644704
"Q8NCD3_IDR_448_748",0.348571638168287
"Q8NCD3_IDR_73_146",0.321283695187009
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.612449364269717
"Q8NCF5_IDR_55_247",0.387550635730283
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.526583509894382
"Q8NCX0_IDR_1_101",0.473416490105618
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.307667155204191
"Q8ND04_IDR_656_739",0.319931657455418
"Q8ND04_IDR_99_132",0.372401187340391
"Q8ND07_IDR_1_39",0.531164751173785
"Q8ND07_IDR_459_497",0.468835248826215
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.334585330626321
"Q8ND24_IDR_425_551",0.329342829744798
"Q8ND24_IDR_610_653",0.336071839628881
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.324981183562784
"Q8ND30_IDR_1_49",0.331362038458608
"Q8ND30_IDR_842_876",0.343656777978608
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.318437559986125
"Q8NDI1_IDR_174_542",0.319834494003486
"Q8NDI1_IDR_544_1075",0.361727946010389
"Q8NDL9_IDR_343_417",0.466514370372007
"Q8NDL9_IDR_600_886",0.533485629627993
"Q8NDM7_IDR_749_785",0.504612634409718
"Q8NDM7_IDR_930_986",0.495387365590282
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.307667619021542
"Q8NDT2_IDR_223_306",0.270660774066064
"Q8NDT2_IDR_554_709",0.421671606912395
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.512338261367922
"Q8NDX1_IDR_1_583",0.487661738632078
"Q8NDX2_IDR_1_64",0.473320809081587
"Q8NDX2_IDR_510_589",0.526679190918413
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.515919945801447
"Q8NEA5_IDR_28_83",0.484080054198553
"Q8NEA6_IDR_1_340",0.475610834748775
"Q8NEA6_IDR_446_666",0.524389165251225
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.513804653110363
"Q8NEB7_IDR_1_35",0.486195346889637
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.517694456104813
"Q8NEG2_IDR_27_72",0.482305543895187
"Q8NEN9_IDR_1107_1154",0.326973014557594
"Q8NEN9_IDR_454_677",0.316008502468197
"Q8NEN9_IDR_886_998",0.357018482974209
"Q8NEP3_IDR_1_85",0.514193426837447
"Q8NEP3_IDR_303_725",0.485806573162553
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.492592060277778
"Q8NER1_IDR_762_839",0.507407939722222
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.458553358432022
"Q8NET4_IDR_1313_1351",0.541446641567978
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.481049488935055
"Q8NET8_IDR_750_790",0.518950511064945
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.107106470156913
"Q8NEZ4_IDR_4251_4345",0.101543398769739
"Q8NF37_IDR_1_36",0.349361048613555
"Q8NF37_IDR_38_73",0.312902638738566
"Q8NF37_IDR_496_534",0.337736312647879
"Q8NF50_IDR_1234_1287",0.34334388343376
"Q8NF50_IDR_1347_1418",0.326451362882533
"Q8NF50_IDR_420_456",0.330204753683707
"Q8NF64_IDR_1_416",0.610350876476231
"Q8NF64_IDR_685_883",0.389649123523769
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.168969110667723
"Q8NF91_IDR_5763_6086",0.152352003663278
"Q8NFG4_IDR_278_337",0.487116470973034
"Q8NFG4_IDR_30_87",0.512883529026966
"Q8NFH5_IDR_1_171",0.470788896363157
"Q8NFH5_IDR_250_308",0.529211103636843
"Q8NFH8_IDR_142_272",0.524665549208448
"Q8NFH8_IDR_362_617",0.475334450791552
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.523941992237964
"Q8NFJ8_IDR_312_381",0.476058007762036
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.507167627298348
"Q8NFM4_IDR_487_536",0.492832372701652
"Q8NFM7_IDR_2_34",0.332374923735673
"Q8NFM7_IDR_515_548",0.362766767681504
"Q8NFM7_IDR_561_739",0.304858308582823
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.253186750160198
"Q8NFP9_IDR_1_55",0.257250308333077
"Q8NFP9_IDR_1581_1881",0.244277537680816
"Q8NFP9_IDR_951_1328",0.245285403825908
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.243700071928946
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.487018827464677
"Q8NFW9_IDR_25_73",0.512981172535323
"Q8NFY4_IDR_545_662",0.319586174777801
"Q8NFY4_IDR_691_829",0.320509630644145
"Q8NFY4_IDR_832_1070",0.359904194578054
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.310702250343686
"Q8NFZ3_IDR_605_668",0.34873402724499
"Q8NFZ3_IDR_701_816",0.340563722411323
"Q8NFZ4_IDR_613_679",0.541398559547729
"Q8NFZ4_IDR_701_835",0.458601440452271
"Q8NFZ5_IDR_157_207",0.474650024546017
"Q8NFZ5_IDR_330_400",0.525349975453983
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.339305718999178
"Q8NG08_IDR_795_825",0.346814861352352
"Q8NG08_IDR_957_1062",0.313879419648469
"Q8NG27_IDR_122_481",0.55038057634958
"Q8NG27_IDR_37_112",0.44961942365042
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.526226467145221
"Q8NHS3_IDR_245_290",0.473773532854779
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.341199918465977
"Q8NHU6_IDR_850_899",0.321367258216097
"Q8NHU6_IDR_89_231",0.337432823317926
"Q8NHV4_IDR_309_350",0.509687436350921
"Q8NHV4_IDR_354_626",0.490312563649079
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.470560039676389
"Q8NHW3_IDR_319_353",0.529439960323611
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.518354273885412
"Q8NHX4_IDR_161_192",0.481645726114588
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.534806822277138
"Q8NI35_IDR_1328_1418",0.102816776892653
"Q8NI35_IDR_1622_1670",0.110187205225485
"Q8NI35_IDR_1765_1801",0.107695545825367
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.239282117916269
"Q8NI51_IDR_1_84",0.229727210783975
"Q8NI51_IDR_439_513",0.243611405155785
"Q8NI51_IDR_550_627",0.287379266143971
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.491348993368766
"Q8TA86_IDR_1_81",0.508651006631234
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.351465248167026
"Q8TAB3_IDR_805_992",0.33180768340335
"Q8TAB3_IDR_994_1117",0.316727068429624
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.354656683841565
"Q8TAQ2_IDR_545_609",0.305014976474631
"Q8TAQ2_IDR_720_1214",0.340328339683804
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.436685618054063
"Q8TAT2_IDR_149_233",0.563314381945937
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.451053006391534
"Q8TAU0_IDR_235_352",0.548946993608466
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.496756097712299
"Q8TAV0_IDR_231_307",0.503243902287701
"Q8TAW3_IDR_1_44",0.495368972366419
"Q8TBA6_IDR_566_665",0.243985875784633
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.420741088336317
"Q8TBB5_IDR_489_520",0.579258911663683
"Q8TBB6_IDR_436_501",0.458530939170109
"Q8TBB6_IDR_680_771",0.541469060829891
"Q8TBC3_IDR_135_191",0.493884198327765
"Q8TBC3_IDR_606_707",0.506115801672235
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.329580798316043
"Q8TBC5_IDR_1_41",0.336418790512073
"Q8TBC5_IDR_473_510",0.334000411171884
"Q8TBE0_IDR_1_73",0.350600369332589
"Q8TBE0_IDR_461_587",0.310772198761712
"Q8TBE0_IDR_76_348",0.338627431905699
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.352312632515719
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.473309193275471
"Q8TBZ0_IDR_752_833",0.526690806724529
"Q8TBZ3_IDR_322_360",0.508183651379942
"Q8TBZ3_IDR_392_507",0.491816348620058
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.559026145932375
"Q8TBZ6_IDR_277_339",0.440973854067625
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.246320094332413
"Q8TC20_IDR_132_309",0.239415024714337
"Q8TC20_IDR_550_634",0.240755242190972
"Q8TC20_IDR_721_777",0.273509638762277
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.502841484729569
"Q8TC76_IDR_291_339",0.497158515270431
"Q8TC90_IDR_131_196",0.295163999196143
"Q8TC90_IDR_1_72",0.355275736179758
"Q8TC90_IDR_200_364",0.349560264624099
"Q8TC92_IDR_2_55",0.307949630620801
"Q8TC92_IDR_383_436",0.330480792462608
"Q8TC92_IDR_493_561",0.361569576916591
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.341736242818229
"Q8TCJ2_IDR_489_548",0.316782277704944
"Q8TCJ2_IDR_776_826",0.341481479476827
"Q8TCN5_IDR_128_630",0.232137275743106
"Q8TCN5_IDR_13_47",0.259655572414107
"Q8TCN5_IDR_49_124",0.251939942694331
"Q8TCN5_IDR_826_881",0.256267209148456
"Q8TCQ1_IDR_1_75",0.517539704530649
"Q8TCQ1_IDR_244_289",0.482460295469351
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.481421811462327
"Q8TCT7_IDR_506_592",0.518578188537673
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.506891167313615
"Q8TD10_IDR_331_391",0.493108832686385
"Q8TD16_IDR_141_666",0.467342983898306
"Q8TD16_IDR_777_824",0.532657016101694
"Q8TD17_IDR_1_40",0.501366706214496
"Q8TD17_IDR_190_344",0.498633293785504
"Q8TD19_IDR_1_48",0.345642657633779
"Q8TD19_IDR_731_807",0.335993638507166
"Q8TD19_IDR_825_961",0.318363703859055
"Q8TD20_IDR_1_34",0.507476222641289
"Q8TD20_IDR_568_617",0.492523777358711
"Q8TD26_IDR_1_310",0.219160360974808
"Q8TD26_IDR_1316_1385",0.198877831619608
"Q8TD26_IDR_1410_1447",0.20019848054307
"Q8TD26_IDR_1619_2108",0.190857060761966
"Q8TD26_IDR_2110_2715",0.190906266100548
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.510271511709529
"Q8TD31_IDR_675_782",0.489728488290471
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.468238359540406
"Q8TD43_IDR_713_764",0.531761640459594
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.493059827975617
"Q8TDD1_IDR_1_96",0.255669195824429
"Q8TDD1_IDR_578_739",0.265369421660512
"Q8TDD1_IDR_774_881",0.478961382515059
"Q8TDD2_IDR_1_129",0.333511837849032
"Q8TDD2_IDR_173_289",0.318260191446733
"Q8TDD2_IDR_361_431",0.348227970704234
"Q8TDF5_IDR_417_471",0.468829425407867
"Q8TDF5_IDR_481_516",0.531170574592133
"Q8TDF6_IDR_1_35",0.517595654009512
"Q8TDF6_IDR_593_673",0.482404345990488
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.211047663768848
"Q8TDI0_IDR_1203_1252",0.158952852164119
"Q8TDI0_IDR_1328_1405",0.161924308097031
"Q8TDI0_IDR_1532_1699",0.161107313831522
"Q8TDI0_IDR_200_341",0.149292494361841
"Q8TDI0_IDR_651_681",0.157675367776639
"Q8TDI7_IDR_1_157",0.577323320026949
"Q8TDI7_IDR_800_906",0.422676679973051
"Q8TDN2_IDR_56_92",0.534586777514855
"Q8TDN4_IDR_1_317",0.490689743565822
"Q8TDN4_IDR_410_443",0.509310256434178
"Q8TDN6_IDR_1_53",0.348397311540798
"Q8TDN6_IDR_271_306",0.31390879167619
"Q8TDN6_IDR_309_353",0.337693896783012
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.477080393170092
"Q8TDS5_IDR_374_423",0.522919606829908
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.332169551929986
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.499764602302609
"Q68BL8_IDR_183_486",0.500235397697391
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.247925768728535
"Q68CP9_IDR_473_531",0.247985020017383
"Q68CP9_IDR_535_569",0.2571265691976
"Q68CP9_IDR_603_1629",0.246962642056481
"Q68CQ1_IDR_1_193",0.481071348735967
"Q68CQ1_IDR_195_239",0.518928651264033
"Q68CQ4_IDR_1_75",0.498564616684457
"Q68CQ4_IDR_78_186",0.501435383315543
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.492888314712313
"Q68CR1_IDR_1_33",0.507111685287687
"Q68DE3_IDR_2199_2245",0.343283516353726
"Q68DH5_IDR_1_94",0.382352399073298
"Q68DH5_IDR_582_695",0.617647600926702
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.316557342094555
"Q68DQ2_IDR_1480_1759",0.336297420234161
"Q68DQ2_IDR_1768_2281",0.347145237671285
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.24960679731511
"Q68DX3_IDR_190_305",0.255707378711682
"Q68DX3_IDR_679_768",0.241242994225498
"Q68DX3_IDR_864_939",0.25344282974771
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.492858118101955
"Q6A163_IDR_1_31",0.505827394264171
"Q6AHZ1_IDR_1155_1222",0.241214266198148
"Q6AHZ1_IDR_350_443",0.243887752634534
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.472853798807273
"Q6AI14_IDR_602_798",0.527146201192727
"Q6AI39_IDR_25_722",0.229285969578318
"Q6AI39_IDR_800_1002",0.264871577483301
"Q6A162_IDR_398_429",0.507141881898045
"Q6A163_IDR_411_455",0.494172605735829
"Q6AHZ1_IDR_1236_1310",0.283497694565298
"Q6AHZ1_IDR_464_881",0.231400286602019
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.258064838625996
"Q6AI39_IDR_741_796",0.247777614312385
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.201813958603199
"Q6AWC2_IDR_425_488",0.206390391004538
"Q6AWC2_IDR_493_686",0.188644277898715
"Q6DN90_IDR_1_520",0.485939891032918
"Q6DN90_IDR_875_963",0.514060108967082
"Q6DT37_IDR_1455_1551",0.212313266812437
"Q6DT37_IDR_403_446",0.194842199571234
"Q6DT37_IDR_455_495",0.204209529940115
"Q6DT37_IDR_563_631",0.203569998147719
"Q6DT37_IDR_786_903",0.185065005528495
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.511802029064497
"Q6EMB2_IDR_532_660",0.488197970935503
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.499332127098464
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.521470829937166
"Q8TE67_IDR_400_450",0.478529170062834
"Q8TE68_IDR_159_253",0.350425754890616
"Q8TE68_IDR_431_478",0.331733581261801
"Q8TE68_IDR_536_633",0.317840663847583
"Q8TE73_IDR_1059_1096",0.49175009878403
"Q8TE73_IDR_896_930",0.50824990121597
"Q8TE76_IDR_405_450",0.497985405686213
"Q8TE76_IDR_457_793",0.502014594313787
"Q8TE77_IDR_470_659",0.480307245692099
"Q8TE77_IDR_52_91",0.519692754307901
"Q8TE82_IDR_1_76",0.510908156456981
"Q8TE82_IDR_229_265",0.489091843543019
"Q8TE85_IDR_77_219",0.29703992623497
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.26353248485975
"Q8TEJ3_IDR_1_45",0.262715096678823
"Q8TEJ3_IDR_320_461",0.242708094684131
"Q8TEJ3_IDR_528_821",0.231044323777296
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.515756658823407
"Q8TEL6_IDR_343_373",0.484243341176593
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.342327575544631
"Q8TEP8_IDR_2070_2125",0.340954199039226
"Q8TEP8_IDR_43_1211",0.316718225416142
"Q8TEQ0_IDR_184_389",0.24728144314927
"Q8TEQ0_IDR_407_511",0.243195519669246
"Q8TEQ0_IDR_617_649",0.248250947811951
"Q8TEQ0_IDR_777_813",0.261272089369534
"Q8TEQ6_IDR_1306_1349",0.324547616445978
"Q8TEQ6_IDR_1390_1427",0.341109213506174
"Q8TEQ6_IDR_822_881",0.334343170047849
"Q8TER5_IDR_191_521",0.377918746283266
"Q8TEW8_IDR_593_1205",0.463322510818701
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.329966378665023
"Q8TEY5_IDR_145_183",0.33051581760581
"Q8TEY5_IDR_314_395",0.339517803729167
"Q8TEY7_IDR_129_183",0.48979436610979
"Q8TEY7_IDR_293_473",0.51020563389021
"Q8TF01_IDR_1_33",0.277338957977439
"Q8TF01_IDR_47_805",0.722661042022561
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.491154465229405
"Q8TF17_IDR_9_39",0.508845534770595
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.503929068677499
"Q8TF21_IDR_271_823",0.496070931322501
"Q8TF30_IDR_472_705",0.493165670926311
"Q8TF30_IDR_755_809",0.506834329073689
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.481861675331205
"Q8TF68_IDR_1_260",0.423813062891143
"Q8TF68_IDR_455_543",0.576186937108857
"Q8TF71_IDR_1_61",0.504395177253807
"Q8TF71_IDR_476_515",0.495604822746193
"Q8TF72_IDR_112_1665",0.62862377933872
"Q8TF72_IDR_1688_1777",0.37137622066128
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.507279128788396
"Q8WTP8_IDR_283_325",0.492720871211604
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.489032893716443
"Q8WTQ4_IDR_41_165",0.510967106283557
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.472878764109275
"Q8WTT2_IDR_435_472",0.527121235890725
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.500425556816894
"Q8WTX9_IDR_285_450",0.499574443183106
"Q8WU08_IDR_320_361",0.510498524529967
"Q8WU08_IDR_364_396",0.489501475470033
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.481513640046786
"Q8WU20_IDR_478_508",0.518486359953214
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.353158850414405
"Q8WU90_IDR_265_295",0.330092451104355
"Q8WU90_IDR_297_396",0.316748698481241
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.351744740188334
"Q8WUA4_IDR_765_797",0.347670999228109
"Q8WUA4_IDR_877_911",0.300584260583557
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.737254655087417
"Q8WUQ7_IDR_471_556",0.132059919153754
"Q8WUQ7_IDR_589_624",0.130685425758829
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.192877846075657
"Q8WUY3_IDR_2558_2632",0.20070542276081
"Q8WUY3_IDR_2640_2874",0.220493522697497
"Q8WUY3_IDR_358_936",0.191788325725729
"Q8WUY3_IDR_938_2344",0.194134882740308
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.477067201164923
"Q8WV15_IDR_263_306",0.522932798835077
"Q8WVB6_IDR_321_356",0.257557741599181
"Q8WVB6_IDR_859_921",0.250876270338816
"Q8WVC0_IDR_1_352",0.522929091945893
"Q8WVC0_IDR_523_666",0.477070908054107
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
