"","GO0022613_ribonucleoprotein_complex_biogenesis"
"Q8N9Z0_IDR_77_172",1
"Q8N9Z2_IDR_1_54",0.50514970578468
"Q8N9Z2_IDR_87_176",0.49485029421532
"Q8N9Z9_IDR_260_388",0.51895621170381
"Q8N9Z9_IDR_26_129",0.48104378829619
"Q8NA03_IDR_1_111",0.190151034267321
"Q8NA03_IDR_132_261",0.23774134062082
"Q8NA03_IDR_329_384",0.199942582097547
"Q8NA03_IDR_418_521",0.180705415622297
"Q8NA03_IDR_548_581",0.191459627392014
"Q8NA19_IDR_1_43",0.540886946766465
"Q8NA19_IDR_366_514",0.459113053233536
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.485500819618597
"Q8NA31_IDR_421_673",0.514499180381403
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.318406356272588
"Q8NA47_IDR_262_296",0.332595232267116
"Q8NA47_IDR_531_563",0.348998411460296
"Q8NAM6_IDR_128_308",0.490306871903089
"Q8NAM6_IDR_1_38",0.509693128096911
"Q8NAN2_IDR_288_334",0.513585489184871
"Q8NAN2_IDR_96_200",0.486414510815129
"Q8NAP3_IDR_123_165",0.33493038929
"Q8NAP3_IDR_176_459",0.300133971625671
"Q8NAP3_IDR_522_970",0.364935639084329
"Q8NAP8_IDR_125_370",0.506559305370072
"Q8NAP8_IDR_402_495",0.493440694629928
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.31481985206681
"Q8NAT2_IDR_693_915",0.341527075311179
"Q8NAT2_IDR_95_126",0.343653072622011
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.501564946710895
"Q8NAV2_IDR_308_365",0.498435053289105
"Q8NAX2_IDR_115_232",0.237665684906943
"Q8NAX2_IDR_1_54",0.252692837594409
"Q8NAX2_IDR_308_349",0.265373818647003
"Q8NBF1_IDR_1_190",0.492612441784106
"Q8NBF1_IDR_298_513",0.507387558215894
"Q8NBF6_IDR_239_378",0.507271961046365
"Q8NBF6_IDR_587_648",0.492728038953635
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.496713304130271
"Q8NBP5_IDR_222_265",0.503286695869729
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.478900445645171
"Q8NBR0_IDR_363_393",0.521099554354829
"Q8NC60_IDR_18_66",0.389363640688263
"Q8NC60_IDR_82_123",0.610636359311737
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.471427242241289
"Q8NC74_IDR_1_103",0.528572757758711
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.496425481104513
"Q8NCA9_IDR_258_323",0.503574518895487
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.331654733340633
"Q8NCD3_IDR_448_748",0.342902210912033
"Q8NCD3_IDR_73_146",0.325443055747334
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.497219016094302
"Q8NCF5_IDR_55_247",0.502780983905697
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.546293201703351
"Q8NCX0_IDR_1_101",0.453706798296649
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.328091385613724
"Q8ND04_IDR_656_739",0.337174880324711
"Q8ND04_IDR_99_132",0.334733734061564
"Q8ND07_IDR_1_39",0.616089279933265
"Q8ND07_IDR_459_497",0.383910720066735
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.372698653501571
"Q8ND24_IDR_425_551",0.310408282299948
"Q8ND24_IDR_610_653",0.316893064198481
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.334692761341935
"Q8ND30_IDR_1_49",0.331650961819008
"Q8ND30_IDR_842_876",0.333656276839056
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.264222764011016
"Q8NDI1_IDR_174_542",0.358242567502573
"Q8NDI1_IDR_544_1075",0.377534668486411
"Q8NDL9_IDR_343_417",0.524251856326717
"Q8NDL9_IDR_600_886",0.475748143673284
"Q8NDM7_IDR_749_785",0.446343480437929
"Q8NDM7_IDR_930_986",0.553656519562071
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.300292798635512
"Q8NDT2_IDR_223_306",0.286366965374894
"Q8NDT2_IDR_554_709",0.413340235989595
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.508469351235151
"Q8NDX1_IDR_1_583",0.491530648764849
"Q8NDX2_IDR_1_64",0.458779366113832
"Q8NDX2_IDR_510_589",0.541220633886168
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.546159945429631
"Q8NEA5_IDR_28_83",0.453840054570369
"Q8NEA6_IDR_1_340",0.486583167790108
"Q8NEA6_IDR_446_666",0.513416832209892
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.528215836902063
"Q8NEB7_IDR_1_35",0.471784163097937
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.528160445429935
"Q8NEG2_IDR_27_72",0.471839554570065
"Q8NEN9_IDR_1107_1154",0.373844361545246
"Q8NEN9_IDR_454_677",0.312037409794052
"Q8NEN9_IDR_886_998",0.314118228660702
"Q8NEP3_IDR_1_85",0.421327160705928
"Q8NEP3_IDR_303_725",0.578672839294072
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.474747206114684
"Q8NER1_IDR_762_839",0.525252793885316
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.461109406734999
"Q8NET4_IDR_1313_1351",0.538890593265001
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.485397648843592
"Q8NET8_IDR_750_790",0.514602351156408
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.104010160241981
"Q8NEZ4_IDR_4251_4345",0.107066534964345
"Q8NF37_IDR_1_36",0.336663786989809
"Q8NF37_IDR_38_73",0.323116284484569
"Q8NF37_IDR_496_534",0.340219928525622
"Q8NF50_IDR_1234_1287",0.313906388742033
"Q8NF50_IDR_1347_1418",0.340652413922352
"Q8NF50_IDR_420_456",0.345441197335615
"Q8NF64_IDR_1_416",0.492231982772037
"Q8NF64_IDR_685_883",0.507768017227963
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.166103887823715
"Q8NF91_IDR_5763_6086",0.172097043782099
"Q8NFG4_IDR_278_337",0.542696058872331
"Q8NFG4_IDR_30_87",0.457303941127669
"Q8NFH5_IDR_1_171",0.501403117298336
"Q8NFH5_IDR_250_308",0.498596882701664
"Q8NFH8_IDR_142_272",0.500507721306842
"Q8NFH8_IDR_362_617",0.499492278693158
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.59618753981355
"Q8NFJ8_IDR_312_381",0.40381246018645
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.501598457187091
"Q8NFM4_IDR_487_536",0.498401542812909
"Q8NFM7_IDR_2_34",0.342696453923867
"Q8NFM7_IDR_515_548",0.341311040617918
"Q8NFM7_IDR_561_739",0.315992505458215
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.245235601823189
"Q8NFP9_IDR_1_55",0.223428870558904
"Q8NFP9_IDR_1581_1881",0.217467499579177
"Q8NFP9_IDR_951_1328",0.313868028038729
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.241186844301129
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.506596394895345
"Q8NFW9_IDR_25_73",0.493403605104655
"Q8NFY4_IDR_545_662",0.338268855411883
"Q8NFY4_IDR_691_829",0.338199721047514
"Q8NFY4_IDR_832_1070",0.323531423540603
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.320317091219632
"Q8NFZ3_IDR_605_668",0.34002931254028
"Q8NFZ3_IDR_701_816",0.339653596240088
"Q8NFZ4_IDR_613_679",0.491483727493762
"Q8NFZ4_IDR_701_835",0.508516272506238
"Q8NFZ5_IDR_157_207",0.522163278267376
"Q8NFZ5_IDR_330_400",0.477836721732624
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.344317800024139
"Q8NG08_IDR_795_825",0.34520617139114
"Q8NG08_IDR_957_1062",0.310476028584721
"Q8NG27_IDR_122_481",0.588533101252005
"Q8NG27_IDR_37_112",0.411466898747995
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.527887346502044
"Q8NHS3_IDR_245_290",0.472112653497955
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.351550952363017
"Q8NHU6_IDR_850_899",0.307929331767608
"Q8NHU6_IDR_89_231",0.340519715869375
"Q8NHV4_IDR_309_350",0.492202155816098
"Q8NHV4_IDR_354_626",0.507797844183902
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.486434014793101
"Q8NHW3_IDR_319_353",0.513565985206899
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.50633521174533
"Q8NHX4_IDR_161_192",0.49366478825467
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.479813713441013
"Q8NI35_IDR_1328_1418",0.0974299460837695
"Q8NI35_IDR_1622_1670",0.095803567466804
"Q8NI35_IDR_1765_1801",0.0984105706184925
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.23729971621826
"Q8NI51_IDR_1_84",0.248150480421957
"Q8NI51_IDR_439_513",0.236139082491599
"Q8NI51_IDR_550_627",0.278410720868184
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.501705378858989
"Q8TA86_IDR_1_81",0.498294621141011
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.336572676820817
"Q8TAB3_IDR_805_992",0.322127009386931
"Q8TAB3_IDR_994_1117",0.341300313792252
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.346365797153614
"Q8TAQ2_IDR_545_609",0.273065196441711
"Q8TAQ2_IDR_720_1214",0.380569006404676
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.427533490911274
"Q8TAT2_IDR_149_233",0.572466509088726
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.532208421183868
"Q8TAU0_IDR_235_352",0.467791578816132
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.484143841751918
"Q8TAV0_IDR_231_307",0.515856158248082
"Q8TAW3_IDR_1_44",0.490923011916669
"Q8TBA6_IDR_566_665",0.247815132427643
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.544617719543346
"Q8TBB5_IDR_489_520",0.455382280456654
"Q8TBB6_IDR_436_501",0.481943438822019
"Q8TBB6_IDR_680_771",0.518056561177981
"Q8TBC3_IDR_135_191",0.530474631438358
"Q8TBC3_IDR_606_707",0.469525368561642
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.33039515597536
"Q8TBC5_IDR_1_41",0.347747392292317
"Q8TBC5_IDR_473_510",0.321857451732323
"Q8TBE0_IDR_1_73",0.369171393069633
"Q8TBE0_IDR_461_587",0.271029433458687
"Q8TBE0_IDR_76_348",0.359799173471681
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.353728022226826
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.495885987122701
"Q8TBZ0_IDR_752_833",0.504114012877299
"Q8TBZ3_IDR_322_360",0.520417484905481
"Q8TBZ3_IDR_392_507",0.479582515094519
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.630366460532661
"Q8TBZ6_IDR_277_339",0.369633539467339
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.238472336842057
"Q8TC20_IDR_132_309",0.247363590162434
"Q8TC20_IDR_550_634",0.250009378502581
"Q8TC20_IDR_721_777",0.264154694492928
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.454725869761636
"Q8TC76_IDR_291_339",0.545274130238364
"Q8TC90_IDR_131_196",0.255432484430118
"Q8TC90_IDR_1_72",0.263916387165976
"Q8TC90_IDR_200_364",0.480651128403906
"Q8TC92_IDR_2_55",0.292897840571937
"Q8TC92_IDR_383_436",0.354752950308745
"Q8TC92_IDR_493_561",0.352349209119318
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.291078226630982
"Q8TCJ2_IDR_489_548",0.312219243660901
"Q8TCJ2_IDR_776_826",0.396702529708117
"Q8TCN5_IDR_128_630",0.254156723950698
"Q8TCN5_IDR_13_47",0.244064885750575
"Q8TCN5_IDR_49_124",0.268624382147824
"Q8TCN5_IDR_826_881",0.233154008150903
"Q8TCQ1_IDR_1_75",0.490519137409787
"Q8TCQ1_IDR_244_289",0.509480862590213
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.502260598102828
"Q8TCT7_IDR_506_592",0.497739401897172
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.50935180184007
"Q8TD10_IDR_331_391",0.490648198159929
"Q8TD16_IDR_141_666",0.563742210731544
"Q8TD16_IDR_777_824",0.436257789268456
"Q8TD17_IDR_1_40",0.481873331118908
"Q8TD17_IDR_190_344",0.518126668881092
"Q8TD19_IDR_1_48",0.337145427539369
"Q8TD19_IDR_731_807",0.322711672287416
"Q8TD19_IDR_825_961",0.340142900173214
"Q8TD20_IDR_1_34",0.491605639658554
"Q8TD20_IDR_568_617",0.508394360341446
"Q8TD26_IDR_1_310",0.255068610059191
"Q8TD26_IDR_1316_1385",0.190648210003786
"Q8TD26_IDR_1410_1447",0.17640778140723
"Q8TD26_IDR_1619_2108",0.21686385773361
"Q8TD26_IDR_2110_2715",0.161011540796183
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.523512676858009
"Q8TD31_IDR_675_782",0.476487323141991
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.481705124320105
"Q8TD43_IDR_713_764",0.518294875679895
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.495288499808476
"Q8TDD1_IDR_1_96",0.336025856270468
"Q8TDD1_IDR_578_739",0.312600023344951
"Q8TDD1_IDR_774_881",0.351374120384581
"Q8TDD2_IDR_1_129",0.322780786589069
"Q8TDD2_IDR_173_289",0.322007868578795
"Q8TDD2_IDR_361_431",0.355211344832137
"Q8TDF5_IDR_417_471",0.452423982530572
"Q8TDF5_IDR_481_516",0.547576017469428
"Q8TDF6_IDR_1_35",0.527305548076539
"Q8TDF6_IDR_593_673",0.472694451923461
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.22900100709502
"Q8TDI0_IDR_1203_1252",0.136260932315941
"Q8TDI0_IDR_1328_1405",0.130729777186048
"Q8TDI0_IDR_1532_1699",0.198700108965005
"Q8TDI0_IDR_200_341",0.159415887814498
"Q8TDI0_IDR_651_681",0.145892286623489
"Q8TDI7_IDR_1_157",0.594118309481962
"Q8TDI7_IDR_800_906",0.405881690518038
"Q8TDN2_IDR_56_92",0.61661568258325
"Q8TDN4_IDR_1_317",0.502080022348933
"Q8TDN4_IDR_410_443",0.497919977651067
"Q8TDN6_IDR_1_53",0.318765209472809
"Q8TDN6_IDR_271_306",0.257450663201305
"Q8TDN6_IDR_309_353",0.423784127325886
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.481476642085094
"Q8TDS5_IDR_374_423",0.518523357914906
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.344212148780551
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.501485846032085
"Q68BL8_IDR_183_486",0.498514153967914
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.253150316614145
"Q68CP9_IDR_473_531",0.252306734560527
"Q68CP9_IDR_535_569",0.25585942195037
"Q68CP9_IDR_603_1629",0.238683526874957
"Q68CQ1_IDR_1_193",0.489969953309178
"Q68CQ1_IDR_195_239",0.510030046690822
"Q68CQ4_IDR_1_75",0.458663995057128
"Q68CQ4_IDR_78_186",0.541336004942872
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.492268317169847
"Q68CR1_IDR_1_33",0.507731682830153
"Q68DE3_IDR_2199_2245",0.33422887542843
"Q68DH5_IDR_1_94",0.398188082938493
"Q68DH5_IDR_582_695",0.601811917061507
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.293898923091492
"Q68DQ2_IDR_1480_1759",0.351484175298764
"Q68DQ2_IDR_1768_2281",0.354616901609744
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.268292959010409
"Q68DX3_IDR_190_305",0.241980752428872
"Q68DX3_IDR_679_768",0.248628760541447
"Q68DX3_IDR_864_939",0.241097528019273
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.489924324711898
"Q6A163_IDR_1_31",0.497998575927052
"Q6AHZ1_IDR_1155_1222",0.228857956318391
"Q6AHZ1_IDR_350_443",0.237908293722662
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.462429218531119
"Q6AI14_IDR_602_798",0.537570781468881
"Q6AI39_IDR_25_722",0.232128354766946
"Q6AI39_IDR_800_1002",0.265552215903001
"Q6A162_IDR_398_429",0.510075675288103
"Q6A163_IDR_411_455",0.502001424072948
"Q6AHZ1_IDR_1236_1310",0.310735983613305
"Q6AHZ1_IDR_464_881",0.222497766345641
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.241788286919785
"Q6AI39_IDR_741_796",0.260531142410267
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.18165964145268
"Q6AWC2_IDR_425_488",0.167414145407695
"Q6AWC2_IDR_493_686",0.170805890201763
"Q6DN90_IDR_1_520",0.508198656647538
"Q6DN90_IDR_875_963",0.491801343352462
"Q6DT37_IDR_1455_1551",0.19485834746707
"Q6DT37_IDR_403_446",0.204276158461635
"Q6DT37_IDR_455_495",0.20453014158946
"Q6DT37_IDR_563_631",0.203000720919916
"Q6DT37_IDR_786_903",0.193334631561919
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.468764446671013
"Q6EMB2_IDR_532_660",0.531235553328987
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.494377057837994
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.505695034976464
"Q8TE67_IDR_400_450",0.494304965023536
"Q8TE68_IDR_159_253",0.330709670774757
"Q8TE68_IDR_431_478",0.350063959225564
"Q8TE68_IDR_536_633",0.319226369999679
"Q8TE73_IDR_1059_1096",0.497132526822419
"Q8TE73_IDR_896_930",0.502867473177581
"Q8TE76_IDR_405_450",0.531378586613135
"Q8TE76_IDR_457_793",0.468621413386866
"Q8TE77_IDR_470_659",0.517689637122442
"Q8TE77_IDR_52_91",0.482310362877558
"Q8TE82_IDR_1_76",0.506360011056875
"Q8TE82_IDR_229_265",0.493639988943125
"Q8TE85_IDR_77_219",0.288909424599715
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.243032015368538
"Q8TEJ3_IDR_1_45",0.269827908630076
"Q8TEJ3_IDR_320_461",0.248378582218247
"Q8TEJ3_IDR_528_821",0.238761493783139
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.501296807074793
"Q8TEL6_IDR_343_373",0.498703192925207
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.337941422120645
"Q8TEP8_IDR_2070_2125",0.328477896908457
"Q8TEP8_IDR_43_1211",0.333580680970897
"Q8TEQ0_IDR_184_389",0.303787525449566
"Q8TEQ0_IDR_407_511",0.236610168139797
"Q8TEQ0_IDR_617_649",0.230214207136806
"Q8TEQ0_IDR_777_813",0.229388099273832
"Q8TEQ6_IDR_1306_1349",0.302820049383447
"Q8TEQ6_IDR_1390_1427",0.307664187866464
"Q8TEQ6_IDR_822_881",0.389515762750089
"Q8TER5_IDR_191_521",0.371881117472369
"Q8TEW8_IDR_593_1205",0.489612608341211
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.335562297796462
"Q8TEY5_IDR_145_183",0.330056730512108
"Q8TEY5_IDR_314_395",0.33438097169143
"Q8TEY7_IDR_129_183",0.498991442740088
"Q8TEY7_IDR_293_473",0.501008557259912
"Q8TF01_IDR_1_33",0.43608313912743
"Q8TF01_IDR_47_805",0.56391686087257
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.495013564655852
"Q8TF17_IDR_9_39",0.504986435344148
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.326168189602153
"Q8TF21_IDR_271_823",0.673831810397847
"Q8TF30_IDR_472_705",0.466817733567218
"Q8TF30_IDR_755_809",0.533182266432782
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.400691899223379
"Q8TF68_IDR_1_260",0.503140492735695
"Q8TF68_IDR_455_543",0.496859507264305
"Q8TF71_IDR_1_61",0.494658262475081
"Q8TF71_IDR_476_515",0.505341737524919
"Q8TF72_IDR_112_1665",0.420552972424755
"Q8TF72_IDR_1688_1777",0.579447027575245
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.515602045224392
"Q8WTP8_IDR_283_325",0.484397954775608
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.463446734122395
"Q8WTQ4_IDR_41_165",0.536553265877605
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.666471215488126
"Q8WTT2_IDR_435_472",0.333528784511874
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.503308136426098
"Q8WTX9_IDR_285_450",0.496691863573902
"Q8WU08_IDR_320_361",0.51357487280232
"Q8WU08_IDR_364_396",0.48642512719768
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.482658155068341
"Q8WU20_IDR_478_508",0.517341844931659
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.317756497746713
"Q8WU90_IDR_265_295",0.261127866097485
"Q8WU90_IDR_297_396",0.421115636155803
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.432894838727921
"Q8WUA4_IDR_765_797",0.29943814944191
"Q8WUA4_IDR_877_911",0.267667011830169
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.397434744086939
"Q8WUQ7_IDR_471_556",0.352924596117743
"Q8WUQ7_IDR_589_624",0.249640659795317
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.195862077503261
"Q8WUY3_IDR_2558_2632",0.191916094235783
"Q8WUY3_IDR_2640_2874",0.257062668536302
"Q8WUY3_IDR_358_936",0.181261979298541
"Q8WUY3_IDR_938_2344",0.173897180426113
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.524292112816835
"Q8WV15_IDR_263_306",0.475707887183165
"Q8WVB6_IDR_321_356",0.242133235670111
"Q8WVB6_IDR_859_921",0.243200473220525
"Q8WVC0_IDR_1_352",0.600489690118943
"Q8WVC0_IDR_523_666",0.399510309881057
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
