"","GO0051648_vesicle_localization"
"Q8N9Z2_IDR_1_54",0.510289785992759
"Q8N9Z2_IDR_87_176",0.48971021400724
"Q8N9Z9_IDR_260_388",0.469187826654274
"Q8N9Z9_IDR_26_129",0.530812173345726
"Q8NA03_IDR_1_111",0.204514052390575
"Q8NA03_IDR_132_261",0.204767458074173
"Q8NA03_IDR_329_384",0.205461606241613
"Q8NA03_IDR_418_521",0.187120311830647
"Q8NA03_IDR_548_581",0.198136571462992
"Q8NA19_IDR_1_43",0.518820093736935
"Q8NA19_IDR_366_514",0.481179906263065
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.544245611545024
"Q8NA31_IDR_421_673",0.455754388454976
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.335764533760833
"Q8NA47_IDR_262_296",0.330559325727618
"Q8NA47_IDR_531_563",0.333676140511549
"Q8NAM6_IDR_128_308",0.490072831082301
"Q8NAM6_IDR_1_38",0.509927168917699
"Q8NAN2_IDR_288_334",0.525529064377254
"Q8NAN2_IDR_96_200",0.474470935622746
"Q8NAP3_IDR_123_165",0.341241520771546
"Q8NAP3_IDR_176_459",0.321391286768931
"Q8NAP3_IDR_522_970",0.337367192459523
"Q8NAP8_IDR_125_370",0.490390606371518
"Q8NAP8_IDR_402_495",0.509609393628482
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.332561324358678
"Q8NAT2_IDR_693_915",0.367151193778714
"Q8NAT2_IDR_95_126",0.300287481862608
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.495291168296497
"Q8NAV2_IDR_308_365",0.504708831703503
"Q8NAX2_IDR_115_232",0.248176952708126
"Q8NAX2_IDR_1_54",0.241764576891703
"Q8NAX2_IDR_308_349",0.254508729532253
"Q8NBF1_IDR_1_190",0.48976603422886
"Q8NBF1_IDR_298_513",0.510233965771141
"Q8NBF6_IDR_239_378",0.54119227274112
"Q8NBF6_IDR_587_648",0.45880772725888
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.485279342236303
"Q8NBP5_IDR_222_265",0.514720657763697
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.486287613070543
"Q8NBR0_IDR_363_393",0.513712386929457
"Q8NC60_IDR_18_66",0.439785528054163
"Q8NC60_IDR_82_123",0.560214471945837
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.488948188266247
"Q8NC74_IDR_1_103",0.511051811733753
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.488598558491036
"Q8NCA9_IDR_258_323",0.511401441508964
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.323276553396963
"Q8NCD3_IDR_448_748",0.327277697253655
"Q8NCD3_IDR_73_146",0.349445749349382
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.470751347780605
"Q8NCF5_IDR_55_247",0.529248652219395
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.523284944657042
"Q8NCX0_IDR_1_101",0.476715055342958
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.332097542249012
"Q8ND04_IDR_656_739",0.350371082782665
"Q8ND04_IDR_99_132",0.317531374968323
"Q8ND07_IDR_1_39",0.520225272847163
"Q8ND07_IDR_459_497",0.479774727152837
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.355763480143945
"Q8ND24_IDR_425_551",0.325312264227967
"Q8ND24_IDR_610_653",0.318924255628088
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.432796751386031
"Q8ND30_IDR_1_49",0.277669605072236
"Q8ND30_IDR_842_876",0.289533643541733
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.275027174544496
"Q8NDI1_IDR_174_542",0.32642878861816
"Q8NDI1_IDR_544_1075",0.398544036837345
"Q8NDL9_IDR_343_417",0.536294429966768
"Q8NDL9_IDR_600_886",0.463705570033232
"Q8NDM7_IDR_749_785",0.477820304039849
"Q8NDM7_IDR_930_986",0.522179695960151
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.33998262946082
"Q8NDT2_IDR_223_306",0.323020296072972
"Q8NDT2_IDR_554_709",0.336997074466207
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.510031583484361
"Q8NDX1_IDR_1_583",0.489968416515639
"Q8NDX2_IDR_1_64",0.515297228425499
"Q8NDX2_IDR_510_589",0.484702771574501
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.519033471654677
"Q8NEA5_IDR_28_83",0.480966528345322
"Q8NEA6_IDR_1_340",0.510565579818298
"Q8NEA6_IDR_446_666",0.489434420181702
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.578187750813533
"Q8NEB7_IDR_1_35",0.421812249186467
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.511309400451655
"Q8NEG2_IDR_27_72",0.488690599548345
"Q8NEN9_IDR_1107_1154",0.338655155983082
"Q8NEN9_IDR_454_677",0.343885253882753
"Q8NEN9_IDR_886_998",0.317459590134165
"Q8NEP3_IDR_1_85",0.435252209690875
"Q8NEP3_IDR_303_725",0.564747790309125
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.470304517742183
"Q8NER1_IDR_762_839",0.529695482257817
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.534199889755766
"Q8NET4_IDR_1313_1351",0.465800110244234
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.47619048788426
"Q8NET8_IDR_750_790",0.52380951211574
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.106238096314675
"Q8NEZ4_IDR_4251_4345",0.11028877258146
"Q8NF37_IDR_1_36",0.347586342010498
"Q8NF37_IDR_38_73",0.333008096344499
"Q8NF37_IDR_496_534",0.319405561645002
"Q8NF50_IDR_1234_1287",0.330490434558967
"Q8NF50_IDR_1347_1418",0.328667720160662
"Q8NF50_IDR_420_456",0.340841845280371
"Q8NF64_IDR_1_416",0.4930370575376
"Q8NF64_IDR_685_883",0.5069629424624
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.147625293353164
"Q8NF91_IDR_5763_6086",0.191387911096729
"Q8NFG4_IDR_278_337",0.525120528626448
"Q8NFG4_IDR_30_87",0.474879471373552
"Q8NFH5_IDR_1_171",0.495771034572412
"Q8NFH5_IDR_250_308",0.504228965427588
"Q8NFH8_IDR_142_272",0.481982659048767
"Q8NFH8_IDR_362_617",0.518017340951233
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.523349234891391
"Q8NFJ8_IDR_312_381",0.476650765108609
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.49550871357206
"Q8NFM4_IDR_487_536",0.50449128642794
"Q8NFM7_IDR_2_34",0.326057288058145
"Q8NFM7_IDR_515_548",0.332469934773539
"Q8NFM7_IDR_561_739",0.341472777168316
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.257474987911484
"Q8NFP9_IDR_1_55",0.216176885427872
"Q8NFP9_IDR_1581_1881",0.226921229753014
"Q8NFP9_IDR_951_1328",0.29942689690763
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.253805993492697
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.552165569158914
"Q8NFW9_IDR_25_73",0.447834430841086
"Q8NFY4_IDR_545_662",0.326532746245362
"Q8NFY4_IDR_691_829",0.333789029316884
"Q8NFY4_IDR_832_1070",0.339678224437754
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.322158022488144
"Q8NFZ3_IDR_605_668",0.339263183196026
"Q8NFZ3_IDR_701_816",0.33857879431583
"Q8NFZ4_IDR_613_679",0.505424640058007
"Q8NFZ4_IDR_701_835",0.494575359941993
"Q8NFZ5_IDR_157_207",0.510757163842149
"Q8NFZ5_IDR_330_400",0.489242836157851
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.348846588649936
"Q8NG08_IDR_795_825",0.335101816014934
"Q8NG08_IDR_957_1062",0.316051595335131
"Q8NG27_IDR_122_481",0.534008907159505
"Q8NG27_IDR_37_112",0.465991092840495
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.510642973730082
"Q8NHS3_IDR_245_290",0.489357026269918
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.350262305994537
"Q8NHU6_IDR_850_899",0.331648084306684
"Q8NHU6_IDR_89_231",0.318089609698779
"Q8NHV4_IDR_309_350",0.464112065699331
"Q8NHV4_IDR_354_626",0.535887934300669
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.508357607319883
"Q8NHW3_IDR_319_353",0.491642392680117
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.50227545327943
"Q8NHX4_IDR_161_192",0.49772454672057
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.500602688887093
"Q8NI35_IDR_1328_1418",0.103606819759232
"Q8NI35_IDR_1622_1670",0.102870744617208
"Q8NI35_IDR_1765_1801",0.10498106420721
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.239703654227125
"Q8NI51_IDR_1_84",0.26816214434902
"Q8NI51_IDR_439_513",0.237567572856259
"Q8NI51_IDR_550_627",0.254566628567596
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.512588804862321
"Q8TA86_IDR_1_81",0.487411195137679
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.336443809732038
"Q8TAB3_IDR_805_992",0.331546440208637
"Q8TAB3_IDR_994_1117",0.332009750059325
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.320568590445106
"Q8TAQ2_IDR_545_609",0.307174559951374
"Q8TAQ2_IDR_720_1214",0.372256849603521
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.470483410003137
"Q8TAT2_IDR_149_233",0.529516589996863
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.52786942387984
"Q8TAU0_IDR_235_352",0.47213057612016
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.501832378578212
"Q8TAV0_IDR_231_307",0.498167621421788
"Q8TAW3_IDR_1_44",0.514017681935836
"Q8TBA6_IDR_566_665",0.232738294325179
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.493027192950255
"Q8TBB5_IDR_489_520",0.506972807049745
"Q8TBB6_IDR_436_501",0.476716300113176
"Q8TBB6_IDR_680_771",0.523283699886824
"Q8TBC3_IDR_135_191",0.511684361066449
"Q8TBC3_IDR_606_707",0.488315638933551
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.319952760206185
"Q8TBC5_IDR_1_41",0.3552246985066
"Q8TBC5_IDR_473_510",0.324822541287214
"Q8TBE0_IDR_1_73",0.336799562421794
"Q8TBE0_IDR_461_587",0.305511254501251
"Q8TBE0_IDR_76_348",0.357689183076955
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.329696480592024
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.503093865675761
"Q8TBZ0_IDR_752_833",0.496906134324239
"Q8TBZ3_IDR_322_360",0.494103215491298
"Q8TBZ3_IDR_392_507",0.505896784508702
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.558133729351958
"Q8TBZ6_IDR_277_339",0.441866270648042
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.24849375883596
"Q8TC20_IDR_132_309",0.254997998043417
"Q8TC20_IDR_550_634",0.249175971960969
"Q8TC20_IDR_721_777",0.247332271159654
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.489586585950933
"Q8TC76_IDR_291_339",0.510413414049067
"Q8TC90_IDR_131_196",0.306956829920727
"Q8TC90_IDR_1_72",0.334645516458324
"Q8TC90_IDR_200_364",0.35839765362095
"Q8TC92_IDR_2_55",0.308345052533863
"Q8TC92_IDR_383_436",0.33996845599426
"Q8TC92_IDR_493_561",0.351686491471877
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.302611548471906
"Q8TCJ2_IDR_489_548",0.346470854538604
"Q8TCJ2_IDR_776_826",0.35091759698949
"Q8TCN5_IDR_128_630",0.244249186242358
"Q8TCN5_IDR_13_47",0.259538075627212
"Q8TCN5_IDR_49_124",0.239581804624535
"Q8TCN5_IDR_826_881",0.256630933505895
"Q8TCQ1_IDR_1_75",0.499857432720951
"Q8TCQ1_IDR_244_289",0.500142567279049
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.504873390865754
"Q8TCT7_IDR_506_592",0.495126609134246
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.488922647903938
"Q8TD10_IDR_331_391",0.511077352096062
"Q8TD16_IDR_141_666",0.616942044440409
"Q8TD16_IDR_777_824",0.383057955559591
"Q8TD17_IDR_1_40",0.495539323022786
"Q8TD17_IDR_190_344",0.504460676977214
"Q8TD19_IDR_1_48",0.344086361821057
"Q8TD19_IDR_731_807",0.328734357627953
"Q8TD19_IDR_825_961",0.32717928055099
"Q8TD20_IDR_1_34",0.487482532273656
"Q8TD20_IDR_568_617",0.512517467726344
"Q8TD26_IDR_1_310",0.222780578348443
"Q8TD26_IDR_1316_1385",0.193156869127131
"Q8TD26_IDR_1410_1447",0.19266867075745
"Q8TD26_IDR_1619_2108",0.191056361651201
"Q8TD26_IDR_2110_2715",0.200337520115776
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.520959378770355
"Q8TD31_IDR_675_782",0.479040621229645
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.498117281463586
"Q8TD43_IDR_713_764",0.501882718536414
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.480775015471183
"Q8TDD1_IDR_1_96",0.336334506384566
"Q8TDD1_IDR_578_739",0.359596621875891
"Q8TDD1_IDR_774_881",0.304068871739543
"Q8TDD2_IDR_1_129",0.322559947445282
"Q8TDD2_IDR_173_289",0.315710361827815
"Q8TDD2_IDR_361_431",0.361729690726903
"Q8TDF5_IDR_417_471",0.474111240631288
"Q8TDF5_IDR_481_516",0.525888759368712
"Q8TDF6_IDR_1_35",0.495211446415857
"Q8TDF6_IDR_593_673",0.504788553584143
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.18524449947053
"Q8TDI0_IDR_1203_1252",0.161086888828593
"Q8TDI0_IDR_1328_1405",0.152922091108621
"Q8TDI0_IDR_1532_1699",0.177418772071453
"Q8TDI0_IDR_200_341",0.158121701496828
"Q8TDI0_IDR_651_681",0.165206047023975
"Q8TDI7_IDR_1_157",0.519670296362059
"Q8TDI7_IDR_800_906",0.480329703637941
"Q8TDN2_IDR_56_92",0.542988704113677
"Q8TDN4_IDR_1_317",0.494673106525429
"Q8TDN4_IDR_410_443",0.505326893474571
"Q8TDN6_IDR_1_53",0.319735599384969
"Q8TDN6_IDR_271_306",0.341500888581397
"Q8TDN6_IDR_309_353",0.338763512033634
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.48725492895146
"Q8TDS5_IDR_374_423",0.51274507104854
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.336922484460242
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.454031468455267
"Q68BL8_IDR_183_486",0.545968531544733
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.258057375769252
"Q68CP9_IDR_473_531",0.247895727470368
"Q68CP9_IDR_535_569",0.254721612701021
"Q68CP9_IDR_603_1629",0.23932528405936
"Q68CQ1_IDR_1_193",0.514204499196473
"Q68CQ1_IDR_195_239",0.485795500803527
"Q68CQ4_IDR_1_75",0.493209755403396
"Q68CQ4_IDR_78_186",0.506790244596604
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.512261841600019
"Q68CR1_IDR_1_33",0.487738158399981
"Q68DE3_IDR_2199_2245",0.347113513045965
"Q68DH5_IDR_1_94",0.473331119335536
"Q68DH5_IDR_582_695",0.526668880664464
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.302673449497671
"Q68DQ2_IDR_1480_1759",0.330843713250272
"Q68DQ2_IDR_1768_2281",0.366482837252057
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.251895042649191
"Q68DX3_IDR_190_305",0.253341047808498
"Q68DX3_IDR_679_768",0.248021761879621
"Q68DX3_IDR_864_939",0.246742147662691
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.487928488454032
"Q6A163_IDR_1_31",0.517423592609504
"Q6AHZ1_IDR_1155_1222",0.244250435623499
"Q6AHZ1_IDR_350_443",0.254559980652659
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.470153771876348
"Q6AI14_IDR_602_798",0.529846228123652
"Q6AI39_IDR_25_722",0.264857454572852
"Q6AI39_IDR_800_1002",0.241063671271658
"Q6A162_IDR_398_429",0.512071511545968
"Q6A163_IDR_411_455",0.482576407390496
"Q6AHZ1_IDR_1236_1310",0.254551928341174
"Q6AHZ1_IDR_464_881",0.246637655382667
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.234401371346389
"Q6AI39_IDR_741_796",0.2596775028091
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.196690391563649
"Q6AWC2_IDR_425_488",0.183903112491294
"Q6AWC2_IDR_493_686",0.186794799223667
"Q6DN90_IDR_1_520",0.524872051713318
"Q6DN90_IDR_875_963",0.475127948286682
"Q6DT37_IDR_1455_1551",0.183353423313558
"Q6DT37_IDR_403_446",0.209150244613931
"Q6DT37_IDR_455_495",0.212243005403292
"Q6DT37_IDR_563_631",0.207146224912735
"Q6DT37_IDR_786_903",0.188107101756483
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.509301974350844
"Q6EMB2_IDR_532_660",0.490698025649156
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.531023647879081
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.502228685809168
"Q8TE67_IDR_400_450",0.497771314190831
"Q8TE68_IDR_159_253",0.324049653241036
"Q8TE68_IDR_431_478",0.345803523408217
"Q8TE68_IDR_536_633",0.330146823350747
"Q8TE73_IDR_1059_1096",0.500851424263647
"Q8TE73_IDR_896_930",0.499148575736353
"Q8TE76_IDR_405_450",0.477637007747003
"Q8TE76_IDR_457_793",0.522362992252997
"Q8TE77_IDR_470_659",0.515103236993196
"Q8TE77_IDR_52_91",0.484896763006804
"Q8TE82_IDR_1_76",0.493625026665293
"Q8TE82_IDR_229_265",0.506374973334707
"Q8TE85_IDR_77_219",0.332034415718968
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.242008084712177
"Q8TEJ3_IDR_1_45",0.263916124891073
"Q8TEJ3_IDR_320_461",0.254061121114559
"Q8TEJ3_IDR_528_821",0.240014669282191
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.478120924539243
"Q8TEL6_IDR_343_373",0.521879075460757
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.335171752393004
"Q8TEP8_IDR_2070_2125",0.327563282096568
"Q8TEP8_IDR_43_1211",0.337264965510428
"Q8TEQ0_IDR_184_389",0.278111205536936
"Q8TEQ0_IDR_407_511",0.263136323624504
"Q8TEQ0_IDR_617_649",0.232261357791956
"Q8TEQ0_IDR_777_813",0.226491113046603
"Q8TEQ6_IDR_1306_1349",0.333708426841101
"Q8TEQ6_IDR_1390_1427",0.334107887722408
"Q8TEQ6_IDR_822_881",0.332183685436492
"Q8TER5_IDR_191_521",0.348835108069227
"Q8TEW8_IDR_593_1205",0.387722786772254
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.330633750135909
"Q8TEY5_IDR_145_183",0.327607079208643
"Q8TEY5_IDR_314_395",0.341759170655448
"Q8TEY7_IDR_129_183",0.500898537937362
"Q8TEY7_IDR_293_473",0.499101462062638
"Q8TF01_IDR_1_33",0.451981366287119
"Q8TF01_IDR_47_805",0.548018633712881
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.506107773744792
"Q8TF17_IDR_9_39",0.493892226255208
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.338891120739233
"Q8TF21_IDR_271_823",0.661108879260767
"Q8TF30_IDR_472_705",0.454418364294575
"Q8TF30_IDR_755_809",0.545581635705424
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.477919141898471
"Q8TF68_IDR_1_260",0.497904378475558
"Q8TF68_IDR_455_543",0.502095621524442
"Q8TF71_IDR_1_61",0.481408595628881
"Q8TF71_IDR_476_515",0.518591404371119
"Q8TF72_IDR_112_1665",0.458562904560889
"Q8TF72_IDR_1688_1777",0.541437095439111
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.477256720429392
"Q8WTP8_IDR_283_325",0.522743279570608
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.480380948587172
"Q8WTQ4_IDR_41_165",0.519619051412828
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.562911888134838
"Q8WTT2_IDR_435_472",0.437088111865162
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.493444147918372
"Q8WTX9_IDR_285_450",0.506555852081628
"Q8WU08_IDR_320_361",0.50671206102013
"Q8WU08_IDR_364_396",0.49328793897987
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.490402049199431
"Q8WU20_IDR_478_508",0.509597950800569
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.340200405338613
"Q8WU90_IDR_265_295",0.312856184965758
"Q8WU90_IDR_297_396",0.346943409695629
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.346256058283232
"Q8WUA4_IDR_765_797",0.336321702629219
"Q8WUA4_IDR_877_911",0.317422239087549
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.310260156230981
"Q8WUQ7_IDR_471_556",0.377170207768859
"Q8WUQ7_IDR_589_624",0.31256963600016
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.203509964731742
"Q8WUY3_IDR_2558_2632",0.185675639756156
"Q8WUY3_IDR_2640_2874",0.207995192151582
"Q8WUY3_IDR_358_936",0.19759230408748
"Q8WUY3_IDR_938_2344",0.205226899273041
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.520410751128901
"Q8WV15_IDR_263_306",0.479589248871099
"Q8WVB6_IDR_321_356",0.25388838528222
"Q8WVB6_IDR_859_921",0.23865050631156
"Q8WVC0_IDR_1_352",0.542760475146697
"Q8WVC0_IDR_523_666",0.457239524853302
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
