"","GO0007155_cell_adhesion"
"Q8N9Z2_IDR_1_54",0.482017037348293
"Q8N9Z2_IDR_87_176",0.517982962651707
"Q8N9Z9_IDR_260_388",0.487542380783052
"Q8N9Z9_IDR_26_129",0.512457619216948
"Q8NA03_IDR_1_111",0.194477289326369
"Q8NA03_IDR_132_261",0.196883785441579
"Q8NA03_IDR_329_384",0.195156089442396
"Q8NA03_IDR_418_521",0.212713802913711
"Q8NA03_IDR_548_581",0.200769032875945
"Q8NA19_IDR_1_43",0.489138767026903
"Q8NA19_IDR_366_514",0.510861232973097
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.474686129500264
"Q8NA31_IDR_421_673",0.525313870499736
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.323335323378891
"Q8NA47_IDR_262_296",0.331153637823927
"Q8NA47_IDR_531_563",0.345511038797183
"Q8NAM6_IDR_128_308",0.502471255728992
"Q8NAM6_IDR_1_38",0.497528744271008
"Q8NAN2_IDR_288_334",0.516562729856878
"Q8NAN2_IDR_96_200",0.483437270143122
"Q8NAP3_IDR_123_165",0.305671969325951
"Q8NAP3_IDR_176_459",0.310273890722565
"Q8NAP3_IDR_522_970",0.384054139951484
"Q8NAP8_IDR_125_370",0.496719989451481
"Q8NAP8_IDR_402_495",0.503280010548519
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.336066566805377
"Q8NAT2_IDR_693_915",0.324007059094508
"Q8NAT2_IDR_95_126",0.339926374100115
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.472174273152436
"Q8NAV2_IDR_308_365",0.527825726847564
"Q8NAX2_IDR_115_232",0.254511132736268
"Q8NAX2_IDR_1_54",0.237404703778958
"Q8NAX2_IDR_308_349",0.247192089559661
"Q8NBF1_IDR_1_190",0.453681871420483
"Q8NBF1_IDR_298_513",0.546318128579517
"Q8NBF6_IDR_239_378",0.513594921042578
"Q8NBF6_IDR_587_648",0.486405078957422
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.49388746960543
"Q8NBP5_IDR_222_265",0.50611253039457
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.482349847977539
"Q8NBR0_IDR_363_393",0.517650152022461
"Q8NC60_IDR_18_66",0.515924513509094
"Q8NC60_IDR_82_123",0.484075486490906
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.484519331730427
"Q8NC74_IDR_1_103",0.515480668269573
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.481601011898717
"Q8NCA9_IDR_258_323",0.518398988101283
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.345143919139193
"Q8NCD3_IDR_448_748",0.317559322633367
"Q8NCD3_IDR_73_146",0.33729675822744
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.51879108983152
"Q8NCF5_IDR_55_247",0.48120891016848
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.500096067191028
"Q8NCX0_IDR_1_101",0.499903932808972
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.322197591729493
"Q8ND04_IDR_656_739",0.346695819310949
"Q8ND04_IDR_99_132",0.331106588959558
"Q8ND07_IDR_1_39",0.461699173510007
"Q8ND07_IDR_459_497",0.538300826489993
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.318353735269773
"Q8ND24_IDR_425_551",0.34200043663785
"Q8ND24_IDR_610_653",0.339645828092377
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.305849976701161
"Q8ND30_IDR_1_49",0.340215667339671
"Q8ND30_IDR_842_876",0.353934355959168
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.325325251313839
"Q8NDI1_IDR_174_542",0.339698963930309
"Q8NDI1_IDR_544_1075",0.334975784755852
"Q8NDL9_IDR_343_417",0.505162741302728
"Q8NDL9_IDR_600_886",0.494837258697272
"Q8NDM7_IDR_749_785",0.50633920194378
"Q8NDM7_IDR_930_986",0.49366079805622
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.313503271255554
"Q8NDT2_IDR_223_306",0.363463859925516
"Q8NDT2_IDR_554_709",0.323032868818931
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.527405590090805
"Q8NDX1_IDR_1_583",0.472594409909195
"Q8NDX2_IDR_1_64",0.456647378599492
"Q8NDX2_IDR_510_589",0.543352621400508
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.479831047306181
"Q8NEA5_IDR_28_83",0.520168952693819
"Q8NEA6_IDR_1_340",0.505792230162386
"Q8NEA6_IDR_446_666",0.494207769837614
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.459433954480492
"Q8NEB7_IDR_1_35",0.540566045519508
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.503522314642284
"Q8NEG2_IDR_27_72",0.496477685357716
"Q8NEN9_IDR_1107_1154",0.32031131271183
"Q8NEN9_IDR_454_677",0.345861813076171
"Q8NEN9_IDR_886_998",0.333826874211999
"Q8NEP3_IDR_1_85",0.515062006954481
"Q8NEP3_IDR_303_725",0.484937993045519
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.501389719311136
"Q8NER1_IDR_762_839",0.498610280688864
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.543241980904077
"Q8NET4_IDR_1313_1351",0.456758019095923
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.491860357319517
"Q8NET8_IDR_750_790",0.508139642680483
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.110723668673051
"Q8NEZ4_IDR_4251_4345",0.120024987937597
"Q8NF37_IDR_1_36",0.311529239487616
"Q8NF37_IDR_38_73",0.335791273544485
"Q8NF37_IDR_496_534",0.352679486967898
"Q8NF50_IDR_1234_1287",0.33290027477554
"Q8NF50_IDR_1347_1418",0.335672272786689
"Q8NF50_IDR_420_456",0.331427452437771
"Q8NF64_IDR_1_416",0.553731914017292
"Q8NF64_IDR_685_883",0.446268085982708
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.165849046738524
"Q8NF91_IDR_5763_6086",0.1665425432745
"Q8NFG4_IDR_278_337",0.498873766138504
"Q8NFG4_IDR_30_87",0.501126233861496
"Q8NFH5_IDR_1_171",0.509174761715996
"Q8NFH5_IDR_250_308",0.490825238284004
"Q8NFH8_IDR_142_272",0.514886067047532
"Q8NFH8_IDR_362_617",0.485113932952468
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.466684671834024
"Q8NFJ8_IDR_312_381",0.533315328165976
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.513477780185661
"Q8NFM4_IDR_487_536",0.48652221981434
"Q8NFM7_IDR_2_34",0.343022859031337
"Q8NFM7_IDR_515_548",0.340896745012063
"Q8NFM7_IDR_561_739",0.3160803959566
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.274964557152767
"Q8NFP9_IDR_1_55",0.232144444807236
"Q8NFP9_IDR_1581_1881",0.230156465468552
"Q8NFP9_IDR_951_1328",0.262734532571445
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.244461595312656
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.500965324176255
"Q8NFW9_IDR_25_73",0.499034675823745
"Q8NFY4_IDR_545_662",0.336470672911722
"Q8NFY4_IDR_691_829",0.323226398256432
"Q8NFY4_IDR_832_1070",0.340302928831846
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.31511043543029
"Q8NFZ3_IDR_605_668",0.373895904447084
"Q8NFZ3_IDR_701_816",0.310993660122625
"Q8NFZ4_IDR_613_679",0.550839074049786
"Q8NFZ4_IDR_701_835",0.449160925950214
"Q8NFZ5_IDR_157_207",0.487768328733861
"Q8NFZ5_IDR_330_400",0.512231671266139
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.322813029711723
"Q8NG08_IDR_795_825",0.336278041037131
"Q8NG08_IDR_957_1062",0.340908929251146
"Q8NG27_IDR_122_481",0.497546441415233
"Q8NG27_IDR_37_112",0.502453558584767
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.495604464694548
"Q8NHS3_IDR_245_290",0.504395535305452
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.322828718434359
"Q8NHU6_IDR_850_899",0.33318927336425
"Q8NHU6_IDR_89_231",0.343982008201391
"Q8NHV4_IDR_309_350",0.495876575930129
"Q8NHV4_IDR_354_626",0.504123424069871
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.526506890521991
"Q8NHW3_IDR_319_353",0.473493109478009
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.473510466801275
"Q8NHX4_IDR_161_192",0.526489533198725
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.473819136179613
"Q8NI35_IDR_1328_1418",0.116645320817961
"Q8NI35_IDR_1622_1670",0.115309275879141
"Q8NI35_IDR_1765_1801",0.113957169191474
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.272454648756084
"Q8NI51_IDR_1_84",0.233995625174764
"Q8NI51_IDR_439_513",0.254387773503791
"Q8NI51_IDR_550_627",0.23916195256536
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.494451537372386
"Q8TA86_IDR_1_81",0.505548462627614
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.318067558086746
"Q8TAB3_IDR_805_992",0.376315147975058
"Q8TAB3_IDR_994_1117",0.305617293938196
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.334389838007988
"Q8TAQ2_IDR_545_609",0.367877285652312
"Q8TAQ2_IDR_720_1214",0.297732876339701
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.520219823698881
"Q8TAT2_IDR_149_233",0.479780176301119
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.430858695207923
"Q8TAU0_IDR_235_352",0.569141304792077
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.501855371952448
"Q8TAV0_IDR_231_307",0.498144628047552
"Q8TAW3_IDR_1_44",0.506574200979439
"Q8TBA6_IDR_566_665",0.245592208470671
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.503330147183734
"Q8TBB5_IDR_489_520",0.496669852816266
"Q8TBB6_IDR_436_501",0.483917983690806
"Q8TBB6_IDR_680_771",0.516082016309194
"Q8TBC3_IDR_135_191",0.498388300914693
"Q8TBC3_IDR_606_707",0.501611699085307
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.332898043071811
"Q8TBC5_IDR_1_41",0.323684593136044
"Q8TBC5_IDR_473_510",0.343417363792145
"Q8TBE0_IDR_1_73",0.33614438329659
"Q8TBE0_IDR_461_587",0.337599247819829
"Q8TBE0_IDR_76_348",0.32625636888358
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.338164231404954
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.488295158053246
"Q8TBZ0_IDR_752_833",0.511704841946754
"Q8TBZ3_IDR_322_360",0.44708676707262
"Q8TBZ3_IDR_392_507",0.55291323292738
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.486815193343027
"Q8TBZ6_IDR_277_339",0.513184806656973
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.255985193840885
"Q8TC20_IDR_132_309",0.254831039281284
"Q8TC20_IDR_550_634",0.235470455397653
"Q8TC20_IDR_721_777",0.253713311480178
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.504588245849047
"Q8TC76_IDR_291_339",0.495411754150954
"Q8TC90_IDR_131_196",0.345754913570261
"Q8TC90_IDR_1_72",0.36592191950239
"Q8TC90_IDR_200_364",0.288323166927349
"Q8TC92_IDR_2_55",0.342878305161415
"Q8TC92_IDR_383_436",0.331072339718241
"Q8TC92_IDR_493_561",0.326049355120344
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.319641945331002
"Q8TCJ2_IDR_489_548",0.347849812805694
"Q8TCJ2_IDR_776_826",0.332508241863304
"Q8TCN5_IDR_128_630",0.241873038423125
"Q8TCN5_IDR_13_47",0.249917242762732
"Q8TCN5_IDR_49_124",0.258468014668857
"Q8TCN5_IDR_826_881",0.249741704145287
"Q8TCQ1_IDR_1_75",0.498368545672723
"Q8TCQ1_IDR_244_289",0.501631454327277
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.49778880209413
"Q8TCT7_IDR_506_592",0.502211197905871
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.514048156529372
"Q8TD10_IDR_331_391",0.485951843470628
"Q8TD16_IDR_141_666",0.503462168431033
"Q8TD16_IDR_777_824",0.496537831568967
"Q8TD17_IDR_1_40",0.506677623977284
"Q8TD17_IDR_190_344",0.493322376022716
"Q8TD19_IDR_1_48",0.336242419119386
"Q8TD19_IDR_731_807",0.353093634054426
"Q8TD19_IDR_825_961",0.310663946826188
"Q8TD20_IDR_1_34",0.503645153274906
"Q8TD20_IDR_568_617",0.496354846725094
"Q8TD26_IDR_1_310",0.190335603796577
"Q8TD26_IDR_1316_1385",0.201713293098331
"Q8TD26_IDR_1410_1447",0.202587885872274
"Q8TD26_IDR_1619_2108",0.203825543193988
"Q8TD26_IDR_2110_2715",0.201537674038829
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.484122828502637
"Q8TD31_IDR_675_782",0.515877171497363
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.51054169450195
"Q8TD43_IDR_713_764",0.489458305498051
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.49888143173209
"Q8TDD1_IDR_1_96",0.351748335805842
"Q8TDD1_IDR_578_739",0.33988395820752
"Q8TDD1_IDR_774_881",0.308367705986638
"Q8TDD2_IDR_1_129",0.384715693256935
"Q8TDD2_IDR_173_289",0.318774015920154
"Q8TDD2_IDR_361_431",0.296510290822911
"Q8TDF5_IDR_417_471",0.484473689536441
"Q8TDF5_IDR_481_516",0.515526310463559
"Q8TDF6_IDR_1_35",0.482609119159131
"Q8TDF6_IDR_593_673",0.517390880840869
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.16796330361562
"Q8TDI0_IDR_1203_1252",0.172737663473568
"Q8TDI0_IDR_1328_1405",0.179043050318328
"Q8TDI0_IDR_1532_1699",0.15130974544228
"Q8TDI0_IDR_200_341",0.165058455895036
"Q8TDI0_IDR_651_681",0.163887781255168
"Q8TDI7_IDR_1_157",0.465390894722525
"Q8TDI7_IDR_800_906",0.534609105277475
"Q8TDN2_IDR_56_92",0.489907286992518
"Q8TDN4_IDR_1_317",0.497007731323773
"Q8TDN4_IDR_410_443",0.502992268676227
"Q8TDN6_IDR_1_53",0.327872356014094
"Q8TDN6_IDR_271_306",0.348167296580318
"Q8TDN6_IDR_309_353",0.323960347405588
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.506417914259409
"Q8TDS5_IDR_374_423",0.493582085740591
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.336563447689203
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.434560359955959
"Q68BL8_IDR_183_486",0.565439640044041
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.23544204277876
"Q68CP9_IDR_473_531",0.253541288119385
"Q68CP9_IDR_535_569",0.25555674707919
"Q68CP9_IDR_603_1629",0.255459922022665
"Q68CQ1_IDR_1_193",0.505919659039097
"Q68CQ1_IDR_195_239",0.494080340960903
"Q68CQ4_IDR_1_75",0.522817144630679
"Q68CQ4_IDR_78_186",0.477182855369321
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.501184703432134
"Q68CR1_IDR_1_33",0.498815296567866
"Q68DE3_IDR_2199_2245",0.334342244798742
"Q68DH5_IDR_1_94",0.539940843102446
"Q68DH5_IDR_582_695",0.460059156897554
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.324588947064382
"Q68DQ2_IDR_1480_1759",0.338814928228135
"Q68DQ2_IDR_1768_2281",0.336596124707483
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.255870451484653
"Q68DX3_IDR_190_305",0.239006305954801
"Q68DX3_IDR_679_768",0.25653642031414
"Q68DX3_IDR_864_939",0.248586822246407
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.503829553727481
"Q6A163_IDR_1_31",0.505618960485144
"Q6AHZ1_IDR_1155_1222",0.238328567061142
"Q6AHZ1_IDR_350_443",0.246054060482817
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.514891851578851
"Q6AI14_IDR_602_798",0.485108148421149
"Q6AI39_IDR_25_722",0.255483732999928
"Q6AI39_IDR_800_1002",0.252710147109548
"Q6A162_IDR_398_429",0.49617044627252
"Q6A163_IDR_411_455",0.494381039514856
"Q6AHZ1_IDR_1236_1310",0.234131470527135
"Q6AHZ1_IDR_464_881",0.281485901928906
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.249912524971247
"Q6AI39_IDR_741_796",0.241893594919277
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.201385555503075
"Q6AWC2_IDR_425_488",0.21353890250757
"Q6AWC2_IDR_493_686",0.20309748253874
"Q6DN90_IDR_1_520",0.466446790853407
"Q6DN90_IDR_875_963",0.533553209146593
"Q6DT37_IDR_1455_1551",0.204193589071399
"Q6DT37_IDR_403_446",0.194324769009344
"Q6DT37_IDR_455_495",0.205467682167733
"Q6DT37_IDR_563_631",0.199930753259633
"Q6DT37_IDR_786_903",0.196083206491891
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.512311085759321
"Q6EMB2_IDR_532_660",0.487688914240679
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.517094426748938
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.489510734188454
"Q8TE67_IDR_400_450",0.510489265811546
"Q8TE68_IDR_159_253",0.33854686481996
"Q8TE68_IDR_431_478",0.320899781849853
"Q8TE68_IDR_536_633",0.340553353330187
"Q8TE73_IDR_1059_1096",0.509042332189714
"Q8TE73_IDR_896_930",0.490957667810286
"Q8TE76_IDR_405_450",0.489127046508133
"Q8TE76_IDR_457_793",0.510872953491867
"Q8TE77_IDR_470_659",0.479939443674261
"Q8TE77_IDR_52_91",0.520060556325739
"Q8TE82_IDR_1_76",0.481692262322028
"Q8TE82_IDR_229_265",0.518307737677972
"Q8TE85_IDR_77_219",0.339455870116831
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.244659307026554
"Q8TEJ3_IDR_1_45",0.260189143900609
"Q8TEJ3_IDR_320_461",0.261236965454569
"Q8TEJ3_IDR_528_821",0.233914583618269
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.481777357301487
"Q8TEL6_IDR_343_373",0.518222642698513
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.334151857880094
"Q8TEP8_IDR_2070_2125",0.311456799672094
"Q8TEP8_IDR_43_1211",0.354391342447813
"Q8TEQ0_IDR_184_389",0.259038386335045
"Q8TEQ0_IDR_407_511",0.23646207945244
"Q8TEQ0_IDR_617_649",0.250828807642084
"Q8TEQ0_IDR_777_813",0.25367072657043
"Q8TEQ6_IDR_1306_1349",0.326484988633121
"Q8TEQ6_IDR_1390_1427",0.327096885789285
"Q8TEQ6_IDR_822_881",0.346418125577594
"Q8TER5_IDR_191_521",0.321942522028285
"Q8TEW8_IDR_593_1205",0.357657521314372
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.324982594040704
"Q8TEY5_IDR_145_183",0.334391196162568
"Q8TEY5_IDR_314_395",0.340626209796727
"Q8TEY7_IDR_129_183",0.496691323078537
"Q8TEY7_IDR_293_473",0.503308676921463
"Q8TF01_IDR_1_33",0.532673259132421
"Q8TF01_IDR_47_805",0.467326740867578
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.510395720723211
"Q8TF17_IDR_9_39",0.489604279276789
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.539307900570882
"Q8TF21_IDR_271_823",0.460692099429118
"Q8TF30_IDR_472_705",0.515531149924417
"Q8TF30_IDR_755_809",0.484468850075583
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.511492962018183
"Q8TF68_IDR_1_260",0.55002834770526
"Q8TF68_IDR_455_543",0.44997165229474
"Q8TF71_IDR_1_61",0.483364691290538
"Q8TF71_IDR_476_515",0.516635308709462
"Q8TF72_IDR_112_1665",0.526495640972751
"Q8TF72_IDR_1688_1777",0.473504359027249
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.474069980291239
"Q8WTP8_IDR_283_325",0.525930019708761
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.485819623529841
"Q8WTQ4_IDR_41_165",0.514180376470159
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.485469226653722
"Q8WTT2_IDR_435_472",0.514530773346278
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.501182208826082
"Q8WTX9_IDR_285_450",0.498817791173918
"Q8WU08_IDR_320_361",0.497571108428168
"Q8WU08_IDR_364_396",0.502428891571832
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.520543024918506
"Q8WU20_IDR_478_508",0.479456975081494
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.35404789113804
"Q8WU90_IDR_265_295",0.322273446584439
"Q8WU90_IDR_297_396",0.323678662277521
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.310220789040081
"Q8WUA4_IDR_765_797",0.36051483452909
"Q8WUA4_IDR_877_911",0.329264376430829
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.31103182328288
"Q8WUQ7_IDR_471_556",0.328329693648221
"Q8WUQ7_IDR_589_624",0.360638483068899
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.197881628635922
"Q8WUY3_IDR_2558_2632",0.175951658664374
"Q8WUY3_IDR_2640_2874",0.215312570667401
"Q8WUY3_IDR_358_936",0.175392378254709
"Q8WUY3_IDR_938_2344",0.235461763777593
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.48861803995773
"Q8WV15_IDR_263_306",0.51138196004227
"Q8WVB6_IDR_321_356",0.25331987915704
"Q8WVB6_IDR_859_921",0.244086472788466
"Q8WVC0_IDR_1_352",0.468931373416535
"Q8WVC0_IDR_523_666",0.531068626583465
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
