"","GO0015630_microtubule_cytoskeleton"
"Q8N9Z2_IDR_1_54",0.490136567008475
"Q8N9Z2_IDR_87_176",0.509863432991525
"Q8N9Z9_IDR_260_388",0.568181424386835
"Q8N9Z9_IDR_26_129",0.431818575613165
"Q8NA03_IDR_1_111",0.192300482507198
"Q8NA03_IDR_132_261",0.240231164086784
"Q8NA03_IDR_329_384",0.196638697079115
"Q8NA03_IDR_418_521",0.188090942562668
"Q8NA03_IDR_548_581",0.182738713764235
"Q8NA19_IDR_1_43",0.551475892943206
"Q8NA19_IDR_366_514",0.448524107056794
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.450793454754523
"Q8NA31_IDR_421_673",0.549206545245477
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.338451165579239
"Q8NA47_IDR_262_296",0.331100858704167
"Q8NA47_IDR_531_563",0.330447975716594
"Q8NAM6_IDR_128_308",0.466619299613174
"Q8NAM6_IDR_1_38",0.533380700386826
"Q8NAN2_IDR_288_334",0.512329086736897
"Q8NAN2_IDR_96_200",0.487670913263103
"Q8NAP3_IDR_123_165",0.295739334765385
"Q8NAP3_IDR_176_459",0.338807054601977
"Q8NAP3_IDR_522_970",0.365453610632639
"Q8NAP8_IDR_125_370",0.480449964663785
"Q8NAP8_IDR_402_495",0.519550035336216
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.349447827981271
"Q8NAT2_IDR_693_915",0.355508000121556
"Q8NAT2_IDR_95_126",0.295044171897173
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.450472111317681
"Q8NAV2_IDR_308_365",0.549527888682319
"Q8NAX2_IDR_115_232",0.23984380756054
"Q8NAX2_IDR_1_54",0.257370504500261
"Q8NAX2_IDR_308_349",0.242160490097105
"Q8NBF1_IDR_1_190",0.387532113953978
"Q8NBF1_IDR_298_513",0.612467886046022
"Q8NBF6_IDR_239_378",0.532225402357239
"Q8NBF6_IDR_587_648",0.467774597642761
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.46204237631059
"Q8NBP5_IDR_222_265",0.53795762368941
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.47733263249677
"Q8NBR0_IDR_363_393",0.52266736750323
"Q8NC60_IDR_18_66",0.412487235813485
"Q8NC60_IDR_82_123",0.587512764186515
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.442248150904359
"Q8NC74_IDR_1_103",0.557751849095641
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.494157710271945
"Q8NCA9_IDR_258_323",0.505842289728055
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.334710241657663
"Q8NCD3_IDR_448_748",0.330350170067785
"Q8NCD3_IDR_73_146",0.334939588274552
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.402650827706882
"Q8NCF5_IDR_55_247",0.597349172293118
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.555492823938988
"Q8NCX0_IDR_1_101",0.444507176061012
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.354309486857637
"Q8ND04_IDR_656_739",0.332831646660817
"Q8ND04_IDR_99_132",0.312858866481546
"Q8ND07_IDR_1_39",0.536078982516356
"Q8ND07_IDR_459_497",0.463921017483644
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.302558117205163
"Q8ND24_IDR_425_551",0.380046707672982
"Q8ND24_IDR_610_653",0.317395175121855
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.521364984861335
"Q8ND30_IDR_1_49",0.248685887558959
"Q8ND30_IDR_842_876",0.229949127579706
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.283930507698539
"Q8NDI1_IDR_174_542",0.259947803940464
"Q8NDI1_IDR_544_1075",0.456121688360997
"Q8NDL9_IDR_343_417",0.546515160640136
"Q8NDL9_IDR_600_886",0.453484839359864
"Q8NDM7_IDR_749_785",0.485803981592632
"Q8NDM7_IDR_930_986",0.514196018407368
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.302307017215982
"Q8NDT2_IDR_223_306",0.344563024552424
"Q8NDT2_IDR_554_709",0.353129958231594
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.552676472301677
"Q8NDX1_IDR_1_583",0.447323527698323
"Q8NDX2_IDR_1_64",0.489868536654618
"Q8NDX2_IDR_510_589",0.510131463345382
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.544950454222387
"Q8NEA5_IDR_28_83",0.455049545777613
"Q8NEA6_IDR_1_340",0.459579844827538
"Q8NEA6_IDR_446_666",0.540420155172461
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.526586518928215
"Q8NEB7_IDR_1_35",0.473413481071785
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.568489111206652
"Q8NEG2_IDR_27_72",0.431510888793348
"Q8NEN9_IDR_1107_1154",0.328009168668609
"Q8NEN9_IDR_454_677",0.37067648462119
"Q8NEN9_IDR_886_998",0.3013143467102
"Q8NEP3_IDR_1_85",0.448276430171801
"Q8NEP3_IDR_303_725",0.551723569828199
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.454874526355807
"Q8NER1_IDR_762_839",0.545125473644193
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.462000016171842
"Q8NET4_IDR_1313_1351",0.537999983828158
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.464344684778388
"Q8NET8_IDR_750_790",0.535655315221611
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.097989901869774
"Q8NEZ4_IDR_4251_4345",0.135403609549501
"Q8NF37_IDR_1_36",0.33534548950547
"Q8NF37_IDR_38_73",0.352528143705659
"Q8NF37_IDR_496_534",0.312126366788871
"Q8NF50_IDR_1234_1287",0.298673575323969
"Q8NF50_IDR_1347_1418",0.342049684571634
"Q8NF50_IDR_420_456",0.359276740104397
"Q8NF64_IDR_1_416",0.47202932057562
"Q8NF64_IDR_685_883",0.527970679424379
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.143937601245015
"Q8NF91_IDR_5763_6086",0.197817409055218
"Q8NFG4_IDR_278_337",0.517127983284085
"Q8NFG4_IDR_30_87",0.482872016715915
"Q8NFH5_IDR_1_171",0.427284301110097
"Q8NFH5_IDR_250_308",0.572715698889903
"Q8NFH8_IDR_142_272",0.422856151547994
"Q8NFH8_IDR_362_617",0.577143848452006
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.505693499931599
"Q8NFJ8_IDR_312_381",0.494306500068401
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.520744590861068
"Q8NFM4_IDR_487_536",0.479255409138932
"Q8NFM7_IDR_2_34",0.292153558696914
"Q8NFM7_IDR_515_548",0.365993518843374
"Q8NFM7_IDR_561_739",0.341852922459712
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.298256061876048
"Q8NFP9_IDR_1_55",0.216984204704513
"Q8NFP9_IDR_1581_1881",0.265243728068184
"Q8NFP9_IDR_951_1328",0.219516005351256
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.237549061743425
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.588791869689926
"Q8NFW9_IDR_25_73",0.411208130310074
"Q8NFY4_IDR_545_662",0.276046339446915
"Q8NFY4_IDR_691_829",0.382524373864479
"Q8NFY4_IDR_832_1070",0.341429286688607
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.333523415631054
"Q8NFZ3_IDR_605_668",0.337671559594171
"Q8NFZ3_IDR_701_816",0.328805024774775
"Q8NFZ4_IDR_613_679",0.494650806791045
"Q8NFZ4_IDR_701_835",0.505349193208955
"Q8NFZ5_IDR_157_207",0.504170741368473
"Q8NFZ5_IDR_330_400",0.495829258631527
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.33264915869294
"Q8NG08_IDR_795_825",0.325309969485778
"Q8NG08_IDR_957_1062",0.342040871821283
"Q8NG27_IDR_122_481",0.512392208982604
"Q8NG27_IDR_37_112",0.487607791017396
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.49743381814267
"Q8NHS3_IDR_245_290",0.50256618185733
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.344665486046035
"Q8NHU6_IDR_850_899",0.306948930051146
"Q8NHU6_IDR_89_231",0.348385583902819
"Q8NHV4_IDR_309_350",0.457432641586176
"Q8NHV4_IDR_354_626",0.542567358413824
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.634250610442403
"Q8NHW3_IDR_319_353",0.365749389557597
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.564887386457305
"Q8NHX4_IDR_161_192",0.435112613542695
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.451648150576477
"Q8NI35_IDR_1328_1418",0.109868364733101
"Q8NI35_IDR_1622_1670",0.117860413614768
"Q8NI35_IDR_1765_1801",0.0887807397202642
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.281758735207611
"Q8NI51_IDR_1_84",0.233490414790425
"Q8NI51_IDR_439_513",0.253282394814135
"Q8NI51_IDR_550_627",0.231468455187828
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.557650146587061
"Q8TA86_IDR_1_81",0.442349853412939
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.339970065729592
"Q8TAB3_IDR_805_992",0.320385328986342
"Q8TAB3_IDR_994_1117",0.339644605284065
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.307931196388903
"Q8TAQ2_IDR_545_609",0.285764249614134
"Q8TAQ2_IDR_720_1214",0.406304553996963
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.490652337704315
"Q8TAT2_IDR_149_233",0.509347662295685
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.586264491209263
"Q8TAU0_IDR_235_352",0.413735508790737
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.514684480233382
"Q8TAV0_IDR_231_307",0.485315519766618
"Q8TAW3_IDR_1_44",0.509265796036938
"Q8TBA6_IDR_566_665",0.210403716305684
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.537989562220589
"Q8TBB5_IDR_489_520",0.462010437779411
"Q8TBB6_IDR_436_501",0.495104079412417
"Q8TBB6_IDR_680_771",0.504895920587583
"Q8TBC3_IDR_135_191",0.510052694984421
"Q8TBC3_IDR_606_707",0.489947305015579
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.332345815507788
"Q8TBC5_IDR_1_41",0.366735267121546
"Q8TBC5_IDR_473_510",0.300918917370666
"Q8TBE0_IDR_1_73",0.311240024790989
"Q8TBE0_IDR_461_587",0.297947809193091
"Q8TBE0_IDR_76_348",0.39081216601592
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.316127950245218
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.528367905856538
"Q8TBZ0_IDR_752_833",0.471632094143462
"Q8TBZ3_IDR_322_360",0.542882553545461
"Q8TBZ3_IDR_392_507",0.457117446454539
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.600963190636434
"Q8TBZ6_IDR_277_339",0.399036809363566
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.239235772230585
"Q8TC20_IDR_132_309",0.254039917240694
"Q8TC20_IDR_550_634",0.258575233070262
"Q8TC20_IDR_721_777",0.248149077458459
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.513305275175147
"Q8TC76_IDR_291_339",0.486694724824853
"Q8TC90_IDR_131_196",0.331313122490979
"Q8TC90_IDR_1_72",0.391434819595646
"Q8TC90_IDR_200_364",0.277252057913375
"Q8TC92_IDR_2_55",0.308659446566943
"Q8TC92_IDR_383_436",0.329389558133345
"Q8TC92_IDR_493_561",0.361950995299712
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.236615709873346
"Q8TCJ2_IDR_489_548",0.338624613225217
"Q8TCJ2_IDR_776_826",0.424759676901437
"Q8TCN5_IDR_128_630",0.24902649297815
"Q8TCN5_IDR_13_47",0.251326849081985
"Q8TCN5_IDR_49_124",0.260631267373985
"Q8TCN5_IDR_826_881",0.23901539056588
"Q8TCQ1_IDR_1_75",0.509040707606776
"Q8TCQ1_IDR_244_289",0.490959292393224
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.512384407746613
"Q8TCT7_IDR_506_592",0.487615592253387
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.490486785011895
"Q8TD10_IDR_331_391",0.509513214988105
"Q8TD16_IDR_141_666",0.727829536795238
"Q8TD16_IDR_777_824",0.272170463204762
"Q8TD17_IDR_1_40",0.528420829733725
"Q8TD17_IDR_190_344",0.471579170266275
"Q8TD19_IDR_1_48",0.291059201440095
"Q8TD19_IDR_731_807",0.327761660959017
"Q8TD19_IDR_825_961",0.381179137600888
"Q8TD20_IDR_1_34",0.449916727136624
"Q8TD20_IDR_568_617",0.550083272863376
"Q8TD26_IDR_1_310",0.236345394878378
"Q8TD26_IDR_1316_1385",0.180387143704053
"Q8TD26_IDR_1410_1447",0.205638551078546
"Q8TD26_IDR_1619_2108",0.212581125129058
"Q8TD26_IDR_2110_2715",0.165047785209964
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.578715352281653
"Q8TD31_IDR_675_782",0.421284647718347
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.508331573262198
"Q8TD43_IDR_713_764",0.491668426737802
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.412991838008591
"Q8TDD1_IDR_1_96",0.399510823486159
"Q8TDD1_IDR_578_739",0.36202037833743
"Q8TDD1_IDR_774_881",0.238468798176411
"Q8TDD2_IDR_1_129",0.303094138646018
"Q8TDD2_IDR_173_289",0.34096353968366
"Q8TDD2_IDR_361_431",0.355942321670322
"Q8TDF5_IDR_417_471",0.488778436217729
"Q8TDF5_IDR_481_516",0.511221563782271
"Q8TDF6_IDR_1_35",0.509629871799978
"Q8TDF6_IDR_593_673",0.490370128200022
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.158840143311257
"Q8TDI0_IDR_1203_1252",0.152350362109869
"Q8TDI0_IDR_1328_1405",0.151655559858903
"Q8TDI0_IDR_1532_1699",0.178761616213177
"Q8TDI0_IDR_200_341",0.164048673960168
"Q8TDI0_IDR_651_681",0.194343644546625
"Q8TDI7_IDR_1_157",0.561370890788375
"Q8TDI7_IDR_800_906",0.438629109211625
"Q8TDN2_IDR_56_92",0.501813176828054
"Q8TDN4_IDR_1_317",0.538809148636535
"Q8TDN4_IDR_410_443",0.461190851363465
"Q8TDN6_IDR_1_53",0.287679442186492
"Q8TDN6_IDR_271_306",0.327302080069898
"Q8TDN6_IDR_309_353",0.385018477743611
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.488933819584558
"Q8TDS5_IDR_374_423",0.511066180415442
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.27495123903288
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.404078871601904
"Q68BL8_IDR_183_486",0.595921128398096
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.274077154842499
"Q68CP9_IDR_473_531",0.255944870938257
"Q68CP9_IDR_535_569",0.250481878614033
"Q68CP9_IDR_603_1629",0.219496095605211
"Q68CQ1_IDR_1_193",0.511013715201492
"Q68CQ1_IDR_195_239",0.488986284798508
"Q68CQ4_IDR_1_75",0.556436550605829
"Q68CQ4_IDR_78_186",0.443563449394171
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.510466511513297
"Q68CR1_IDR_1_33",0.489533488486703
"Q68DE3_IDR_2199_2245",0.322871645774571
"Q68DH5_IDR_1_94",0.46806874602276
"Q68DH5_IDR_582_695",0.53193125397724
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.330901954675846
"Q68DQ2_IDR_1480_1759",0.320112005786453
"Q68DQ2_IDR_1768_2281",0.348986039537701
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.238583428295732
"Q68DX3_IDR_190_305",0.280006893640184
"Q68DX3_IDR_679_768",0.230305431683295
"Q68DX3_IDR_864_939",0.25110424638079
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.492428296971226
"Q6A163_IDR_1_31",0.49926456369425
"Q6AHZ1_IDR_1155_1222",0.218291533272786
"Q6AHZ1_IDR_350_443",0.220216338841856
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.36741968535223
"Q6AI14_IDR_602_798",0.63258031464777
"Q6AI39_IDR_25_722",0.203274396996083
"Q6AI39_IDR_800_1002",0.260880426597815
"Q6A162_IDR_398_429",0.507571703028774
"Q6A163_IDR_411_455",0.50073543630575
"Q6AHZ1_IDR_1236_1310",0.283316185173789
"Q6AHZ1_IDR_464_881",0.278175942711568
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.248432919425548
"Q6AI39_IDR_741_796",0.287412256980554
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.22099163729978
"Q6AWC2_IDR_425_488",0.182077244653999
"Q6AWC2_IDR_493_686",0.165462987795607
"Q6DN90_IDR_1_520",0.614072281775187
"Q6DN90_IDR_875_963",0.385927718224813
"Q6DT37_IDR_1455_1551",0.186764118553152
"Q6DT37_IDR_403_446",0.200091171989855
"Q6DT37_IDR_455_495",0.195106768718564
"Q6DT37_IDR_563_631",0.203273973531088
"Q6DT37_IDR_786_903",0.21476396720734
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.484553710729119
"Q6EMB2_IDR_532_660",0.515446289270881
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.509613234731391
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.52148543451259
"Q8TE67_IDR_400_450",0.47851456548741
"Q8TE68_IDR_159_253",0.324252516200507
"Q8TE68_IDR_431_478",0.316227279216218
"Q8TE68_IDR_536_633",0.359520204583275
"Q8TE73_IDR_1059_1096",0.517617198968458
"Q8TE73_IDR_896_930",0.482382801031542
"Q8TE76_IDR_405_450",0.480422542944258
"Q8TE76_IDR_457_793",0.519577457055742
"Q8TE77_IDR_470_659",0.527502165087807
"Q8TE77_IDR_52_91",0.472497834912193
"Q8TE82_IDR_1_76",0.471204183946915
"Q8TE82_IDR_229_265",0.528795816053085
"Q8TE85_IDR_77_219",0.322351984942
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.222393220451005
"Q8TEJ3_IDR_1_45",0.257602342568705
"Q8TEJ3_IDR_320_461",0.282973010293237
"Q8TEJ3_IDR_528_821",0.237031426687053
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.464724527419991
"Q8TEL6_IDR_343_373",0.535275472580009
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.320878525334115
"Q8TEP8_IDR_2070_2125",0.31618996768263
"Q8TEP8_IDR_43_1211",0.362931506983255
"Q8TEQ0_IDR_184_389",0.235545733303554
"Q8TEQ0_IDR_407_511",0.277137087353497
"Q8TEQ0_IDR_617_649",0.239101877263882
"Q8TEQ0_IDR_777_813",0.248215302079067
"Q8TEQ6_IDR_1306_1349",0.314667505271224
"Q8TEQ6_IDR_1390_1427",0.315173632677798
"Q8TEQ6_IDR_822_881",0.370158862050979
"Q8TER5_IDR_191_521",0.337658135121612
"Q8TEW8_IDR_593_1205",0.371266548479514
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.30233527101205
"Q8TEY5_IDR_145_183",0.377192398218142
"Q8TEY5_IDR_314_395",0.320472330769808
"Q8TEY7_IDR_129_183",0.49368119807723
"Q8TEY7_IDR_293_473",0.50631880192277
"Q8TF01_IDR_1_33",0.446358811729436
"Q8TF01_IDR_47_805",0.553641188270564
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.520370128440539
"Q8TF17_IDR_9_39",0.479629871559461
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.379252843873169
"Q8TF21_IDR_271_823",0.620747156126831
"Q8TF30_IDR_472_705",0.604786485060152
"Q8TF30_IDR_755_809",0.395213514939848
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.440952831249026
"Q8TF68_IDR_1_260",0.511060637462932
"Q8TF68_IDR_455_543",0.488939362537068
"Q8TF71_IDR_1_61",0.475823563339992
"Q8TF71_IDR_476_515",0.524176436660008
"Q8TF72_IDR_112_1665",0.535055345832561
"Q8TF72_IDR_1688_1777",0.464944654167439
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.529104370001039
"Q8WTP8_IDR_283_325",0.470895629998961
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.46569221847554
"Q8WTQ4_IDR_41_165",0.53430778152446
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.642387485091772
"Q8WTT2_IDR_435_472",0.357612514908228
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.466659664848737
"Q8WTX9_IDR_285_450",0.533340335151263
"Q8WU08_IDR_320_361",0.496828008674662
"Q8WU08_IDR_364_396",0.503171991325338
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.50220731585683
"Q8WU20_IDR_478_508",0.49779268414317
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.364056863401474
"Q8WU90_IDR_265_295",0.350240539795222
"Q8WU90_IDR_297_396",0.285702596803304
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.374103914183387
"Q8WUA4_IDR_765_797",0.303081014768445
"Q8WUA4_IDR_877_911",0.322815071048168
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.405745784593467
"Q8WUQ7_IDR_471_556",0.308588980962276
"Q8WUQ7_IDR_589_624",0.285665234444257
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.180572268312585
"Q8WUY3_IDR_2558_2632",0.211892519866851
"Q8WUY3_IDR_2640_2874",0.205816427650489
"Q8WUY3_IDR_358_936",0.174401682010324
"Q8WUY3_IDR_938_2344",0.22731710215975
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.520635498839423
"Q8WV15_IDR_263_306",0.479364501160577
"Q8WVB6_IDR_321_356",0.289413238738681
"Q8WVB6_IDR_859_921",0.223547353806527
"Q8WVC0_IDR_1_352",0.456465027380377
"Q8WVC0_IDR_523_666",0.543534972619623
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
