"","GO0140694_non_membrane_bounded_organelle_assembly"
"Q8N9Z0_IDR_77_172",1
"Q8N9Z2_IDR_1_54",0.508373848105728
"Q8N9Z2_IDR_87_176",0.491626151894271
"Q8N9Z9_IDR_260_388",0.517512841760377
"Q8N9Z9_IDR_26_129",0.482487158239623
"Q8NA03_IDR_1_111",0.192017306860746
"Q8NA03_IDR_132_261",0.20181374490873
"Q8NA03_IDR_329_384",0.216873271491483
"Q8NA03_IDR_418_521",0.193812548126701
"Q8NA03_IDR_548_581",0.195483128612339
"Q8NA19_IDR_1_43",0.512086088858377
"Q8NA19_IDR_366_514",0.487913911141623
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.498903681192157
"Q8NA31_IDR_421_673",0.501096318807843
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.331593074757741
"Q8NA47_IDR_262_296",0.333396709469664
"Q8NA47_IDR_531_563",0.335010215772596
"Q8NAM6_IDR_128_308",0.529744211958153
"Q8NAM6_IDR_1_38",0.470255788041847
"Q8NAN2_IDR_288_334",0.5052170132341
"Q8NAN2_IDR_96_200",0.4947829867659
"Q8NAP3_IDR_123_165",0.344571050097118
"Q8NAP3_IDR_176_459",0.331685331170554
"Q8NAP3_IDR_522_970",0.323743618732328
"Q8NAP8_IDR_125_370",0.501043352187336
"Q8NAP8_IDR_402_495",0.498956647812664
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.327901764424612
"Q8NAT2_IDR_693_915",0.359685594568234
"Q8NAT2_IDR_95_126",0.312412641007154
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.669745460994258
"Q8NAV2_IDR_308_365",0.330254539005742
"Q8NAX2_IDR_115_232",0.242081498958099
"Q8NAX2_IDR_1_54",0.253805668320238
"Q8NAX2_IDR_308_349",0.254311498212469
"Q8NBF1_IDR_1_190",0.484353352915477
"Q8NBF1_IDR_298_513",0.515646647084523
"Q8NBF6_IDR_239_378",0.500611735422972
"Q8NBF6_IDR_587_648",0.499388264577028
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.491418908743592
"Q8NBP5_IDR_222_265",0.508581091256408
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.49922111039469
"Q8NBR0_IDR_363_393",0.50077888960531
"Q8NC60_IDR_18_66",0.457555401927709
"Q8NC60_IDR_82_123",0.542444598072291
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.473852212576723
"Q8NC74_IDR_1_103",0.526147787423277
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.501454983341358
"Q8NCA9_IDR_258_323",0.498545016658642
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.319472423080562
"Q8NCD3_IDR_448_748",0.342500722346266
"Q8NCD3_IDR_73_146",0.338026854573172
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.487174995209754
"Q8NCF5_IDR_55_247",0.512825004790246
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.467938123571533
"Q8NCX0_IDR_1_101",0.532061876428467
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.33499157910657
"Q8ND04_IDR_656_739",0.340485054339825
"Q8ND04_IDR_99_132",0.324523366553605
"Q8ND07_IDR_1_39",0.501539592311515
"Q8ND07_IDR_459_497",0.498460407688485
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.344707616679481
"Q8ND24_IDR_425_551",0.32768625536417
"Q8ND24_IDR_610_653",0.327606127956349
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.613589677078123
"Q8ND30_IDR_1_49",0.191584812936877
"Q8ND30_IDR_842_876",0.194825509984999
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.318549074735419
"Q8NDI1_IDR_174_542",0.295998650602751
"Q8NDI1_IDR_544_1075",0.38545227466183
"Q8NDL9_IDR_343_417",0.507179209392823
"Q8NDL9_IDR_600_886",0.492820790607177
"Q8NDM7_IDR_749_785",0.505459617503336
"Q8NDM7_IDR_930_986",0.494540382496664
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.329336492259983
"Q8NDT2_IDR_223_306",0.33822096391512
"Q8NDT2_IDR_554_709",0.332442543824896
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.513110582456625
"Q8NDX1_IDR_1_583",0.486889417543375
"Q8NDX2_IDR_1_64",0.492794577884281
"Q8NDX2_IDR_510_589",0.507205422115719
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.500659562877561
"Q8NEA5_IDR_28_83",0.499340437122439
"Q8NEA6_IDR_1_340",0.515396093097923
"Q8NEA6_IDR_446_666",0.484603906902077
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.543737122514975
"Q8NEB7_IDR_1_35",0.456262877485025
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.49300787907651
"Q8NEG2_IDR_27_72",0.50699212092349
"Q8NEN9_IDR_1107_1154",0.366931116664228
"Q8NEN9_IDR_454_677",0.324875740662305
"Q8NEN9_IDR_886_998",0.308193142673467
"Q8NEP3_IDR_1_85",0.47583629017329
"Q8NEP3_IDR_303_725",0.52416370982671
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.494354070775393
"Q8NER1_IDR_762_839",0.505645929224607
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.488463980492631
"Q8NET4_IDR_1313_1351",0.511536019507369
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.488268204898948
"Q8NET8_IDR_750_790",0.511731795101052
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.106558632230487
"Q8NEZ4_IDR_4251_4345",0.108001353245859
"Q8NF37_IDR_1_36",0.337176543404428
"Q8NF37_IDR_38_73",0.328680624146884
"Q8NF37_IDR_496_534",0.334142832448688
"Q8NF50_IDR_1234_1287",0.323091121022568
"Q8NF50_IDR_1347_1418",0.348740294466145
"Q8NF50_IDR_420_456",0.328168584511287
"Q8NF64_IDR_1_416",0.500629475177915
"Q8NF64_IDR_685_883",0.499370524822085
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.13822682584607
"Q8NF91_IDR_5763_6086",0.206361554686057
"Q8NFG4_IDR_278_337",0.528776824429921
"Q8NFG4_IDR_30_87",0.471223175570079
"Q8NFH5_IDR_1_171",0.492622284368735
"Q8NFH5_IDR_250_308",0.507377715631265
"Q8NFH8_IDR_142_272",0.471684160239638
"Q8NFH8_IDR_362_617",0.528315839760362
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.515581763583867
"Q8NFJ8_IDR_312_381",0.484418236416133
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.504629418609526
"Q8NFM4_IDR_487_536",0.495370581390474
"Q8NFM7_IDR_2_34",0.362508337424307
"Q8NFM7_IDR_515_548",0.325639533855449
"Q8NFM7_IDR_561_739",0.311852128720245
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.254799942734812
"Q8NFP9_IDR_1_55",0.226349892314439
"Q8NFP9_IDR_1581_1881",0.217436838716951
"Q8NFP9_IDR_951_1328",0.301413326233798
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.24565336649095
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.519221853699349
"Q8NFW9_IDR_25_73",0.480778146300651
"Q8NFY4_IDR_545_662",0.342951131614348
"Q8NFY4_IDR_691_829",0.323932112998047
"Q8NFY4_IDR_832_1070",0.333116755387605
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.324516812085654
"Q8NFZ3_IDR_605_668",0.341762065839282
"Q8NFZ3_IDR_701_816",0.333721122075064
"Q8NFZ4_IDR_613_679",0.494379699263137
"Q8NFZ4_IDR_701_835",0.505620300736863
"Q8NFZ5_IDR_157_207",0.507409392118474
"Q8NFZ5_IDR_330_400",0.492590607881525
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.33791300912423
"Q8NG08_IDR_795_825",0.337211123664479
"Q8NG08_IDR_957_1062",0.32487586721129
"Q8NG27_IDR_122_481",0.505878129339623
"Q8NG27_IDR_37_112",0.494121870660377
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.517301166342183
"Q8NHS3_IDR_245_290",0.482698833657817
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.369626940964849
"Q8NHU6_IDR_850_899",0.307535260797896
"Q8NHU6_IDR_89_231",0.322837798237255
"Q8NHV4_IDR_309_350",0.498741654923043
"Q8NHV4_IDR_354_626",0.501258345076957
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.508482354459811
"Q8NHW3_IDR_319_353",0.491517645540189
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.516828643655098
"Q8NHX4_IDR_161_192",0.483171356344902
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.49834931583115
"Q8NI35_IDR_1328_1418",0.107361621190894
"Q8NI35_IDR_1622_1670",0.108319308794477
"Q8NI35_IDR_1765_1801",0.105122590922682
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.249762602510397
"Q8NI51_IDR_1_84",0.269443451578035
"Q8NI51_IDR_439_513",0.238219829266415
"Q8NI51_IDR_550_627",0.242574116645153
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.514909824621748
"Q8TA86_IDR_1_81",0.485090175378252
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.344048109897611
"Q8TAB3_IDR_805_992",0.337671025686848
"Q8TAB3_IDR_994_1117",0.318280864415541
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.290594281272893
"Q8TAQ2_IDR_545_609",0.311531450417826
"Q8TAQ2_IDR_720_1214",0.397874268309281
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.49635271120706
"Q8TAT2_IDR_149_233",0.50364728879294
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.560552332159398
"Q8TAU0_IDR_235_352",0.439447667840602
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.490683697966511
"Q8TAV0_IDR_231_307",0.509316302033489
"Q8TAW3_IDR_1_44",0.505381414572046
"Q8TBA6_IDR_566_665",0.287302039617325
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.510342243440923
"Q8TBB5_IDR_489_520",0.489657756559077
"Q8TBB6_IDR_436_501",0.489344567272012
"Q8TBB6_IDR_680_771",0.510655432727988
"Q8TBC3_IDR_135_191",0.511498441473269
"Q8TBC3_IDR_606_707",0.488501558526731
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.338219791150298
"Q8TBC5_IDR_1_41",0.332489378767409
"Q8TBC5_IDR_473_510",0.329290830082293
"Q8TBE0_IDR_1_73",0.336890157239281
"Q8TBE0_IDR_461_587",0.322345808339571
"Q8TBE0_IDR_76_348",0.340764034421148
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.312928557161646
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.523928546746609
"Q8TBZ0_IDR_752_833",0.47607145325339
"Q8TBZ3_IDR_322_360",0.510155034972838
"Q8TBZ3_IDR_392_507",0.489844965027162
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.556568752117745
"Q8TBZ6_IDR_277_339",0.443431247882255
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.212228731756557
"Q8TC20_IDR_132_309",0.312807905692589
"Q8TC20_IDR_550_634",0.257656460398745
"Q8TC20_IDR_721_777",0.217306902152109
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.484891410533304
"Q8TC76_IDR_291_339",0.515108589466696
"Q8TC90_IDR_131_196",0.327317326541698
"Q8TC90_IDR_1_72",0.315616372406431
"Q8TC90_IDR_200_364",0.357066301051871
"Q8TC92_IDR_2_55",0.325297655520636
"Q8TC92_IDR_383_436",0.32978944880092
"Q8TC92_IDR_493_561",0.344912895678444
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.324213115967024
"Q8TCJ2_IDR_489_548",0.326317835316316
"Q8TCJ2_IDR_776_826",0.34946904871666
"Q8TCN5_IDR_128_630",0.247846029627204
"Q8TCN5_IDR_13_47",0.26678183083638
"Q8TCN5_IDR_49_124",0.246561425131269
"Q8TCN5_IDR_826_881",0.238810714405147
"Q8TCQ1_IDR_1_75",0.504302199050032
"Q8TCQ1_IDR_244_289",0.495697800949968
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.492674701581925
"Q8TCT7_IDR_506_592",0.507325298418075
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.488142201527768
"Q8TD10_IDR_331_391",0.511857798472232
"Q8TD16_IDR_141_666",0.666459638332818
"Q8TD16_IDR_777_824",0.333540361667182
"Q8TD17_IDR_1_40",0.492523445469819
"Q8TD17_IDR_190_344",0.507476554530181
"Q8TD19_IDR_1_48",0.313902138100217
"Q8TD19_IDR_731_807",0.30842856774376
"Q8TD19_IDR_825_961",0.377669294156024
"Q8TD20_IDR_1_34",0.496566579728817
"Q8TD20_IDR_568_617",0.503433420271183
"Q8TD26_IDR_1_310",0.200640270042573
"Q8TD26_IDR_1316_1385",0.203220464446534
"Q8TD26_IDR_1410_1447",0.209504196673319
"Q8TD26_IDR_1619_2108",0.198607053139511
"Q8TD26_IDR_2110_2715",0.188028015698063
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.597457829009635
"Q8TD31_IDR_675_782",0.402542170990365
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.513858937844524
"Q8TD43_IDR_713_764",0.486141062155476
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.498935104561287
"Q8TDD1_IDR_1_96",0.32505758227448
"Q8TDD1_IDR_578_739",0.341826115940327
"Q8TDD1_IDR_774_881",0.333116301785193
"Q8TDD2_IDR_1_129",0.325356290984777
"Q8TDD2_IDR_173_289",0.3272689069046
"Q8TDD2_IDR_361_431",0.347374802110624
"Q8TDF5_IDR_417_471",0.48841124982622
"Q8TDF5_IDR_481_516",0.51158875017378
"Q8TDF6_IDR_1_35",0.514115152078974
"Q8TDF6_IDR_593_673",0.485884847921026
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.167806665364586
"Q8TDI0_IDR_1203_1252",0.164110610794629
"Q8TDI0_IDR_1328_1405",0.164258680875454
"Q8TDI0_IDR_1532_1699",0.173583702215616
"Q8TDI0_IDR_200_341",0.164228008404753
"Q8TDI0_IDR_651_681",0.166012332344962
"Q8TDI7_IDR_1_157",0.489353391434388
"Q8TDI7_IDR_800_906",0.510646608565612
"Q8TDN2_IDR_56_92",0.507888377337898
"Q8TDN4_IDR_1_317",0.50344140717918
"Q8TDN4_IDR_410_443",0.49655859282082
"Q8TDN6_IDR_1_53",0.324899813111556
"Q8TDN6_IDR_271_306",0.338122340050133
"Q8TDN6_IDR_309_353",0.336977846838311
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.490099058480394
"Q8TDS5_IDR_374_423",0.509900941519606
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.325449256181161
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.464398829905294
"Q68BL8_IDR_183_486",0.535601170094706
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.25047955312764
"Q68CP9_IDR_473_531",0.240234043844938
"Q68CP9_IDR_535_569",0.240968586076128
"Q68CP9_IDR_603_1629",0.268317816951295
"Q68CQ1_IDR_1_193",0.491429765650332
"Q68CQ1_IDR_195_239",0.508570234349668
"Q68CQ4_IDR_1_75",0.49283107277339
"Q68CQ4_IDR_78_186",0.50716892722661
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.503851377504814
"Q68CR1_IDR_1_33",0.496148622495186
"Q68DE3_IDR_2199_2245",0.326019190980045
"Q68DH5_IDR_1_94",0.479194177014182
"Q68DH5_IDR_582_695",0.520805822985818
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.314788668789161
"Q68DQ2_IDR_1480_1759",0.31064227291163
"Q68DQ2_IDR_1768_2281",0.374569058299209
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.245874946114443
"Q68DX3_IDR_190_305",0.257589809659042
"Q68DX3_IDR_679_768",0.252267684619581
"Q68DX3_IDR_864_939",0.244267559606934
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.494187924095893
"Q6A163_IDR_1_31",0.510313147225382
"Q6AHZ1_IDR_1155_1222",0.240520817113453
"Q6AHZ1_IDR_350_443",0.265155611552624
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.479038096402566
"Q6AI14_IDR_602_798",0.520961903597434
"Q6AI39_IDR_25_722",0.308523696645469
"Q6AI39_IDR_800_1002",0.225340902984599
"Q6A162_IDR_398_429",0.505812075904107
"Q6A163_IDR_411_455",0.489686852774618
"Q6AHZ1_IDR_1236_1310",0.243781622448497
"Q6AHZ1_IDR_464_881",0.250541948885427
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.231932729694483
"Q6AI39_IDR_741_796",0.23420267067545
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.197304189142394
"Q6AWC2_IDR_425_488",0.178896379166849
"Q6AWC2_IDR_493_686",0.20960237726808
"Q6DN90_IDR_1_520",0.506292622613444
"Q6DN90_IDR_875_963",0.493707377386556
"Q6DT37_IDR_1455_1551",0.184184597221123
"Q6DT37_IDR_403_446",0.202175178822158
"Q6DT37_IDR_455_495",0.205935971399182
"Q6DT37_IDR_563_631",0.222411386726649
"Q6DT37_IDR_786_903",0.185292865830888
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.518270339509566
"Q6EMB2_IDR_532_660",0.481729660490434
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.497197608930331
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.507147579241611
"Q8TE67_IDR_400_450",0.492852420758389
"Q8TE68_IDR_159_253",0.315406894679788
"Q8TE68_IDR_431_478",0.355143379651171
"Q8TE68_IDR_536_633",0.329449725669041
"Q8TE73_IDR_1059_1096",0.502753335403517
"Q8TE73_IDR_896_930",0.497246664596483
"Q8TE76_IDR_405_450",0.459709068495036
"Q8TE76_IDR_457_793",0.540290931504964
"Q8TE77_IDR_470_659",0.494805893630482
"Q8TE77_IDR_52_91",0.505194106369517
"Q8TE82_IDR_1_76",0.4989090424961
"Q8TE82_IDR_229_265",0.5010909575039
"Q8TE85_IDR_77_219",0.336952025318018
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.245675260265473
"Q8TEJ3_IDR_1_45",0.262256616623107
"Q8TEJ3_IDR_320_461",0.252895374398713
"Q8TEJ3_IDR_528_821",0.239172748712707
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.495954268611115
"Q8TEL6_IDR_343_373",0.504045731388885
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.330568614105929
"Q8TEP8_IDR_2070_2125",0.331690249962566
"Q8TEP8_IDR_43_1211",0.337741135931505
"Q8TEQ0_IDR_184_389",0.241023862064974
"Q8TEQ0_IDR_407_511",0.266738218943769
"Q8TEQ0_IDR_617_649",0.253997806526043
"Q8TEQ0_IDR_777_813",0.238240112465215
"Q8TEQ6_IDR_1306_1349",0.335057198958599
"Q8TEQ6_IDR_1390_1427",0.344700853839133
"Q8TEQ6_IDR_822_881",0.320241947202268
"Q8TER5_IDR_191_521",0.339379678797586
"Q8TEW8_IDR_593_1205",0.357027086147735
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.333383055095721
"Q8TEY5_IDR_145_183",0.33008456420863
"Q8TEY5_IDR_314_395",0.336532380695649
"Q8TEY7_IDR_129_183",0.49463529240859
"Q8TEY7_IDR_293_473",0.50536470759141
"Q8TF01_IDR_1_33",0.474863301414776
"Q8TF01_IDR_47_805",0.525136698585224
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.513844098039663
"Q8TF17_IDR_9_39",0.486155901960337
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.315961245580823
"Q8TF21_IDR_271_823",0.684038754419177
"Q8TF30_IDR_472_705",0.518365124802576
"Q8TF30_IDR_755_809",0.481634875197424
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.457874677897123
"Q8TF68_IDR_1_260",0.481603847601599
"Q8TF68_IDR_455_543",0.518396152398401
"Q8TF71_IDR_1_61",0.4923710936207
"Q8TF71_IDR_476_515",0.5076289063793
"Q8TF72_IDR_112_1665",0.491430790025709
"Q8TF72_IDR_1688_1777",0.508569209974291
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.500390880933583
"Q8WTP8_IDR_283_325",0.499609119066417
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.46506937655705
"Q8WTQ4_IDR_41_165",0.53493062344295
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.513776243663285
"Q8WTT2_IDR_435_472",0.486223756336715
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.488583900475113
"Q8WTX9_IDR_285_450",0.511416099524887
"Q8WU08_IDR_320_361",0.497862008929926
"Q8WU08_IDR_364_396",0.502137991070074
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.506549033806612
"Q8WU20_IDR_478_508",0.493450966193388
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.35067877797474
"Q8WU90_IDR_265_295",0.321662895291183
"Q8WU90_IDR_297_396",0.327658326734076
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.32807246574423
"Q8WUA4_IDR_765_797",0.332791661923748
"Q8WUA4_IDR_877_911",0.339135872332022
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.317245991717772
"Q8WUQ7_IDR_471_556",0.368857751039159
"Q8WUQ7_IDR_589_624",0.313896257243069
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.205685833943843
"Q8WUY3_IDR_2558_2632",0.20188707411374
"Q8WUY3_IDR_2640_2874",0.185396267604369
"Q8WUY3_IDR_358_936",0.206833936267074
"Q8WUY3_IDR_938_2344",0.200196888070974
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.501728425596262
"Q8WV15_IDR_263_306",0.498271574403738
"Q8WVB6_IDR_321_356",0.258850719924965
"Q8WVB6_IDR_859_921",0.246452444793717
"Q8WVC0_IDR_1_352",0.498021498542303
"Q8WVC0_IDR_523_666",0.501978501457697
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
