"","GO0003779_actin_binding"
"Q8N9Z2_IDR_1_54",0.495030663961371
"Q8N9Z2_IDR_87_176",0.504969336038629
"Q8N9Z9_IDR_260_388",0.515369961110153
"Q8N9Z9_IDR_26_129",0.484630038889847
"Q8NA03_IDR_1_111",0.203936659608223
"Q8NA03_IDR_132_261",0.199442385061331
"Q8NA03_IDR_329_384",0.199044632704258
"Q8NA03_IDR_418_521",0.191426812845498
"Q8NA03_IDR_548_581",0.20614950978069
"Q8NA19_IDR_1_43",0.511378126121717
"Q8NA19_IDR_366_514",0.488621873878283
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.526638971292048
"Q8NA31_IDR_421_673",0.473361028707952
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.34190710240827
"Q8NA47_IDR_262_296",0.338436201788388
"Q8NA47_IDR_531_563",0.319656695803342
"Q8NAM6_IDR_128_308",0.494272698751415
"Q8NAM6_IDR_1_38",0.505727301248585
"Q8NAN2_IDR_288_334",0.508346936554246
"Q8NAN2_IDR_96_200",0.491653063445754
"Q8NAP3_IDR_123_165",0.340831270691111
"Q8NAP3_IDR_176_459",0.335699907758463
"Q8NAP3_IDR_522_970",0.323468821550426
"Q8NAP8_IDR_125_370",0.487995208041699
"Q8NAP8_IDR_402_495",0.512004791958302
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.344247672579033
"Q8NAT2_IDR_693_915",0.326779946117189
"Q8NAT2_IDR_95_126",0.328972381303777
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.485414941485948
"Q8NAV2_IDR_308_365",0.514585058514052
"Q8NAX2_IDR_115_232",0.254598991759626
"Q8NAX2_IDR_1_54",0.2482322481319
"Q8NAX2_IDR_308_349",0.243457923863167
"Q8NBF1_IDR_1_190",0.468102318515269
"Q8NBF1_IDR_298_513",0.531897681484731
"Q8NBF6_IDR_239_378",0.514748756191874
"Q8NBF6_IDR_587_648",0.485251243808126
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.493987416766219
"Q8NBP5_IDR_222_265",0.506012583233781
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.490418719955635
"Q8NBR0_IDR_363_393",0.509581280044365
"Q8NC60_IDR_18_66",0.481253918348252
"Q8NC60_IDR_82_123",0.518746081651748
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.540140898549377
"Q8NC74_IDR_1_103",0.459859101450623
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.530548520048248
"Q8NCA9_IDR_258_323",0.469451479951752
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.329749047019922
"Q8NCD3_IDR_448_748",0.335060547377786
"Q8NCD3_IDR_73_146",0.335190405602292
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.463554136095332
"Q8NCF5_IDR_55_247",0.536445863904668
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.491136516597252
"Q8NCX0_IDR_1_101",0.508863483402748
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.326681183560525
"Q8ND04_IDR_656_739",0.341603805530348
"Q8ND04_IDR_99_132",0.331715010909128
"Q8ND07_IDR_1_39",0.465215094950067
"Q8ND07_IDR_459_497",0.534784905049933
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.29755666197265
"Q8ND24_IDR_425_551",0.386732365386267
"Q8ND24_IDR_610_653",0.315710972641083
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.34473629447642
"Q8ND30_IDR_1_49",0.323119455135673
"Q8ND30_IDR_842_876",0.332144250387906
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.313662750774153
"Q8NDI1_IDR_174_542",0.3457772129836
"Q8NDI1_IDR_544_1075",0.340560036242247
"Q8NDL9_IDR_343_417",0.522268910164356
"Q8NDL9_IDR_600_886",0.477731089835644
"Q8NDM7_IDR_749_785",0.512354075415072
"Q8NDM7_IDR_930_986",0.487645924584928
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.305818543852498
"Q8NDT2_IDR_223_306",0.354695107094773
"Q8NDT2_IDR_554_709",0.339486349052729
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.504443769966906
"Q8NDX1_IDR_1_583",0.495556230033094
"Q8NDX2_IDR_1_64",0.497203806977065
"Q8NDX2_IDR_510_589",0.502796193022935
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.497765302373265
"Q8NEA5_IDR_28_83",0.502234697626735
"Q8NEA6_IDR_1_340",0.493712803202913
"Q8NEA6_IDR_446_666",0.506287196797087
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.497798887578825
"Q8NEB7_IDR_1_35",0.502201112421175
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.50915838817086
"Q8NEG2_IDR_27_72",0.49084161182914
"Q8NEN9_IDR_1107_1154",0.330822830715533
"Q8NEN9_IDR_454_677",0.357321762321753
"Q8NEN9_IDR_886_998",0.311855406962714
"Q8NEP3_IDR_1_85",0.478137363297216
"Q8NEP3_IDR_303_725",0.521862636702784
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.491755215288134
"Q8NER1_IDR_762_839",0.508244784711866
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.502384154560369
"Q8NET4_IDR_1313_1351",0.497615845439631
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.517066755722592
"Q8NET8_IDR_750_790",0.482933244277408
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.0989133254944206
"Q8NEZ4_IDR_4251_4345",0.107976624923726
"Q8NF37_IDR_1_36",0.331928152041378
"Q8NF37_IDR_38_73",0.32273664556803
"Q8NF37_IDR_496_534",0.345335202390593
"Q8NF50_IDR_1234_1287",0.312629893029036
"Q8NF50_IDR_1347_1418",0.316885747074538
"Q8NF50_IDR_420_456",0.370484359896426
"Q8NF64_IDR_1_416",0.504231655178124
"Q8NF64_IDR_685_883",0.495768344821876
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.162771252384746
"Q8NF91_IDR_5763_6086",0.17283628737867
"Q8NFG4_IDR_278_337",0.495442151577779
"Q8NFG4_IDR_30_87",0.504557848422221
"Q8NFH5_IDR_1_171",0.494387773208004
"Q8NFH5_IDR_250_308",0.505612226791996
"Q8NFH8_IDR_142_272",0.505337634663763
"Q8NFH8_IDR_362_617",0.494662365336237
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.499195651582054
"Q8NFJ8_IDR_312_381",0.500804348417946
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.490982720400518
"Q8NFM4_IDR_487_536",0.509017279599482
"Q8NFM7_IDR_2_34",0.33308890377973
"Q8NFM7_IDR_515_548",0.34020334855763
"Q8NFM7_IDR_561_739",0.32670774766264
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.255516974357069
"Q8NFP9_IDR_1_55",0.252752868152817
"Q8NFP9_IDR_1581_1881",0.249656937360394
"Q8NFP9_IDR_951_1328",0.24207322012972
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.241540891144951
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.520677449378061
"Q8NFW9_IDR_25_73",0.479322550621939
"Q8NFY4_IDR_545_662",0.30780887723411
"Q8NFY4_IDR_691_829",0.348924021616534
"Q8NFY4_IDR_832_1070",0.343267101149355
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.329556504138095
"Q8NFZ3_IDR_605_668",0.342108937847947
"Q8NFZ3_IDR_701_816",0.328334558013957
"Q8NFZ4_IDR_613_679",0.492664040736596
"Q8NFZ4_IDR_701_835",0.507335959263404
"Q8NFZ5_IDR_157_207",0.507775120669818
"Q8NFZ5_IDR_330_400",0.492224879330182
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.321679013169274
"Q8NG08_IDR_795_825",0.326268929816026
"Q8NG08_IDR_957_1062",0.352052057014701
"Q8NG27_IDR_122_481",0.48545791840151
"Q8NG27_IDR_37_112",0.51454208159849
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.507170386770921
"Q8NHS3_IDR_245_290",0.492829613229079
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.328607616271035
"Q8NHU6_IDR_850_899",0.332095023297154
"Q8NHU6_IDR_89_231",0.339297360431811
"Q8NHV4_IDR_309_350",0.498691004662187
"Q8NHV4_IDR_354_626",0.501308995337812
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.522331782520597
"Q8NHW3_IDR_319_353",0.477668217479403
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.51862563546562
"Q8NHX4_IDR_161_192",0.48137436453438
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.446849630768497
"Q8NI35_IDR_1328_1418",0.102537818515275
"Q8NI35_IDR_1622_1670",0.122555561823714
"Q8NI35_IDR_1765_1801",0.101664581594681
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.24620119373972
"Q8NI51_IDR_1_84",0.254152631193474
"Q8NI51_IDR_439_513",0.244418108431402
"Q8NI51_IDR_550_627",0.255228066635405
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.507982199849264
"Q8TA86_IDR_1_81",0.492017800150737
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.335934963175597
"Q8TAB3_IDR_805_992",0.327354968359279
"Q8TAB3_IDR_994_1117",0.336710068465124
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.413329026759647
"Q8TAQ2_IDR_545_609",0.281578365217456
"Q8TAQ2_IDR_720_1214",0.305092608022897
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.476148324753661
"Q8TAT2_IDR_149_233",0.523851675246339
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.497919275647546
"Q8TAU0_IDR_235_352",0.502080724352454
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.495835600720732
"Q8TAV0_IDR_231_307",0.504164399279268
"Q8TAW3_IDR_1_44",0.504499997980932
"Q8TBA6_IDR_566_665",0.236565852419868
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.482402823467089
"Q8TBB5_IDR_489_520",0.517597176532911
"Q8TBB6_IDR_436_501",0.508539036622648
"Q8TBB6_IDR_680_771",0.491460963377352
"Q8TBC3_IDR_135_191",0.414059760873253
"Q8TBC3_IDR_606_707",0.585940239126747
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.338851927082807
"Q8TBC5_IDR_1_41",0.341704392458592
"Q8TBC5_IDR_473_510",0.3194436804586
"Q8TBE0_IDR_1_73",0.327925550842968
"Q8TBE0_IDR_461_587",0.333034787419809
"Q8TBE0_IDR_76_348",0.339039661737224
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.329116270372676
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.498969683799039
"Q8TBZ0_IDR_752_833",0.501030316200961
"Q8TBZ3_IDR_322_360",0.532787132237805
"Q8TBZ3_IDR_392_507",0.467212867762195
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.478559732425366
"Q8TBZ6_IDR_277_339",0.521440267574634
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.243796504564958
"Q8TC20_IDR_132_309",0.244444981986445
"Q8TC20_IDR_550_634",0.267415922920123
"Q8TC20_IDR_721_777",0.244342590528475
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.545341499552547
"Q8TC76_IDR_291_339",0.454658500447453
"Q8TC90_IDR_131_196",0.318223680247447
"Q8TC90_IDR_1_72",0.322576456731175
"Q8TC90_IDR_200_364",0.359199863021378
"Q8TC92_IDR_2_55",0.325336276998462
"Q8TC92_IDR_383_436",0.341393452743535
"Q8TC92_IDR_493_561",0.333270270258002
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.311686770022195
"Q8TCJ2_IDR_489_548",0.362323502989745
"Q8TCJ2_IDR_776_826",0.32598972698806
"Q8TCN5_IDR_128_630",0.23200647026358
"Q8TCN5_IDR_13_47",0.245569959233295
"Q8TCN5_IDR_49_124",0.276977515387662
"Q8TCN5_IDR_826_881",0.245446055115463
"Q8TCQ1_IDR_1_75",0.493060454288364
"Q8TCQ1_IDR_244_289",0.506939545711636
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.466297050778679
"Q8TCT7_IDR_506_592",0.53370294922132
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.483498676556856
"Q8TD10_IDR_331_391",0.516501323443144
"Q8TD16_IDR_141_666",0.502833803068411
"Q8TD16_IDR_777_824",0.49716619693159
"Q8TD17_IDR_1_40",0.518524205256953
"Q8TD17_IDR_190_344",0.481475794743047
"Q8TD19_IDR_1_48",0.33781558403364
"Q8TD19_IDR_731_807",0.330952230390179
"Q8TD19_IDR_825_961",0.331232185576181
"Q8TD20_IDR_1_34",0.505852653744462
"Q8TD20_IDR_568_617",0.494147346255538
"Q8TD26_IDR_1_310",0.219497615417176
"Q8TD26_IDR_1316_1385",0.192357086635425
"Q8TD26_IDR_1410_1447",0.210906998489791
"Q8TD26_IDR_1619_2108",0.190970023056724
"Q8TD26_IDR_2110_2715",0.186268276400884
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.506870178975465
"Q8TD31_IDR_675_782",0.493129821024535
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.492687439637911
"Q8TD43_IDR_713_764",0.507312560362089
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.468094327248498
"Q8TDD1_IDR_1_96",0.3457580899961
"Q8TDD1_IDR_578_739",0.334237770152319
"Q8TDD1_IDR_774_881",0.32000413985158
"Q8TDD2_IDR_1_129",0.3119070116047
"Q8TDD2_IDR_173_289",0.323699199626345
"Q8TDD2_IDR_361_431",0.364393788768955
"Q8TDF5_IDR_417_471",0.51325754415762
"Q8TDF5_IDR_481_516",0.48674245584238
"Q8TDF6_IDR_1_35",0.48946392161878
"Q8TDF6_IDR_593_673",0.51053607838122
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.16307067560812
"Q8TDI0_IDR_1203_1252",0.158138692812022
"Q8TDI0_IDR_1328_1405",0.160518431461035
"Q8TDI0_IDR_1532_1699",0.182344549796637
"Q8TDI0_IDR_200_341",0.160987207471179
"Q8TDI0_IDR_651_681",0.174940442851006
"Q8TDI7_IDR_1_157",0.552197691023147
"Q8TDI7_IDR_800_906",0.447802308976853
"Q8TDN2_IDR_56_92",0.511925745137877
"Q8TDN4_IDR_1_317",0.496028290350751
"Q8TDN4_IDR_410_443",0.503971709649249
"Q8TDN6_IDR_1_53",0.325956944674046
"Q8TDN6_IDR_271_306",0.342463236881349
"Q8TDN6_IDR_309_353",0.331579818444605
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.506718300135054
"Q8TDS5_IDR_374_423",0.493281699864946
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.316917431366714
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.456835048436178
"Q68BL8_IDR_183_486",0.543164951563822
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.259161998562822
"Q68CP9_IDR_473_531",0.248149252969153
"Q68CP9_IDR_535_569",0.236011193041297
"Q68CP9_IDR_603_1629",0.256677555426728
"Q68CQ1_IDR_1_193",0.502510830416431
"Q68CQ1_IDR_195_239",0.497489169583569
"Q68CQ4_IDR_1_75",0.505225894995111
"Q68CQ4_IDR_78_186",0.494774105004889
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.502189066356409
"Q68CR1_IDR_1_33",0.49781093364359
"Q68DE3_IDR_2199_2245",0.346013888130232
"Q68DH5_IDR_1_94",0.505834525251973
"Q68DH5_IDR_582_695",0.494165474748027
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.325343307164026
"Q68DQ2_IDR_1480_1759",0.343598544151479
"Q68DQ2_IDR_1768_2281",0.331058148684494
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.244393052201456
"Q68DX3_IDR_190_305",0.260597911453799
"Q68DX3_IDR_679_768",0.244152263147856
"Q68DX3_IDR_864_939",0.25085677319689
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.501580064494665
"Q6A163_IDR_1_31",0.499338199496266
"Q6AHZ1_IDR_1155_1222",0.24784962716647
"Q6AHZ1_IDR_350_443",0.249598406375548
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.495615794005464
"Q6AI14_IDR_602_798",0.504384205994536
"Q6AI39_IDR_25_722",0.226318738464154
"Q6AI39_IDR_800_1002",0.249980883675428
"Q6A162_IDR_398_429",0.498419935505335
"Q6A163_IDR_411_455",0.500661800503734
"Q6AHZ1_IDR_1236_1310",0.255507642657643
"Q6AHZ1_IDR_464_881",0.247044323800338
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.250713527108658
"Q6AI39_IDR_741_796",0.27298685075176
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.203286340922329
"Q6AWC2_IDR_425_488",0.194739203243063
"Q6AWC2_IDR_493_686",0.18937683997574
"Q6DN90_IDR_1_520",0.412649588278747
"Q6DN90_IDR_875_963",0.587350411721253
"Q6DT37_IDR_1455_1551",0.1944936169129
"Q6DT37_IDR_403_446",0.201355664738355
"Q6DT37_IDR_455_495",0.203286762688686
"Q6DT37_IDR_563_631",0.19691430875202
"Q6DT37_IDR_786_903",0.203949646908039
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.492660743000727
"Q6EMB2_IDR_532_660",0.507339256999273
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.493272148567986
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.542942899088528
"Q8TE67_IDR_400_450",0.457057100911472
"Q8TE68_IDR_159_253",0.34198210678127
"Q8TE68_IDR_431_478",0.304311051060871
"Q8TE68_IDR_536_633",0.353706842157859
"Q8TE73_IDR_1059_1096",0.507841510336471
"Q8TE73_IDR_896_930",0.492158489663529
"Q8TE76_IDR_405_450",0.466339604198645
"Q8TE76_IDR_457_793",0.533660395801355
"Q8TE77_IDR_470_659",0.518415668014213
"Q8TE77_IDR_52_91",0.481584331985787
"Q8TE82_IDR_1_76",0.489583880399817
"Q8TE82_IDR_229_265",0.510416119600183
"Q8TE85_IDR_77_219",0.321084568175495
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.24101193822275
"Q8TEJ3_IDR_1_45",0.245037344065789
"Q8TEJ3_IDR_320_461",0.250890687202338
"Q8TEJ3_IDR_528_821",0.263060030509123
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.490281941525784
"Q8TEL6_IDR_343_373",0.509718058474216
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.33904872055399
"Q8TEP8_IDR_2070_2125",0.339983111799698
"Q8TEP8_IDR_43_1211",0.320968167646312
"Q8TEQ0_IDR_184_389",0.258767744717593
"Q8TEQ0_IDR_407_511",0.244251818198139
"Q8TEQ0_IDR_617_649",0.250194109727395
"Q8TEQ0_IDR_777_813",0.246786327356872
"Q8TEQ6_IDR_1306_1349",0.344592052042428
"Q8TEQ6_IDR_1390_1427",0.333251173411397
"Q8TEQ6_IDR_822_881",0.322156774546175
"Q8TER5_IDR_191_521",0.34915586000769
"Q8TEW8_IDR_593_1205",0.360916481137262
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.340529500974659
"Q8TEY5_IDR_145_183",0.334714114368894
"Q8TEY5_IDR_314_395",0.324756384656448
"Q8TEY7_IDR_129_183",0.507889276744666
"Q8TEY7_IDR_293_473",0.492110723255334
"Q8TF01_IDR_1_33",0.425316430060077
"Q8TF01_IDR_47_805",0.574683569939923
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.515644511549717
"Q8TF17_IDR_9_39",0.484355488450283
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.500832340144321
"Q8TF21_IDR_271_823",0.499167659855679
"Q8TF30_IDR_472_705",0.520181044532261
"Q8TF30_IDR_755_809",0.479818955467738
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.493255697167625
"Q8TF68_IDR_1_260",0.494664863226811
"Q8TF68_IDR_455_543",0.505335136773189
"Q8TF71_IDR_1_61",0.511965103957214
"Q8TF71_IDR_476_515",0.488034896042786
"Q8TF72_IDR_112_1665",0.604321055450709
"Q8TF72_IDR_1688_1777",0.395678944549291
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.492194097013848
"Q8WTP8_IDR_283_325",0.507805902986152
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.503972248736671
"Q8WTQ4_IDR_41_165",0.496027751263329
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.516352652852139
"Q8WTT2_IDR_435_472",0.483647347147861
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.493404192647359
"Q8WTX9_IDR_285_450",0.506595807352641
"Q8WU08_IDR_320_361",0.501348796306708
"Q8WU08_IDR_364_396",0.498651203693292
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.552163405234246
"Q8WU20_IDR_478_508",0.447836594765754
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.344456880972735
"Q8WU90_IDR_265_295",0.334649912578277
"Q8WU90_IDR_297_396",0.320893206448988
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.343252094999137
"Q8WUA4_IDR_765_797",0.328850452201662
"Q8WUA4_IDR_877_911",0.327897452799201
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.383076709146673
"Q8WUQ7_IDR_471_556",0.317236158082198
"Q8WUQ7_IDR_589_624",0.29968713277113
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.20932713381084
"Q8WUY3_IDR_2558_2632",0.20551194851477
"Q8WUY3_IDR_2640_2874",0.200095201611991
"Q8WUY3_IDR_358_936",0.205986641386099
"Q8WUY3_IDR_938_2344",0.1790790746763
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.494292398732824
"Q8WV15_IDR_263_306",0.505707601267176
"Q8WVB6_IDR_321_356",0.245522806535023
"Q8WVB6_IDR_859_921",0.246238191045453
"Q8WVC0_IDR_1_352",0.491363768107526
"Q8WVC0_IDR_523_666",0.508636231892474
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
