"","GO0006366_transcription_by_RNA_polymerase_II"
"Q8N9Z2_IDR_1_54",0.517614415917574
"Q8N9Z2_IDR_87_176",0.482385584082426
"Q8N9Z9_IDR_260_388",0.627554728889238
"Q8N9Z9_IDR_26_129",0.372445271110762
"Q8NA03_IDR_1_111",0.201241913672329
"Q8NA03_IDR_132_261",0.223235142089434
"Q8NA03_IDR_329_384",0.180946126820997
"Q8NA03_IDR_418_521",0.186025340819962
"Q8NA03_IDR_548_581",0.208551476597278
"Q8NA19_IDR_1_43",0.308493911270814
"Q8NA19_IDR_366_514",0.691506088729186
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.469962517549652
"Q8NA31_IDR_421_673",0.530037482450348
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.329312849982449
"Q8NA47_IDR_262_296",0.350471471873143
"Q8NA47_IDR_531_563",0.320215678144409
"Q8NAM6_IDR_128_308",0.554022576786113
"Q8NAM6_IDR_1_38",0.445977423213887
"Q8NAN2_IDR_288_334",0.467553178723008
"Q8NAN2_IDR_96_200",0.532446821276992
"Q8NAP3_IDR_123_165",0.506426625441314
"Q8NAP3_IDR_176_459",0.25502364261501
"Q8NAP3_IDR_522_970",0.238549731943676
"Q8NAP8_IDR_125_370",0.659638586015307
"Q8NAP8_IDR_402_495",0.340361413984693
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.246569997391044
"Q8NAT2_IDR_693_915",0.518857979536035
"Q8NAT2_IDR_95_126",0.234572023072921
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.510691917846245
"Q8NAV2_IDR_308_365",0.489308082153754
"Q8NAX2_IDR_115_232",0.251845641857846
"Q8NAX2_IDR_1_54",0.22514897594273
"Q8NAX2_IDR_308_349",0.257967293736531
"Q8NBF1_IDR_1_190",0.704759119594791
"Q8NBF1_IDR_298_513",0.295240880405209
"Q8NBF6_IDR_239_378",0.546262709943398
"Q8NBF6_IDR_587_648",0.453737290056602
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.46961050752589
"Q8NBP5_IDR_222_265",0.53038949247411
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.485713735231763
"Q8NBR0_IDR_363_393",0.514286264768237
"Q8NC60_IDR_18_66",0.587686579067258
"Q8NC60_IDR_82_123",0.412313420932742
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.576512797651427
"Q8NC74_IDR_1_103",0.423487202348573
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.485543686474581
"Q8NCA9_IDR_258_323",0.514456313525419
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.353214859873075
"Q8NCD3_IDR_448_748",0.293878849987758
"Q8NCD3_IDR_73_146",0.352906290139166
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.4976073867838
"Q8NCF5_IDR_55_247",0.5023926132162
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.576384879972258
"Q8NCX0_IDR_1_101",0.423615120027743
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.349477779885569
"Q8ND04_IDR_656_739",0.32237037450306
"Q8ND04_IDR_99_132",0.328151845611371
"Q8ND07_IDR_1_39",0.496185149622676
"Q8ND07_IDR_459_497",0.503814850377324
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.357788840090636
"Q8ND24_IDR_425_551",0.379738266331272
"Q8ND24_IDR_610_653",0.262472893578092
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.328668160946209
"Q8ND30_IDR_1_49",0.334365462321207
"Q8ND30_IDR_842_876",0.336966376732583
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.344558946208259
"Q8NDI1_IDR_174_542",0.378307706303677
"Q8NDI1_IDR_544_1075",0.277133347488063
"Q8NDL9_IDR_343_417",0.494776720045167
"Q8NDL9_IDR_600_886",0.505223279954833
"Q8NDM7_IDR_749_785",0.518275066659306
"Q8NDM7_IDR_930_986",0.481724933340694
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.290587423876777
"Q8NDT2_IDR_223_306",0.377996535027157
"Q8NDT2_IDR_554_709",0.331416041096066
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.427507960421154
"Q8NDX1_IDR_1_583",0.572492039578846
"Q8NDX2_IDR_1_64",0.502374576364948
"Q8NDX2_IDR_510_589",0.497625423635052
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.516529253536606
"Q8NEA5_IDR_28_83",0.483470746463394
"Q8NEA6_IDR_1_340",0.66661515892138
"Q8NEA6_IDR_446_666",0.33338484107862
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.516952968898573
"Q8NEB7_IDR_1_35",0.483047031101427
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.507006256131813
"Q8NEG2_IDR_27_72",0.492993743868187
"Q8NEN9_IDR_1107_1154",0.316086257540387
"Q8NEN9_IDR_454_677",0.338554334977499
"Q8NEN9_IDR_886_998",0.345359407482114
"Q8NEP3_IDR_1_85",0.466064849440214
"Q8NEP3_IDR_303_725",0.533935150559786
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.47802851869174
"Q8NER1_IDR_762_839",0.52197148130826
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.490495537602952
"Q8NET4_IDR_1313_1351",0.509504462397048
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.553964424712265
"Q8NET8_IDR_750_790",0.446035575287734
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.0891376178080058
"Q8NEZ4_IDR_4251_4345",0.11278894294555
"Q8NF37_IDR_1_36",0.363739643880342
"Q8NF37_IDR_38_73",0.291639823267719
"Q8NF37_IDR_496_534",0.34462053285194
"Q8NF50_IDR_1234_1287",0.393483428624757
"Q8NF50_IDR_1347_1418",0.316637274337806
"Q8NF50_IDR_420_456",0.289879297037437
"Q8NF64_IDR_1_416",0.387036231112209
"Q8NF64_IDR_685_883",0.612963768887791
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.148955046148906
"Q8NF91_IDR_5763_6086",0.13552950751387
"Q8NFG4_IDR_278_337",0.48422216048705
"Q8NFG4_IDR_30_87",0.51577783951295
"Q8NFH5_IDR_1_171",0.563112969353871
"Q8NFH5_IDR_250_308",0.436887030646129
"Q8NFH8_IDR_142_272",0.575664702668371
"Q8NFH8_IDR_362_617",0.424335297331629
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.473925759654897
"Q8NFJ8_IDR_312_381",0.526074240345103
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.47505783075259
"Q8NFM4_IDR_487_536",0.52494216924741
"Q8NFM7_IDR_2_34",0.306439283340603
"Q8NFM7_IDR_515_548",0.280361877024036
"Q8NFM7_IDR_561_739",0.413198839635361
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.157950491330857
"Q8NFP9_IDR_1_55",0.330117334911497
"Q8NFP9_IDR_1581_1881",0.2765216974678
"Q8NFP9_IDR_951_1328",0.235410476289847
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.232244631133257
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.499411303953923
"Q8NFW9_IDR_25_73",0.500588696046077
"Q8NFY4_IDR_545_662",0.325256549411652
"Q8NFY4_IDR_691_829",0.237947096982015
"Q8NFY4_IDR_832_1070",0.436796353606332
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.229090406773738
"Q8NFZ3_IDR_605_668",0.267707904104542
"Q8NFZ3_IDR_701_816",0.503201689121721
"Q8NFZ4_IDR_613_679",0.516438277599695
"Q8NFZ4_IDR_701_835",0.483561722400305
"Q8NFZ5_IDR_157_207",0.445030775618053
"Q8NFZ5_IDR_330_400",0.554969224381948
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.330039207591028
"Q8NG08_IDR_795_825",0.352585653031444
"Q8NG08_IDR_957_1062",0.317375139377527
"Q8NG27_IDR_122_481",0.492253609598531
"Q8NG27_IDR_37_112",0.507746390401469
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.647047422276786
"Q8NHS3_IDR_245_290",0.352952577723214
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.351958441904122
"Q8NHU6_IDR_850_899",0.319678987397149
"Q8NHU6_IDR_89_231",0.32836257069873
"Q8NHV4_IDR_309_350",0.461410185443924
"Q8NHV4_IDR_354_626",0.538589814556076
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.766756021766461
"Q8NHW3_IDR_319_353",0.233243978233539
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.569760682681383
"Q8NHX4_IDR_161_192",0.430239317318617
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.724016673807331
"Q8NI35_IDR_1328_1418",0.106754853239071
"Q8NI35_IDR_1622_1670",0.105737864112061
"Q8NI35_IDR_1765_1801",0.106995533788294
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.346806257208165
"Q8NI51_IDR_1_84",0.192121482434757
"Q8NI51_IDR_439_513",0.265439310210131
"Q8NI51_IDR_550_627",0.195632950146947
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.49667302703716
"Q8TA86_IDR_1_81",0.50332697296284
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.319715193678491
"Q8TAB3_IDR_805_992",0.336972409137826
"Q8TAB3_IDR_994_1117",0.343312397183683
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.319650309186969
"Q8TAQ2_IDR_545_609",0.256417938355857
"Q8TAQ2_IDR_720_1214",0.423931752457174
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.487696151206326
"Q8TAT2_IDR_149_233",0.512303848793673
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.621342460686051
"Q8TAU0_IDR_235_352",0.378657539313949
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.49353721763048
"Q8TAV0_IDR_231_307",0.50646278236952
"Q8TAW3_IDR_1_44",0.445932656997567
"Q8TBA6_IDR_566_665",0.216513499010479
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.477493619463129
"Q8TBB5_IDR_489_520",0.522506380536871
"Q8TBB6_IDR_436_501",0.467671175060204
"Q8TBB6_IDR_680_771",0.532328824939796
"Q8TBC3_IDR_135_191",0.520946258484983
"Q8TBC3_IDR_606_707",0.479053741515017
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.313226714249122
"Q8TBC5_IDR_1_41",0.324596786819111
"Q8TBC5_IDR_473_510",0.362176498931767
"Q8TBE0_IDR_1_73",0.213848248886788
"Q8TBE0_IDR_461_587",0.341334087226481
"Q8TBE0_IDR_76_348",0.444817663886731
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.361777707630699
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.557196022169474
"Q8TBZ0_IDR_752_833",0.442803977830526
"Q8TBZ3_IDR_322_360",0.416292210758139
"Q8TBZ3_IDR_392_507",0.583707789241861
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.424277450956204
"Q8TBZ6_IDR_277_339",0.575722549043796
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.254243129788431
"Q8TC20_IDR_132_309",0.245065014468622
"Q8TC20_IDR_550_634",0.277890006607472
"Q8TC20_IDR_721_777",0.222801849135475
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.569279587130484
"Q8TC76_IDR_291_339",0.430720412869516
"Q8TC90_IDR_131_196",0.271564552209837
"Q8TC90_IDR_1_72",0.403880616898154
"Q8TC90_IDR_200_364",0.324554830892009
"Q8TC92_IDR_2_55",0.34594735887857
"Q8TC92_IDR_383_436",0.301226537384383
"Q8TC92_IDR_493_561",0.352826103737047
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.401371240553651
"Q8TCJ2_IDR_489_548",0.288368743199355
"Q8TCJ2_IDR_776_826",0.310260016246994
"Q8TCN5_IDR_128_630",0.241794509437695
"Q8TCN5_IDR_13_47",0.416143425041308
"Q8TCN5_IDR_49_124",0.172381363795211
"Q8TCN5_IDR_826_881",0.169680701725786
"Q8TCQ1_IDR_1_75",0.498967207023039
"Q8TCQ1_IDR_244_289",0.501032792976961
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.499543108251714
"Q8TCT7_IDR_506_592",0.500456891748286
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.540596340749333
"Q8TD10_IDR_331_391",0.459403659250667
"Q8TD16_IDR_141_666",0.518165774403807
"Q8TD16_IDR_777_824",0.481834225596193
"Q8TD17_IDR_1_40",0.429506272571789
"Q8TD17_IDR_190_344",0.570493727428211
"Q8TD19_IDR_1_48",0.304485442856871
"Q8TD19_IDR_731_807",0.266299612755105
"Q8TD19_IDR_825_961",0.429214944388024
"Q8TD20_IDR_1_34",0.470206717885507
"Q8TD20_IDR_568_617",0.529793282114493
"Q8TD26_IDR_1_310",0.105128837242926
"Q8TD26_IDR_1316_1385",0.260821093865874
"Q8TD26_IDR_1410_1447",0.141266395385474
"Q8TD26_IDR_1619_2108",0.282087811489254
"Q8TD26_IDR_2110_2715",0.210695862016473
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.523015086366602
"Q8TD31_IDR_675_782",0.476984913633398
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.489470069905932
"Q8TD43_IDR_713_764",0.510529930094068
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.389193149249845
"Q8TDD1_IDR_1_96",0.350460571385574
"Q8TDD1_IDR_578_739",0.368678764730658
"Q8TDD1_IDR_774_881",0.280860663883768
"Q8TDD2_IDR_1_129",0.276293457693142
"Q8TDD2_IDR_173_289",0.479695091474789
"Q8TDD2_IDR_361_431",0.244011450832069
"Q8TDF5_IDR_417_471",0.5435923533695
"Q8TDF5_IDR_481_516",0.4564076466305
"Q8TDF6_IDR_1_35",0.440083386373998
"Q8TDF6_IDR_593_673",0.559916613626002
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.150473166533473
"Q8TDI0_IDR_1203_1252",0.161379343341338
"Q8TDI0_IDR_1328_1405",0.17837796245653
"Q8TDI0_IDR_1532_1699",0.208985350938304
"Q8TDI0_IDR_200_341",0.138707869822955
"Q8TDI0_IDR_651_681",0.162076306907399
"Q8TDI7_IDR_1_157",0.477030655081833
"Q8TDI7_IDR_800_906",0.522969344918167
"Q8TDN2_IDR_56_92",0.493386575724237
"Q8TDN4_IDR_1_317",0.637950104291037
"Q8TDN4_IDR_410_443",0.362049895708963
"Q8TDN6_IDR_1_53",0.282473990056907
"Q8TDN6_IDR_271_306",0.313604995906999
"Q8TDN6_IDR_309_353",0.403921014036095
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.527876529371239
"Q8TDS5_IDR_374_423",0.472123470628761
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.309351805694233
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.525995916700279
"Q68BL8_IDR_183_486",0.474004083299721
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.354283248647145
"Q68CP9_IDR_473_531",0.143687987607351
"Q68CP9_IDR_535_569",0.135987266740723
"Q68CP9_IDR_603_1629",0.36604149700478
"Q68CQ1_IDR_1_193",0.559274395656087
"Q68CQ1_IDR_195_239",0.440725604343913
"Q68CQ4_IDR_1_75",0.441219335480474
"Q68CQ4_IDR_78_186",0.558780664519526
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.513496713582121
"Q68CR1_IDR_1_33",0.486503286417879
"Q68DE3_IDR_2199_2245",0.263596279910343
"Q68DH5_IDR_1_94",0.54591900190038
"Q68DH5_IDR_582_695",0.45408099809962
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.381864435672569
"Q68DQ2_IDR_1480_1759",0.339505257048605
"Q68DQ2_IDR_1768_2281",0.278630307278826
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.237337098836088
"Q68DX3_IDR_190_305",0.248791068914753
"Q68DX3_IDR_679_768",0.248117901938101
"Q68DX3_IDR_864_939",0.265753930311058
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.508889074459048
"Q6A163_IDR_1_31",0.493419866744696
"Q6AHZ1_IDR_1155_1222",0.23131393989602
"Q6AHZ1_IDR_350_443",0.282151938374798
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.484237260382806
"Q6AI14_IDR_602_798",0.515762739617194
"Q6AI39_IDR_25_722",0.369754449094039
"Q6AI39_IDR_800_1002",0.252728904080296
"Q6A162_IDR_398_429",0.491110925540952
"Q6A163_IDR_411_455",0.506580133255304
"Q6AHZ1_IDR_1236_1310",0.212727851009345
"Q6AHZ1_IDR_464_881",0.273806270719838
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.219539462639896
"Q6AI39_IDR_741_796",0.157977184185769
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.263478647199618
"Q6AWC2_IDR_425_488",0.185379239750082
"Q6AWC2_IDR_493_686",0.210662949636158
"Q6DN90_IDR_1_520",0.440553538088329
"Q6DN90_IDR_875_963",0.559446461911671
"Q6DT37_IDR_1455_1551",0.19370513765273
"Q6DT37_IDR_403_446",0.19831659942111
"Q6DT37_IDR_455_495",0.196278335282876
"Q6DT37_IDR_563_631",0.207930258996904
"Q6DT37_IDR_786_903",0.20376966864638
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.468402239868884
"Q6EMB2_IDR_532_660",0.531597760131116
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.575112327581767
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.500690577352112
"Q8TE67_IDR_400_450",0.499309422647888
"Q8TE68_IDR_159_253",0.356601201338802
"Q8TE68_IDR_431_478",0.350454589930058
"Q8TE68_IDR_536_633",0.29294420873114
"Q8TE73_IDR_1059_1096",0.434065829344525
"Q8TE73_IDR_896_930",0.565934170655475
"Q8TE76_IDR_405_450",0.425036617675469
"Q8TE76_IDR_457_793",0.574963382324531
"Q8TE77_IDR_470_659",0.43458310547705
"Q8TE77_IDR_52_91",0.56541689452295
"Q8TE82_IDR_1_76",0.500055021114684
"Q8TE82_IDR_229_265",0.499944978885315
"Q8TE85_IDR_77_219",0.367568350572001
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.253743140650711
"Q8TEJ3_IDR_1_45",0.219295770830419
"Q8TEJ3_IDR_320_461",0.231308652149449
"Q8TEJ3_IDR_528_821",0.295652436369421
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.512818822614479
"Q8TEL6_IDR_343_373",0.487181177385521
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.294013874330905
"Q8TEP8_IDR_2070_2125",0.351216398723958
"Q8TEP8_IDR_43_1211",0.354769726945137
"Q8TEQ0_IDR_184_389",0.180822177920353
"Q8TEQ0_IDR_407_511",0.254529721923593
"Q8TEQ0_IDR_617_649",0.354089792434976
"Q8TEQ0_IDR_777_813",0.210558307721078
"Q8TEQ6_IDR_1306_1349",0.301469008465962
"Q8TEQ6_IDR_1390_1427",0.312803579744197
"Q8TEQ6_IDR_822_881",0.385727411789841
"Q8TER5_IDR_191_521",0.346286636983307
"Q8TEW8_IDR_593_1205",0.406854865332895
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.339488094712005
"Q8TEY5_IDR_145_183",0.341733380270605
"Q8TEY5_IDR_314_395",0.31877852501739
"Q8TEY7_IDR_129_183",0.476771469787208
"Q8TEY7_IDR_293_473",0.523228530212792
"Q8TF01_IDR_1_33",0.400454422429433
"Q8TF01_IDR_47_805",0.599545577570567
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.544336525884358
"Q8TF17_IDR_9_39",0.455663474115642
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.500948711946049
"Q8TF21_IDR_271_823",0.499051288053951
"Q8TF30_IDR_472_705",0.569953806769477
"Q8TF30_IDR_755_809",0.430046193230523
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.490536221746938
"Q8TF68_IDR_1_260",0.681786668564991
"Q8TF68_IDR_455_543",0.318213331435009
"Q8TF71_IDR_1_61",0.458583100863103
"Q8TF71_IDR_476_515",0.541416899136897
"Q8TF72_IDR_112_1665",0.492245303802575
"Q8TF72_IDR_1688_1777",0.507754696197425
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.49745915697013
"Q8WTP8_IDR_283_325",0.50254084302987
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.487293243184205
"Q8WTQ4_IDR_41_165",0.512706756815795
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.495588363652932
"Q8WTT2_IDR_435_472",0.504411636347068
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.486954096203336
"Q8WTX9_IDR_285_450",0.513045903796664
"Q8WU08_IDR_320_361",0.498345712403891
"Q8WU08_IDR_364_396",0.50165428759611
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.644803602866495
"Q8WU20_IDR_478_508",0.355196397133505
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.286503658545234
"Q8WU90_IDR_265_295",0.405572965633322
"Q8WU90_IDR_297_396",0.307923375821444
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.284587098219844
"Q8WUA4_IDR_765_797",0.338755537056673
"Q8WUA4_IDR_877_911",0.376657364723483
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.41675215216996
"Q8WUQ7_IDR_471_556",0.349899421640005
"Q8WUQ7_IDR_589_624",0.233348426190036
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.249816890108719
"Q8WUY3_IDR_2558_2632",0.163709345148467
"Q8WUY3_IDR_2640_2874",0.207453896375373
"Q8WUY3_IDR_358_936",0.13030783100206
"Q8WUY3_IDR_938_2344",0.248712037365381
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.443561116424425
"Q8WV15_IDR_263_306",0.556438883575575
"Q8WVB6_IDR_321_356",0.258300270095569
"Q8WVB6_IDR_859_921",0.250515762485854
"Q8WVC0_IDR_1_352",0.531531485134481
"Q8WVC0_IDR_523_666",0.468468514865519
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
