"","GO0007017_microtubule_based_process"
"Q8N9Z2_IDR_1_54",0.495048142615906
"Q8N9Z2_IDR_87_176",0.504951857384094
"Q8N9Z9_IDR_260_388",0.497162000446258
"Q8N9Z9_IDR_26_129",0.502837999553742
"Q8NA03_IDR_1_111",0.200446978925006
"Q8NA03_IDR_132_261",0.222385965753999
"Q8NA03_IDR_329_384",0.205726285665979
"Q8NA03_IDR_418_521",0.186999733552057
"Q8NA03_IDR_548_581",0.184441036102958
"Q8NA19_IDR_1_43",0.54115889657684
"Q8NA19_IDR_366_514",0.45884110342316
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.510354920443833
"Q8NA31_IDR_421_673",0.489645079556167
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.34616907876571
"Q8NA47_IDR_262_296",0.32011489968222
"Q8NA47_IDR_531_563",0.33371602155207
"Q8NAM6_IDR_128_308",0.486572102901213
"Q8NAM6_IDR_1_38",0.513427897098787
"Q8NAN2_IDR_288_334",0.546486620662485
"Q8NAN2_IDR_96_200",0.453513379337516
"Q8NAP3_IDR_123_165",0.321875999953199
"Q8NAP3_IDR_176_459",0.336088664812695
"Q8NAP3_IDR_522_970",0.342035335234106
"Q8NAP8_IDR_125_370",0.479302048181889
"Q8NAP8_IDR_402_495",0.520697951818111
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.31704341245905
"Q8NAT2_IDR_693_915",0.430116551954524
"Q8NAT2_IDR_95_126",0.252840035586426
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.578535687137661
"Q8NAV2_IDR_308_365",0.421464312862339
"Q8NAX2_IDR_115_232",0.23623800341953
"Q8NAX2_IDR_1_54",0.238473484531277
"Q8NAX2_IDR_308_349",0.257500357451943
"Q8NBF1_IDR_1_190",0.426672483435363
"Q8NBF1_IDR_298_513",0.573327516564637
"Q8NBF6_IDR_239_378",0.572625463310377
"Q8NBF6_IDR_587_648",0.427374536689623
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.468022869909109
"Q8NBP5_IDR_222_265",0.531977130090891
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.475319366977113
"Q8NBR0_IDR_363_393",0.524680633022887
"Q8NC60_IDR_18_66",0.401483599441312
"Q8NC60_IDR_82_123",0.598516400558688
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.468035849155762
"Q8NC74_IDR_1_103",0.531964150844238
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.514824286672506
"Q8NCA9_IDR_258_323",0.485175713327494
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.32133115319834
"Q8NCD3_IDR_448_748",0.316577913337161
"Q8NCD3_IDR_73_146",0.362090933464499
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.379896148711197
"Q8NCF5_IDR_55_247",0.620103851288803
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.477996909766077
"Q8NCX0_IDR_1_101",0.522003090233923
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.348923589261357
"Q8ND04_IDR_656_739",0.34637110947879
"Q8ND04_IDR_99_132",0.304705301259853
"Q8ND07_IDR_1_39",0.497210550909604
"Q8ND07_IDR_459_497",0.502789449090396
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.351181934523008
"Q8ND24_IDR_425_551",0.357469055781727
"Q8ND24_IDR_610_653",0.291349009695265
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.695779785044758
"Q8ND30_IDR_1_49",0.157210323885174
"Q8ND30_IDR_842_876",0.147009891070069
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.257216033016813
"Q8NDI1_IDR_174_542",0.284092565505423
"Q8NDI1_IDR_544_1075",0.458691401477764
"Q8NDL9_IDR_343_417",0.580724028920232
"Q8NDL9_IDR_600_886",0.419275971079768
"Q8NDM7_IDR_749_785",0.4766961811774
"Q8NDM7_IDR_930_986",0.5233038188226
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.316100496275862
"Q8NDT2_IDR_223_306",0.336380466269813
"Q8NDT2_IDR_554_709",0.347519037454325
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.526808308276589
"Q8NDX1_IDR_1_583",0.473191691723411
"Q8NDX2_IDR_1_64",0.504815495382098
"Q8NDX2_IDR_510_589",0.495184504617902
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.537813449322438
"Q8NEA5_IDR_28_83",0.462186550677562
"Q8NEA6_IDR_1_340",0.51699476038749
"Q8NEA6_IDR_446_666",0.48300523961251
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.579312914593823
"Q8NEB7_IDR_1_35",0.420687085406177
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.532430383213583
"Q8NEG2_IDR_27_72",0.467569616786417
"Q8NEN9_IDR_1107_1154",0.363550874013409
"Q8NEN9_IDR_454_677",0.364881085619021
"Q8NEN9_IDR_886_998",0.27156804036757
"Q8NEP3_IDR_1_85",0.374953005858592
"Q8NEP3_IDR_303_725",0.625046994141408
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.458359761931899
"Q8NER1_IDR_762_839",0.541640238068101
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.540333300417578
"Q8NET4_IDR_1313_1351",0.459666699582422
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.459752718489756
"Q8NET8_IDR_750_790",0.540247281510244
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.0964876186169684
"Q8NEZ4_IDR_4251_4345",0.130390279835647
"Q8NF37_IDR_1_36",0.330742872835122
"Q8NF37_IDR_38_73",0.349484770964515
"Q8NF37_IDR_496_534",0.319772356200363
"Q8NF50_IDR_1234_1287",0.310174112438989
"Q8NF50_IDR_1347_1418",0.339863272791158
"Q8NF50_IDR_420_456",0.349962614769853
"Q8NF64_IDR_1_416",0.473482752666534
"Q8NF64_IDR_685_883",0.526517247333466
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.116714023953952
"Q8NF91_IDR_5763_6086",0.245730433936674
"Q8NFG4_IDR_278_337",0.552206593357927
"Q8NFG4_IDR_30_87",0.447793406642073
"Q8NFH5_IDR_1_171",0.448651220153091
"Q8NFH5_IDR_250_308",0.551348779846909
"Q8NFH8_IDR_142_272",0.39917394805259
"Q8NFH8_IDR_362_617",0.60082605194741
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.520693145805074
"Q8NFJ8_IDR_312_381",0.479306854194926
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.491421156837724
"Q8NFM4_IDR_487_536",0.508578843162276
"Q8NFM7_IDR_2_34",0.287247467962247
"Q8NFM7_IDR_515_548",0.32540999133141
"Q8NFM7_IDR_561_739",0.387342540706343
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.288335028831668
"Q8NFP9_IDR_1_55",0.18768453632222
"Q8NFP9_IDR_1581_1881",0.257263723971473
"Q8NFP9_IDR_951_1328",0.266716710874639
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.243360148459526
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.634475740495286
"Q8NFW9_IDR_25_73",0.365524259504714
"Q8NFY4_IDR_545_662",0.296845398329876
"Q8NFY4_IDR_691_829",0.363554678908012
"Q8NFY4_IDR_832_1070",0.339599922762112
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.320247800557056
"Q8NFZ3_IDR_605_668",0.334745185323456
"Q8NFZ3_IDR_701_816",0.345007014119488
"Q8NFZ4_IDR_613_679",0.497986035417273
"Q8NFZ4_IDR_701_835",0.502013964582727
"Q8NFZ5_IDR_157_207",0.510418993420873
"Q8NFZ5_IDR_330_400",0.489581006579127
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.346709870684812
"Q8NG08_IDR_795_825",0.322227304544355
"Q8NG08_IDR_957_1062",0.331062824770833
"Q8NG27_IDR_122_481",0.531077027552116
"Q8NG27_IDR_37_112",0.468922972447884
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.486328656232907
"Q8NHS3_IDR_245_290",0.513671343767093
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.374698144586956
"Q8NHU6_IDR_850_899",0.311335659653371
"Q8NHU6_IDR_89_231",0.313966195759673
"Q8NHV4_IDR_309_350",0.431937972200255
"Q8NHV4_IDR_354_626",0.568062027799744
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.620751900682511
"Q8NHW3_IDR_319_353",0.379248099317489
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.533497801572234
"Q8NHX4_IDR_161_192",0.466502198427766
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.468696293921368
"Q8NI35_IDR_1328_1418",0.11367143066407
"Q8NI35_IDR_1622_1670",0.107048154424917
"Q8NI35_IDR_1765_1801",0.0888845483168717
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.272511694475782
"Q8NI51_IDR_1_84",0.270775534485364
"Q8NI51_IDR_439_513",0.223092646659283
"Q8NI51_IDR_550_627",0.23362012437957
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.547466001356603
"Q8TA86_IDR_1_81",0.452533998643397
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.344425709389156
"Q8TAB3_IDR_805_992",0.329857137064056
"Q8TAB3_IDR_994_1117",0.325717153546788
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.308802525255322
"Q8TAQ2_IDR_545_609",0.305925183721151
"Q8TAQ2_IDR_720_1214",0.385272291023526
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.491295324601131
"Q8TAT2_IDR_149_233",0.508704675398869
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.624797610594983
"Q8TAU0_IDR_235_352",0.375202389405017
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.521986435583531
"Q8TAV0_IDR_231_307",0.478013564416469
"Q8TAW3_IDR_1_44",0.521454782949982
"Q8TBA6_IDR_566_665",0.206623433988986
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.509388604130484
"Q8TBB5_IDR_489_520",0.490611395869516
"Q8TBB6_IDR_436_501",0.474719078891541
"Q8TBB6_IDR_680_771",0.525280921108459
"Q8TBC3_IDR_135_191",0.513457437890763
"Q8TBC3_IDR_606_707",0.486542562109237
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.329829240546508
"Q8TBC5_IDR_1_41",0.36331102744072
"Q8TBC5_IDR_473_510",0.306859732012772
"Q8TBE0_IDR_1_73",0.319754599501901
"Q8TBE0_IDR_461_587",0.304879478717777
"Q8TBE0_IDR_76_348",0.375365921780321
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.290415912450874
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.553339252908742
"Q8TBZ0_IDR_752_833",0.446660747091258
"Q8TBZ3_IDR_322_360",0.512013687339982
"Q8TBZ3_IDR_392_507",0.487986312660018
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.593070062058581
"Q8TBZ6_IDR_277_339",0.406929937941419
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.218806338608549
"Q8TC20_IDR_132_309",0.330890876412401
"Q8TC20_IDR_550_634",0.250770964032943
"Q8TC20_IDR_721_777",0.199531820946107
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.496077286519399
"Q8TC76_IDR_291_339",0.503922713480601
"Q8TC90_IDR_131_196",0.298933594000513
"Q8TC90_IDR_1_72",0.359550994861565
"Q8TC90_IDR_200_364",0.341515411137923
"Q8TC92_IDR_2_55",0.312046369143886
"Q8TC92_IDR_383_436",0.330147700284406
"Q8TC92_IDR_493_561",0.357805930571707
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.255064798764461
"Q8TCJ2_IDR_489_548",0.35014336219926
"Q8TCJ2_IDR_776_826",0.394791839036279
"Q8TCN5_IDR_128_630",0.274759621345936
"Q8TCN5_IDR_13_47",0.256190291052769
"Q8TCN5_IDR_49_124",0.228364251994335
"Q8TCN5_IDR_826_881",0.24068583560696
"Q8TCQ1_IDR_1_75",0.494519781701419
"Q8TCQ1_IDR_244_289",0.505480218298581
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.511264832942931
"Q8TCT7_IDR_506_592",0.488735167057069
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.489510158920837
"Q8TD10_IDR_331_391",0.510489841079163
"Q8TD16_IDR_141_666",0.82160919222453
"Q8TD16_IDR_777_824",0.17839080777547
"Q8TD17_IDR_1_40",0.513266947821308
"Q8TD17_IDR_190_344",0.486733052178693
"Q8TD19_IDR_1_48",0.301721108104929
"Q8TD19_IDR_731_807",0.326503984272002
"Q8TD19_IDR_825_961",0.371774907623069
"Q8TD20_IDR_1_34",0.463518301705312
"Q8TD20_IDR_568_617",0.536481698294688
"Q8TD26_IDR_1_310",0.214826132108644
"Q8TD26_IDR_1316_1385",0.186652123565836
"Q8TD26_IDR_1410_1447",0.194472653690092
"Q8TD26_IDR_1619_2108",0.239101726683571
"Q8TD26_IDR_2110_2715",0.164947363951857
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.62021874578845
"Q8TD31_IDR_675_782",0.37978125421155
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.505883276757073
"Q8TD43_IDR_713_764",0.494116723242926
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.416620335639034
"Q8TDD1_IDR_1_96",0.387076314091802
"Q8TDD1_IDR_578_739",0.361567355094805
"Q8TDD1_IDR_774_881",0.251356330813393
"Q8TDD2_IDR_1_129",0.304184280184978
"Q8TDD2_IDR_173_289",0.33177081320852
"Q8TDD2_IDR_361_431",0.364044906606502
"Q8TDF5_IDR_417_471",0.46545007378921
"Q8TDF5_IDR_481_516",0.534549926210789
"Q8TDF6_IDR_1_35",0.505518544571833
"Q8TDF6_IDR_593_673",0.494481455428167
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.165060178822303
"Q8TDI0_IDR_1203_1252",0.157829100238231
"Q8TDI0_IDR_1328_1405",0.154882285405953
"Q8TDI0_IDR_1532_1699",0.181994880810592
"Q8TDI0_IDR_200_341",0.155603540231705
"Q8TDI0_IDR_651_681",0.184630014491216
"Q8TDI7_IDR_1_157",0.515808176984662
"Q8TDI7_IDR_800_906",0.484191823015338
"Q8TDN2_IDR_56_92",0.545545021608274
"Q8TDN4_IDR_1_317",0.51320304075635
"Q8TDN4_IDR_410_443",0.48679695924365
"Q8TDN6_IDR_1_53",0.29048207371679
"Q8TDN6_IDR_271_306",0.361939169770782
"Q8TDN6_IDR_309_353",0.347578756512428
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.485434527191906
"Q8TDS5_IDR_374_423",0.514565472808095
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.283917005287329
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.365522143132081
"Q68BL8_IDR_183_486",0.634477856867919
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.272097818504557
"Q68CP9_IDR_473_531",0.249278856095054
"Q68CP9_IDR_535_569",0.251025916506486
"Q68CP9_IDR_603_1629",0.227597408893904
"Q68CQ1_IDR_1_193",0.538800620149539
"Q68CQ1_IDR_195_239",0.461199379850461
"Q68CQ4_IDR_1_75",0.517026610658289
"Q68CQ4_IDR_78_186",0.482973389341711
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.53097314420818
"Q68CR1_IDR_1_33",0.46902685579182
"Q68DE3_IDR_2199_2245",0.325113062332932
"Q68DH5_IDR_1_94",0.477340599895197
"Q68DH5_IDR_582_695",0.522659400104803
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.345575952609601
"Q68DQ2_IDR_1480_1759",0.254768283607819
"Q68DQ2_IDR_1768_2281",0.399655763782581
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.257095047681244
"Q68DX3_IDR_190_305",0.266466145489132
"Q68DX3_IDR_679_768",0.236187386025478
"Q68DX3_IDR_864_939",0.240251420804146
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.483556604571219
"Q6A163_IDR_1_31",0.532151130236464
"Q6AHZ1_IDR_1155_1222",0.22058720035157
"Q6AHZ1_IDR_350_443",0.221210321002735
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.437303448895658
"Q6AI14_IDR_602_798",0.562696551104342
"Q6AI39_IDR_25_722",0.235718682514251
"Q6AI39_IDR_800_1002",0.246959633245323
"Q6A162_IDR_398_429",0.516443395428782
"Q6A163_IDR_411_455",0.467848869763536
"Q6AHZ1_IDR_1236_1310",0.225842128636988
"Q6AHZ1_IDR_464_881",0.332360350008707
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.233350880669884
"Q6AI39_IDR_741_796",0.283970803570542
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.199355477992644
"Q6AWC2_IDR_425_488",0.167211866275056
"Q6AWC2_IDR_493_686",0.185257067461215
"Q6DN90_IDR_1_520",0.60248082578402
"Q6DN90_IDR_875_963",0.39751917421598
"Q6DT37_IDR_1455_1551",0.167503920884127
"Q6DT37_IDR_403_446",0.219220222572609
"Q6DT37_IDR_455_495",0.201813592842689
"Q6DT37_IDR_563_631",0.228979453427586
"Q6DT37_IDR_786_903",0.182482810272989
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.506834034347679
"Q6EMB2_IDR_532_660",0.493165965652321
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.535151393344289
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.516450687398756
"Q8TE67_IDR_400_450",0.483549312601244
"Q8TE68_IDR_159_253",0.308546107528235
"Q8TE68_IDR_431_478",0.3346921711525
"Q8TE68_IDR_536_633",0.356761721319266
"Q8TE73_IDR_1059_1096",0.510094686594677
"Q8TE73_IDR_896_930",0.489905313405323
"Q8TE76_IDR_405_450",0.446913423886008
"Q8TE76_IDR_457_793",0.553086576113992
"Q8TE77_IDR_470_659",0.520735800177747
"Q8TE77_IDR_52_91",0.479264199822253
"Q8TE82_IDR_1_76",0.470108303412041
"Q8TE82_IDR_229_265",0.529891696587959
"Q8TE85_IDR_77_219",0.353268693397092
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.229066202170691
"Q8TEJ3_IDR_1_45",0.271684609020469
"Q8TEJ3_IDR_320_461",0.273261688753504
"Q8TEJ3_IDR_528_821",0.225987500055336
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.45092263227235
"Q8TEL6_IDR_343_373",0.54907736772765
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.298431193824689
"Q8TEP8_IDR_2070_2125",0.291585403351839
"Q8TEP8_IDR_43_1211",0.409983402823472
"Q8TEQ0_IDR_184_389",0.272221744238009
"Q8TEQ0_IDR_407_511",0.30078325687442
"Q8TEQ0_IDR_617_649",0.220154658063482
"Q8TEQ0_IDR_777_813",0.206840340824089
"Q8TEQ6_IDR_1306_1349",0.328760176923115
"Q8TEQ6_IDR_1390_1427",0.323154028193785
"Q8TEQ6_IDR_822_881",0.3480857948831
"Q8TER5_IDR_191_521",0.333909027306142
"Q8TEW8_IDR_593_1205",0.375554973838211
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.30428288969392
"Q8TEY5_IDR_145_183",0.382166924756653
"Q8TEY5_IDR_314_395",0.313550185549427
"Q8TEY7_IDR_129_183",0.497971467754863
"Q8TEY7_IDR_293_473",0.502028532245137
"Q8TF01_IDR_1_33",0.41099102439538
"Q8TF01_IDR_47_805",0.58900897560462
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.536896584285107
"Q8TF17_IDR_9_39",0.463103415714893
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.291689830859476
"Q8TF21_IDR_271_823",0.708310169140524
"Q8TF30_IDR_472_705",0.501218930823681
"Q8TF30_IDR_755_809",0.498781069176319
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.465187574500678
"Q8TF68_IDR_1_260",0.511853109329539
"Q8TF68_IDR_455_543",0.488146890670461
"Q8TF71_IDR_1_61",0.457429773539827
"Q8TF71_IDR_476_515",0.542570226460173
"Q8TF72_IDR_112_1665",0.469745977406279
"Q8TF72_IDR_1688_1777",0.53025402259372
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.47598886349713
"Q8WTP8_IDR_283_325",0.52401113650287
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.48791798401922
"Q8WTQ4_IDR_41_165",0.51208201598078
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.643634258452903
"Q8WTT2_IDR_435_472",0.356365741547097
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.482837135777939
"Q8WTX9_IDR_285_450",0.517162864222061
"Q8WU08_IDR_320_361",0.48183432965992
"Q8WU08_IDR_364_396",0.51816567034008
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.532539949822839
"Q8WU20_IDR_478_508",0.467460050177161
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.330274345370002
"Q8WU90_IDR_265_295",0.32792512335214
"Q8WU90_IDR_297_396",0.341800531277858
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.368749811941855
"Q8WUA4_IDR_765_797",0.308080910498251
"Q8WUA4_IDR_877_911",0.323169277559894
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.355740432300287
"Q8WUQ7_IDR_471_556",0.366577965779187
"Q8WUQ7_IDR_589_624",0.277681601920526
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.178402002785516
"Q8WUY3_IDR_2558_2632",0.186162666433632
"Q8WUY3_IDR_2640_2874",0.183351197069058
"Q8WUY3_IDR_358_936",0.174692706842407
"Q8WUY3_IDR_938_2344",0.277391426869387
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.512416718747092
"Q8WV15_IDR_263_306",0.487583281252908
"Q8WVB6_IDR_321_356",0.267703846463515
"Q8WVB6_IDR_859_921",0.218905498751314
"Q8WVC0_IDR_1_352",0.48437510402792
"Q8WVC0_IDR_523_666",0.51562489597208
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
