"","GO0140110_transcription_regulator_activity"
"Q8N9Z2_IDR_1_54",0.496141618262666
"Q8N9Z2_IDR_87_176",0.503858381737334
"Q8N9Z9_IDR_260_388",0.636685420457779
"Q8N9Z9_IDR_26_129",0.363314579542221
"Q8NA03_IDR_1_111",0.192600298183699
"Q8NA03_IDR_132_261",0.226610463345702
"Q8NA03_IDR_329_384",0.177670535409853
"Q8NA03_IDR_418_521",0.193912401547674
"Q8NA03_IDR_548_581",0.209206301513072
"Q8NA19_IDR_1_43",0.278242507423673
"Q8NA19_IDR_366_514",0.721757492576327
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.474414806048938
"Q8NA31_IDR_421_673",0.525585193951062
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.333269969898926
"Q8NA47_IDR_262_296",0.348660557589732
"Q8NA47_IDR_531_563",0.318069472511342
"Q8NAM6_IDR_128_308",0.56869813060738
"Q8NAM6_IDR_1_38",0.43130186939262
"Q8NAN2_IDR_288_334",0.487694979794898
"Q8NAN2_IDR_96_200",0.512305020205102
"Q8NAP3_IDR_123_165",0.492369570544682
"Q8NAP3_IDR_176_459",0.274128398424374
"Q8NAP3_IDR_522_970",0.233502031030944
"Q8NAP8_IDR_125_370",0.672736541578511
"Q8NAP8_IDR_402_495",0.327263458421489
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.22475392620644
"Q8NAT2_IDR_693_915",0.557704861661397
"Q8NAT2_IDR_95_126",0.217541212132163
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.523969535478429
"Q8NAV2_IDR_308_365",0.476030464521571
"Q8NAX2_IDR_115_232",0.265568924956506
"Q8NAX2_IDR_1_54",0.223805661606406
"Q8NAX2_IDR_308_349",0.243635035071663
"Q8NBF1_IDR_1_190",0.727092531345351
"Q8NBF1_IDR_298_513",0.272907468654649
"Q8NBF6_IDR_239_378",0.55022905749918
"Q8NBF6_IDR_587_648",0.44977094250082
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.472368682986205
"Q8NBP5_IDR_222_265",0.527631317013795
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.489085757703691
"Q8NBR0_IDR_363_393",0.510914242296309
"Q8NC60_IDR_18_66",0.583181655146161
"Q8NC60_IDR_82_123",0.416818344853839
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.581797171209181
"Q8NC74_IDR_1_103",0.418202828790819
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.478140485152255
"Q8NCA9_IDR_258_323",0.521859514847745
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.356127130840819
"Q8NCD3_IDR_448_748",0.295976949512406
"Q8NCD3_IDR_73_146",0.347895919646775
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.509479367965834
"Q8NCF5_IDR_55_247",0.490520632034166
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.579744857013336
"Q8NCX0_IDR_1_101",0.420255142986664
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.331455148487242
"Q8ND04_IDR_656_739",0.346432139917396
"Q8ND04_IDR_99_132",0.322112711595362
"Q8ND07_IDR_1_39",0.476594606223969
"Q8ND07_IDR_459_497",0.523405393776031
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.32120180169452
"Q8ND24_IDR_425_551",0.406411288228979
"Q8ND24_IDR_610_653",0.272386910076501
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.32183299030973
"Q8ND30_IDR_1_49",0.341613244999203
"Q8ND30_IDR_842_876",0.336553764691067
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.360020949332066
"Q8NDI1_IDR_174_542",0.401210125623639
"Q8NDI1_IDR_544_1075",0.238768925044295
"Q8NDL9_IDR_343_417",0.527723175061267
"Q8NDL9_IDR_600_886",0.472276824938734
"Q8NDM7_IDR_749_785",0.520439001739748
"Q8NDM7_IDR_930_986",0.479560998260252
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.268504486711606
"Q8NDT2_IDR_223_306",0.417271370454207
"Q8NDT2_IDR_554_709",0.314224142834187
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.425752525411089
"Q8NDX1_IDR_1_583",0.574247474588911
"Q8NDX2_IDR_1_64",0.482956760328486
"Q8NDX2_IDR_510_589",0.517043239671514
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.513225134667452
"Q8NEA5_IDR_28_83",0.486774865332548
"Q8NEA6_IDR_1_340",0.679714172760573
"Q8NEA6_IDR_446_666",0.320285827239427
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.503380652986974
"Q8NEB7_IDR_1_35",0.496619347013026
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.508115164561516
"Q8NEG2_IDR_27_72",0.491884835438484
"Q8NEN9_IDR_1107_1154",0.328574809649394
"Q8NEN9_IDR_454_677",0.328096022758039
"Q8NEN9_IDR_886_998",0.343329167592567
"Q8NEP3_IDR_1_85",0.487476815304447
"Q8NEP3_IDR_303_725",0.512523184695553
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.477728659739134
"Q8NER1_IDR_762_839",0.522271340260866
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.445814908921088
"Q8NET4_IDR_1313_1351",0.554185091078912
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.561934249843836
"Q8NET8_IDR_750_790",0.438065750156164
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.0972813903847543
"Q8NEZ4_IDR_4251_4345",0.120167900764095
"Q8NF37_IDR_1_36",0.342798451734732
"Q8NF37_IDR_38_73",0.30704053874027
"Q8NF37_IDR_496_534",0.350161009524998
"Q8NF50_IDR_1234_1287",0.397706713013659
"Q8NF50_IDR_1347_1418",0.313777108359024
"Q8NF50_IDR_420_456",0.288516178627317
"Q8NF64_IDR_1_416",0.357404445969171
"Q8NF64_IDR_685_883",0.642595554030829
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.147231521067536
"Q8NF91_IDR_5763_6086",0.130956462212292
"Q8NFG4_IDR_278_337",0.475954801155707
"Q8NFG4_IDR_30_87",0.524045198844293
"Q8NFH5_IDR_1_171",0.574081143968298
"Q8NFH5_IDR_250_308",0.425918856031702
"Q8NFH8_IDR_142_272",0.608163450688268
"Q8NFH8_IDR_362_617",0.391836549311732
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.439173963751374
"Q8NFJ8_IDR_312_381",0.560826036248626
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.470287666470494
"Q8NFM4_IDR_487_536",0.529712333529506
"Q8NFM7_IDR_2_34",0.317596095980771
"Q8NFM7_IDR_515_548",0.293134640066366
"Q8NFM7_IDR_561_739",0.389269263952863
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.170361723353909
"Q8NFP9_IDR_1_55",0.315370176224287
"Q8NFP9_IDR_1581_1881",0.268626575820272
"Q8NFP9_IDR_951_1328",0.245641524601532
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.235776430764484
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.472223875816784
"Q8NFW9_IDR_25_73",0.527776124183216
"Q8NFY4_IDR_545_662",0.344201691534429
"Q8NFY4_IDR_691_829",0.222606785193295
"Q8NFY4_IDR_832_1070",0.433191523272275
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.236938664414249
"Q8NFZ3_IDR_605_668",0.260274974509184
"Q8NFZ3_IDR_701_816",0.502786361076567
"Q8NFZ4_IDR_613_679",0.511700237094287
"Q8NFZ4_IDR_701_835",0.488299762905713
"Q8NFZ5_IDR_157_207",0.453282564708461
"Q8NFZ5_IDR_330_400",0.546717435291539
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.323557899097942
"Q8NG08_IDR_795_825",0.363097451067328
"Q8NG08_IDR_957_1062",0.31334464983473
"Q8NG27_IDR_122_481",0.46942819461779
"Q8NG27_IDR_37_112",0.53057180538221
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.643154729597303
"Q8NHS3_IDR_245_290",0.356845270402697
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.361851517082466
"Q8NHU6_IDR_850_899",0.316220890908162
"Q8NHU6_IDR_89_231",0.321927592009373
"Q8NHV4_IDR_309_350",0.447801342958565
"Q8NHV4_IDR_354_626",0.552198657041435
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.816989049446117
"Q8NHW3_IDR_319_353",0.183010950553883
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.512364036983477
"Q8NHX4_IDR_161_192",0.487635963016523
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.658673505874248
"Q8NI35_IDR_1328_1418",0.107693162963744
"Q8NI35_IDR_1622_1670",0.10378873450348
"Q8NI35_IDR_1765_1801",0.114906317160574
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.364436479896817
"Q8NI51_IDR_1_84",0.172896807212393
"Q8NI51_IDR_439_513",0.293925154380797
"Q8NI51_IDR_550_627",0.168741558509993
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.482779610008875
"Q8TA86_IDR_1_81",0.517220389991125
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.31600916595493
"Q8TAB3_IDR_805_992",0.352727378796067
"Q8TAB3_IDR_994_1117",0.331263455249003
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.324298416748477
"Q8TAQ2_IDR_545_609",0.280751716919606
"Q8TAQ2_IDR_720_1214",0.394949866331916
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.506549151329422
"Q8TAT2_IDR_149_233",0.493450848670578
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.558074503871537
"Q8TAU0_IDR_235_352",0.441925496128463
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.490395174398018
"Q8TAV0_IDR_231_307",0.509604825601982
"Q8TAW3_IDR_1_44",0.442966878645743
"Q8TBA6_IDR_566_665",0.216957730423149
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.467777666361153
"Q8TBB5_IDR_489_520",0.532222333638847
"Q8TBB6_IDR_436_501",0.461839231446207
"Q8TBB6_IDR_680_771",0.538160768553793
"Q8TBC3_IDR_135_191",0.538112783964992
"Q8TBC3_IDR_606_707",0.461887216035008
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.308719283187157
"Q8TBC5_IDR_1_41",0.285634282189044
"Q8TBC5_IDR_473_510",0.405646434623799
"Q8TBE0_IDR_1_73",0.21889377042073
"Q8TBE0_IDR_461_587",0.369099173561585
"Q8TBE0_IDR_76_348",0.412007056017685
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.352633501933924
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.567536209865582
"Q8TBZ0_IDR_752_833",0.432463790134418
"Q8TBZ3_IDR_322_360",0.433675814869466
"Q8TBZ3_IDR_392_507",0.566324185130535
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.403589493698625
"Q8TBZ6_IDR_277_339",0.596410506301375
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.247766148157727
"Q8TC20_IDR_132_309",0.257802741292731
"Q8TC20_IDR_550_634",0.26941541999619
"Q8TC20_IDR_721_777",0.225015690553352
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.522162325359388
"Q8TC76_IDR_291_339",0.477837674640612
"Q8TC90_IDR_131_196",0.267221502937569
"Q8TC90_IDR_1_72",0.438356694490122
"Q8TC90_IDR_200_364",0.294421802572308
"Q8TC92_IDR_2_55",0.363251689763937
"Q8TC92_IDR_383_436",0.293960586921502
"Q8TC92_IDR_493_561",0.342787723314561
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.382825444300764
"Q8TCJ2_IDR_489_548",0.299757357548925
"Q8TCJ2_IDR_776_826",0.317417198150311
"Q8TCN5_IDR_128_630",0.294271068230679
"Q8TCN5_IDR_13_47",0.38151542201452
"Q8TCN5_IDR_49_124",0.166567155146137
"Q8TCN5_IDR_826_881",0.157646354608664
"Q8TCQ1_IDR_1_75",0.491738788584401
"Q8TCQ1_IDR_244_289",0.508261211415599
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.514799271815586
"Q8TCT7_IDR_506_592",0.485200728184414
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.541300948267545
"Q8TD10_IDR_331_391",0.458699051732455
"Q8TD16_IDR_141_666",0.54043580331981
"Q8TD16_IDR_777_824",0.459564196680189
"Q8TD17_IDR_1_40",0.433864193141479
"Q8TD17_IDR_190_344",0.56613580685852
"Q8TD19_IDR_1_48",0.338012552683101
"Q8TD19_IDR_731_807",0.268398819031146
"Q8TD19_IDR_825_961",0.393588628285753
"Q8TD20_IDR_1_34",0.453244465020907
"Q8TD20_IDR_568_617",0.546755534979093
"Q8TD26_IDR_1_310",0.0942337641459264
"Q8TD26_IDR_1316_1385",0.24886807812172
"Q8TD26_IDR_1410_1447",0.148764243328267
"Q8TD26_IDR_1619_2108",0.32913323542496
"Q8TD26_IDR_2110_2715",0.179000678979127
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.520434513033091
"Q8TD31_IDR_675_782",0.47956548696691
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.503001293306753
"Q8TD43_IDR_713_764",0.496998706693247
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.39805313738142
"Q8TDD1_IDR_1_96",0.358900934916897
"Q8TDD1_IDR_578_739",0.369555036030659
"Q8TDD1_IDR_774_881",0.271544029052443
"Q8TDD2_IDR_1_129",0.308478266960884
"Q8TDD2_IDR_173_289",0.452448904940327
"Q8TDD2_IDR_361_431",0.239072828098789
"Q8TDF5_IDR_417_471",0.520537927484215
"Q8TDF5_IDR_481_516",0.479462072515785
"Q8TDF6_IDR_1_35",0.418570892358263
"Q8TDF6_IDR_593_673",0.581429107641737
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.145768377238703
"Q8TDI0_IDR_1203_1252",0.168205366848225
"Q8TDI0_IDR_1328_1405",0.193387458830982
"Q8TDI0_IDR_1532_1699",0.198790222794726
"Q8TDI0_IDR_200_341",0.128925830818542
"Q8TDI0_IDR_651_681",0.164922743468822
"Q8TDI7_IDR_1_157",0.455069890232978
"Q8TDI7_IDR_800_906",0.544930109767022
"Q8TDN2_IDR_56_92",0.485809578084163
"Q8TDN4_IDR_1_317",0.564936282216773
"Q8TDN4_IDR_410_443",0.435063717783227
"Q8TDN6_IDR_1_53",0.264676358206428
"Q8TDN6_IDR_271_306",0.308956617416974
"Q8TDN6_IDR_309_353",0.426367024376597
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.530321983114023
"Q8TDS5_IDR_374_423",0.469678016885977
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.302884435944945
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.527108425280422
"Q68BL8_IDR_183_486",0.472891574719577
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.392329527278338
"Q68CP9_IDR_473_531",0.157301122410026
"Q68CP9_IDR_535_569",0.145606542385692
"Q68CP9_IDR_603_1629",0.304762807925944
"Q68CQ1_IDR_1_193",0.570576821354864
"Q68CQ1_IDR_195_239",0.429423178645136
"Q68CQ4_IDR_1_75",0.470514394856145
"Q68CQ4_IDR_78_186",0.529485605143855
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.507307851851036
"Q68CR1_IDR_1_33",0.492692148148964
"Q68DE3_IDR_2199_2245",0.281192569616678
"Q68DH5_IDR_1_94",0.582058474967991
"Q68DH5_IDR_582_695",0.417941525032009
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.360229010594813
"Q68DQ2_IDR_1480_1759",0.354814375764679
"Q68DQ2_IDR_1768_2281",0.284956613640509
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.251610417948181
"Q68DX3_IDR_190_305",0.250075515167159
"Q68DX3_IDR_679_768",0.238734606627614
"Q68DX3_IDR_864_939",0.259579460257045
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.50613703347472
"Q6A163_IDR_1_31",0.486535380182097
"Q6AHZ1_IDR_1155_1222",0.224076841559026
"Q6AHZ1_IDR_350_443",0.288224769199867
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.488819981220222
"Q6AI14_IDR_602_798",0.511180018779778
"Q6AI39_IDR_25_722",0.337480874264916
"Q6AI39_IDR_800_1002",0.250632070511856
"Q6A162_IDR_398_429",0.49386296652528
"Q6A163_IDR_411_455",0.513464619817903
"Q6AHZ1_IDR_1236_1310",0.200250034001874
"Q6AHZ1_IDR_464_881",0.287448355239233
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.249922108048104
"Q6AI39_IDR_741_796",0.161964947175124
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.274531748011305
"Q6AWC2_IDR_425_488",0.190623891868283
"Q6AWC2_IDR_493_686",0.20529379301203
"Q6DN90_IDR_1_520",0.444306459271181
"Q6DN90_IDR_875_963",0.555693540728819
"Q6DT37_IDR_1455_1551",0.193834923674724
"Q6DT37_IDR_403_446",0.196767734601144
"Q6DT37_IDR_455_495",0.195179954006804
"Q6DT37_IDR_563_631",0.205206395708383
"Q6DT37_IDR_786_903",0.209010992008945
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.471844733551673
"Q6EMB2_IDR_532_660",0.528155266448327
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.604939272063254
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.498303900443758
"Q8TE67_IDR_400_450",0.501696099556242
"Q8TE68_IDR_159_253",0.344635185532365
"Q8TE68_IDR_431_478",0.366039328298415
"Q8TE68_IDR_536_633",0.28932548616922
"Q8TE73_IDR_1059_1096",0.430121255796185
"Q8TE73_IDR_896_930",0.569878744203815
"Q8TE76_IDR_405_450",0.439471844125006
"Q8TE76_IDR_457_793",0.560528155874994
"Q8TE77_IDR_470_659",0.424029164083785
"Q8TE77_IDR_52_91",0.575970835916214
"Q8TE82_IDR_1_76",0.490089903871649
"Q8TE82_IDR_229_265",0.509910096128351
"Q8TE85_IDR_77_219",0.385369045755155
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.240363213459765
"Q8TEJ3_IDR_1_45",0.23694092698754
"Q8TEJ3_IDR_320_461",0.246568208789609
"Q8TEJ3_IDR_528_821",0.276127650763086
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.46974182751766
"Q8TEL6_IDR_343_373",0.53025817248234
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.286880621889006
"Q8TEP8_IDR_2070_2125",0.345908982090077
"Q8TEP8_IDR_43_1211",0.367210396020917
"Q8TEQ0_IDR_184_389",0.17173505952061
"Q8TEQ0_IDR_407_511",0.230030955472228
"Q8TEQ0_IDR_617_649",0.378150250938419
"Q8TEQ0_IDR_777_813",0.220083734068743
"Q8TEQ6_IDR_1306_1349",0.299211674020568
"Q8TEQ6_IDR_1390_1427",0.305188862572381
"Q8TEQ6_IDR_822_881",0.395599463407051
"Q8TER5_IDR_191_521",0.321507872787202
"Q8TEW8_IDR_593_1205",0.42627012322391
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.357719621725452
"Q8TEY5_IDR_145_183",0.341984645552116
"Q8TEY5_IDR_314_395",0.300295732722432
"Q8TEY7_IDR_129_183",0.473590819146558
"Q8TEY7_IDR_293_473",0.526409180853442
"Q8TF01_IDR_1_33",0.452145654755542
"Q8TF01_IDR_47_805",0.547854345244458
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.56200915642651
"Q8TF17_IDR_9_39",0.43799084357349
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.555684343773691
"Q8TF21_IDR_271_823",0.444315656226309
"Q8TF30_IDR_472_705",0.590974773842531
"Q8TF30_IDR_755_809",0.409025226157469
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.477886691877566
"Q8TF68_IDR_1_260",0.729507133330164
"Q8TF68_IDR_455_543",0.270492866669836
"Q8TF71_IDR_1_61",0.452580666963321
"Q8TF71_IDR_476_515",0.547419333036679
"Q8TF72_IDR_112_1665",0.546526166295136
"Q8TF72_IDR_1688_1777",0.453473833704864
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.49641055820437
"Q8WTP8_IDR_283_325",0.50358944179563
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.498186780540273
"Q8WTQ4_IDR_41_165",0.501813219459727
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.476613745656811
"Q8WTT2_IDR_435_472",0.523386254343189
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.489994363709165
"Q8WTX9_IDR_285_450",0.510005636290835
"Q8WU08_IDR_320_361",0.503877175957635
"Q8WU08_IDR_364_396",0.496122824042365
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.64582195307675
"Q8WU20_IDR_478_508",0.35417804692325
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.272518757707829
"Q8WU90_IDR_265_295",0.416307705391489
"Q8WU90_IDR_297_396",0.311173536900682
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.252044532666023
"Q8WUA4_IDR_765_797",0.355492242147114
"Q8WUA4_IDR_877_911",0.392463225186863
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.359180367973865
"Q8WUQ7_IDR_471_556",0.401746399092164
"Q8WUQ7_IDR_589_624",0.239073232933971
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.256503007994853
"Q8WUY3_IDR_2558_2632",0.151739249859119
"Q8WUY3_IDR_2640_2874",0.187599121877221
"Q8WUY3_IDR_358_936",0.123012562110687
"Q8WUY3_IDR_938_2344",0.281146058158119
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.434456258647807
"Q8WV15_IDR_263_306",0.565543741352193
"Q8WVB6_IDR_321_356",0.256045152451609
"Q8WVB6_IDR_859_921",0.248708764996986
"Q8WVC0_IDR_1_352",0.513114968969014
"Q8WVC0_IDR_523_666",0.486885031030986
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
