"","GO0005525_GTP_binding"
"Q8N9Z2_IDR_1_54",0.510474318034481
"Q8N9Z2_IDR_87_176",0.489525681965519
"Q8N9Z9_IDR_260_388",0.552448706878602
"Q8N9Z9_IDR_26_129",0.447551293121398
"Q8NA03_IDR_1_111",0.205277927254679
"Q8NA03_IDR_132_261",0.191308006293506
"Q8NA03_IDR_329_384",0.195686990836694
"Q8NA03_IDR_418_521",0.201986011590069
"Q8NA03_IDR_548_581",0.205741064025051
"Q8NA19_IDR_1_43",0.529918404629966
"Q8NA19_IDR_366_514",0.470081595370034
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.505110407026284
"Q8NA31_IDR_421_673",0.494889592973716
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.342138184105671
"Q8NA47_IDR_262_296",0.327612931890185
"Q8NA47_IDR_531_563",0.330248884004144
"Q8NAM6_IDR_128_308",0.478237434610669
"Q8NAM6_IDR_1_38",0.521762565389331
"Q8NAN2_IDR_288_334",0.486934133959685
"Q8NAN2_IDR_96_200",0.513065866040315
"Q8NAP3_IDR_123_165",0.32658254877094
"Q8NAP3_IDR_176_459",0.351932465592578
"Q8NAP3_IDR_522_970",0.321484985636481
"Q8NAP8_IDR_125_370",0.475710646406539
"Q8NAP8_IDR_402_495",0.524289353593461
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.339677915405859
"Q8NAT2_IDR_693_915",0.310350497637758
"Q8NAT2_IDR_95_126",0.349971586956382
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.469151344110348
"Q8NAV2_IDR_308_365",0.530848655889652
"Q8NAX2_IDR_115_232",0.263529053885301
"Q8NAX2_IDR_1_54",0.239719650564458
"Q8NAX2_IDR_308_349",0.246252356006786
"Q8NBF1_IDR_1_190",0.486136846615265
"Q8NBF1_IDR_298_513",0.513863153384735
"Q8NBF6_IDR_239_378",0.532938485151056
"Q8NBF6_IDR_587_648",0.467061514848944
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.49089969780672
"Q8NBP5_IDR_222_265",0.50910030219328
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.477088653535249
"Q8NBR0_IDR_363_393",0.52291134646475
"Q8NC60_IDR_18_66",0.509317344912315
"Q8NC60_IDR_82_123",0.490682655087685
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.512603335958983
"Q8NC74_IDR_1_103",0.487396664041017
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.516092804115936
"Q8NCA9_IDR_258_323",0.483907195884064
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.311530929614799
"Q8NCD3_IDR_448_748",0.377928121318352
"Q8NCD3_IDR_73_146",0.310540949066849
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.486977034712614
"Q8NCF5_IDR_55_247",0.513022965287386
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.496041745214289
"Q8NCX0_IDR_1_101",0.503958254785711
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.330424530425524
"Q8ND04_IDR_656_739",0.343435486343941
"Q8ND04_IDR_99_132",0.326139983230536
"Q8ND07_IDR_1_39",0.465615881543585
"Q8ND07_IDR_459_497",0.534384118456415
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.318639302470461
"Q8ND24_IDR_425_551",0.340181174471011
"Q8ND24_IDR_610_653",0.341179523058528
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.356787175898723
"Q8ND30_IDR_1_49",0.322794260147703
"Q8ND30_IDR_842_876",0.320418563953574
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.332178908029521
"Q8NDI1_IDR_174_542",0.297902581494188
"Q8NDI1_IDR_544_1075",0.36991851047629
"Q8NDL9_IDR_343_417",0.455980862342092
"Q8NDL9_IDR_600_886",0.544019137657908
"Q8NDM7_IDR_749_785",0.532880551136373
"Q8NDM7_IDR_930_986",0.467119448863627
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.314121293647775
"Q8NDT2_IDR_223_306",0.346956894345385
"Q8NDT2_IDR_554_709",0.33892181200684
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.504292843100519
"Q8NDX1_IDR_1_583",0.495707156899481
"Q8NDX2_IDR_1_64",0.489375633199552
"Q8NDX2_IDR_510_589",0.510624366800448
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.492540993263454
"Q8NEA5_IDR_28_83",0.507459006736546
"Q8NEA6_IDR_1_340",0.478963918195712
"Q8NEA6_IDR_446_666",0.521036081804288
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.492782260895351
"Q8NEB7_IDR_1_35",0.507217739104649
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.498823876623438
"Q8NEG2_IDR_27_72",0.501176123376562
"Q8NEN9_IDR_1107_1154",0.323243158943779
"Q8NEN9_IDR_454_677",0.348701242603313
"Q8NEN9_IDR_886_998",0.328055598452909
"Q8NEP3_IDR_1_85",0.507306114828025
"Q8NEP3_IDR_303_725",0.492693885171975
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.50366841447175
"Q8NER1_IDR_762_839",0.49633158552825
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.564237751999405
"Q8NET4_IDR_1313_1351",0.435762248000595
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.511886841891797
"Q8NET8_IDR_750_790",0.488113158108203
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.109207904623774
"Q8NEZ4_IDR_4251_4345",0.116063425154768
"Q8NF37_IDR_1_36",0.330074020625075
"Q8NF37_IDR_38_73",0.330536616836378
"Q8NF37_IDR_496_534",0.339389362538547
"Q8NF50_IDR_1234_1287",0.287740507766148
"Q8NF50_IDR_1347_1418",0.295996257829218
"Q8NF50_IDR_420_456",0.416263234404634
"Q8NF64_IDR_1_416",0.488628966756571
"Q8NF64_IDR_685_883",0.511371033243429
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.168402952564817
"Q8NF91_IDR_5763_6086",0.159720292464619
"Q8NFG4_IDR_278_337",0.495417384248327
"Q8NFG4_IDR_30_87",0.504582615751673
"Q8NFH5_IDR_1_171",0.47419729578079
"Q8NFH5_IDR_250_308",0.52580270421921
"Q8NFH8_IDR_142_272",0.46765046561726
"Q8NFH8_IDR_362_617",0.53234953438274
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.492315286417169
"Q8NFJ8_IDR_312_381",0.507684713582831
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.532303294948949
"Q8NFM4_IDR_487_536",0.467696705051051
"Q8NFM7_IDR_2_34",0.332401223381502
"Q8NFM7_IDR_515_548",0.326211090366865
"Q8NFM7_IDR_561_739",0.341387686251633
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.251410818052375
"Q8NFP9_IDR_1_55",0.261123368900623
"Q8NFP9_IDR_1581_1881",0.245785357272659
"Q8NFP9_IDR_951_1328",0.241680455774343
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.256292761592886
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.520574522865914
"Q8NFW9_IDR_25_73",0.479425477134086
"Q8NFY4_IDR_545_662",0.275321527186263
"Q8NFY4_IDR_691_829",0.274578748232374
"Q8NFY4_IDR_832_1070",0.450099724581363
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.337848428158819
"Q8NFZ3_IDR_605_668",0.338361085804554
"Q8NFZ3_IDR_701_816",0.323790486036627
"Q8NFZ4_IDR_613_679",0.502569034643967
"Q8NFZ4_IDR_701_835",0.497430965356033
"Q8NFZ5_IDR_157_207",0.489850835714357
"Q8NFZ5_IDR_330_400",0.510149164285643
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.322540525384278
"Q8NG08_IDR_795_825",0.321573585915454
"Q8NG08_IDR_957_1062",0.355885888700268
"Q8NG27_IDR_122_481",0.492060735260359
"Q8NG27_IDR_37_112",0.507939264739641
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.500248296261403
"Q8NHS3_IDR_245_290",0.499751703738597
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.305494828030982
"Q8NHU6_IDR_850_899",0.344186512056893
"Q8NHU6_IDR_89_231",0.350318659912124
"Q8NHV4_IDR_309_350",0.509516917108251
"Q8NHV4_IDR_354_626",0.490483082891749
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.490710670717642
"Q8NHW3_IDR_319_353",0.509289329282358
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.510523573593259
"Q8NHX4_IDR_161_192",0.489476426406741
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.443828542669068
"Q8NI35_IDR_1328_1418",0.10630932638698
"Q8NI35_IDR_1622_1670",0.142047634219195
"Q8NI35_IDR_1765_1801",0.106141075219032
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.263321667101415
"Q8NI51_IDR_1_84",0.2374789639881
"Q8NI51_IDR_439_513",0.253504525723078
"Q8NI51_IDR_550_627",0.245694843187407
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.50277669816568
"Q8TA86_IDR_1_81",0.49722330183432
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.337715829282909
"Q8TAB3_IDR_805_992",0.323166851950081
"Q8TAB3_IDR_994_1117",0.33911731876701
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.364167526272665
"Q8TAQ2_IDR_545_609",0.321882263258738
"Q8TAQ2_IDR_720_1214",0.313950210468597
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.510854727347646
"Q8TAT2_IDR_149_233",0.489145272652354
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.503814433221
"Q8TAU0_IDR_235_352",0.496185566779
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.51519418771187
"Q8TAV0_IDR_231_307",0.48480581228813
"Q8TAW3_IDR_1_44",0.507488169099428
"Q8TBA6_IDR_566_665",0.242034132009933
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.482767946646738
"Q8TBB5_IDR_489_520",0.517232053353262
"Q8TBB6_IDR_436_501",0.504412886782112
"Q8TBB6_IDR_680_771",0.495587113217888
"Q8TBC3_IDR_135_191",0.332396061281215
"Q8TBC3_IDR_606_707",0.667603938718785
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.324075174901136
"Q8TBC5_IDR_1_41",0.350116269076697
"Q8TBC5_IDR_473_510",0.325808556022167
"Q8TBE0_IDR_1_73",0.339427635639009
"Q8TBE0_IDR_461_587",0.333312664065504
"Q8TBE0_IDR_76_348",0.327259700295487
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.323725486468735
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.507041249285164
"Q8TBZ0_IDR_752_833",0.492958750714836
"Q8TBZ3_IDR_322_360",0.499323644881807
"Q8TBZ3_IDR_392_507",0.500676355118193
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.483778901031783
"Q8TBZ6_IDR_277_339",0.516221098968217
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.252942860857234
"Q8TC20_IDR_132_309",0.244273994421486
"Q8TC20_IDR_550_634",0.25728493780945
"Q8TC20_IDR_721_777",0.24549820691183
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.524356163041159
"Q8TC76_IDR_291_339",0.475643836958841
"Q8TC90_IDR_131_196",0.349780846380678
"Q8TC90_IDR_1_72",0.338901080235865
"Q8TC90_IDR_200_364",0.311318073383457
"Q8TC92_IDR_2_55",0.325199418874082
"Q8TC92_IDR_383_436",0.356379983999846
"Q8TC92_IDR_493_561",0.318420597126072
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.324403842929947
"Q8TCJ2_IDR_489_548",0.343066051471278
"Q8TCJ2_IDR_776_826",0.332530105598775
"Q8TCN5_IDR_128_630",0.234521190444831
"Q8TCN5_IDR_13_47",0.251914992081817
"Q8TCN5_IDR_49_124",0.258034674133055
"Q8TCN5_IDR_826_881",0.255529143340297
"Q8TCQ1_IDR_1_75",0.516827780939763
"Q8TCQ1_IDR_244_289",0.483172219060237
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.502560427860734
"Q8TCT7_IDR_506_592",0.497439572139266
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.474984708926902
"Q8TD10_IDR_331_391",0.525015291073098
"Q8TD16_IDR_141_666",0.487954339628742
"Q8TD16_IDR_777_824",0.512045660371258
"Q8TD17_IDR_1_40",0.536493187731668
"Q8TD17_IDR_190_344",0.463506812268332
"Q8TD19_IDR_1_48",0.31972834504143
"Q8TD19_IDR_731_807",0.369147148167661
"Q8TD19_IDR_825_961",0.311124506790909
"Q8TD20_IDR_1_34",0.507722883965331
"Q8TD20_IDR_568_617",0.492277116034669
"Q8TD26_IDR_1_310",0.209891761048894
"Q8TD26_IDR_1316_1385",0.194113062401171
"Q8TD26_IDR_1410_1447",0.210640898454301
"Q8TD26_IDR_1619_2108",0.192300022979883
"Q8TD26_IDR_2110_2715",0.193054255115751
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.500936205048732
"Q8TD31_IDR_675_782",0.499063794951268
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.50732804226948
"Q8TD43_IDR_713_764",0.49267195773052
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.505143537034955
"Q8TDD1_IDR_1_96",0.344146595278915
"Q8TDD1_IDR_578_739",0.328302563796697
"Q8TDD1_IDR_774_881",0.327550840924389
"Q8TDD2_IDR_1_129",0.31582680220023
"Q8TDD2_IDR_173_289",0.349260596598641
"Q8TDD2_IDR_361_431",0.334912601201128
"Q8TDF5_IDR_417_471",0.553895051552795
"Q8TDF5_IDR_481_516",0.446104948447205
"Q8TDF6_IDR_1_35",0.560114655194072
"Q8TDF6_IDR_593_673",0.439885344805928
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.170644244481403
"Q8TDI0_IDR_1203_1252",0.166465232591267
"Q8TDI0_IDR_1328_1405",0.171258926684285
"Q8TDI0_IDR_1532_1699",0.159057049047466
"Q8TDI0_IDR_200_341",0.164807788279149
"Q8TDI0_IDR_651_681",0.167766758916431
"Q8TDI7_IDR_1_157",0.565920474358104
"Q8TDI7_IDR_800_906",0.434079525641896
"Q8TDN2_IDR_56_92",0.454938644977032
"Q8TDN4_IDR_1_317",0.540510569637975
"Q8TDN4_IDR_410_443",0.459489430362025
"Q8TDN6_IDR_1_53",0.330371353599718
"Q8TDN6_IDR_271_306",0.338704363419643
"Q8TDN6_IDR_309_353",0.330924282980639
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.497520642265651
"Q8TDS5_IDR_374_423",0.502479357734349
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.286778269371536
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.500947804326165
"Q68BL8_IDR_183_486",0.499052195673835
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.25229406292782
"Q68CP9_IDR_473_531",0.25441701970347
"Q68CP9_IDR_535_569",0.25911417112177
"Q68CP9_IDR_603_1629",0.234174746246939
"Q68CQ1_IDR_1_193",0.4942924140628
"Q68CQ1_IDR_195_239",0.5057075859372
"Q68CQ4_IDR_1_75",0.502926038263198
"Q68CQ4_IDR_78_186",0.497073961736802
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.504641840230896
"Q68CR1_IDR_1_33",0.495358159769104
"Q68DE3_IDR_2199_2245",0.341932843197308
"Q68DH5_IDR_1_94",0.484009963024137
"Q68DH5_IDR_582_695",0.515990036975863
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.336715847409657
"Q68DQ2_IDR_1480_1759",0.332485027558542
"Q68DQ2_IDR_1768_2281",0.330799125031801
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.24273768833626
"Q68DX3_IDR_190_305",0.264083226024063
"Q68DX3_IDR_679_768",0.24940600523581
"Q68DX3_IDR_864_939",0.243773080403867
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.511117700124467
"Q6A163_IDR_1_31",0.5069588495294
"Q6AHZ1_IDR_1155_1222",0.245203162094774
"Q6AHZ1_IDR_350_443",0.235147426031837
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.421963484963012
"Q6AI14_IDR_602_798",0.578036515036988
"Q6AI39_IDR_25_722",0.234163430791672
"Q6AI39_IDR_800_1002",0.257509884432351
"Q6A162_IDR_398_429",0.488882299875533
"Q6A163_IDR_411_455",0.4930411504706
"Q6AHZ1_IDR_1236_1310",0.281152409201097
"Q6AHZ1_IDR_464_881",0.238497002672292
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.25868731216682
"Q6AI39_IDR_741_796",0.249639372609158
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.192797745393292
"Q6AWC2_IDR_425_488",0.197319530807775
"Q6AWC2_IDR_493_686",0.209979209987454
"Q6DN90_IDR_1_520",0.349822371180078
"Q6DN90_IDR_875_963",0.650177628819922
"Q6DT37_IDR_1455_1551",0.222194740369081
"Q6DT37_IDR_403_446",0.191350022577103
"Q6DT37_IDR_455_495",0.188750155782984
"Q6DT37_IDR_563_631",0.188475162606591
"Q6DT37_IDR_786_903",0.20922991866424
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.524336412258798
"Q6EMB2_IDR_532_660",0.475663587741202
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.491692373413791
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.498978178951828
"Q8TE67_IDR_400_450",0.501021821048172
"Q8TE68_IDR_159_253",0.338633666655317
"Q8TE68_IDR_431_478",0.3195408706835
"Q8TE68_IDR_536_633",0.341825462661182
"Q8TE73_IDR_1059_1096",0.520130521292021
"Q8TE73_IDR_896_930",0.479869478707979
"Q8TE76_IDR_405_450",0.490184325627763
"Q8TE76_IDR_457_793",0.509815674372237
"Q8TE77_IDR_470_659",0.567741560769263
"Q8TE77_IDR_52_91",0.432258439230738
"Q8TE82_IDR_1_76",0.487287121742662
"Q8TE82_IDR_229_265",0.512712878257338
"Q8TE85_IDR_77_219",0.321152679515978
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.235572280683299
"Q8TEJ3_IDR_1_45",0.232385718260778
"Q8TEJ3_IDR_320_461",0.263096357989434
"Q8TEJ3_IDR_528_821",0.268945643066489
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.488929527156693
"Q8TEL6_IDR_343_373",0.511070472843307
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.315154325488238
"Q8TEP8_IDR_2070_2125",0.328103994699922
"Q8TEP8_IDR_43_1211",0.356741679811839
"Q8TEQ0_IDR_184_389",0.246389713018828
"Q8TEQ0_IDR_407_511",0.236431505999722
"Q8TEQ0_IDR_617_649",0.252473034534438
"Q8TEQ0_IDR_777_813",0.264705746447013
"Q8TEQ6_IDR_1306_1349",0.343104545178811
"Q8TEQ6_IDR_1390_1427",0.332262455657776
"Q8TEQ6_IDR_822_881",0.324632999163413
"Q8TER5_IDR_191_521",0.339924807242147
"Q8TEW8_IDR_593_1205",0.288809695870039
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.315268170292911
"Q8TEY5_IDR_145_183",0.328846446043056
"Q8TEY5_IDR_314_395",0.355885383664033
"Q8TEY7_IDR_129_183",0.481010652985242
"Q8TEY7_IDR_293_473",0.518989347014758
"Q8TF01_IDR_1_33",0.475585379533935
"Q8TF01_IDR_47_805",0.524414620466065
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.533704368514816
"Q8TF17_IDR_9_39",0.466295631485184
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.517910588385608
"Q8TF21_IDR_271_823",0.482089411614392
"Q8TF30_IDR_472_705",0.510715557737081
"Q8TF30_IDR_755_809",0.489284442262919
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.489332078069025
"Q8TF68_IDR_1_260",0.491816883291437
"Q8TF68_IDR_455_543",0.508183116708563
"Q8TF71_IDR_1_61",0.498767864517155
"Q8TF71_IDR_476_515",0.501232135482845
"Q8TF72_IDR_112_1665",0.829587231302995
"Q8TF72_IDR_1688_1777",0.170412768697005
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.488298479113634
"Q8WTP8_IDR_283_325",0.511701520886366
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.515607424521735
"Q8WTQ4_IDR_41_165",0.484392575478265
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.496949971560118
"Q8WTT2_IDR_435_472",0.503050028439882
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.492139260722861
"Q8WTX9_IDR_285_450",0.507860739277139
"Q8WU08_IDR_320_361",0.501956033375412
"Q8WU08_IDR_364_396",0.498043966624588
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.50016907685323
"Q8WU20_IDR_478_508",0.49983092314677
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.326884222679075
"Q8WU90_IDR_265_295",0.344741235027224
"Q8WU90_IDR_297_396",0.328374542293701
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.325613123082137
"Q8WUA4_IDR_765_797",0.332678637352493
"Q8WUA4_IDR_877_911",0.34170823956537
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.354940743622935
"Q8WUQ7_IDR_471_556",0.314872554396587
"Q8WUQ7_IDR_589_624",0.330186701980478
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.178461467124248
"Q8WUY3_IDR_2558_2632",0.206764730627535
"Q8WUY3_IDR_2640_2874",0.205478840450812
"Q8WUY3_IDR_358_936",0.236364812276637
"Q8WUY3_IDR_938_2344",0.172930149520768
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.503500113470552
"Q8WV15_IDR_263_306",0.496499886529448
"Q8WVB6_IDR_321_356",0.249514174613124
"Q8WVB6_IDR_859_921",0.246735262789374
"Q8WVC0_IDR_1_352",0.544789910299339
"Q8WVC0_IDR_523_666",0.455210089700661
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
