"","GO0019935_cyclic_nucleotide_mediated_signaling"
"Q8N9Z0_IDR_77_172",1
"Q8N9Z2_IDR_1_54",0.501608774590934
"Q8N9Z2_IDR_87_176",0.498391225409066
"Q8N9Z9_IDR_260_388",0.539730315046184
"Q8N9Z9_IDR_26_129",0.460269684953817
"Q8NA03_IDR_1_111",0.200638302133331
"Q8NA03_IDR_132_261",0.197875403674695
"Q8NA03_IDR_329_384",0.198351432477585
"Q8NA03_IDR_418_521",0.204372274715467
"Q8NA03_IDR_548_581",0.198762586998923
"Q8NA19_IDR_1_43",0.508850542546767
"Q8NA19_IDR_366_514",0.491149457453233
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.469131496159087
"Q8NA31_IDR_421_673",0.530868503840913
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.334464327660839
"Q8NA47_IDR_262_296",0.32682890420172
"Q8NA47_IDR_531_563",0.338706768137442
"Q8NAM6_IDR_128_308",0.498738991730081
"Q8NAM6_IDR_1_38",0.501261008269919
"Q8NAN2_IDR_288_334",0.488343925656329
"Q8NAN2_IDR_96_200",0.511656074343671
"Q8NAP3_IDR_123_165",0.324534326161991
"Q8NAP3_IDR_176_459",0.344134134648877
"Q8NAP3_IDR_522_970",0.331331539189132
"Q8NAP8_IDR_125_370",0.487198897983886
"Q8NAP8_IDR_402_495",0.512801102016115
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.341703489680828
"Q8NAT2_IDR_693_915",0.3109864115632
"Q8NAT2_IDR_95_126",0.347310098755973
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.470062217364208
"Q8NAV2_IDR_308_365",0.529937782635792
"Q8NAX2_IDR_115_232",0.244617039866195
"Q8NAX2_IDR_1_54",0.255456814547518
"Q8NAX2_IDR_308_349",0.26063657012069
"Q8NBF1_IDR_1_190",0.487830503343249
"Q8NBF1_IDR_298_513",0.512169496656751
"Q8NBF6_IDR_239_378",0.500868627968392
"Q8NBF6_IDR_587_648",0.499131372031608
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.493036431358885
"Q8NBP5_IDR_222_265",0.506963568641115
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.512367619609766
"Q8NBR0_IDR_363_393",0.487632380390234
"Q8NC60_IDR_18_66",0.509306368970239
"Q8NC60_IDR_82_123",0.490693631029761
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.503658227394773
"Q8NC74_IDR_1_103",0.496341772605227
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.483490964812384
"Q8NCA9_IDR_258_323",0.516509035187616
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.366114946997414
"Q8NCD3_IDR_448_748",0.320582855001897
"Q8NCD3_IDR_73_146",0.313302198000688
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.519493767559197
"Q8NCF5_IDR_55_247",0.480506232440803
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.487162351552141
"Q8NCX0_IDR_1_101",0.51283764844786
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.328132367993913
"Q8ND04_IDR_656_739",0.342384682479288
"Q8ND04_IDR_99_132",0.329482949526799
"Q8ND07_IDR_1_39",0.497698556131441
"Q8ND07_IDR_459_497",0.502301443868559
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.329002025425925
"Q8ND24_IDR_425_551",0.329751639438443
"Q8ND24_IDR_610_653",0.341246335135632
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.31449966355279
"Q8ND30_IDR_1_49",0.329272026359586
"Q8ND30_IDR_842_876",0.356228310087624
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.327557353714857
"Q8NDI1_IDR_174_542",0.311718564238681
"Q8NDI1_IDR_544_1075",0.360724082046462
"Q8NDL9_IDR_343_417",0.491067387582379
"Q8NDL9_IDR_600_886",0.508932612417621
"Q8NDM7_IDR_749_785",0.505676271773855
"Q8NDM7_IDR_930_986",0.494323728226145
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.323122911985915
"Q8NDT2_IDR_223_306",0.342834015259553
"Q8NDT2_IDR_554_709",0.334043072754531
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.528417627704013
"Q8NDX1_IDR_1_583",0.471582372295987
"Q8NDX2_IDR_1_64",0.493773214434885
"Q8NDX2_IDR_510_589",0.506226785565115
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.481481120009567
"Q8NEA5_IDR_28_83",0.518518879990433
"Q8NEA6_IDR_1_340",0.541151930546064
"Q8NEA6_IDR_446_666",0.458848069453936
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.494607752472392
"Q8NEB7_IDR_1_35",0.505392247527608
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.509310703373607
"Q8NEG2_IDR_27_72",0.490689296626393
"Q8NEN9_IDR_1107_1154",0.320290400715713
"Q8NEN9_IDR_454_677",0.308331834213289
"Q8NEN9_IDR_886_998",0.371377765070997
"Q8NEP3_IDR_1_85",0.504826874371344
"Q8NEP3_IDR_303_725",0.495173125628656
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.48877619217839
"Q8NER1_IDR_762_839",0.51122380782161
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.502442463362411
"Q8NET4_IDR_1313_1351",0.497557536637589
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.514323425924959
"Q8NET8_IDR_750_790",0.485676574075041
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.114839445347059
"Q8NEZ4_IDR_4251_4345",0.111246598635855
"Q8NF37_IDR_1_36",0.33380372310847
"Q8NF37_IDR_38_73",0.33852345684898
"Q8NF37_IDR_496_534",0.327672820042551
"Q8NF50_IDR_1234_1287",0.340055322759499
"Q8NF50_IDR_1347_1418",0.325445416404743
"Q8NF50_IDR_420_456",0.334499260835758
"Q8NF64_IDR_1_416",0.49012818538215
"Q8NF64_IDR_685_883",0.50987181461785
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.171549910511117
"Q8NF91_IDR_5763_6086",0.163683830133955
"Q8NFG4_IDR_278_337",0.49210118459337
"Q8NFG4_IDR_30_87",0.50789881540663
"Q8NFH5_IDR_1_171",0.486183767875911
"Q8NFH5_IDR_250_308",0.513816232124089
"Q8NFH8_IDR_142_272",0.511473233184566
"Q8NFH8_IDR_362_617",0.488526766815434
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.497372703641373
"Q8NFJ8_IDR_312_381",0.502627296358627
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.501888138987989
"Q8NFM4_IDR_487_536",0.498111861012011
"Q8NFM7_IDR_2_34",0.344889337113564
"Q8NFM7_IDR_515_548",0.348334308575009
"Q8NFM7_IDR_561_739",0.306776354311427
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.264130023262206
"Q8NFP9_IDR_1_55",0.253807737790197
"Q8NFP9_IDR_1581_1881",0.245002392944386
"Q8NFP9_IDR_951_1328",0.237059846003211
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.249242660205918
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.507022252548484
"Q8NFW9_IDR_25_73",0.492977747451516
"Q8NFY4_IDR_545_662",0.313147146291872
"Q8NFY4_IDR_691_829",0.32381028675268
"Q8NFY4_IDR_832_1070",0.363042566955448
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.342675084359237
"Q8NFZ3_IDR_605_668",0.325873578570771
"Q8NFZ3_IDR_701_816",0.331451337069991
"Q8NFZ4_IDR_613_679",0.495347204809805
"Q8NFZ4_IDR_701_835",0.504652795190195
"Q8NFZ5_IDR_157_207",0.479934468741094
"Q8NFZ5_IDR_330_400",0.520065531258906
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.331997993962072
"Q8NG08_IDR_795_825",0.335026721388457
"Q8NG08_IDR_957_1062",0.332975284649472
"Q8NG27_IDR_122_481",0.503614964712428
"Q8NG27_IDR_37_112",0.496385035287572
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.490283637678497
"Q8NHS3_IDR_245_290",0.509716362321503
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.316387886315199
"Q8NHU6_IDR_850_899",0.323906002089742
"Q8NHU6_IDR_89_231",0.359706111595058
"Q8NHV4_IDR_309_350",0.516496334158958
"Q8NHV4_IDR_354_626",0.483503665841042
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.527300640005099
"Q8NHW3_IDR_319_353",0.472699359994901
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.49481655044583
"Q8NHX4_IDR_161_192",0.50518344955417
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.459064068842913
"Q8NI35_IDR_1328_1418",0.106464755219279
"Q8NI35_IDR_1622_1670",0.120687260829044
"Q8NI35_IDR_1765_1801",0.113075156735556
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.249541417866327
"Q8NI51_IDR_1_84",0.244394883585994
"Q8NI51_IDR_439_513",0.253152010676685
"Q8NI51_IDR_550_627",0.252911687870994
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.500318311434677
"Q8TA86_IDR_1_81",0.499681688565323
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.331395052194076
"Q8TAB3_IDR_805_992",0.33439617234546
"Q8TAB3_IDR_994_1117",0.334208775460464
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.330755723047526
"Q8TAQ2_IDR_545_609",0.341727780233068
"Q8TAQ2_IDR_720_1214",0.327516496719406
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.515066346231479
"Q8TAT2_IDR_149_233",0.484933653768521
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.496845122711007
"Q8TAU0_IDR_235_352",0.503154877288993
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.517633460175072
"Q8TAV0_IDR_231_307",0.482366539824928
"Q8TAW3_IDR_1_44",0.501471350497043
"Q8TBA6_IDR_566_665",0.241987014024193
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.499623175144547
"Q8TBB5_IDR_489_520",0.500376824855453
"Q8TBB6_IDR_436_501",0.505264518596419
"Q8TBB6_IDR_680_771",0.494735481403581
"Q8TBC3_IDR_135_191",0.477750801582373
"Q8TBC3_IDR_606_707",0.522249198417627
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.322910311161192
"Q8TBC5_IDR_1_41",0.340392443997037
"Q8TBC5_IDR_473_510",0.336697244841771
"Q8TBE0_IDR_1_73",0.344106290418084
"Q8TBE0_IDR_461_587",0.332906849256024
"Q8TBE0_IDR_76_348",0.322986860325892
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.328136149401312
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.50138356417159
"Q8TBZ0_IDR_752_833",0.49861643582841
"Q8TBZ3_IDR_322_360",0.472808480050195
"Q8TBZ3_IDR_392_507",0.527191519949805
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.503939393313166
"Q8TBZ6_IDR_277_339",0.496060606686834
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.25391206486278
"Q8TC20_IDR_132_309",0.243489462867223
"Q8TC20_IDR_550_634",0.25333111073226
"Q8TC20_IDR_721_777",0.249267361537737
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.51573655987221
"Q8TC76_IDR_291_339",0.48426344012779
"Q8TC90_IDR_131_196",0.363605678875146
"Q8TC90_IDR_1_72",0.327727164820066
"Q8TC90_IDR_200_364",0.308667156304789
"Q8TC92_IDR_2_55",0.332621842164625
"Q8TC92_IDR_383_436",0.333661416771305
"Q8TC92_IDR_493_561",0.33371674106407
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.33069721349114
"Q8TCJ2_IDR_489_548",0.330603080000175
"Q8TCJ2_IDR_776_826",0.338699706508685
"Q8TCN5_IDR_128_630",0.256552956734588
"Q8TCN5_IDR_13_47",0.241599125385716
"Q8TCN5_IDR_49_124",0.250599236588901
"Q8TCN5_IDR_826_881",0.251248681290796
"Q8TCQ1_IDR_1_75",0.517828651438062
"Q8TCQ1_IDR_244_289",0.482171348561938
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.508093437120493
"Q8TCT7_IDR_506_592",0.491906562879507
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.491348988702019
"Q8TD10_IDR_331_391",0.508651011297981
"Q8TD16_IDR_141_666",0.49109688866362
"Q8TD16_IDR_777_824",0.50890311133638
"Q8TD17_IDR_1_40",0.51287730740827
"Q8TD17_IDR_190_344",0.48712269259173
"Q8TD19_IDR_1_48",0.308350179199159
"Q8TD19_IDR_731_807",0.376823330833247
"Q8TD19_IDR_825_961",0.314826489967594
"Q8TD20_IDR_1_34",0.506960180542939
"Q8TD20_IDR_568_617",0.493039819457061
"Q8TD26_IDR_1_310",0.201362353159576
"Q8TD26_IDR_1316_1385",0.196550637366932
"Q8TD26_IDR_1410_1447",0.208652243852944
"Q8TD26_IDR_1619_2108",0.194853121852383
"Q8TD26_IDR_2110_2715",0.198581643768165
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.508160928853898
"Q8TD31_IDR_675_782",0.491839071146102
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.510598253218708
"Q8TD43_IDR_713_764",0.489401746781292
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.517894706903167
"Q8TDD1_IDR_1_96",0.320664916368104
"Q8TDD1_IDR_578_739",0.355341669104867
"Q8TDD1_IDR_774_881",0.323993414527029
"Q8TDD2_IDR_1_129",0.326982443155137
"Q8TDD2_IDR_173_289",0.330993706737708
"Q8TDD2_IDR_361_431",0.342023850107154
"Q8TDF5_IDR_417_471",0.555946200185798
"Q8TDF5_IDR_481_516",0.444053799814202
"Q8TDF6_IDR_1_35",0.514683326877122
"Q8TDF6_IDR_593_673",0.485316673122877
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.163601846969534
"Q8TDI0_IDR_1203_1252",0.165129601278154
"Q8TDI0_IDR_1328_1405",0.180900668871534
"Q8TDI0_IDR_1532_1699",0.157660021892073
"Q8TDI0_IDR_200_341",0.166146139549954
"Q8TDI0_IDR_651_681",0.166561721438751
"Q8TDI7_IDR_1_157",0.479695185412213
"Q8TDI7_IDR_800_906",0.520304814587787
"Q8TDN2_IDR_56_92",0.487553878574292
"Q8TDN4_IDR_1_317",0.494909663528427
"Q8TDN4_IDR_410_443",0.505090336471573
"Q8TDN6_IDR_1_53",0.334207753192666
"Q8TDN6_IDR_271_306",0.333244744680141
"Q8TDN6_IDR_309_353",0.332547502127193
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.502236617015476
"Q8TDS5_IDR_374_423",0.497763382984524
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.316235382189326
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.498997363459146
"Q68BL8_IDR_183_486",0.501002636540854
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.255404470569399
"Q68CP9_IDR_473_531",0.247380651402238
"Q68CP9_IDR_535_569",0.248665525093609
"Q68CP9_IDR_603_1629",0.248549352934754
"Q68CQ1_IDR_1_193",0.479921952614332
"Q68CQ1_IDR_195_239",0.520078047385668
"Q68CQ4_IDR_1_75",0.5070348753313
"Q68CQ4_IDR_78_186",0.4929651246687
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.504755317948318
"Q68CR1_IDR_1_33",0.495244682051682
"Q68DE3_IDR_2199_2245",0.338408664020984
"Q68DH5_IDR_1_94",0.513548574275659
"Q68DH5_IDR_582_695",0.486451425724341
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.351644511332699
"Q68DQ2_IDR_1480_1759",0.321415496613593
"Q68DQ2_IDR_1768_2281",0.326939992053708
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.23577642427502
"Q68DX3_IDR_190_305",0.271670107278157
"Q68DX3_IDR_679_768",0.25109942330291
"Q68DX3_IDR_864_939",0.241454045143913
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.503434893597976
"Q6A163_IDR_1_31",0.505424451206771
"Q6AHZ1_IDR_1155_1222",0.241664165429023
"Q6AHZ1_IDR_350_443",0.247523281634942
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.480703227736731
"Q6AI14_IDR_602_798",0.519296772263269
"Q6AI39_IDR_25_722",0.254851436921752
"Q6AI39_IDR_800_1002",0.256542446252637
"Q6A162_IDR_398_429",0.496565106402024
"Q6A163_IDR_411_455",0.494575548793229
"Q6AHZ1_IDR_1236_1310",0.253794100506338
"Q6AHZ1_IDR_464_881",0.257018452429697
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.251524764520747
"Q6AI39_IDR_741_796",0.237081352304864
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.196292904395896
"Q6AWC2_IDR_425_488",0.20315678029391
"Q6AWC2_IDR_493_686",0.190437321596789
"Q6DN90_IDR_1_520",0.499408218653685
"Q6DN90_IDR_875_963",0.500591781346315
"Q6DT37_IDR_1455_1551",0.202367509740717
"Q6DT37_IDR_403_446",0.191978307379659
"Q6DT37_IDR_455_495",0.19801867180155
"Q6DT37_IDR_563_631",0.206063971027537
"Q6DT37_IDR_786_903",0.201571540050538
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.514349430629191
"Q6EMB2_IDR_532_660",0.485650569370809
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.50189205098155
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.492481437233081
"Q8TE67_IDR_400_450",0.507518562766919
"Q8TE68_IDR_159_253",0.33891228663037
"Q8TE68_IDR_431_478",0.326388170675962
"Q8TE68_IDR_536_633",0.334699542693668
"Q8TE73_IDR_1059_1096",0.50850235917364
"Q8TE73_IDR_896_930",0.49149764082636
"Q8TE76_IDR_405_450",0.494154450363888
"Q8TE76_IDR_457_793",0.505845549636112
"Q8TE77_IDR_470_659",0.511303860018282
"Q8TE77_IDR_52_91",0.488696139981718
"Q8TE82_IDR_1_76",0.496474063379851
"Q8TE82_IDR_229_265",0.503525936620149
"Q8TE85_IDR_77_219",0.329377435318328
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.248883712885669
"Q8TEJ3_IDR_1_45",0.247471949911943
"Q8TEJ3_IDR_320_461",0.247891463991658
"Q8TEJ3_IDR_528_821",0.25575287321073
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.501081808239195
"Q8TEL6_IDR_343_373",0.498918191760805
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.324019327617119
"Q8TEP8_IDR_2070_2125",0.332295596331733
"Q8TEP8_IDR_43_1211",0.343685076051147
"Q8TEQ0_IDR_184_389",0.237300677628135
"Q8TEQ0_IDR_407_511",0.25918457185662
"Q8TEQ0_IDR_617_649",0.25037241454266
"Q8TEQ0_IDR_777_813",0.253142335972585
"Q8TEQ6_IDR_1306_1349",0.343401882956004
"Q8TEQ6_IDR_1390_1427",0.329613969888092
"Q8TEQ6_IDR_822_881",0.326984147155904
"Q8TER5_IDR_191_521",0.328007752326568
"Q8TEW8_IDR_593_1205",0.328185776706909
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.318844416663698
"Q8TEY5_IDR_145_183",0.322779408839092
"Q8TEY5_IDR_314_395",0.35837617449721
"Q8TEY7_IDR_129_183",0.493871858390147
"Q8TEY7_IDR_293_473",0.506128141609853
"Q8TF01_IDR_1_33",0.513195651854841
"Q8TF01_IDR_47_805",0.486804348145159
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.509168371792259
"Q8TF17_IDR_9_39",0.490831628207741
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.511947525046743
"Q8TF21_IDR_271_823",0.488052474953256
"Q8TF30_IDR_472_705",0.501190698238544
"Q8TF30_IDR_755_809",0.498809301761456
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.512201664270801
"Q8TF68_IDR_1_260",0.514659619359671
"Q8TF68_IDR_455_543",0.485340380640329
"Q8TF71_IDR_1_61",0.489522655379283
"Q8TF71_IDR_476_515",0.510477344620717
"Q8TF72_IDR_112_1665",0.523751441237499
"Q8TF72_IDR_1688_1777",0.476248558762501
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.511157508087544
"Q8WTP8_IDR_283_325",0.488842491912456
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.507722351427999
"Q8WTQ4_IDR_41_165",0.492277648572001
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.476669675972531
"Q8WTT2_IDR_435_472",0.523330324027469
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.525807736856296
"Q8WTX9_IDR_285_450",0.474192263143704
"Q8WU08_IDR_320_361",0.505932653697494
"Q8WU08_IDR_364_396",0.494067346302506
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.516117368423483
"Q8WU20_IDR_478_508",0.483882631576517
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.337008410635488
"Q8WU90_IDR_265_295",0.336487191109393
"Q8WU90_IDR_297_396",0.326504398255119
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.330910846224764
"Q8WUA4_IDR_765_797",0.329984151551587
"Q8WUA4_IDR_877_911",0.339105002223649
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.33446783754892
"Q8WUQ7_IDR_471_556",0.323657948128274
"Q8WUQ7_IDR_589_624",0.341874214322806
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.190949638992451
"Q8WUY3_IDR_2558_2632",0.206254528403946
"Q8WUY3_IDR_2640_2874",0.194687689785878
"Q8WUY3_IDR_358_936",0.202749762625521
"Q8WUY3_IDR_938_2344",0.205358380192204
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.506944287582106
"Q8WV15_IDR_263_306",0.493055712417894
"Q8WVB6_IDR_321_356",0.255365154266252
"Q8WVB6_IDR_859_921",0.254790660287869
"Q8WVC0_IDR_1_352",0.510079585236798
"Q8WVC0_IDR_523_666",0.489920414763203
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
