"","GO0140640_catalytic_activity._acting_on_a_nucleic_acid"
"Q8N9Z0_IDR_77_172",1
"Q8N9Z2_IDR_1_54",0.50297882807713
"Q8N9Z2_IDR_87_176",0.49702117192287
"Q8N9Z9_IDR_260_388",0.511852627147801
"Q8N9Z9_IDR_26_129",0.488147372852199
"Q8NA03_IDR_1_111",0.1934081073262
"Q8NA03_IDR_132_261",0.205945330775353
"Q8NA03_IDR_329_384",0.209872000981136
"Q8NA03_IDR_418_521",0.187309939950286
"Q8NA03_IDR_548_581",0.203464620967024
"Q8NA19_IDR_1_43",0.555146343723551
"Q8NA19_IDR_366_514",0.444853656276449
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.495841784886728
"Q8NA31_IDR_421_673",0.504158215113272
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.313362505568569
"Q8NA47_IDR_262_296",0.322131476114986
"Q8NA47_IDR_531_563",0.364506018316445
"Q8NAM6_IDR_128_308",0.485420962083283
"Q8NAM6_IDR_1_38",0.514579037916717
"Q8NAN2_IDR_288_334",0.484825481500907
"Q8NAN2_IDR_96_200",0.515174518499093
"Q8NAP3_IDR_123_165",0.347583437546792
"Q8NAP3_IDR_176_459",0.303546812234403
"Q8NAP3_IDR_522_970",0.348869750218804
"Q8NAP8_IDR_125_370",0.49020720077626
"Q8NAP8_IDR_402_495",0.50979279922374
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.324946309108027
"Q8NAT2_IDR_693_915",0.318693266284529
"Q8NAT2_IDR_95_126",0.356360424607445
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.500699278863439
"Q8NAV2_IDR_308_365",0.499300721136561
"Q8NAX2_IDR_115_232",0.244452240108658
"Q8NAX2_IDR_1_54",0.24966856939654
"Q8NAX2_IDR_308_349",0.269375230161373
"Q8NBF1_IDR_1_190",0.495900343948158
"Q8NBF1_IDR_298_513",0.504099656051842
"Q8NBF6_IDR_239_378",0.507232184386744
"Q8NBF6_IDR_587_648",0.492767815613256
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.488142181008908
"Q8NBP5_IDR_222_265",0.511857818991092
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.470839051846139
"Q8NBR0_IDR_363_393",0.529160948153861
"Q8NC60_IDR_18_66",0.448113039489925
"Q8NC60_IDR_82_123",0.551886960510075
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.522492868033746
"Q8NC74_IDR_1_103",0.477507131966254
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.48370673594365
"Q8NCA9_IDR_258_323",0.51629326405635
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.322562397532527
"Q8NCD3_IDR_448_748",0.358551710444477
"Q8NCD3_IDR_73_146",0.318885892022996
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.461841989372982
"Q8NCF5_IDR_55_247",0.538158010627018
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.542553996212598
"Q8NCX0_IDR_1_101",0.457446003787402
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.318870815933405
"Q8ND04_IDR_656_739",0.344608882486586
"Q8ND04_IDR_99_132",0.336520301580009
"Q8ND07_IDR_1_39",0.581154933165047
"Q8ND07_IDR_459_497",0.418845066834953
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.371360579098309
"Q8ND24_IDR_425_551",0.310540244476473
"Q8ND24_IDR_610_653",0.318099176425218
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.340505428212563
"Q8ND30_IDR_1_49",0.322867826459085
"Q8ND30_IDR_842_876",0.336626745328352
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.269446038934992
"Q8NDI1_IDR_174_542",0.284364366683934
"Q8NDI1_IDR_544_1075",0.446189594381074
"Q8NDL9_IDR_343_417",0.531208194933085
"Q8NDL9_IDR_600_886",0.468791805066915
"Q8NDM7_IDR_749_785",0.485673071213322
"Q8NDM7_IDR_930_986",0.514326928786678
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.315031641028732
"Q8NDT2_IDR_223_306",0.292534302110267
"Q8NDT2_IDR_554_709",0.392434056861
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.501934502716999
"Q8NDX1_IDR_1_583",0.498065497283001
"Q8NDX2_IDR_1_64",0.444289342133127
"Q8NDX2_IDR_510_589",0.555710657866873
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.53758864347036
"Q8NEA5_IDR_28_83",0.46241135652964
"Q8NEA6_IDR_1_340",0.467051281922384
"Q8NEA6_IDR_446_666",0.532948718077616
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.538894930573766
"Q8NEB7_IDR_1_35",0.461105069426234
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.543406626758914
"Q8NEG2_IDR_27_72",0.456593373241085
"Q8NEN9_IDR_1107_1154",0.338630513218518
"Q8NEN9_IDR_454_677",0.349662550884465
"Q8NEN9_IDR_886_998",0.311706935897017
"Q8NEP3_IDR_1_85",0.502470203288713
"Q8NEP3_IDR_303_725",0.497529796711287
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.473886986633224
"Q8NER1_IDR_762_839",0.526113013366776
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.449835429979976
"Q8NET4_IDR_1313_1351",0.550164570020024
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.481443153259356
"Q8NET8_IDR_750_790",0.518556846740644
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.108148980076264
"Q8NEZ4_IDR_4251_4345",0.10943646527622
"Q8NF37_IDR_1_36",0.34390141031198
"Q8NF37_IDR_38_73",0.307581491009377
"Q8NF37_IDR_496_534",0.348517098678644
"Q8NF50_IDR_1234_1287",0.311785743568404
"Q8NF50_IDR_1347_1418",0.345518126924657
"Q8NF50_IDR_420_456",0.342696129506939
"Q8NF64_IDR_1_416",0.48155163881898
"Q8NF64_IDR_685_883",0.51844836118102
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.179975602716109
"Q8NF91_IDR_5763_6086",0.159331743596403
"Q8NFG4_IDR_278_337",0.528282737934534
"Q8NFG4_IDR_30_87",0.471717262065466
"Q8NFH5_IDR_1_171",0.493386026003432
"Q8NFH5_IDR_250_308",0.506613973996568
"Q8NFH8_IDR_142_272",0.484634007143349
"Q8NFH8_IDR_362_617",0.515365992856651
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.539959949402194
"Q8NFJ8_IDR_312_381",0.460040050597807
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.507082581358908
"Q8NFM4_IDR_487_536",0.492917418641092
"Q8NFM7_IDR_2_34",0.339204301810404
"Q8NFM7_IDR_515_548",0.341848837867814
"Q8NFM7_IDR_561_739",0.318946860321782
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.24673048021736
"Q8NFP9_IDR_1_55",0.248414018916942
"Q8NFP9_IDR_1581_1881",0.233656618503379
"Q8NFP9_IDR_951_1328",0.271198882362318
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.233307605094723
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.516721584837921
"Q8NFW9_IDR_25_73",0.483278415162079
"Q8NFY4_IDR_545_662",0.326243213235552
"Q8NFY4_IDR_691_829",0.333301316076083
"Q8NFY4_IDR_832_1070",0.340455470688364
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.31179642440618
"Q8NFZ3_IDR_605_668",0.346641748767069
"Q8NFZ3_IDR_701_816",0.34156182682675
"Q8NFZ4_IDR_613_679",0.49942634978957
"Q8NFZ4_IDR_701_835",0.50057365021043
"Q8NFZ5_IDR_157_207",0.507554376855008
"Q8NFZ5_IDR_330_400",0.492445623144992
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.333078063360765
"Q8NG08_IDR_795_825",0.348340658039998
"Q8NG08_IDR_957_1062",0.318581278599238
"Q8NG27_IDR_122_481",0.571458562213899
"Q8NG27_IDR_37_112",0.428541437786101
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.542986171501609
"Q8NHS3_IDR_245_290",0.457013828498391
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.330714423365633
"Q8NHU6_IDR_850_899",0.315490829802531
"Q8NHU6_IDR_89_231",0.353794746831836
"Q8NHV4_IDR_309_350",0.506707621103591
"Q8NHV4_IDR_354_626",0.493292378896409
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.480764701013193
"Q8NHW3_IDR_319_353",0.519235298986807
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.542360538749497
"Q8NHX4_IDR_161_192",0.457639461250503
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.487438510869917
"Q8NI35_IDR_1328_1418",0.102923097138406
"Q8NI35_IDR_1622_1670",0.10331767506776
"Q8NI35_IDR_1765_1801",0.10061817123846
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.230836946508255
"Q8NI51_IDR_1_84",0.226434982279595
"Q8NI51_IDR_439_513",0.230901526407081
"Q8NI51_IDR_550_627",0.311826544805069
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.515283569930655
"Q8TA86_IDR_1_81",0.484716430069344
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.349669042595545
"Q8TAB3_IDR_805_992",0.320718283571927
"Q8TAB3_IDR_994_1117",0.329612673832527
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.368045752422659
"Q8TAQ2_IDR_545_609",0.28869208179258
"Q8TAQ2_IDR_720_1214",0.343262165784761
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.426713386827611
"Q8TAT2_IDR_149_233",0.573286613172389
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.542355804938307
"Q8TAU0_IDR_235_352",0.457644195061693
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.501702571765049
"Q8TAV0_IDR_231_307",0.498297428234951
"Q8TAW3_IDR_1_44",0.480730578779671
"Q8TBA6_IDR_566_665",0.244507379386977
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.524104123520522
"Q8TBB5_IDR_489_520",0.475895876479478
"Q8TBB6_IDR_436_501",0.472987833750289
"Q8TBB6_IDR_680_771",0.527012166249711
"Q8TBC3_IDR_135_191",0.506505528666261
"Q8TBC3_IDR_606_707",0.493494471333739
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.327160650989644
"Q8TBC5_IDR_1_41",0.345188615211777
"Q8TBC5_IDR_473_510",0.327650733798579
"Q8TBE0_IDR_1_73",0.335284302034217
"Q8TBE0_IDR_461_587",0.249143029424504
"Q8TBE0_IDR_76_348",0.415572668541279
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.343302032591989
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.479691666380479
"Q8TBZ0_IDR_752_833",0.520308333619521
"Q8TBZ3_IDR_322_360",0.527532325778423
"Q8TBZ3_IDR_392_507",0.472467674221576
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.608686914514067
"Q8TBZ6_IDR_277_339",0.391313085485933
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.241776903050961
"Q8TC20_IDR_132_309",0.251262427349247
"Q8TC20_IDR_550_634",0.246771785762774
"Q8TC20_IDR_721_777",0.260188883837017
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.486664400295699
"Q8TC76_IDR_291_339",0.513335599704301
"Q8TC90_IDR_131_196",0.283567919915562
"Q8TC90_IDR_1_72",0.333059487818073
"Q8TC90_IDR_200_364",0.383372592266365
"Q8TC92_IDR_2_55",0.303082525911076
"Q8TC92_IDR_383_436",0.348182265842488
"Q8TC92_IDR_493_561",0.348735208246436
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.306726168206657
"Q8TCJ2_IDR_489_548",0.315372403561935
"Q8TCJ2_IDR_776_826",0.377901428231408
"Q8TCN5_IDR_128_630",0.232324827848374
"Q8TCN5_IDR_13_47",0.250318590994164
"Q8TCN5_IDR_49_124",0.272651295739756
"Q8TCN5_IDR_826_881",0.244705285417707
"Q8TCQ1_IDR_1_75",0.510206554497965
"Q8TCQ1_IDR_244_289",0.489793445502035
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.489743932656017
"Q8TCT7_IDR_506_592",0.510256067343983
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.492911778462378
"Q8TD10_IDR_331_391",0.507088221537622
"Q8TD16_IDR_141_666",0.50573581791474
"Q8TD16_IDR_777_824",0.49426418208526
"Q8TD17_IDR_1_40",0.508879505489307
"Q8TD17_IDR_190_344",0.491120494510693
"Q8TD19_IDR_1_48",0.337021481221488
"Q8TD19_IDR_731_807",0.319354313763624
"Q8TD19_IDR_825_961",0.343624205014888
"Q8TD20_IDR_1_34",0.513478593097177
"Q8TD20_IDR_568_617",0.486521406902823
"Q8TD26_IDR_1_310",0.250653768136774
"Q8TD26_IDR_1316_1385",0.194451016383643
"Q8TD26_IDR_1410_1447",0.187152644905376
"Q8TD26_IDR_1619_2108",0.195649369865068
"Q8TD26_IDR_2110_2715",0.17209320070914
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.501914755047659
"Q8TD31_IDR_675_782",0.498085244952341
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.484168231234665
"Q8TD43_IDR_713_764",0.515831768765335
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.495829485399055
"Q8TDD1_IDR_1_96",0.330168157309702
"Q8TDD1_IDR_578_739",0.355931246015782
"Q8TDD1_IDR_774_881",0.313900596674515
"Q8TDD2_IDR_1_129",0.319857179526562
"Q8TDD2_IDR_173_289",0.322404329630165
"Q8TDD2_IDR_361_431",0.357738490843273
"Q8TDF5_IDR_417_471",0.464958766273848
"Q8TDF5_IDR_481_516",0.535041233726152
"Q8TDF6_IDR_1_35",0.523825729213566
"Q8TDF6_IDR_593_673",0.476174270786434
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.197842233910749
"Q8TDI0_IDR_1203_1252",0.145938233103096
"Q8TDI0_IDR_1328_1405",0.149578362942868
"Q8TDI0_IDR_1532_1699",0.178798037120462
"Q8TDI0_IDR_200_341",0.173988847012936
"Q8TDI0_IDR_651_681",0.153854285909888
"Q8TDI7_IDR_1_157",0.600797570931739
"Q8TDI7_IDR_800_906",0.399202429068261
"Q8TDN2_IDR_56_92",0.54504012850362
"Q8TDN4_IDR_1_317",0.490471993947094
"Q8TDN4_IDR_410_443",0.509528006052906
"Q8TDN6_IDR_1_53",0.361318832109951
"Q8TDN6_IDR_271_306",0.278013970756031
"Q8TDN6_IDR_309_353",0.360667197134018
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.470245637307569
"Q8TDS5_IDR_374_423",0.529754362692431
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.328618697247663
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.517563912410507
"Q68BL8_IDR_183_486",0.482436087589493
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.265550597905183
"Q68CP9_IDR_473_531",0.248637019628322
"Q68CP9_IDR_535_569",0.260954867192814
"Q68CP9_IDR_603_1629",0.224857515273681
"Q68CQ1_IDR_1_193",0.485681510685123
"Q68CQ1_IDR_195_239",0.514318489314877
"Q68CQ4_IDR_1_75",0.479019334133713
"Q68CQ4_IDR_78_186",0.520980665866287
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.502806271324581
"Q68CR1_IDR_1_33",0.497193728675419
"Q68DE3_IDR_2199_2245",0.337760336736414
"Q68DH5_IDR_1_94",0.40005508702512
"Q68DH5_IDR_582_695",0.59994491297488
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.308587921485434
"Q68DQ2_IDR_1480_1759",0.329436590099576
"Q68DQ2_IDR_1768_2281",0.361975488414991
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.261862310645876
"Q68DX3_IDR_190_305",0.248114982741875
"Q68DX3_IDR_679_768",0.249315304358338
"Q68DX3_IDR_864_939",0.24070740225391
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.501680040922122
"Q6A163_IDR_1_31",0.497156801873608
"Q6AHZ1_IDR_1155_1222",0.225548611677339
"Q6AHZ1_IDR_350_443",0.224502090001926
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.483110479299256
"Q6AI14_IDR_602_798",0.516889520700744
"Q6AI39_IDR_25_722",0.216970169825098
"Q6AI39_IDR_800_1002",0.278441041215281
"Q6A162_IDR_398_429",0.498319959077878
"Q6A163_IDR_411_455",0.502843198126393
"Q6AHZ1_IDR_1236_1310",0.338042559581952
"Q6AHZ1_IDR_464_881",0.211906738738783
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.250731402644196
"Q6AI39_IDR_741_796",0.253857386315425
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.196924079869027
"Q6AWC2_IDR_425_488",0.18916248011804
"Q6AWC2_IDR_493_686",0.194862397775963
"Q6DN90_IDR_1_520",0.516365018845149
"Q6DN90_IDR_875_963",0.483634981154851
"Q6DT37_IDR_1455_1551",0.207304229762174
"Q6DT37_IDR_403_446",0.198977377477902
"Q6DT37_IDR_455_495",0.202840819928336
"Q6DT37_IDR_563_631",0.200602399801432
"Q6DT37_IDR_786_903",0.190275173030156
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.487342401950891
"Q6EMB2_IDR_532_660",0.512657598049109
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.514193972242504
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.508563717853987
"Q8TE67_IDR_400_450",0.491436282146014
"Q8TE68_IDR_159_253",0.323095473283578
"Q8TE68_IDR_431_478",0.348287166291824
"Q8TE68_IDR_536_633",0.328617360424598
"Q8TE73_IDR_1059_1096",0.479563332776912
"Q8TE73_IDR_896_930",0.520436667223088
"Q8TE76_IDR_405_450",0.513317784169255
"Q8TE76_IDR_457_793",0.486682215830745
"Q8TE77_IDR_470_659",0.496602100117405
"Q8TE77_IDR_52_91",0.503397899882595
"Q8TE82_IDR_1_76",0.49997167626951
"Q8TE82_IDR_229_265",0.50002832373049
"Q8TE85_IDR_77_219",0.287083758021042
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.238584314502349
"Q8TEJ3_IDR_1_45",0.258804296069943
"Q8TEJ3_IDR_320_461",0.248872666527659
"Q8TEJ3_IDR_528_821",0.253738722900049
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.497689013326467
"Q8TEL6_IDR_343_373",0.502310986673533
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.332932684466065
"Q8TEP8_IDR_2070_2125",0.343765800521825
"Q8TEP8_IDR_43_1211",0.32330151501211
"Q8TEQ0_IDR_184_389",0.259332230660291
"Q8TEQ0_IDR_407_511",0.246487485111768
"Q8TEQ0_IDR_617_649",0.242659021802008
"Q8TEQ0_IDR_777_813",0.251521262425934
"Q8TEQ6_IDR_1306_1349",0.296959720568719
"Q8TEQ6_IDR_1390_1427",0.307355620918386
"Q8TEQ6_IDR_822_881",0.395684658512895
"Q8TER5_IDR_191_521",0.366943756637128
"Q8TEW8_IDR_593_1205",0.459641628911404
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.336027923798422
"Q8TEY5_IDR_145_183",0.332409043827311
"Q8TEY5_IDR_314_395",0.331563032374267
"Q8TEY7_IDR_129_183",0.462612350390575
"Q8TEY7_IDR_293_473",0.537387649609425
"Q8TF01_IDR_1_33",0.397611925928956
"Q8TF01_IDR_47_805",0.602388074071044
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.498847722100603
"Q8TF17_IDR_9_39",0.501152277899398
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.416339971224178
"Q8TF21_IDR_271_823",0.583660028775822
"Q8TF30_IDR_472_705",0.497409255950897
"Q8TF30_IDR_755_809",0.502590744049103
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.436022842619965
"Q8TF68_IDR_1_260",0.501819922071637
"Q8TF68_IDR_455_543",0.498180077928363
"Q8TF71_IDR_1_61",0.498439646524275
"Q8TF71_IDR_476_515",0.501560353475725
"Q8TF72_IDR_112_1665",0.500410963092073
"Q8TF72_IDR_1688_1777",0.499589036907927
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.53683388915639
"Q8WTP8_IDR_283_325",0.463166110843611
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.490426129637462
"Q8WTQ4_IDR_41_165",0.509573870362538
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.558454725457489
"Q8WTT2_IDR_435_472",0.441545274542511
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.489978434126225
"Q8WTX9_IDR_285_450",0.510021565873774
"Q8WU08_IDR_320_361",0.515936474484808
"Q8WU08_IDR_364_396",0.484063525515192
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.495002977328828
"Q8WU20_IDR_478_508",0.504997022671172
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.336831386975936
"Q8WU90_IDR_265_295",0.329592142889834
"Q8WU90_IDR_297_396",0.33357647013423
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.432979816245365
"Q8WUA4_IDR_765_797",0.295534338307383
"Q8WUA4_IDR_877_911",0.271485845447253
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.445597222110297
"Q8WUQ7_IDR_471_556",0.282220844173699
"Q8WUQ7_IDR_589_624",0.272181933716004
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.188304627377152
"Q8WUY3_IDR_2558_2632",0.200163008392196
"Q8WUY3_IDR_2640_2874",0.248495548392551
"Q8WUY3_IDR_358_936",0.186255747979231
"Q8WUY3_IDR_938_2344",0.17678106785887
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.502201376905808
"Q8WV15_IDR_263_306",0.497798623094192
"Q8WVB6_IDR_321_356",0.261637383636765
"Q8WVB6_IDR_859_921",0.230322550005575
"Q8WVC0_IDR_1_352",0.580662966875065
"Q8WVC0_IDR_523_666",0.419337033124934
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
