"","GO0019219_regulation_of_nucleobase_containing_compound_metabolic_process"
"Q8N9Z0_IDR_77_172",1
"Q8N9Z2_IDR_1_54",0.508999493566748
"Q8N9Z2_IDR_87_176",0.491000506433252
"Q8N9Z9_IDR_260_388",0.59191481202904
"Q8N9Z9_IDR_26_129",0.40808518797096
"Q8NA03_IDR_1_111",0.204088288420098
"Q8NA03_IDR_132_261",0.226265998758903
"Q8NA03_IDR_329_384",0.182251963189462
"Q8NA03_IDR_418_521",0.185630552120386
"Q8NA03_IDR_548_581",0.201763197511151
"Q8NA19_IDR_1_43",0.354181775726683
"Q8NA19_IDR_366_514",0.645818224273317
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.448596104349466
"Q8NA31_IDR_421_673",0.551403895650534
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.333741390051634
"Q8NA47_IDR_262_296",0.338401742785415
"Q8NA47_IDR_531_563",0.327856867162951
"Q8NAM6_IDR_128_308",0.546283867375278
"Q8NAM6_IDR_1_38",0.453716132624722
"Q8NAN2_IDR_288_334",0.451660642516785
"Q8NAN2_IDR_96_200",0.548339357483215
"Q8NAP3_IDR_123_165",0.46136468739315
"Q8NAP3_IDR_176_459",0.271809388471864
"Q8NAP3_IDR_522_970",0.266825924134987
"Q8NAP8_IDR_125_370",0.616406515270104
"Q8NAP8_IDR_402_495",0.383593484729896
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.279101532421317
"Q8NAT2_IDR_693_915",0.445102564145245
"Q8NAT2_IDR_95_126",0.275795903433438
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.502155526435436
"Q8NAV2_IDR_308_365",0.497844473564564
"Q8NAX2_IDR_115_232",0.250492584704802
"Q8NAX2_IDR_1_54",0.23252546845445
"Q8NAX2_IDR_308_349",0.261566641254781
"Q8NBF1_IDR_1_190",0.655338011104178
"Q8NBF1_IDR_298_513",0.344661988895822
"Q8NBF6_IDR_239_378",0.527458917278048
"Q8NBF6_IDR_587_648",0.472541082721952
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.46444828317329
"Q8NBP5_IDR_222_265",0.53555171682671
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.484340884580968
"Q8NBR0_IDR_363_393",0.515659115419032
"Q8NC60_IDR_18_66",0.582756707566321
"Q8NC60_IDR_82_123",0.417243292433679
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.538428904183646
"Q8NC74_IDR_1_103",0.461571095816354
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.477666531350222
"Q8NCA9_IDR_258_323",0.522333468649778
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.364984346203126
"Q8NCD3_IDR_448_748",0.306380958626342
"Q8NCD3_IDR_73_146",0.328634695170532
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.507785502039187
"Q8NCF5_IDR_55_247",0.492214497960812
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.594300110859722
"Q8NCX0_IDR_1_101",0.405699889140278
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.348586605592573
"Q8ND04_IDR_656_739",0.317248784270442
"Q8ND04_IDR_99_132",0.334164610136985
"Q8ND07_IDR_1_39",0.490173681904242
"Q8ND07_IDR_459_497",0.509826318095758
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.357846973693721
"Q8ND24_IDR_425_551",0.36988488086779
"Q8ND24_IDR_610_653",0.272268145438488
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.330782605376152
"Q8ND30_IDR_1_49",0.329397278071483
"Q8ND30_IDR_842_876",0.339820116552365
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.355852713505659
"Q8NDI1_IDR_174_542",0.343685411846472
"Q8NDI1_IDR_544_1075",0.300461874647869
"Q8NDL9_IDR_343_417",0.476202665802998
"Q8NDL9_IDR_600_886",0.523797334197002
"Q8NDM7_IDR_749_785",0.519786570840358
"Q8NDM7_IDR_930_986",0.480213429159641
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.309218103269015
"Q8NDT2_IDR_223_306",0.363021949190536
"Q8NDT2_IDR_554_709",0.327759947540449
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.468560541911253
"Q8NDX1_IDR_1_583",0.531439458088747
"Q8NDX2_IDR_1_64",0.5015438511449
"Q8NDX2_IDR_510_589",0.4984561488551
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.514207808981863
"Q8NEA5_IDR_28_83",0.485792191018137
"Q8NEA6_IDR_1_340",0.602217047072904
"Q8NEA6_IDR_446_666",0.397782952927096
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.512122268428318
"Q8NEB7_IDR_1_35",0.487877731571682
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.506469190095669
"Q8NEG2_IDR_27_72",0.493530809904331
"Q8NEN9_IDR_1107_1154",0.313147722135906
"Q8NEN9_IDR_454_677",0.323354460536046
"Q8NEN9_IDR_886_998",0.363497817328048
"Q8NEP3_IDR_1_85",0.502790634887138
"Q8NEP3_IDR_303_725",0.497209365112863
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.47621689868782
"Q8NER1_IDR_762_839",0.52378310131218
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.458372409974868
"Q8NET4_IDR_1313_1351",0.541627590025132
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.538077065795127
"Q8NET8_IDR_750_790",0.461922934204873
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.102351772590526
"Q8NEZ4_IDR_4251_4345",0.115709904166044
"Q8NF37_IDR_1_36",0.368879160541224
"Q8NF37_IDR_38_73",0.282045819241404
"Q8NF37_IDR_496_534",0.349075020217372
"Q8NF50_IDR_1234_1287",0.384267394846553
"Q8NF50_IDR_1347_1418",0.322237541337916
"Q8NF50_IDR_420_456",0.29349506381553
"Q8NF64_IDR_1_416",0.408912237399695
"Q8NF64_IDR_685_883",0.591087762600305
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.149125478674626
"Q8NF91_IDR_5763_6086",0.140374854212911
"Q8NFG4_IDR_278_337",0.481379508010198
"Q8NFG4_IDR_30_87",0.518620491989802
"Q8NFH5_IDR_1_171",0.531123594165851
"Q8NFH5_IDR_250_308",0.468876405834149
"Q8NFH8_IDR_142_272",0.576091207282104
"Q8NFH8_IDR_362_617",0.423908792717896
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.470909909188659
"Q8NFJ8_IDR_312_381",0.529090090811341
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.481792893397861
"Q8NFM4_IDR_487_536",0.518207106602139
"Q8NFM7_IDR_2_34",0.324324964120685
"Q8NFM7_IDR_515_548",0.301341929111198
"Q8NFM7_IDR_561_739",0.374333106768117
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.165912945760753
"Q8NFP9_IDR_1_55",0.33807775836958
"Q8NFP9_IDR_1581_1881",0.272057220887235
"Q8NFP9_IDR_951_1328",0.223952074982432
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.232878707350843
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.497383984494897
"Q8NFW9_IDR_25_73",0.502616015505103
"Q8NFY4_IDR_545_662",0.313868337863167
"Q8NFY4_IDR_691_829",0.236942901018933
"Q8NFY4_IDR_832_1070",0.4491887611179
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.229240033631129
"Q8NFZ3_IDR_605_668",0.280741928718703
"Q8NFZ3_IDR_701_816",0.490018037650167
"Q8NFZ4_IDR_613_679",0.517789757651127
"Q8NFZ4_IDR_701_835",0.482210242348873
"Q8NFZ5_IDR_157_207",0.438004462884021
"Q8NFZ5_IDR_330_400",0.561995537115979
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.333331450508342
"Q8NG08_IDR_795_825",0.3638036133658
"Q8NG08_IDR_957_1062",0.302864936125858
"Q8NG27_IDR_122_481",0.478735417136081
"Q8NG27_IDR_37_112",0.521264582863919
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.645676810071494
"Q8NHS3_IDR_245_290",0.354323189928506
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.337424950998723
"Q8NHU6_IDR_850_899",0.322434597107984
"Q8NHU6_IDR_89_231",0.340140451893293
"Q8NHV4_IDR_309_350",0.463546771660195
"Q8NHV4_IDR_354_626",0.536453228339805
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.682123952130866
"Q8NHW3_IDR_319_353",0.317876047869134
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.560595170826024
"Q8NHX4_IDR_161_192",0.439404829173976
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.721888342259026
"Q8NI35_IDR_1328_1418",0.103362103961092
"Q8NI35_IDR_1622_1670",0.113237694447185
"Q8NI35_IDR_1765_1801",0.111356687595321
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.347250374621526
"Q8NI51_IDR_1_84",0.185019944185742
"Q8NI51_IDR_439_513",0.274024465220658
"Q8NI51_IDR_550_627",0.193705215972075
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.500848896209252
"Q8TA86_IDR_1_81",0.499151103790748
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.319014039030228
"Q8TAB3_IDR_805_992",0.344029569774807
"Q8TAB3_IDR_994_1117",0.336956391194965
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.299448725354645
"Q8TAQ2_IDR_545_609",0.266574099275063
"Q8TAQ2_IDR_720_1214",0.433977175370292
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.485659476766387
"Q8TAT2_IDR_149_233",0.514340523233612
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.575584891332959
"Q8TAU0_IDR_235_352",0.424415108667041
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.504840175200282
"Q8TAV0_IDR_231_307",0.495159824799718
"Q8TAW3_IDR_1_44",0.466737820728914
"Q8TBA6_IDR_566_665",0.221478449394318
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.482257443412578
"Q8TBB5_IDR_489_520",0.517742556587422
"Q8TBB6_IDR_436_501",0.464105804597453
"Q8TBB6_IDR_680_771",0.535894195402547
"Q8TBC3_IDR_135_191",0.513857557440431
"Q8TBC3_IDR_606_707",0.486142442559569
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.311797833851296
"Q8TBC5_IDR_1_41",0.317198349624953
"Q8TBC5_IDR_473_510",0.371003816523751
"Q8TBE0_IDR_1_73",0.253336100252586
"Q8TBE0_IDR_461_587",0.351324284093856
"Q8TBE0_IDR_76_348",0.395339615653558
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.351254827364758
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.558032431745885
"Q8TBZ0_IDR_752_833",0.441967568254115
"Q8TBZ3_IDR_322_360",0.406684722903156
"Q8TBZ3_IDR_392_507",0.593315277096844
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.440283557073986
"Q8TBZ6_IDR_277_339",0.559716442926014
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.25123429477374
"Q8TC20_IDR_132_309",0.238630809728581
"Q8TC20_IDR_550_634",0.263511866121997
"Q8TC20_IDR_721_777",0.246623029375682
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.570511378341944
"Q8TC76_IDR_291_339",0.429488621658056
"Q8TC90_IDR_131_196",0.29239148460834
"Q8TC90_IDR_1_72",0.404671136592413
"Q8TC90_IDR_200_364",0.302937378799247
"Q8TC92_IDR_2_55",0.351123001588299
"Q8TC92_IDR_383_436",0.303722535982481
"Q8TC92_IDR_493_561",0.34515446242922
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.400324038903222
"Q8TCJ2_IDR_489_548",0.273948351103397
"Q8TCJ2_IDR_776_826",0.32572760999338
"Q8TCN5_IDR_128_630",0.231855914724703
"Q8TCN5_IDR_13_47",0.411805867620408
"Q8TCN5_IDR_49_124",0.182395933220848
"Q8TCN5_IDR_826_881",0.173942284434041
"Q8TCQ1_IDR_1_75",0.504915732945627
"Q8TCQ1_IDR_244_289",0.495084267054373
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.515784112229165
"Q8TCT7_IDR_506_592",0.484215887770835
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.538876335575317
"Q8TD10_IDR_331_391",0.461123664424683
"Q8TD16_IDR_141_666",0.484677308319507
"Q8TD16_IDR_777_824",0.515322691680493
"Q8TD17_IDR_1_40",0.46615319895162
"Q8TD17_IDR_190_344",0.53384680104838
"Q8TD19_IDR_1_48",0.318418362779022
"Q8TD19_IDR_731_807",0.273536778865652
"Q8TD19_IDR_825_961",0.408044858355327
"Q8TD20_IDR_1_34",0.466728442082398
"Q8TD20_IDR_568_617",0.533271557917602
"Q8TD26_IDR_1_310",0.119698862701735
"Q8TD26_IDR_1316_1385",0.25687234835432
"Q8TD26_IDR_1410_1447",0.153927571333323
"Q8TD26_IDR_1619_2108",0.251114585366344
"Q8TD26_IDR_2110_2715",0.218386632244279
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.519769165261909
"Q8TD31_IDR_675_782",0.480230834738091
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.494683190860357
"Q8TD43_IDR_713_764",0.505316809139643
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.407978808106537
"Q8TDD1_IDR_1_96",0.348194394925813
"Q8TDD1_IDR_578_739",0.357390552124469
"Q8TDD1_IDR_774_881",0.294415052949718
"Q8TDD2_IDR_1_129",0.262242721353817
"Q8TDD2_IDR_173_289",0.473508578444592
"Q8TDD2_IDR_361_431",0.264248700201591
"Q8TDF5_IDR_417_471",0.530402250214971
"Q8TDF5_IDR_481_516",0.469597749785029
"Q8TDF6_IDR_1_35",0.452645000330007
"Q8TDF6_IDR_593_673",0.547354999669993
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.164076781260535
"Q8TDI0_IDR_1203_1252",0.162755656356663
"Q8TDI0_IDR_1328_1405",0.179347990836098
"Q8TDI0_IDR_1532_1699",0.189399455896264
"Q8TDI0_IDR_200_341",0.14537854182884
"Q8TDI0_IDR_651_681",0.1590415738216
"Q8TDI7_IDR_1_157",0.459527304269652
"Q8TDI7_IDR_800_906",0.540472695730348
"Q8TDN2_IDR_56_92",0.481734864860273
"Q8TDN4_IDR_1_317",0.61581464440828
"Q8TDN4_IDR_410_443",0.38418535559172
"Q8TDN6_IDR_1_53",0.294877049531218
"Q8TDN6_IDR_271_306",0.318761339338198
"Q8TDN6_IDR_309_353",0.386361611130584
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.519473536067895
"Q8TDS5_IDR_374_423",0.480526463932105
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.306172494249515
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.528809395231043
"Q68BL8_IDR_183_486",0.471190604768957
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.330299039169394
"Q68CP9_IDR_473_531",0.161077260655801
"Q68CP9_IDR_535_569",0.155305591300842
"Q68CP9_IDR_603_1629",0.353318108873964
"Q68CQ1_IDR_1_193",0.541303457181869
"Q68CQ1_IDR_195_239",0.458696542818131
"Q68CQ4_IDR_1_75",0.479786558221047
"Q68CQ4_IDR_78_186",0.520213441778953
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.509114781919312
"Q68CR1_IDR_1_33",0.490885218080688
"Q68DE3_IDR_2199_2245",0.247271156691221
"Q68DH5_IDR_1_94",0.525373948806059
"Q68DH5_IDR_582_695",0.474626051193941
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.395034304231974
"Q68DQ2_IDR_1480_1759",0.30638790929196
"Q68DQ2_IDR_1768_2281",0.298577786476066
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.227953698886453
"Q68DX3_IDR_190_305",0.259848194759652
"Q68DX3_IDR_679_768",0.244995608089015
"Q68DX3_IDR_864_939",0.26720249826488
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.499966257729979
"Q6A163_IDR_1_31",0.497411128076323
"Q6AHZ1_IDR_1155_1222",0.229220426849904
"Q6AHZ1_IDR_350_443",0.274214508191631
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.466769603543653
"Q6AI14_IDR_602_798",0.533230396456347
"Q6AI39_IDR_25_722",0.352350451028113
"Q6AI39_IDR_800_1002",0.252588924948641
"Q6A162_IDR_398_429",0.500033742270021
"Q6A163_IDR_411_455",0.502588871923678
"Q6AHZ1_IDR_1236_1310",0.22805264788119
"Q6AHZ1_IDR_464_881",0.268512417077275
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.232371797992859
"Q6AI39_IDR_741_796",0.162688826030388
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.248485140259166
"Q6AWC2_IDR_425_488",0.18906624914601
"Q6AWC2_IDR_493_686",0.214230816024174
"Q6DN90_IDR_1_520",0.490950625251382
"Q6DN90_IDR_875_963",0.509049374748618
"Q6DT37_IDR_1455_1551",0.203599155494885
"Q6DT37_IDR_403_446",0.194486499677338
"Q6DT37_IDR_455_495",0.194200429670652
"Q6DT37_IDR_563_631",0.210596685927546
"Q6DT37_IDR_786_903",0.197117229229579
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.488387755785939
"Q6EMB2_IDR_532_660",0.511612244214061
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.582891028780598
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.493622127307477
"Q8TE67_IDR_400_450",0.506377872692523
"Q8TE68_IDR_159_253",0.349694657210133
"Q8TE68_IDR_431_478",0.357030314935876
"Q8TE68_IDR_536_633",0.293275027853991
"Q8TE73_IDR_1059_1096",0.44790697224248
"Q8TE73_IDR_896_930",0.55209302775752
"Q8TE76_IDR_405_450",0.453580268051354
"Q8TE76_IDR_457_793",0.546419731948646
"Q8TE77_IDR_470_659",0.435076254600696
"Q8TE77_IDR_52_91",0.564923745399304
"Q8TE82_IDR_1_76",0.494832610799069
"Q8TE82_IDR_229_265",0.505167389200931
"Q8TE85_IDR_77_219",0.361128066384597
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.256415552311045
"Q8TEJ3_IDR_1_45",0.226677565974799
"Q8TEJ3_IDR_320_461",0.247074169149226
"Q8TEJ3_IDR_528_821",0.269832712564929
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.51083370476751
"Q8TEL6_IDR_343_373",0.48916629523249
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.290538981898708
"Q8TEP8_IDR_2070_2125",0.357317526337668
"Q8TEP8_IDR_43_1211",0.352143491763624
"Q8TEQ0_IDR_184_389",0.188420807740101
"Q8TEQ0_IDR_407_511",0.230257906300771
"Q8TEQ0_IDR_617_649",0.355590339254434
"Q8TEQ0_IDR_777_813",0.225730946704694
"Q8TEQ6_IDR_1306_1349",0.304641299158958
"Q8TEQ6_IDR_1390_1427",0.322758841490695
"Q8TEQ6_IDR_822_881",0.372599859350347
"Q8TER5_IDR_191_521",0.331576672210278
"Q8TEW8_IDR_593_1205",0.410854010697938
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.312165569786597
"Q8TEY5_IDR_145_183",0.347023623166261
"Q8TEY5_IDR_314_395",0.340810807047142
"Q8TEY7_IDR_129_183",0.463797182376705
"Q8TEY7_IDR_293_473",0.536202817623295
"Q8TF01_IDR_1_33",0.396838981026773
"Q8TF01_IDR_47_805",0.603161018973227
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.540322832642344
"Q8TF17_IDR_9_39",0.459677167357656
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.501608196194807
"Q8TF21_IDR_271_823",0.498391803805192
"Q8TF30_IDR_472_705",0.567802459440995
"Q8TF30_IDR_755_809",0.432197540559006
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.458058854796944
"Q8TF68_IDR_1_260",0.657211400584658
"Q8TF68_IDR_455_543",0.342788599415342
"Q8TF71_IDR_1_61",0.459097692343658
"Q8TF71_IDR_476_515",0.540902307656342
"Q8TF72_IDR_112_1665",0.546705484763434
"Q8TF72_IDR_1688_1777",0.453294515236566
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.515341831295685
"Q8WTP8_IDR_283_325",0.484658168704315
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.482258348052525
"Q8WTQ4_IDR_41_165",0.517741651947475
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.481278695548502
"Q8WTT2_IDR_435_472",0.518721304451498
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.472076239837008
"Q8WTX9_IDR_285_450",0.527923760162992
"Q8WU08_IDR_320_361",0.498391058874341
"Q8WU08_IDR_364_396",0.501608941125659
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.614064472151543
"Q8WU20_IDR_478_508",0.385935527848457
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.306006978727783
"Q8WU90_IDR_265_295",0.392250129420877
"Q8WU90_IDR_297_396",0.30174289185134
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.285182482045542
"Q8WUA4_IDR_765_797",0.346300330849399
"Q8WUA4_IDR_877_911",0.368517187105059
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.436120009181611
"Q8WUQ7_IDR_471_556",0.301004408727683
"Q8WUQ7_IDR_589_624",0.262875582090706
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.238370515438034
"Q8WUY3_IDR_2558_2632",0.172932985399326
"Q8WUY3_IDR_2640_2874",0.210664080258617
"Q8WUY3_IDR_358_936",0.139228196071932
"Q8WUY3_IDR_938_2344",0.238804222832091
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.445761599368219
"Q8WV15_IDR_263_306",0.554238400631781
"Q8WVB6_IDR_321_356",0.269935723310469
"Q8WVB6_IDR_859_921",0.259427477192521
"Q8WVC0_IDR_1_352",0.552269619893515
"Q8WVC0_IDR_523_666",0.447730380106485
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
