"","GO0005198_structural_molecule_activity"
"Q8N9Z2_IDR_1_54",0.485644839680482
"Q8N9Z2_IDR_87_176",0.514355160319518
"Q8N9Z9_IDR_260_388",0.490498011321539
"Q8N9Z9_IDR_26_129",0.509501988678461
"Q8NA03_IDR_1_111",0.193109071424332
"Q8NA03_IDR_132_261",0.195156261686996
"Q8NA03_IDR_329_384",0.205138881446153
"Q8NA03_IDR_418_521",0.198458404881502
"Q8NA03_IDR_548_581",0.208137380561016
"Q8NA19_IDR_1_43",0.500696219972628
"Q8NA19_IDR_366_514",0.499303780027372
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.503655931912109
"Q8NA31_IDR_421_673",0.496344068087891
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.328729444423861
"Q8NA47_IDR_262_296",0.338915857573725
"Q8NA47_IDR_531_563",0.332354698002414
"Q8NAM6_IDR_128_308",0.50109815710039
"Q8NAM6_IDR_1_38",0.49890184289961
"Q8NAN2_IDR_288_334",0.489777510998456
"Q8NAN2_IDR_96_200",0.510222489001544
"Q8NAP3_IDR_123_165",0.330758804953786
"Q8NAP3_IDR_176_459",0.3056328527901
"Q8NAP3_IDR_522_970",0.363608342256114
"Q8NAP8_IDR_125_370",0.491326651136586
"Q8NAP8_IDR_402_495",0.508673348863414
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.324286004064227
"Q8NAT2_IDR_693_915",0.291969349994077
"Q8NAT2_IDR_95_126",0.383744645941697
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.46610789673351
"Q8NAV2_IDR_308_365",0.53389210326649
"Q8NAX2_IDR_115_232",0.253470927390855
"Q8NAX2_IDR_1_54",0.253660326867263
"Q8NAX2_IDR_308_349",0.243517493911823
"Q8NBF1_IDR_1_190",0.491293485701049
"Q8NBF1_IDR_298_513",0.508706514298951
"Q8NBF6_IDR_239_378",0.457490772199962
"Q8NBF6_IDR_587_648",0.542509227800039
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.526641208477723
"Q8NBP5_IDR_222_265",0.473358791522277
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.518130392761203
"Q8NBR0_IDR_363_393",0.481869607238797
"Q8NC60_IDR_18_66",0.525823334009432
"Q8NC60_IDR_82_123",0.474176665990568
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.490910833709624
"Q8NC74_IDR_1_103",0.509089166290376
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.50796158007463
"Q8NCA9_IDR_258_323",0.49203841992537
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.341226010164171
"Q8NCD3_IDR_448_748",0.358615443875703
"Q8NCD3_IDR_73_146",0.300158545960125
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.541798285312235
"Q8NCF5_IDR_55_247",0.458201714687765
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.503578737561239
"Q8NCX0_IDR_1_101",0.496421262438761
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.332524223115943
"Q8ND04_IDR_656_739",0.325922450422062
"Q8ND04_IDR_99_132",0.341553326461995
"Q8ND07_IDR_1_39",0.505410783006705
"Q8ND07_IDR_459_497",0.494589216993295
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.306791738232587
"Q8ND24_IDR_425_551",0.321731428846651
"Q8ND24_IDR_610_653",0.371476832920762
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.315571132647034
"Q8ND30_IDR_1_49",0.337817278375783
"Q8ND30_IDR_842_876",0.346611588977183
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.337455076313569
"Q8NDI1_IDR_174_542",0.306964274467542
"Q8NDI1_IDR_544_1075",0.355580649218889
"Q8NDL9_IDR_343_417",0.355662806345727
"Q8NDL9_IDR_600_886",0.644337193654273
"Q8NDM7_IDR_749_785",0.500556920801927
"Q8NDM7_IDR_930_986",0.499443079198073
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.345224217687016
"Q8NDT2_IDR_223_306",0.324228389651162
"Q8NDT2_IDR_554_709",0.330547392661822
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.510688231373097
"Q8NDX1_IDR_1_583",0.489311768626903
"Q8NDX2_IDR_1_64",0.494530076848848
"Q8NDX2_IDR_510_589",0.505469923151152
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.48974623686992
"Q8NEA5_IDR_28_83",0.51025376313008
"Q8NEA6_IDR_1_340",0.483859442762844
"Q8NEA6_IDR_446_666",0.516140557237156
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.486799017762568
"Q8NEB7_IDR_1_35",0.513200982237432
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.469796293453787
"Q8NEG2_IDR_27_72",0.530203706546213
"Q8NEN9_IDR_1107_1154",0.328247839464257
"Q8NEN9_IDR_454_677",0.321337557890123
"Q8NEN9_IDR_886_998",0.35041460264562
"Q8NEP3_IDR_1_85",0.499393754724742
"Q8NEP3_IDR_303_725",0.500606245275258
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.46074545343089
"Q8NER1_IDR_762_839",0.53925454656911
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.564316793877266
"Q8NET4_IDR_1313_1351",0.435683206122734
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.492319603241875
"Q8NET8_IDR_750_790",0.507680396758125
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.114801008264634
"Q8NEZ4_IDR_4251_4345",0.111471971219293
"Q8NF37_IDR_1_36",0.322672547984647
"Q8NF37_IDR_38_73",0.352963982483846
"Q8NF37_IDR_496_534",0.324363469531507
"Q8NF50_IDR_1234_1287",0.327160106563761
"Q8NF50_IDR_1347_1418",0.346455726317044
"Q8NF50_IDR_420_456",0.326384167119194
"Q8NF64_IDR_1_416",0.659217625985222
"Q8NF64_IDR_685_883",0.340782374014778
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.176865904133328
"Q8NF91_IDR_5763_6086",0.161835219796386
"Q8NFG4_IDR_278_337",0.491632084968308
"Q8NFG4_IDR_30_87",0.508367915031692
"Q8NFH5_IDR_1_171",0.550276034995139
"Q8NFH5_IDR_250_308",0.449723965004861
"Q8NFH8_IDR_142_272",0.443469911901458
"Q8NFH8_IDR_362_617",0.556530088098542
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.493145747420011
"Q8NFJ8_IDR_312_381",0.506854252579989
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.520631823036921
"Q8NFM4_IDR_487_536",0.479368176963079
"Q8NFM7_IDR_2_34",0.359301407807347
"Q8NFM7_IDR_515_548",0.330928265251256
"Q8NFM7_IDR_561_739",0.309770326941398
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.249265294817095
"Q8NFP9_IDR_1_55",0.262099283862046
"Q8NFP9_IDR_1581_1881",0.237617055290802
"Q8NFP9_IDR_951_1328",0.251018366030057
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.260693925289472
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.478259876696415
"Q8NFW9_IDR_25_73",0.521740123303585
"Q8NFY4_IDR_545_662",0.293099351250885
"Q8NFY4_IDR_691_829",0.294358720171255
"Q8NFY4_IDR_832_1070",0.412541928577861
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.345065046315977
"Q8NFZ3_IDR_605_668",0.338696172956897
"Q8NFZ3_IDR_701_816",0.316238780727126
"Q8NFZ4_IDR_613_679",0.495940722331772
"Q8NFZ4_IDR_701_835",0.504059277668228
"Q8NFZ5_IDR_157_207",0.490182806499492
"Q8NFZ5_IDR_330_400",0.509817193500508
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.329770211263119
"Q8NG08_IDR_795_825",0.331912678008364
"Q8NG08_IDR_957_1062",0.338317110728517
"Q8NG27_IDR_122_481",0.491876604252907
"Q8NG27_IDR_37_112",0.508123395747093
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.504965764283826
"Q8NHS3_IDR_245_290",0.495034235716173
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.260083581843304
"Q8NHU6_IDR_850_899",0.393670897813667
"Q8NHU6_IDR_89_231",0.346245520343028
"Q8NHV4_IDR_309_350",0.54581014812609
"Q8NHV4_IDR_354_626",0.45418985187391
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.460428396803042
"Q8NHW3_IDR_319_353",0.539571603196958
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.517041356876121
"Q8NHX4_IDR_161_192",0.482958643123879
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.532494521623588
"Q8NI35_IDR_1328_1418",0.103255341361108
"Q8NI35_IDR_1622_1670",0.106718553110824
"Q8NI35_IDR_1765_1801",0.197021445847613
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.242196092874924
"Q8NI51_IDR_1_84",0.229960732906034
"Q8NI51_IDR_439_513",0.241927745453636
"Q8NI51_IDR_550_627",0.285915428765406
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.493849209201778
"Q8TA86_IDR_1_81",0.506150790798221
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.356087078530142
"Q8TAB3_IDR_805_992",0.314723631894954
"Q8TAB3_IDR_994_1117",0.329189289574904
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.340071987617122
"Q8TAQ2_IDR_545_609",0.347864409947512
"Q8TAQ2_IDR_720_1214",0.312063602435366
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.510465237046368
"Q8TAT2_IDR_149_233",0.489534762953632
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.424488156670795
"Q8TAU0_IDR_235_352",0.575511843329205
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.488986245022152
"Q8TAV0_IDR_231_307",0.511013754977848
"Q8TAW3_IDR_1_44",0.516907353127743
"Q8TBA6_IDR_566_665",0.259761399625623
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.50146381121668
"Q8TBB5_IDR_489_520",0.49853618878332
"Q8TBB6_IDR_436_501",0.490312722602811
"Q8TBB6_IDR_680_771",0.509687277397189
"Q8TBC3_IDR_135_191",0.397578262486739
"Q8TBC3_IDR_606_707",0.602421737513261
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.331149839543866
"Q8TBC5_IDR_1_41",0.337221288398967
"Q8TBC5_IDR_473_510",0.331628872057167
"Q8TBE0_IDR_1_73",0.320798809706167
"Q8TBE0_IDR_461_587",0.365540805308009
"Q8TBE0_IDR_76_348",0.313660384985824
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.343118141168417
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.49255292242081
"Q8TBZ0_IDR_752_833",0.50744707757919
"Q8TBZ3_IDR_322_360",0.470715591763234
"Q8TBZ3_IDR_392_507",0.529284408236766
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.513900942426953
"Q8TBZ6_IDR_277_339",0.486099057573047
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.246551703223278
"Q8TC20_IDR_132_309",0.244102639073627
"Q8TC20_IDR_550_634",0.248214592708372
"Q8TC20_IDR_721_777",0.261131064994724
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.514075388927569
"Q8TC76_IDR_291_339",0.485924611072431
"Q8TC90_IDR_131_196",0.336643671155656
"Q8TC90_IDR_1_72",0.341149974686984
"Q8TC90_IDR_200_364",0.32220635415736
"Q8TC92_IDR_2_55",0.324492146564737
"Q8TC92_IDR_383_436",0.336548886595036
"Q8TC92_IDR_493_561",0.338958966840227
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.391395094102934
"Q8TCJ2_IDR_489_548",0.29404371285424
"Q8TCJ2_IDR_776_826",0.314561193042826
"Q8TCN5_IDR_128_630",0.23316743021648
"Q8TCN5_IDR_13_47",0.249160230907808
"Q8TCN5_IDR_49_124",0.258598177490601
"Q8TCN5_IDR_826_881",0.259074161385111
"Q8TCQ1_IDR_1_75",0.529954771708711
"Q8TCQ1_IDR_244_289",0.470045228291289
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.516763867513891
"Q8TCT7_IDR_506_592",0.483236132486109
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.487547557607951
"Q8TD10_IDR_331_391",0.512452442392049
"Q8TD16_IDR_141_666",0.47135851529874
"Q8TD16_IDR_777_824",0.52864148470126
"Q8TD17_IDR_1_40",0.507116398428675
"Q8TD17_IDR_190_344",0.492883601571325
"Q8TD19_IDR_1_48",0.339892697442135
"Q8TD19_IDR_731_807",0.329912277681792
"Q8TD19_IDR_825_961",0.330195024876073
"Q8TD20_IDR_1_34",0.497420344505464
"Q8TD20_IDR_568_617",0.502579655494536
"Q8TD26_IDR_1_310",0.205034187914053
"Q8TD26_IDR_1316_1385",0.200513749750074
"Q8TD26_IDR_1410_1447",0.194996401451164
"Q8TD26_IDR_1619_2108",0.188441034530502
"Q8TD26_IDR_2110_2715",0.211014626354208
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.497534385892223
"Q8TD31_IDR_675_782",0.502465614107777
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.49984507296879
"Q8TD43_IDR_713_764",0.50015492703121
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.506077537791342
"Q8TDD1_IDR_1_96",0.226789572518685
"Q8TDD1_IDR_578_739",0.226117620465678
"Q8TDD1_IDR_774_881",0.547092807015638
"Q8TDD2_IDR_1_129",0.356675305450258
"Q8TDD2_IDR_173_289",0.350587397589652
"Q8TDD2_IDR_361_431",0.29273729696009
"Q8TDF5_IDR_417_471",0.506920910460559
"Q8TDF5_IDR_481_516",0.493079089539441
"Q8TDF6_IDR_1_35",0.522745948260602
"Q8TDF6_IDR_593_673",0.477254051739398
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.169307043050698
"Q8TDI0_IDR_1203_1252",0.162992289268211
"Q8TDI0_IDR_1328_1405",0.16750281196652
"Q8TDI0_IDR_1532_1699",0.155769228881154
"Q8TDI0_IDR_200_341",0.178550737493154
"Q8TDI0_IDR_651_681",0.165877889340263
"Q8TDI7_IDR_1_157",0.505136393293171
"Q8TDI7_IDR_800_906",0.494863606706829
"Q8TDN2_IDR_56_92",0.483251022391757
"Q8TDN4_IDR_1_317",0.485550170255821
"Q8TDN4_IDR_410_443",0.514449829744179
"Q8TDN6_IDR_1_53",0.334872459692489
"Q8TDN6_IDR_271_306",0.327755019973992
"Q8TDN6_IDR_309_353",0.33737252033352
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.500947275452675
"Q8TDS5_IDR_374_423",0.499052724547325
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.303105217670502
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.501185114833433
"Q68BL8_IDR_183_486",0.498814885166567
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.246967746483239
"Q68CP9_IDR_473_531",0.249286015690274
"Q68CP9_IDR_535_569",0.258597755875441
"Q68CP9_IDR_603_1629",0.245148481951046
"Q68CQ1_IDR_1_193",0.4834793338582
"Q68CQ1_IDR_195_239",0.5165206661418
"Q68CQ4_IDR_1_75",0.504856187579985
"Q68CQ4_IDR_78_186",0.495143812420015
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.48161934813243
"Q68CR1_IDR_1_33",0.51838065186757
"Q68DE3_IDR_2199_2245",0.321947083275316
"Q68DH5_IDR_1_94",0.520664562446435
"Q68DH5_IDR_582_695",0.479335437553565
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.32976520937278
"Q68DQ2_IDR_1480_1759",0.343422284100854
"Q68DQ2_IDR_1768_2281",0.326812506526366
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.23923491083467
"Q68DX3_IDR_190_305",0.264195959135367
"Q68DX3_IDR_679_768",0.247646062339733
"Q68DX3_IDR_864_939",0.248923067690229
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.505466057658498
"Q6A163_IDR_1_31",0.496656527245743
"Q6AHZ1_IDR_1155_1222",0.25189677350298
"Q6AHZ1_IDR_350_443",0.249073595467041
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.503882269640245
"Q6AI14_IDR_602_798",0.496117730359755
"Q6AI39_IDR_25_722",0.280128144772887
"Q6AI39_IDR_800_1002",0.228644892652932
"Q6A162_IDR_398_429",0.494533942341502
"Q6A163_IDR_411_455",0.503343472754257
"Q6AHZ1_IDR_1236_1310",0.261286899422758
"Q6AHZ1_IDR_464_881",0.237742731607221
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.252584116079795
"Q6AI39_IDR_741_796",0.238642846494385
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.20559592699938
"Q6AWC2_IDR_425_488",0.199521278471541
"Q6AWC2_IDR_493_686",0.199878631199242
"Q6DN90_IDR_1_520",0.487840592041159
"Q6DN90_IDR_875_963",0.512159407958841
"Q6DT37_IDR_1455_1551",0.233003923233186
"Q6DT37_IDR_403_446",0.187227237871206
"Q6DT37_IDR_455_495",0.188228944017397
"Q6DT37_IDR_563_631",0.193726513602499
"Q6DT37_IDR_786_903",0.197813381275712
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.524551632149567
"Q6EMB2_IDR_532_660",0.475448367850433
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.502077674487479
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.505918799717745
"Q8TE67_IDR_400_450",0.494081200282255
"Q8TE68_IDR_159_253",0.349297840377341
"Q8TE68_IDR_431_478",0.326935374737502
"Q8TE68_IDR_536_633",0.323766784885157
"Q8TE73_IDR_1059_1096",0.498345248347681
"Q8TE73_IDR_896_930",0.501654751652319
"Q8TE76_IDR_405_450",0.508750129477482
"Q8TE76_IDR_457_793",0.491249870522518
"Q8TE77_IDR_470_659",0.505180786981494
"Q8TE77_IDR_52_91",0.494819213018506
"Q8TE82_IDR_1_76",0.502948323600548
"Q8TE82_IDR_229_265",0.497051676399452
"Q8TE85_IDR_77_219",0.320581037280888
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.256820686020459
"Q8TEJ3_IDR_1_45",0.229717240283436
"Q8TEJ3_IDR_320_461",0.226015527126013
"Q8TEJ3_IDR_528_821",0.287446546570091
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.536473017893155
"Q8TEL6_IDR_343_373",0.463526982106845
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.339041935616333
"Q8TEP8_IDR_2070_2125",0.336357860396918
"Q8TEP8_IDR_43_1211",0.324600203986749
"Q8TEQ0_IDR_184_389",0.240085678229993
"Q8TEQ0_IDR_407_511",0.240832305027947
"Q8TEQ0_IDR_617_649",0.251313706116055
"Q8TEQ0_IDR_777_813",0.267768310626004
"Q8TEQ6_IDR_1306_1349",0.331872889369548
"Q8TEQ6_IDR_1390_1427",0.326119796565519
"Q8TEQ6_IDR_822_881",0.342007314064933
"Q8TER5_IDR_191_521",0.322930432781794
"Q8TEW8_IDR_593_1205",0.299761702795639
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.330091586434922
"Q8TEY5_IDR_145_183",0.33461906289134
"Q8TEY5_IDR_314_395",0.335289350673737
"Q8TEY7_IDR_129_183",0.492637819761273
"Q8TEY7_IDR_293_473",0.507362180238727
"Q8TF01_IDR_1_33",0.507453951827183
"Q8TF01_IDR_47_805",0.492546048172818
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.507827763673898
"Q8TF17_IDR_9_39",0.492172236326101
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.526321222477117
"Q8TF21_IDR_271_823",0.473678777522883
"Q8TF30_IDR_472_705",0.505835400267854
"Q8TF30_IDR_755_809",0.494164599732146
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.485356420105058
"Q8TF68_IDR_1_260",0.519187095605721
"Q8TF68_IDR_455_543",0.480812904394279
"Q8TF71_IDR_1_61",0.490920361971349
"Q8TF71_IDR_476_515",0.509079638028651
"Q8TF72_IDR_112_1665",0.553041998512956
"Q8TF72_IDR_1688_1777",0.446958001487044
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.51467710447407
"Q8WTP8_IDR_283_325",0.48532289552593
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.494422601214605
"Q8WTQ4_IDR_41_165",0.505577398785395
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.488780988133531
"Q8WTT2_IDR_435_472",0.511219011866469
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.484276072062518
"Q8WTX9_IDR_285_450",0.515723927937482
"Q8WU08_IDR_320_361",0.516080172960922
"Q8WU08_IDR_364_396",0.483919827039078
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.485036469767404
"Q8WU20_IDR_478_508",0.514963530232596
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.338556140900072
"Q8WU90_IDR_265_295",0.349196358495053
"Q8WU90_IDR_297_396",0.312247500604875
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.329116744714349
"Q8WUA4_IDR_765_797",0.340101184986334
"Q8WUA4_IDR_877_911",0.330782070299316
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.334645387669711
"Q8WUQ7_IDR_471_556",0.326355953591773
"Q8WUQ7_IDR_589_624",0.338998658738517
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.20304305493041
"Q8WUY3_IDR_2558_2632",0.204917158409493
"Q8WUY3_IDR_2640_2874",0.197331926882373
"Q8WUY3_IDR_358_936",0.199240068858734
"Q8WUY3_IDR_938_2344",0.19546779091899
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.517894561806727
"Q8WV15_IDR_263_306",0.482105438193273
"Q8WVB6_IDR_321_356",0.260016002587374
"Q8WVB6_IDR_859_921",0.25709305443592
"Q8WVC0_IDR_1_352",0.48098209135286
"Q8WVC0_IDR_523_666",0.51901790864714
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
