"","GO0031981_nuclear_lumen"
"Q8N9Z2_IDR_1_54",0.503345209620678
"Q8N9Z2_IDR_87_176",0.496654790379323
"Q8N9Z9_IDR_260_388",0.48561968782052
"Q8N9Z9_IDR_26_129",0.51438031217948
"Q8NA03_IDR_1_111",0.200408033383545
"Q8NA03_IDR_132_261",0.223788219023973
"Q8NA03_IDR_329_384",0.196223983892484
"Q8NA03_IDR_418_521",0.171354539822285
"Q8NA03_IDR_548_581",0.208225223877711
"Q8NA19_IDR_1_43",0.589077463078377
"Q8NA19_IDR_366_514",0.410922536921623
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.485561380267761
"Q8NA31_IDR_421_673",0.514438619732239
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.287315112793217
"Q8NA47_IDR_262_296",0.309910325419667
"Q8NA47_IDR_531_563",0.402774561787116
"Q8NAM6_IDR_128_308",0.487082235534124
"Q8NAM6_IDR_1_38",0.512917764465876
"Q8NAN2_IDR_288_334",0.457422013036309
"Q8NAN2_IDR_96_200",0.542577986963691
"Q8NAP3_IDR_123_165",0.291879272225867
"Q8NAP3_IDR_176_459",0.263426101204986
"Q8NAP3_IDR_522_970",0.444694626569148
"Q8NAP8_IDR_125_370",0.473946034118101
"Q8NAP8_IDR_402_495",0.526053965881899
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.33641384705301
"Q8NAT2_IDR_693_915",0.309408241470463
"Q8NAT2_IDR_95_126",0.354177911476527
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.453955181409057
"Q8NAV2_IDR_308_365",0.546044818590943
"Q8NAX2_IDR_115_232",0.235637841851117
"Q8NAX2_IDR_1_54",0.230393947913044
"Q8NAX2_IDR_308_349",0.309918174680613
"Q8NBF1_IDR_1_190",0.476550232869026
"Q8NBF1_IDR_298_513",0.523449767130974
"Q8NBF6_IDR_239_378",0.545383203412254
"Q8NBF6_IDR_587_648",0.454616796587746
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.465012484274951
"Q8NBP5_IDR_222_265",0.534987515725049
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.427685108035444
"Q8NBR0_IDR_363_393",0.572314891964556
"Q8NC60_IDR_18_66",0.415158537677397
"Q8NC60_IDR_82_123",0.584841462322603
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.556382241864415
"Q8NC74_IDR_1_103",0.443617758135585
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.466485213254492
"Q8NCA9_IDR_258_323",0.533514786745508
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.287015724256699
"Q8NCD3_IDR_448_748",0.403834357791744
"Q8NCD3_IDR_73_146",0.309149917951557
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.43015573561544
"Q8NCF5_IDR_55_247",0.56984426438456
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.564794394137918
"Q8NCX0_IDR_1_101",0.435205605862082
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.309522696249899
"Q8ND04_IDR_656_739",0.337680758099297
"Q8ND04_IDR_99_132",0.352796545650804
"Q8ND07_IDR_1_39",0.64776271576385
"Q8ND07_IDR_459_497",0.352237284236149
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.344857223106987
"Q8ND24_IDR_425_551",0.329285904507924
"Q8ND24_IDR_610_653",0.325856872385089
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.342757365535965
"Q8ND30_IDR_1_49",0.318229748109154
"Q8ND30_IDR_842_876",0.339012886354881
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.212330289530131
"Q8NDI1_IDR_174_542",0.29065437457643
"Q8NDI1_IDR_544_1075",0.497015335893439
"Q8NDL9_IDR_343_417",0.528929218112328
"Q8NDL9_IDR_600_886",0.471070781887672
"Q8NDM7_IDR_749_785",0.491933394534152
"Q8NDM7_IDR_930_986",0.508066605465848
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.300955376718434
"Q8NDT2_IDR_223_306",0.267751776408578
"Q8NDT2_IDR_554_709",0.431292846872988
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.527710029855128
"Q8NDX1_IDR_1_583",0.472289970144872
"Q8NDX2_IDR_1_64",0.37567894067741
"Q8NDX2_IDR_510_589",0.62432105932259
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.562460137544417
"Q8NEA5_IDR_28_83",0.437539862455583
"Q8NEA6_IDR_1_340",0.463870603445822
"Q8NEA6_IDR_446_666",0.536129396554178
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.578074907054781
"Q8NEB7_IDR_1_35",0.421925092945218
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.631579731990854
"Q8NEG2_IDR_27_72",0.368420268009146
"Q8NEN9_IDR_1107_1154",0.331470196715701
"Q8NEN9_IDR_454_677",0.341514635534034
"Q8NEN9_IDR_886_998",0.327015167750266
"Q8NEP3_IDR_1_85",0.485170939699943
"Q8NEP3_IDR_303_725",0.514829060300057
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.481064472110579
"Q8NER1_IDR_762_839",0.518935527889421
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.48991530709683
"Q8NET4_IDR_1313_1351",0.51008469290317
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.479416745383779
"Q8NET8_IDR_750_790",0.520583254616221
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.0894550833189275
"Q8NEZ4_IDR_4251_4345",0.0855872262109658
"Q8NF37_IDR_1_36",0.352374794472115
"Q8NF37_IDR_38_73",0.302355353813146
"Q8NF37_IDR_496_534",0.345269851714738
"Q8NF50_IDR_1234_1287",0.324711882978071
"Q8NF50_IDR_1347_1418",0.32746045436139
"Q8NF50_IDR_420_456",0.347827662660539
"Q8NF64_IDR_1_416",0.417780671199521
"Q8NF64_IDR_685_883",0.582219328800479
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.192670368116966
"Q8NF91_IDR_5763_6086",0.156043275898076
"Q8NFG4_IDR_278_337",0.51413100407073
"Q8NFG4_IDR_30_87",0.48586899592927
"Q8NFH5_IDR_1_171",0.47159975830507
"Q8NFH5_IDR_250_308",0.52840024169493
"Q8NFH8_IDR_142_272",0.435587785070686
"Q8NFH8_IDR_362_617",0.564412214929314
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.575302553906298
"Q8NFJ8_IDR_312_381",0.424697446093702
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.503592426296109
"Q8NFM4_IDR_487_536",0.496407573703891
"Q8NFM7_IDR_2_34",0.342259639301665
"Q8NFM7_IDR_515_548",0.353802983517642
"Q8NFM7_IDR_561_739",0.303937377180693
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.253155936456097
"Q8NFP9_IDR_1_55",0.257297021961839
"Q8NFP9_IDR_1581_1881",0.241514469766083
"Q8NFP9_IDR_951_1328",0.248032571815981
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.225148946914582
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.534340692403435
"Q8NFW9_IDR_25_73",0.465659307596565
"Q8NFY4_IDR_545_662",0.316859218350582
"Q8NFY4_IDR_691_829",0.317511553126118
"Q8NFY4_IDR_832_1070",0.3656292285233
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.295976255170419
"Q8NFZ3_IDR_605_668",0.357102395600014
"Q8NFZ3_IDR_701_816",0.346921349229567
"Q8NFZ4_IDR_613_679",0.52420311133568
"Q8NFZ4_IDR_701_835",0.47579688866432
"Q8NFZ5_IDR_157_207",0.493479511421294
"Q8NFZ5_IDR_330_400",0.506520488578706
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.344400252970628
"Q8NG08_IDR_795_825",0.353838306564026
"Q8NG08_IDR_957_1062",0.301761440465346
"Q8NG27_IDR_122_481",0.598135937953132
"Q8NG27_IDR_37_112",0.401864062046868
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.539547491213907
"Q8NHS3_IDR_245_290",0.460452508786093
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.318897997354569
"Q8NHU6_IDR_850_899",0.301930143972624
"Q8NHU6_IDR_89_231",0.379171858672808
"Q8NHV4_IDR_309_350",0.516463697157254
"Q8NHV4_IDR_354_626",0.483536302842746
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.513472855070953
"Q8NHW3_IDR_319_353",0.486527144929047
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.650404248915458
"Q8NHX4_IDR_161_192",0.349595751084542
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.5336118896256
"Q8NI35_IDR_1328_1418",0.0977987365211489
"Q8NI35_IDR_1622_1670",0.109100956328756
"Q8NI35_IDR_1765_1801",0.101084706045408
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.218729630863976
"Q8NI51_IDR_1_84",0.22646288552062
"Q8NI51_IDR_439_513",0.210794978898997
"Q8NI51_IDR_550_627",0.344012504716407
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.540026847006485
"Q8TA86_IDR_1_81",0.459973152993515
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.372556883809975
"Q8TAB3_IDR_805_992",0.321629079550921
"Q8TAB3_IDR_994_1117",0.305814036639103
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.430103451327846
"Q8TAQ2_IDR_545_609",0.230497477257135
"Q8TAQ2_IDR_720_1214",0.33939907141502
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.356398986994148
"Q8TAT2_IDR_149_233",0.643601013005852
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.575763245751997
"Q8TAU0_IDR_235_352",0.424236754248003
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.529286243257135
"Q8TAV0_IDR_231_307",0.470713756742865
"Q8TAW3_IDR_1_44",0.482375943426806
"Q8TBA6_IDR_566_665",0.235154729560389
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.552352067761296
"Q8TBB5_IDR_489_520",0.447647932238704
"Q8TBB6_IDR_436_501",0.464825438147027
"Q8TBB6_IDR_680_771",0.535174561852973
"Q8TBC3_IDR_135_191",0.57194691988545
"Q8TBC3_IDR_606_707",0.42805308011455
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.321171736722921
"Q8TBC5_IDR_1_41",0.353436739184926
"Q8TBC5_IDR_473_510",0.325391524092153
"Q8TBE0_IDR_1_73",0.333112701198503
"Q8TBE0_IDR_461_587",0.23122972900425
"Q8TBE0_IDR_76_348",0.435657569797248
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.355130206650512
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.484812165350522
"Q8TBZ0_IDR_752_833",0.515187834649477
"Q8TBZ3_IDR_322_360",0.508112379722206
"Q8TBZ3_IDR_392_507",0.491887620277794
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.708238895575622
"Q8TBZ6_IDR_277_339",0.291761104424378
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.250781979757199
"Q8TC20_IDR_132_309",0.226109219026067
"Q8TC20_IDR_550_634",0.227415122178979
"Q8TC20_IDR_721_777",0.295693679037755
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.474514841169477
"Q8TC76_IDR_291_339",0.525485158830523
"Q8TC90_IDR_131_196",0.273310908735048
"Q8TC90_IDR_1_72",0.409659675791292
"Q8TC90_IDR_200_364",0.31702941547366
"Q8TC92_IDR_2_55",0.288868944724194
"Q8TC92_IDR_383_436",0.383262285903777
"Q8TC92_IDR_493_561",0.327868769372029
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.302615553652676
"Q8TCJ2_IDR_489_548",0.283024090376417
"Q8TCJ2_IDR_776_826",0.414360355970907
"Q8TCN5_IDR_128_630",0.205774256025263
"Q8TCN5_IDR_13_47",0.254929909368847
"Q8TCN5_IDR_49_124",0.291826711769429
"Q8TCN5_IDR_826_881",0.247469122836461
"Q8TCQ1_IDR_1_75",0.526362729075071
"Q8TCQ1_IDR_244_289",0.473637270924929
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.4618583518183
"Q8TCT7_IDR_506_592",0.5381416481817
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.498798574302677
"Q8TD10_IDR_331_391",0.501201425697323
"Q8TD16_IDR_141_666",0.487540817309205
"Q8TD16_IDR_777_824",0.512459182690795
"Q8TD17_IDR_1_40",0.502869211070963
"Q8TD17_IDR_190_344",0.497130788929037
"Q8TD19_IDR_1_48",0.365121932145717
"Q8TD19_IDR_731_807",0.329937342606717
"Q8TD19_IDR_825_961",0.304940725247566
"Q8TD20_IDR_1_34",0.509250359071683
"Q8TD20_IDR_568_617",0.490749640928316
"Q8TD26_IDR_1_310",0.354296370496863
"Q8TD26_IDR_1316_1385",0.169169753646156
"Q8TD26_IDR_1410_1447",0.163432452101344
"Q8TD26_IDR_1619_2108",0.143849487303391
"Q8TD26_IDR_2110_2715",0.169251936452247
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.524129671105832
"Q8TD31_IDR_675_782",0.475870328894168
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.471357368529838
"Q8TD43_IDR_713_764",0.528642631470162
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.464855621380313
"Q8TDD1_IDR_1_96",0.34146266427145
"Q8TDD1_IDR_578_739",0.293411159678077
"Q8TDD1_IDR_774_881",0.365126176050472
"Q8TDD2_IDR_1_129",0.31405602267862
"Q8TDD2_IDR_173_289",0.318780151300444
"Q8TDD2_IDR_361_431",0.367163826020936
"Q8TDF5_IDR_417_471",0.459602840330648
"Q8TDF5_IDR_481_516",0.540397159669352
"Q8TDF6_IDR_1_35",0.529361505164738
"Q8TDF6_IDR_593_673",0.470638494835262
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.278399550229641
"Q8TDI0_IDR_1203_1252",0.123453701699441
"Q8TDI0_IDR_1328_1405",0.12080963355382
"Q8TDI0_IDR_1532_1699",0.13750794779144
"Q8TDI0_IDR_200_341",0.199782797711279
"Q8TDI0_IDR_651_681",0.140046369014379
"Q8TDI7_IDR_1_157",0.681099032159229
"Q8TDI7_IDR_800_906",0.318900967840771
"Q8TDN2_IDR_56_92",0.553094891075211
"Q8TDN4_IDR_1_317",0.515134113760824
"Q8TDN4_IDR_410_443",0.484865886239176
"Q8TDN6_IDR_1_53",0.378481748512315
"Q8TDN6_IDR_271_306",0.19720076402135
"Q8TDN6_IDR_309_353",0.424317487466335
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.469527453052149
"Q8TDS5_IDR_374_423",0.530472546947851
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.301157918075891
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.460617764931803
"Q68BL8_IDR_183_486",0.539382235068197
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.259268573114843
"Q68CP9_IDR_473_531",0.245963331357917
"Q68CP9_IDR_535_569",0.247857669220018
"Q68CP9_IDR_603_1629",0.246910426307222
"Q68CQ1_IDR_1_193",0.488254631042097
"Q68CQ1_IDR_195_239",0.511745368957903
"Q68CQ4_IDR_1_75",0.515178452578358
"Q68CQ4_IDR_78_186",0.484821547421642
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.528605121948911
"Q68CR1_IDR_1_33",0.471394878051088
"Q68DE3_IDR_2199_2245",0.343914772378336
"Q68DH5_IDR_1_94",0.314978978186806
"Q68DH5_IDR_582_695",0.685021021813194
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.311607334011199
"Q68DQ2_IDR_1480_1759",0.335459903437083
"Q68DQ2_IDR_1768_2281",0.352932762551718
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.240286696273182
"Q68DX3_IDR_190_305",0.253621710917051
"Q68DX3_IDR_679_768",0.252315115879814
"Q68DX3_IDR_864_939",0.253776476929952
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.48643766687878
"Q6A163_IDR_1_31",0.527746169280416
"Q6AHZ1_IDR_1155_1222",0.193818854756616
"Q6AHZ1_IDR_350_443",0.199562433478249
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.421372382280323
"Q6AI14_IDR_602_798",0.578627617719677
"Q6AI39_IDR_25_722",0.25276683752093
"Q6AI39_IDR_800_1002",0.253415119373575
"Q6A162_IDR_398_429",0.51356233312122
"Q6A163_IDR_411_455",0.472253830719584
"Q6AHZ1_IDR_1236_1310",0.427619787219955
"Q6AHZ1_IDR_464_881",0.178998924545181
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.255197044154761
"Q6AI39_IDR_741_796",0.238620998950734
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.198013716041715
"Q6AWC2_IDR_425_488",0.194144175952225
"Q6AWC2_IDR_493_686",0.199099342809754
"Q6DN90_IDR_1_520",0.52242599788938
"Q6DN90_IDR_875_963",0.47757400211062
"Q6DT37_IDR_1455_1551",0.23952262356964
"Q6DT37_IDR_403_446",0.192061946377179
"Q6DT37_IDR_455_495",0.202752483532873
"Q6DT37_IDR_563_631",0.19659113763814
"Q6DT37_IDR_786_903",0.169071808882167
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.474204842179049
"Q6EMB2_IDR_532_660",0.525795157820952
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.532042389591292
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.520900242669262
"Q8TE67_IDR_400_450",0.479099757330738
"Q8TE68_IDR_159_253",0.336777998554157
"Q8TE68_IDR_431_478",0.353181641668171
"Q8TE68_IDR_536_633",0.310040359777673
"Q8TE73_IDR_1059_1096",0.491494052253496
"Q8TE73_IDR_896_930",0.508505947746504
"Q8TE76_IDR_405_450",0.476311824682348
"Q8TE76_IDR_457_793",0.523688175317652
"Q8TE77_IDR_470_659",0.461649078407237
"Q8TE77_IDR_52_91",0.538350921592763
"Q8TE82_IDR_1_76",0.504657142984627
"Q8TE82_IDR_229_265",0.495342857015373
"Q8TE85_IDR_77_219",0.269561794529762
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.203332651764294
"Q8TEJ3_IDR_1_45",0.214321786215298
"Q8TEJ3_IDR_320_461",0.324137253945707
"Q8TEJ3_IDR_528_821",0.258208308074701
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.494906703225444
"Q8TEL6_IDR_343_373",0.505093296774556
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.348339682768842
"Q8TEP8_IDR_2070_2125",0.355793963919687
"Q8TEP8_IDR_43_1211",0.295866353311471
"Q8TEQ0_IDR_184_389",0.30230050833426
"Q8TEQ0_IDR_407_511",0.232090016432546
"Q8TEQ0_IDR_617_649",0.230885170864808
"Q8TEQ0_IDR_777_813",0.234724304368386
"Q8TEQ6_IDR_1306_1349",0.274679716363623
"Q8TEQ6_IDR_1390_1427",0.300687110080049
"Q8TEQ6_IDR_822_881",0.424633173556328
"Q8TER5_IDR_191_521",0.435704970502606
"Q8TEW8_IDR_593_1205",0.556383246928705
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.329050379699239
"Q8TEY5_IDR_145_183",0.323529148565338
"Q8TEY5_IDR_314_395",0.347420471735423
"Q8TEY7_IDR_129_183",0.396075085550686
"Q8TEY7_IDR_293_473",0.603924914449314
"Q8TF01_IDR_1_33",0.313710728589739
"Q8TF01_IDR_47_805",0.686289271410261
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.498719759401397
"Q8TF17_IDR_9_39",0.501280240598603
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.361732692301366
"Q8TF21_IDR_271_823",0.638267307698634
"Q8TF30_IDR_472_705",0.503002967346951
"Q8TF30_IDR_755_809",0.496997032653049
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.395973465552249
"Q8TF68_IDR_1_260",0.461227081577079
"Q8TF68_IDR_455_543",0.538772918422921
"Q8TF71_IDR_1_61",0.501984275545551
"Q8TF71_IDR_476_515",0.498015724454449
"Q8TF72_IDR_112_1665",0.550696633590676
"Q8TF72_IDR_1688_1777",0.449303366409324
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.539456903818237
"Q8WTP8_IDR_283_325",0.460543096181763
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.385244473817578
"Q8WTQ4_IDR_41_165",0.614755526182422
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.57106453964015
"Q8WTT2_IDR_435_472",0.42893546035985
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.445442721963635
"Q8WTX9_IDR_285_450",0.554557278036365
"Q8WU08_IDR_320_361",0.57339813612618
"Q8WU08_IDR_364_396",0.42660186387382
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.503990587456436
"Q8WU20_IDR_478_508",0.496009412543564
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.368357492359321
"Q8WU90_IDR_265_295",0.318242592175791
"Q8WU90_IDR_297_396",0.313399915464887
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.518607875181567
"Q8WUA4_IDR_765_797",0.254824750054668
"Q8WUA4_IDR_877_911",0.226567374763765
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.510074046492084
"Q8WUQ7_IDR_471_556",0.269493344217973
"Q8WUQ7_IDR_589_624",0.220432609289943
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.173048630878091
"Q8WUY3_IDR_2558_2632",0.171720354323151
"Q8WUY3_IDR_2640_2874",0.314183038818485
"Q8WUY3_IDR_358_936",0.177011242696911
"Q8WUY3_IDR_938_2344",0.164036733283362
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.530074809350524
"Q8WV15_IDR_263_306",0.469925190649476
"Q8WVB6_IDR_321_356",0.288305236540943
"Q8WVB6_IDR_859_921",0.199705481217114
"Q8WVC0_IDR_1_352",0.680681646127154
"Q8WVC0_IDR_523_666",0.319318353872846
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
