"","GO0018130_heterocycle_biosynthetic_process"
"Q8N9Z2_IDR_1_54",0.501991803507653
"Q8N9Z2_IDR_87_176",0.498008196492347
"Q8N9Z9_IDR_260_388",0.593401230324526
"Q8N9Z9_IDR_26_129",0.406598769675474
"Q8NA03_IDR_1_111",0.200331787975616
"Q8NA03_IDR_132_261",0.224727675340345
"Q8NA03_IDR_329_384",0.183777681735664
"Q8NA03_IDR_418_521",0.185422233733676
"Q8NA03_IDR_548_581",0.205740621214698
"Q8NA19_IDR_1_43",0.368211115905698
"Q8NA19_IDR_366_514",0.631788884094302
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.465579671557396
"Q8NA31_IDR_421_673",0.534420328442604
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.331469720997637
"Q8NA47_IDR_262_296",0.34311037611163
"Q8NA47_IDR_531_563",0.325419902890733
"Q8NAM6_IDR_128_308",0.540224595561549
"Q8NAM6_IDR_1_38",0.459775404438451
"Q8NAN2_IDR_288_334",0.472280141504821
"Q8NAN2_IDR_96_200",0.527719858495179
"Q8NAP3_IDR_123_165",0.468693616424132
"Q8NAP3_IDR_176_459",0.274008004960058
"Q8NAP3_IDR_522_970",0.257298378615809
"Q8NAP8_IDR_125_370",0.605863912886594
"Q8NAP8_IDR_402_495",0.394136087113406
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.275751685105463
"Q8NAT2_IDR_693_915",0.452904640312591
"Q8NAT2_IDR_95_126",0.271343674581946
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.502254151921668
"Q8NAV2_IDR_308_365",0.497745848078332
"Q8NAX2_IDR_115_232",0.253133309882249
"Q8NAX2_IDR_1_54",0.237772857420522
"Q8NAX2_IDR_308_349",0.254137177620107
"Q8NBF1_IDR_1_190",0.654988741369116
"Q8NBF1_IDR_298_513",0.345011258630884
"Q8NBF6_IDR_239_378",0.532996325316677
"Q8NBF6_IDR_587_648",0.467003674683323
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.473177683078034
"Q8NBP5_IDR_222_265",0.526822316921966
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.491692603416296
"Q8NBR0_IDR_363_393",0.508307396583704
"Q8NC60_IDR_18_66",0.562878894316651
"Q8NC60_IDR_82_123",0.437121105683349
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.564116950144062
"Q8NC74_IDR_1_103",0.435883049855938
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.485031979195873
"Q8NCA9_IDR_258_323",0.514968020804127
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.351899930789273
"Q8NCD3_IDR_448_748",0.314965782546918
"Q8NCD3_IDR_73_146",0.333134286663809
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.497938936025861
"Q8NCF5_IDR_55_247",0.502061063974139
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.586513351842468
"Q8NCX0_IDR_1_101",0.413486648157532
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.346923260146665
"Q8ND04_IDR_656_739",0.321425755991091
"Q8ND04_IDR_99_132",0.331650983862244
"Q8ND07_IDR_1_39",0.503599376350399
"Q8ND07_IDR_459_497",0.496400623649601
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.353155017516961
"Q8ND24_IDR_425_551",0.368701017855438
"Q8ND24_IDR_610_653",0.278143964627602
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.339416637844608
"Q8ND30_IDR_1_49",0.330658000554578
"Q8ND30_IDR_842_876",0.329925361600814
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.341458803922203
"Q8NDI1_IDR_174_542",0.364482379883612
"Q8NDI1_IDR_544_1075",0.294058816194184
"Q8NDL9_IDR_343_417",0.495162760891279
"Q8NDL9_IDR_600_886",0.504837239108721
"Q8NDM7_IDR_749_785",0.510882233215991
"Q8NDM7_IDR_930_986",0.489117766784009
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.30169118723607
"Q8NDT2_IDR_223_306",0.356298799424678
"Q8NDT2_IDR_554_709",0.342010013339252
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.458529022844902
"Q8NDX1_IDR_1_583",0.541470977155098
"Q8NDX2_IDR_1_64",0.507300784001704
"Q8NDX2_IDR_510_589",0.492699215998296
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.520377003633902
"Q8NEA5_IDR_28_83",0.479622996366098
"Q8NEA6_IDR_1_340",0.589240556805586
"Q8NEA6_IDR_446_666",0.410759443194414
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.510131218611238
"Q8NEB7_IDR_1_35",0.489868781388762
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.510597622327724
"Q8NEG2_IDR_27_72",0.489402377672276
"Q8NEN9_IDR_1107_1154",0.316953315048719
"Q8NEN9_IDR_454_677",0.336951614768085
"Q8NEN9_IDR_886_998",0.346095070183196
"Q8NEP3_IDR_1_85",0.473753254360794
"Q8NEP3_IDR_303_725",0.526246745639206
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.469690085571313
"Q8NER1_IDR_762_839",0.530309914428687
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.462072684948796
"Q8NET4_IDR_1313_1351",0.537927315051204
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.538018206253674
"Q8NET8_IDR_750_790",0.461981793746326
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.0992063076908966
"Q8NEZ4_IDR_4251_4345",0.118001736885827
"Q8NF37_IDR_1_36",0.360226903326402
"Q8NF37_IDR_38_73",0.29480773787369
"Q8NF37_IDR_496_534",0.344965358799908
"Q8NF50_IDR_1234_1287",0.369018829435317
"Q8NF50_IDR_1347_1418",0.326698319057083
"Q8NF50_IDR_420_456",0.3042828515076
"Q8NF64_IDR_1_416",0.368928987261459
"Q8NF64_IDR_685_883",0.631071012738541
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.150029584702998
"Q8NF91_IDR_5763_6086",0.141485448343569
"Q8NFG4_IDR_278_337",0.488349974365715
"Q8NFG4_IDR_30_87",0.511650025634285
"Q8NFH5_IDR_1_171",0.546029685667696
"Q8NFH5_IDR_250_308",0.453970314332304
"Q8NFH8_IDR_142_272",0.558253564207256
"Q8NFH8_IDR_362_617",0.441746435792744
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.487372473047454
"Q8NFJ8_IDR_312_381",0.512627526952546
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.478577483735143
"Q8NFM4_IDR_487_536",0.521422516264857
"Q8NFM7_IDR_2_34",0.318554424414856
"Q8NFM7_IDR_515_548",0.300434718898144
"Q8NFM7_IDR_561_739",0.381010856687
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.177110881820317
"Q8NFP9_IDR_1_55",0.32210455120241
"Q8NFP9_IDR_1581_1881",0.259414019972552
"Q8NFP9_IDR_951_1328",0.24137054700472
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.233935591048171
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.492530679794665
"Q8NFW9_IDR_25_73",0.507469320205335
"Q8NFY4_IDR_545_662",0.309947118798551
"Q8NFY4_IDR_691_829",0.24755980033494
"Q8NFY4_IDR_832_1070",0.442493080866509
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.245236251829452
"Q8NFZ3_IDR_605_668",0.276925175084687
"Q8NFZ3_IDR_701_816",0.477838573085861
"Q8NFZ4_IDR_613_679",0.502381336254547
"Q8NFZ4_IDR_701_835",0.497618663745453
"Q8NFZ5_IDR_157_207",0.454360449764343
"Q8NFZ5_IDR_330_400",0.545639550235656
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.330082079763427
"Q8NG08_IDR_795_825",0.356239065638051
"Q8NG08_IDR_957_1062",0.313678854598522
"Q8NG27_IDR_122_481",0.49352274807697
"Q8NG27_IDR_37_112",0.50647725192303
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.634450414703468
"Q8NHS3_IDR_245_290",0.365549585296532
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.344639576886154
"Q8NHU6_IDR_850_899",0.319331506822904
"Q8NHU6_IDR_89_231",0.336028916290942
"Q8NHV4_IDR_309_350",0.461850772280414
"Q8NHV4_IDR_354_626",0.538149227719586
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.702857947583155
"Q8NHW3_IDR_319_353",0.297142052416845
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.559281349795191
"Q8NHX4_IDR_161_192",0.440718650204809
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.674208702292354
"Q8NI35_IDR_1328_1418",0.104660647432248
"Q8NI35_IDR_1622_1670",0.109436720320075
"Q8NI35_IDR_1765_1801",0.110075013154216
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.329066463504692
"Q8NI51_IDR_1_84",0.195747125788889
"Q8NI51_IDR_439_513",0.271137909832657
"Q8NI51_IDR_550_627",0.204048500873762
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.497779871312243
"Q8TA86_IDR_1_81",0.502220128687757
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.319960604973342
"Q8TAB3_IDR_805_992",0.334803800749048
"Q8TAB3_IDR_994_1117",0.345235594277611
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.318062493384412
"Q8TAQ2_IDR_545_609",0.267516498161773
"Q8TAQ2_IDR_720_1214",0.414421008453815
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.483470053128998
"Q8TAT2_IDR_149_233",0.516529946871002
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.613246671085704
"Q8TAU0_IDR_235_352",0.386753328914297
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.496395082656336
"Q8TAV0_IDR_231_307",0.503604917343664
"Q8TAW3_IDR_1_44",0.469005510151043
"Q8TBA6_IDR_566_665",0.221361983983958
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.489382756599401
"Q8TBB5_IDR_489_520",0.510617243400599
"Q8TBB6_IDR_436_501",0.468089371423783
"Q8TBB6_IDR_680_771",0.531910628576217
"Q8TBC3_IDR_135_191",0.519511811843965
"Q8TBC3_IDR_606_707",0.480488188156035
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.315878766899481
"Q8TBC5_IDR_1_41",0.320086711758884
"Q8TBC5_IDR_473_510",0.364034521341635
"Q8TBE0_IDR_1_73",0.24980199116547
"Q8TBE0_IDR_461_587",0.33236845188128
"Q8TBE0_IDR_76_348",0.41782955695325
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.356272394843565
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.552035096899098
"Q8TBZ0_IDR_752_833",0.447964903100902
"Q8TBZ3_IDR_322_360",0.434564749111591
"Q8TBZ3_IDR_392_507",0.56543525088841
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.447461308585207
"Q8TBZ6_IDR_277_339",0.552538691414793
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.250248158776164
"Q8TC20_IDR_132_309",0.238712198531238
"Q8TC20_IDR_550_634",0.266946881109504
"Q8TC20_IDR_721_777",0.244092761583094
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.553291865564358
"Q8TC76_IDR_291_339",0.446708134435642
"Q8TC90_IDR_131_196",0.287086303719545
"Q8TC90_IDR_1_72",0.405062586952473
"Q8TC90_IDR_200_364",0.307851109327982
"Q8TC92_IDR_2_55",0.341246223975645
"Q8TC92_IDR_383_436",0.309165393015444
"Q8TC92_IDR_493_561",0.349588383008911
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.370782143020967
"Q8TCJ2_IDR_489_548",0.293074053936725
"Q8TCJ2_IDR_776_826",0.336143803042308
"Q8TCN5_IDR_128_630",0.241410075022816
"Q8TCN5_IDR_13_47",0.386555209046681
"Q8TCN5_IDR_49_124",0.191815454078093
"Q8TCN5_IDR_826_881",0.180219261852409
"Q8TCQ1_IDR_1_75",0.503871186751795
"Q8TCQ1_IDR_244_289",0.496128813248205
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.505512788618519
"Q8TCT7_IDR_506_592",0.494487211381481
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.525270574325328
"Q8TD10_IDR_331_391",0.474729425674672
"Q8TD16_IDR_141_666",0.519937003145581
"Q8TD16_IDR_777_824",0.480062996854419
"Q8TD17_IDR_1_40",0.458782200829948
"Q8TD17_IDR_190_344",0.541217799170052
"Q8TD19_IDR_1_48",0.324536854925152
"Q8TD19_IDR_731_807",0.283026857311915
"Q8TD19_IDR_825_961",0.392436287762933
"Q8TD20_IDR_1_34",0.467084084258693
"Q8TD20_IDR_568_617",0.532915915741307
"Q8TD26_IDR_1_310",0.127680577666897
"Q8TD26_IDR_1316_1385",0.253086885988777
"Q8TD26_IDR_1410_1447",0.157732640282118
"Q8TD26_IDR_1619_2108",0.258946043248694
"Q8TD26_IDR_2110_2715",0.202553852813514
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.523877844445765
"Q8TD31_IDR_675_782",0.476122155554235
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.492492650872634
"Q8TD43_IDR_713_764",0.507507349127366
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.401786716119713
"Q8TDD1_IDR_1_96",0.356785806017699
"Q8TDD1_IDR_578_739",0.353887222536149
"Q8TDD1_IDR_774_881",0.289326971446153
"Q8TDD2_IDR_1_129",0.273897411176298
"Q8TDD2_IDR_173_289",0.449886722978839
"Q8TDD2_IDR_361_431",0.276215865844863
"Q8TDF5_IDR_417_471",0.537478787909982
"Q8TDF5_IDR_481_516",0.462521212090018
"Q8TDF6_IDR_1_35",0.458261764763849
"Q8TDF6_IDR_593_673",0.541738235236151
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.15982791212184
"Q8TDI0_IDR_1203_1252",0.160700026975386
"Q8TDI0_IDR_1328_1405",0.174976419736958
"Q8TDI0_IDR_1532_1699",0.196858866880839
"Q8TDI0_IDR_200_341",0.14239717013731
"Q8TDI0_IDR_651_681",0.165239604147666
"Q8TDI7_IDR_1_157",0.487933376145809
"Q8TDI7_IDR_800_906",0.512066623854191
"Q8TDN2_IDR_56_92",0.491791218186092
"Q8TDN4_IDR_1_317",0.615767544132594
"Q8TDN4_IDR_410_443",0.384232455867406
"Q8TDN6_IDR_1_53",0.291938509933375
"Q8TDN6_IDR_271_306",0.315061234862612
"Q8TDN6_IDR_309_353",0.393000255204014
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.518766617451849
"Q8TDS5_IDR_374_423",0.481233382548151
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.310434700323988
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.517772397178619
"Q68BL8_IDR_183_486",0.482227602821381
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.345536926584031
"Q68CP9_IDR_473_531",0.168200976369578
"Q68CP9_IDR_535_569",0.159250558827703
"Q68CP9_IDR_603_1629",0.327011538218688
"Q68CQ1_IDR_1_193",0.536207342154139
"Q68CQ1_IDR_195_239",0.463792657845861
"Q68CQ4_IDR_1_75",0.478213520608549
"Q68CQ4_IDR_78_186",0.521786479391451
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.506847274426768
"Q68CR1_IDR_1_33",0.493152725573232
"Q68DE3_IDR_2199_2245",0.27665601750728
"Q68DH5_IDR_1_94",0.52759545361587
"Q68DH5_IDR_582_695",0.47240454638413
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.37022026680544
"Q68DQ2_IDR_1480_1759",0.332365620125451
"Q68DQ2_IDR_1768_2281",0.297414113069109
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.236656987666332
"Q68DX3_IDR_190_305",0.25624132156705
"Q68DX3_IDR_679_768",0.244029266810919
"Q68DX3_IDR_864_939",0.263072423955699
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.502815779814247
"Q6A163_IDR_1_31",0.494605401072907
"Q6AHZ1_IDR_1155_1222",0.230176738096299
"Q6AHZ1_IDR_350_443",0.274928723904336
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.46871148570973
"Q6AI14_IDR_602_798",0.53128851429027
"Q6AI39_IDR_25_722",0.327536587801687
"Q6AI39_IDR_800_1002",0.262772544740488
"Q6A162_IDR_398_429",0.497184220185753
"Q6A163_IDR_411_455",0.505394598927093
"Q6AHZ1_IDR_1236_1310",0.234762034239693
"Q6AHZ1_IDR_464_881",0.260132503759672
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.231983977066897
"Q6AI39_IDR_741_796",0.177706890390929
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.250297141825064
"Q6AWC2_IDR_425_488",0.186018423613001
"Q6AWC2_IDR_493_686",0.206193960778064
"Q6DN90_IDR_1_520",0.508360608249028
"Q6DN90_IDR_875_963",0.491639391750972
"Q6DT37_IDR_1455_1551",0.197935810673347
"Q6DT37_IDR_403_446",0.196666908401142
"Q6DT37_IDR_455_495",0.194739927727698
"Q6DT37_IDR_563_631",0.206846234743359
"Q6DT37_IDR_786_903",0.203811118454455
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.478161174583162
"Q6EMB2_IDR_532_660",0.521838825416838
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.567169916334434
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.504113066644572
"Q8TE67_IDR_400_450",0.495886933355428
"Q8TE68_IDR_159_253",0.345157904945147
"Q8TE68_IDR_431_478",0.353790858048189
"Q8TE68_IDR_536_633",0.301051237006663
"Q8TE73_IDR_1059_1096",0.449044972835161
"Q8TE73_IDR_896_930",0.550955027164839
"Q8TE76_IDR_405_450",0.455900239787251
"Q8TE76_IDR_457_793",0.544099760212749
"Q8TE77_IDR_470_659",0.451944967631243
"Q8TE77_IDR_52_91",0.548055032368757
"Q8TE82_IDR_1_76",0.496966782757665
"Q8TE82_IDR_229_265",0.503033217242335
"Q8TE85_IDR_77_219",0.352787572496899
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.248743111475211
"Q8TEJ3_IDR_1_45",0.228898468090629
"Q8TEJ3_IDR_320_461",0.239860445498271
"Q8TEJ3_IDR_528_821",0.282497974935888
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.505720200860395
"Q8TEL6_IDR_343_373",0.494279799139604
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.297750907591402
"Q8TEP8_IDR_2070_2125",0.354189704309929
"Q8TEP8_IDR_43_1211",0.348059388098669
"Q8TEQ0_IDR_184_389",0.189743835646934
"Q8TEQ0_IDR_407_511",0.240687304107285
"Q8TEQ0_IDR_617_649",0.346017833672494
"Q8TEQ0_IDR_777_813",0.223551026573287
"Q8TEQ6_IDR_1306_1349",0.30421135136665
"Q8TEQ6_IDR_1390_1427",0.315600454696321
"Q8TEQ6_IDR_822_881",0.380188193937029
"Q8TER5_IDR_191_521",0.34304906670656
"Q8TEW8_IDR_593_1205",0.407160246225861
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.324664748314885
"Q8TEY5_IDR_145_183",0.34635269403781
"Q8TEY5_IDR_314_395",0.328982557647305
"Q8TEY7_IDR_129_183",0.476572373894809
"Q8TEY7_IDR_293_473",0.523427626105191
"Q8TF01_IDR_1_33",0.410890081530618
"Q8TF01_IDR_47_805",0.589109918469382
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.537502347735669
"Q8TF17_IDR_9_39",0.462497652264331
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.487410757632409
"Q8TF21_IDR_271_823",0.512589242367591
"Q8TF30_IDR_472_705",0.574816841401038
"Q8TF30_IDR_755_809",0.425183158598962
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.462740148153759
"Q8TF68_IDR_1_260",0.644035506526307
"Q8TF68_IDR_455_543",0.355964493473693
"Q8TF71_IDR_1_61",0.461680192627745
"Q8TF71_IDR_476_515",0.538319807372255
"Q8TF72_IDR_112_1665",0.521507379510079
"Q8TF72_IDR_1688_1777",0.478492620489921
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.512398019543337
"Q8WTP8_IDR_283_325",0.487601980456663
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.485369681605886
"Q8WTQ4_IDR_41_165",0.514630318394114
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.498571863521328
"Q8WTT2_IDR_435_472",0.501428136478672
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.481444119238057
"Q8WTX9_IDR_285_450",0.518555880761943
"Q8WU08_IDR_320_361",0.501204582691835
"Q8WU08_IDR_364_396",0.498795417308165
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.61877107161111
"Q8WU20_IDR_478_508",0.38122892838889
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.303645570996279
"Q8WU90_IDR_265_295",0.391659842066748
"Q8WU90_IDR_297_396",0.304694586936972
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.29771461997904
"Q8WUA4_IDR_765_797",0.342298975807709
"Q8WUA4_IDR_877_911",0.35998640421325
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.435717048146018
"Q8WUQ7_IDR_471_556",0.314581242754532
"Q8WUQ7_IDR_589_624",0.249701709099449
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.237860952996523
"Q8WUY3_IDR_2558_2632",0.177056080010734
"Q8WUY3_IDR_2640_2874",0.215891494096071
"Q8WUY3_IDR_358_936",0.144248403369955
"Q8WUY3_IDR_938_2344",0.224943069526717
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.463550745082087
"Q8WV15_IDR_263_306",0.536449254917913
"Q8WVB6_IDR_321_356",0.261500161280344
"Q8WVB6_IDR_859_921",0.254002129108418
"Q8WVC0_IDR_1_352",0.530433341007777
"Q8WVC0_IDR_523_666",0.469566658992223
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
