"","GO0000278_mitotic_cell_cycle"
"Q8N9Z2_IDR_1_54",0.501258676695383
"Q8N9Z2_IDR_87_176",0.498741323304617
"Q8N9Z9_IDR_260_388",0.500019789522104
"Q8N9Z9_IDR_26_129",0.499980210477896
"Q8NA03_IDR_1_111",0.2048743534555
"Q8NA03_IDR_132_261",0.207486759996743
"Q8NA03_IDR_329_384",0.194198979766885
"Q8NA03_IDR_418_521",0.195726768294511
"Q8NA03_IDR_548_581",0.197713138486362
"Q8NA19_IDR_1_43",0.526161065566371
"Q8NA19_IDR_366_514",0.473838934433629
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.433564416810135
"Q8NA31_IDR_421_673",0.566435583189865
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.314520258979563
"Q8NA47_IDR_262_296",0.316426104540288
"Q8NA47_IDR_531_563",0.369053636480148
"Q8NAM6_IDR_128_308",0.525367503073927
"Q8NAM6_IDR_1_38",0.474632496926073
"Q8NAN2_IDR_288_334",0.485036440055929
"Q8NAN2_IDR_96_200",0.514963559944071
"Q8NAP3_IDR_123_165",0.297760046141465
"Q8NAP3_IDR_176_459",0.353956230930692
"Q8NAP3_IDR_522_970",0.348283722927843
"Q8NAP8_IDR_125_370",0.482112967846889
"Q8NAP8_IDR_402_495",0.517887032153111
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.321431633744378
"Q8NAT2_IDR_693_915",0.378294677046121
"Q8NAT2_IDR_95_126",0.300273689209501
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.500656677490549
"Q8NAV2_IDR_308_365",0.499343322509451
"Q8NAX2_IDR_115_232",0.243950342999888
"Q8NAX2_IDR_1_54",0.241733831452237
"Q8NAX2_IDR_308_349",0.270510994568791
"Q8NBF1_IDR_1_190",0.472480973085444
"Q8NBF1_IDR_298_513",0.527519026914556
"Q8NBF6_IDR_239_378",0.511409826815855
"Q8NBF6_IDR_587_648",0.488590173184145
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.481840325262617
"Q8NBP5_IDR_222_265",0.518159674737383
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.469076835176469
"Q8NBR0_IDR_363_393",0.530923164823531
"Q8NC60_IDR_18_66",0.483107236331317
"Q8NC60_IDR_82_123",0.516892763668683
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.464733739054505
"Q8NC74_IDR_1_103",0.535266260945495
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.499472346326418
"Q8NCA9_IDR_258_323",0.500527653673582
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.293858520189297
"Q8NCD3_IDR_448_748",0.361238414944451
"Q8NCD3_IDR_73_146",0.344903064866252
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.42763732601123
"Q8NCF5_IDR_55_247",0.57236267398877
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.490563987842441
"Q8NCX0_IDR_1_101",0.509436012157559
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.337404231734506
"Q8ND04_IDR_656_739",0.332471669522579
"Q8ND04_IDR_99_132",0.330124098742915
"Q8ND07_IDR_1_39",0.51232994588529
"Q8ND07_IDR_459_497",0.48767005411471
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.336651360923058
"Q8ND24_IDR_425_551",0.326431239778503
"Q8ND24_IDR_610_653",0.336917399298439
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.344605585066562
"Q8ND30_IDR_1_49",0.342056111809451
"Q8ND30_IDR_842_876",0.313338303123986
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.264828902713212
"Q8NDI1_IDR_174_542",0.354151112577699
"Q8NDI1_IDR_544_1075",0.38101998470909
"Q8NDL9_IDR_343_417",0.494875919123802
"Q8NDL9_IDR_600_886",0.505124080876198
"Q8NDM7_IDR_749_785",0.519559167229652
"Q8NDM7_IDR_930_986",0.480440832770348
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.303352199113489
"Q8NDT2_IDR_223_306",0.311243963475174
"Q8NDT2_IDR_554_709",0.385403837411337
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.513115946670914
"Q8NDX1_IDR_1_583",0.486884053329086
"Q8NDX2_IDR_1_64",0.44563615633172
"Q8NDX2_IDR_510_589",0.55436384366828
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.500980100338066
"Q8NEA5_IDR_28_83",0.499019899661934
"Q8NEA6_IDR_1_340",0.474826273150913
"Q8NEA6_IDR_446_666",0.525173726849086
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.496272404193956
"Q8NEB7_IDR_1_35",0.503727595806044
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.542741554111088
"Q8NEG2_IDR_27_72",0.457258445888912
"Q8NEN9_IDR_1107_1154",0.310009155266364
"Q8NEN9_IDR_454_677",0.35962830755177
"Q8NEN9_IDR_886_998",0.330362537181866
"Q8NEP3_IDR_1_85",0.494741847745352
"Q8NEP3_IDR_303_725",0.505258152254648
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.507816286379245
"Q8NER1_IDR_762_839",0.492183713620755
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.494394990497534
"Q8NET4_IDR_1313_1351",0.505605009502466
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.518679699001177
"Q8NET8_IDR_750_790",0.481320300998822
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.0935663140230727
"Q8NEZ4_IDR_4251_4345",0.106964114546082
"Q8NF37_IDR_1_36",0.328506359371378
"Q8NF37_IDR_38_73",0.339454625040498
"Q8NF37_IDR_496_534",0.332039015588124
"Q8NF50_IDR_1234_1287",0.334184829459352
"Q8NF50_IDR_1347_1418",0.334465819357707
"Q8NF50_IDR_420_456",0.331349351182941
"Q8NF64_IDR_1_416",0.426760470068571
"Q8NF64_IDR_685_883",0.573239529931429
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.171326058965077
"Q8NF91_IDR_5763_6086",0.15685395833269
"Q8NFG4_IDR_278_337",0.521854429224526
"Q8NFG4_IDR_30_87",0.478145570775474
"Q8NFH5_IDR_1_171",0.464811630544582
"Q8NFH5_IDR_250_308",0.535188369455418
"Q8NFH8_IDR_142_272",0.465066610891343
"Q8NFH8_IDR_362_617",0.534933389108657
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.500966126524139
"Q8NFJ8_IDR_312_381",0.499033873475861
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.500409747316559
"Q8NFM4_IDR_487_536",0.499590252683442
"Q8NFM7_IDR_2_34",0.314321870235981
"Q8NFM7_IDR_515_548",0.328094051368142
"Q8NFM7_IDR_561_739",0.357584078395877
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.298875663319393
"Q8NFP9_IDR_1_55",0.23409729338751
"Q8NFP9_IDR_1581_1881",0.249415865760604
"Q8NFP9_IDR_951_1328",0.217611177532494
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.23603497771853
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.505691859594952
"Q8NFW9_IDR_25_73",0.494308140405048
"Q8NFY4_IDR_545_662",0.307698259487837
"Q8NFY4_IDR_691_829",0.369981536150065
"Q8NFY4_IDR_832_1070",0.322320204362097
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.321786245792348
"Q8NFZ3_IDR_605_668",0.33817532390487
"Q8NFZ3_IDR_701_816",0.340038430302781
"Q8NFZ4_IDR_613_679",0.486487299906478
"Q8NFZ4_IDR_701_835",0.513512700093522
"Q8NFZ5_IDR_157_207",0.511925501424773
"Q8NFZ5_IDR_330_400",0.488074498575227
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.281201655267264
"Q8NG08_IDR_795_825",0.271489825198377
"Q8NG08_IDR_957_1062",0.447308519534358
"Q8NG27_IDR_122_481",0.471926048499998
"Q8NG27_IDR_37_112",0.528073951500002
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.493014076709458
"Q8NHS3_IDR_245_290",0.506985923290542
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.330350836715105
"Q8NHU6_IDR_850_899",0.335305183229745
"Q8NHU6_IDR_89_231",0.33434398005515
"Q8NHV4_IDR_309_350",0.434438947950093
"Q8NHV4_IDR_354_626",0.565561052049907
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.516020486042883
"Q8NHW3_IDR_319_353",0.483979513957117
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.518464293567154
"Q8NHX4_IDR_161_192",0.481535706432846
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.453031451768373
"Q8NI35_IDR_1328_1418",0.110714292350302
"Q8NI35_IDR_1622_1670",0.111785797977779
"Q8NI35_IDR_1765_1801",0.101139717330909
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.237792330142554
"Q8NI51_IDR_1_84",0.250315020891089
"Q8NI51_IDR_439_513",0.237641158668128
"Q8NI51_IDR_550_627",0.274251490298229
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.518809983463643
"Q8TA86_IDR_1_81",0.481190016536357
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.349321728486381
"Q8TAB3_IDR_805_992",0.331299464870187
"Q8TAB3_IDR_994_1117",0.319378806643433
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.370390833260347
"Q8TAQ2_IDR_545_609",0.320658132586117
"Q8TAQ2_IDR_720_1214",0.308951034153536
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.491981518289306
"Q8TAT2_IDR_149_233",0.508018481710694
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.516320323163811
"Q8TAU0_IDR_235_352",0.483679676836189
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.509877961354912
"Q8TAV0_IDR_231_307",0.490122038645088
"Q8TAW3_IDR_1_44",0.457520514457981
"Q8TBA6_IDR_566_665",0.227560936536243
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.524174526506226
"Q8TBB5_IDR_489_520",0.475825473493774
"Q8TBB6_IDR_436_501",0.493517165712197
"Q8TBB6_IDR_680_771",0.506482834287803
"Q8TBC3_IDR_135_191",0.51574060284694
"Q8TBC3_IDR_606_707",0.48425939715306
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.339022430620955
"Q8TBC5_IDR_1_41",0.338778392752342
"Q8TBC5_IDR_473_510",0.322199176626703
"Q8TBE0_IDR_1_73",0.337442313376409
"Q8TBE0_IDR_461_587",0.321240379348819
"Q8TBE0_IDR_76_348",0.341317307274772
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.326390465064677
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.496445938000774
"Q8TBZ0_IDR_752_833",0.503554061999226
"Q8TBZ3_IDR_322_360",0.520277262400946
"Q8TBZ3_IDR_392_507",0.479722737599054
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.48879257148669
"Q8TBZ6_IDR_277_339",0.51120742851331
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.229427270469214
"Q8TC20_IDR_132_309",0.335319501840966
"Q8TC20_IDR_550_634",0.227409695625651
"Q8TC20_IDR_721_777",0.207843532064169
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.488837696714161
"Q8TC76_IDR_291_339",0.511162303285839
"Q8TC90_IDR_131_196",0.353427162530051
"Q8TC90_IDR_1_72",0.344870049680539
"Q8TC90_IDR_200_364",0.301702787789409
"Q8TC92_IDR_2_55",0.324897108405113
"Q8TC92_IDR_383_436",0.356027264590759
"Q8TC92_IDR_493_561",0.319075627004128
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.307929338155723
"Q8TCJ2_IDR_489_548",0.34022633982826
"Q8TCJ2_IDR_776_826",0.351844322016017
"Q8TCN5_IDR_128_630",0.257729695046074
"Q8TCN5_IDR_13_47",0.229571696962774
"Q8TCN5_IDR_49_124",0.260670932049555
"Q8TCN5_IDR_826_881",0.252027675941596
"Q8TCQ1_IDR_1_75",0.532410254121522
"Q8TCQ1_IDR_244_289",0.467589745878478
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.522696773753028
"Q8TCT7_IDR_506_592",0.477303226246972
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.529911246727112
"Q8TD10_IDR_331_391",0.470088753272888
"Q8TD16_IDR_141_666",0.62090962543218
"Q8TD16_IDR_777_824",0.37909037456782
"Q8TD17_IDR_1_40",0.500095041427747
"Q8TD17_IDR_190_344",0.499904958572253
"Q8TD19_IDR_1_48",0.328639748242798
"Q8TD19_IDR_731_807",0.333767474013157
"Q8TD19_IDR_825_961",0.337592777744046
"Q8TD20_IDR_1_34",0.505574860663738
"Q8TD20_IDR_568_617",0.494425139336262
"Q8TD26_IDR_1_310",0.206387619389063
"Q8TD26_IDR_1316_1385",0.199995399720251
"Q8TD26_IDR_1410_1447",0.196453086493754
"Q8TD26_IDR_1619_2108",0.201624158036601
"Q8TD26_IDR_2110_2715",0.19553973636033
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.553533375334115
"Q8TD31_IDR_675_782",0.446466624665885
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.503443728250287
"Q8TD43_IDR_713_764",0.496556271749713
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.492505774113839
"Q8TDD1_IDR_1_96",0.399042919976522
"Q8TDD1_IDR_578_739",0.316944143367551
"Q8TDD1_IDR_774_881",0.284012936655927
"Q8TDD2_IDR_1_129",0.370728825273166
"Q8TDD2_IDR_173_289",0.326833550755963
"Q8TDD2_IDR_361_431",0.302437623970871
"Q8TDF5_IDR_417_471",0.492628226533918
"Q8TDF5_IDR_481_516",0.507371773466082
"Q8TDF6_IDR_1_35",0.504462197614901
"Q8TDF6_IDR_593_673",0.495537802385099
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.180553534989173
"Q8TDI0_IDR_1203_1252",0.157062693705693
"Q8TDI0_IDR_1328_1405",0.156895503609627
"Q8TDI0_IDR_1532_1699",0.153448299278246
"Q8TDI0_IDR_200_341",0.180937035147803
"Q8TDI0_IDR_651_681",0.171102933269458
"Q8TDI7_IDR_1_157",0.542554137670034
"Q8TDI7_IDR_800_906",0.457445862329966
"Q8TDN2_IDR_56_92",0.509246381818151
"Q8TDN4_IDR_1_317",0.511781680984569
"Q8TDN4_IDR_410_443",0.488218319015431
"Q8TDN6_IDR_1_53",0.33746182563399
"Q8TDN6_IDR_271_306",0.315646598130512
"Q8TDN6_IDR_309_353",0.346891576235497
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.484894843181903
"Q8TDS5_IDR_374_423",0.515105156818097
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.243707735016289
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.395431165961916
"Q68BL8_IDR_183_486",0.604568834038084
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.259487161692242
"Q68CP9_IDR_473_531",0.251261250621423
"Q68CP9_IDR_535_569",0.260015234455858
"Q68CP9_IDR_603_1629",0.229236353230476
"Q68CQ1_IDR_1_193",0.489206283542041
"Q68CQ1_IDR_195_239",0.510793716457959
"Q68CQ4_IDR_1_75",0.534463775868656
"Q68CQ4_IDR_78_186",0.465536224131344
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.525743623427998
"Q68CR1_IDR_1_33",0.474256376572002
"Q68DE3_IDR_2199_2245",0.326580410501782
"Q68DH5_IDR_1_94",0.505477869343057
"Q68DH5_IDR_582_695",0.494522130656943
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.414065512533184
"Q68DQ2_IDR_1480_1759",0.285272153200478
"Q68DQ2_IDR_1768_2281",0.300662334266339
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.245355245821093
"Q68DX3_IDR_190_305",0.258815632322208
"Q68DX3_IDR_679_768",0.245502306667418
"Q68DX3_IDR_864_939",0.250326815189281
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.515779929845434
"Q6A163_IDR_1_31",0.503994738462255
"Q6AHZ1_IDR_1155_1222",0.244106393743228
"Q6AHZ1_IDR_350_443",0.217376322771402
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.497065760348452
"Q6AI14_IDR_602_798",0.502934239651548
"Q6AI39_IDR_25_722",0.243841567073244
"Q6AI39_IDR_800_1002",0.246864975360862
"Q6A162_IDR_398_429",0.484220070154566
"Q6A163_IDR_411_455",0.496005261537745
"Q6AHZ1_IDR_1236_1310",0.281133058851734
"Q6AHZ1_IDR_464_881",0.257384224633637
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.244303175534803
"Q6AI39_IDR_741_796",0.26499028203109
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.192541304194738
"Q6AWC2_IDR_425_488",0.180850896467304
"Q6AWC2_IDR_493_686",0.18815480016185
"Q6DN90_IDR_1_520",0.530126707736392
"Q6DN90_IDR_875_963",0.469873292263608
"Q6DT37_IDR_1455_1551",0.194891406330329
"Q6DT37_IDR_403_446",0.192830054200307
"Q6DT37_IDR_455_495",0.191352192358493
"Q6DT37_IDR_563_631",0.205673655146574
"Q6DT37_IDR_786_903",0.215252691964297
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.456258038733823
"Q6EMB2_IDR_532_660",0.543741961266177
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.492224446593033
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.512131530825956
"Q8TE67_IDR_400_450",0.487868469174044
"Q8TE68_IDR_159_253",0.331534180422955
"Q8TE68_IDR_431_478",0.318926475649033
"Q8TE68_IDR_536_633",0.349539343928012
"Q8TE73_IDR_1059_1096",0.508088497205951
"Q8TE73_IDR_896_930",0.491911502794049
"Q8TE76_IDR_405_450",0.513755983507643
"Q8TE76_IDR_457_793",0.486244016492357
"Q8TE77_IDR_470_659",0.434211173483473
"Q8TE77_IDR_52_91",0.565788826516527
"Q8TE82_IDR_1_76",0.489497848219618
"Q8TE82_IDR_229_265",0.510502151780382
"Q8TE85_IDR_77_219",0.335280807940463
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.223233218828405
"Q8TEJ3_IDR_1_45",0.222408653633978
"Q8TEJ3_IDR_320_461",0.229068675275118
"Q8TEJ3_IDR_528_821",0.325289452262499
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.467842955027176
"Q8TEL6_IDR_343_373",0.532157044972824
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.32576285166606
"Q8TEP8_IDR_2070_2125",0.303731452284822
"Q8TEP8_IDR_43_1211",0.370505696049118
"Q8TEQ0_IDR_184_389",0.2643387268942
"Q8TEQ0_IDR_407_511",0.258947328615162
"Q8TEQ0_IDR_617_649",0.235443890944447
"Q8TEQ0_IDR_777_813",0.241270053546191
"Q8TEQ6_IDR_1306_1349",0.314561052013061
"Q8TEQ6_IDR_1390_1427",0.331553456187045
"Q8TEQ6_IDR_822_881",0.353885491799894
"Q8TER5_IDR_191_521",0.392852121638211
"Q8TEW8_IDR_593_1205",0.400614093941375
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.334265006602589
"Q8TEY5_IDR_145_183",0.338805053630917
"Q8TEY5_IDR_314_395",0.326929939766494
"Q8TEY7_IDR_129_183",0.383833562841261
"Q8TEY7_IDR_293_473",0.616166437158739
"Q8TF01_IDR_1_33",0.50285937356064
"Q8TF01_IDR_47_805",0.49714062643936
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.484400643558197
"Q8TF17_IDR_9_39",0.515599356441803
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.462869696067065
"Q8TF21_IDR_271_823",0.537130303932935
"Q8TF30_IDR_472_705",0.499974575638561
"Q8TF30_IDR_755_809",0.500025424361439
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.499180102080163
"Q8TF68_IDR_1_260",0.538266957691073
"Q8TF68_IDR_455_543",0.461733042308927
"Q8TF71_IDR_1_61",0.513949427160408
"Q8TF71_IDR_476_515",0.486050572839592
"Q8TF72_IDR_112_1665",0.472961115088876
"Q8TF72_IDR_1688_1777",0.527038884911124
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.52255501990228
"Q8WTP8_IDR_283_325",0.477444980097719
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.447509073590573
"Q8WTQ4_IDR_41_165",0.552490926409428
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.467609602001394
"Q8WTT2_IDR_435_472",0.532390397998606
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.491942040655065
"Q8WTX9_IDR_285_450",0.508057959344935
"Q8WU08_IDR_320_361",0.513616930451169
"Q8WU08_IDR_364_396",0.486383069548831
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.490604775670369
"Q8WU20_IDR_478_508",0.509395224329631
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.340630402319833
"Q8WU90_IDR_265_295",0.33015196526282
"Q8WU90_IDR_297_396",0.329217632417347
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.373656946768033
"Q8WUA4_IDR_765_797",0.304858893711423
"Q8WUA4_IDR_877_911",0.321484159520544
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.361777800883459
"Q8WUQ7_IDR_471_556",0.30819263658645
"Q8WUQ7_IDR_589_624",0.330029562530091
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.204980341397408
"Q8WUY3_IDR_2558_2632",0.180513331754305
"Q8WUY3_IDR_2640_2874",0.207959393308677
"Q8WUY3_IDR_358_936",0.184876594914128
"Q8WUY3_IDR_938_2344",0.221670338625482
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.50598254178507
"Q8WV15_IDR_263_306",0.49401745821493
"Q8WVB6_IDR_321_356",0.232301947889182
"Q8WVB6_IDR_859_921",0.212993271475121
"Q8WVC0_IDR_1_352",0.494267993600061
"Q8WVC0_IDR_523_666",0.505732006399939
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
