"","GO0031326_regulation_of_cellular_biosynthetic_process"
"Q8N9Z0_IDR_77_172",1
"Q8N9Z2_IDR_1_54",0.500530651726298
"Q8N9Z2_IDR_87_176",0.499469348273702
"Q8N9Z9_IDR_260_388",0.591123385166886
"Q8N9Z9_IDR_26_129",0.408876614833114
"Q8NA03_IDR_1_111",0.203284805445165
"Q8NA03_IDR_132_261",0.22245806395701
"Q8NA03_IDR_329_384",0.183205082405067
"Q8NA03_IDR_418_521",0.186223085317616
"Q8NA03_IDR_548_581",0.204828962875141
"Q8NA19_IDR_1_43",0.353222260736541
"Q8NA19_IDR_366_514",0.646777739263459
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.453936547295742
"Q8NA31_IDR_421_673",0.546063452704258
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.33179183151688
"Q8NA47_IDR_262_296",0.342178729303221
"Q8NA47_IDR_531_563",0.326029439179898
"Q8NAM6_IDR_128_308",0.549581616157455
"Q8NAM6_IDR_1_38",0.450418383842544
"Q8NAN2_IDR_288_334",0.443822320604739
"Q8NAN2_IDR_96_200",0.556177679395261
"Q8NAP3_IDR_123_165",0.472799384850576
"Q8NAP3_IDR_176_459",0.263304474519412
"Q8NAP3_IDR_522_970",0.263896140630012
"Q8NAP8_IDR_125_370",0.624431144101593
"Q8NAP8_IDR_402_495",0.375568855898407
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.274952945858591
"Q8NAT2_IDR_693_915",0.457905961894276
"Q8NAT2_IDR_95_126",0.267141092247132
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.505891766473173
"Q8NAV2_IDR_308_365",0.494108233526827
"Q8NAX2_IDR_115_232",0.251987221905341
"Q8NAX2_IDR_1_54",0.230963690153242
"Q8NAX2_IDR_308_349",0.257326763843847
"Q8NBF1_IDR_1_190",0.660230984117446
"Q8NBF1_IDR_298_513",0.339769015882554
"Q8NBF6_IDR_239_378",0.528917492051472
"Q8NBF6_IDR_587_648",0.471082507948528
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.465343721538799
"Q8NBP5_IDR_222_265",0.534656278461201
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.486060083459766
"Q8NBR0_IDR_363_393",0.513939916540234
"Q8NC60_IDR_18_66",0.563340874487657
"Q8NC60_IDR_82_123",0.436659125512343
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.547071004923995
"Q8NC74_IDR_1_103",0.452928995076005
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.47315172136518
"Q8NCA9_IDR_258_323",0.52684827863482
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.363021354407515
"Q8NCD3_IDR_448_748",0.301889717099225
"Q8NCD3_IDR_73_146",0.33508892849326
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.512072654748597
"Q8NCF5_IDR_55_247",0.487927345251403
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.593431087260238
"Q8NCX0_IDR_1_101",0.406568912739762
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.34076831947778
"Q8ND04_IDR_656_739",0.319385207533875
"Q8ND04_IDR_99_132",0.339846472988345
"Q8ND07_IDR_1_39",0.489134165722381
"Q8ND07_IDR_459_497",0.510865834277619
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.363043935961158
"Q8ND24_IDR_425_551",0.359455861316236
"Q8ND24_IDR_610_653",0.277500202722606
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.330073081211323
"Q8ND30_IDR_1_49",0.329194954147118
"Q8ND30_IDR_842_876",0.340731964641559
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.350153077045804
"Q8NDI1_IDR_174_542",0.352732463049754
"Q8NDI1_IDR_544_1075",0.297114459904442
"Q8NDL9_IDR_343_417",0.48576472960773
"Q8NDL9_IDR_600_886",0.51423527039227
"Q8NDM7_IDR_749_785",0.516946114676912
"Q8NDM7_IDR_930_986",0.483053885323088
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.303172616313317
"Q8NDT2_IDR_223_306",0.369097447301262
"Q8NDT2_IDR_554_709",0.327729936385422
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.461081685409205
"Q8NDX1_IDR_1_583",0.538918314590795
"Q8NDX2_IDR_1_64",0.498999530190047
"Q8NDX2_IDR_510_589",0.501000469809953
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.515142134470155
"Q8NEA5_IDR_28_83",0.484857865529845
"Q8NEA6_IDR_1_340",0.614201477628489
"Q8NEA6_IDR_446_666",0.385798522371511
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.510342710544991
"Q8NEB7_IDR_1_35",0.489657289455009
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.499792067093313
"Q8NEG2_IDR_27_72",0.500207932906687
"Q8NEN9_IDR_1107_1154",0.311912105098529
"Q8NEN9_IDR_454_677",0.331678204648671
"Q8NEN9_IDR_886_998",0.3564096902528
"Q8NEP3_IDR_1_85",0.498807420281955
"Q8NEP3_IDR_303_725",0.501192579718045
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.478769797546104
"Q8NER1_IDR_762_839",0.521230202453896
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.460693271543744
"Q8NET4_IDR_1313_1351",0.539306728456256
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.53828202793838
"Q8NET8_IDR_750_790",0.46171797206162
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.100228714018257
"Q8NEZ4_IDR_4251_4345",0.116629451288297
"Q8NF37_IDR_1_36",0.358748665277193
"Q8NF37_IDR_38_73",0.287907973364185
"Q8NF37_IDR_496_534",0.353343361358622
"Q8NF50_IDR_1234_1287",0.388030418182155
"Q8NF50_IDR_1347_1418",0.321718570158179
"Q8NF50_IDR_420_456",0.290251011659666
"Q8NF64_IDR_1_416",0.388593839419462
"Q8NF64_IDR_685_883",0.611406160580538
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.148275658103697
"Q8NF91_IDR_5763_6086",0.138698750417351
"Q8NFG4_IDR_278_337",0.481779427695065
"Q8NFG4_IDR_30_87",0.518220572304935
"Q8NFH5_IDR_1_171",0.538939511997348
"Q8NFH5_IDR_250_308",0.461060488002651
"Q8NFH8_IDR_142_272",0.575477319914265
"Q8NFH8_IDR_362_617",0.424522680085735
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.464459953710006
"Q8NFJ8_IDR_312_381",0.535540046289994
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.478000181487906
"Q8NFM4_IDR_487_536",0.521999818512094
"Q8NFM7_IDR_2_34",0.320277840330676
"Q8NFM7_IDR_515_548",0.297540551511368
"Q8NFM7_IDR_561_739",0.382181608157956
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.166025773572903
"Q8NFP9_IDR_1_55",0.326641442692187
"Q8NFP9_IDR_1581_1881",0.276768318610093
"Q8NFP9_IDR_951_1328",0.230564465124817
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.231752357603827
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.478087146790412
"Q8NFW9_IDR_25_73",0.521912853209588
"Q8NFY4_IDR_545_662",0.316470882066617
"Q8NFY4_IDR_691_829",0.239235361099579
"Q8NFY4_IDR_832_1070",0.444293756833804
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.236030933214164
"Q8NFZ3_IDR_605_668",0.286776739130368
"Q8NFZ3_IDR_701_816",0.477192327655468
"Q8NFZ4_IDR_613_679",0.51745976639614
"Q8NFZ4_IDR_701_835",0.48254023360386
"Q8NFZ5_IDR_157_207",0.458351976136843
"Q8NFZ5_IDR_330_400",0.541648023863157
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.333890511844084
"Q8NG08_IDR_795_825",0.360588508703417
"Q8NG08_IDR_957_1062",0.305520979452499
"Q8NG27_IDR_122_481",0.482500061761313
"Q8NG27_IDR_37_112",0.517499938238687
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.645192245693057
"Q8NHS3_IDR_245_290",0.354807754306943
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.339880482490017
"Q8NHU6_IDR_850_899",0.322835187909136
"Q8NHU6_IDR_89_231",0.337284329600846
"Q8NHV4_IDR_309_350",0.462558432024562
"Q8NHV4_IDR_354_626",0.537441567975438
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.710855103148693
"Q8NHW3_IDR_319_353",0.289144896851307
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.550440701940421
"Q8NHX4_IDR_161_192",0.449559298059579
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.713628193673146
"Q8NI35_IDR_1328_1418",0.10494985293279
"Q8NI35_IDR_1622_1670",0.108457689483727
"Q8NI35_IDR_1765_1801",0.111954610959655
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.3475645492125
"Q8NI51_IDR_1_84",0.187901527083985
"Q8NI51_IDR_439_513",0.272670747911466
"Q8NI51_IDR_550_627",0.191863175792049
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.504410129664504
"Q8TA86_IDR_1_81",0.495589870335496
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.319002756915008
"Q8TAB3_IDR_805_992",0.34107932272782
"Q8TAB3_IDR_994_1117",0.339917920357172
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.312773527164206
"Q8TAQ2_IDR_545_609",0.268990789647944
"Q8TAQ2_IDR_720_1214",0.41823568318785
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.484471825622398
"Q8TAT2_IDR_149_233",0.515528174377602
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.57182965765652
"Q8TAU0_IDR_235_352",0.42817034234348
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.500089810558383
"Q8TAV0_IDR_231_307",0.499910189441617
"Q8TAW3_IDR_1_44",0.46413734761687
"Q8TBA6_IDR_566_665",0.22287489835531
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.482861024666783
"Q8TBB5_IDR_489_520",0.517138975333217
"Q8TBB6_IDR_436_501",0.467125932923134
"Q8TBB6_IDR_680_771",0.532874067076866
"Q8TBC3_IDR_135_191",0.517313067413
"Q8TBC3_IDR_606_707",0.482686932587
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.321385758929508
"Q8TBC5_IDR_1_41",0.298651389269809
"Q8TBC5_IDR_473_510",0.379962851800683
"Q8TBE0_IDR_1_73",0.243521304048363
"Q8TBE0_IDR_461_587",0.344570363680812
"Q8TBE0_IDR_76_348",0.411908332270825
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.355050069498045
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.55712820152865
"Q8TBZ0_IDR_752_833",0.44287179847135
"Q8TBZ3_IDR_322_360",0.405096192885985
"Q8TBZ3_IDR_392_507",0.594903807114015
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.438496263693103
"Q8TBZ6_IDR_277_339",0.561503736306897
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.252154670225351
"Q8TC20_IDR_132_309",0.242306488808433
"Q8TC20_IDR_550_634",0.263987390582005
"Q8TC20_IDR_721_777",0.24155145038421
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.560381398345587
"Q8TC76_IDR_291_339",0.439618601654413
"Q8TC90_IDR_131_196",0.292888585197904
"Q8TC90_IDR_1_72",0.409551193195723
"Q8TC90_IDR_200_364",0.297560221606372
"Q8TC92_IDR_2_55",0.351719071459985
"Q8TC92_IDR_383_436",0.305982661455398
"Q8TC92_IDR_493_561",0.342298267084618
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.394594806162024
"Q8TCJ2_IDR_489_548",0.27744550817316
"Q8TCJ2_IDR_776_826",0.327959685664816
"Q8TCN5_IDR_128_630",0.236021664762788
"Q8TCN5_IDR_13_47",0.404870960125286
"Q8TCN5_IDR_49_124",0.181754415810656
"Q8TCN5_IDR_826_881",0.17735295930127
"Q8TCQ1_IDR_1_75",0.498189501476309
"Q8TCQ1_IDR_244_289",0.501810498523691
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.510299042251038
"Q8TCT7_IDR_506_592",0.489700957748962
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.539817853220476
"Q8TD10_IDR_331_391",0.460182146779524
"Q8TD16_IDR_141_666",0.503440879931549
"Q8TD16_IDR_777_824",0.496559120068451
"Q8TD17_IDR_1_40",0.458396572335616
"Q8TD17_IDR_190_344",0.541603427664384
"Q8TD19_IDR_1_48",0.328784774591523
"Q8TD19_IDR_731_807",0.283298428315128
"Q8TD19_IDR_825_961",0.387916797093349
"Q8TD20_IDR_1_34",0.465681996383272
"Q8TD20_IDR_568_617",0.534318003616728
"Q8TD26_IDR_1_310",0.116781786744747
"Q8TD26_IDR_1316_1385",0.261165219054626
"Q8TD26_IDR_1410_1447",0.151852749375547
"Q8TD26_IDR_1619_2108",0.257146141665182
"Q8TD26_IDR_2110_2715",0.213054103159898
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.51504560902607
"Q8TD31_IDR_675_782",0.48495439097393
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.489330839115588
"Q8TD43_IDR_713_764",0.510669160884412
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.4037714386491
"Q8TDD1_IDR_1_96",0.346227076721783
"Q8TDD1_IDR_578_739",0.363051709060976
"Q8TDD1_IDR_774_881",0.290721214217242
"Q8TDD2_IDR_1_129",0.26371969984058
"Q8TDD2_IDR_173_289",0.477389282735387
"Q8TDD2_IDR_361_431",0.258891017424032
"Q8TDF5_IDR_417_471",0.535932267242676
"Q8TDF5_IDR_481_516",0.464067732757324
"Q8TDF6_IDR_1_35",0.446474726352722
"Q8TDF6_IDR_593_673",0.553525273647278
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.162294720332917
"Q8TDI0_IDR_1203_1252",0.162664778440444
"Q8TDI0_IDR_1328_1405",0.178928836978567
"Q8TDI0_IDR_1532_1699",0.194664979495924
"Q8TDI0_IDR_200_341",0.14067616879524
"Q8TDI0_IDR_651_681",0.160770515956907
"Q8TDI7_IDR_1_157",0.469326842109279
"Q8TDI7_IDR_800_906",0.530673157890721
"Q8TDN2_IDR_56_92",0.48791485743431
"Q8TDN4_IDR_1_317",0.62341666852272
"Q8TDN4_IDR_410_443",0.37658333147728
"Q8TDN6_IDR_1_53",0.295350669145682
"Q8TDN6_IDR_271_306",0.319879558214275
"Q8TDN6_IDR_309_353",0.384769772640043
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.520629951930325
"Q8TDS5_IDR_374_423",0.479370048069675
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.309566981145049
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.52107584368091
"Q68BL8_IDR_183_486",0.47892415631909
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.338470673150419
"Q68CP9_IDR_473_531",0.161413479653453
"Q68CP9_IDR_535_569",0.154441256199106
"Q68CP9_IDR_603_1629",0.345674590997022
"Q68CQ1_IDR_1_193",0.545294337296076
"Q68CQ1_IDR_195_239",0.454705662703924
"Q68CQ4_IDR_1_75",0.47903806715408
"Q68CQ4_IDR_78_186",0.520961932845921
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.509575817906009
"Q68CR1_IDR_1_33",0.490424182093991
"Q68DE3_IDR_2199_2245",0.253242194588815
"Q68DH5_IDR_1_94",0.53048503889046
"Q68DH5_IDR_582_695",0.46951496110954
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.396352435635697
"Q68DQ2_IDR_1480_1759",0.305707088929596
"Q68DQ2_IDR_1768_2281",0.297940475434707
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.230195184186239
"Q68DX3_IDR_190_305",0.255145436287089
"Q68DX3_IDR_679_768",0.245856833895797
"Q68DX3_IDR_864_939",0.268802545630875
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.498908643388931
"Q6A163_IDR_1_31",0.492139553008827
"Q6AHZ1_IDR_1155_1222",0.23101088231948
"Q6AHZ1_IDR_350_443",0.276966319305948
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.47016115415687
"Q6AI14_IDR_602_798",0.52983884584313
"Q6AI39_IDR_25_722",0.355095018076443
"Q6AI39_IDR_800_1002",0.25089163447807
"Q6A162_IDR_398_429",0.501091356611069
"Q6A163_IDR_411_455",0.507860446991173
"Q6AHZ1_IDR_1236_1310",0.225472303895171
"Q6AHZ1_IDR_464_881",0.266550494479401
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.229606791479784
"Q6AI39_IDR_741_796",0.164406555965703
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.256804656970436
"Q6AWC2_IDR_425_488",0.191039993882851
"Q6AWC2_IDR_493_686",0.200061607614529
"Q6DN90_IDR_1_520",0.478252744212058
"Q6DN90_IDR_875_963",0.521747255787942
"Q6DT37_IDR_1455_1551",0.203557502792534
"Q6DT37_IDR_403_446",0.197031403257701
"Q6DT37_IDR_455_495",0.191498751726747
"Q6DT37_IDR_563_631",0.210452617108627
"Q6DT37_IDR_786_903",0.19745972511439
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.484974646464187
"Q6EMB2_IDR_532_660",0.515025353535813
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.582614357307202
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.4945271895324
"Q8TE67_IDR_400_450",0.5054728104676
"Q8TE68_IDR_159_253",0.350415987026268
"Q8TE68_IDR_431_478",0.356608842471131
"Q8TE68_IDR_536_633",0.292975170502602
"Q8TE73_IDR_1059_1096",0.443176115244331
"Q8TE73_IDR_896_930",0.556823884755669
"Q8TE76_IDR_405_450",0.458116538307952
"Q8TE76_IDR_457_793",0.541883461692048
"Q8TE77_IDR_470_659",0.434283493419518
"Q8TE77_IDR_52_91",0.565716506580482
"Q8TE82_IDR_1_76",0.496938105169929
"Q8TE82_IDR_229_265",0.503061894830071
"Q8TE85_IDR_77_219",0.362554573850845
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.246895805040472
"Q8TEJ3_IDR_1_45",0.231888547195379
"Q8TEJ3_IDR_320_461",0.238592459213083
"Q8TEJ3_IDR_528_821",0.282623188551066
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.487356927907077
"Q8TEL6_IDR_343_373",0.512643072092923
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.294754713988996
"Q8TEP8_IDR_2070_2125",0.358826120132301
"Q8TEP8_IDR_43_1211",0.346419165878703
"Q8TEQ0_IDR_184_389",0.186067653606652
"Q8TEQ0_IDR_407_511",0.237081568813768
"Q8TEQ0_IDR_617_649",0.355593209978914
"Q8TEQ0_IDR_777_813",0.221257567600666
"Q8TEQ6_IDR_1306_1349",0.3031518696056
"Q8TEQ6_IDR_1390_1427",0.32407175148586
"Q8TEQ6_IDR_822_881",0.37277637890854
"Q8TER5_IDR_191_521",0.329058920562622
"Q8TEW8_IDR_593_1205",0.413244154259465
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.317274357294843
"Q8TEY5_IDR_145_183",0.343209810884035
"Q8TEY5_IDR_314_395",0.339515831821121
"Q8TEY7_IDR_129_183",0.468197172332524
"Q8TEY7_IDR_293_473",0.531802827667476
"Q8TF01_IDR_1_33",0.404988883443201
"Q8TF01_IDR_47_805",0.595011116556799
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.53270573983945
"Q8TF17_IDR_9_39",0.46729426016055
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.505113379518039
"Q8TF21_IDR_271_823",0.494886620481961
"Q8TF30_IDR_472_705",0.570012301077804
"Q8TF30_IDR_755_809",0.429987698922196
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.464809004618668
"Q8TF68_IDR_1_260",0.65992943398192
"Q8TF68_IDR_455_543",0.34007056601808
"Q8TF71_IDR_1_61",0.458994142315627
"Q8TF71_IDR_476_515",0.541005857684373
"Q8TF72_IDR_112_1665",0.530134595952224
"Q8TF72_IDR_1688_1777",0.469865404047776
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.509924098170577
"Q8WTP8_IDR_283_325",0.490075901829423
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.482665922919413
"Q8WTQ4_IDR_41_165",0.517334077080587
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.481715173085695
"Q8WTT2_IDR_435_472",0.518284826914305
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.469443061682019
"Q8WTX9_IDR_285_450",0.530556938317981
"Q8WU08_IDR_320_361",0.495397739787981
"Q8WU08_IDR_364_396",0.504602260212019
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.615228117358661
"Q8WU20_IDR_478_508",0.384771882641339
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.303743345809845
"Q8WU90_IDR_265_295",0.392621124874482
"Q8WU90_IDR_297_396",0.303635529315673
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.285341760151201
"Q8WUA4_IDR_765_797",0.346135156773547
"Q8WUA4_IDR_877_911",0.368523083075252
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.427780479440794
"Q8WUQ7_IDR_471_556",0.308971307603809
"Q8WUQ7_IDR_589_624",0.263248212955397
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.239873305250473
"Q8WUY3_IDR_2558_2632",0.168708573013864
"Q8WUY3_IDR_2640_2874",0.211285573748986
"Q8WUY3_IDR_358_936",0.136067525128259
"Q8WUY3_IDR_938_2344",0.244065022858418
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.446116457476541
"Q8WV15_IDR_263_306",0.553883542523459
"Q8WVB6_IDR_321_356",0.267319458598135
"Q8WVB6_IDR_859_921",0.257861367492001
"Q8WVC0_IDR_1_352",0.541695829914411
"Q8WVC0_IDR_523_666",0.458304170085589
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
