"","GO0006974_cellular_response_to_DNA_damage_stimulus"
"Q8N9Z0_IDR_77_172",1
"Q8N9Z2_IDR_1_54",0.520907048007759
"Q8N9Z2_IDR_87_176",0.479092951992241
"Q8N9Z9_IDR_260_388",0.504305518121868
"Q8N9Z9_IDR_26_129",0.495694481878132
"Q8NA03_IDR_1_111",0.198051927342329
"Q8NA03_IDR_132_261",0.215867698298806
"Q8NA03_IDR_329_384",0.195214004182373
"Q8NA03_IDR_418_521",0.194381603657082
"Q8NA03_IDR_548_581",0.196484766519409
"Q8NA19_IDR_1_43",0.55608432912412
"Q8NA19_IDR_366_514",0.44391567087588
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.412555698369707
"Q8NA31_IDR_421_673",0.587444301630293
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.297623151080341
"Q8NA47_IDR_262_296",0.301856053541978
"Q8NA47_IDR_531_563",0.400520795377681
"Q8NAM6_IDR_128_308",0.498810711791135
"Q8NAM6_IDR_1_38",0.501189288208865
"Q8NAN2_IDR_288_334",0.432744045217721
"Q8NAN2_IDR_96_200",0.567255954782279
"Q8NAP3_IDR_123_165",0.272469476329709
"Q8NAP3_IDR_176_459",0.300058398791212
"Q8NAP3_IDR_522_970",0.427472124879078
"Q8NAP8_IDR_125_370",0.489368117297078
"Q8NAP8_IDR_402_495",0.510631882702921
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.330995772439138
"Q8NAT2_IDR_693_915",0.324428652922635
"Q8NAT2_IDR_95_126",0.344575574638228
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.508034956198562
"Q8NAV2_IDR_308_365",0.491965043801438
"Q8NAX2_IDR_115_232",0.239779440042975
"Q8NAX2_IDR_1_54",0.225255249026377
"Q8NAX2_IDR_308_349",0.311674146941328
"Q8NBF1_IDR_1_190",0.49357179572712
"Q8NBF1_IDR_298_513",0.50642820427288
"Q8NBF6_IDR_239_378",0.521216033315869
"Q8NBF6_IDR_587_648",0.478783966684131
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.496423600708824
"Q8NBP5_IDR_222_265",0.503576399291176
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.436945370243823
"Q8NBR0_IDR_363_393",0.563054629756177
"Q8NC60_IDR_18_66",0.473110325068586
"Q8NC60_IDR_82_123",0.526889674931414
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.503016179543556
"Q8NC74_IDR_1_103",0.496983820456444
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.49118588319451
"Q8NCA9_IDR_258_323",0.50881411680549
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.301939214514156
"Q8NCD3_IDR_448_748",0.382918018668
"Q8NCD3_IDR_73_146",0.315142766817845
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.411301722019375
"Q8NCF5_IDR_55_247",0.588698277980625
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.509695657107604
"Q8NCX0_IDR_1_101",0.490304342892396
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.330725906158353
"Q8ND04_IDR_656_739",0.332350279005588
"Q8ND04_IDR_99_132",0.336923814836058
"Q8ND07_IDR_1_39",0.574191243460106
"Q8ND07_IDR_459_497",0.425808756539894
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.352469551872624
"Q8ND24_IDR_425_551",0.318813690872081
"Q8ND24_IDR_610_653",0.328716757255295
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.32782422557941
"Q8ND30_IDR_1_49",0.332923122565138
"Q8ND30_IDR_842_876",0.339252651855452
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.218302872522362
"Q8NDI1_IDR_174_542",0.293840576406682
"Q8NDI1_IDR_544_1075",0.487856551070956
"Q8NDL9_IDR_343_417",0.508997162951612
"Q8NDL9_IDR_600_886",0.491002837048388
"Q8NDM7_IDR_749_785",0.494245744784298
"Q8NDM7_IDR_930_986",0.505754255215702
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.311586698264222
"Q8NDT2_IDR_223_306",0.316447433769543
"Q8NDT2_IDR_554_709",0.371965867966234
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.539851096585275
"Q8NDX1_IDR_1_583",0.460148903414725
"Q8NDX2_IDR_1_64",0.388324574939562
"Q8NDX2_IDR_510_589",0.611675425060437
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.523313918814334
"Q8NEA5_IDR_28_83",0.476686081185666
"Q8NEA6_IDR_1_340",0.554158967539116
"Q8NEA6_IDR_446_666",0.445841032460884
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.511904110499588
"Q8NEB7_IDR_1_35",0.488095889500412
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.563362583569761
"Q8NEG2_IDR_27_72",0.436637416430239
"Q8NEN9_IDR_1107_1154",0.332245419780543
"Q8NEN9_IDR_454_677",0.33926798128713
"Q8NEN9_IDR_886_998",0.328486598932327
"Q8NEP3_IDR_1_85",0.497890583267656
"Q8NEP3_IDR_303_725",0.502109416732344
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.517341927748625
"Q8NER1_IDR_762_839",0.482658072251376
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.481201332240851
"Q8NET4_IDR_1313_1351",0.518798667759149
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.501257180352762
"Q8NET8_IDR_750_790",0.498742819647238
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.0998972933120042
"Q8NEZ4_IDR_4251_4345",0.101751276300731
"Q8NF37_IDR_1_36",0.336344430123967
"Q8NF37_IDR_38_73",0.327574966226116
"Q8NF37_IDR_496_534",0.336080603649917
"Q8NF50_IDR_1234_1287",0.333141790507415
"Q8NF50_IDR_1347_1418",0.331988006235216
"Q8NF50_IDR_420_456",0.334870203257369
"Q8NF64_IDR_1_416",0.394598795991668
"Q8NF64_IDR_685_883",0.605401204008332
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.195285745276372
"Q8NF91_IDR_5763_6086",0.156704254260376
"Q8NFG4_IDR_278_337",0.503756204090631
"Q8NFG4_IDR_30_87",0.496243795909369
"Q8NFH5_IDR_1_171",0.491700619759918
"Q8NFH5_IDR_250_308",0.508299380240082
"Q8NFH8_IDR_142_272",0.455034115369415
"Q8NFH8_IDR_362_617",0.544965884630585
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.530689819889913
"Q8NFJ8_IDR_312_381",0.469310180110087
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.493435017198587
"Q8NFM4_IDR_487_536",0.506564982801413
"Q8NFM7_IDR_2_34",0.335242577242119
"Q8NFM7_IDR_515_548",0.338983119240317
"Q8NFM7_IDR_561_739",0.325774303517564
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.261195089998494
"Q8NFP9_IDR_1_55",0.244272569805105
"Q8NFP9_IDR_1581_1881",0.245496687926119
"Q8NFP9_IDR_951_1328",0.249035652270282
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.240495649741154
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.521252068463278
"Q8NFW9_IDR_25_73",0.478747931536722
"Q8NFY4_IDR_545_662",0.335243750046776
"Q8NFY4_IDR_691_829",0.337234432436525
"Q8NFY4_IDR_832_1070",0.327521817516699
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.32358818906364
"Q8NFZ3_IDR_605_668",0.334298265923058
"Q8NFZ3_IDR_701_816",0.342113545013302
"Q8NFZ4_IDR_613_679",0.499850861224609
"Q8NFZ4_IDR_701_835",0.500149138775391
"Q8NFZ5_IDR_157_207",0.504069946834521
"Q8NFZ5_IDR_330_400",0.495930053165479
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.337120970373743
"Q8NG08_IDR_795_825",0.332927331707833
"Q8NG08_IDR_957_1062",0.329951697918424
"Q8NG27_IDR_122_481",0.548053986237254
"Q8NG27_IDR_37_112",0.451946013762746
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.501011597344108
"Q8NHS3_IDR_245_290",0.498988402655892
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.310837347211519
"Q8NHU6_IDR_850_899",0.300544891551915
"Q8NHU6_IDR_89_231",0.388617761236567
"Q8NHV4_IDR_309_350",0.502451623189435
"Q8NHV4_IDR_354_626",0.497548376810565
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.513821222127321
"Q8NHW3_IDR_319_353",0.486178777872679
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.58046296688477
"Q8NHX4_IDR_161_192",0.41953703311523
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.494250957196117
"Q8NI35_IDR_1328_1418",0.109709553567331
"Q8NI35_IDR_1622_1670",0.114767042893721
"Q8NI35_IDR_1765_1801",0.108213662051156
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.240856040120899
"Q8NI51_IDR_1_84",0.23815685994738
"Q8NI51_IDR_439_513",0.229200129598678
"Q8NI51_IDR_550_627",0.291786970333044
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.522575978444031
"Q8TA86_IDR_1_81",0.477424021555969
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.355277849742841
"Q8TAB3_IDR_805_992",0.324194888310987
"Q8TAB3_IDR_994_1117",0.320527261946172
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.404075390156053
"Q8TAQ2_IDR_545_609",0.287388736564644
"Q8TAQ2_IDR_720_1214",0.308535873279303
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.458747137096034
"Q8TAT2_IDR_149_233",0.541252862903966
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.584224757885063
"Q8TAU0_IDR_235_352",0.415775242114937
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.520391296500847
"Q8TAV0_IDR_231_307",0.479608703499153
"Q8TAW3_IDR_1_44",0.46476832629105
"Q8TBA6_IDR_566_665",0.245704357558575
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.602405333862366
"Q8TBB5_IDR_489_520",0.397594666137634
"Q8TBB6_IDR_436_501",0.499731699223228
"Q8TBB6_IDR_680_771",0.500268300776772
"Q8TBC3_IDR_135_191",0.561916647540369
"Q8TBC3_IDR_606_707",0.438083352459631
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.325360396326115
"Q8TBC5_IDR_1_41",0.32612417199675
"Q8TBC5_IDR_473_510",0.348515431677135
"Q8TBE0_IDR_1_73",0.315906429660323
"Q8TBE0_IDR_461_587",0.280828941474426
"Q8TBE0_IDR_76_348",0.403264628865251
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.333032489070658
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.492314624421168
"Q8TBZ0_IDR_752_833",0.507685375578832
"Q8TBZ3_IDR_322_360",0.512510931126637
"Q8TBZ3_IDR_392_507",0.487489068873363
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.644985489471723
"Q8TBZ6_IDR_277_339",0.355014510528277
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.262030296247358
"Q8TC20_IDR_132_309",0.244532141043916
"Q8TC20_IDR_550_634",0.235754089150156
"Q8TC20_IDR_721_777",0.25768347355857
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.491089808688337
"Q8TC76_IDR_291_339",0.508910191311663
"Q8TC90_IDR_131_196",0.31323275192994
"Q8TC90_IDR_1_72",0.380575641882882
"Q8TC90_IDR_200_364",0.306191606187177
"Q8TC92_IDR_2_55",0.311154054843531
"Q8TC92_IDR_383_436",0.360730549862299
"Q8TC92_IDR_493_561",0.32811539529417
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.321440807504211
"Q8TCJ2_IDR_489_548",0.315486653089714
"Q8TCJ2_IDR_776_826",0.363072539406075
"Q8TCN5_IDR_128_630",0.238481935844277
"Q8TCN5_IDR_13_47",0.229306496020722
"Q8TCN5_IDR_49_124",0.29557769625121
"Q8TCN5_IDR_826_881",0.23663387188379
"Q8TCQ1_IDR_1_75",0.504784801385647
"Q8TCQ1_IDR_244_289",0.495215198614353
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.501230009519136
"Q8TCT7_IDR_506_592",0.498769990480864
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.503071425107941
"Q8TD10_IDR_331_391",0.496928574892059
"Q8TD16_IDR_141_666",0.521678404144051
"Q8TD16_IDR_777_824",0.478321595855949
"Q8TD17_IDR_1_40",0.490266087042701
"Q8TD17_IDR_190_344",0.5097339129573
"Q8TD19_IDR_1_48",0.330146199879196
"Q8TD19_IDR_731_807",0.34941712041946
"Q8TD19_IDR_825_961",0.320436679701344
"Q8TD20_IDR_1_34",0.512398766214028
"Q8TD20_IDR_568_617",0.487601233785972
"Q8TD26_IDR_1_310",0.265102378057709
"Q8TD26_IDR_1316_1385",0.189632913070722
"Q8TD26_IDR_1410_1447",0.176949391491976
"Q8TD26_IDR_1619_2108",0.183966821204658
"Q8TD26_IDR_2110_2715",0.184348496174936
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.472573761651573
"Q8TD31_IDR_675_782",0.527426238348427
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.493027452462409
"Q8TD43_IDR_713_764",0.506972547537591
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.491417552382557
"Q8TDD1_IDR_1_96",0.37754240825873
"Q8TDD1_IDR_578_739",0.327558892232702
"Q8TDD1_IDR_774_881",0.294898699508568
"Q8TDD2_IDR_1_129",0.331913106271888
"Q8TDD2_IDR_173_289",0.331853898206498
"Q8TDD2_IDR_361_431",0.336232995521614
"Q8TDF5_IDR_417_471",0.487422038284339
"Q8TDF5_IDR_481_516",0.512577961715661
"Q8TDF6_IDR_1_35",0.528820267827882
"Q8TDF6_IDR_593_673",0.471179732172118
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.182328321488304
"Q8TDI0_IDR_1203_1252",0.143798705218778
"Q8TDI0_IDR_1328_1405",0.144560620395786
"Q8TDI0_IDR_1532_1699",0.143234725036142
"Q8TDI0_IDR_200_341",0.232608094573467
"Q8TDI0_IDR_651_681",0.153469533287524
"Q8TDI7_IDR_1_157",0.583430832731845
"Q8TDI7_IDR_800_906",0.416569167268155
"Q8TDN2_IDR_56_92",0.517792463230026
"Q8TDN4_IDR_1_317",0.52313374664973
"Q8TDN4_IDR_410_443",0.47686625335027
"Q8TDN6_IDR_1_53",0.40024362875295
"Q8TDN6_IDR_271_306",0.223313391189925
"Q8TDN6_IDR_309_353",0.376442980057125
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.504859762787623
"Q8TDS5_IDR_374_423",0.495140237212377
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.287004568960402
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.496248986361961
"Q68BL8_IDR_183_486",0.503751013638039
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.253740615120692
"Q68CP9_IDR_473_531",0.2465478926298
"Q68CP9_IDR_535_569",0.252688828936686
"Q68CP9_IDR_603_1629",0.247022663312822
"Q68CQ1_IDR_1_193",0.492211772484559
"Q68CQ1_IDR_195_239",0.507788227515441
"Q68CQ4_IDR_1_75",0.493166380971618
"Q68CQ4_IDR_78_186",0.506833619028382
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.505689530236709
"Q68CR1_IDR_1_33",0.494310469763291
"Q68DE3_IDR_2199_2245",0.323639662898754
"Q68DH5_IDR_1_94",0.379629468732059
"Q68DH5_IDR_582_695",0.620370531267941
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.349104967457909
"Q68DQ2_IDR_1480_1759",0.306346558793304
"Q68DQ2_IDR_1768_2281",0.344548473748787
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.244149988982366
"Q68DX3_IDR_190_305",0.24256562988168
"Q68DX3_IDR_679_768",0.260149744828984
"Q68DX3_IDR_864_939",0.25313463630697
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.496509490526363
"Q6A163_IDR_1_31",0.502091469864816
"Q6AHZ1_IDR_1155_1222",0.195589477778206
"Q6AHZ1_IDR_350_443",0.20238446925147
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.487781929720461
"Q6AI14_IDR_602_798",0.512218070279539
"Q6AI39_IDR_25_722",0.249176648405
"Q6AI39_IDR_800_1002",0.253881047027815
"Q6A162_IDR_398_429",0.503490509473637
"Q6A163_IDR_411_455",0.497908530135184
"Q6AHZ1_IDR_1236_1310",0.406748576422556
"Q6AHZ1_IDR_464_881",0.195277476547768
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.251749839464557
"Q6AI39_IDR_741_796",0.245192465102627
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.191733709482105
"Q6AWC2_IDR_425_488",0.196564985321338
"Q6AWC2_IDR_493_686",0.216866642156741
"Q6DN90_IDR_1_520",0.520880972775149
"Q6DN90_IDR_875_963",0.479119027224851
"Q6DT37_IDR_1455_1551",0.218804940765768
"Q6DT37_IDR_403_446",0.195560572516336
"Q6DT37_IDR_455_495",0.198098550727425
"Q6DT37_IDR_563_631",0.198689985645499
"Q6DT37_IDR_786_903",0.188845950344971
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.468120006792202
"Q6EMB2_IDR_532_660",0.531879993207798
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.488419831461575
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.498362453225175
"Q8TE67_IDR_400_450",0.501637546774825
"Q8TE68_IDR_159_253",0.334542311887081
"Q8TE68_IDR_431_478",0.329034013736306
"Q8TE68_IDR_536_633",0.336423674376613
"Q8TE73_IDR_1059_1096",0.495079707948941
"Q8TE73_IDR_896_930",0.504920292051059
"Q8TE76_IDR_405_450",0.467202773611326
"Q8TE76_IDR_457_793",0.532797226388674
"Q8TE77_IDR_470_659",0.480130123815483
"Q8TE77_IDR_52_91",0.519869876184517
"Q8TE82_IDR_1_76",0.493565543987627
"Q8TE82_IDR_229_265",0.506434456012373
"Q8TE85_IDR_77_219",0.296041110738658
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.214541803567713
"Q8TEJ3_IDR_1_45",0.211897126729361
"Q8TEJ3_IDR_320_461",0.305096928615275
"Q8TEJ3_IDR_528_821",0.26846414108765
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.498317843674721
"Q8TEL6_IDR_343_373",0.501682156325279
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.324747168907633
"Q8TEP8_IDR_2070_2125",0.329800034603032
"Q8TEP8_IDR_43_1211",0.345452796489335
"Q8TEQ0_IDR_184_389",0.29850925268778
"Q8TEQ0_IDR_407_511",0.238767055404418
"Q8TEQ0_IDR_617_649",0.231323515639825
"Q8TEQ0_IDR_777_813",0.231400176267978
"Q8TEQ6_IDR_1306_1349",0.293178376233874
"Q8TEQ6_IDR_1390_1427",0.295174156465571
"Q8TEQ6_IDR_822_881",0.411647467300554
"Q8TER5_IDR_191_521",0.386280275078934
"Q8TEW8_IDR_593_1205",0.432693677163954
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.344543865491824
"Q8TEY5_IDR_145_183",0.324143807089057
"Q8TEY5_IDR_314_395",0.33131232741912
"Q8TEY7_IDR_129_183",0.415015938983492
"Q8TEY7_IDR_293_473",0.584984061016508
"Q8TF01_IDR_1_33",0.468923403641091
"Q8TF01_IDR_47_805",0.531076596358909
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.498987100837591
"Q8TF17_IDR_9_39",0.501012899162409
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.441051205501236
"Q8TF21_IDR_271_823",0.558948794498764
"Q8TF30_IDR_472_705",0.501624875567545
"Q8TF30_IDR_755_809",0.498375124432455
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.465545190822544
"Q8TF68_IDR_1_260",0.5351015413697
"Q8TF68_IDR_455_543",0.464898458630299
"Q8TF71_IDR_1_61",0.498418641299306
"Q8TF71_IDR_476_515",0.501581358700694
"Q8TF72_IDR_112_1665",0.454979528542122
"Q8TF72_IDR_1688_1777",0.545020471457878
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.545393759732944
"Q8WTP8_IDR_283_325",0.454606240267056
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.419312756663638
"Q8WTQ4_IDR_41_165",0.580687243336362
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.533846820106054
"Q8WTT2_IDR_435_472",0.466153179893946
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.483175967955223
"Q8WTX9_IDR_285_450",0.516824032044778
"Q8WU08_IDR_320_361",0.536310032756287
"Q8WU08_IDR_364_396",0.463689967243713
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.493099890825331
"Q8WU20_IDR_478_508",0.506900109174669
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.321756631375344
"Q8WU90_IDR_265_295",0.331120944320504
"Q8WU90_IDR_297_396",0.347122424304153
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.484133990215296
"Q8WUA4_IDR_765_797",0.259363478905568
"Q8WUA4_IDR_877_911",0.256502530879135
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.360504369704675
"Q8WUQ7_IDR_471_556",0.333619616154227
"Q8WUQ7_IDR_589_624",0.305876014141098
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.174806276465898
"Q8WUY3_IDR_2558_2632",0.183225910552624
"Q8WUY3_IDR_2640_2874",0.283019613783037
"Q8WUY3_IDR_358_936",0.181868573164811
"Q8WUY3_IDR_938_2344",0.177079626033631
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.546246968543487
"Q8WV15_IDR_263_306",0.453753031456513
"Q8WVB6_IDR_321_356",0.255645496255753
"Q8WVB6_IDR_859_921",0.207287658684858
"Q8WVC0_IDR_1_352",0.639391349132806
"Q8WVC0_IDR_523_666",0.360608650867194
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
