"","GO1990904_ribonucleoprotein_complex"
"Q8N9Z2_IDR_1_54",0.464933297084243
"Q8N9Z2_IDR_87_176",0.535066702915757
"Q8N9Z9_IDR_260_388",0.524124689087988
"Q8N9Z9_IDR_26_129",0.475875310912012
"Q8NA03_IDR_1_111",0.195294293099587
"Q8NA03_IDR_132_261",0.227528375261294
"Q8NA03_IDR_329_384",0.197604059626171
"Q8NA03_IDR_418_521",0.176568526697514
"Q8NA03_IDR_548_581",0.203004745315434
"Q8NA19_IDR_1_43",0.536389231495964
"Q8NA19_IDR_366_514",0.463610768504036
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.503010848977627
"Q8NA31_IDR_421_673",0.496989151022373
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.323129697993449
"Q8NA47_IDR_262_296",0.342619362200824
"Q8NA47_IDR_531_563",0.334250939805726
"Q8NAM6_IDR_128_308",0.485427864245565
"Q8NAM6_IDR_1_38",0.514572135754435
"Q8NAN2_IDR_288_334",0.512807204409539
"Q8NAN2_IDR_96_200",0.487192795590461
"Q8NAP3_IDR_123_165",0.347865346137987
"Q8NAP3_IDR_176_459",0.2753436832539
"Q8NAP3_IDR_522_970",0.376790970608113
"Q8NAP8_IDR_125_370",0.48818807894853
"Q8NAP8_IDR_402_495",0.51181192105147
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.309718530567381
"Q8NAT2_IDR_693_915",0.299361031110395
"Q8NAT2_IDR_95_126",0.390920438322224
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.450792748245247
"Q8NAV2_IDR_308_365",0.549207251754753
"Q8NAX2_IDR_115_232",0.233033518668338
"Q8NAX2_IDR_1_54",0.271056079199107
"Q8NAX2_IDR_308_349",0.261225824773234
"Q8NBF1_IDR_1_190",0.485985967364694
"Q8NBF1_IDR_298_513",0.514014032635306
"Q8NBF6_IDR_239_378",0.494104271641382
"Q8NBF6_IDR_587_648",0.505895728358618
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.497417745741729
"Q8NBP5_IDR_222_265",0.502582254258271
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.4763307621929
"Q8NBR0_IDR_363_393",0.5236692378071
"Q8NC60_IDR_18_66",0.43362012953172
"Q8NC60_IDR_82_123",0.56637987046828
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.481022969241095
"Q8NC74_IDR_1_103",0.518977030758905
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.482158850127777
"Q8NCA9_IDR_258_323",0.517841149872223
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.32369555590534
"Q8NCD3_IDR_448_748",0.355819061757452
"Q8NCD3_IDR_73_146",0.320485382337207
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.589389629842693
"Q8NCF5_IDR_55_247",0.410610370157307
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.562397635711027
"Q8NCX0_IDR_1_101",0.437602364288973
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.311694238813449
"Q8ND04_IDR_656_739",0.327086071289091
"Q8ND04_IDR_99_132",0.36121968989746
"Q8ND07_IDR_1_39",0.623330059128461
"Q8ND07_IDR_459_497",0.376669940871539
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.352118721281342
"Q8ND24_IDR_425_551",0.313081808540603
"Q8ND24_IDR_610_653",0.334799470178055
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.32525615488443
"Q8ND30_IDR_1_49",0.3287691761614
"Q8ND30_IDR_842_876",0.34597466895417
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.292216728411615
"Q8NDI1_IDR_174_542",0.327118469079653
"Q8NDI1_IDR_544_1075",0.380664802508732
"Q8NDL9_IDR_343_417",0.509055165511575
"Q8NDL9_IDR_600_886",0.490944834488425
"Q8NDM7_IDR_749_785",0.487907380876137
"Q8NDM7_IDR_930_986",0.512092619123863
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.306587084307306
"Q8NDT2_IDR_223_306",0.241036059857021
"Q8NDT2_IDR_554_709",0.452376855835673
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.531667263644399
"Q8NDX1_IDR_1_583",0.468332736355601
"Q8NDX2_IDR_1_64",0.475916849316735
"Q8NDX2_IDR_510_589",0.524083150683265
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.562510662511376
"Q8NEA5_IDR_28_83",0.437489337488624
"Q8NEA6_IDR_1_340",0.472893052848559
"Q8NEA6_IDR_446_666",0.527106947151441
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.527361623502183
"Q8NEB7_IDR_1_35",0.472638376497817
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.525402161289231
"Q8NEG2_IDR_27_72",0.474597838710769
"Q8NEN9_IDR_1107_1154",0.351095012397204
"Q8NEN9_IDR_454_677",0.318172063005483
"Q8NEN9_IDR_886_998",0.330732924597313
"Q8NEP3_IDR_1_85",0.481363892215743
"Q8NEP3_IDR_303_725",0.518636107784257
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.472446415214582
"Q8NER1_IDR_762_839",0.527553584785418
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.426091965195043
"Q8NET4_IDR_1313_1351",0.573908034804957
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.481870123592353
"Q8NET8_IDR_750_790",0.518129876407647
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.1039604729747
"Q8NEZ4_IDR_4251_4345",0.104248308226903
"Q8NF37_IDR_1_36",0.353666872335234
"Q8NF37_IDR_38_73",0.302922544779513
"Q8NF37_IDR_496_534",0.343410582885253
"Q8NF50_IDR_1234_1287",0.303354283442585
"Q8NF50_IDR_1347_1418",0.338735474794649
"Q8NF50_IDR_420_456",0.357910241762766
"Q8NF64_IDR_1_416",0.540176702635659
"Q8NF64_IDR_685_883",0.459823297364341
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.170815517393565
"Q8NF91_IDR_5763_6086",0.157444518395761
"Q8NFG4_IDR_278_337",0.524278498847233
"Q8NFG4_IDR_30_87",0.475721501152767
"Q8NFH5_IDR_1_171",0.4793475905778
"Q8NFH5_IDR_250_308",0.5206524094222
"Q8NFH8_IDR_142_272",0.489428634982479
"Q8NFH8_IDR_362_617",0.510571365017521
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.599797061475578
"Q8NFJ8_IDR_312_381",0.400202938524422
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.512645144960542
"Q8NFM4_IDR_487_536",0.487354855039458
"Q8NFM7_IDR_2_34",0.35264372591181
"Q8NFM7_IDR_515_548",0.362654291415862
"Q8NFM7_IDR_561_739",0.284701982672327
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.251353483648388
"Q8NFP9_IDR_1_55",0.254608738243164
"Q8NFP9_IDR_1581_1881",0.223609550755765
"Q8NFP9_IDR_951_1328",0.270428227352683
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.231060167775544
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.492667753241484
"Q8NFW9_IDR_25_73",0.507332246758516
"Q8NFY4_IDR_545_662",0.322682313734744
"Q8NFY4_IDR_691_829",0.327821473521855
"Q8NFY4_IDR_832_1070",0.3494962127434
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.30746712029237
"Q8NFZ3_IDR_605_668",0.352051605294857
"Q8NFZ3_IDR_701_816",0.340481274412772
"Q8NFZ4_IDR_613_679",0.503089068507194
"Q8NFZ4_IDR_701_835",0.496910931492806
"Q8NFZ5_IDR_157_207",0.502963119306566
"Q8NFZ5_IDR_330_400",0.497036880693434
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.346927357418851
"Q8NG08_IDR_795_825",0.354280865389865
"Q8NG08_IDR_957_1062",0.298791777191284
"Q8NG27_IDR_122_481",0.591913300664187
"Q8NG27_IDR_37_112",0.408086699335814
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.532238330039984
"Q8NHS3_IDR_245_290",0.467761669960016
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.347798617226465
"Q8NHU6_IDR_850_899",0.30340460116581
"Q8NHU6_IDR_89_231",0.348796781607724
"Q8NHV4_IDR_309_350",0.52623447903256
"Q8NHV4_IDR_354_626",0.47376552096744
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.441378384116773
"Q8NHW3_IDR_319_353",0.558621615883227
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.532085102230063
"Q8NHX4_IDR_161_192",0.467914897769937
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.491680853916505
"Q8NI35_IDR_1328_1418",0.0952983881116934
"Q8NI35_IDR_1622_1670",0.102280121450024
"Q8NI35_IDR_1765_1801",0.104901930659593
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.233495265893586
"Q8NI51_IDR_1_84",0.225912047528895
"Q8NI51_IDR_439_513",0.237719870903086
"Q8NI51_IDR_550_627",0.302872815674433
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.495078577476408
"Q8TA86_IDR_1_81",0.504921422523593
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.347831084669887
"Q8TAB3_IDR_805_992",0.317519017904586
"Q8TAB3_IDR_994_1117",0.334649897425526
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.377253280196756
"Q8TAQ2_IDR_545_609",0.282915157773822
"Q8TAQ2_IDR_720_1214",0.339831562029422
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.395885568524779
"Q8TAT2_IDR_149_233",0.604114431475221
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.497931641394109
"Q8TAU0_IDR_235_352",0.502068358605891
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.47970340809882
"Q8TAV0_IDR_231_307",0.52029659190118
"Q8TAW3_IDR_1_44",0.503121768727309
"Q8TBA6_IDR_566_665",0.246670441553157
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.469730975421412
"Q8TBB5_IDR_489_520",0.530269024578588
"Q8TBB6_IDR_436_501",0.482812440630527
"Q8TBB6_IDR_680_771",0.517187559369473
"Q8TBC3_IDR_135_191",0.524333349668001
"Q8TBC3_IDR_606_707",0.475666650331999
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.317323734366003
"Q8TBC5_IDR_1_41",0.353824722965388
"Q8TBC5_IDR_473_510",0.328851542668609
"Q8TBE0_IDR_1_73",0.392309488616538
"Q8TBE0_IDR_461_587",0.248646464797042
"Q8TBE0_IDR_76_348",0.35904404658642
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.377071466129069
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.491564082089217
"Q8TBZ0_IDR_752_833",0.508435917910783
"Q8TBZ3_IDR_322_360",0.524843095621723
"Q8TBZ3_IDR_392_507",0.475156904378277
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.605908563075337
"Q8TBZ6_IDR_277_339",0.394091436924663
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.239190484041845
"Q8TC20_IDR_132_309",0.23353279736133
"Q8TC20_IDR_550_634",0.244084909588859
"Q8TC20_IDR_721_777",0.283191809007967
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.474603132480993
"Q8TC76_IDR_291_339",0.525396867519007
"Q8TC90_IDR_131_196",0.289550533849814
"Q8TC90_IDR_1_72",0.330314835324682
"Q8TC90_IDR_200_364",0.380134630825504
"Q8TC92_IDR_2_55",0.283593091599243
"Q8TC92_IDR_383_436",0.361177943079883
"Q8TC92_IDR_493_561",0.355228965320875
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.323206683074817
"Q8TCJ2_IDR_489_548",0.288896156421636
"Q8TCJ2_IDR_776_826",0.387897160503546
"Q8TCN5_IDR_128_630",0.222052722127914
"Q8TCN5_IDR_13_47",0.254653966364391
"Q8TCN5_IDR_49_124",0.278037881080487
"Q8TCN5_IDR_826_881",0.245255430427208
"Q8TCQ1_IDR_1_75",0.502422662985737
"Q8TCQ1_IDR_244_289",0.497577337014263
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.494708253836029
"Q8TCT7_IDR_506_592",0.505291746163971
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.511144823914467
"Q8TD10_IDR_331_391",0.488855176085533
"Q8TD16_IDR_141_666",0.478547632061277
"Q8TD16_IDR_777_824",0.521452367938723
"Q8TD17_IDR_1_40",0.493420028460389
"Q8TD17_IDR_190_344",0.506579971539612
"Q8TD19_IDR_1_48",0.364596082461021
"Q8TD19_IDR_731_807",0.321463120527382
"Q8TD19_IDR_825_961",0.313940797011597
"Q8TD20_IDR_1_34",0.496649691716839
"Q8TD20_IDR_568_617",0.503350308283161
"Q8TD26_IDR_1_310",0.31413498635981
"Q8TD26_IDR_1316_1385",0.181704192320582
"Q8TD26_IDR_1410_1447",0.180178411137521
"Q8TD26_IDR_1619_2108",0.16556926904768
"Q8TD26_IDR_2110_2715",0.158413141134407
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.531257163717052
"Q8TD31_IDR_675_782",0.468742836282948
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.462375427966325
"Q8TD43_IDR_713_764",0.537624572033675
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.498771557247292
"Q8TDD1_IDR_1_96",0.22229414763325
"Q8TDD1_IDR_578_739",0.238709132083232
"Q8TDD1_IDR_774_881",0.538996720283518
"Q8TDD2_IDR_1_129",0.320822319431552
"Q8TDD2_IDR_173_289",0.315573338236429
"Q8TDD2_IDR_361_431",0.36360434233202
"Q8TDF5_IDR_417_471",0.471928397423502
"Q8TDF5_IDR_481_516",0.528071602576498
"Q8TDF6_IDR_1_35",0.555925146538166
"Q8TDF6_IDR_593_673",0.444074853461834
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.237910636611676
"Q8TDI0_IDR_1203_1252",0.138751022706786
"Q8TDI0_IDR_1328_1405",0.145607998494055
"Q8TDI0_IDR_1532_1699",0.177378528534189
"Q8TDI0_IDR_200_341",0.144921087570399
"Q8TDI0_IDR_651_681",0.155430726082894
"Q8TDI7_IDR_1_157",0.669443795017991
"Q8TDI7_IDR_800_906",0.330556204982009
"Q8TDN2_IDR_56_92",0.556323774817033
"Q8TDN4_IDR_1_317",0.48814930092201
"Q8TDN4_IDR_410_443",0.51185069907799
"Q8TDN6_IDR_1_53",0.347847635821325
"Q8TDN6_IDR_271_306",0.279426732801041
"Q8TDN6_IDR_309_353",0.372725631377634
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.463419488130592
"Q8TDS5_IDR_374_423",0.536580511869408
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.342863777278484
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.502117114836615
"Q68BL8_IDR_183_486",0.497882885163385
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.260825147013164
"Q68CP9_IDR_473_531",0.250823819526154
"Q68CP9_IDR_535_569",0.267787356515227
"Q68CP9_IDR_603_1629",0.220563676945455
"Q68CQ1_IDR_1_193",0.466790843715155
"Q68CQ1_IDR_195_239",0.533209156284845
"Q68CQ4_IDR_1_75",0.516157272909257
"Q68CQ4_IDR_78_186",0.483842727090744
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.485959438103825
"Q68CR1_IDR_1_33",0.514040561896175
"Q68DE3_IDR_2199_2245",0.342876696477313
"Q68DH5_IDR_1_94",0.368413046828893
"Q68DH5_IDR_582_695",0.631586953171107
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.3040304850897
"Q68DQ2_IDR_1480_1759",0.358417342042178
"Q68DQ2_IDR_1768_2281",0.337552172868122
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.250981637314609
"Q68DX3_IDR_190_305",0.255885658391708
"Q68DX3_IDR_679_768",0.249781068902015
"Q68DX3_IDR_864_939",0.243351635391668
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.481857063543106
"Q6A163_IDR_1_31",0.503459483137011
"Q6AHZ1_IDR_1155_1222",0.223490169021997
"Q6AHZ1_IDR_350_443",0.238818645211594
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.435905915083768
"Q6AI14_IDR_602_798",0.564094084916232
"Q6AI39_IDR_25_722",0.213539848722805
"Q6AI39_IDR_800_1002",0.276557615716797
"Q6A162_IDR_398_429",0.518142936456894
"Q6A163_IDR_411_455",0.496540516862989
"Q6AHZ1_IDR_1236_1310",0.329010708031829
"Q6AHZ1_IDR_464_881",0.20868047773458
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.249590836024982
"Q6AI39_IDR_741_796",0.260311699535417
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.204302023606869
"Q6AWC2_IDR_425_488",0.18766859424695
"Q6AWC2_IDR_493_686",0.174915773655454
"Q6DN90_IDR_1_520",0.502944503493935
"Q6DN90_IDR_875_963",0.497055496506064
"Q6DT37_IDR_1455_1551",0.205311861483109
"Q6DT37_IDR_403_446",0.200520007328502
"Q6DT37_IDR_455_495",0.207514220854222
"Q6DT37_IDR_563_631",0.204076938485757
"Q6DT37_IDR_786_903",0.18257697184841
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.495320636598361
"Q6EMB2_IDR_532_660",0.504679363401639
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.503592411316446
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.525586179594467
"Q8TE67_IDR_400_450",0.474413820405533
"Q8TE68_IDR_159_253",0.346769333868423
"Q8TE68_IDR_431_478",0.351567243117218
"Q8TE68_IDR_536_633",0.301663423014359
"Q8TE73_IDR_1059_1096",0.501934682862362
"Q8TE73_IDR_896_930",0.498065317137638
"Q8TE76_IDR_405_450",0.522765782621317
"Q8TE76_IDR_457_793",0.477234217378683
"Q8TE77_IDR_470_659",0.502576786439945
"Q8TE77_IDR_52_91",0.497423213560055
"Q8TE82_IDR_1_76",0.52442602557451
"Q8TE82_IDR_229_265",0.47557397442549
"Q8TE85_IDR_77_219",0.278328941819262
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.254602943013073
"Q8TEJ3_IDR_1_45",0.278440942898345
"Q8TEJ3_IDR_320_461",0.239919088397257
"Q8TEJ3_IDR_528_821",0.227037025691325
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.527451004180902
"Q8TEL6_IDR_343_373",0.472548995819098
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.350843102029902
"Q8TEP8_IDR_2070_2125",0.342074357100251
"Q8TEP8_IDR_43_1211",0.307082540869847
"Q8TEQ0_IDR_184_389",0.258920553847004
"Q8TEQ0_IDR_407_511",0.235000925532813
"Q8TEQ0_IDR_617_649",0.250125581293008
"Q8TEQ0_IDR_777_813",0.255952939327175
"Q8TEQ6_IDR_1306_1349",0.309398466731121
"Q8TEQ6_IDR_1390_1427",0.332398495303185
"Q8TEQ6_IDR_822_881",0.358203037965694
"Q8TER5_IDR_191_521",0.373708788364779
"Q8TEW8_IDR_593_1205",0.504117934814694
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.325487791338038
"Q8TEY5_IDR_145_183",0.329649293212915
"Q8TEY5_IDR_314_395",0.344862915449047
"Q8TEY7_IDR_129_183",0.481439989481134
"Q8TEY7_IDR_293_473",0.518560010518866
"Q8TF01_IDR_1_33",0.338789111567308
"Q8TF01_IDR_47_805",0.661210888432692
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.487070256397046
"Q8TF17_IDR_9_39",0.512929743602954
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.421855417814984
"Q8TF21_IDR_271_823",0.578144582185016
"Q8TF30_IDR_472_705",0.490526188859569
"Q8TF30_IDR_755_809",0.509473811140431
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.391517656214116
"Q8TF68_IDR_1_260",0.432685543967303
"Q8TF68_IDR_455_543",0.567314456032697
"Q8TF71_IDR_1_61",0.487997820187092
"Q8TF71_IDR_476_515",0.512002179812908
"Q8TF72_IDR_112_1665",0.473187035124785
"Q8TF72_IDR_1688_1777",0.526812964875215
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.507187219477293
"Q8WTP8_IDR_283_325",0.492812780522707
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.46622759302386
"Q8WTQ4_IDR_41_165",0.53377240697614
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.537425040136605
"Q8WTT2_IDR_435_472",0.462574959863395
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.507650323138779
"Q8WTX9_IDR_285_450",0.492349676861221
"Q8WU08_IDR_320_361",0.529254584913024
"Q8WU08_IDR_364_396",0.470745415086976
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.458614190406538
"Q8WU20_IDR_478_508",0.541385809593462
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.396885696548883
"Q8WU90_IDR_265_295",0.295216498562378
"Q8WU90_IDR_297_396",0.307897804888739
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.394436924653594
"Q8WUA4_IDR_765_797",0.334953665940444
"Q8WUA4_IDR_877_911",0.270609409405962
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.597428188429818
"Q8WUQ7_IDR_471_556",0.218492854995469
"Q8WUQ7_IDR_589_624",0.184078956574713
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.199252703440656
"Q8WUY3_IDR_2558_2632",0.208873697444174
"Q8WUY3_IDR_2640_2874",0.228878794163553
"Q8WUY3_IDR_358_936",0.188395989706352
"Q8WUY3_IDR_938_2344",0.174598815245265
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.507036469116028
"Q8WV15_IDR_263_306",0.492963530883972
"Q8WVB6_IDR_321_356",0.262120041569104
"Q8WVB6_IDR_859_921",0.264271354982018
"Q8WVC0_IDR_1_352",0.499245235132076
"Q8WVC0_IDR_523_666",0.500754764867924
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
