"","GO0140097_catalytic_activity._acting_on_DNA"
"Q8N9Z2_IDR_1_54",0.515784120139388
"Q8N9Z2_IDR_87_176",0.484215879860612
"Q8N9Z9_IDR_260_388",0.495538665718893
"Q8N9Z9_IDR_26_129",0.504461334281107
"Q8NA03_IDR_1_111",0.195963753254138
"Q8NA03_IDR_132_261",0.212057723444719
"Q8NA03_IDR_329_384",0.196392189176554
"Q8NA03_IDR_418_521",0.193871129850923
"Q8NA03_IDR_548_581",0.201715204273666
"Q8NA19_IDR_1_43",0.535652584727918
"Q8NA19_IDR_366_514",0.464347415272082
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.457256574557065
"Q8NA31_IDR_421_673",0.542743425442935
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.309525586288606
"Q8NA47_IDR_262_296",0.32532906425024
"Q8NA47_IDR_531_563",0.365145349461153
"Q8NAM6_IDR_128_308",0.499909812156828
"Q8NAM6_IDR_1_38",0.500090187843172
"Q8NAN2_IDR_288_334",0.472283050265116
"Q8NAN2_IDR_96_200",0.527716949734884
"Q8NAP3_IDR_123_165",0.297559827484728
"Q8NAP3_IDR_176_459",0.303430769794608
"Q8NAP3_IDR_522_970",0.399009402720664
"Q8NAP8_IDR_125_370",0.50037534222637
"Q8NAP8_IDR_402_495",0.49962465777363
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.325323611477894
"Q8NAT2_IDR_693_915",0.347110782400457
"Q8NAT2_IDR_95_126",0.32756560612165
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.499808175048298
"Q8NAV2_IDR_308_365",0.500191824951702
"Q8NAX2_IDR_115_232",0.248043928951949
"Q8NAX2_IDR_1_54",0.238028579110028
"Q8NAX2_IDR_308_349",0.277006339729049
"Q8NBF1_IDR_1_190",0.494975869882798
"Q8NBF1_IDR_298_513",0.505024130117202
"Q8NBF6_IDR_239_378",0.507820873586627
"Q8NBF6_IDR_587_648",0.492179126413373
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.490296167297669
"Q8NBP5_IDR_222_265",0.509703832702331
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.46380464870444
"Q8NBR0_IDR_363_393",0.53619535129556
"Q8NC60_IDR_18_66",0.485452684664524
"Q8NC60_IDR_82_123",0.514547315335476
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.493598844054347
"Q8NC74_IDR_1_103",0.506401155945653
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.494176044603162
"Q8NCA9_IDR_258_323",0.505823955396838
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.319518283545782
"Q8NCD3_IDR_448_748",0.358237833079724
"Q8NCD3_IDR_73_146",0.322243883374494
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.439881130988204
"Q8NCF5_IDR_55_247",0.560118869011796
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.517924366488701
"Q8NCX0_IDR_1_101",0.482075633511299
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.330928312999939
"Q8ND04_IDR_656_739",0.333923528714079
"Q8ND04_IDR_99_132",0.335148158285983
"Q8ND07_IDR_1_39",0.564515313696638
"Q8ND07_IDR_459_497",0.435484686303362
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.349647937032166
"Q8ND24_IDR_425_551",0.323306963025916
"Q8ND24_IDR_610_653",0.327045099941918
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.33390722216285
"Q8ND30_IDR_1_49",0.337818737753886
"Q8ND30_IDR_842_876",0.328274040083263
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.289546719961371
"Q8NDI1_IDR_174_542",0.347926021818567
"Q8NDI1_IDR_544_1075",0.362527258220062
"Q8NDL9_IDR_343_417",0.517091309981067
"Q8NDL9_IDR_600_886",0.482908690018933
"Q8NDM7_IDR_749_785",0.490141415281959
"Q8NDM7_IDR_930_986",0.509858584718041
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.327556162857618
"Q8NDT2_IDR_223_306",0.323041554106648
"Q8NDT2_IDR_554_709",0.349402283035733
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.516764622659282
"Q8NDX1_IDR_1_583",0.483235377340718
"Q8NDX2_IDR_1_64",0.438925487012524
"Q8NDX2_IDR_510_589",0.561074512987476
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.519275753531211
"Q8NEA5_IDR_28_83",0.480724246468789
"Q8NEA6_IDR_1_340",0.473020039887591
"Q8NEA6_IDR_446_666",0.526979960112409
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.510553222117942
"Q8NEB7_IDR_1_35",0.489446777882058
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.546136995438975
"Q8NEG2_IDR_27_72",0.453863004561025
"Q8NEN9_IDR_1107_1154",0.332710867837705
"Q8NEN9_IDR_454_677",0.353117619516409
"Q8NEN9_IDR_886_998",0.314171512645885
"Q8NEP3_IDR_1_85",0.501299652457576
"Q8NEP3_IDR_303_725",0.498700347542424
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.504354041471757
"Q8NER1_IDR_762_839",0.495645958528243
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.482455444418678
"Q8NET4_IDR_1313_1351",0.517544555581322
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.493800548366746
"Q8NET8_IDR_750_790",0.506199451633254
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.105329915799943
"Q8NEZ4_IDR_4251_4345",0.109045242933222
"Q8NF37_IDR_1_36",0.331225063378531
"Q8NF37_IDR_38_73",0.325172066661192
"Q8NF37_IDR_496_534",0.343602869960277
"Q8NF50_IDR_1234_1287",0.331045229568054
"Q8NF50_IDR_1347_1418",0.336320167805633
"Q8NF50_IDR_420_456",0.332634602626313
"Q8NF64_IDR_1_416",0.452371438113152
"Q8NF64_IDR_685_883",0.547628561886848
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.18225631280806
"Q8NF91_IDR_5763_6086",0.164764712150989
"Q8NFG4_IDR_278_337",0.508614571061737
"Q8NFG4_IDR_30_87",0.491385428938263
"Q8NFH5_IDR_1_171",0.502964456597722
"Q8NFH5_IDR_250_308",0.497035543402278
"Q8NFH8_IDR_142_272",0.470975255579124
"Q8NFH8_IDR_362_617",0.529024744420876
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.505588735283915
"Q8NFJ8_IDR_312_381",0.494411264716085
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.497126332347755
"Q8NFM4_IDR_487_536",0.502873667652245
"Q8NFM7_IDR_2_34",0.333248411842734
"Q8NFM7_IDR_515_548",0.33352533005692
"Q8NFM7_IDR_561_739",0.333226258100346
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.250240529477825
"Q8NFP9_IDR_1_55",0.245511157108227
"Q8NFP9_IDR_1581_1881",0.247532549169149
"Q8NFP9_IDR_951_1328",0.256715764244799
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.246027048087814
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.509221234898946
"Q8NFW9_IDR_25_73",0.490778765101054
"Q8NFY4_IDR_545_662",0.335359864168363
"Q8NFY4_IDR_691_829",0.339390868428698
"Q8NFY4_IDR_832_1070",0.325249267402939
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.328969724589251
"Q8NFZ3_IDR_605_668",0.338606038879995
"Q8NFZ3_IDR_701_816",0.332424236530754
"Q8NFZ4_IDR_613_679",0.493310147997708
"Q8NFZ4_IDR_701_835",0.506689852002292
"Q8NFZ5_IDR_157_207",0.509308068150284
"Q8NFZ5_IDR_330_400",0.490691931849716
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.334100825560135
"Q8NG08_IDR_795_825",0.339730066590992
"Q8NG08_IDR_957_1062",0.326169107848873
"Q8NG27_IDR_122_481",0.523717653941989
"Q8NG27_IDR_37_112",0.476282346058011
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.508895483247037
"Q8NHS3_IDR_245_290",0.491104516752963
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.329687116275161
"Q8NHU6_IDR_850_899",0.320417232840084
"Q8NHU6_IDR_89_231",0.349895650884755
"Q8NHV4_IDR_309_350",0.496532670940917
"Q8NHV4_IDR_354_626",0.503467329059083
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.49813150973929
"Q8NHW3_IDR_319_353",0.50186849026071
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.547027984175705
"Q8NHX4_IDR_161_192",0.452972015824295
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.493650172143314
"Q8NI35_IDR_1328_1418",0.111703263766355
"Q8NI35_IDR_1622_1670",0.110215649252045
"Q8NI35_IDR_1765_1801",0.108702446911438
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.243279264993677
"Q8NI51_IDR_1_84",0.242834098577197
"Q8NI51_IDR_439_513",0.238084695477256
"Q8NI51_IDR_550_627",0.27580194095187
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.513687376576615
"Q8TA86_IDR_1_81",0.486312623423385
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.348696966714808
"Q8TAB3_IDR_805_992",0.323452989018032
"Q8TAB3_IDR_994_1117",0.32785004426716
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.369550044129069
"Q8TAQ2_IDR_545_609",0.308878986614006
"Q8TAQ2_IDR_720_1214",0.321570969256925
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.46417644299994
"Q8TAT2_IDR_149_233",0.53582355700006
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.534139252637556
"Q8TAU0_IDR_235_352",0.465860747362444
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.509273457731365
"Q8TAV0_IDR_231_307",0.490726542268635
"Q8TAW3_IDR_1_44",0.479095787394725
"Q8TBA6_IDR_566_665",0.247999264199584
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.566508616030401
"Q8TBB5_IDR_489_520",0.433491383969599
"Q8TBB6_IDR_436_501",0.492816469435128
"Q8TBB6_IDR_680_771",0.507183530564872
"Q8TBC3_IDR_135_191",0.52739614500068
"Q8TBC3_IDR_606_707",0.47260385499932
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.328027911999771
"Q8TBC5_IDR_1_41",0.331071624039702
"Q8TBC5_IDR_473_510",0.340900463960527
"Q8TBE0_IDR_1_73",0.326415386779043
"Q8TBE0_IDR_461_587",0.292562672051472
"Q8TBE0_IDR_76_348",0.381021941169485
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.335138961887754
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.498366224432809
"Q8TBZ0_IDR_752_833",0.501633775567191
"Q8TBZ3_IDR_322_360",0.505689792667772
"Q8TBZ3_IDR_392_507",0.494310207332228
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.575657256827725
"Q8TBZ6_IDR_277_339",0.424342743172275
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.252805233496983
"Q8TC20_IDR_132_309",0.247175249416015
"Q8TC20_IDR_550_634",0.246044555979171
"Q8TC20_IDR_721_777",0.253974961107831
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.494152861578913
"Q8TC76_IDR_291_339",0.505847138421087
"Q8TC90_IDR_131_196",0.314227646179002
"Q8TC90_IDR_1_72",0.364663425228059
"Q8TC90_IDR_200_364",0.321108928592938
"Q8TC92_IDR_2_55",0.323249544684167
"Q8TC92_IDR_383_436",0.347021093816438
"Q8TC92_IDR_493_561",0.329729361499395
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.323827850223917
"Q8TCJ2_IDR_489_548",0.327712026890715
"Q8TCJ2_IDR_776_826",0.348460122885368
"Q8TCN5_IDR_128_630",0.241950098209437
"Q8TCN5_IDR_13_47",0.239404590792645
"Q8TCN5_IDR_49_124",0.280707889706338
"Q8TCN5_IDR_826_881",0.23793742129158
"Q8TCQ1_IDR_1_75",0.498417485764135
"Q8TCQ1_IDR_244_289",0.501582514235865
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.498615734444637
"Q8TCT7_IDR_506_592",0.501384265555363
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.504561146419417
"Q8TD10_IDR_331_391",0.495438853580583
"Q8TD16_IDR_141_666",0.506973214076469
"Q8TD16_IDR_777_824",0.493026785923531
"Q8TD17_IDR_1_40",0.494138501819296
"Q8TD17_IDR_190_344",0.505861498180704
"Q8TD19_IDR_1_48",0.329407599293863
"Q8TD19_IDR_731_807",0.328556338241388
"Q8TD19_IDR_825_961",0.34203606246475
"Q8TD20_IDR_1_34",0.501644677986531
"Q8TD20_IDR_568_617",0.498355322013469
"Q8TD26_IDR_1_310",0.245494552752549
"Q8TD26_IDR_1316_1385",0.191556753100835
"Q8TD26_IDR_1410_1447",0.184230784521008
"Q8TD26_IDR_1619_2108",0.195211614828629
"Q8TD26_IDR_2110_2715",0.183506294796979
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.485884488363438
"Q8TD31_IDR_675_782",0.514115511636562
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.494762999787163
"Q8TD43_IDR_713_764",0.505237000212837
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.494404905752668
"Q8TDD1_IDR_1_96",0.366464760286958
"Q8TDD1_IDR_578_739",0.334488980085694
"Q8TDD1_IDR_774_881",0.299046259627349
"Q8TDD2_IDR_1_129",0.333235084942532
"Q8TDD2_IDR_173_289",0.327399547405034
"Q8TDD2_IDR_361_431",0.339365367652433
"Q8TDF5_IDR_417_471",0.486598006260306
"Q8TDF5_IDR_481_516",0.513401993739694
"Q8TDF6_IDR_1_35",0.50666536178486
"Q8TDF6_IDR_593_673",0.49333463821514
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.189943905731601
"Q8TDI0_IDR_1203_1252",0.146407291957312
"Q8TDI0_IDR_1328_1405",0.143483810414684
"Q8TDI0_IDR_1532_1699",0.159225435945342
"Q8TDI0_IDR_200_341",0.210052172253246
"Q8TDI0_IDR_651_681",0.150887383697814
"Q8TDI7_IDR_1_157",0.546364115446454
"Q8TDI7_IDR_800_906",0.453635884553546
"Q8TDN2_IDR_56_92",0.511444043600004
"Q8TDN4_IDR_1_317",0.498387774430092
"Q8TDN4_IDR_410_443",0.501612225569908
"Q8TDN6_IDR_1_53",0.372620690718188
"Q8TDN6_IDR_271_306",0.260409486523902
"Q8TDN6_IDR_309_353",0.366969822757909
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.498206398458118
"Q8TDS5_IDR_374_423",0.501793601541882
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.320589731944215
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.510598500963986
"Q68BL8_IDR_183_486",0.489401499036014
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.253525397645406
"Q68CP9_IDR_473_531",0.248541794981837
"Q68CP9_IDR_535_569",0.250989257351187
"Q68CP9_IDR_603_1629",0.24694355002157
"Q68CQ1_IDR_1_193",0.493563583110137
"Q68CQ1_IDR_195_239",0.506436416889863
"Q68CQ4_IDR_1_75",0.489794520362572
"Q68CQ4_IDR_78_186",0.510205479637428
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.497261856514702
"Q68CR1_IDR_1_33",0.502738143485298
"Q68DE3_IDR_2199_2245",0.33073612934412
"Q68DH5_IDR_1_94",0.456073551997128
"Q68DH5_IDR_582_695",0.543926448002872
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.33235199075314
"Q68DQ2_IDR_1480_1759",0.325422437020732
"Q68DQ2_IDR_1768_2281",0.342225572226128
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.251333196118743
"Q68DX3_IDR_190_305",0.244828935190154
"Q68DX3_IDR_679_768",0.252323146000999
"Q68DX3_IDR_864_939",0.251514722690105
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.498693598605851
"Q6A163_IDR_1_31",0.499522559273063
"Q6AHZ1_IDR_1155_1222",0.215334638493955
"Q6AHZ1_IDR_350_443",0.225755225700291
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.501608234765386
"Q6AI14_IDR_602_798",0.498391765234614
"Q6AI39_IDR_25_722",0.244501058418138
"Q6AI39_IDR_800_1002",0.252506173100312
"Q6A162_IDR_398_429",0.501306401394149
"Q6A163_IDR_411_455",0.500477440726937
"Q6AHZ1_IDR_1236_1310",0.337693181208621
"Q6AHZ1_IDR_464_881",0.221216954597132
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.252767618285589
"Q6AI39_IDR_741_796",0.250225150195961
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.199993530260214
"Q6AWC2_IDR_425_488",0.197529546616171
"Q6AWC2_IDR_493_686",0.207302062455897
"Q6DN90_IDR_1_520",0.50223468029983
"Q6DN90_IDR_875_963",0.49776531970017
"Q6DT37_IDR_1455_1551",0.207431767919002
"Q6DT37_IDR_403_446",0.199811868112727
"Q6DT37_IDR_455_495",0.199770029751357
"Q6DT37_IDR_563_631",0.197837214450596
"Q6DT37_IDR_786_903",0.195149119766318
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.483965321973219
"Q6EMB2_IDR_532_660",0.516034678026781
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.509632980870296
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.499220457485167
"Q8TE67_IDR_400_450",0.500779542514832
"Q8TE68_IDR_159_253",0.327689917675735
"Q8TE68_IDR_431_478",0.3401940337253
"Q8TE68_IDR_536_633",0.332116048598965
"Q8TE73_IDR_1059_1096",0.493247024882164
"Q8TE73_IDR_896_930",0.506752975117836
"Q8TE76_IDR_405_450",0.499292140987763
"Q8TE76_IDR_457_793",0.500707859012237
"Q8TE77_IDR_470_659",0.490801702410549
"Q8TE77_IDR_52_91",0.509198297589451
"Q8TE82_IDR_1_76",0.495733029115044
"Q8TE82_IDR_229_265",0.504266970884956
"Q8TE85_IDR_77_219",0.316719790927575
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.226752192966141
"Q8TEJ3_IDR_1_45",0.231643696732607
"Q8TEJ3_IDR_320_461",0.288310459241149
"Q8TEJ3_IDR_528_821",0.253293651060103
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.497006981961291
"Q8TEL6_IDR_343_373",0.502993018038709
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.323984975831592
"Q8TEP8_IDR_2070_2125",0.334065669485003
"Q8TEP8_IDR_43_1211",0.341949354683405
"Q8TEQ0_IDR_184_389",0.286580594588232
"Q8TEQ0_IDR_407_511",0.236343777736931
"Q8TEQ0_IDR_617_649",0.23820716142179
"Q8TEQ0_IDR_777_813",0.238868466253047
"Q8TEQ6_IDR_1306_1349",0.294724561044653
"Q8TEQ6_IDR_1390_1427",0.302575157358965
"Q8TEQ6_IDR_822_881",0.402700281596382
"Q8TER5_IDR_191_521",0.349426656609469
"Q8TEW8_IDR_593_1205",0.402429552227103
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.335076824182699
"Q8TEY5_IDR_145_183",0.333320112036441
"Q8TEY5_IDR_314_395",0.33160306378086
"Q8TEY7_IDR_129_183",0.425998865689623
"Q8TEY7_IDR_293_473",0.574001134310377
"Q8TF01_IDR_1_33",0.479022450900294
"Q8TF01_IDR_47_805",0.520977549099706
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.495150129626552
"Q8TF17_IDR_9_39",0.504849870373448
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.490160219363985
"Q8TF21_IDR_271_823",0.509839780636015
"Q8TF30_IDR_472_705",0.5034675938642
"Q8TF30_IDR_755_809",0.4965324061358
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.455402193933746
"Q8TF68_IDR_1_260",0.556432360261292
"Q8TF68_IDR_455_543",0.443567639738708
"Q8TF71_IDR_1_61",0.491645528355995
"Q8TF71_IDR_476_515",0.508354471644005
"Q8TF72_IDR_112_1665",0.471724591100462
"Q8TF72_IDR_1688_1777",0.528275408899538
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.524688977820178
"Q8WTP8_IDR_283_325",0.475311022179822
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.458485540365302
"Q8WTQ4_IDR_41_165",0.541514459634698
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.54699410658412
"Q8WTT2_IDR_435_472",0.45300589341588
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.490786306603168
"Q8WTX9_IDR_285_450",0.509213693396832
"Q8WU08_IDR_320_361",0.51640288110607
"Q8WU08_IDR_364_396",0.48359711889393
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.488931233423454
"Q8WU20_IDR_478_508",0.511068766576546
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.335013443440721
"Q8WU90_IDR_265_295",0.32706458239375
"Q8WU90_IDR_297_396",0.337921974165529
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.42060777674585
"Q8WUA4_IDR_765_797",0.290856533469932
"Q8WUA4_IDR_877_911",0.288535689784217
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.353007688581913
"Q8WUQ7_IDR_471_556",0.331319191169786
"Q8WUQ7_IDR_589_624",0.315673120248301
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.188835490292983
"Q8WUY3_IDR_2558_2632",0.186548317806872
"Q8WUY3_IDR_2640_2874",0.241537859718962
"Q8WUY3_IDR_358_936",0.188908444975855
"Q8WUY3_IDR_938_2344",0.194169887205327
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.516571225188948
"Q8WV15_IDR_263_306",0.483428774811052
"Q8WVB6_IDR_321_356",0.265894903331198
"Q8WVB6_IDR_859_921",0.226691933078224
"Q8WVC0_IDR_1_352",0.571991877073545
"Q8WVC0_IDR_523_666",0.428008122926455
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
