"","GO0008017_microtubule_binding"
"Q8N9Z2_IDR_1_54",0.501751331422541
"Q8N9Z2_IDR_87_176",0.498248668577459
"Q8N9Z9_IDR_260_388",0.503366212307466
"Q8N9Z9_IDR_26_129",0.496633787692534
"Q8NA03_IDR_1_111",0.198367483411823
"Q8NA03_IDR_132_261",0.2283030995967
"Q8NA03_IDR_329_384",0.194208400373358
"Q8NA03_IDR_418_521",0.188349834401784
"Q8NA03_IDR_548_581",0.190771182216334
"Q8NA19_IDR_1_43",0.535520940570885
"Q8NA19_IDR_366_514",0.464479059429115
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.432017446728722
"Q8NA31_IDR_421_673",0.567982553271277
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.324331263412534
"Q8NA47_IDR_262_296",0.332225279820583
"Q8NA47_IDR_531_563",0.343443456766884
"Q8NAM6_IDR_128_308",0.484804159053848
"Q8NAM6_IDR_1_38",0.515195840946152
"Q8NAN2_IDR_288_334",0.512772775635461
"Q8NAN2_IDR_96_200",0.487227224364539
"Q8NAP3_IDR_123_165",0.324150688906435
"Q8NAP3_IDR_176_459",0.33555807567528
"Q8NAP3_IDR_522_970",0.340291235418285
"Q8NAP8_IDR_125_370",0.475661047016142
"Q8NAP8_IDR_402_495",0.524338952983858
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.34413669815475
"Q8NAT2_IDR_693_915",0.333416610676832
"Q8NAT2_IDR_95_126",0.322446691168418
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.487983976913439
"Q8NAV2_IDR_308_365",0.512016023086562
"Q8NAX2_IDR_115_232",0.238487729091044
"Q8NAX2_IDR_1_54",0.255033953563332
"Q8NAX2_IDR_308_349",0.255801285107667
"Q8NBF1_IDR_1_190",0.459513752673775
"Q8NBF1_IDR_298_513",0.540486247326226
"Q8NBF6_IDR_239_378",0.50776759548179
"Q8NBF6_IDR_587_648",0.492232404518211
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.485716014264327
"Q8NBP5_IDR_222_265",0.514283985735673
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.492658590157433
"Q8NBR0_IDR_363_393",0.507341409842567
"Q8NC60_IDR_18_66",0.448127137087241
"Q8NC60_IDR_82_123",0.55187286291276
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.464676124663351
"Q8NC74_IDR_1_103",0.535323875336649
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.495713803216274
"Q8NCA9_IDR_258_323",0.504286196783726
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.353738351920032
"Q8NCD3_IDR_448_748",0.318595469868596
"Q8NCD3_IDR_73_146",0.327666178211372
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.448899851523313
"Q8NCF5_IDR_55_247",0.551100148476687
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.523812357385952
"Q8NCX0_IDR_1_101",0.476187642614048
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.333108796540878
"Q8ND04_IDR_656_739",0.337920252980157
"Q8ND04_IDR_99_132",0.328970950478965
"Q8ND07_IDR_1_39",0.523727680145942
"Q8ND07_IDR_459_497",0.476272319854058
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.33600901376325
"Q8ND24_IDR_425_551",0.337218245795448
"Q8ND24_IDR_610_653",0.326772740441302
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.527945461198072
"Q8ND30_IDR_1_49",0.239339029520863
"Q8ND30_IDR_842_876",0.232715509281065
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.286128526108907
"Q8NDI1_IDR_174_542",0.25629375168435
"Q8NDI1_IDR_544_1075",0.457577722206742
"Q8NDL9_IDR_343_417",0.513632867965867
"Q8NDL9_IDR_600_886",0.486367132034133
"Q8NDM7_IDR_749_785",0.506867056768721
"Q8NDM7_IDR_930_986",0.493132943231279
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.326278620983204
"Q8NDT2_IDR_223_306",0.318679653870481
"Q8NDT2_IDR_554_709",0.355041725146315
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.530937217992033
"Q8NDX1_IDR_1_583",0.469062782007967
"Q8NDX2_IDR_1_64",0.509582279370419
"Q8NDX2_IDR_510_589",0.490417720629581
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.53684196312089
"Q8NEA5_IDR_28_83",0.46315803687911
"Q8NEA6_IDR_1_340",0.432305385882126
"Q8NEA6_IDR_446_666",0.567694614117874
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.497240631990618
"Q8NEB7_IDR_1_35",0.502759368009382
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.501066809033451
"Q8NEG2_IDR_27_72",0.498933190966549
"Q8NEN9_IDR_1107_1154",0.311103012422523
"Q8NEN9_IDR_454_677",0.389014100742594
"Q8NEN9_IDR_886_998",0.299882886834882
"Q8NEP3_IDR_1_85",0.468972335645754
"Q8NEP3_IDR_303_725",0.531027664354246
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.473880518857863
"Q8NER1_IDR_762_839",0.526119481142137
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.500959276103869
"Q8NET4_IDR_1313_1351",0.499040723896131
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.47644462648854
"Q8NET8_IDR_750_790",0.52355537351146
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.100461396679021
"Q8NEZ4_IDR_4251_4345",0.14267331944
"Q8NF37_IDR_1_36",0.333969214731012
"Q8NF37_IDR_38_73",0.328853580645136
"Q8NF37_IDR_496_534",0.337177204623852
"Q8NF50_IDR_1234_1287",0.312617987752225
"Q8NF50_IDR_1347_1418",0.345510506762649
"Q8NF50_IDR_420_456",0.341871505485126
"Q8NF64_IDR_1_416",0.491131252276669
"Q8NF64_IDR_685_883",0.508868747723331
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.15977015057909
"Q8NF91_IDR_5763_6086",0.170932043482293
"Q8NFG4_IDR_278_337",0.50832243763337
"Q8NFG4_IDR_30_87",0.49167756236663
"Q8NFH5_IDR_1_171",0.475772162374426
"Q8NFH5_IDR_250_308",0.524227837625574
"Q8NFH8_IDR_142_272",0.423713680236334
"Q8NFH8_IDR_362_617",0.576286319763667
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.513193975681458
"Q8NFJ8_IDR_312_381",0.486806024318542
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.502721042481168
"Q8NFM4_IDR_487_536",0.497278957518832
"Q8NFM7_IDR_2_34",0.297984399973736
"Q8NFM7_IDR_515_548",0.321457401291406
"Q8NFM7_IDR_561_739",0.380558198734858
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.291378335798648
"Q8NFP9_IDR_1_55",0.233325141744409
"Q8NFP9_IDR_1581_1881",0.245407963120925
"Q8NFP9_IDR_951_1328",0.229888559336018
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.237636358116616
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.549632467286027
"Q8NFW9_IDR_25_73",0.450367532713973
"Q8NFY4_IDR_545_662",0.296963249988643
"Q8NFY4_IDR_691_829",0.369380033814717
"Q8NFY4_IDR_832_1070",0.33365671619664
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.317020364477129
"Q8NFZ3_IDR_605_668",0.324926183630206
"Q8NFZ3_IDR_701_816",0.358053451892665
"Q8NFZ4_IDR_613_679",0.483782099091579
"Q8NFZ4_IDR_701_835",0.516217900908421
"Q8NFZ5_IDR_157_207",0.511703041836213
"Q8NFZ5_IDR_330_400",0.488296958163787
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.334695900471179
"Q8NG08_IDR_795_825",0.33363380310107
"Q8NG08_IDR_957_1062",0.331670296427751
"Q8NG27_IDR_122_481",0.506485688402417
"Q8NG27_IDR_37_112",0.493514311597583
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.502777889926375
"Q8NHS3_IDR_245_290",0.497222110073625
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.325488852712595
"Q8NHU6_IDR_850_899",0.317584371060721
"Q8NHU6_IDR_89_231",0.356926776226684
"Q8NHV4_IDR_309_350",0.490427775960067
"Q8NHV4_IDR_354_626",0.509572224039933
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.51082608928452
"Q8NHW3_IDR_319_353",0.48917391071548
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.535271457534643
"Q8NHX4_IDR_161_192",0.464728542465357
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.468792139634838
"Q8NI35_IDR_1328_1418",0.116622415992959
"Q8NI35_IDR_1622_1670",0.118185922076059
"Q8NI35_IDR_1765_1801",0.10088097747621
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.248222098317322
"Q8NI51_IDR_1_84",0.236027663651758
"Q8NI51_IDR_439_513",0.257492470558831
"Q8NI51_IDR_550_627",0.258257767472088
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.527193282511678
"Q8TA86_IDR_1_81",0.472806717488322
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.339903533027066
"Q8TAB3_IDR_805_992",0.329414714788446
"Q8TAB3_IDR_994_1117",0.330681752184488
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.330958440708237
"Q8TAQ2_IDR_545_609",0.327434545306603
"Q8TAQ2_IDR_720_1214",0.341607013985159
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.498605067343482
"Q8TAT2_IDR_149_233",0.501394932656518
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.546184958466918
"Q8TAU0_IDR_235_352",0.453815041533082
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.509624488609884
"Q8TAV0_IDR_231_307",0.490375511390117
"Q8TAW3_IDR_1_44",0.501099050016212
"Q8TBA6_IDR_566_665",0.226417314768858
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.520452529025534
"Q8TBB5_IDR_489_520",0.479547470974466
"Q8TBB6_IDR_436_501",0.501073853035051
"Q8TBB6_IDR_680_771",0.498926146964949
"Q8TBC3_IDR_135_191",0.49249191726048
"Q8TBC3_IDR_606_707",0.50750808273952
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.331034205940728
"Q8TBC5_IDR_1_41",0.345861935664128
"Q8TBC5_IDR_473_510",0.323103858395144
"Q8TBE0_IDR_1_73",0.325034415018545
"Q8TBE0_IDR_461_587",0.30670268200121
"Q8TBE0_IDR_76_348",0.368262902980245
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.330959075932347
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.51478801039503
"Q8TBZ0_IDR_752_833",0.48521198960497
"Q8TBZ3_IDR_322_360",0.507376592970538
"Q8TBZ3_IDR_392_507",0.492623407029462
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.579126370023618
"Q8TBZ6_IDR_277_339",0.420873629976382
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.250742173685802
"Q8TC20_IDR_132_309",0.260722665803855
"Q8TC20_IDR_550_634",0.24928792654139
"Q8TC20_IDR_721_777",0.239247233968953
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.54618712464315
"Q8TC76_IDR_291_339",0.45381287535685
"Q8TC90_IDR_131_196",0.332374166560441
"Q8TC90_IDR_1_72",0.363708546455371
"Q8TC90_IDR_200_364",0.303917286984188
"Q8TC92_IDR_2_55",0.3190220410665
"Q8TC92_IDR_383_436",0.341461316681512
"Q8TC92_IDR_493_561",0.339516642251988
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.28160993951438
"Q8TCJ2_IDR_489_548",0.327347679384081
"Q8TCJ2_IDR_776_826",0.391042381101539
"Q8TCN5_IDR_128_630",0.227473856253762
"Q8TCN5_IDR_13_47",0.254044627521623
"Q8TCN5_IDR_49_124",0.272031946463898
"Q8TCN5_IDR_826_881",0.246449569760717
"Q8TCQ1_IDR_1_75",0.500498376612364
"Q8TCQ1_IDR_244_289",0.499501623387636
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.502683937156561
"Q8TCT7_IDR_506_592",0.497316062843439
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.495751562531083
"Q8TD10_IDR_331_391",0.504248437468917
"Q8TD16_IDR_141_666",0.690323486585715
"Q8TD16_IDR_777_824",0.309676513414285
"Q8TD17_IDR_1_40",0.516431706146726
"Q8TD17_IDR_190_344",0.483568293853274
"Q8TD19_IDR_1_48",0.326306392912733
"Q8TD19_IDR_731_807",0.3310735238334
"Q8TD19_IDR_825_961",0.342620083253867
"Q8TD20_IDR_1_34",0.483652187663637
"Q8TD20_IDR_568_617",0.516347812336363
"Q8TD26_IDR_1_310",0.225475376524072
"Q8TD26_IDR_1316_1385",0.193911327851094
"Q8TD26_IDR_1410_1447",0.196342695915013
"Q8TD26_IDR_1619_2108",0.200640962499565
"Q8TD26_IDR_2110_2715",0.183629637210256
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.541378573935629
"Q8TD31_IDR_675_782",0.458621426064371
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.508041893848089
"Q8TD43_IDR_713_764",0.491958106151911
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.465214737980588
"Q8TDD1_IDR_1_96",0.389642601694987
"Q8TDD1_IDR_578_739",0.316684290701296
"Q8TDD1_IDR_774_881",0.293673107603717
"Q8TDD2_IDR_1_129",0.32221067676393
"Q8TDD2_IDR_173_289",0.33891642388458
"Q8TDD2_IDR_361_431",0.338872899351491
"Q8TDF5_IDR_417_471",0.49805472710672
"Q8TDF5_IDR_481_516",0.50194527289328
"Q8TDF6_IDR_1_35",0.530461384028131
"Q8TDF6_IDR_593_673",0.469538615971869
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.168623243492768
"Q8TDI0_IDR_1203_1252",0.157564232160764
"Q8TDI0_IDR_1328_1405",0.160276359556484
"Q8TDI0_IDR_1532_1699",0.168125185580434
"Q8TDI0_IDR_200_341",0.163229207257539
"Q8TDI0_IDR_651_681",0.18218177195201
"Q8TDI7_IDR_1_157",0.523266789402466
"Q8TDI7_IDR_800_906",0.476733210597535
"Q8TDN2_IDR_56_92",0.494896889936531
"Q8TDN4_IDR_1_317",0.526610936380553
"Q8TDN4_IDR_410_443",0.473389063619447
"Q8TDN6_IDR_1_53",0.319402274487141
"Q8TDN6_IDR_271_306",0.335494352796303
"Q8TDN6_IDR_309_353",0.345103372716556
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.485714346476851
"Q8TDS5_IDR_374_423",0.514285653523149
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.312838782555899
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.401009153454624
"Q68BL8_IDR_183_486",0.598990846545376
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.266213048091671
"Q68CP9_IDR_473_531",0.235256127438663
"Q68CP9_IDR_535_569",0.259709993484401
"Q68CP9_IDR_603_1629",0.238820830985264
"Q68CQ1_IDR_1_193",0.501024641374338
"Q68CQ1_IDR_195_239",0.498975358625663
"Q68CQ4_IDR_1_75",0.527237230562572
"Q68CQ4_IDR_78_186",0.472762769437428
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.508023882014606
"Q68CR1_IDR_1_33",0.491976117985394
"Q68DE3_IDR_2199_2245",0.319650812995354
"Q68DH5_IDR_1_94",0.453205753883925
"Q68DH5_IDR_582_695",0.546794246116075
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.368927236426132
"Q68DQ2_IDR_1480_1759",0.322358682248704
"Q68DQ2_IDR_1768_2281",0.308714081325164
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.236997198278783
"Q68DX3_IDR_190_305",0.267556026979733
"Q68DX3_IDR_679_768",0.24635457611526
"Q68DX3_IDR_864_939",0.249092198626224
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.503804022188559
"Q6A163_IDR_1_31",0.500448684977465
"Q6AHZ1_IDR_1155_1222",0.221056270948373
"Q6AHZ1_IDR_350_443",0.220217981607941
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.455613335856842
"Q6AI14_IDR_602_798",0.544386664143158
"Q6AI39_IDR_25_722",0.236607897838544
"Q6AI39_IDR_800_1002",0.266107404148245
"Q6A162_IDR_398_429",0.496195977811441
"Q6A163_IDR_411_455",0.499551315022535
"Q6AHZ1_IDR_1236_1310",0.286105448130693
"Q6AHZ1_IDR_464_881",0.272620299312993
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.24851745388741
"Q6AI39_IDR_741_796",0.248767244125801
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.218298815153989
"Q6AWC2_IDR_425_488",0.182602584305615
"Q6AWC2_IDR_493_686",0.186158799046957
"Q6DN90_IDR_1_520",0.552193432430896
"Q6DN90_IDR_875_963",0.447806567569104
"Q6DT37_IDR_1455_1551",0.182449392663439
"Q6DT37_IDR_403_446",0.204924547796749
"Q6DT37_IDR_455_495",0.201193569237419
"Q6DT37_IDR_563_631",0.213062293623473
"Q6DT37_IDR_786_903",0.19837019667892
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.514448606777307
"Q6EMB2_IDR_532_660",0.485551393222693
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.514229062785023
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.512285063938015
"Q8TE67_IDR_400_450",0.487714936061985
"Q8TE68_IDR_159_253",0.325499068826678
"Q8TE68_IDR_431_478",0.327354222352067
"Q8TE68_IDR_536_633",0.347146708821255
"Q8TE73_IDR_1059_1096",0.503195882745294
"Q8TE73_IDR_896_930",0.496804117254706
"Q8TE76_IDR_405_450",0.490883177282949
"Q8TE76_IDR_457_793",0.509116822717051
"Q8TE77_IDR_470_659",0.50203799955997
"Q8TE77_IDR_52_91",0.49796200044003
"Q8TE82_IDR_1_76",0.485969364387505
"Q8TE82_IDR_229_265",0.514030635612495
"Q8TE85_IDR_77_219",0.327503575071286
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.244513773649302
"Q8TEJ3_IDR_1_45",0.251648175701961
"Q8TEJ3_IDR_320_461",0.247914439013151
"Q8TEJ3_IDR_528_821",0.255923611635586
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.48822764705527
"Q8TEL6_IDR_343_373",0.51177235294473
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.321923498637977
"Q8TEP8_IDR_2070_2125",0.324672184494576
"Q8TEP8_IDR_43_1211",0.353404316867447
"Q8TEQ0_IDR_184_389",0.25333938515123
"Q8TEQ0_IDR_407_511",0.260483109474191
"Q8TEQ0_IDR_617_649",0.238021865080124
"Q8TEQ0_IDR_777_813",0.248155640294455
"Q8TEQ6_IDR_1306_1349",0.30247612887911
"Q8TEQ6_IDR_1390_1427",0.311989808675741
"Q8TEQ6_IDR_822_881",0.385534062445149
"Q8TER5_IDR_191_521",0.318452332118741
"Q8TEW8_IDR_593_1205",0.339328703574645
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.320502222138904
"Q8TEY5_IDR_145_183",0.350744881719106
"Q8TEY5_IDR_314_395",0.32875289614199
"Q8TEY7_IDR_129_183",0.48425567781305
"Q8TEY7_IDR_293_473",0.51574432218695
"Q8TF01_IDR_1_33",0.494556153314441
"Q8TF01_IDR_47_805",0.505443846685559
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.507734270277103
"Q8TF17_IDR_9_39",0.492265729722897
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.434060632995066
"Q8TF21_IDR_271_823",0.565939367004934
"Q8TF30_IDR_472_705",0.569416222111533
"Q8TF30_IDR_755_809",0.430583777888467
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.465395790220166
"Q8TF68_IDR_1_260",0.501944535119238
"Q8TF68_IDR_455_543",0.498055464880762
"Q8TF71_IDR_1_61",0.475098164783648
"Q8TF71_IDR_476_515",0.524901835216352
"Q8TF72_IDR_112_1665",0.491250633713565
"Q8TF72_IDR_1688_1777",0.508749366286435
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.52699339995746
"Q8WTP8_IDR_283_325",0.47300660004254
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.480495791193544
"Q8WTQ4_IDR_41_165",0.519504208806456
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.576865287319913
"Q8WTT2_IDR_435_472",0.423134712680087
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.495495203892402
"Q8WTX9_IDR_285_450",0.504504796107598
"Q8WU08_IDR_320_361",0.498922132869387
"Q8WU08_IDR_364_396",0.501077867130613
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.479896087842787
"Q8WU20_IDR_478_508",0.520103912157213
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.37382681560201
"Q8WU90_IDR_265_295",0.324071638732397
"Q8WU90_IDR_297_396",0.302101545665594
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.378281574834851
"Q8WUA4_IDR_765_797",0.315241986587014
"Q8WUA4_IDR_877_911",0.306476438578135
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.375819610549541
"Q8WUQ7_IDR_471_556",0.310950984232556
"Q8WUQ7_IDR_589_624",0.313229405217903
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.186559467577068
"Q8WUY3_IDR_2558_2632",0.207021165471783
"Q8WUY3_IDR_2640_2874",0.220207316166114
"Q8WUY3_IDR_358_936",0.18585448040478
"Q8WUY3_IDR_938_2344",0.200357570380256
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.489419025643363
"Q8WV15_IDR_263_306",0.510580974356637
"Q8WVB6_IDR_321_356",0.264811558051249
"Q8WVB6_IDR_859_921",0.240979291216796
"Q8WVC0_IDR_1_352",0.476240466329144
"Q8WVC0_IDR_523_666",0.523759533670856
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
