"","GO0016071_mRNA_metabolic_process"
"Q8N9Z2_IDR_1_54",0.427529946874813
"Q8N9Z2_IDR_87_176",0.572470053125187
"Q8N9Z9_IDR_260_388",0.504100255932006
"Q8N9Z9_IDR_26_129",0.495899744067994
"Q8NA03_IDR_1_111",0.22233147011348
"Q8NA03_IDR_132_261",0.190168130562952
"Q8NA03_IDR_329_384",0.195037160984228
"Q8NA03_IDR_418_521",0.186028847881182
"Q8NA03_IDR_548_581",0.206434390458157
"Q8NA19_IDR_1_43",0.510854997421136
"Q8NA19_IDR_366_514",0.489145002578864
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.517071887883378
"Q8NA31_IDR_421_673",0.482928112116622
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.327358644495224
"Q8NA47_IDR_262_296",0.335684420513026
"Q8NA47_IDR_531_563",0.336956934991749
"Q8NAM6_IDR_128_308",0.504368010968694
"Q8NAM6_IDR_1_38",0.495631989031306
"Q8NAN2_IDR_288_334",0.508336560328194
"Q8NAN2_IDR_96_200",0.491663439671806
"Q8NAP3_IDR_123_165",0.35770407423027
"Q8NAP3_IDR_176_459",0.299321310305966
"Q8NAP3_IDR_522_970",0.342974615463764
"Q8NAP8_IDR_125_370",0.503236555543169
"Q8NAP8_IDR_402_495",0.496763444456831
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.31101220693598
"Q8NAT2_IDR_693_915",0.316381824547857
"Q8NAT2_IDR_95_126",0.372605968516163
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.466703640686212
"Q8NAV2_IDR_308_365",0.533296359313788
"Q8NAX2_IDR_115_232",0.22641136855425
"Q8NAX2_IDR_1_54",0.262759171942292
"Q8NAX2_IDR_308_349",0.27185794244517
"Q8NBF1_IDR_1_190",0.489488623438518
"Q8NBF1_IDR_298_513",0.510511376561482
"Q8NBF6_IDR_239_378",0.504869861887718
"Q8NBF6_IDR_587_648",0.495130138112282
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.496959245177395
"Q8NBP5_IDR_222_265",0.503040754822604
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.480910291105006
"Q8NBR0_IDR_363_393",0.519089708894994
"Q8NC60_IDR_18_66",0.481587445029124
"Q8NC60_IDR_82_123",0.518412554970876
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.521565775089663
"Q8NC74_IDR_1_103",0.478434224910337
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.469452977636942
"Q8NCA9_IDR_258_323",0.530547022363058
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.339363930728343
"Q8NCD3_IDR_448_748",0.342641101487289
"Q8NCD3_IDR_73_146",0.317994967784369
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.620422341263104
"Q8NCF5_IDR_55_247",0.379577658736896
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.524644180943975
"Q8NCX0_IDR_1_101",0.475355819056025
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.288926465251034
"Q8ND04_IDR_656_739",0.302690381746656
"Q8ND04_IDR_99_132",0.408383153002311
"Q8ND07_IDR_1_39",0.545326035420483
"Q8ND07_IDR_459_497",0.454673964579517
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.357093044323567
"Q8ND24_IDR_425_551",0.314950390896907
"Q8ND24_IDR_610_653",0.327956564779526
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.326279354144983
"Q8ND30_IDR_1_49",0.336940584641821
"Q8ND30_IDR_842_876",0.336780061213196
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.321074963490906
"Q8NDI1_IDR_174_542",0.330536253208698
"Q8NDI1_IDR_544_1075",0.348388783300396
"Q8NDL9_IDR_343_417",0.458392806365993
"Q8NDL9_IDR_600_886",0.541607193634007
"Q8NDM7_IDR_749_785",0.519170696133602
"Q8NDM7_IDR_930_986",0.480829303866398
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.331482630689455
"Q8NDT2_IDR_223_306",0.270893502015754
"Q8NDT2_IDR_554_709",0.397623867294791
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.496697222451897
"Q8NDX1_IDR_1_583",0.503302777548103
"Q8NDX2_IDR_1_64",0.48092914054588
"Q8NDX2_IDR_510_589",0.51907085945412
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.522856830880908
"Q8NEA5_IDR_28_83",0.477143169119092
"Q8NEA6_IDR_1_340",0.479382718395376
"Q8NEA6_IDR_446_666",0.520617281604624
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.541575995181813
"Q8NEB7_IDR_1_35",0.458424004818187
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.533733561931227
"Q8NEG2_IDR_27_72",0.466266438068773
"Q8NEN9_IDR_1107_1154",0.331766956709663
"Q8NEN9_IDR_454_677",0.319504210845854
"Q8NEN9_IDR_886_998",0.348728832444482
"Q8NEP3_IDR_1_85",0.513524505683478
"Q8NEP3_IDR_303_725",0.486475494316523
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.518310515576423
"Q8NER1_IDR_762_839",0.481689484423577
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.462554834027842
"Q8NET4_IDR_1313_1351",0.537445165972158
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.488292340565429
"Q8NET8_IDR_750_790",0.511707659434571
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.100400143958983
"Q8NEZ4_IDR_4251_4345",0.094134090714251
"Q8NF37_IDR_1_36",0.358750166415448
"Q8NF37_IDR_38_73",0.303726509643097
"Q8NF37_IDR_496_534",0.337523323941456
"Q8NF50_IDR_1234_1287",0.373916588713643
"Q8NF50_IDR_1347_1418",0.30488481365331
"Q8NF50_IDR_420_456",0.321198597633047
"Q8NF64_IDR_1_416",0.659069412480516
"Q8NF64_IDR_685_883",0.340930587519484
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.174017495940745
"Q8NF91_IDR_5763_6086",0.155097795021771
"Q8NFG4_IDR_278_337",0.488683712327119
"Q8NFG4_IDR_30_87",0.511316287672882
"Q8NFH5_IDR_1_171",0.475680674330665
"Q8NFH5_IDR_250_308",0.524319325669335
"Q8NFH8_IDR_142_272",0.511103520225911
"Q8NFH8_IDR_362_617",0.488896479774089
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.518228495220103
"Q8NFJ8_IDR_312_381",0.481771504779897
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.505204006871949
"Q8NFM4_IDR_487_536",0.494795993128051
"Q8NFM7_IDR_2_34",0.333974024550478
"Q8NFM7_IDR_515_548",0.360167826647399
"Q8NFM7_IDR_561_739",0.305858148802123
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.240668495904396
"Q8NFP9_IDR_1_55",0.266506997898994
"Q8NFP9_IDR_1581_1881",0.257042820011535
"Q8NFP9_IDR_951_1328",0.235781686185076
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.240224014162723
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.482887713706847
"Q8NFW9_IDR_25_73",0.517112286293153
"Q8NFY4_IDR_545_662",0.311950593087785
"Q8NFY4_IDR_691_829",0.313257823830405
"Q8NFY4_IDR_832_1070",0.37479158308181
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.302171376847775
"Q8NFZ3_IDR_605_668",0.347362492518355
"Q8NFZ3_IDR_701_816",0.35046613063387
"Q8NFZ4_IDR_613_679",0.521508336030422
"Q8NFZ4_IDR_701_835",0.478491663969578
"Q8NFZ5_IDR_157_207",0.488462802114089
"Q8NFZ5_IDR_330_400",0.511537197885911
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.339280394697109
"Q8NG08_IDR_795_825",0.342892076757185
"Q8NG08_IDR_957_1062",0.317827528545706
"Q8NG27_IDR_122_481",0.55597751177209
"Q8NG27_IDR_37_112",0.44402248822791
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.53561546235139
"Q8NHS3_IDR_245_290",0.46438453764861
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.343387701104135
"Q8NHU6_IDR_850_899",0.327336301440418
"Q8NHU6_IDR_89_231",0.329275997455447
"Q8NHV4_IDR_309_350",0.516430794542862
"Q8NHV4_IDR_354_626",0.483569205457138
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.457762458913605
"Q8NHW3_IDR_319_353",0.542237541086395
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.547769487407584
"Q8NHX4_IDR_161_192",0.452230512592416
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.587688059284146
"Q8NI35_IDR_1328_1418",0.102917201847494
"Q8NI35_IDR_1622_1670",0.112882796593375
"Q8NI35_IDR_1765_1801",0.102243624034997
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.229273847202669
"Q8NI51_IDR_1_84",0.233387020343358
"Q8NI51_IDR_439_513",0.233817823226751
"Q8NI51_IDR_550_627",0.303521309227222
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.514622392722367
"Q8TA86_IDR_1_81",0.485377607277633
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.348544896120087
"Q8TAB3_IDR_805_992",0.33600394805684
"Q8TAB3_IDR_994_1117",0.315451155823073
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.355216894328584
"Q8TAQ2_IDR_545_609",0.304144314478967
"Q8TAQ2_IDR_720_1214",0.340638791192449
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.418062351532126
"Q8TAT2_IDR_149_233",0.581937648467874
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.470427587281522
"Q8TAU0_IDR_235_352",0.529572412718478
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.503774041594973
"Q8TAV0_IDR_231_307",0.496225958405027
"Q8TAW3_IDR_1_44",0.495842220405325
"Q8TBA6_IDR_566_665",0.237601951946042
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.396514085182679
"Q8TBB5_IDR_489_520",0.603485914817321
"Q8TBB6_IDR_436_501",0.468143315385368
"Q8TBB6_IDR_680_771",0.531856684614632
"Q8TBC3_IDR_135_191",0.480962036072228
"Q8TBC3_IDR_606_707",0.519037963927772
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.327471118387981
"Q8TBC5_IDR_1_41",0.337644295914202
"Q8TBC5_IDR_473_510",0.334884585697818
"Q8TBE0_IDR_1_73",0.347435169028733
"Q8TBE0_IDR_461_587",0.312860967781604
"Q8TBE0_IDR_76_348",0.339703863189663
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.354629579986144
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.471555774620258
"Q8TBZ0_IDR_752_833",0.528444225379742
"Q8TBZ3_IDR_322_360",0.497107541309259
"Q8TBZ3_IDR_392_507",0.502892458690741
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.530985588487893
"Q8TBZ6_IDR_277_339",0.469014411512107
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.253648507858048
"Q8TC20_IDR_132_309",0.243166360260671
"Q8TC20_IDR_550_634",0.240254593054616
"Q8TC20_IDR_721_777",0.262930538826665
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.502833922958051
"Q8TC76_IDR_291_339",0.497166077041949
"Q8TC90_IDR_131_196",0.291798948900139
"Q8TC90_IDR_1_72",0.317614028372761
"Q8TC90_IDR_200_364",0.3905870227271
"Q8TC92_IDR_2_55",0.316810271975425
"Q8TC92_IDR_383_436",0.341063302270488
"Q8TC92_IDR_493_561",0.342126425754087
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.375345134230299
"Q8TCJ2_IDR_489_548",0.309148063133453
"Q8TCJ2_IDR_776_826",0.315506802636248
"Q8TCN5_IDR_128_630",0.222002352212055
"Q8TCN5_IDR_13_47",0.263061311828975
"Q8TCN5_IDR_49_124",0.254134042534817
"Q8TCN5_IDR_826_881",0.260802293424153
"Q8TCQ1_IDR_1_75",0.53534489603212
"Q8TCQ1_IDR_244_289",0.46465510396788
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.472973754444576
"Q8TCT7_IDR_506_592",0.527026245555424
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.517061195402453
"Q8TD10_IDR_331_391",0.482938804597547
"Q8TD16_IDR_141_666",0.446962712720075
"Q8TD16_IDR_777_824",0.553037287279925
"Q8TD17_IDR_1_40",0.50412144764776
"Q8TD17_IDR_190_344",0.49587855235224
"Q8TD19_IDR_1_48",0.368461398249676
"Q8TD19_IDR_731_807",0.332804170748673
"Q8TD19_IDR_825_961",0.298734431001651
"Q8TD20_IDR_1_34",0.52241745854959
"Q8TD20_IDR_568_617",0.47758254145041
"Q8TD26_IDR_1_310",0.230708306833189
"Q8TD26_IDR_1316_1385",0.198092829597175
"Q8TD26_IDR_1410_1447",0.193298935283843
"Q8TD26_IDR_1619_2108",0.17853619659701
"Q8TD26_IDR_2110_2715",0.199363731688783
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.506183961817901
"Q8TD31_IDR_675_782",0.4938160381821
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.459533452283144
"Q8TD43_IDR_713_764",0.540466547716856
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.498226559992986
"Q8TDD1_IDR_1_96",0.242827786892353
"Q8TDD1_IDR_578_739",0.246144222764989
"Q8TDD1_IDR_774_881",0.511027990342658
"Q8TDD2_IDR_1_129",0.334018775749008
"Q8TDD2_IDR_173_289",0.32477718977274
"Q8TDD2_IDR_361_431",0.341204034478252
"Q8TDF5_IDR_417_471",0.47540521701999
"Q8TDF5_IDR_481_516",0.52459478298001
"Q8TDF6_IDR_1_35",0.520900082536726
"Q8TDF6_IDR_593_673",0.479099917463274
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.223534486200555
"Q8TDI0_IDR_1203_1252",0.15791361031722
"Q8TDI0_IDR_1328_1405",0.15397486426044
"Q8TDI0_IDR_1532_1699",0.164955644718793
"Q8TDI0_IDR_200_341",0.150115165813344
"Q8TDI0_IDR_651_681",0.149506228689647
"Q8TDI7_IDR_1_157",0.582647832815976
"Q8TDI7_IDR_800_906",0.417352167184023
"Q8TDN2_IDR_56_92",0.53921536023072
"Q8TDN4_IDR_1_317",0.487752658578497
"Q8TDN4_IDR_410_443",0.512247341421503
"Q8TDN6_IDR_1_53",0.366088092785079
"Q8TDN6_IDR_271_306",0.306893731376562
"Q8TDN6_IDR_309_353",0.327018175838359
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.476894901290965
"Q8TDS5_IDR_374_423",0.523105098709035
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.337231245547026
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.502123441307816
"Q68BL8_IDR_183_486",0.497876558692184
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.248227568283055
"Q68CP9_IDR_473_531",0.239010299042568
"Q68CP9_IDR_535_569",0.259228149469758
"Q68CP9_IDR_603_1629",0.253533983204619
"Q68CQ1_IDR_1_193",0.479306253743523
"Q68CQ1_IDR_195_239",0.520693746256477
"Q68CQ4_IDR_1_75",0.4700926386097
"Q68CQ4_IDR_78_186",0.5299073613903
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.503019522540891
"Q68CR1_IDR_1_33",0.496980477459109
"Q68DE3_IDR_2199_2245",0.336588919664325
"Q68DH5_IDR_1_94",0.385938923167228
"Q68DH5_IDR_582_695",0.614061076832771
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.315011533308261
"Q68DQ2_IDR_1480_1759",0.336252463355443
"Q68DQ2_IDR_1768_2281",0.348736003336296
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.245557898998218
"Q68DX3_IDR_190_305",0.258865410349216
"Q68DX3_IDR_679_768",0.237448083501019
"Q68DX3_IDR_864_939",0.258128607151547
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.508180491401396
"Q6A163_IDR_1_31",0.522676307084927
"Q6AHZ1_IDR_1155_1222",0.249870583543073
"Q6AHZ1_IDR_350_443",0.238345704337875
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.483619432533728
"Q6AI14_IDR_602_798",0.516380567466272
"Q6AI39_IDR_25_722",0.238153033843454
"Q6AI39_IDR_800_1002",0.262714596543448
"Q6A162_IDR_398_429",0.491819508598604
"Q6A163_IDR_411_455",0.477323692915073
"Q6AHZ1_IDR_1236_1310",0.277517976396607
"Q6AHZ1_IDR_464_881",0.234265735722445
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.255516813601145
"Q6AI39_IDR_741_796",0.243615556011953
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.19784848150629
"Q6AWC2_IDR_425_488",0.210782282735401
"Q6AWC2_IDR_493_686",0.187195245476558
"Q6DN90_IDR_1_520",0.49191876136871
"Q6DN90_IDR_875_963",0.50808123863129
"Q6DT37_IDR_1455_1551",0.21413252776087
"Q6DT37_IDR_403_446",0.198855846312117
"Q6DT37_IDR_455_495",0.205689425728423
"Q6DT37_IDR_563_631",0.199518670805003
"Q6DT37_IDR_786_903",0.181803529393587
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.50639783939575
"Q6EMB2_IDR_532_660",0.49360216060425
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.526967275709207
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.517962150246753
"Q8TE67_IDR_400_450",0.482037849753247
"Q8TE68_IDR_159_253",0.344351227155666
"Q8TE68_IDR_431_478",0.334406659355762
"Q8TE68_IDR_536_633",0.321242113488572
"Q8TE73_IDR_1059_1096",0.492236201123145
"Q8TE73_IDR_896_930",0.507763798876855
"Q8TE76_IDR_405_450",0.491408335352851
"Q8TE76_IDR_457_793",0.508591664647149
"Q8TE77_IDR_470_659",0.468350905730535
"Q8TE77_IDR_52_91",0.531649094269465
"Q8TE82_IDR_1_76",0.522207967597573
"Q8TE82_IDR_229_265",0.477792032402427
"Q8TE85_IDR_77_219",0.300470375273368
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.266548819936834
"Q8TEJ3_IDR_1_45",0.260386122188263
"Q8TEJ3_IDR_320_461",0.238680164564311
"Q8TEJ3_IDR_528_821",0.234384893310592
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.519692473650091
"Q8TEL6_IDR_343_373",0.480307526349909
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.347107369470923
"Q8TEP8_IDR_2070_2125",0.346077689303044
"Q8TEP8_IDR_43_1211",0.306814941226034
"Q8TEQ0_IDR_184_389",0.252954425890421
"Q8TEQ0_IDR_407_511",0.245921200631736
"Q8TEQ0_IDR_617_649",0.24752277235514
"Q8TEQ0_IDR_777_813",0.253601601122702
"Q8TEQ6_IDR_1306_1349",0.323158381670134
"Q8TEQ6_IDR_1390_1427",0.347797875714797
"Q8TEQ6_IDR_822_881",0.329043742615069
"Q8TER5_IDR_191_521",0.367789990627405
"Q8TEW8_IDR_593_1205",0.432770101970961
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.333984205506234
"Q8TEY5_IDR_145_183",0.319360104623031
"Q8TEY5_IDR_314_395",0.346655689870735
"Q8TEY7_IDR_129_183",0.468605761167355
"Q8TEY7_IDR_293_473",0.531394238832645
"Q8TF01_IDR_1_33",0.27027803384803
"Q8TF01_IDR_47_805",0.72972196615197
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.497972293466246
"Q8TF17_IDR_9_39",0.502027706533754
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.510577250358373
"Q8TF21_IDR_271_823",0.489422749641627
"Q8TF30_IDR_472_705",0.450392209849549
"Q8TF30_IDR_755_809",0.549607790150451
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.490108549545928
"Q8TF68_IDR_1_260",0.395645200507965
"Q8TF68_IDR_455_543",0.604354799492035
"Q8TF71_IDR_1_61",0.514334648416824
"Q8TF71_IDR_476_515",0.485665351583176
"Q8TF72_IDR_112_1665",0.582192757025568
"Q8TF72_IDR_1688_1777",0.417807242974432
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.487741921095295
"Q8WTP8_IDR_283_325",0.512258078904705
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.498028858613911
"Q8WTQ4_IDR_41_165",0.501971141386089
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.481815855939942
"Q8WTT2_IDR_435_472",0.518184144060059
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.504615711376322
"Q8WTX9_IDR_285_450",0.495384288623678
"Q8WU08_IDR_320_361",0.507319136375079
"Q8WU08_IDR_364_396",0.492680863624921
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.483641101741898
"Q8WU20_IDR_478_508",0.516358898258101
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.35482718567188
"Q8WU90_IDR_265_295",0.324229407014984
"Q8WU90_IDR_297_396",0.320943407313136
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.369028336188629
"Q8WUA4_IDR_765_797",0.336058925839547
"Q8WUA4_IDR_877_911",0.294912737971824
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.704325040482296
"Q8WUQ7_IDR_471_556",0.151298890228545
"Q8WUQ7_IDR_589_624",0.144376069289159
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.186463616468553
"Q8WUY3_IDR_2558_2632",0.19103111703155
"Q8WUY3_IDR_2640_2874",0.223098221321275
"Q8WUY3_IDR_358_936",0.190027774358661
"Q8WUY3_IDR_938_2344",0.209379270819962
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.463297785954383
"Q8WV15_IDR_263_306",0.536702214045617
"Q8WVB6_IDR_321_356",0.263661922456549
"Q8WVB6_IDR_859_921",0.246888566024673
"Q8WVC0_IDR_1_352",0.631758195526642
"Q8WVC0_IDR_523_666",0.368241804473358
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
