"","GO0030546_signaling_receptor_activator_activity"
"Q8N9Z2_IDR_1_54",0.480505380004554
"Q8N9Z2_IDR_87_176",0.519494619995446
"Q8N9Z9_IDR_260_388",0.485855692375322
"Q8N9Z9_IDR_26_129",0.514144307624678
"Q8NA03_IDR_1_111",0.188608452256816
"Q8NA03_IDR_132_261",0.194922687906453
"Q8NA03_IDR_329_384",0.208369466391518
"Q8NA03_IDR_418_521",0.209364259546356
"Q8NA03_IDR_548_581",0.198735133898856
"Q8NA19_IDR_1_43",0.507284304200561
"Q8NA19_IDR_366_514",0.492715695799439
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.505636708460863
"Q8NA31_IDR_421_673",0.494363291539137
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.344027380229285
"Q8NA47_IDR_262_296",0.317915999542941
"Q8NA47_IDR_531_563",0.338056620227773
"Q8NAM6_IDR_128_308",0.497032830579511
"Q8NAM6_IDR_1_38",0.502967169420489
"Q8NAN2_IDR_288_334",0.470603348815903
"Q8NAN2_IDR_96_200",0.529396651184097
"Q8NAP3_IDR_123_165",0.32817332200599
"Q8NAP3_IDR_176_459",0.340441123695484
"Q8NAP3_IDR_522_970",0.331385554298526
"Q8NAP8_IDR_125_370",0.493972329764504
"Q8NAP8_IDR_402_495",0.506027670235496
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.335338068471599
"Q8NAT2_IDR_693_915",0.310389150824088
"Q8NAT2_IDR_95_126",0.354272780704313
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.556313342744021
"Q8NAV2_IDR_308_365",0.443686657255979
"Q8NAX2_IDR_115_232",0.245395105906006
"Q8NAX2_IDR_1_54",0.254343940509768
"Q8NAX2_IDR_308_349",0.249169037997458
"Q8NBF1_IDR_1_190",0.521398611355538
"Q8NBF1_IDR_298_513",0.478601388644462
"Q8NBF6_IDR_239_378",0.463701618978192
"Q8NBF6_IDR_587_648",0.536298381021808
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.559093065430891
"Q8NBP5_IDR_222_265",0.440906934569109
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.521231347086484
"Q8NBR0_IDR_363_393",0.478768652913517
"Q8NC60_IDR_18_66",0.512617232531508
"Q8NC60_IDR_82_123",0.487382767468491
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.507859232760083
"Q8NC74_IDR_1_103",0.492140767239917
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.522326551184721
"Q8NCA9_IDR_258_323",0.477673448815279
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.349396713901462
"Q8NCD3_IDR_448_748",0.337860061516697
"Q8NCD3_IDR_73_146",0.312743224581841
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.520496373699929
"Q8NCF5_IDR_55_247",0.479503626300071
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.495378151152644
"Q8NCX0_IDR_1_101",0.504621848847356
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.35233858309905
"Q8ND04_IDR_656_739",0.329697576735326
"Q8ND04_IDR_99_132",0.317963840165624
"Q8ND07_IDR_1_39",0.49771101153866
"Q8ND07_IDR_459_497",0.50228898846134
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.305057860707248
"Q8ND24_IDR_425_551",0.362636188287107
"Q8ND24_IDR_610_653",0.332305951005646
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.346283363375391
"Q8ND30_IDR_1_49",0.316158428492078
"Q8ND30_IDR_842_876",0.337558208132532
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.357948529778472
"Q8NDI1_IDR_174_542",0.323961804383435
"Q8NDI1_IDR_544_1075",0.318089665838093
"Q8NDL9_IDR_343_417",0.488412648057532
"Q8NDL9_IDR_600_886",0.511587351942468
"Q8NDM7_IDR_749_785",0.501902701322802
"Q8NDM7_IDR_930_986",0.498097298677198
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.338192412425611
"Q8NDT2_IDR_223_306",0.34738649188676
"Q8NDT2_IDR_554_709",0.314421095687628
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.533954924932933
"Q8NDX1_IDR_1_583",0.466045075067067
"Q8NDX2_IDR_1_64",0.527148589229759
"Q8NDX2_IDR_510_589",0.472851410770241
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.499086396210078
"Q8NEA5_IDR_28_83",0.500913603789922
"Q8NEA6_IDR_1_340",0.483221417578498
"Q8NEA6_IDR_446_666",0.516778582421502
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.425974461290779
"Q8NEB7_IDR_1_35",0.574025538709221
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.478975779951079
"Q8NEG2_IDR_27_72",0.521024220048921
"Q8NEN9_IDR_1107_1154",0.328688775417345
"Q8NEN9_IDR_454_677",0.331255812213388
"Q8NEN9_IDR_886_998",0.340055412369267
"Q8NEP3_IDR_1_85",0.501359302605735
"Q8NEP3_IDR_303_725",0.498640697394265
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.481093297771113
"Q8NER1_IDR_762_839",0.518906702228887
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.505882027510245
"Q8NET4_IDR_1313_1351",0.494117972489755
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.49061208648861
"Q8NET8_IDR_750_790",0.50938791351139
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.116528219686425
"Q8NEZ4_IDR_4251_4345",0.125506161688203
"Q8NF37_IDR_1_36",0.339388267161972
"Q8NF37_IDR_38_73",0.349860649879908
"Q8NF37_IDR_496_534",0.31075108295812
"Q8NF50_IDR_1234_1287",0.317042848083214
"Q8NF50_IDR_1347_1418",0.342898086124603
"Q8NF50_IDR_420_456",0.340059065792183
"Q8NF64_IDR_1_416",0.488360802593647
"Q8NF64_IDR_685_883",0.511639197406353
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.163456167695307
"Q8NF91_IDR_5763_6086",0.158918374566711
"Q8NFG4_IDR_278_337",0.500307359552942
"Q8NFG4_IDR_30_87",0.499692640447058
"Q8NFH5_IDR_1_171",0.511747650954763
"Q8NFH5_IDR_250_308",0.488252349045237
"Q8NFH8_IDR_142_272",0.508794928949919
"Q8NFH8_IDR_362_617",0.491205071050082
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.505064730181385
"Q8NFJ8_IDR_312_381",0.494935269818615
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.493342068896648
"Q8NFM4_IDR_487_536",0.506657931103352
"Q8NFM7_IDR_2_34",0.344376313604045
"Q8NFM7_IDR_515_548",0.334224887643823
"Q8NFM7_IDR_561_739",0.321398798752133
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.274417480198331
"Q8NFP9_IDR_1_55",0.238795935557123
"Q8NFP9_IDR_1581_1881",0.235755503432474
"Q8NFP9_IDR_951_1328",0.251031080812071
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.26389846691836
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.471585191084214
"Q8NFW9_IDR_25_73",0.528414808915786
"Q8NFY4_IDR_545_662",0.323739189944581
"Q8NFY4_IDR_691_829",0.335663067217947
"Q8NFY4_IDR_832_1070",0.340597742837472
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.364793490469425
"Q8NFZ3_IDR_605_668",0.302523014295585
"Q8NFZ3_IDR_701_816",0.332683495234989
"Q8NFZ4_IDR_613_679",0.498574261917183
"Q8NFZ4_IDR_701_835",0.501425738082817
"Q8NFZ5_IDR_157_207",0.494272879408062
"Q8NFZ5_IDR_330_400",0.505727120591938
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.336185743610066
"Q8NG08_IDR_795_825",0.337321789453389
"Q8NG08_IDR_957_1062",0.326492466936545
"Q8NG27_IDR_122_481",0.475822425991208
"Q8NG27_IDR_37_112",0.524177574008792
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.496315958327272
"Q8NHS3_IDR_245_290",0.503684041672728
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.317968808555455
"Q8NHU6_IDR_850_899",0.330684342715213
"Q8NHU6_IDR_89_231",0.351346848729331
"Q8NHV4_IDR_309_350",0.492494621697478
"Q8NHV4_IDR_354_626",0.507505378302522
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.495903444792253
"Q8NHW3_IDR_319_353",0.504096555207747
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.478129330247626
"Q8NHX4_IDR_161_192",0.521870669752374
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.475366809828032
"Q8NI35_IDR_1328_1418",0.118046347079775
"Q8NI35_IDR_1622_1670",0.113172265651731
"Q8NI35_IDR_1765_1801",0.126458981671397
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.24921741504323
"Q8NI51_IDR_1_84",0.251204224727936
"Q8NI51_IDR_439_513",0.262466324057249
"Q8NI51_IDR_550_627",0.237112036171584
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.490791563984489
"Q8TA86_IDR_1_81",0.509208436015511
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.343406788034742
"Q8TAB3_IDR_805_992",0.351559538827209
"Q8TAB3_IDR_994_1117",0.305033673138049
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.322064151599878
"Q8TAQ2_IDR_545_609",0.372206093164809
"Q8TAQ2_IDR_720_1214",0.305729755235313
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.657517377231672
"Q8TAT2_IDR_149_233",0.342482622768328
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.508259410230584
"Q8TAU0_IDR_235_352",0.491740589769416
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.477318298757651
"Q8TAV0_IDR_231_307",0.522681701242349
"Q8TAW3_IDR_1_44",0.541950292827705
"Q8TBA6_IDR_566_665",0.280014019134282
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.499939508278527
"Q8TBB5_IDR_489_520",0.500060491721473
"Q8TBB6_IDR_436_501",0.516987778136584
"Q8TBB6_IDR_680_771",0.483012221863416
"Q8TBC3_IDR_135_191",0.45742971626682
"Q8TBC3_IDR_606_707",0.54257028373318
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.309872479855671
"Q8TBC5_IDR_1_41",0.339453623464438
"Q8TBC5_IDR_473_510",0.350673896679892
"Q8TBE0_IDR_1_73",0.337569158935256
"Q8TBE0_IDR_461_587",0.310128081431554
"Q8TBE0_IDR_76_348",0.35230275963319
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.337263346743385
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.507301304888861
"Q8TBZ0_IDR_752_833",0.492698695111139
"Q8TBZ3_IDR_322_360",0.47559072851647
"Q8TBZ3_IDR_392_507",0.52440927148353
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.51732538503935
"Q8TBZ6_IDR_277_339",0.48267461496065
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.244908066546086
"Q8TC20_IDR_132_309",0.231650429339947
"Q8TC20_IDR_550_634",0.257035715049674
"Q8TC20_IDR_721_777",0.266405789064293
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.617993126063542
"Q8TC76_IDR_291_339",0.382006873936458
"Q8TC90_IDR_131_196",0.371690994580104
"Q8TC90_IDR_1_72",0.346132294950035
"Q8TC90_IDR_200_364",0.282176710469861
"Q8TC92_IDR_2_55",0.326809231406603
"Q8TC92_IDR_383_436",0.324843409289127
"Q8TC92_IDR_493_561",0.34834735930427
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.298678054579457
"Q8TCJ2_IDR_489_548",0.324041004561057
"Q8TCJ2_IDR_776_826",0.377280940859486
"Q8TCN5_IDR_128_630",0.244842176157183
"Q8TCN5_IDR_13_47",0.252845544784867
"Q8TCN5_IDR_49_124",0.253790306590064
"Q8TCN5_IDR_826_881",0.248521972467886
"Q8TCQ1_IDR_1_75",0.494064557000767
"Q8TCQ1_IDR_244_289",0.505935442999233
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.505673235447071
"Q8TCT7_IDR_506_592",0.494326764552929
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.472914663977104
"Q8TD10_IDR_331_391",0.527085336022896
"Q8TD16_IDR_141_666",0.513944809456155
"Q8TD16_IDR_777_824",0.486055190543845
"Q8TD17_IDR_1_40",0.53024639661292
"Q8TD17_IDR_190_344",0.46975360338708
"Q8TD19_IDR_1_48",0.331013689187367
"Q8TD19_IDR_731_807",0.330517483176771
"Q8TD19_IDR_825_961",0.338468827635862
"Q8TD20_IDR_1_34",0.481894591518031
"Q8TD20_IDR_568_617",0.518105408481969
"Q8TD26_IDR_1_310",0.192344820776374
"Q8TD26_IDR_1316_1385",0.192613640323543
"Q8TD26_IDR_1410_1447",0.207762156828342
"Q8TD26_IDR_1619_2108",0.188559182461085
"Q8TD26_IDR_2110_2715",0.218720199610657
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.49559906336297
"Q8TD31_IDR_675_782",0.50440093663703
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.52035875338582
"Q8TD43_IDR_713_764",0.47964124661418
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.509706926789184
"Q8TDD1_IDR_1_96",0.327538344876432
"Q8TDD1_IDR_578_739",0.303100147796221
"Q8TDD1_IDR_774_881",0.369361507327348
"Q8TDD2_IDR_1_129",0.331279403939311
"Q8TDD2_IDR_173_289",0.346064996637662
"Q8TDD2_IDR_361_431",0.322655599423026
"Q8TDF5_IDR_417_471",0.523174290847029
"Q8TDF5_IDR_481_516",0.47682570915297
"Q8TDF6_IDR_1_35",0.530994767468182
"Q8TDF6_IDR_593_673",0.469005232531818
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.1649766384604
"Q8TDI0_IDR_1203_1252",0.169023836815929
"Q8TDI0_IDR_1328_1405",0.177030752676101
"Q8TDI0_IDR_1532_1699",0.154007008516305
"Q8TDI0_IDR_200_341",0.164158165531159
"Q8TDI0_IDR_651_681",0.170803598000106
"Q8TDI7_IDR_1_157",0.49761650307197
"Q8TDI7_IDR_800_906",0.50238349692803
"Q8TDN2_IDR_56_92",0.465811768524907
"Q8TDN4_IDR_1_317",0.4831999794469
"Q8TDN4_IDR_410_443",0.5168000205531
"Q8TDN6_IDR_1_53",0.325982149892737
"Q8TDN6_IDR_271_306",0.327427091567227
"Q8TDN6_IDR_309_353",0.346590758540036
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.508650623557542
"Q8TDS5_IDR_374_423",0.491349376442458
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.320332143527562
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.555803734356066
"Q68BL8_IDR_183_486",0.444196265643934
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.248350076352591
"Q68CP9_IDR_473_531",0.262247728200637
"Q68CP9_IDR_535_569",0.260561765207822
"Q68CP9_IDR_603_1629",0.22884043023895
"Q68CQ1_IDR_1_193",0.488506338211337
"Q68CQ1_IDR_195_239",0.511493661788663
"Q68CQ4_IDR_1_75",0.533498519263987
"Q68CQ4_IDR_78_186",0.466501480736013
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.480371605629558
"Q68CR1_IDR_1_33",0.519628394370442
"Q68DE3_IDR_2199_2245",0.345977642858548
"Q68DH5_IDR_1_94",0.581345935773826
"Q68DH5_IDR_582_695",0.418654064226174
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.319840775022283
"Q68DQ2_IDR_1480_1759",0.358007201919715
"Q68DQ2_IDR_1768_2281",0.322152023058002
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.241245633856915
"Q68DX3_IDR_190_305",0.245830027895493
"Q68DX3_IDR_679_768",0.265624096298116
"Q68DX3_IDR_864_939",0.247300241949476
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.479447080003458
"Q6A163_IDR_1_31",0.49735437651181
"Q6AHZ1_IDR_1155_1222",0.264797111092498
"Q6AHZ1_IDR_350_443",0.245912354759424
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.56098699733859
"Q6AI14_IDR_602_798",0.43901300266141
"Q6AI39_IDR_25_722",0.242204785514136
"Q6AI39_IDR_800_1002",0.243508531517962
"Q6A162_IDR_398_429",0.520552919996543
"Q6A163_IDR_411_455",0.50264562348819
"Q6AHZ1_IDR_1236_1310",0.248139317621061
"Q6AHZ1_IDR_464_881",0.241151216527017
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.251736721766799
"Q6AI39_IDR_741_796",0.262549961201103
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.202592134421059
"Q6AWC2_IDR_425_488",0.216079582611715
"Q6AWC2_IDR_493_686",0.199939669304581
"Q6DN90_IDR_1_520",0.399968193858486
"Q6DN90_IDR_875_963",0.600031806141514
"Q6DT37_IDR_1455_1551",0.189386730192332
"Q6DT37_IDR_403_446",0.207412700359408
"Q6DT37_IDR_455_495",0.197593622116265
"Q6DT37_IDR_563_631",0.202413532086532
"Q6DT37_IDR_786_903",0.203193415245463
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.510575573639337
"Q6EMB2_IDR_532_660",0.489424426360663
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.478339706905289
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.510519225959369
"Q8TE67_IDR_400_450",0.489480774040631
"Q8TE68_IDR_159_253",0.329588113435223
"Q8TE68_IDR_431_478",0.320138227256002
"Q8TE68_IDR_536_633",0.350273659308775
"Q8TE73_IDR_1059_1096",0.503599380652855
"Q8TE73_IDR_896_930",0.496400619347145
"Q8TE76_IDR_405_450",0.518077956210177
"Q8TE76_IDR_457_793",0.481922043789823
"Q8TE77_IDR_470_659",0.507033141825937
"Q8TE77_IDR_52_91",0.492966858174063
"Q8TE82_IDR_1_76",0.494117194054605
"Q8TE82_IDR_229_265",0.505882805945395
"Q8TE85_IDR_77_219",0.339249974300352
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.246012645302104
"Q8TEJ3_IDR_1_45",0.258478654323526
"Q8TEJ3_IDR_320_461",0.251783141338561
"Q8TEJ3_IDR_528_821",0.24372555903581
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.51410837627365
"Q8TEL6_IDR_343_373",0.48589162372635
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.346976653160803
"Q8TEP8_IDR_2070_2125",0.348473098941667
"Q8TEP8_IDR_43_1211",0.30455024789753
"Q8TEQ0_IDR_184_389",0.226882610226709
"Q8TEQ0_IDR_407_511",0.250730263319011
"Q8TEQ0_IDR_617_649",0.259080468851439
"Q8TEQ0_IDR_777_813",0.263306657602842
"Q8TEQ6_IDR_1306_1349",0.328466607047998
"Q8TEQ6_IDR_1390_1427",0.323217279355712
"Q8TEQ6_IDR_822_881",0.34831611359629
"Q8TER5_IDR_191_521",0.316113049617612
"Q8TEW8_IDR_593_1205",0.307911545670213
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.314184113451803
"Q8TEY5_IDR_145_183",0.36819973641172
"Q8TEY5_IDR_314_395",0.317616150136476
"Q8TEY7_IDR_129_183",0.530128393938409
"Q8TEY7_IDR_293_473",0.469871606061591
"Q8TF01_IDR_1_33",0.537607567216915
"Q8TF01_IDR_47_805",0.462392432783085
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.491886575294622
"Q8TF17_IDR_9_39",0.508113424705378
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.501982329534652
"Q8TF21_IDR_271_823",0.498017670465348
"Q8TF30_IDR_472_705",0.533300906268001
"Q8TF30_IDR_755_809",0.466699093731999
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.507124752185253
"Q8TF68_IDR_1_260",0.50264808674174
"Q8TF68_IDR_455_543",0.49735191325826
"Q8TF71_IDR_1_61",0.491906445549564
"Q8TF71_IDR_476_515",0.508093554450436
"Q8TF72_IDR_112_1665",0.490657525830785
"Q8TF72_IDR_1688_1777",0.509342474169215
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.523270139341575
"Q8WTP8_IDR_283_325",0.476729860658425
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.479720817515388
"Q8WTQ4_IDR_41_165",0.520279182484612
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.468069702493067
"Q8WTT2_IDR_435_472",0.531930297506933
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.504555824240024
"Q8WTX9_IDR_285_450",0.495444175759976
"Q8WU08_IDR_320_361",0.526674935735537
"Q8WU08_IDR_364_396",0.473325064264463
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.481475382556005
"Q8WU20_IDR_478_508",0.518524617443995
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.340393274855484
"Q8WU90_IDR_265_295",0.353763523473692
"Q8WU90_IDR_297_396",0.305843201670824
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.324874181857506
"Q8WUA4_IDR_765_797",0.338106803732992
"Q8WUA4_IDR_877_911",0.337019014409501
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.322163370285355
"Q8WUQ7_IDR_471_556",0.313467982311732
"Q8WUQ7_IDR_589_624",0.364368647402913
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.209241823571353
"Q8WUY3_IDR_2558_2632",0.208395822884508
"Q8WUY3_IDR_2640_2874",0.198387583838516
"Q8WUY3_IDR_358_936",0.194279437720219
"Q8WUY3_IDR_938_2344",0.189695331985404
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.612635902834287
"Q8WV15_IDR_263_306",0.387364097165713
"Q8WVB6_IDR_321_356",0.249455465814891
"Q8WVB6_IDR_859_921",0.258017448536958
"Q8WVC0_IDR_1_352",0.47568749667236
"Q8WVC0_IDR_523_666",0.52431250332764
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
