"","GO0008380_RNA_splicing"
"Q8N9Z2_IDR_1_54",0.399559655673554
"Q8N9Z2_IDR_87_176",0.600440344326446
"Q8N9Z9_IDR_260_388",0.513304535896701
"Q8N9Z9_IDR_26_129",0.486695464103299
"Q8NA03_IDR_1_111",0.217615916108934
"Q8NA03_IDR_132_261",0.195283304031841
"Q8NA03_IDR_329_384",0.202483337061719
"Q8NA03_IDR_418_521",0.18689218900979
"Q8NA03_IDR_548_581",0.197725253787716
"Q8NA19_IDR_1_43",0.507749497704676
"Q8NA19_IDR_366_514",0.492250502295324
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.492833689454235
"Q8NA31_IDR_421_673",0.507166310545765
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.323692184109682
"Q8NA47_IDR_262_296",0.328733490772306
"Q8NA47_IDR_531_563",0.347574325118011
"Q8NAM6_IDR_128_308",0.502870842920131
"Q8NAM6_IDR_1_38",0.497129157079869
"Q8NAN2_IDR_288_334",0.505372817191512
"Q8NAN2_IDR_96_200",0.494627182808488
"Q8NAP3_IDR_123_165",0.340838189224014
"Q8NAP3_IDR_176_459",0.297321779889068
"Q8NAP3_IDR_522_970",0.361840030886918
"Q8NAP8_IDR_125_370",0.506756948424276
"Q8NAP8_IDR_402_495",0.493243051575723
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.317520339200096
"Q8NAT2_IDR_693_915",0.307043670240382
"Q8NAT2_IDR_95_126",0.375435990559522
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.471602309533052
"Q8NAV2_IDR_308_365",0.528397690466948
"Q8NAX2_IDR_115_232",0.229908071739331
"Q8NAX2_IDR_1_54",0.268851175376618
"Q8NAX2_IDR_308_349",0.26282656320645
"Q8NBF1_IDR_1_190",0.472940043772936
"Q8NBF1_IDR_298_513",0.527059956227064
"Q8NBF6_IDR_239_378",0.505281894395658
"Q8NBF6_IDR_587_648",0.494718105604342
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.499294874375702
"Q8NBP5_IDR_222_265",0.500705125624298
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.482363815619389
"Q8NBR0_IDR_363_393",0.517636184380611
"Q8NC60_IDR_18_66",0.472087923155718
"Q8NC60_IDR_82_123",0.527912076844282
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.515360202358533
"Q8NC74_IDR_1_103",0.484639797641467
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.457964729494626
"Q8NCA9_IDR_258_323",0.542035270505374
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.334705806732917
"Q8NCD3_IDR_448_748",0.346478313248137
"Q8NCD3_IDR_73_146",0.318815880018946
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.609014428012501
"Q8NCF5_IDR_55_247",0.390985571987499
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.531934114052461
"Q8NCX0_IDR_1_101",0.468065885947539
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.305100062198908
"Q8ND04_IDR_656_739",0.324313588380043
"Q8ND04_IDR_99_132",0.370586349421049
"Q8ND07_IDR_1_39",0.531970627334889
"Q8ND07_IDR_459_497",0.468029372665111
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.342920072850439
"Q8ND24_IDR_425_551",0.322337443992158
"Q8ND24_IDR_610_653",0.334742483157403
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.325972459932046
"Q8ND30_IDR_1_49",0.329517815933467
"Q8ND30_IDR_842_876",0.344509724134487
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.305974960380721
"Q8NDI1_IDR_174_542",0.306812090348408
"Q8NDI1_IDR_544_1075",0.387212949270871
"Q8NDL9_IDR_343_417",0.456098040429223
"Q8NDL9_IDR_600_886",0.543901959570777
"Q8NDM7_IDR_749_785",0.507100898466763
"Q8NDM7_IDR_930_986",0.492899101533237
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.304125972183489
"Q8NDT2_IDR_223_306",0.261134996923065
"Q8NDT2_IDR_554_709",0.434739030893445
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.50919732296992
"Q8NDX1_IDR_1_583",0.49080267703008
"Q8NDX2_IDR_1_64",0.461906309300302
"Q8NDX2_IDR_510_589",0.538093690699698
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.517405118263433
"Q8NEA5_IDR_28_83",0.482594881736567
"Q8NEA6_IDR_1_340",0.479118332783092
"Q8NEA6_IDR_446_666",0.520881667216908
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.527102943218235
"Q8NEB7_IDR_1_35",0.472897056781765
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.522380720058336
"Q8NEG2_IDR_27_72",0.477619279941664
"Q8NEN9_IDR_1107_1154",0.330527806166871
"Q8NEN9_IDR_454_677",0.311982639106521
"Q8NEN9_IDR_886_998",0.357489554726608
"Q8NEP3_IDR_1_85",0.517470184381617
"Q8NEP3_IDR_303_725",0.482529815618383
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.490366228790108
"Q8NER1_IDR_762_839",0.509633771209892
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.448886941847799
"Q8NET4_IDR_1313_1351",0.551113058152201
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.481303534628295
"Q8NET8_IDR_750_790",0.518696465371705
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.105862042771359
"Q8NEZ4_IDR_4251_4345",0.100576005597053
"Q8NF37_IDR_1_36",0.353149953508792
"Q8NF37_IDR_38_73",0.308105642708487
"Q8NF37_IDR_496_534",0.338744403782721
"Q8NF50_IDR_1234_1287",0.339025864604022
"Q8NF50_IDR_1347_1418",0.33002358076748
"Q8NF50_IDR_420_456",0.330950554628498
"Q8NF64_IDR_1_416",0.609032607064268
"Q8NF64_IDR_685_883",0.390967392935732
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.166996157870776
"Q8NF91_IDR_5763_6086",0.150737521173879
"Q8NFG4_IDR_278_337",0.489494837579477
"Q8NFG4_IDR_30_87",0.510505162420523
"Q8NFH5_IDR_1_171",0.468425516855562
"Q8NFH5_IDR_250_308",0.531574483144438
"Q8NFH8_IDR_142_272",0.52551485490845
"Q8NFH8_IDR_362_617",0.47448514509155
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.528001240006889
"Q8NFJ8_IDR_312_381",0.471998759993111
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.507823780879273
"Q8NFM4_IDR_487_536",0.492176219120727
"Q8NFM7_IDR_2_34",0.33162011739035
"Q8NFM7_IDR_515_548",0.368404501774764
"Q8NFM7_IDR_561_739",0.299975380834885
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.250890173933542
"Q8NFP9_IDR_1_55",0.260144761221418
"Q8NFP9_IDR_1581_1881",0.243814917380145
"Q8NFP9_IDR_951_1328",0.245150147464894
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.240050814749731
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.489137287460936
"Q8NFW9_IDR_25_73",0.510862712539064
"Q8NFY4_IDR_545_662",0.329324734668757
"Q8NFY4_IDR_691_829",0.32735897562856
"Q8NFY4_IDR_832_1070",0.343316289702683
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.304770696326366
"Q8NFZ3_IDR_605_668",0.352883374247301
"Q8NFZ3_IDR_701_816",0.342345929426332
"Q8NFZ4_IDR_613_679",0.544231470552507
"Q8NFZ4_IDR_701_835",0.455768529447493
"Q8NFZ5_IDR_157_207",0.472497051183271
"Q8NFZ5_IDR_330_400",0.527502948816729
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.339362655627448
"Q8NG08_IDR_795_825",0.347598352542307
"Q8NG08_IDR_957_1062",0.313038991830245
"Q8NG27_IDR_122_481",0.577481447891224
"Q8NG27_IDR_37_112",0.422518552108776
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.532919002320289
"Q8NHS3_IDR_245_290",0.467080997679711
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.34405524256446
"Q8NHU6_IDR_850_899",0.323754490230373
"Q8NHU6_IDR_89_231",0.332190267205166
"Q8NHV4_IDR_309_350",0.512240604835498
"Q8NHV4_IDR_354_626",0.487759395164502
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.481339830715038
"Q8NHW3_IDR_319_353",0.518660169284962
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.534955143789049
"Q8NHX4_IDR_161_192",0.465044856210951
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.545638627334881
"Q8NI35_IDR_1328_1418",0.102497247032171
"Q8NI35_IDR_1622_1670",0.109679416810983
"Q8NI35_IDR_1765_1801",0.108354664755152
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.2342205126402
"Q8NI51_IDR_1_84",0.225260476680946
"Q8NI51_IDR_439_513",0.237446473513421
"Q8NI51_IDR_550_627",0.303072537165432
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.492349105901598
"Q8TA86_IDR_1_81",0.507650894098402
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.351965419210864
"Q8TAB3_IDR_805_992",0.333075646468454
"Q8TAB3_IDR_994_1117",0.314958934320681
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.357357645756512
"Q8TAQ2_IDR_545_609",0.299404794233457
"Q8TAQ2_IDR_720_1214",0.343237560010031
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.429951380080978
"Q8TAT2_IDR_149_233",0.570048619919022
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.444353799596594
"Q8TAU0_IDR_235_352",0.555646200403406
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.498387099854474
"Q8TAV0_IDR_231_307",0.501612900145526
"Q8TAW3_IDR_1_44",0.487839367842582
"Q8TBA6_IDR_566_665",0.242097595697433
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.421227296054482
"Q8TBB5_IDR_489_520",0.578772703945518
"Q8TBB6_IDR_436_501",0.450097926734235
"Q8TBB6_IDR_680_771",0.549902073265765
"Q8TBC3_IDR_135_191",0.497095772122221
"Q8TBC3_IDR_606_707",0.502904227877779
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.333899411094614
"Q8TBC5_IDR_1_41",0.334637667882206
"Q8TBC5_IDR_473_510",0.33146292102318
"Q8TBE0_IDR_1_73",0.352338774556412
"Q8TBE0_IDR_461_587",0.315244696920651
"Q8TBE0_IDR_76_348",0.332416528522937
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.35872880301374
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.470277301057281
"Q8TBZ0_IDR_752_833",0.529722698942719
"Q8TBZ3_IDR_322_360",0.510925779230393
"Q8TBZ3_IDR_392_507",0.489074220769607
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.567003471265319
"Q8TBZ6_IDR_277_339",0.432996528734681
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.246652606893525
"Q8TC20_IDR_132_309",0.239452280729852
"Q8TC20_IDR_550_634",0.23521411482656
"Q8TC20_IDR_721_777",0.278680997550063
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.497381632079029
"Q8TC76_IDR_291_339",0.502618367920971
"Q8TC90_IDR_131_196",0.28486781776391
"Q8TC90_IDR_1_72",0.354826196151443
"Q8TC90_IDR_200_364",0.360305986084648
"Q8TC92_IDR_2_55",0.305587176203061
"Q8TC92_IDR_383_436",0.332604543460426
"Q8TC92_IDR_493_561",0.361808280336513
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.347447193773518
"Q8TCJ2_IDR_489_548",0.310087923708583
"Q8TCJ2_IDR_776_826",0.342464882517899
"Q8TCN5_IDR_128_630",0.230882500663415
"Q8TCN5_IDR_13_47",0.25895234128675
"Q8TCN5_IDR_49_124",0.253608926877107
"Q8TCN5_IDR_826_881",0.256556231172728
"Q8TCQ1_IDR_1_75",0.525351649427387
"Q8TCQ1_IDR_244_289",0.474648350572613
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.484699313083949
"Q8TCT7_IDR_506_592",0.515300686916051
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.511682762777845
"Q8TD10_IDR_331_391",0.488317237222155
"Q8TD16_IDR_141_666",0.471098875261932
"Q8TD16_IDR_777_824",0.528901124738068
"Q8TD17_IDR_1_40",0.500093269914504
"Q8TD17_IDR_190_344",0.499906730085496
"Q8TD19_IDR_1_48",0.35142725362419
"Q8TD19_IDR_731_807",0.33343185334613
"Q8TD19_IDR_825_961",0.31514089302968
"Q8TD20_IDR_1_34",0.505461843066461
"Q8TD20_IDR_568_617",0.494538156933539
"Q8TD26_IDR_1_310",0.223631970733856
"Q8TD26_IDR_1316_1385",0.199241799550148
"Q8TD26_IDR_1410_1447",0.196472150245812
"Q8TD26_IDR_1619_2108",0.191649451962019
"Q8TD26_IDR_2110_2715",0.189004627508165
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.51190310865186
"Q8TD31_IDR_675_782",0.48809689134814
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.465399513182628
"Q8TD43_IDR_713_764",0.534600486817372
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.486831710107015
"Q8TDD1_IDR_1_96",0.25646838330518
"Q8TDD1_IDR_578_739",0.25973217136225
"Q8TDD1_IDR_774_881",0.483799445332569
"Q8TDD2_IDR_1_129",0.335203592773875
"Q8TDD2_IDR_173_289",0.319088533147628
"Q8TDD2_IDR_361_431",0.345707874078497
"Q8TDF5_IDR_417_471",0.458851999171931
"Q8TDF5_IDR_481_516",0.541148000828069
"Q8TDF6_IDR_1_35",0.517845113894154
"Q8TDF6_IDR_593_673",0.482154886105846
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.226137354938813
"Q8TDI0_IDR_1203_1252",0.153711183944536
"Q8TDI0_IDR_1328_1405",0.159034416611329
"Q8TDI0_IDR_1532_1699",0.16170325309952
"Q8TDI0_IDR_200_341",0.146596983421533
"Q8TDI0_IDR_651_681",0.152816807984268
"Q8TDI7_IDR_1_157",0.575464460997358
"Q8TDI7_IDR_800_906",0.424535539002642
"Q8TDN2_IDR_56_92",0.538280489048885
"Q8TDN4_IDR_1_317",0.498432261396295
"Q8TDN4_IDR_410_443",0.501567738603706
"Q8TDN6_IDR_1_53",0.344206385193705
"Q8TDN6_IDR_271_306",0.314502111952721
"Q8TDN6_IDR_309_353",0.341291502853573
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.467898423906044
"Q8TDS5_IDR_374_423",0.532101576093955
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.331114360590534
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.498094983718745
"Q68BL8_IDR_183_486",0.501905016281255
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.246144222711295
"Q68CP9_IDR_473_531",0.246761307901132
"Q68CP9_IDR_535_569",0.257972376968849
"Q68CP9_IDR_603_1629",0.249122092418725
"Q68CQ1_IDR_1_193",0.48162006134767
"Q68CQ1_IDR_195_239",0.51837993865233
"Q68CQ4_IDR_1_75",0.496785017131533
"Q68CQ4_IDR_78_186",0.503214982868467
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.495198028767409
"Q68CR1_IDR_1_33",0.504801971232591
"Q68DE3_IDR_2199_2245",0.339083244697619
"Q68DH5_IDR_1_94",0.362205181339961
"Q68DH5_IDR_582_695",0.637794818660039
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.310128658739614
"Q68DQ2_IDR_1480_1759",0.331729595370433
"Q68DQ2_IDR_1768_2281",0.358141745889953
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.246899757312634
"Q68DX3_IDR_190_305",0.259672107977348
"Q68DX3_IDR_679_768",0.240715901612664
"Q68DX3_IDR_864_939",0.252712233097355
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.493734647312662
"Q6A163_IDR_1_31",0.507469706192605
"Q6AHZ1_IDR_1155_1222",0.240658855023158
"Q6AHZ1_IDR_350_443",0.243758518369258
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.468427252514197
"Q6AI14_IDR_602_798",0.531572747485803
"Q6AI39_IDR_25_722",0.229969292899009
"Q6AI39_IDR_800_1002",0.262866233121771
"Q6A162_IDR_398_429",0.506265352687338
"Q6A163_IDR_411_455",0.492530293807395
"Q6AHZ1_IDR_1236_1310",0.284010881778887
"Q6AHZ1_IDR_464_881",0.231571744828697
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.260132650584253
"Q6AI39_IDR_741_796",0.247031823394966
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.202329033359281
"Q6AWC2_IDR_425_488",0.207336368649689
"Q6AWC2_IDR_493_686",0.188402927714767
"Q6DN90_IDR_1_520",0.505167923148349
"Q6DN90_IDR_875_963",0.49483207685165
"Q6DT37_IDR_1455_1551",0.211771464560782
"Q6DT37_IDR_403_446",0.194120377209299
"Q6DT37_IDR_455_495",0.204990557132548
"Q6DT37_IDR_563_631",0.207261041377174
"Q6DT37_IDR_786_903",0.181856559720196
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.507883274068224
"Q6EMB2_IDR_532_660",0.492116725931776
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.520709257446711
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.519839850463871
"Q8TE67_IDR_400_450",0.480160149536129
"Q8TE68_IDR_159_253",0.349320667269627
"Q8TE68_IDR_431_478",0.336718271675557
"Q8TE68_IDR_536_633",0.313961061054815
"Q8TE73_IDR_1059_1096",0.487749764385462
"Q8TE73_IDR_896_930",0.512250235614538
"Q8TE76_IDR_405_450",0.493161744403574
"Q8TE76_IDR_457_793",0.506838255596426
"Q8TE77_IDR_470_659",0.478764679417509
"Q8TE77_IDR_52_91",0.521235320582491
"Q8TE82_IDR_1_76",0.508182838490443
"Q8TE82_IDR_229_265",0.491817161509557
"Q8TE85_IDR_77_219",0.295746736819398
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.268099473754447
"Q8TEJ3_IDR_1_45",0.266125014009064
"Q8TEJ3_IDR_320_461",0.236574616971047
"Q8TEJ3_IDR_528_821",0.229200895265442
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.513210907472865
"Q8TEL6_IDR_343_373",0.486789092527135
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.343311904631764
"Q8TEP8_IDR_2070_2125",0.342179900626377
"Q8TEP8_IDR_43_1211",0.314508194741858
"Q8TEQ0_IDR_184_389",0.249266860944237
"Q8TEQ0_IDR_407_511",0.243253804182495
"Q8TEQ0_IDR_617_649",0.246416190512841
"Q8TEQ0_IDR_777_813",0.261063144360427
"Q8TEQ6_IDR_1306_1349",0.325788986900254
"Q8TEQ6_IDR_1390_1427",0.347735597511895
"Q8TEQ6_IDR_822_881",0.326475415587851
"Q8TER5_IDR_191_521",0.363532388047666
"Q8TEW8_IDR_593_1205",0.469266381432462
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.334736838934294
"Q8TEY5_IDR_145_183",0.327665372644231
"Q8TEY5_IDR_314_395",0.337597788421475
"Q8TEY7_IDR_129_183",0.484882537446208
"Q8TEY7_IDR_293_473",0.515117462553792
"Q8TF01_IDR_1_33",0.259478595756412
"Q8TF01_IDR_47_805",0.740521404243588
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.494507283076209
"Q8TF17_IDR_9_39",0.505492716923791
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.490970973580991
"Q8TF21_IDR_271_823",0.509029026419009
"Q8TF30_IDR_472_705",0.481450059986433
"Q8TF30_IDR_755_809",0.518549940013567
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.469529061293802
"Q8TF68_IDR_1_260",0.407349111750755
"Q8TF68_IDR_455_543",0.592650888249245
"Q8TF71_IDR_1_61",0.503115057821359
"Q8TF71_IDR_476_515",0.496884942178641
"Q8TF72_IDR_112_1665",0.650748876915984
"Q8TF72_IDR_1688_1777",0.349251123084016
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.511395592666881
"Q8WTP8_IDR_283_325",0.488604407333119
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.488797567707628
"Q8WTQ4_IDR_41_165",0.511202432292372
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.47562071405849
"Q8WTT2_IDR_435_472",0.52437928594151
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.503142525685735
"Q8WTX9_IDR_285_450",0.496857474314265
"Q8WU08_IDR_320_361",0.512025869843169
"Q8WU08_IDR_364_396",0.487974130156831
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.490731901092611
"Q8WU20_IDR_478_508",0.509268098907389
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.355075026444577
"Q8WU90_IDR_265_295",0.327824066415753
"Q8WU90_IDR_297_396",0.31710090713967
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.356524185313154
"Q8WUA4_IDR_765_797",0.348172871889016
"Q8WUA4_IDR_877_911",0.29530294279783
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.745645068434178
"Q8WUQ7_IDR_471_556",0.131100367453402
"Q8WUQ7_IDR_589_624",0.123254564112419
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.18930358703398
"Q8WUY3_IDR_2558_2632",0.19642666284559
"Q8WUY3_IDR_2640_2874",0.220188296948197
"Q8WUY3_IDR_358_936",0.190275852432859
"Q8WUY3_IDR_938_2344",0.203805600739374
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.472200867577941
"Q8WV15_IDR_263_306",0.52779913242206
"Q8WVB6_IDR_321_356",0.257760708285998
"Q8WVB6_IDR_859_921",0.250945369290528
"Q8WVC0_IDR_1_352",0.540263442956143
"Q8WVC0_IDR_523_666",0.459736557043857
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
