"","GO0030545_signaling_receptor_regulator_activity"
"Q8N9Z2_IDR_1_54",0.485763514719245
"Q8N9Z2_IDR_87_176",0.514236485280755
"Q8N9Z9_IDR_260_388",0.484891709519338
"Q8N9Z9_IDR_26_129",0.515108290480662
"Q8NA03_IDR_1_111",0.189990233078924
"Q8NA03_IDR_132_261",0.194623422203212
"Q8NA03_IDR_329_384",0.208885814801692
"Q8NA03_IDR_418_521",0.21061700396719
"Q8NA03_IDR_548_581",0.195883525948982
"Q8NA19_IDR_1_43",0.507694121235601
"Q8NA19_IDR_366_514",0.492305878764399
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.508833543646986
"Q8NA31_IDR_421_673",0.491166456353014
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.345090781728637
"Q8NA47_IDR_262_296",0.318643189913653
"Q8NA47_IDR_531_563",0.33626602835771
"Q8NAM6_IDR_128_308",0.495019070202507
"Q8NAM6_IDR_1_38",0.504980929797493
"Q8NAN2_IDR_288_334",0.476343332790188
"Q8NAN2_IDR_96_200",0.523656667209812
"Q8NAP3_IDR_123_165",0.32858888377155
"Q8NAP3_IDR_176_459",0.340422711071378
"Q8NAP3_IDR_522_970",0.330988405157072
"Q8NAP8_IDR_125_370",0.492870470481678
"Q8NAP8_IDR_402_495",0.507129529518322
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.335270745148912
"Q8NAT2_IDR_693_915",0.314675756079359
"Q8NAT2_IDR_95_126",0.350053498771729
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.546521723024273
"Q8NAV2_IDR_308_365",0.453478276975727
"Q8NAX2_IDR_115_232",0.246416618141679
"Q8NAX2_IDR_1_54",0.252565456700677
"Q8NAX2_IDR_308_349",0.248343524544758
"Q8NBF1_IDR_1_190",0.524239312129401
"Q8NBF1_IDR_298_513",0.475760687870599
"Q8NBF6_IDR_239_378",0.466270003532044
"Q8NBF6_IDR_587_648",0.533729996467956
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.542176367650174
"Q8NBP5_IDR_222_265",0.457823632349826
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.517592213933581
"Q8NBR0_IDR_363_393",0.482407786066419
"Q8NC60_IDR_18_66",0.507543282368294
"Q8NC60_IDR_82_123",0.492456717631705
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.508126085105569
"Q8NC74_IDR_1_103",0.491873914894431
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.521659503302752
"Q8NCA9_IDR_258_323",0.478340496697248
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.348652444721828
"Q8NCD3_IDR_448_748",0.336702911446635
"Q8NCD3_IDR_73_146",0.314644643831537
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.518729047692738
"Q8NCF5_IDR_55_247",0.481270952307262
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.495241060677671
"Q8NCX0_IDR_1_101",0.504758939322329
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.35449283198781
"Q8ND04_IDR_656_739",0.333025371426736
"Q8ND04_IDR_99_132",0.312481796585454
"Q8ND07_IDR_1_39",0.49665977827074
"Q8ND07_IDR_459_497",0.50334022172926
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.304803005846947
"Q8ND24_IDR_425_551",0.364879971132678
"Q8ND24_IDR_610_653",0.330317023020375
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.361788076638803
"Q8ND30_IDR_1_49",0.307598705700804
"Q8ND30_IDR_842_876",0.330613217660393
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.351384102156959
"Q8NDI1_IDR_174_542",0.333791255857185
"Q8NDI1_IDR_544_1075",0.314824641985856
"Q8NDL9_IDR_343_417",0.491721870187574
"Q8NDL9_IDR_600_886",0.508278129812426
"Q8NDM7_IDR_749_785",0.505203838517126
"Q8NDM7_IDR_930_986",0.494796161482874
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.336031766316003
"Q8NDT2_IDR_223_306",0.347760275439308
"Q8NDT2_IDR_554_709",0.316207958244689
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.529544483919751
"Q8NDX1_IDR_1_583",0.470455516080249
"Q8NDX2_IDR_1_64",0.529752913241249
"Q8NDX2_IDR_510_589",0.470247086758752
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.498156594070637
"Q8NEA5_IDR_28_83",0.501843405929363
"Q8NEA6_IDR_1_340",0.484787617510593
"Q8NEA6_IDR_446_666",0.515212382489407
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.422831312576409
"Q8NEB7_IDR_1_35",0.57716868742359
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.477610159376734
"Q8NEG2_IDR_27_72",0.522389840623266
"Q8NEN9_IDR_1107_1154",0.333551584893797
"Q8NEN9_IDR_454_677",0.32965543788272
"Q8NEN9_IDR_886_998",0.336792977223483
"Q8NEP3_IDR_1_85",0.499111153044085
"Q8NEP3_IDR_303_725",0.500888846955915
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.479560816921293
"Q8NER1_IDR_762_839",0.520439183078707
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.509514653316186
"Q8NET4_IDR_1313_1351",0.490485346683814
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.490054484938245
"Q8NET8_IDR_750_790",0.509945515061755
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.116392517632765
"Q8NEZ4_IDR_4251_4345",0.123293783546557
"Q8NF37_IDR_1_36",0.339646999564129
"Q8NF37_IDR_38_73",0.350767609820981
"Q8NF37_IDR_496_534",0.30958539061489
"Q8NF50_IDR_1234_1287",0.317403902982103
"Q8NF50_IDR_1347_1418",0.342524757691259
"Q8NF50_IDR_420_456",0.340071339326638
"Q8NF64_IDR_1_416",0.486485078168359
"Q8NF64_IDR_685_883",0.513514921831641
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.159496072068983
"Q8NF91_IDR_5763_6086",0.15940527460558
"Q8NFG4_IDR_278_337",0.503701063432923
"Q8NFG4_IDR_30_87",0.496298936567077
"Q8NFH5_IDR_1_171",0.51212294976798
"Q8NFH5_IDR_250_308",0.48787705023202
"Q8NFH8_IDR_142_272",0.505682025162603
"Q8NFH8_IDR_362_617",0.494317974837397
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.501070731989025
"Q8NFJ8_IDR_312_381",0.498929268010975
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.488079717290258
"Q8NFM4_IDR_487_536",0.511920282709742
"Q8NFM7_IDR_2_34",0.346227849021109
"Q8NFM7_IDR_515_548",0.326673337012747
"Q8NFM7_IDR_561_739",0.327098813966143
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.272374666707594
"Q8NFP9_IDR_1_55",0.239259758083903
"Q8NFP9_IDR_1581_1881",0.235686626049603
"Q8NFP9_IDR_951_1328",0.2526789491589
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.263763647456892
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.477385516403493
"Q8NFW9_IDR_25_73",0.522614483596507
"Q8NFY4_IDR_545_662",0.323735591804289
"Q8NFY4_IDR_691_829",0.3347122642837
"Q8NFY4_IDR_832_1070",0.341552143912011
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.361783357572705
"Q8NFZ3_IDR_605_668",0.301891703051406
"Q8NFZ3_IDR_701_816",0.336324939375889
"Q8NFZ4_IDR_613_679",0.499964693091661
"Q8NFZ4_IDR_701_835",0.500035306908339
"Q8NFZ5_IDR_157_207",0.500003618608266
"Q8NFZ5_IDR_330_400",0.499996381391734
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.337182395597457
"Q8NG08_IDR_795_825",0.336846876020526
"Q8NG08_IDR_957_1062",0.325970728382017
"Q8NG27_IDR_122_481",0.477209736300702
"Q8NG27_IDR_37_112",0.522790263699298
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.490893315988759
"Q8NHS3_IDR_245_290",0.509106684011241
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.322808462071064
"Q8NHU6_IDR_850_899",0.32992209933509
"Q8NHU6_IDR_89_231",0.347269438593846
"Q8NHV4_IDR_309_350",0.492671523767088
"Q8NHV4_IDR_354_626",0.507328476232912
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.498635808850493
"Q8NHW3_IDR_319_353",0.501364191149507
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.474071492126211
"Q8NHX4_IDR_161_192",0.525928507873789
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.473128498321757
"Q8NI35_IDR_1328_1418",0.119507686456642
"Q8NI35_IDR_1622_1670",0.111970107363663
"Q8NI35_IDR_1765_1801",0.126432505188582
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.252085679953881
"Q8NI51_IDR_1_84",0.250307528955619
"Q8NI51_IDR_439_513",0.261312191012266
"Q8NI51_IDR_550_627",0.236294600078234
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.489599578162212
"Q8TA86_IDR_1_81",0.510400421837788
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.33958395360197
"Q8TAB3_IDR_805_992",0.355809983033859
"Q8TAB3_IDR_994_1117",0.30460606336417
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.325070701177324
"Q8TAQ2_IDR_545_609",0.368622304605261
"Q8TAQ2_IDR_720_1214",0.306306994217415
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.651982451500005
"Q8TAT2_IDR_149_233",0.348017548499995
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.505785682589081
"Q8TAU0_IDR_235_352",0.494214317410919
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.473522370777919
"Q8TAV0_IDR_231_307",0.52647762922208
"Q8TAW3_IDR_1_44",0.544847852757429
"Q8TBA6_IDR_566_665",0.27594645688542
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.499049241999745
"Q8TBB5_IDR_489_520",0.500950758000255
"Q8TBB6_IDR_436_501",0.52019990162046
"Q8TBB6_IDR_680_771",0.47980009837954
"Q8TBC3_IDR_135_191",0.467138341317586
"Q8TBC3_IDR_606_707",0.532861658682414
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.311614133017128
"Q8TBC5_IDR_1_41",0.338825415312497
"Q8TBC5_IDR_473_510",0.349560451670375
"Q8TBE0_IDR_1_73",0.336589595683151
"Q8TBE0_IDR_461_587",0.308339124237141
"Q8TBE0_IDR_76_348",0.355071280079709
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.336970534897051
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.510934498686503
"Q8TBZ0_IDR_752_833",0.489065501313497
"Q8TBZ3_IDR_322_360",0.479610197990481
"Q8TBZ3_IDR_392_507",0.520389802009519
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.516329602416096
"Q8TBZ6_IDR_277_339",0.483670397583904
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.242751595603479
"Q8TC20_IDR_132_309",0.2330979897696
"Q8TC20_IDR_550_634",0.259564899316297
"Q8TC20_IDR_721_777",0.264585515310625
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.609442992718766
"Q8TC76_IDR_291_339",0.390557007281234
"Q8TC90_IDR_131_196",0.368272130231116
"Q8TC90_IDR_1_72",0.348021276984786
"Q8TC90_IDR_200_364",0.283706592784098
"Q8TC92_IDR_2_55",0.324121580275555
"Q8TC92_IDR_383_436",0.326472165331693
"Q8TC92_IDR_493_561",0.349406254392752
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.297774018975617
"Q8TCJ2_IDR_489_548",0.326754024357773
"Q8TCJ2_IDR_776_826",0.37547195666661
"Q8TCN5_IDR_128_630",0.248000395703224
"Q8TCN5_IDR_13_47",0.251767161983856
"Q8TCN5_IDR_49_124",0.253172026650992
"Q8TCN5_IDR_826_881",0.247060415661928
"Q8TCQ1_IDR_1_75",0.492403244531032
"Q8TCQ1_IDR_244_289",0.507596755468968
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.506272330171475
"Q8TCT7_IDR_506_592",0.493727669828525
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.467189949329961
"Q8TD10_IDR_331_391",0.532810050670039
"Q8TD16_IDR_141_666",0.528406539183737
"Q8TD16_IDR_777_824",0.471593460816264
"Q8TD17_IDR_1_40",0.526002988022893
"Q8TD17_IDR_190_344",0.473997011977107
"Q8TD19_IDR_1_48",0.32871331587073
"Q8TD19_IDR_731_807",0.331001454635744
"Q8TD19_IDR_825_961",0.340285229493526
"Q8TD20_IDR_1_34",0.481871129099742
"Q8TD20_IDR_568_617",0.518128870900258
"Q8TD26_IDR_1_310",0.192221183871406
"Q8TD26_IDR_1316_1385",0.195783411857472
"Q8TD26_IDR_1410_1447",0.209989468074557
"Q8TD26_IDR_1619_2108",0.187582557560744
"Q8TD26_IDR_2110_2715",0.214423378635822
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.498207440459817
"Q8TD31_IDR_675_782",0.501792559540183
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.517663191598967
"Q8TD43_IDR_713_764",0.482336808401033
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.50935580455267
"Q8TDD1_IDR_1_96",0.328736428144862
"Q8TDD1_IDR_578_739",0.306207847819055
"Q8TDD1_IDR_774_881",0.365055724036083
"Q8TDD2_IDR_1_129",0.330738823367292
"Q8TDD2_IDR_173_289",0.345387292913006
"Q8TDD2_IDR_361_431",0.323873883719702
"Q8TDF5_IDR_417_471",0.525902079652867
"Q8TDF5_IDR_481_516",0.474097920347133
"Q8TDF6_IDR_1_35",0.529701743781973
"Q8TDF6_IDR_593_673",0.470298256218027
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.160566982616073
"Q8TDI0_IDR_1203_1252",0.170445649138269
"Q8TDI0_IDR_1328_1405",0.177970750161611
"Q8TDI0_IDR_1532_1699",0.153352414249876
"Q8TDI0_IDR_200_341",0.165190320508083
"Q8TDI0_IDR_651_681",0.172473883326089
"Q8TDI7_IDR_1_157",0.501850833659909
"Q8TDI7_IDR_800_906",0.498149166340091
"Q8TDN2_IDR_56_92",0.465888095093939
"Q8TDN4_IDR_1_317",0.482725420059142
"Q8TDN4_IDR_410_443",0.517274579940858
"Q8TDN6_IDR_1_53",0.326457045114779
"Q8TDN6_IDR_271_306",0.328630135957288
"Q8TDN6_IDR_309_353",0.344912818927933
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.50901431011687
"Q8TDS5_IDR_374_423",0.49098568988313
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.323890169603912
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.55709229222144
"Q68BL8_IDR_183_486",0.44290770777856
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.249338383338038
"Q68CP9_IDR_473_531",0.263263391227339
"Q68CP9_IDR_535_569",0.260360229268643
"Q68CP9_IDR_603_1629",0.22703799616598
"Q68CQ1_IDR_1_193",0.490628332485172
"Q68CQ1_IDR_195_239",0.509371667514828
"Q68CQ4_IDR_1_75",0.529465405390049
"Q68CQ4_IDR_78_186",0.470534594609951
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.480379267910805
"Q68CR1_IDR_1_33",0.519620732089194
"Q68DE3_IDR_2199_2245",0.350246768149483
"Q68DH5_IDR_1_94",0.591896300821028
"Q68DH5_IDR_582_695",0.408103699178972
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.318780709441542
"Q68DQ2_IDR_1480_1759",0.359960315951653
"Q68DQ2_IDR_1768_2281",0.321258974606805
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.244249273626621
"Q68DX3_IDR_190_305",0.244165231409499
"Q68DX3_IDR_679_768",0.265164794990275
"Q68DX3_IDR_864_939",0.246420699973606
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.476485660439923
"Q6A163_IDR_1_31",0.496160630457053
"Q6AHZ1_IDR_1155_1222",0.264042907349022
"Q6AHZ1_IDR_350_443",0.247818283004466
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.553658473408365
"Q6AI14_IDR_602_798",0.446341526591635
"Q6AI39_IDR_25_722",0.243477303637212
"Q6AI39_IDR_800_1002",0.244851363082675
"Q6A162_IDR_398_429",0.523514339560077
"Q6A163_IDR_411_455",0.503839369542947
"Q6AHZ1_IDR_1236_1310",0.246163330889893
"Q6AHZ1_IDR_464_881",0.241975478756618
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.249901758540476
"Q6AI39_IDR_741_796",0.261769574739638
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.204005208706076
"Q6AWC2_IDR_425_488",0.217028001338973
"Q6AWC2_IDR_493_686",0.200101063547932
"Q6DN90_IDR_1_520",0.414849023347691
"Q6DN90_IDR_875_963",0.585150976652309
"Q6DT37_IDR_1455_1551",0.186919989318712
"Q6DT37_IDR_403_446",0.210282796011389
"Q6DT37_IDR_455_495",0.198331801728839
"Q6DT37_IDR_563_631",0.202043762733601
"Q6DT37_IDR_786_903",0.202421650207459
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.514665279526119
"Q6EMB2_IDR_532_660",0.485334720473881
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.47580328361246
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.507904800551845
"Q8TE67_IDR_400_450",0.492095199448155
"Q8TE68_IDR_159_253",0.331430521835487
"Q8TE68_IDR_431_478",0.318084364776393
"Q8TE68_IDR_536_633",0.350485113388121
"Q8TE73_IDR_1059_1096",0.499602523750381
"Q8TE73_IDR_896_930",0.500397476249619
"Q8TE76_IDR_405_450",0.508785629054505
"Q8TE76_IDR_457_793",0.491214370945495
"Q8TE77_IDR_470_659",0.508225800077447
"Q8TE77_IDR_52_91",0.491774199922553
"Q8TE82_IDR_1_76",0.497245051187953
"Q8TE82_IDR_229_265",0.502754948812047
"Q8TE85_IDR_77_219",0.338262651547078
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.248241718260787
"Q8TEJ3_IDR_1_45",0.26055122985584
"Q8TEJ3_IDR_320_461",0.251490696177236
"Q8TEJ3_IDR_528_821",0.239716355706137
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.511251343558895
"Q8TEL6_IDR_343_373",0.488748656441105
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.351016149624465
"Q8TEP8_IDR_2070_2125",0.341911403662457
"Q8TEP8_IDR_43_1211",0.307072446713078
"Q8TEQ0_IDR_184_389",0.225060174835436
"Q8TEQ0_IDR_407_511",0.253198503765944
"Q8TEQ0_IDR_617_649",0.259756158681885
"Q8TEQ0_IDR_777_813",0.261985162716734
"Q8TEQ6_IDR_1306_1349",0.327346143997079
"Q8TEQ6_IDR_1390_1427",0.32378379144279
"Q8TEQ6_IDR_822_881",0.348870064560131
"Q8TER5_IDR_191_521",0.319687548716614
"Q8TEW8_IDR_593_1205",0.308328747046157
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.313546927050297
"Q8TEY5_IDR_145_183",0.370317219522
"Q8TEY5_IDR_314_395",0.316135853427703
"Q8TEY7_IDR_129_183",0.529590040995979
"Q8TEY7_IDR_293_473",0.470409959004021
"Q8TF01_IDR_1_33",0.538525422908831
"Q8TF01_IDR_47_805",0.461474577091169
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.491668134200838
"Q8TF17_IDR_9_39",0.508331865799162
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.490447259231245
"Q8TF21_IDR_271_823",0.509552740768755
"Q8TF30_IDR_472_705",0.538417718850217
"Q8TF30_IDR_755_809",0.461582281149783
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.506059608770796
"Q8TF68_IDR_1_260",0.500449531335151
"Q8TF68_IDR_455_543",0.499550468664849
"Q8TF71_IDR_1_61",0.491339265719973
"Q8TF71_IDR_476_515",0.508660734280027
"Q8TF72_IDR_112_1665",0.484954298679114
"Q8TF72_IDR_1688_1777",0.515045701320886
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.518909188278589
"Q8WTP8_IDR_283_325",0.481090811721411
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.48443377473332
"Q8WTQ4_IDR_41_165",0.51556622526668
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.466057840958003
"Q8WTT2_IDR_435_472",0.533942159041997
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.507131777157044
"Q8WTX9_IDR_285_450",0.492868222842956
"Q8WU08_IDR_320_361",0.525327853327121
"Q8WU08_IDR_364_396",0.474672146672879
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.478645351107864
"Q8WU20_IDR_478_508",0.521354648892136
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.339835334535092
"Q8WU90_IDR_265_295",0.354595829892276
"Q8WU90_IDR_297_396",0.305568835572632
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.321495111910584
"Q8WUA4_IDR_765_797",0.339032239351422
"Q8WUA4_IDR_877_911",0.339472648737993
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.321809099660046
"Q8WUQ7_IDR_471_556",0.314690221308747
"Q8WUQ7_IDR_589_624",0.363500679031207
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.210710435114599
"Q8WUY3_IDR_2558_2632",0.209713216888515
"Q8WUY3_IDR_2640_2874",0.198336691341692
"Q8WUY3_IDR_358_936",0.192979416532453
"Q8WUY3_IDR_938_2344",0.188260240122741
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.61257344091645
"Q8WV15_IDR_263_306",0.38742655908355
"Q8WVB6_IDR_321_356",0.248270382089625
"Q8WVB6_IDR_859_921",0.260074231788472
"Q8WVC0_IDR_1_352",0.478717585131096
"Q8WVC0_IDR_523_666",0.521282414868904
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
