"","GO0005681_spliceosomal_complex"
"Q8N9Z2_IDR_1_54",0.425198547703308
"Q8N9Z2_IDR_87_176",0.574801452296692
"Q8N9Z9_IDR_260_388",0.514712112595849
"Q8N9Z9_IDR_26_129",0.485287887404151
"Q8NA03_IDR_1_111",0.202905946500302
"Q8NA03_IDR_132_261",0.19245236224577
"Q8NA03_IDR_329_384",0.213451113054486
"Q8NA03_IDR_418_521",0.183785677779249
"Q8NA03_IDR_548_581",0.207404900420193
"Q8NA19_IDR_1_43",0.507373464660717
"Q8NA19_IDR_366_514",0.492626535339283
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.516999569315003
"Q8NA31_IDR_421_673",0.483000430684997
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.322391242411877
"Q8NA47_IDR_262_296",0.335559582604553
"Q8NA47_IDR_531_563",0.34204917498357
"Q8NAM6_IDR_128_308",0.499431327519103
"Q8NAM6_IDR_1_38",0.500568672480897
"Q8NAN2_IDR_288_334",0.518117741545507
"Q8NAN2_IDR_96_200",0.481882258454493
"Q8NAP3_IDR_123_165",0.365756713578083
"Q8NAP3_IDR_176_459",0.307668374038956
"Q8NAP3_IDR_522_970",0.326574912382961
"Q8NAP8_IDR_125_370",0.503693410925552
"Q8NAP8_IDR_402_495",0.496306589074448
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.319217809072544
"Q8NAT2_IDR_693_915",0.34692256829199
"Q8NAT2_IDR_95_126",0.333859622635465
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.481001882622571
"Q8NAV2_IDR_308_365",0.51899811737743
"Q8NAX2_IDR_115_232",0.240711304329458
"Q8NAX2_IDR_1_54",0.272186491529857
"Q8NAX2_IDR_308_349",0.252642164824831
"Q8NBF1_IDR_1_190",0.493448183511084
"Q8NBF1_IDR_298_513",0.506551816488916
"Q8NBF6_IDR_239_378",0.496443772159409
"Q8NBF6_IDR_587_648",0.503556227840591
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.49807980309411
"Q8NBP5_IDR_222_265",0.50192019690589
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.500786440723708
"Q8NBR0_IDR_363_393",0.499213559276292
"Q8NC60_IDR_18_66",0.437016738255434
"Q8NC60_IDR_82_123",0.562983261744566
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.518779239625653
"Q8NC74_IDR_1_103",0.481220760374347
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.482761166513458
"Q8NCA9_IDR_258_323",0.517238833486542
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.33267157521367
"Q8NCD3_IDR_448_748",0.327636825869041
"Q8NCD3_IDR_73_146",0.339691598917289
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.541188558794515
"Q8NCF5_IDR_55_247",0.458811441205485
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.524385723075933
"Q8NCX0_IDR_1_101",0.475614276924067
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.316247879988863
"Q8ND04_IDR_656_739",0.335551895360803
"Q8ND04_IDR_99_132",0.348200224650335
"Q8ND07_IDR_1_39",0.545708490744185
"Q8ND07_IDR_459_497",0.454291509255815
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.354406785156759
"Q8ND24_IDR_425_551",0.318375858208019
"Q8ND24_IDR_610_653",0.327217356635222
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.327775876963378
"Q8ND30_IDR_1_49",0.3267201767544
"Q8ND30_IDR_842_876",0.345503946282222
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.296031600530614
"Q8NDI1_IDR_174_542",0.374833601057526
"Q8NDI1_IDR_544_1075",0.32913479841186
"Q8NDL9_IDR_343_417",0.521052927579673
"Q8NDL9_IDR_600_886",0.478947072420327
"Q8NDM7_IDR_749_785",0.502277780232222
"Q8NDM7_IDR_930_986",0.497722219767778
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.320927903500002
"Q8NDT2_IDR_223_306",0.265280234190349
"Q8NDT2_IDR_554_709",0.413791862309649
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.499587365421863
"Q8NDX1_IDR_1_583",0.500412634578137
"Q8NDX2_IDR_1_64",0.490483905183442
"Q8NDX2_IDR_510_589",0.509516094816558
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.538554359829248
"Q8NEA5_IDR_28_83",0.461445640170752
"Q8NEA6_IDR_1_340",0.49600465865657
"Q8NEA6_IDR_446_666",0.503995341343429
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.527692949732932
"Q8NEB7_IDR_1_35",0.472307050267068
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.539252318638899
"Q8NEG2_IDR_27_72",0.460747681361101
"Q8NEN9_IDR_1107_1154",0.326903632524615
"Q8NEN9_IDR_454_677",0.350942629852991
"Q8NEN9_IDR_886_998",0.322153737622393
"Q8NEP3_IDR_1_85",0.492311255019552
"Q8NEP3_IDR_303_725",0.507688744980448
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.478060453816099
"Q8NER1_IDR_762_839",0.521939546183901
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.463020901656601
"Q8NET4_IDR_1313_1351",0.536979098343399
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.472077486809646
"Q8NET8_IDR_750_790",0.527922513190354
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.109394236547868
"Q8NEZ4_IDR_4251_4345",0.106337689898922
"Q8NF37_IDR_1_36",0.352627361561086
"Q8NF37_IDR_38_73",0.316939362336307
"Q8NF37_IDR_496_534",0.330433276102607
"Q8NF50_IDR_1234_1287",0.324248397208093
"Q8NF50_IDR_1347_1418",0.344826678840685
"Q8NF50_IDR_420_456",0.330924923951222
"Q8NF64_IDR_1_416",0.509301317435779
"Q8NF64_IDR_685_883",0.490698682564221
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.168139593995121
"Q8NF91_IDR_5763_6086",0.15968906661118
"Q8NFG4_IDR_278_337",0.504229788819273
"Q8NFG4_IDR_30_87",0.495770211180727
"Q8NFH5_IDR_1_171",0.492094394126297
"Q8NFH5_IDR_250_308",0.507905605873703
"Q8NFH8_IDR_142_272",0.49917841863701
"Q8NFH8_IDR_362_617",0.50082158136299
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.519250764063084
"Q8NFJ8_IDR_312_381",0.480749235936916
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.49150315683388
"Q8NFM4_IDR_487_536",0.50849684316612
"Q8NFM7_IDR_2_34",0.326418632426864
"Q8NFM7_IDR_515_548",0.357823772192173
"Q8NFM7_IDR_561_739",0.315757595380962
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.250770023663204
"Q8NFP9_IDR_1_55",0.246651699449219
"Q8NFP9_IDR_1581_1881",0.241260797192886
"Q8NFP9_IDR_951_1328",0.26131747969469
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.233180169467359
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.486061939547542
"Q8NFW9_IDR_25_73",0.513938060452458
"Q8NFY4_IDR_545_662",0.320254152787228
"Q8NFY4_IDR_691_829",0.345693789627547
"Q8NFY4_IDR_832_1070",0.334052057585225
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.318557108657829
"Q8NFZ3_IDR_605_668",0.344180714328652
"Q8NFZ3_IDR_701_816",0.337262177013519
"Q8NFZ4_IDR_613_679",0.515722380459624
"Q8NFZ4_IDR_701_835",0.484277619540376
"Q8NFZ5_IDR_157_207",0.496747900447872
"Q8NFZ5_IDR_330_400",0.503252099552128
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.347227070927087
"Q8NG08_IDR_795_825",0.340064799178402
"Q8NG08_IDR_957_1062",0.31270812989451
"Q8NG27_IDR_122_481",0.543243995751468
"Q8NG27_IDR_37_112",0.456756004248532
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.534559188239466
"Q8NHS3_IDR_245_290",0.465440811760534
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.351241310420449
"Q8NHU6_IDR_850_899",0.322063645561385
"Q8NHU6_IDR_89_231",0.326695044018166
"Q8NHV4_IDR_309_350",0.491425519971756
"Q8NHV4_IDR_354_626",0.508574480028244
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.483646132712836
"Q8NHW3_IDR_319_353",0.516353867287164
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.526761607156163
"Q8NHX4_IDR_161_192",0.473238392843837
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.498407832101506
"Q8NI35_IDR_1328_1418",0.102331162755883
"Q8NI35_IDR_1622_1670",0.102391378638919
"Q8NI35_IDR_1765_1801",0.106103463840233
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.228043128625696
"Q8NI51_IDR_1_84",0.240451317528209
"Q8NI51_IDR_439_513",0.234466072009195
"Q8NI51_IDR_550_627",0.2970394818369
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.509694330822577
"Q8TA86_IDR_1_81",0.490305669177423
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.34135578007512
"Q8TAB3_IDR_805_992",0.333596941124228
"Q8TAB3_IDR_994_1117",0.325047278800652
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.348096386394606
"Q8TAQ2_IDR_545_609",0.325360626468056
"Q8TAQ2_IDR_720_1214",0.326542987137338
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.442950087859351
"Q8TAT2_IDR_149_233",0.557049912140649
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.503789672488825
"Q8TAU0_IDR_235_352",0.496210327511175
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.493842448263954
"Q8TAV0_IDR_231_307",0.506157551736046
"Q8TAW3_IDR_1_44",0.494919949050585
"Q8TBA6_IDR_566_665",0.247511910338898
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.416911248699148
"Q8TBB5_IDR_489_520",0.583088751300852
"Q8TBB6_IDR_436_501",0.474432305572641
"Q8TBB6_IDR_680_771",0.525567694427359
"Q8TBC3_IDR_135_191",0.487847462882187
"Q8TBC3_IDR_606_707",0.512152537117813
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.332531610099269
"Q8TBC5_IDR_1_41",0.340142422222308
"Q8TBC5_IDR_473_510",0.327325967678422
"Q8TBE0_IDR_1_73",0.349415357303033
"Q8TBE0_IDR_461_587",0.313252006945228
"Q8TBE0_IDR_76_348",0.337332635751739
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.349657790516398
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.465370607757915
"Q8TBZ0_IDR_752_833",0.534629392242085
"Q8TBZ3_IDR_322_360",0.517756664196727
"Q8TBZ3_IDR_392_507",0.482243335803273
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.588592798814417
"Q8TBZ6_IDR_277_339",0.411407201185583
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.24775048705705
"Q8TC20_IDR_132_309",0.247628254432867
"Q8TC20_IDR_550_634",0.244476336068767
"Q8TC20_IDR_721_777",0.260144922441316
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.501119982409805
"Q8TC76_IDR_291_339",0.498880017590195
"Q8TC90_IDR_131_196",0.245819422547283
"Q8TC90_IDR_1_72",0.307308171162308
"Q8TC90_IDR_200_364",0.446872406290409
"Q8TC92_IDR_2_55",0.312061397763375
"Q8TC92_IDR_383_436",0.334644331473774
"Q8TC92_IDR_493_561",0.353294270762851
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.313305752186904
"Q8TCJ2_IDR_489_548",0.331480320734122
"Q8TCJ2_IDR_776_826",0.355213927078974
"Q8TCN5_IDR_128_630",0.237200631916868
"Q8TCN5_IDR_13_47",0.249766782812303
"Q8TCN5_IDR_49_124",0.252740835010666
"Q8TCN5_IDR_826_881",0.260291750260163
"Q8TCQ1_IDR_1_75",0.500328880663242
"Q8TCQ1_IDR_244_289",0.499671119336758
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.481183177734717
"Q8TCT7_IDR_506_592",0.518816822265283
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.51025929223454
"Q8TD10_IDR_331_391",0.48974070776546
"Q8TD16_IDR_141_666",0.487657033614655
"Q8TD16_IDR_777_824",0.512342966385345
"Q8TD17_IDR_1_40",0.49634892375432
"Q8TD17_IDR_190_344",0.50365107624568
"Q8TD19_IDR_1_48",0.341633814804115
"Q8TD19_IDR_731_807",0.324632962970299
"Q8TD19_IDR_825_961",0.333733222225586
"Q8TD20_IDR_1_34",0.511599168593503
"Q8TD20_IDR_568_617",0.488400831406497
"Q8TD26_IDR_1_310",0.241974470850128
"Q8TD26_IDR_1316_1385",0.187830278173983
"Q8TD26_IDR_1410_1447",0.189128543786585
"Q8TD26_IDR_1619_2108",0.206820254024657
"Q8TD26_IDR_2110_2715",0.174246453164648
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.497178655250519
"Q8TD31_IDR_675_782",0.502821344749481
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.468920686127743
"Q8TD43_IDR_713_764",0.531079313872257
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.491331148000127
"Q8TDD1_IDR_1_96",0.286359287530892
"Q8TDD1_IDR_578_739",0.307920032490657
"Q8TDD1_IDR_774_881",0.405720679978451
"Q8TDD2_IDR_1_129",0.325157071891162
"Q8TDD2_IDR_173_289",0.317194451965358
"Q8TDD2_IDR_361_431",0.35764847614348
"Q8TDF5_IDR_417_471",0.452997791154492
"Q8TDF5_IDR_481_516",0.547002208845508
"Q8TDF6_IDR_1_35",0.504947441633905
"Q8TDF6_IDR_593_673",0.495052558366095
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.170846778179007
"Q8TDI0_IDR_1203_1252",0.150388573528435
"Q8TDI0_IDR_1328_1405",0.160036005725745
"Q8TDI0_IDR_1532_1699",0.212638123881194
"Q8TDI0_IDR_200_341",0.139542337661489
"Q8TDI0_IDR_651_681",0.16654818102413
"Q8TDI7_IDR_1_157",0.597070003986676
"Q8TDI7_IDR_800_906",0.402929996013324
"Q8TDN2_IDR_56_92",0.564607822467587
"Q8TDN4_IDR_1_317",0.472488059533148
"Q8TDN4_IDR_410_443",0.527511940466852
"Q8TDN6_IDR_1_53",0.331071451731062
"Q8TDN6_IDR_271_306",0.313854203980925
"Q8TDN6_IDR_309_353",0.355074344288014
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.484806866913237
"Q8TDS5_IDR_374_423",0.515193133086763
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.334751048373096
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.50525613012384
"Q68BL8_IDR_183_486",0.49474386987616
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.256895039528772
"Q68CP9_IDR_473_531",0.247512963754842
"Q68CP9_IDR_535_569",0.260704258704006
"Q68CP9_IDR_603_1629",0.23488773801238
"Q68CQ1_IDR_1_193",0.492197631206539
"Q68CQ1_IDR_195_239",0.507802368793461
"Q68CQ4_IDR_1_75",0.469175425664145
"Q68CQ4_IDR_78_186",0.530824574335855
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.494732133364779
"Q68CR1_IDR_1_33",0.505267866635221
"Q68DE3_IDR_2199_2245",0.340487796042115
"Q68DH5_IDR_1_94",0.419215520187052
"Q68DH5_IDR_582_695",0.580784479812948
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.308299039866594
"Q68DQ2_IDR_1480_1759",0.340849825207044
"Q68DQ2_IDR_1768_2281",0.350851134926362
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.259976654498807
"Q68DX3_IDR_190_305",0.246418868762111
"Q68DX3_IDR_679_768",0.24400672880083
"Q68DX3_IDR_864_939",0.249597747938252
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.492180007007887
"Q6A163_IDR_1_31",0.502810315512978
"Q6AHZ1_IDR_1155_1222",0.246178337583367
"Q6AHZ1_IDR_350_443",0.247823299993502
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.504612387111937
"Q6AI14_IDR_602_798",0.495387612888063
"Q6AI39_IDR_25_722",0.228742482118866
"Q6AI39_IDR_800_1002",0.260821971108293
"Q6A162_IDR_398_429",0.507819992992112
"Q6A163_IDR_411_455",0.497189684487022
"Q6AHZ1_IDR_1236_1310",0.264974998967446
"Q6AHZ1_IDR_464_881",0.241023363455684
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.251397956135718
"Q6AI39_IDR_741_796",0.259037590637122
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.205877946612946
"Q6AWC2_IDR_425_488",0.205100589904235
"Q6AWC2_IDR_493_686",0.188148727440499
"Q6DN90_IDR_1_520",0.505299441807553
"Q6DN90_IDR_875_963",0.494700558192447
"Q6DT37_IDR_1455_1551",0.192849856683106
"Q6DT37_IDR_403_446",0.203551616647331
"Q6DT37_IDR_455_495",0.212868961143494
"Q6DT37_IDR_563_631",0.204974725890981
"Q6DT37_IDR_786_903",0.185754839635087
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.497068767785201
"Q6EMB2_IDR_532_660",0.502931232214799
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.553702899262319
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.560005835777702
"Q8TE67_IDR_400_450",0.439994164222297
"Q8TE68_IDR_159_253",0.334004220895252
"Q8TE68_IDR_431_478",0.337787687619474
"Q8TE68_IDR_536_633",0.328208091485274
"Q8TE73_IDR_1059_1096",0.486230979807097
"Q8TE73_IDR_896_930",0.513769020192903
"Q8TE76_IDR_405_450",0.518882482883767
"Q8TE76_IDR_457_793",0.481117517116233
"Q8TE77_IDR_470_659",0.46592684045493
"Q8TE77_IDR_52_91",0.53407315954507
"Q8TE82_IDR_1_76",0.502289752612657
"Q8TE82_IDR_229_265",0.497710247387343
"Q8TE85_IDR_77_219",0.306992295228378
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.251935885383082
"Q8TEJ3_IDR_1_45",0.269746282650058
"Q8TEJ3_IDR_320_461",0.240370060146055
"Q8TEJ3_IDR_528_821",0.237947771820806
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.501288260221798
"Q8TEL6_IDR_343_373",0.498711739778202
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.337301828204527
"Q8TEP8_IDR_2070_2125",0.343551906892476
"Q8TEP8_IDR_43_1211",0.319146264902998
"Q8TEQ0_IDR_184_389",0.249939618353946
"Q8TEQ0_IDR_407_511",0.250640233953283
"Q8TEQ0_IDR_617_649",0.250453596568397
"Q8TEQ0_IDR_777_813",0.248966551124374
"Q8TEQ6_IDR_1306_1349",0.325304051522065
"Q8TEQ6_IDR_1390_1427",0.337426614912263
"Q8TEQ6_IDR_822_881",0.337269333565672
"Q8TER5_IDR_191_521",0.357771889876722
"Q8TEW8_IDR_593_1205",0.477393184102029
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.337001372401396
"Q8TEY5_IDR_145_183",0.333747862719666
"Q8TEY5_IDR_314_395",0.329250764878938
"Q8TEY7_IDR_129_183",0.500929206257939
"Q8TEY7_IDR_293_473",0.499070793742061
"Q8TF01_IDR_1_33",0.280139074085713
"Q8TF01_IDR_47_805",0.719860925914286
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.493733563842307
"Q8TF17_IDR_9_39",0.506266436157693
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.480058081499044
"Q8TF21_IDR_271_823",0.519941918500956
"Q8TF30_IDR_472_705",0.481632736496838
"Q8TF30_IDR_755_809",0.518367263503162
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.461409315207321
"Q8TF68_IDR_1_260",0.481615856765819
"Q8TF68_IDR_455_543",0.518384143234181
"Q8TF71_IDR_1_61",0.49352217196947
"Q8TF71_IDR_476_515",0.50647782803053
"Q8TF72_IDR_112_1665",0.487637665315668
"Q8TF72_IDR_1688_1777",0.512362334684332
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.500709357199482
"Q8WTP8_IDR_283_325",0.499290642800518
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.507069215406534
"Q8WTQ4_IDR_41_165",0.492930784593466
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.515076509377461
"Q8WTT2_IDR_435_472",0.484923490622539
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.501121608786025
"Q8WTX9_IDR_285_450",0.498878391213975
"Q8WU08_IDR_320_361",0.50156446366581
"Q8WU08_IDR_364_396",0.49843553633419
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.492009489353504
"Q8WU20_IDR_478_508",0.507990510646496
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.346625980455973
"Q8WU90_IDR_265_295",0.331116425789592
"Q8WU90_IDR_297_396",0.322257593754435
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.37351957979504
"Q8WUA4_IDR_765_797",0.329659223715768
"Q8WUA4_IDR_877_911",0.296821196489192
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.684122957438853
"Q8WUQ7_IDR_471_556",0.16774415293882
"Q8WUQ7_IDR_589_624",0.148132889622327
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.206834998699573
"Q8WUY3_IDR_2558_2632",0.206190318416056
"Q8WUY3_IDR_2640_2874",0.196698065529613
"Q8WUY3_IDR_358_936",0.188705895396577
"Q8WUY3_IDR_938_2344",0.201570721958182
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.487410184508917
"Q8WV15_IDR_263_306",0.512589815491083
"Q8WVB6_IDR_321_356",0.249533220027189
"Q8WVB6_IDR_859_921",0.249178401695425
"Q8WVC0_IDR_1_352",0.536096359669413
"Q8WVC0_IDR_523_666",0.463903640330587
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
