"","GO0006900_vesicle_budding_from_membrane"
"Q8N9Z2_IDR_1_54",0.500062758446788
"Q8N9Z2_IDR_87_176",0.499937241553212
"Q8N9Z9_IDR_260_388",0.463287071260645
"Q8N9Z9_IDR_26_129",0.536712928739355
"Q8NA03_IDR_1_111",0.204303327034077
"Q8NA03_IDR_132_261",0.193887625057539
"Q8NA03_IDR_329_384",0.199093382289098
"Q8NA03_IDR_418_521",0.20050462938997
"Q8NA03_IDR_548_581",0.202211036229316
"Q8NA19_IDR_1_43",0.495445236508104
"Q8NA19_IDR_366_514",0.504554763491896
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.528830751122194
"Q8NA31_IDR_421_673",0.471169248877806
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.323316721075925
"Q8NA47_IDR_262_296",0.339831414999443
"Q8NA47_IDR_531_563",0.336851863924632
"Q8NAM6_IDR_128_308",0.499801511917672
"Q8NAM6_IDR_1_38",0.500198488082328
"Q8NAN2_IDR_288_334",0.527419096916788
"Q8NAN2_IDR_96_200",0.472580903083213
"Q8NAP3_IDR_123_165",0.336755286211917
"Q8NAP3_IDR_176_459",0.334923862778872
"Q8NAP3_IDR_522_970",0.32832085100921
"Q8NAP8_IDR_125_370",0.500252289869436
"Q8NAP8_IDR_402_495",0.499747710130563
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.313859973724235
"Q8NAT2_IDR_693_915",0.392793840787067
"Q8NAT2_IDR_95_126",0.293346185488699
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.484728501417859
"Q8NAV2_IDR_308_365",0.515271498582141
"Q8NAX2_IDR_115_232",0.263943899805518
"Q8NAX2_IDR_1_54",0.233421861727192
"Q8NAX2_IDR_308_349",0.250940803046779
"Q8NBF1_IDR_1_190",0.507449812022736
"Q8NBF1_IDR_298_513",0.492550187977264
"Q8NBF6_IDR_239_378",0.477193618025931
"Q8NBF6_IDR_587_648",0.522806381974069
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.499261580306751
"Q8NBP5_IDR_222_265",0.500738419693249
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.496218036717055
"Q8NBR0_IDR_363_393",0.503781963282946
"Q8NC60_IDR_18_66",0.519425327202685
"Q8NC60_IDR_82_123",0.480574672797315
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.510999427725121
"Q8NC74_IDR_1_103",0.489000572274879
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.503328996537429
"Q8NCA9_IDR_258_323",0.49667100346257
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.311978527944144
"Q8NCD3_IDR_448_748",0.320286085264938
"Q8NCD3_IDR_73_146",0.367735386790918
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.47014456995406
"Q8NCF5_IDR_55_247",0.52985543004594
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.485829783523951
"Q8NCX0_IDR_1_101",0.514170216476049
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.329828233149324
"Q8ND04_IDR_656_739",0.328325555750131
"Q8ND04_IDR_99_132",0.341846211100545
"Q8ND07_IDR_1_39",0.490595549422318
"Q8ND07_IDR_459_497",0.509404450577682
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.351128723205338
"Q8ND24_IDR_425_551",0.325267521996911
"Q8ND24_IDR_610_653",0.323603754797752
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.30233846894888
"Q8ND30_IDR_1_49",0.356298916177562
"Q8ND30_IDR_842_876",0.341362614873558
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.239786430834287
"Q8NDI1_IDR_174_542",0.513527818187853
"Q8NDI1_IDR_544_1075",0.24668575097786
"Q8NDL9_IDR_343_417",0.540751694204938
"Q8NDL9_IDR_600_886",0.459248305795062
"Q8NDM7_IDR_749_785",0.50395661285364
"Q8NDM7_IDR_930_986",0.49604338714636
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.339356962771594
"Q8NDT2_IDR_223_306",0.335490141799248
"Q8NDT2_IDR_554_709",0.325152895429158
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.477516438846738
"Q8NDX1_IDR_1_583",0.522483561153262
"Q8NDX2_IDR_1_64",0.486307842575231
"Q8NDX2_IDR_510_589",0.513692157424769
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.481981889898814
"Q8NEA5_IDR_28_83",0.518018110101186
"Q8NEA6_IDR_1_340",0.526669400760163
"Q8NEA6_IDR_446_666",0.473330599239837
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.566871466465799
"Q8NEB7_IDR_1_35",0.433128533534201
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.503106359705874
"Q8NEG2_IDR_27_72",0.496893640294126
"Q8NEN9_IDR_1107_1154",0.30137995346554
"Q8NEN9_IDR_454_677",0.358768793559892
"Q8NEN9_IDR_886_998",0.339851252974568
"Q8NEP3_IDR_1_85",0.494093855431706
"Q8NEP3_IDR_303_725",0.505906144568294
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.507925048884492
"Q8NER1_IDR_762_839",0.492074951115508
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.664703066960513
"Q8NET4_IDR_1313_1351",0.335296933039487
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.512739069467564
"Q8NET8_IDR_750_790",0.487260930532436
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.101355695605764
"Q8NEZ4_IDR_4251_4345",0.0957988387922537
"Q8NF37_IDR_1_36",0.351108168169913
"Q8NF37_IDR_38_73",0.329624471615504
"Q8NF37_IDR_496_534",0.319267360214582
"Q8NF50_IDR_1234_1287",0.42760494026933
"Q8NF50_IDR_1347_1418",0.283905781927232
"Q8NF50_IDR_420_456",0.288489277803437
"Q8NF64_IDR_1_416",0.603238181288565
"Q8NF64_IDR_685_883",0.396761818711435
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.171042605705801
"Q8NF91_IDR_5763_6086",0.160775861993588
"Q8NFG4_IDR_278_337",0.513601447469729
"Q8NFG4_IDR_30_87",0.486398552530271
"Q8NFH5_IDR_1_171",0.570969705894405
"Q8NFH5_IDR_250_308",0.429030294105595
"Q8NFH8_IDR_142_272",0.485758388694034
"Q8NFH8_IDR_362_617",0.514241611305966
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.472456536456728
"Q8NFJ8_IDR_312_381",0.527543463543272
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.473587039775303
"Q8NFM4_IDR_487_536",0.526412960224697
"Q8NFM7_IDR_2_34",0.336588185176072
"Q8NFM7_IDR_515_548",0.314367186837197
"Q8NFM7_IDR_561_739",0.349044627986731
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.249588885739756
"Q8NFP9_IDR_1_55",0.232809700414327
"Q8NFP9_IDR_1581_1881",0.25486580035538
"Q8NFP9_IDR_951_1328",0.262735613490538
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.258280389919339
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.5312653720423
"Q8NFW9_IDR_25_73",0.4687346279577
"Q8NFY4_IDR_545_662",0.375110731080353
"Q8NFY4_IDR_691_829",0.322910004002339
"Q8NFY4_IDR_832_1070",0.301979264917308
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.346875495646002
"Q8NFZ3_IDR_605_668",0.323557595971744
"Q8NFZ3_IDR_701_816",0.329566908382254
"Q8NFZ4_IDR_613_679",0.487716354281776
"Q8NFZ4_IDR_701_835",0.512283645718224
"Q8NFZ5_IDR_157_207",0.502816962969873
"Q8NFZ5_IDR_330_400",0.497183037030127
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.328358256659107
"Q8NG08_IDR_795_825",0.322400858074042
"Q8NG08_IDR_957_1062",0.349240885266851
"Q8NG27_IDR_122_481",0.52721497794416
"Q8NG27_IDR_37_112",0.47278502205584
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.478060046557934
"Q8NHS3_IDR_245_290",0.521939953442066
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.331778368102976
"Q8NHU6_IDR_850_899",0.350044010714925
"Q8NHU6_IDR_89_231",0.318177621182099
"Q8NHV4_IDR_309_350",0.478472855014667
"Q8NHV4_IDR_354_626",0.521527144985333
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.484778645375293
"Q8NHW3_IDR_319_353",0.515221354624707
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.49539008947418
"Q8NHX4_IDR_161_192",0.50460991052582
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.530347686053146
"Q8NI35_IDR_1328_1418",0.117608173335573
"Q8NI35_IDR_1622_1670",0.10896989021408
"Q8NI35_IDR_1765_1801",0.10876955271096
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.240150172908496
"Q8NI51_IDR_1_84",0.261096705851837
"Q8NI51_IDR_439_513",0.241357955529359
"Q8NI51_IDR_550_627",0.257395165710308
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.496621874366833
"Q8TA86_IDR_1_81",0.503378125633167
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.343597825875019
"Q8TAB3_IDR_805_992",0.338804195876183
"Q8TAB3_IDR_994_1117",0.317597978248798
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.325678626389262
"Q8TAQ2_IDR_545_609",0.358890372166923
"Q8TAQ2_IDR_720_1214",0.315431001443815
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.508463691141947
"Q8TAT2_IDR_149_233",0.491536308858053
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.455950895622168
"Q8TAU0_IDR_235_352",0.544049104377832
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.510185329567802
"Q8TAV0_IDR_231_307",0.489814670432198
"Q8TAW3_IDR_1_44",0.500470050031236
"Q8TBA6_IDR_566_665",0.237642282113896
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.485349271267121
"Q8TBB5_IDR_489_520",0.514650728732879
"Q8TBB6_IDR_436_501",0.479550815618807
"Q8TBB6_IDR_680_771",0.520449184381193
"Q8TBC3_IDR_135_191",0.499185738223512
"Q8TBC3_IDR_606_707",0.500814261776488
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.326223860915919
"Q8TBC5_IDR_1_41",0.338913868506686
"Q8TBC5_IDR_473_510",0.334862270577395
"Q8TBE0_IDR_1_73",0.328492864973336
"Q8TBE0_IDR_461_587",0.339561324085004
"Q8TBE0_IDR_76_348",0.33194581094166
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.330376051145441
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.487628956265377
"Q8TBZ0_IDR_752_833",0.512371043734623
"Q8TBZ3_IDR_322_360",0.472471531275885
"Q8TBZ3_IDR_392_507",0.527528468724115
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.473279914487047
"Q8TBZ6_IDR_277_339",0.526720085512953
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.266006309086504
"Q8TC20_IDR_132_309",0.262849910918258
"Q8TC20_IDR_550_634",0.239649060129123
"Q8TC20_IDR_721_777",0.231494719866115
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.50998020211642
"Q8TC76_IDR_291_339",0.49001979788358
"Q8TC90_IDR_131_196",0.333722213271225
"Q8TC90_IDR_1_72",0.315888188650988
"Q8TC90_IDR_200_364",0.350389598077788
"Q8TC92_IDR_2_55",0.374465625492095
"Q8TC92_IDR_383_436",0.320030443990041
"Q8TC92_IDR_493_561",0.305503930517864
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.355416935245336
"Q8TCJ2_IDR_489_548",0.342005301406266
"Q8TCJ2_IDR_776_826",0.302577763348398
"Q8TCN5_IDR_128_630",0.24346775263604
"Q8TCN5_IDR_13_47",0.251951451454177
"Q8TCN5_IDR_49_124",0.228054640348476
"Q8TCN5_IDR_826_881",0.276526155561307
"Q8TCQ1_IDR_1_75",0.494429081970782
"Q8TCQ1_IDR_244_289",0.505570918029218
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.458635122922531
"Q8TCT7_IDR_506_592",0.541364877077469
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.506706335393959
"Q8TD10_IDR_331_391",0.493293664606041
"Q8TD16_IDR_141_666",0.48026975833845
"Q8TD16_IDR_777_824",0.51973024166155
"Q8TD17_IDR_1_40",0.472552897599188
"Q8TD17_IDR_190_344",0.527447102400812
"Q8TD19_IDR_1_48",0.33248003667851
"Q8TD19_IDR_731_807",0.330118141736253
"Q8TD19_IDR_825_961",0.337401821585237
"Q8TD20_IDR_1_34",0.509611059361415
"Q8TD20_IDR_568_617",0.490388940638585
"Q8TD26_IDR_1_310",0.168891474671705
"Q8TD26_IDR_1316_1385",0.175775786053686
"Q8TD26_IDR_1410_1447",0.171568476044111
"Q8TD26_IDR_1619_2108",0.165223698181134
"Q8TD26_IDR_2110_2715",0.318540565049364
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.474777719997229
"Q8TD31_IDR_675_782",0.525222280002771
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.496406535717391
"Q8TD43_IDR_713_764",0.503593464282609
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.503201154650512
"Q8TDD1_IDR_1_96",0.324472097643696
"Q8TDD1_IDR_578_739",0.362021078032785
"Q8TDD1_IDR_774_881",0.313506824323519
"Q8TDD2_IDR_1_129",0.477536836028012
"Q8TDD2_IDR_173_289",0.266913087472142
"Q8TDD2_IDR_361_431",0.255550076499846
"Q8TDF5_IDR_417_471",0.493100425140672
"Q8TDF5_IDR_481_516",0.506899574859328
"Q8TDF6_IDR_1_35",0.480788615822853
"Q8TDF6_IDR_593_673",0.519211384177147
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.164871815942306
"Q8TDI0_IDR_1203_1252",0.177247725304025
"Q8TDI0_IDR_1328_1405",0.161960470900808
"Q8TDI0_IDR_1532_1699",0.163629969528782
"Q8TDI0_IDR_200_341",0.175011369873099
"Q8TDI0_IDR_651_681",0.15727864845098
"Q8TDI7_IDR_1_157",0.475652487660526
"Q8TDI7_IDR_800_906",0.524347512339474
"Q8TDN2_IDR_56_92",0.510259864009383
"Q8TDN4_IDR_1_317",0.491638883477727
"Q8TDN4_IDR_410_443",0.508361116522272
"Q8TDN6_IDR_1_53",0.336770321097035
"Q8TDN6_IDR_271_306",0.34277650670197
"Q8TDN6_IDR_309_353",0.320453172200995
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.504885624194625
"Q8TDS5_IDR_374_423",0.495114375805375
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.340432738265573
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.462354154224591
"Q68BL8_IDR_183_486",0.53764584577541
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.238460045162538
"Q68CP9_IDR_473_531",0.239497623638553
"Q68CP9_IDR_535_569",0.225495173213282
"Q68CP9_IDR_603_1629",0.296547157985627
"Q68CQ1_IDR_1_193",0.58612616392997
"Q68CQ1_IDR_195_239",0.41387383607003
"Q68CQ4_IDR_1_75",0.469255580696699
"Q68CQ4_IDR_78_186",0.530744419303301
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.51514814163113
"Q68CR1_IDR_1_33",0.484851858368871
"Q68DE3_IDR_2199_2245",0.337639068160809
"Q68DH5_IDR_1_94",0.554001538452995
"Q68DH5_IDR_582_695",0.445998461547005
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.351381489744672
"Q68DQ2_IDR_1480_1759",0.310014442757598
"Q68DQ2_IDR_1768_2281",0.33860406749773
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.255256617281648
"Q68DX3_IDR_190_305",0.2387646767317
"Q68DX3_IDR_679_768",0.252318865321672
"Q68DX3_IDR_864_939",0.25365984066498
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.504655941804674
"Q6A163_IDR_1_31",0.519103735347763
"Q6AHZ1_IDR_1155_1222",0.259358469199668
"Q6AHZ1_IDR_350_443",0.243433123912592
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.562433252064071
"Q6AI14_IDR_602_798",0.437566747935929
"Q6AI39_IDR_25_722",0.383276193269181
"Q6AI39_IDR_800_1002",0.204925896276868
"Q6A162_IDR_398_429",0.495344058195326
"Q6A163_IDR_411_455",0.480896264652237
"Q6AHZ1_IDR_1236_1310",0.226484044504646
"Q6AHZ1_IDR_464_881",0.270724362383094
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.203640322174843
"Q6AI39_IDR_741_796",0.208157588279108
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.188266475983798
"Q6AWC2_IDR_425_488",0.209041126175472
"Q6AWC2_IDR_493_686",0.210650509992831
"Q6DN90_IDR_1_520",0.508931812525422
"Q6DN90_IDR_875_963",0.491068187474578
"Q6DT37_IDR_1455_1551",0.209080944188823
"Q6DT37_IDR_403_446",0.195486079203438
"Q6DT37_IDR_455_495",0.203282739938544
"Q6DT37_IDR_563_631",0.192059635444677
"Q6DT37_IDR_786_903",0.200090601224518
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.51693709633901
"Q6EMB2_IDR_532_660",0.48306290366099
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.506687111635936
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.500519591818061
"Q8TE67_IDR_400_450",0.499480408181939
"Q8TE68_IDR_159_253",0.326767328145192
"Q8TE68_IDR_431_478",0.336346414825168
"Q8TE68_IDR_536_633",0.336886257029641
"Q8TE73_IDR_1059_1096",0.500184014258538
"Q8TE73_IDR_896_930",0.499815985741462
"Q8TE76_IDR_405_450",0.495095532283571
"Q8TE76_IDR_457_793",0.504904467716429
"Q8TE77_IDR_470_659",0.494305740997166
"Q8TE77_IDR_52_91",0.505694259002834
"Q8TE82_IDR_1_76",0.505071370093618
"Q8TE82_IDR_229_265",0.494928629906382
"Q8TE85_IDR_77_219",0.385734188506205
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.247661600749078
"Q8TEJ3_IDR_1_45",0.24167472876907
"Q8TEJ3_IDR_320_461",0.263554654686823
"Q8TEJ3_IDR_528_821",0.247109015795029
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.50261839974371
"Q8TEL6_IDR_343_373",0.49738160025629
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.322824527703217
"Q8TEP8_IDR_2070_2125",0.314224856743588
"Q8TEP8_IDR_43_1211",0.362950615553195
"Q8TEQ0_IDR_184_389",0.27671600246035
"Q8TEQ0_IDR_407_511",0.247046860023806
"Q8TEQ0_IDR_617_649",0.24399973955567
"Q8TEQ0_IDR_777_813",0.232237397960174
"Q8TEQ6_IDR_1306_1349",0.338465568438418
"Q8TEQ6_IDR_1390_1427",0.332419091671557
"Q8TEQ6_IDR_822_881",0.329115339890025
"Q8TER5_IDR_191_521",0.322240323095721
"Q8TEW8_IDR_593_1205",0.318672580317439
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.367976909055985
"Q8TEY5_IDR_145_183",0.311589946012218
"Q8TEY5_IDR_314_395",0.320433144931797
"Q8TEY7_IDR_129_183",0.483771929496799
"Q8TEY7_IDR_293_473",0.516228070503201
"Q8TF01_IDR_1_33",0.518082640144368
"Q8TF01_IDR_47_805",0.481917359855632
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.492703141249334
"Q8TF17_IDR_9_39",0.507296858750666
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.528947179637339
"Q8TF21_IDR_271_823",0.471052820362661
"Q8TF30_IDR_472_705",0.470987711971146
"Q8TF30_IDR_755_809",0.529012288028854
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.547318832838989
"Q8TF68_IDR_1_260",0.510639765201199
"Q8TF68_IDR_455_543",0.489360234798801
"Q8TF71_IDR_1_61",0.513102908829924
"Q8TF71_IDR_476_515",0.486897091170076
"Q8TF72_IDR_112_1665",0.512322436911729
"Q8TF72_IDR_1688_1777",0.487677563088271
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.456575055948406
"Q8WTP8_IDR_283_325",0.543424944051594
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.48596180249928
"Q8WTQ4_IDR_41_165",0.51403819750072
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.486575555575775
"Q8WTT2_IDR_435_472",0.513424444424224
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.497856487263333
"Q8WTX9_IDR_285_450",0.502143512736667
"Q8WU08_IDR_320_361",0.497374109160907
"Q8WU08_IDR_364_396",0.502625890839093
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.502058400353193
"Q8WU20_IDR_478_508",0.497941599646807
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.314082804427233
"Q8WU90_IDR_265_295",0.308625151965316
"Q8WU90_IDR_297_396",0.377292043607451
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.332636849409813
"Q8WUA4_IDR_765_797",0.325780002295955
"Q8WUA4_IDR_877_911",0.341583148294232
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.309203124426776
"Q8WUQ7_IDR_471_556",0.342407403195107
"Q8WUQ7_IDR_589_624",0.348389472378117
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.162858344208944
"Q8WUY3_IDR_2558_2632",0.15011431470867
"Q8WUY3_IDR_2640_2874",0.172775779226535
"Q8WUY3_IDR_358_936",0.265831798976842
"Q8WUY3_IDR_938_2344",0.248419762879008
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.482942188256776
"Q8WV15_IDR_263_306",0.517057811743224
"Q8WVB6_IDR_321_356",0.2397768097773
"Q8WVB6_IDR_859_921",0.239287198398016
"Q8WVC0_IDR_1_352",0.514614925846128
"Q8WVC0_IDR_523_666",0.485385074153872
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
