"","GO0060089_molecular_transducer_activity"
"Q8N9Z2_IDR_1_54",0.52854047773314
"Q8N9Z2_IDR_87_176",0.47145952226686
"Q8N9Z9_IDR_260_388",0.496939355668263
"Q8N9Z9_IDR_26_129",0.503060644331737
"Q8NA03_IDR_1_111",0.200864498948168
"Q8NA03_IDR_132_261",0.199974956728807
"Q8NA03_IDR_329_384",0.196138092087069
"Q8NA03_IDR_418_521",0.216468766720899
"Q8NA03_IDR_548_581",0.186553685515058
"Q8NA19_IDR_1_43",0.489137206994345
"Q8NA19_IDR_366_514",0.510862793005655
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.451766649785595
"Q8NA31_IDR_421_673",0.548233350214405
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.333642645125328
"Q8NA47_IDR_262_296",0.335114828213529
"Q8NA47_IDR_531_563",0.331242526661143
"Q8NAM6_IDR_128_308",0.534570874396154
"Q8NAM6_IDR_1_38",0.465429125603846
"Q8NAN2_IDR_288_334",0.428077358702699
"Q8NAN2_IDR_96_200",0.571922641297301
"Q8NAP3_IDR_123_165",0.300262575719253
"Q8NAP3_IDR_176_459",0.381114522175635
"Q8NAP3_IDR_522_970",0.318622902105111
"Q8NAP8_IDR_125_370",0.495801103574584
"Q8NAP8_IDR_402_495",0.504198896425416
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.359905749309758
"Q8NAT2_IDR_693_915",0.31108194829268
"Q8NAT2_IDR_95_126",0.329012302397563
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.485664121381888
"Q8NAV2_IDR_308_365",0.514335878618112
"Q8NAX2_IDR_115_232",0.246732433192185
"Q8NAX2_IDR_1_54",0.240751473779402
"Q8NAX2_IDR_308_349",0.273281905518192
"Q8NBF1_IDR_1_190",0.504196926816302
"Q8NBF1_IDR_298_513",0.495803073183698
"Q8NBF6_IDR_239_378",0.470480749483631
"Q8NBF6_IDR_587_648",0.529519250516369
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.507204246590213
"Q8NBP5_IDR_222_265",0.492795753409787
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.538606507718714
"Q8NBR0_IDR_363_393",0.461393492281286
"Q8NC60_IDR_18_66",0.553328370427741
"Q8NC60_IDR_82_123",0.446671629572259
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.484941439436481
"Q8NC74_IDR_1_103",0.515058560563519
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.493820194219709
"Q8NCA9_IDR_258_323",0.50617980578029
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.385455758087567
"Q8NCD3_IDR_448_748",0.290606267034626
"Q8NCD3_IDR_73_146",0.323937974877807
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.500945900759582
"Q8NCF5_IDR_55_247",0.499054099240418
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.435414999382118
"Q8NCX0_IDR_1_101",0.564585000617882
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.363655101726477
"Q8ND04_IDR_656_739",0.324299790484427
"Q8ND04_IDR_99_132",0.312045107789096
"Q8ND07_IDR_1_39",0.461871520243718
"Q8ND07_IDR_459_497",0.538128479756282
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.299482796786884
"Q8ND24_IDR_425_551",0.351121364705831
"Q8ND24_IDR_610_653",0.349395838507285
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.289970645122401
"Q8ND30_IDR_1_49",0.349224900427347
"Q8ND30_IDR_842_876",0.360804454450252
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.33530171484338
"Q8NDI1_IDR_174_542",0.346593337643663
"Q8NDI1_IDR_544_1075",0.318104947512957
"Q8NDL9_IDR_343_417",0.510104861373133
"Q8NDL9_IDR_600_886",0.489895138626866
"Q8NDM7_IDR_749_785",0.533715323894951
"Q8NDM7_IDR_930_986",0.466284676105049
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.331167590739919
"Q8NDT2_IDR_223_306",0.369174664699026
"Q8NDT2_IDR_554_709",0.299657744561055
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.564334348572781
"Q8NDX1_IDR_1_583",0.435665651427219
"Q8NDX2_IDR_1_64",0.501231115846464
"Q8NDX2_IDR_510_589",0.498768884153536
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.455305421426752
"Q8NEA5_IDR_28_83",0.544694578573248
"Q8NEA6_IDR_1_340",0.575099698533454
"Q8NEA6_IDR_446_666",0.424900301466546
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.387633883559171
"Q8NEB7_IDR_1_35",0.612366116440829
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.496682891509674
"Q8NEG2_IDR_27_72",0.503317108490326
"Q8NEN9_IDR_1107_1154",0.309837537130417
"Q8NEN9_IDR_454_677",0.30536788438448
"Q8NEN9_IDR_886_998",0.384794578485104
"Q8NEP3_IDR_1_85",0.516305012979518
"Q8NEP3_IDR_303_725",0.483694987020482
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.499267708637154
"Q8NER1_IDR_762_839",0.500732291362846
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.5035486158672
"Q8NET4_IDR_1313_1351",0.4964513841328
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.536280829765704
"Q8NET8_IDR_750_790",0.463719170234296
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.121743707540196
"Q8NEZ4_IDR_4251_4345",0.136368749299802
"Q8NF37_IDR_1_36",0.314791945899216
"Q8NF37_IDR_38_73",0.372429740235998
"Q8NF37_IDR_496_534",0.312778313864786
"Q8NF50_IDR_1234_1287",0.387862174943706
"Q8NF50_IDR_1347_1418",0.310440016124332
"Q8NF50_IDR_420_456",0.301697808931962
"Q8NF64_IDR_1_416",0.446582973159735
"Q8NF64_IDR_685_883",0.553417026840265
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.178167490480569
"Q8NF91_IDR_5763_6086",0.16608257012706
"Q8NFG4_IDR_278_337",0.466702132237177
"Q8NFG4_IDR_30_87",0.533297867762823
"Q8NFH5_IDR_1_171",0.518234786341731
"Q8NFH5_IDR_250_308",0.481765213658269
"Q8NFH8_IDR_142_272",0.509756391169918
"Q8NFH8_IDR_362_617",0.490243608830082
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.438199111661711
"Q8NFJ8_IDR_312_381",0.561800888338289
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.464017298670687
"Q8NFM4_IDR_487_536",0.535982701329313
"Q8NFM7_IDR_2_34",0.323568994974059
"Q8NFM7_IDR_515_548",0.348620450513031
"Q8NFM7_IDR_561_739",0.32781055451291
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.268641356106808
"Q8NFP9_IDR_1_55",0.224789996358626
"Q8NFP9_IDR_1581_1881",0.280683411049788
"Q8NFP9_IDR_951_1328",0.225885236484779
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.258927739215571
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.504391237990322
"Q8NFW9_IDR_25_73",0.495608762009678
"Q8NFY4_IDR_545_662",0.349553982606683
"Q8NFY4_IDR_691_829",0.338220143594043
"Q8NFY4_IDR_832_1070",0.312225873799274
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.383464022052332
"Q8NFZ3_IDR_605_668",0.294560832137896
"Q8NFZ3_IDR_701_816",0.321975145809772
"Q8NFZ4_IDR_613_679",0.475366209420308
"Q8NFZ4_IDR_701_835",0.524633790579692
"Q8NFZ5_IDR_157_207",0.491141911840444
"Q8NFZ5_IDR_330_400",0.508858088159556
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.326953199903234
"Q8NG08_IDR_795_825",0.327616719833229
"Q8NG08_IDR_957_1062",0.345430080263536
"Q8NG27_IDR_122_481",0.46229738903141
"Q8NG27_IDR_37_112",0.53770261096859
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.433224894446038
"Q8NHS3_IDR_245_290",0.566775105553962
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.298944805767048
"Q8NHU6_IDR_850_899",0.341188504426354
"Q8NHU6_IDR_89_231",0.359866689806599
"Q8NHV4_IDR_309_350",0.479598695411372
"Q8NHV4_IDR_354_626",0.520401304588628
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.563873788747638
"Q8NHW3_IDR_319_353",0.436126211252362
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.472019525754714
"Q8NHX4_IDR_161_192",0.527980474245286
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.455552597084337
"Q8NI35_IDR_1328_1418",0.138276609401503
"Q8NI35_IDR_1622_1670",0.118978713527687
"Q8NI35_IDR_1765_1801",0.129690421076512
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.251383575703909
"Q8NI51_IDR_1_84",0.247480602798218
"Q8NI51_IDR_439_513",0.26870609335865
"Q8NI51_IDR_550_627",0.232429728139222
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.499692138929871
"Q8TA86_IDR_1_81",0.500307861070129
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.307131472585401
"Q8TAB3_IDR_805_992",0.383441044746459
"Q8TAB3_IDR_994_1117",0.30942748266814
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.305968189715843
"Q8TAQ2_IDR_545_609",0.387452376335869
"Q8TAQ2_IDR_720_1214",0.306579433948288
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.639683757818374
"Q8TAT2_IDR_149_233",0.360316242181626
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.477091618405999
"Q8TAU0_IDR_235_352",0.522908381594001
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.52351554007541
"Q8TAV0_IDR_231_307",0.47648445992459
"Q8TAW3_IDR_1_44",0.508290813057276
"Q8TBA6_IDR_566_665",0.256233489648247
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.524432321633579
"Q8TBB5_IDR_489_520",0.475567678366421
"Q8TBB6_IDR_436_501",0.522855509041476
"Q8TBB6_IDR_680_771",0.477144490958524
"Q8TBC3_IDR_135_191",0.479418828262698
"Q8TBC3_IDR_606_707",0.520581171737302
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.312611890595571
"Q8TBC5_IDR_1_41",0.330536167678133
"Q8TBC5_IDR_473_510",0.356851941726295
"Q8TBE0_IDR_1_73",0.326056440248838
"Q8TBE0_IDR_461_587",0.374135280996472
"Q8TBE0_IDR_76_348",0.29980827875469
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.313577709648892
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.517166840752964
"Q8TBZ0_IDR_752_833",0.482833159247036
"Q8TBZ3_IDR_322_360",0.423223459923379
"Q8TBZ3_IDR_392_507",0.576776540076621
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.478918999749556
"Q8TBZ6_IDR_277_339",0.521081000250444
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.272471993482186
"Q8TC20_IDR_132_309",0.24310999825105
"Q8TC20_IDR_550_634",0.26184218011194
"Q8TC20_IDR_721_777",0.222575828154825
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.602073008427818
"Q8TC76_IDR_291_339",0.397926991572182
"Q8TC90_IDR_131_196",0.407298945036887
"Q8TC90_IDR_1_72",0.342695333087751
"Q8TC90_IDR_200_364",0.250005721875362
"Q8TC92_IDR_2_55",0.370595428711409
"Q8TC92_IDR_383_436",0.316183070826631
"Q8TC92_IDR_493_561",0.31322150046196
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.338952323142953
"Q8TCJ2_IDR_489_548",0.35418040952828
"Q8TCJ2_IDR_776_826",0.306867267328767
"Q8TCN5_IDR_128_630",0.28916599204461
"Q8TCN5_IDR_13_47",0.23851310366334
"Q8TCN5_IDR_49_124",0.222706101188925
"Q8TCN5_IDR_826_881",0.249614803103124
"Q8TCQ1_IDR_1_75",0.473736348202066
"Q8TCQ1_IDR_244_289",0.526263651797934
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.523431472491519
"Q8TCT7_IDR_506_592",0.476568527508481
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.489452193596218
"Q8TD10_IDR_331_391",0.510547806403782
"Q8TD16_IDR_141_666",0.492243319493397
"Q8TD16_IDR_777_824",0.507756680506603
"Q8TD17_IDR_1_40",0.502460337467612
"Q8TD17_IDR_190_344",0.497539662532389
"Q8TD19_IDR_1_48",0.298859240267631
"Q8TD19_IDR_731_807",0.373643517819095
"Q8TD19_IDR_825_961",0.327497241913274
"Q8TD20_IDR_1_34",0.502736201879953
"Q8TD20_IDR_568_617",0.497263798120047
"Q8TD26_IDR_1_310",0.163626261824991
"Q8TD26_IDR_1316_1385",0.184181968834465
"Q8TD26_IDR_1410_1447",0.206596679046138
"Q8TD26_IDR_1619_2108",0.174719956708998
"Q8TD26_IDR_2110_2715",0.270875133585409
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.469937640673843
"Q8TD31_IDR_675_782",0.530062359326157
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.533539141178903
"Q8TD43_IDR_713_764",0.466460858821097
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.53285607204284
"Q8TDD1_IDR_1_96",0.330409688004015
"Q8TDD1_IDR_578_739",0.370736132488644
"Q8TDD1_IDR_774_881",0.298854179507341
"Q8TDD2_IDR_1_129",0.348612231192652
"Q8TDD2_IDR_173_289",0.343522111680374
"Q8TDD2_IDR_361_431",0.307865657126973
"Q8TDF5_IDR_417_471",0.592984053633322
"Q8TDF5_IDR_481_516",0.407015946366678
"Q8TDF6_IDR_1_35",0.470305148428884
"Q8TDF6_IDR_593_673",0.529694851571116
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.133478574125392
"Q8TDI0_IDR_1203_1252",0.17122826364834
"Q8TDI0_IDR_1328_1405",0.19959683013718
"Q8TDI0_IDR_1532_1699",0.139840196413778
"Q8TDI0_IDR_200_341",0.185129630092644
"Q8TDI0_IDR_651_681",0.170726505582666
"Q8TDI7_IDR_1_157",0.419359841376045
"Q8TDI7_IDR_800_906",0.580640158623954
"Q8TDN2_IDR_56_92",0.428175165029054
"Q8TDN4_IDR_1_317",0.467755277023448
"Q8TDN4_IDR_410_443",0.532244722976552
"Q8TDN6_IDR_1_53",0.327472072841885
"Q8TDN6_IDR_271_306",0.343081739807422
"Q8TDN6_IDR_309_353",0.329446187350693
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.560025554585203
"Q8TDS5_IDR_374_423",0.439974445414797
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.3083425006865
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.510057903682531
"Q68BL8_IDR_183_486",0.489942096317469
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.252152611367326
"Q68CP9_IDR_473_531",0.24509195785593
"Q68CP9_IDR_535_569",0.248114184813476
"Q68CP9_IDR_603_1629",0.254641245963267
"Q68CQ1_IDR_1_193",0.499021463767375
"Q68CQ1_IDR_195_239",0.500978536232625
"Q68CQ4_IDR_1_75",0.534865659970309
"Q68CQ4_IDR_78_186",0.465134340029691
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.504606340856213
"Q68CR1_IDR_1_33",0.495393659143787
"Q68DE3_IDR_2199_2245",0.340176601780552
"Q68DH5_IDR_1_94",0.627753778988656
"Q68DH5_IDR_582_695",0.372246221011344
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.389425680400181
"Q68DQ2_IDR_1480_1759",0.320502605191093
"Q68DQ2_IDR_1768_2281",0.290071714408726
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.223698008867787
"Q68DX3_IDR_190_305",0.258377297042884
"Q68DX3_IDR_679_768",0.260255632303097
"Q68DX3_IDR_864_939",0.257669061786231
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.489337401766029
"Q6A163_IDR_1_31",0.484762909782923
"Q6AHZ1_IDR_1155_1222",0.257516577126066
"Q6AHZ1_IDR_350_443",0.255958168108417
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.611350943107955
"Q6AI14_IDR_602_798",0.388649056892045
"Q6AI39_IDR_25_722",0.290154804375709
"Q6AI39_IDR_800_1002",0.223998369106482
"Q6A162_IDR_398_429",0.510662598233971
"Q6A163_IDR_411_455",0.515237090217077
"Q6AHZ1_IDR_1236_1310",0.203077165625707
"Q6AHZ1_IDR_464_881",0.28344808913981
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.253011712235728
"Q6AI39_IDR_741_796",0.232835114282081
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.2016352832061
"Q6AWC2_IDR_425_488",0.215444429632082
"Q6AWC2_IDR_493_686",0.207067421488932
"Q6DN90_IDR_1_520",0.452268117602813
"Q6DN90_IDR_875_963",0.547731882397188
"Q6DT37_IDR_1455_1551",0.188751338502702
"Q6DT37_IDR_403_446",0.191725346868172
"Q6DT37_IDR_455_495",0.187634053713367
"Q6DT37_IDR_563_631",0.211610228273473
"Q6DT37_IDR_786_903",0.220279032642285
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.528312684818637
"Q6EMB2_IDR_532_660",0.471687315181363
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.499634714392054
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.479962144910852
"Q8TE67_IDR_400_450",0.520037855089148
"Q8TE68_IDR_159_253",0.327155500346535
"Q8TE68_IDR_431_478",0.315604893741939
"Q8TE68_IDR_536_633",0.357239605911526
"Q8TE73_IDR_1059_1096",0.511811329157766
"Q8TE73_IDR_896_930",0.488188670842234
"Q8TE76_IDR_405_450",0.465993374514955
"Q8TE76_IDR_457_793",0.534006625485045
"Q8TE77_IDR_470_659",0.505842478884058
"Q8TE77_IDR_52_91",0.494157521115942
"Q8TE82_IDR_1_76",0.478605097813995
"Q8TE82_IDR_229_265",0.521394902186005
"Q8TE85_IDR_77_219",0.389655172263142
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.247366111053707
"Q8TEJ3_IDR_1_45",0.225727378426696
"Q8TEJ3_IDR_320_461",0.249995003541621
"Q8TEJ3_IDR_528_821",0.276911506977975
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.499007989150305
"Q8TEL6_IDR_343_373",0.500992010849695
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.315080371528797
"Q8TEP8_IDR_2070_2125",0.350326632946069
"Q8TEP8_IDR_43_1211",0.334592995525133
"Q8TEQ0_IDR_184_389",0.208863510456925
"Q8TEQ0_IDR_407_511",0.279314501905614
"Q8TEQ0_IDR_617_649",0.25890149760138
"Q8TEQ0_IDR_777_813",0.252920490036081
"Q8TEQ6_IDR_1306_1349",0.360618392023245
"Q8TEQ6_IDR_1390_1427",0.314208819314705
"Q8TEQ6_IDR_822_881",0.325172788662049
"Q8TER5_IDR_191_521",0.286619544429833
"Q8TEW8_IDR_593_1205",0.286926080835847
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.320501425657027
"Q8TEY5_IDR_145_183",0.327347754628911
"Q8TEY5_IDR_314_395",0.352150819714062
"Q8TEY7_IDR_129_183",0.496780143626478
"Q8TEY7_IDR_293_473",0.503219856373522
"Q8TF01_IDR_1_33",0.588560271706206
"Q8TF01_IDR_47_805",0.411439728293794
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.496636210527454
"Q8TF17_IDR_9_39",0.503363789472546
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.572647322972687
"Q8TF21_IDR_271_823",0.427352677027313
"Q8TF30_IDR_472_705",0.521657146068269
"Q8TF30_IDR_755_809",0.478342853931731
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.568869762232073
"Q8TF68_IDR_1_260",0.623547441545105
"Q8TF68_IDR_455_543",0.376452558454894
"Q8TF71_IDR_1_61",0.475413768314546
"Q8TF71_IDR_476_515",0.524586231685454
"Q8TF72_IDR_112_1665",0.48176003224568
"Q8TF72_IDR_1688_1777",0.51823996775432
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.5237324674146
"Q8WTP8_IDR_283_325",0.4762675325854
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.507116616096295
"Q8WTQ4_IDR_41_165",0.492883383903705
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.425031801692451
"Q8WTT2_IDR_435_472",0.574968198307549
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.522962881055767
"Q8WTX9_IDR_285_450",0.477037118944233
"Q8WU08_IDR_320_361",0.511171412788073
"Q8WU08_IDR_364_396",0.488828587211927
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.50637654752437
"Q8WU20_IDR_478_508",0.49362345247563
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.335483138179003
"Q8WU90_IDR_265_295",0.366783319806583
"Q8WU90_IDR_297_396",0.297733542014414
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.273849928591564
"Q8WUA4_IDR_765_797",0.350226959277637
"Q8WUA4_IDR_877_911",0.375923112130799
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.280873897612251
"Q8WUQ7_IDR_471_556",0.318578037913101
"Q8WUQ7_IDR_589_624",0.400548064474648
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.191162314599022
"Q8WUY3_IDR_2558_2632",0.192335481948728
"Q8WUY3_IDR_2640_2874",0.175773086339104
"Q8WUY3_IDR_358_936",0.209011064464057
"Q8WUY3_IDR_938_2344",0.231718052649089
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.536134680312221
"Q8WV15_IDR_263_306",0.463865319687779
"Q8WVB6_IDR_321_356",0.257147515373233
"Q8WVB6_IDR_859_921",0.257800363948786
"Q8WVC0_IDR_1_352",0.479076791767574
"Q8WVC0_IDR_523_666",0.520923208232426
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
