"","GO2000112_regulation_of_cellular_macromolecule_biosynthetic_process"
"Q8N9Z0_IDR_77_172",1
"Q8N9Z2_IDR_1_54",0.501216670555044
"Q8N9Z2_IDR_87_176",0.498783329444956
"Q8N9Z9_IDR_260_388",0.592896300834178
"Q8N9Z9_IDR_26_129",0.407103699165822
"Q8NA03_IDR_1_111",0.203755547871075
"Q8NA03_IDR_132_261",0.222749909883635
"Q8NA03_IDR_329_384",0.182867055034426
"Q8NA03_IDR_418_521",0.18596930920273
"Q8NA03_IDR_548_581",0.204658178008134
"Q8NA19_IDR_1_43",0.35042136068045
"Q8NA19_IDR_366_514",0.64957863931955
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.454061208606295
"Q8NA31_IDR_421_673",0.545938791393705
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.331816536607153
"Q8NA47_IDR_262_296",0.342477627604718
"Q8NA47_IDR_531_563",0.325705835788129
"Q8NAM6_IDR_128_308",0.549894003800454
"Q8NAM6_IDR_1_38",0.450105996199546
"Q8NAN2_IDR_288_334",0.442648236872714
"Q8NAN2_IDR_96_200",0.557351763127286
"Q8NAP3_IDR_123_165",0.475289895725329
"Q8NAP3_IDR_176_459",0.262787578346559
"Q8NAP3_IDR_522_970",0.261922525928112
"Q8NAP8_IDR_125_370",0.626336641349276
"Q8NAP8_IDR_402_495",0.373663358650724
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.27373777038694
"Q8NAT2_IDR_693_915",0.461462494662566
"Q8NAT2_IDR_95_126",0.264799734950494
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.506766190785071
"Q8NAV2_IDR_308_365",0.493233809214929
"Q8NAX2_IDR_115_232",0.252261864380491
"Q8NAX2_IDR_1_54",0.230485790275224
"Q8NAX2_IDR_308_349",0.257397997470997
"Q8NBF1_IDR_1_190",0.663173670699375
"Q8NBF1_IDR_298_513",0.336826329300625
"Q8NBF6_IDR_239_378",0.530262875994422
"Q8NBF6_IDR_587_648",0.469737124005578
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.465157095453939
"Q8NBP5_IDR_222_265",0.534842904546061
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.48457875849387
"Q8NBR0_IDR_363_393",0.51542124150613
"Q8NC60_IDR_18_66",0.565129514695989
"Q8NC60_IDR_82_123",0.434870485304011
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.547765989536994
"Q8NC74_IDR_1_103",0.452234010463006
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.473119905381112
"Q8NCA9_IDR_258_323",0.526880094618888
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.362746680784838
"Q8NCD3_IDR_448_748",0.301230506422972
"Q8NCD3_IDR_73_146",0.336022812792191
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.511592331763676
"Q8NCF5_IDR_55_247",0.488407668236324
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.593881387924243
"Q8NCX0_IDR_1_101",0.406118612075757
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.341984238659838
"Q8ND04_IDR_656_739",0.317813005119868
"Q8ND04_IDR_99_132",0.340202756220294
"Q8ND07_IDR_1_39",0.488915676176772
"Q8ND07_IDR_459_497",0.511084323823228
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.363572603138578
"Q8ND24_IDR_425_551",0.360098231827893
"Q8ND24_IDR_610_653",0.276329165033529
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.329719415436457
"Q8ND30_IDR_1_49",0.329781945866316
"Q8ND30_IDR_842_876",0.340498638697228
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.349468061980899
"Q8NDI1_IDR_174_542",0.352929779333979
"Q8NDI1_IDR_544_1075",0.297602158685122
"Q8NDL9_IDR_343_417",0.485902784442725
"Q8NDL9_IDR_600_886",0.514097215557275
"Q8NDM7_IDR_749_785",0.517146115385347
"Q8NDM7_IDR_930_986",0.482853884614652
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.303464689732347
"Q8NDT2_IDR_223_306",0.369018482588158
"Q8NDT2_IDR_554_709",0.327516827679495
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.459118399116236
"Q8NDX1_IDR_1_583",0.540881600883764
"Q8NDX2_IDR_1_64",0.499134551535812
"Q8NDX2_IDR_510_589",0.500865448464188
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.515236917044341
"Q8NEA5_IDR_28_83",0.484763082955659
"Q8NEA6_IDR_1_340",0.616542102730343
"Q8NEA6_IDR_446_666",0.383457897269657
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.509742619109338
"Q8NEB7_IDR_1_35",0.490257380890662
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.499769375163376
"Q8NEG2_IDR_27_72",0.500230624836624
"Q8NEN9_IDR_1107_1154",0.311729394588046
"Q8NEN9_IDR_454_677",0.331600255006886
"Q8NEN9_IDR_886_998",0.356670350405068
"Q8NEP3_IDR_1_85",0.497294332414425
"Q8NEP3_IDR_303_725",0.502705667585575
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.478226622465215
"Q8NER1_IDR_762_839",0.521773377534785
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.460692668023888
"Q8NET4_IDR_1313_1351",0.539307331976112
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.539054505423448
"Q8NET8_IDR_750_790",0.460945494576552
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.0998264852486182
"Q8NEZ4_IDR_4251_4345",0.117067730028612
"Q8NF37_IDR_1_36",0.359297173327254
"Q8NF37_IDR_38_73",0.287418520640406
"Q8NF37_IDR_496_534",0.35328430603234
"Q8NF50_IDR_1234_1287",0.388504201362766
"Q8NF50_IDR_1347_1418",0.321278557487341
"Q8NF50_IDR_420_456",0.290217241149893
"Q8NF64_IDR_1_416",0.386707983760923
"Q8NF64_IDR_685_883",0.613292016239077
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.14789335209931
"Q8NF91_IDR_5763_6086",0.138499966493454
"Q8NFG4_IDR_278_337",0.482016901627853
"Q8NFG4_IDR_30_87",0.517983098372147
"Q8NFH5_IDR_1_171",0.538294715666181
"Q8NFH5_IDR_250_308",0.461705284333819
"Q8NFH8_IDR_142_272",0.575527823303863
"Q8NFH8_IDR_362_617",0.424472176696137
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.463918665626204
"Q8NFJ8_IDR_312_381",0.536081334373796
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.477922868700872
"Q8NFM4_IDR_487_536",0.522077131299127
"Q8NFM7_IDR_2_34",0.318830656051519
"Q8NFM7_IDR_515_548",0.295658045217077
"Q8NFM7_IDR_561_739",0.385511298731404
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.164608468738077
"Q8NFP9_IDR_1_55",0.327434134323675
"Q8NFP9_IDR_1581_1881",0.277857340854362
"Q8NFP9_IDR_951_1328",0.230100056083886
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.231860191653162
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.479395497705043
"Q8NFW9_IDR_25_73",0.520604502294957
"Q8NFY4_IDR_545_662",0.317027283224188
"Q8NFY4_IDR_691_829",0.238185744899253
"Q8NFY4_IDR_832_1070",0.444786971876559
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.23497092034353
"Q8NFZ3_IDR_605_668",0.286217553335236
"Q8NFZ3_IDR_701_816",0.478811526321234
"Q8NFZ4_IDR_613_679",0.517203189814803
"Q8NFZ4_IDR_701_835",0.482796810185197
"Q8NFZ5_IDR_157_207",0.457333686289887
"Q8NFZ5_IDR_330_400",0.542666313710113
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.334273550152064
"Q8NG08_IDR_795_825",0.360683783174728
"Q8NG08_IDR_957_1062",0.305042666673208
"Q8NG27_IDR_122_481",0.483378939031836
"Q8NG27_IDR_37_112",0.516621060968164
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.646060996280036
"Q8NHS3_IDR_245_290",0.353939003719964
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.340561098513665
"Q8NHU6_IDR_850_899",0.322811287374205
"Q8NHU6_IDR_89_231",0.33662761411213
"Q8NHV4_IDR_309_350",0.461284889446374
"Q8NHV4_IDR_354_626",0.538715110553626
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.713795850470915
"Q8NHW3_IDR_319_353",0.286204149529085
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.55132618008555
"Q8NHX4_IDR_161_192",0.44867381991445
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.716986614400942
"Q8NI35_IDR_1328_1418",0.10488187878465
"Q8NI35_IDR_1622_1670",0.108459209562885
"Q8NI35_IDR_1765_1801",0.111683869381856
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.348574496559083
"Q8NI51_IDR_1_84",0.187477991370984
"Q8NI51_IDR_439_513",0.272636025957798
"Q8NI51_IDR_550_627",0.191311486112136
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.50415570621317
"Q8TA86_IDR_1_81",0.49584429378683
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.318825323370839
"Q8TAB3_IDR_805_992",0.34155310426297
"Q8TAB3_IDR_994_1117",0.339621572366192
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.311237523081027
"Q8TAQ2_IDR_545_609",0.267395464884794
"Q8TAQ2_IDR_720_1214",0.421367012034178
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.484819320155966
"Q8TAT2_IDR_149_233",0.515180679844034
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.574018109566473
"Q8TAU0_IDR_235_352",0.425981890433527
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.499792187474257
"Q8TAV0_IDR_231_307",0.500207812525743
"Q8TAW3_IDR_1_44",0.46312634358131
"Q8TBA6_IDR_566_665",0.222095801735598
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.48211905116273
"Q8TBB5_IDR_489_520",0.517880948837271
"Q8TBB6_IDR_436_501",0.466046938944533
"Q8TBB6_IDR_680_771",0.533953061055467
"Q8TBC3_IDR_135_191",0.516778162050424
"Q8TBC3_IDR_606_707",0.483221837949576
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.321346007007343
"Q8TBC5_IDR_1_41",0.298776997703429
"Q8TBC5_IDR_473_510",0.379876995289228
"Q8TBE0_IDR_1_73",0.241508483341272
"Q8TBE0_IDR_461_587",0.344380037130763
"Q8TBE0_IDR_76_348",0.414111479527966
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.355222595101411
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.558076622742648
"Q8TBZ0_IDR_752_833",0.441923377257352
"Q8TBZ3_IDR_322_360",0.403825072012579
"Q8TBZ3_IDR_392_507",0.596174927987421
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.436912822739223
"Q8TBZ6_IDR_277_339",0.563087177260777
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.252365822281765
"Q8TC20_IDR_132_309",0.242239392291804
"Q8TC20_IDR_550_634",0.264635154478645
"Q8TC20_IDR_721_777",0.240759630947786
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.563243240247738
"Q8TC76_IDR_291_339",0.436756759752262
"Q8TC90_IDR_131_196",0.2915507334881
"Q8TC90_IDR_1_72",0.40998226530494
"Q8TC90_IDR_200_364",0.29846700120696
"Q8TC92_IDR_2_55",0.351923673135654
"Q8TC92_IDR_383_436",0.305371691561349
"Q8TC92_IDR_493_561",0.342704635302997
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.396410980852597
"Q8TCJ2_IDR_489_548",0.276612419622459
"Q8TCJ2_IDR_776_826",0.326976599524944
"Q8TCN5_IDR_128_630",0.235797827878951
"Q8TCN5_IDR_13_47",0.407810831469433
"Q8TCN5_IDR_49_124",0.180224127756231
"Q8TCN5_IDR_826_881",0.176167212895385
"Q8TCQ1_IDR_1_75",0.498010178057385
"Q8TCQ1_IDR_244_289",0.501989821942615
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.509918783079517
"Q8TCT7_IDR_506_592",0.490081216920483
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.540026827501593
"Q8TD10_IDR_331_391",0.459973172498407
"Q8TD16_IDR_141_666",0.504728406201182
"Q8TD16_IDR_777_824",0.495271593798818
"Q8TD17_IDR_1_40",0.456422307609283
"Q8TD17_IDR_190_344",0.543577692390717
"Q8TD19_IDR_1_48",0.327983810033839
"Q8TD19_IDR_731_807",0.282159578081472
"Q8TD19_IDR_825_961",0.389856611884689
"Q8TD20_IDR_1_34",0.465558794244295
"Q8TD20_IDR_568_617",0.534441205755705
"Q8TD26_IDR_1_310",0.115556654844146
"Q8TD26_IDR_1316_1385",0.261156819709636
"Q8TD26_IDR_1410_1447",0.150726796754389
"Q8TD26_IDR_1619_2108",0.259303291127168
"Q8TD26_IDR_2110_2715",0.213256437564661
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.515733261328488
"Q8TD31_IDR_675_782",0.484266738671512
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.489579760242158
"Q8TD43_IDR_713_764",0.510420239757842
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.402833996077417
"Q8TDD1_IDR_1_96",0.3467483706882
"Q8TDD1_IDR_578_739",0.363504225500706
"Q8TDD1_IDR_774_881",0.289747403811094
"Q8TDD2_IDR_1_129",0.262408268475873
"Q8TDD2_IDR_173_289",0.480215090036591
"Q8TDD2_IDR_361_431",0.257376641487536
"Q8TDF5_IDR_417_471",0.536862349575255
"Q8TDF5_IDR_481_516",0.463137650424745
"Q8TDF6_IDR_1_35",0.445930493484368
"Q8TDF6_IDR_593_673",0.554069506515632
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.161702670879515
"Q8TDI0_IDR_1203_1252",0.162606359580694
"Q8TDI0_IDR_1328_1405",0.179130549322178
"Q8TDI0_IDR_1532_1699",0.195622744545717
"Q8TDI0_IDR_200_341",0.140318966884714
"Q8TDI0_IDR_651_681",0.160618708787181
"Q8TDI7_IDR_1_157",0.46917618895771
"Q8TDI7_IDR_800_906",0.53082381104229
"Q8TDN2_IDR_56_92",0.488055582608022
"Q8TDN4_IDR_1_317",0.626896867805409
"Q8TDN4_IDR_410_443",0.373103132194591
"Q8TDN6_IDR_1_53",0.294559109660124
"Q8TDN6_IDR_271_306",0.319808017141825
"Q8TDN6_IDR_309_353",0.385632873198051
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.521392776227647
"Q8TDS5_IDR_374_423",0.478607223772353
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.308932510268957
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.521402800338178
"Q68BL8_IDR_183_486",0.478597199661822
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.33973397779184
"Q68CP9_IDR_473_531",0.160227241398118
"Q68CP9_IDR_535_569",0.153059103319845
"Q68CP9_IDR_603_1629",0.346979677490196
"Q68CQ1_IDR_1_193",0.545852482982341
"Q68CQ1_IDR_195_239",0.454147517017659
"Q68CQ4_IDR_1_75",0.47664714585861
"Q68CQ4_IDR_78_186",0.52335285414139
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.509928379372682
"Q68CR1_IDR_1_33",0.490071620627318
"Q68DE3_IDR_2199_2245",0.251598160840272
"Q68DH5_IDR_1_94",0.531666467955051
"Q68DH5_IDR_582_695",0.468333532044949
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.39744470335852
"Q68DQ2_IDR_1480_1759",0.305805944789055
"Q68DQ2_IDR_1768_2281",0.296749351852426
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.230408091979274
"Q68DX3_IDR_190_305",0.254885938482938
"Q68DX3_IDR_679_768",0.245761667561698
"Q68DX3_IDR_864_939",0.268944301976091
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.498775713203516
"Q6A163_IDR_1_31",0.492168660471259
"Q6AHZ1_IDR_1155_1222",0.230749993830015
"Q6AHZ1_IDR_350_443",0.277608286765368
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.470258547507346
"Q6AI14_IDR_602_798",0.529741452492654
"Q6AI39_IDR_25_722",0.356307770795931
"Q6AI39_IDR_800_1002",0.251429871427308
"Q6A162_IDR_398_429",0.501224286796484
"Q6A163_IDR_411_455",0.507831339528741
"Q6AHZ1_IDR_1236_1310",0.224621930051373
"Q6AHZ1_IDR_464_881",0.267019789353245
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.228924988024238
"Q6AI39_IDR_741_796",0.163337369752523
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.257471111930887
"Q6AWC2_IDR_425_488",0.190565641433623
"Q6AWC2_IDR_493_686",0.20049893923121
"Q6DN90_IDR_1_520",0.476104491387789
"Q6DN90_IDR_875_963",0.523895508612211
"Q6DT37_IDR_1455_1551",0.203412119409506
"Q6DT37_IDR_403_446",0.196912234449431
"Q6DT37_IDR_455_495",0.191559924786452
"Q6DT37_IDR_563_631",0.210421960971975
"Q6DT37_IDR_786_903",0.197693760382636
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.48424817159455
"Q6EMB2_IDR_532_660",0.51575182840545
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.581145192437961
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.494508624185888
"Q8TE67_IDR_400_450",0.505491375814112
"Q8TE68_IDR_159_253",0.350617148940291
"Q8TE68_IDR_431_478",0.356992086788156
"Q8TE68_IDR_536_633",0.292390764271552
"Q8TE73_IDR_1059_1096",0.442335417719854
"Q8TE73_IDR_896_930",0.557664582280146
"Q8TE76_IDR_405_450",0.456702654789389
"Q8TE76_IDR_457_793",0.543297345210611
"Q8TE77_IDR_470_659",0.434019691065895
"Q8TE77_IDR_52_91",0.565980308934105
"Q8TE82_IDR_1_76",0.497053316977973
"Q8TE82_IDR_229_265",0.502946683022027
"Q8TE85_IDR_77_219",0.363459398110466
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.246915201296194
"Q8TEJ3_IDR_1_45",0.230964136152335
"Q8TEJ3_IDR_320_461",0.238303243259222
"Q8TEJ3_IDR_528_821",0.283817419292249
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.488065670433416
"Q8TEL6_IDR_343_373",0.511934329566584
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.293965140479138
"Q8TEP8_IDR_2070_2125",0.358401004977562
"Q8TEP8_IDR_43_1211",0.3476338545433
"Q8TEQ0_IDR_184_389",0.185569300251719
"Q8TEQ0_IDR_407_511",0.237545692344783
"Q8TEQ0_IDR_617_649",0.356283926408465
"Q8TEQ0_IDR_777_813",0.220601080995033
"Q8TEQ6_IDR_1306_1349",0.303103631380059
"Q8TEQ6_IDR_1390_1427",0.323490921097518
"Q8TEQ6_IDR_822_881",0.373405447522423
"Q8TER5_IDR_191_521",0.329798630513312
"Q8TEW8_IDR_593_1205",0.413634758858973
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.31723489991633
"Q8TEY5_IDR_145_183",0.343325136346789
"Q8TEY5_IDR_314_395",0.339439963736881
"Q8TEY7_IDR_129_183",0.468098555084673
"Q8TEY7_IDR_293_473",0.531901444915326
"Q8TF01_IDR_1_33",0.402293946289439
"Q8TF01_IDR_47_805",0.597706053710561
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.533409723228715
"Q8TF17_IDR_9_39",0.466590276771285
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.504608251682891
"Q8TF21_IDR_271_823",0.495391748317109
"Q8TF30_IDR_472_705",0.570581625662332
"Q8TF30_IDR_755_809",0.429418374337668
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.465309046074769
"Q8TF68_IDR_1_260",0.66185414782318
"Q8TF68_IDR_455_543",0.33814585217682
"Q8TF71_IDR_1_61",0.459116850700572
"Q8TF71_IDR_476_515",0.540883149299428
"Q8TF72_IDR_112_1665",0.529761782321377
"Q8TF72_IDR_1688_1777",0.470238217678623
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.509103930011429
"Q8WTP8_IDR_283_325",0.490896069988571
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.48290913009602
"Q8WTQ4_IDR_41_165",0.51709086990398
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.482317137003939
"Q8WTT2_IDR_435_472",0.517682862996062
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.467913760834511
"Q8WTX9_IDR_285_450",0.532086239165489
"Q8WU08_IDR_320_361",0.49528540680712
"Q8WU08_IDR_364_396",0.50471459319288
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.617625857299844
"Q8WU20_IDR_478_508",0.382374142700156
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.302335971276048
"Q8WU90_IDR_265_295",0.39329866609902
"Q8WU90_IDR_297_396",0.304365362624932
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.284809262340278
"Q8WUA4_IDR_765_797",0.345893568242409
"Q8WUA4_IDR_877_911",0.369297169417314
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.428212049502928
"Q8WUQ7_IDR_471_556",0.310286666124428
"Q8WUQ7_IDR_589_624",0.261501284372644
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.240194465570124
"Q8WUY3_IDR_2558_2632",0.168474309773091
"Q8WUY3_IDR_2640_2874",0.211283085810963
"Q8WUY3_IDR_358_936",0.135404653201836
"Q8WUY3_IDR_938_2344",0.244643485643986
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.445110201494026
"Q8WV15_IDR_263_306",0.554889798505974
"Q8WVB6_IDR_321_356",0.267150724060896
"Q8WVB6_IDR_859_921",0.257661805790526
"Q8WVC0_IDR_1_352",0.541899820244681
"Q8WVC0_IDR_523_666",0.458100179755319
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
