"","GO0097659_nucleic_acid_templated_transcription"
"Q8N9Z2_IDR_1_54",0.50819915441326
"Q8N9Z2_IDR_87_176",0.49180084558674
"Q8N9Z9_IDR_260_388",0.611862759894355
"Q8N9Z9_IDR_26_129",0.388137240105645
"Q8NA03_IDR_1_111",0.204910791372876
"Q8NA03_IDR_132_261",0.225198144747294
"Q8NA03_IDR_329_384",0.179862496186954
"Q8NA03_IDR_418_521",0.185117611222147
"Q8NA03_IDR_548_581",0.204910956470729
"Q8NA19_IDR_1_43",0.33882578949853
"Q8NA19_IDR_366_514",0.66117421050147
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.463645924266475
"Q8NA31_IDR_421_673",0.536354075733525
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.333597042401969
"Q8NA47_IDR_262_296",0.343683959959991
"Q8NA47_IDR_531_563",0.322718997638039
"Q8NAM6_IDR_128_308",0.545265988421475
"Q8NAM6_IDR_1_38",0.454734011578524
"Q8NAN2_IDR_288_334",0.467873149385769
"Q8NAN2_IDR_96_200",0.53212685061423
"Q8NAP3_IDR_123_165",0.485477283641204
"Q8NAP3_IDR_176_459",0.272637387898226
"Q8NAP3_IDR_522_970",0.24188532846057
"Q8NAP8_IDR_125_370",0.624667521714426
"Q8NAP8_IDR_402_495",0.375332478285574
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.26339727553473
"Q8NAT2_IDR_693_915",0.484267483424657
"Q8NAT2_IDR_95_126",0.252335241040614
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.510550722132253
"Q8NAV2_IDR_308_365",0.489449277867747
"Q8NAX2_IDR_115_232",0.254879729130492
"Q8NAX2_IDR_1_54",0.232113875496379
"Q8NAX2_IDR_308_349",0.255170621164115
"Q8NBF1_IDR_1_190",0.676735357761778
"Q8NBF1_IDR_298_513",0.323264642238222
"Q8NBF6_IDR_239_378",0.544270277921804
"Q8NBF6_IDR_587_648",0.455729722078196
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.466175525526831
"Q8NBP5_IDR_222_265",0.533824474473169
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.479450084679813
"Q8NBR0_IDR_363_393",0.520549915320187
"Q8NC60_IDR_18_66",0.582540505770961
"Q8NC60_IDR_82_123",0.417459494229039
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.562810353956363
"Q8NC74_IDR_1_103",0.437189646043637
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.478413181830967
"Q8NCA9_IDR_258_323",0.521586818169033
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.35435199152865
"Q8NCD3_IDR_448_748",0.304738047704952
"Q8NCD3_IDR_73_146",0.340909960766398
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.504407054510973
"Q8NCF5_IDR_55_247",0.495592945489027
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.586977630265721
"Q8NCX0_IDR_1_101",0.413022369734279
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.348891057331349
"Q8ND04_IDR_656_739",0.319640721376768
"Q8ND04_IDR_99_132",0.331468221291883
"Q8ND07_IDR_1_39",0.492135622833108
"Q8ND07_IDR_459_497",0.507864377166892
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.35292799348897
"Q8ND24_IDR_425_551",0.376064905120027
"Q8ND24_IDR_610_653",0.271007101391003
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.33262515262571
"Q8ND30_IDR_1_49",0.335446016868717
"Q8ND30_IDR_842_876",0.331928830505573
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.351026221286318
"Q8NDI1_IDR_174_542",0.358838007801447
"Q8NDI1_IDR_544_1075",0.290135770912235
"Q8NDL9_IDR_343_417",0.493327860692253
"Q8NDL9_IDR_600_886",0.506672139307747
"Q8NDM7_IDR_749_785",0.519060790720773
"Q8NDM7_IDR_930_986",0.480939209279227
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.300654117225531
"Q8NDT2_IDR_223_306",0.36222169880574
"Q8NDT2_IDR_554_709",0.337124183968729
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.444719691832588
"Q8NDX1_IDR_1_583",0.555280308167412
"Q8NDX2_IDR_1_64",0.505151091636838
"Q8NDX2_IDR_510_589",0.494848908363162
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.51792173108142
"Q8NEA5_IDR_28_83",0.482078268918579
"Q8NEA6_IDR_1_340",0.615880900865011
"Q8NEA6_IDR_446_666",0.384119099134989
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.507577638564757
"Q8NEB7_IDR_1_35",0.492422361435242
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.505794608916551
"Q8NEG2_IDR_27_72",0.494205391083449
"Q8NEN9_IDR_1107_1154",0.31623451058504
"Q8NEN9_IDR_454_677",0.331042031210692
"Q8NEN9_IDR_886_998",0.352723458204268
"Q8NEP3_IDR_1_85",0.475947775059774
"Q8NEP3_IDR_303_725",0.524052224940226
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.467702617063102
"Q8NER1_IDR_762_839",0.532297382936898
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.464382681719062
"Q8NET4_IDR_1313_1351",0.535617318280938
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.546312276201698
"Q8NET8_IDR_750_790",0.453687723798302
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.0985818285729244
"Q8NEZ4_IDR_4251_4345",0.120648642263138
"Q8NF37_IDR_1_36",0.363241605286607
"Q8NF37_IDR_38_73",0.289732507948126
"Q8NF37_IDR_496_534",0.347025886765268
"Q8NF50_IDR_1234_1287",0.37913999531657
"Q8NF50_IDR_1347_1418",0.319884955234146
"Q8NF50_IDR_420_456",0.300975049449283
"Q8NF64_IDR_1_416",0.366658790538126
"Q8NF64_IDR_685_883",0.633341209461874
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.148141915844528
"Q8NF91_IDR_5763_6086",0.139447113248052
"Q8NFG4_IDR_278_337",0.486716880150384
"Q8NFG4_IDR_30_87",0.513283119849616
"Q8NFH5_IDR_1_171",0.53900188137962
"Q8NFH5_IDR_250_308",0.46099811862038
"Q8NFH8_IDR_142_272",0.565437221706444
"Q8NFH8_IDR_362_617",0.434562778293556
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.472776675637847
"Q8NFJ8_IDR_312_381",0.527223324362153
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.479983659147017
"Q8NFM4_IDR_487_536",0.520016340852983
"Q8NFM7_IDR_2_34",0.309424720101324
"Q8NFM7_IDR_515_548",0.284988509607344
"Q8NFM7_IDR_561_739",0.405586770291332
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.164094801060412
"Q8NFP9_IDR_1_55",0.332899473807557
"Q8NFP9_IDR_1581_1881",0.270467462102768
"Q8NFP9_IDR_951_1328",0.232538263029263
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.23573539003168
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.4979008406373
"Q8NFW9_IDR_25_73",0.5020991593627
"Q8NFY4_IDR_545_662",0.317605071190983
"Q8NFY4_IDR_691_829",0.233924530102305
"Q8NFY4_IDR_832_1070",0.448470398706712
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.234631551155984
"Q8NFZ3_IDR_605_668",0.27600311359479
"Q8NFZ3_IDR_701_816",0.489365335249226
"Q8NFZ4_IDR_613_679",0.508478203932259
"Q8NFZ4_IDR_701_835",0.491521796067741
"Q8NFZ5_IDR_157_207",0.442225428811835
"Q8NFZ5_IDR_330_400",0.557774571188165
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.333948840164508
"Q8NG08_IDR_795_825",0.359793743043447
"Q8NG08_IDR_957_1062",0.306257416792045
"Q8NG27_IDR_122_481",0.489421804534143
"Q8NG27_IDR_37_112",0.510578195465857
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.642622640140336
"Q8NHS3_IDR_245_290",0.357377359859664
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.348405698659097
"Q8NHU6_IDR_850_899",0.320746937670714
"Q8NHU6_IDR_89_231",0.330847363670189
"Q8NHV4_IDR_309_350",0.456712639843596
"Q8NHV4_IDR_354_626",0.543287360156404
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.72398564273461
"Q8NHW3_IDR_319_353",0.27601435726539
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.557208399919949
"Q8NHX4_IDR_161_192",0.442791600080051
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.701971713061037
"Q8NI35_IDR_1328_1418",0.103970599111585
"Q8NI35_IDR_1622_1670",0.11215004840264
"Q8NI35_IDR_1765_1801",0.108914095413495
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.34079723082544
"Q8NI51_IDR_1_84",0.188514410092452
"Q8NI51_IDR_439_513",0.27557579205507
"Q8NI51_IDR_550_627",0.195112567027038
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.492621352041931
"Q8TA86_IDR_1_81",0.507378647958069
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.317642389683021
"Q8TAB3_IDR_805_992",0.343869481865901
"Q8TAB3_IDR_994_1117",0.338488128451078
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.304941405643807
"Q8TAQ2_IDR_545_609",0.259944333595067
"Q8TAQ2_IDR_720_1214",0.435114260761126
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.49145772310032
"Q8TAT2_IDR_149_233",0.50854227689968
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.611039209169787
"Q8TAU0_IDR_235_352",0.388960790830213
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.498592942448627
"Q8TAV0_IDR_231_307",0.501407057551373
"Q8TAW3_IDR_1_44",0.458048544055355
"Q8TBA6_IDR_566_665",0.21466199254898
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.476080084438024
"Q8TBB5_IDR_489_520",0.523919915561976
"Q8TBB6_IDR_436_501",0.460964891589155
"Q8TBB6_IDR_680_771",0.539035108410845
"Q8TBC3_IDR_135_191",0.519260223247295
"Q8TBC3_IDR_606_707",0.480739776752705
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.313012337075166
"Q8TBC5_IDR_1_41",0.314082375194765
"Q8TBC5_IDR_473_510",0.372905287730069
"Q8TBE0_IDR_1_73",0.233018354868679
"Q8TBE0_IDR_461_587",0.342280493578753
"Q8TBE0_IDR_76_348",0.424701151552568
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.353286732268896
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.565041012551352
"Q8TBZ0_IDR_752_833",0.434958987448648
"Q8TBZ3_IDR_322_360",0.420883108363236
"Q8TBZ3_IDR_392_507",0.579116891636764
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.425783853257004
"Q8TBZ6_IDR_277_339",0.574216146742996
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.251667853900908
"Q8TC20_IDR_132_309",0.239476840386726
"Q8TC20_IDR_550_634",0.27298115449675
"Q8TC20_IDR_721_777",0.235874151215616
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.570183579716074
"Q8TC76_IDR_291_339",0.429816420283926
"Q8TC90_IDR_131_196",0.279131466250471
"Q8TC90_IDR_1_72",0.410470777713638
"Q8TC90_IDR_200_364",0.310397756035891
"Q8TC92_IDR_2_55",0.348085548175134
"Q8TC92_IDR_383_436",0.3023789972112
"Q8TC92_IDR_493_561",0.349535454613666
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.395046135338569
"Q8TCJ2_IDR_489_548",0.28312793476639
"Q8TCJ2_IDR_776_826",0.321825929895041
"Q8TCN5_IDR_128_630",0.242908833811871
"Q8TCN5_IDR_13_47",0.407841292561979
"Q8TCN5_IDR_49_124",0.178714937725052
"Q8TCN5_IDR_826_881",0.170534935901098
"Q8TCQ1_IDR_1_75",0.503755092949857
"Q8TCQ1_IDR_244_289",0.496244907050143
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.506940559409489
"Q8TCT7_IDR_506_592",0.493059440590511
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.529754764132639
"Q8TD10_IDR_331_391",0.470245235867361
"Q8TD16_IDR_141_666",0.518905089542635
"Q8TD16_IDR_777_824",0.481094910457365
"Q8TD17_IDR_1_40",0.445736901894798
"Q8TD17_IDR_190_344",0.554263098105202
"Q8TD19_IDR_1_48",0.318858855765747
"Q8TD19_IDR_731_807",0.273921678831023
"Q8TD19_IDR_825_961",0.40721946540323
"Q8TD20_IDR_1_34",0.468224803093526
"Q8TD20_IDR_568_617",0.531775196906474
"Q8TD26_IDR_1_310",0.113004899213624
"Q8TD26_IDR_1316_1385",0.255264930302369
"Q8TD26_IDR_1410_1447",0.150575160283304
"Q8TD26_IDR_1619_2108",0.279537607491295
"Q8TD26_IDR_2110_2715",0.201617402709407
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.530795685030784
"Q8TD31_IDR_675_782",0.469204314969216
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.498426656409991
"Q8TD43_IDR_713_764",0.501573343590009
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.402418834626713
"Q8TDD1_IDR_1_96",0.358740720918187
"Q8TDD1_IDR_578_739",0.357381120328157
"Q8TDD1_IDR_774_881",0.283878158753656
"Q8TDD2_IDR_1_129",0.265339767572287
"Q8TDD2_IDR_173_289",0.471617719082455
"Q8TDD2_IDR_361_431",0.263042513345258
"Q8TDF5_IDR_417_471",0.545330902961229
"Q8TDF5_IDR_481_516",0.454669097038771
"Q8TDF6_IDR_1_35",0.450959298837369
"Q8TDF6_IDR_593_673",0.549040701162631
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.154931179319601
"Q8TDI0_IDR_1203_1252",0.162652164891778
"Q8TDI0_IDR_1328_1405",0.18120491626073
"Q8TDI0_IDR_1532_1699",0.201768273207008
"Q8TDI0_IDR_200_341",0.13721393233812
"Q8TDI0_IDR_651_681",0.162229533982763
"Q8TDI7_IDR_1_157",0.476778147085795
"Q8TDI7_IDR_800_906",0.523221852914206
"Q8TDN2_IDR_56_92",0.486850514100669
"Q8TDN4_IDR_1_317",0.626769752881442
"Q8TDN4_IDR_410_443",0.373230247118558
"Q8TDN6_IDR_1_53",0.284768331646012
"Q8TDN6_IDR_271_306",0.317667107337144
"Q8TDN6_IDR_309_353",0.397564561016844
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.52363681853475
"Q8TDS5_IDR_374_423",0.47636318146525
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.301589312892031
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.524758721666777
"Q68BL8_IDR_183_486",0.475241278333224
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.353391213487991
"Q68CP9_IDR_473_531",0.158824298308151
"Q68CP9_IDR_535_569",0.148958466444319
"Q68CP9_IDR_603_1629",0.338826021759538
"Q68CQ1_IDR_1_193",0.545347217686772
"Q68CQ1_IDR_195_239",0.454652782313228
"Q68CQ4_IDR_1_75",0.458328417332842
"Q68CQ4_IDR_78_186",0.541671582667158
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.512160923201306
"Q68CR1_IDR_1_33",0.487839076798694
"Q68DE3_IDR_2199_2245",0.258034121763963
"Q68DH5_IDR_1_94",0.538094009635162
"Q68DH5_IDR_582_695",0.461905990364838
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.386177866751038
"Q68DQ2_IDR_1480_1759",0.327044061747581
"Q68DQ2_IDR_1768_2281",0.28677807150138
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.236578662052697
"Q68DX3_IDR_190_305",0.256203549446725
"Q68DX3_IDR_679_768",0.243882598740554
"Q68DX3_IDR_864_939",0.263335189760025
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.502520755449406
"Q6A163_IDR_1_31",0.498666957288368
"Q6AHZ1_IDR_1155_1222",0.228323496061769
"Q6AHZ1_IDR_350_443",0.279721978124523
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.469774769157238
"Q6AI14_IDR_602_798",0.530225230842762
"Q6AI39_IDR_25_722",0.340490186362514
"Q6AI39_IDR_800_1002",0.264491178280755
"Q6A162_IDR_398_429",0.497479244550594
"Q6A163_IDR_411_455",0.501333042711632
"Q6AHZ1_IDR_1236_1310",0.222728910513368
"Q6AHZ1_IDR_464_881",0.26922561530034
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.231515941099523
"Q6AI39_IDR_741_796",0.163502694257208
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.25588780323861
"Q6AWC2_IDR_425_488",0.184587115845154
"Q6AWC2_IDR_493_686",0.211320291438133
"Q6DN90_IDR_1_520",0.470232549830564
"Q6DN90_IDR_875_963",0.529767450169436
"Q6DT37_IDR_1455_1551",0.198879571530533
"Q6DT37_IDR_403_446",0.194365442653434
"Q6DT37_IDR_455_495",0.195917323222943
"Q6DT37_IDR_563_631",0.207025818589886
"Q6DT37_IDR_786_903",0.203811844003203
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.478968745279125
"Q6EMB2_IDR_532_660",0.521031254720875
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.567991944035005
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.498505834191436
"Q8TE67_IDR_400_450",0.501494165808564
"Q8TE68_IDR_159_253",0.347549516886429
"Q8TE68_IDR_431_478",0.359532648466531
"Q8TE68_IDR_536_633",0.29291783464704
"Q8TE73_IDR_1059_1096",0.441551221483761
"Q8TE73_IDR_896_930",0.558448778516239
"Q8TE76_IDR_405_450",0.444866063264333
"Q8TE76_IDR_457_793",0.555133936735667
"Q8TE77_IDR_470_659",0.442684190749216
"Q8TE77_IDR_52_91",0.557315809250784
"Q8TE82_IDR_1_76",0.496594684124389
"Q8TE82_IDR_229_265",0.503405315875611
"Q8TE85_IDR_77_219",0.363202312255912
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.24569183010548
"Q8TEJ3_IDR_1_45",0.222604815746806
"Q8TEJ3_IDR_320_461",0.244627246545374
"Q8TEJ3_IDR_528_821",0.28707610760234
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.504091412743823
"Q8TEL6_IDR_343_373",0.495908587256177
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.288537545604502
"Q8TEP8_IDR_2070_2125",0.352591514030286
"Q8TEP8_IDR_43_1211",0.358870940365213
"Q8TEQ0_IDR_184_389",0.184578794876838
"Q8TEQ0_IDR_407_511",0.240652553955021
"Q8TEQ0_IDR_617_649",0.353576889868172
"Q8TEQ0_IDR_777_813",0.221191761299969
"Q8TEQ6_IDR_1306_1349",0.305845480196678
"Q8TEQ6_IDR_1390_1427",0.313844937565858
"Q8TEQ6_IDR_822_881",0.380309582237464
"Q8TER5_IDR_191_521",0.342633347022882
"Q8TEW8_IDR_593_1205",0.402853600745866
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.318744871515872
"Q8TEY5_IDR_145_183",0.349038547659194
"Q8TEY5_IDR_314_395",0.332216580824934
"Q8TEY7_IDR_129_183",0.470807107455651
"Q8TEY7_IDR_293_473",0.529192892544349
"Q8TF01_IDR_1_33",0.399748932791142
"Q8TF01_IDR_47_805",0.600251067208858
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.548983265875836
"Q8TF17_IDR_9_39",0.451016734124164
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.501781764692213
"Q8TF21_IDR_271_823",0.498218235307787
"Q8TF30_IDR_472_705",0.576743392538184
"Q8TF30_IDR_755_809",0.423256607461816
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.469643297706136
"Q8TF68_IDR_1_260",0.666186909605956
"Q8TF68_IDR_455_543",0.333813090394044
"Q8TF71_IDR_1_61",0.461766956602304
"Q8TF71_IDR_476_515",0.538233043397696
"Q8TF72_IDR_112_1665",0.528414067013892
"Q8TF72_IDR_1688_1777",0.471585932986108
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.505451071434627
"Q8WTP8_IDR_283_325",0.494548928565373
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.490478705540926
"Q8WTQ4_IDR_41_165",0.509521294459074
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.493170079594629
"Q8WTT2_IDR_435_472",0.506829920405371
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.4754977066858
"Q8WTX9_IDR_285_450",0.5245022933142
"Q8WU08_IDR_320_361",0.500344801093882
"Q8WU08_IDR_364_396",0.499655198906118
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.633409529738179
"Q8WU20_IDR_478_508",0.366590470261821
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.288705966488705
"Q8WU90_IDR_265_295",0.400668702062976
"Q8WU90_IDR_297_396",0.310625331448319
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.283989836243695
"Q8WUA4_IDR_765_797",0.342411688627701
"Q8WUA4_IDR_877_911",0.373598475128604
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.434728726096848
"Q8WUQ7_IDR_471_556",0.321957203688694
"Q8WUQ7_IDR_589_624",0.243314070214458
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.243145854177266
"Q8WUY3_IDR_2558_2632",0.176060531135001
"Q8WUY3_IDR_2640_2874",0.209249502034652
"Q8WUY3_IDR_358_936",0.136881377879528
"Q8WUY3_IDR_938_2344",0.234662734773554
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.447188994897727
"Q8WV15_IDR_263_306",0.552811005102273
"Q8WVB6_IDR_321_356",0.262843496995998
"Q8WVB6_IDR_859_921",0.253617171738582
"Q8WVC0_IDR_1_352",0.544270814407025
"Q8WVC0_IDR_523_666",0.455729185592975
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
