"","GO0005815_microtubule_organizing_center"
"Q8N9Z2_IDR_1_54",0.492854771160808
"Q8N9Z2_IDR_87_176",0.507145228839192
"Q8N9Z9_IDR_260_388",0.536527543775449
"Q8N9Z9_IDR_26_129",0.463472456224551
"Q8NA03_IDR_1_111",0.209639575126937
"Q8NA03_IDR_132_261",0.195471037918831
"Q8NA03_IDR_329_384",0.214602628066573
"Q8NA03_IDR_418_521",0.199127940732475
"Q8NA03_IDR_548_581",0.181158818155184
"Q8NA19_IDR_1_43",0.516832887638751
"Q8NA19_IDR_366_514",0.483167112361249
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.458059428299811
"Q8NA31_IDR_421_673",0.541940571700189
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.323764675642315
"Q8NA47_IDR_262_296",0.328929615265424
"Q8NA47_IDR_531_563",0.347305709092262
"Q8NAM6_IDR_128_308",0.489624176509617
"Q8NAM6_IDR_1_38",0.510375823490383
"Q8NAN2_IDR_288_334",0.515393920400805
"Q8NAN2_IDR_96_200",0.484606079599195
"Q8NAP3_IDR_123_165",0.34971576814659
"Q8NAP3_IDR_176_459",0.334282334181977
"Q8NAP3_IDR_522_970",0.316001897671433
"Q8NAP8_IDR_125_370",0.512572772848848
"Q8NAP8_IDR_402_495",0.487427227151152
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.330285425768757
"Q8NAT2_IDR_693_915",0.37995692263604
"Q8NAT2_IDR_95_126",0.289757651595203
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.514101766071797
"Q8NAV2_IDR_308_365",0.485898233928203
"Q8NAX2_IDR_115_232",0.247203202531999
"Q8NAX2_IDR_1_54",0.258392316492247
"Q8NAX2_IDR_308_349",0.245022584684325
"Q8NBF1_IDR_1_190",0.409447192712617
"Q8NBF1_IDR_298_513",0.590552807287383
"Q8NBF6_IDR_239_378",0.512158225288549
"Q8NBF6_IDR_587_648",0.487841774711451
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.468489172497903
"Q8NBP5_IDR_222_265",0.531510827502097
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.498660055814032
"Q8NBR0_IDR_363_393",0.501339944185968
"Q8NC60_IDR_18_66",0.449043438940033
"Q8NC60_IDR_82_123",0.550956561059967
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.448308086036136
"Q8NC74_IDR_1_103",0.551691913963864
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.479208600755161
"Q8NCA9_IDR_258_323",0.520791399244839
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.334664673695646
"Q8NCD3_IDR_448_748",0.327903733262984
"Q8NCD3_IDR_73_146",0.33743159304137
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.451872420933432
"Q8NCF5_IDR_55_247",0.548127579066568
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.518894071469455
"Q8NCX0_IDR_1_101",0.481105928530545
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.329401213474518
"Q8ND04_IDR_656_739",0.353134350286182
"Q8ND04_IDR_99_132",0.3174644362393
"Q8ND07_IDR_1_39",0.510592559380514
"Q8ND07_IDR_459_497",0.489407440619486
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.353783703482063
"Q8ND24_IDR_425_551",0.328454204937543
"Q8ND24_IDR_610_653",0.317762091580395
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.601603295211781
"Q8ND30_IDR_1_49",0.199915119389877
"Q8ND30_IDR_842_876",0.198481585398342
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.32470882501492
"Q8NDI1_IDR_174_542",0.297779807569979
"Q8NDI1_IDR_544_1075",0.377511367415101
"Q8NDL9_IDR_343_417",0.515288218608621
"Q8NDL9_IDR_600_886",0.484711781391379
"Q8NDM7_IDR_749_785",0.501445935094801
"Q8NDM7_IDR_930_986",0.498554064905198
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.316214702158819
"Q8NDT2_IDR_223_306",0.35089367820523
"Q8NDT2_IDR_554_709",0.332891619635951
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.505821752403535
"Q8NDX1_IDR_1_583",0.494178247596465
"Q8NDX2_IDR_1_64",0.507067768079388
"Q8NDX2_IDR_510_589",0.492932231920612
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.512289332780917
"Q8NEA5_IDR_28_83",0.487710667219083
"Q8NEA6_IDR_1_340",0.474781641773919
"Q8NEA6_IDR_446_666",0.525218358226081
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.532109722788474
"Q8NEB7_IDR_1_35",0.467890277211526
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.564034883716214
"Q8NEG2_IDR_27_72",0.435965116283786
"Q8NEN9_IDR_1107_1154",0.336822673317876
"Q8NEN9_IDR_454_677",0.345775164205061
"Q8NEN9_IDR_886_998",0.317402162477063
"Q8NEP3_IDR_1_85",0.453750799409561
"Q8NEP3_IDR_303_725",0.546249200590439
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.471027385506214
"Q8NER1_IDR_762_839",0.528972614493786
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.479843749330486
"Q8NET4_IDR_1313_1351",0.520156250669514
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.474970485498946
"Q8NET8_IDR_750_790",0.525029514501054
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.111226535490811
"Q8NEZ4_IDR_4251_4345",0.122130999553212
"Q8NF37_IDR_1_36",0.342163389983835
"Q8NF37_IDR_38_73",0.338569426501364
"Q8NF37_IDR_496_534",0.3192671835148
"Q8NF50_IDR_1234_1287",0.309424945333541
"Q8NF50_IDR_1347_1418",0.350595752154208
"Q8NF50_IDR_420_456",0.339979302512251
"Q8NF64_IDR_1_416",0.485668596442909
"Q8NF64_IDR_685_883",0.514331403557091
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.137570542226507
"Q8NF91_IDR_5763_6086",0.198801308416418
"Q8NFG4_IDR_278_337",0.516030497521702
"Q8NFG4_IDR_30_87",0.483969502478298
"Q8NFH5_IDR_1_171",0.468344146069236
"Q8NFH5_IDR_250_308",0.531655853930764
"Q8NFH8_IDR_142_272",0.488123914939106
"Q8NFH8_IDR_362_617",0.511876085060894
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.509063680281432
"Q8NFJ8_IDR_312_381",0.490936319718568
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.512165508498519
"Q8NFM4_IDR_487_536",0.487834491501481
"Q8NFM7_IDR_2_34",0.300219822363964
"Q8NFM7_IDR_515_548",0.330990394423454
"Q8NFM7_IDR_561_739",0.368789783212581
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.27672895125813
"Q8NFP9_IDR_1_55",0.221308765015493
"Q8NFP9_IDR_1581_1881",0.260137499730094
"Q8NFP9_IDR_951_1328",0.241824783996283
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.252442638256144
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.54529663991896
"Q8NFW9_IDR_25_73",0.45470336008104
"Q8NFY4_IDR_545_662",0.315456599294781
"Q8NFY4_IDR_691_829",0.359746663821143
"Q8NFY4_IDR_832_1070",0.324796736884076
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.330074795900403
"Q8NFZ3_IDR_605_668",0.337034474318377
"Q8NFZ3_IDR_701_816",0.33289072978122
"Q8NFZ4_IDR_613_679",0.502565593313245
"Q8NFZ4_IDR_701_835",0.497434406686755
"Q8NFZ5_IDR_157_207",0.486925685141149
"Q8NFZ5_IDR_330_400",0.513074314858851
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.337456693101425
"Q8NG08_IDR_795_825",0.332335907659426
"Q8NG08_IDR_957_1062",0.330207399239149
"Q8NG27_IDR_122_481",0.485663122643241
"Q8NG27_IDR_37_112",0.514336877356758
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.515860870084786
"Q8NHS3_IDR_245_290",0.484139129915214
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.358574359129083
"Q8NHU6_IDR_850_899",0.315261657633348
"Q8NHU6_IDR_89_231",0.326163983237569
"Q8NHV4_IDR_309_350",0.445643763490063
"Q8NHV4_IDR_354_626",0.554356236509937
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.610562205849248
"Q8NHW3_IDR_319_353",0.389437794150752
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.520168845136266
"Q8NHX4_IDR_161_192",0.479831154863734
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.489231421350827
"Q8NI35_IDR_1328_1418",0.106316025197971
"Q8NI35_IDR_1622_1670",0.11482407991547
"Q8NI35_IDR_1765_1801",0.0982195201730503
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.278362640101544
"Q8NI51_IDR_1_84",0.248208873968032
"Q8NI51_IDR_439_513",0.243255641941922
"Q8NI51_IDR_550_627",0.230172843988502
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.522273163326617
"Q8TA86_IDR_1_81",0.477726836673383
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.340116246802939
"Q8TAB3_IDR_805_992",0.333482883238449
"Q8TAB3_IDR_994_1117",0.326400869958612
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.282323030833706
"Q8TAQ2_IDR_545_609",0.280212925052913
"Q8TAQ2_IDR_720_1214",0.437464044113381
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.504162724124136
"Q8TAT2_IDR_149_233",0.495837275875864
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.557900222848308
"Q8TAU0_IDR_235_352",0.442099777151692
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.495280667305634
"Q8TAV0_IDR_231_307",0.504719332694366
"Q8TAW3_IDR_1_44",0.501144058344659
"Q8TBA6_IDR_566_665",0.211386639501991
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.50828991194322
"Q8TBB5_IDR_489_520",0.49171008805678
"Q8TBB6_IDR_436_501",0.488810423337876
"Q8TBB6_IDR_680_771",0.511189576662124
"Q8TBC3_IDR_135_191",0.510058289461965
"Q8TBC3_IDR_606_707",0.489941710538035
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.350287518699314
"Q8TBC5_IDR_1_41",0.336298418493011
"Q8TBC5_IDR_473_510",0.313414062807675
"Q8TBE0_IDR_1_73",0.318754466923893
"Q8TBE0_IDR_461_587",0.329317078825856
"Q8TBE0_IDR_76_348",0.351928454250251
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.322502376064422
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.517451216548747
"Q8TBZ0_IDR_752_833",0.482548783451253
"Q8TBZ3_IDR_322_360",0.521470748772565
"Q8TBZ3_IDR_392_507",0.478529251227435
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.546438193080955
"Q8TBZ6_IDR_277_339",0.453561806919045
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.237913377359196
"Q8TC20_IDR_132_309",0.276806535445644
"Q8TC20_IDR_550_634",0.256578964887805
"Q8TC20_IDR_721_777",0.228701122307355
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.499971273847194
"Q8TC76_IDR_291_339",0.500028726152806
"Q8TC90_IDR_131_196",0.333807879160018
"Q8TC90_IDR_1_72",0.338211244632955
"Q8TC90_IDR_200_364",0.327980876207027
"Q8TC92_IDR_2_55",0.328155717132827
"Q8TC92_IDR_383_436",0.317277339662229
"Q8TC92_IDR_493_561",0.354566943204944
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.283436926426664
"Q8TCJ2_IDR_489_548",0.340239945466
"Q8TCJ2_IDR_776_826",0.376323128107336
"Q8TCN5_IDR_128_630",0.262348480003826
"Q8TCN5_IDR_13_47",0.255018952802772
"Q8TCN5_IDR_49_124",0.242191945643803
"Q8TCN5_IDR_826_881",0.240440621549598
"Q8TCQ1_IDR_1_75",0.523516789034764
"Q8TCQ1_IDR_244_289",0.476483210965236
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.502935417144869
"Q8TCT7_IDR_506_592",0.497064582855131
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.50078606128111
"Q8TD10_IDR_331_391",0.49921393871889
"Q8TD16_IDR_141_666",0.799638633519083
"Q8TD16_IDR_777_824",0.200361366480917
"Q8TD17_IDR_1_40",0.50281263688146
"Q8TD17_IDR_190_344",0.49718736311854
"Q8TD19_IDR_1_48",0.295521911915128
"Q8TD19_IDR_731_807",0.315800963439318
"Q8TD19_IDR_825_961",0.388677124645555
"Q8TD20_IDR_1_34",0.471465972292522
"Q8TD20_IDR_568_617",0.528534027707478
"Q8TD26_IDR_1_310",0.20192393810568
"Q8TD26_IDR_1316_1385",0.197237675289677
"Q8TD26_IDR_1410_1447",0.198448745166618
"Q8TD26_IDR_1619_2108",0.223156535337165
"Q8TD26_IDR_2110_2715",0.179233106100859
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.580736955217487
"Q8TD31_IDR_675_782",0.419263044782513
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.505637470799924
"Q8TD43_IDR_713_764",0.494362529200076
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.464562873069355
"Q8TDD1_IDR_1_96",0.358625362219996
"Q8TDD1_IDR_578_739",0.359950494975779
"Q8TDD1_IDR_774_881",0.281424142804225
"Q8TDD2_IDR_1_129",0.314330736670591
"Q8TDD2_IDR_173_289",0.332250840692105
"Q8TDD2_IDR_361_431",0.353418422637304
"Q8TDF5_IDR_417_471",0.4895379944451
"Q8TDF5_IDR_481_516",0.5104620055549
"Q8TDF6_IDR_1_35",0.503946865352908
"Q8TDF6_IDR_593_673",0.496053134647092
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.155038639353487
"Q8TDI0_IDR_1203_1252",0.16121871450404
"Q8TDI0_IDR_1328_1405",0.155100086648002
"Q8TDI0_IDR_1532_1699",0.201932335342666
"Q8TDI0_IDR_200_341",0.157093420302034
"Q8TDI0_IDR_651_681",0.16961680384977
"Q8TDI7_IDR_1_157",0.507982358473255
"Q8TDI7_IDR_800_906",0.492017641526745
"Q8TDN2_IDR_56_92",0.504810835025387
"Q8TDN4_IDR_1_317",0.508029196714272
"Q8TDN4_IDR_410_443",0.491970803285728
"Q8TDN6_IDR_1_53",0.312978434024239
"Q8TDN6_IDR_271_306",0.345244832928795
"Q8TDN6_IDR_309_353",0.341776733046966
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.481794421651955
"Q8TDS5_IDR_374_423",0.518205578348045
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.313789855199546
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.44860632421969
"Q68BL8_IDR_183_486",0.55139367578031
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.257550275397739
"Q68CP9_IDR_473_531",0.250519342538967
"Q68CP9_IDR_535_569",0.245672463580294
"Q68CP9_IDR_603_1629",0.246257918483
"Q68CQ1_IDR_1_193",0.511608827736323
"Q68CQ1_IDR_195_239",0.488391172263678
"Q68CQ4_IDR_1_75",0.501137066140027
"Q68CQ4_IDR_78_186",0.498862933859973
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.505501029639283
"Q68CR1_IDR_1_33",0.494498970360717
"Q68DE3_IDR_2199_2245",0.322305106596757
"Q68DH5_IDR_1_94",0.485448291344289
"Q68DH5_IDR_582_695",0.514551708655711
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.340685755158053
"Q68DQ2_IDR_1480_1759",0.288476801141692
"Q68DQ2_IDR_1768_2281",0.370837443700255
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.245451487934066
"Q68DX3_IDR_190_305",0.259752692864826
"Q68DX3_IDR_679_768",0.240534507199527
"Q68DX3_IDR_864_939",0.254261312001581
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.49890587542561
"Q6A163_IDR_1_31",0.508004401191195
"Q6AHZ1_IDR_1155_1222",0.240525062359265
"Q6AHZ1_IDR_350_443",0.228426640842537
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.441705690298349
"Q6AI14_IDR_602_798",0.558294309701651
"Q6AI39_IDR_25_722",0.237843590564831
"Q6AI39_IDR_800_1002",0.264039339570328
"Q6A162_IDR_398_429",0.50109412457439
"Q6A163_IDR_411_455",0.491995598808805
"Q6AHZ1_IDR_1236_1310",0.227630213374215
"Q6AHZ1_IDR_464_881",0.303418083423983
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.243514871186391
"Q6AI39_IDR_741_796",0.25460219867845
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.196315567202122
"Q6AWC2_IDR_425_488",0.188816989406909
"Q6AWC2_IDR_493_686",0.177781139335037
"Q6DN90_IDR_1_520",0.562746784528584
"Q6DN90_IDR_875_963",0.437253215471416
"Q6DT37_IDR_1455_1551",0.17863753814685
"Q6DT37_IDR_403_446",0.201930600627325
"Q6DT37_IDR_455_495",0.204605987076854
"Q6DT37_IDR_563_631",0.218251994177329
"Q6DT37_IDR_786_903",0.196573879971641
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.465799044891818
"Q6EMB2_IDR_532_660",0.534200955108182
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.542912740624296
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.501514786415025
"Q8TE67_IDR_400_450",0.498485213584975
"Q8TE68_IDR_159_253",0.328214708098488
"Q8TE68_IDR_431_478",0.33295335671832
"Q8TE68_IDR_536_633",0.338831935183192
"Q8TE73_IDR_1059_1096",0.501836073649989
"Q8TE73_IDR_896_930",0.498163926350011
"Q8TE76_IDR_405_450",0.490017901221938
"Q8TE76_IDR_457_793",0.509982098778063
"Q8TE77_IDR_470_659",0.485071378973926
"Q8TE77_IDR_52_91",0.514928621026074
"Q8TE82_IDR_1_76",0.482414048453566
"Q8TE82_IDR_229_265",0.517585951546434
"Q8TE85_IDR_77_219",0.351319531442626
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.238862686306858
"Q8TEJ3_IDR_1_45",0.261485675766409
"Q8TEJ3_IDR_320_461",0.265065578412028
"Q8TEJ3_IDR_528_821",0.234586059514706
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.484153231711725
"Q8TEL6_IDR_343_373",0.515846768288275
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.310060611356547
"Q8TEP8_IDR_2070_2125",0.332768964535002
"Q8TEP8_IDR_43_1211",0.357170424108451
"Q8TEQ0_IDR_184_389",0.248642709820704
"Q8TEQ0_IDR_407_511",0.271770473234063
"Q8TEQ0_IDR_617_649",0.24213995959913
"Q8TEQ0_IDR_777_813",0.237446857346103
"Q8TEQ6_IDR_1306_1349",0.327137360311715
"Q8TEQ6_IDR_1390_1427",0.331876989430391
"Q8TEQ6_IDR_822_881",0.340985650257893
"Q8TER5_IDR_191_521",0.340600623737156
"Q8TEW8_IDR_593_1205",0.348351620714815
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.316848461160322
"Q8TEY5_IDR_145_183",0.356195368830711
"Q8TEY5_IDR_314_395",0.326956170008966
"Q8TEY7_IDR_129_183",0.511856488191004
"Q8TEY7_IDR_293_473",0.488143511808996
"Q8TF01_IDR_1_33",0.459074686565827
"Q8TF01_IDR_47_805",0.540925313434173
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.503754221246465
"Q8TF17_IDR_9_39",0.496245778753535
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.3223844938934
"Q8TF21_IDR_271_823",0.6776155061066
"Q8TF30_IDR_472_705",0.5648711234301
"Q8TF30_IDR_755_809",0.4351288765699
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.47006304282105
"Q8TF68_IDR_1_260",0.494620728633767
"Q8TF68_IDR_455_543",0.505379271366233
"Q8TF71_IDR_1_61",0.500389275150398
"Q8TF71_IDR_476_515",0.499610724849602
"Q8TF72_IDR_112_1665",0.484480964279863
"Q8TF72_IDR_1688_1777",0.515519035720137
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.516874095710788
"Q8WTP8_IDR_283_325",0.483125904289212
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.437104599099202
"Q8WTQ4_IDR_41_165",0.562895400900798
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.562087290649306
"Q8WTT2_IDR_435_472",0.437912709350694
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.480438264748577
"Q8WTX9_IDR_285_450",0.519561735251423
"Q8WU08_IDR_320_361",0.488633424373724
"Q8WU08_IDR_364_396",0.511366575626276
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.486724672362571
"Q8WU20_IDR_478_508",0.513275327637429
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.341352851771468
"Q8WU90_IDR_265_295",0.34346174229181
"Q8WU90_IDR_297_396",0.315185405936722
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.343966987211351
"Q8WUA4_IDR_765_797",0.318330698860547
"Q8WUA4_IDR_877_911",0.337702313928101
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.370892243376178
"Q8WUQ7_IDR_471_556",0.329310956146215
"Q8WUQ7_IDR_589_624",0.299796800477607
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.185141322385233
"Q8WUY3_IDR_2558_2632",0.192161153009301
"Q8WUY3_IDR_2640_2874",0.191853469680139
"Q8WUY3_IDR_358_936",0.159253108373466
"Q8WUY3_IDR_938_2344",0.27159094655186
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.508631800541784
"Q8WV15_IDR_263_306",0.491368199458216
"Q8WVB6_IDR_321_356",0.261732425392473
"Q8WVB6_IDR_859_921",0.240384473547936
"Q8WVC0_IDR_1_352",0.490462276465717
"Q8WVC0_IDR_523_666",0.509537723534283
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
