"","GO0004175_endopeptidase_activity"
"Q8N9Z2_IDR_1_54",0.478198507085578
"Q8N9Z2_IDR_87_176",0.521801492914422
"Q8N9Z9_IDR_260_388",0.510673460176865
"Q8N9Z9_IDR_26_129",0.489326539823135
"Q8NA03_IDR_1_111",0.196697045495146
"Q8NA03_IDR_132_261",0.201004319134491
"Q8NA03_IDR_329_384",0.201036495502331
"Q8NA03_IDR_418_521",0.198650634469771
"Q8NA03_IDR_548_581",0.202611505398261
"Q8NA19_IDR_1_43",0.502420314671219
"Q8NA19_IDR_366_514",0.497579685328781
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.512291938487592
"Q8NA31_IDR_421_673",0.487708061512408
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.331431777449067
"Q8NA47_IDR_262_296",0.339725479394644
"Q8NA47_IDR_531_563",0.328842743156289
"Q8NAM6_IDR_128_308",0.503827290279027
"Q8NAM6_IDR_1_38",0.496172709720973
"Q8NAN2_IDR_288_334",0.502300357063856
"Q8NAN2_IDR_96_200",0.497699642936144
"Q8NAP3_IDR_123_165",0.355126209245405
"Q8NAP3_IDR_176_459",0.343605457774689
"Q8NAP3_IDR_522_970",0.301268332979906
"Q8NAP8_IDR_125_370",0.505498482307318
"Q8NAP8_IDR_402_495",0.494501517692682
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.333976597968921
"Q8NAT2_IDR_693_915",0.327578366344746
"Q8NAT2_IDR_95_126",0.338445035686332
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.496728427585881
"Q8NAV2_IDR_308_365",0.503271572414119
"Q8NAX2_IDR_115_232",0.23502086807974
"Q8NAX2_IDR_1_54",0.259842120442218
"Q8NAX2_IDR_308_349",0.25556165837828
"Q8NBF1_IDR_1_190",0.4722632442003
"Q8NBF1_IDR_298_513",0.5277367557997
"Q8NBF6_IDR_239_378",0.49420687022824
"Q8NBF6_IDR_587_648",0.50579312977176
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.516720962430835
"Q8NBP5_IDR_222_265",0.483279037569165
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.490803497720216
"Q8NBR0_IDR_363_393",0.509196502279784
"Q8NC60_IDR_18_66",0.503831105623953
"Q8NC60_IDR_82_123",0.496168894376047
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.508092964979839
"Q8NC74_IDR_1_103",0.491907035020161
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.495925297899356
"Q8NCA9_IDR_258_323",0.504074702100644
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.323085436970286
"Q8NCD3_IDR_448_748",0.336993056367209
"Q8NCD3_IDR_73_146",0.339921506662505
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.485328433576304
"Q8NCF5_IDR_55_247",0.514671566423696
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.503000548013851
"Q8NCX0_IDR_1_101",0.496999451986149
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.350040553771522
"Q8ND04_IDR_656_739",0.345473869415741
"Q8ND04_IDR_99_132",0.304485576812737
"Q8ND07_IDR_1_39",0.499291116420546
"Q8ND07_IDR_459_497",0.500708883579454
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.313227134426911
"Q8ND24_IDR_425_551",0.345762416397168
"Q8ND24_IDR_610_653",0.341010449175921
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.32377432067074
"Q8ND30_IDR_1_49",0.335222156934162
"Q8ND30_IDR_842_876",0.341003522395099
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.339308829296181
"Q8NDI1_IDR_174_542",0.360412462479267
"Q8NDI1_IDR_544_1075",0.300278708224552
"Q8NDL9_IDR_343_417",0.531548414503262
"Q8NDL9_IDR_600_886",0.468451585496738
"Q8NDM7_IDR_749_785",0.498408768408251
"Q8NDM7_IDR_930_986",0.501591231591749
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.303916591089937
"Q8NDT2_IDR_223_306",0.350598327992014
"Q8NDT2_IDR_554_709",0.345485080918049
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.509571341626518
"Q8NDX1_IDR_1_583",0.490428658373482
"Q8NDX2_IDR_1_64",0.502856037551463
"Q8NDX2_IDR_510_589",0.497143962448537
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.501895487540411
"Q8NEA5_IDR_28_83",0.498104512459589
"Q8NEA6_IDR_1_340",0.482188635094145
"Q8NEA6_IDR_446_666",0.517811364905855
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.449547596988831
"Q8NEB7_IDR_1_35",0.550452403011169
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.503323373663714
"Q8NEG2_IDR_27_72",0.496676626336286
"Q8NEN9_IDR_1107_1154",0.336010848280109
"Q8NEN9_IDR_454_677",0.352802150647661
"Q8NEN9_IDR_886_998",0.311187001072229
"Q8NEP3_IDR_1_85",0.497235701975352
"Q8NEP3_IDR_303_725",0.502764298024648
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.495674671018308
"Q8NER1_IDR_762_839",0.504325328981692
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.505457240879234
"Q8NET4_IDR_1313_1351",0.494542759120766
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.488798740053026
"Q8NET8_IDR_750_790",0.511201259946974
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.112606080664036
"Q8NEZ4_IDR_4251_4345",0.117015826903272
"Q8NF37_IDR_1_36",0.29954604799312
"Q8NF37_IDR_38_73",0.354926266262274
"Q8NF37_IDR_496_534",0.345527685744606
"Q8NF50_IDR_1234_1287",0.333915078927521
"Q8NF50_IDR_1347_1418",0.332399067826564
"Q8NF50_IDR_420_456",0.333685853245915
"Q8NF64_IDR_1_416",0.486586703277629
"Q8NF64_IDR_685_883",0.513413296722371
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.166216668168921
"Q8NF91_IDR_5763_6086",0.156151334660393
"Q8NFG4_IDR_278_337",0.497469218889145
"Q8NFG4_IDR_30_87",0.502530781110855
"Q8NFH5_IDR_1_171",0.468443665841033
"Q8NFH5_IDR_250_308",0.531556334158967
"Q8NFH8_IDR_142_272",0.504569173803802
"Q8NFH8_IDR_362_617",0.495430826196198
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.49367337413767
"Q8NFJ8_IDR_312_381",0.50632662586233
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.495092928995903
"Q8NFM4_IDR_487_536",0.504907071004097
"Q8NFM7_IDR_2_34",0.329191491316284
"Q8NFM7_IDR_515_548",0.350266997718984
"Q8NFM7_IDR_561_739",0.320541510964732
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.272375027191362
"Q8NFP9_IDR_1_55",0.228110796804077
"Q8NFP9_IDR_1581_1881",0.248797470449127
"Q8NFP9_IDR_951_1328",0.250716705555434
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.250800623798851
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.484130393357375
"Q8NFW9_IDR_25_73",0.515869606642625
"Q8NFY4_IDR_545_662",0.329391254784105
"Q8NFY4_IDR_691_829",0.335621265568548
"Q8NFY4_IDR_832_1070",0.334987479647348
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.342756249572704
"Q8NFZ3_IDR_605_668",0.33044407002637
"Q8NFZ3_IDR_701_816",0.326799680400927
"Q8NFZ4_IDR_613_679",0.499478988273774
"Q8NFZ4_IDR_701_835",0.500521011726226
"Q8NFZ5_IDR_157_207",0.479447210279009
"Q8NFZ5_IDR_330_400",0.520552789720992
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.337366771323479
"Q8NG08_IDR_795_825",0.335824548307105
"Q8NG08_IDR_957_1062",0.326808680369416
"Q8NG27_IDR_122_481",0.472105639833109
"Q8NG27_IDR_37_112",0.527894360166891
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.482140477613654
"Q8NHS3_IDR_245_290",0.517859522386346
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.365854947009424
"Q8NHU6_IDR_850_899",0.315190504251677
"Q8NHU6_IDR_89_231",0.318954548738899
"Q8NHV4_IDR_309_350",0.470810422386832
"Q8NHV4_IDR_354_626",0.529189577613168
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.539174736480753
"Q8NHW3_IDR_319_353",0.460825263519247
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.495260941452477
"Q8NHX4_IDR_161_192",0.504739058547523
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.448526349970803
"Q8NI35_IDR_1328_1418",0.123363470237802
"Q8NI35_IDR_1622_1670",0.106716648428846
"Q8NI35_IDR_1765_1801",0.111671190810885
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.239549085447167
"Q8NI51_IDR_1_84",0.253198404532294
"Q8NI51_IDR_439_513",0.260581841068844
"Q8NI51_IDR_550_627",0.246670668951694
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.494924066634677
"Q8TA86_IDR_1_81",0.505075933365323
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.307277891621573
"Q8TAB3_IDR_805_992",0.390419110216592
"Q8TAB3_IDR_994_1117",0.302302998161834
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.338606820726424
"Q8TAQ2_IDR_545_609",0.3387611312119
"Q8TAQ2_IDR_720_1214",0.322632048061676
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.576539363985176
"Q8TAT2_IDR_149_233",0.423460636014824
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.528668495527275
"Q8TAU0_IDR_235_352",0.471331504472725
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.497865638901283
"Q8TAV0_IDR_231_307",0.502134361098717
"Q8TAW3_IDR_1_44",0.501588340843738
"Q8TBA6_IDR_566_665",0.259746728089632
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.500698009190311
"Q8TBB5_IDR_489_520",0.499301990809689
"Q8TBB6_IDR_436_501",0.486567221108077
"Q8TBB6_IDR_680_771",0.513432778891923
"Q8TBC3_IDR_135_191",0.485608595697515
"Q8TBC3_IDR_606_707",0.514391404302485
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.335696753682527
"Q8TBC5_IDR_1_41",0.345729104119392
"Q8TBC5_IDR_473_510",0.318574142198081
"Q8TBE0_IDR_1_73",0.332616192728509
"Q8TBE0_IDR_461_587",0.332925835120177
"Q8TBE0_IDR_76_348",0.334457972151314
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.33222948646366
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.500025886181137
"Q8TBZ0_IDR_752_833",0.499974113818863
"Q8TBZ3_IDR_322_360",0.542003185563253
"Q8TBZ3_IDR_392_507",0.457996814436747
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.480937594839776
"Q8TBZ6_IDR_277_339",0.519062405160224
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.24244387027907
"Q8TC20_IDR_132_309",0.245324513464205
"Q8TC20_IDR_550_634",0.258711357037819
"Q8TC20_IDR_721_777",0.253520259218906
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.470482441995388
"Q8TC76_IDR_291_339",0.529517558004612
"Q8TC90_IDR_131_196",0.332952336668572
"Q8TC90_IDR_1_72",0.349198655233792
"Q8TC90_IDR_200_364",0.317849008097636
"Q8TC92_IDR_2_55",0.329623095842413
"Q8TC92_IDR_383_436",0.339633899587866
"Q8TC92_IDR_493_561",0.330743004569721
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.287629560836302
"Q8TCJ2_IDR_489_548",0.382231120676819
"Q8TCJ2_IDR_776_826",0.330139318486879
"Q8TCN5_IDR_128_630",0.243549972796075
"Q8TCN5_IDR_13_47",0.263018827756137
"Q8TCN5_IDR_49_124",0.234242911472324
"Q8TCN5_IDR_826_881",0.259188287975464
"Q8TCQ1_IDR_1_75",0.474659031451646
"Q8TCQ1_IDR_244_289",0.525340968548355
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.443962132432237
"Q8TCT7_IDR_506_592",0.556037867567763
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.494611449923311
"Q8TD10_IDR_331_391",0.505388550076689
"Q8TD16_IDR_141_666",0.484777702305207
"Q8TD16_IDR_777_824",0.515222297694793
"Q8TD17_IDR_1_40",0.492944896151161
"Q8TD17_IDR_190_344",0.507055103848839
"Q8TD19_IDR_1_48",0.30232077541589
"Q8TD19_IDR_731_807",0.352563537154039
"Q8TD19_IDR_825_961",0.345115687430071
"Q8TD20_IDR_1_34",0.499248308198324
"Q8TD20_IDR_568_617",0.500751691801676
"Q8TD26_IDR_1_310",0.199532417127205
"Q8TD26_IDR_1316_1385",0.189179349000904
"Q8TD26_IDR_1410_1447",0.207567843097291
"Q8TD26_IDR_1619_2108",0.192692895456192
"Q8TD26_IDR_2110_2715",0.211027495318409
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.497529027451987
"Q8TD31_IDR_675_782",0.502470972548013
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.495648016625533
"Q8TD43_IDR_713_764",0.504351983374467
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.50384973782996
"Q8TDD1_IDR_1_96",0.353283704525418
"Q8TDD1_IDR_578_739",0.338064348873606
"Q8TDD1_IDR_774_881",0.308651946600976
"Q8TDD2_IDR_1_129",0.311702615407635
"Q8TDD2_IDR_173_289",0.319916575775938
"Q8TDD2_IDR_361_431",0.368380808816427
"Q8TDF5_IDR_417_471",0.472936586186959
"Q8TDF5_IDR_481_516",0.527063413813041
"Q8TDF6_IDR_1_35",0.502627069765792
"Q8TDF6_IDR_593_673",0.497372930234208
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.151370977323445
"Q8TDI0_IDR_1203_1252",0.169063782466309
"Q8TDI0_IDR_1328_1405",0.171538087192026
"Q8TDI0_IDR_1532_1699",0.170413605758923
"Q8TDI0_IDR_200_341",0.16618082969514
"Q8TDI0_IDR_651_681",0.171432717564159
"Q8TDI7_IDR_1_157",0.49891937254512
"Q8TDI7_IDR_800_906",0.50108062745488
"Q8TDN2_IDR_56_92",0.506065278296208
"Q8TDN4_IDR_1_317",0.456878373713886
"Q8TDN4_IDR_410_443",0.543121626286114
"Q8TDN6_IDR_1_53",0.312714868050305
"Q8TDN6_IDR_271_306",0.336084950734281
"Q8TDN6_IDR_309_353",0.351200181215414
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.48297297765772
"Q8TDS5_IDR_374_423",0.51702702234228
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.3338829012368
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.525045269478118
"Q68BL8_IDR_183_486",0.474954730521881
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.253522190850265
"Q68CP9_IDR_473_531",0.256199026408251
"Q68CP9_IDR_535_569",0.252251842393644
"Q68CP9_IDR_603_1629",0.23802694034784
"Q68CQ1_IDR_1_193",0.491492692919206
"Q68CQ1_IDR_195_239",0.508507307080794
"Q68CQ4_IDR_1_75",0.527719425559257
"Q68CQ4_IDR_78_186",0.472280574440743
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.496853036924719
"Q68CR1_IDR_1_33",0.503146963075281
"Q68DE3_IDR_2199_2245",0.352993470273951
"Q68DH5_IDR_1_94",0.498632921222404
"Q68DH5_IDR_582_695",0.501367078777596
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.322411182973947
"Q68DQ2_IDR_1480_1759",0.350691199210593
"Q68DQ2_IDR_1768_2281",0.32689761781546
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.257632223848962
"Q68DX3_IDR_190_305",0.242721937632411
"Q68DX3_IDR_679_768",0.249019199152054
"Q68DX3_IDR_864_939",0.250626639366572
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.489518158668403
"Q6A163_IDR_1_31",0.493755653625606
"Q6AHZ1_IDR_1155_1222",0.253564914355819
"Q6AHZ1_IDR_350_443",0.254616223612785
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.561287430700876
"Q6AI14_IDR_602_798",0.438712569299124
"Q6AI39_IDR_25_722",0.238028726630504
"Q6AI39_IDR_800_1002",0.246382486589398
"Q6A162_IDR_398_429",0.510481841331597
"Q6A163_IDR_411_455",0.506244346374394
"Q6AHZ1_IDR_1236_1310",0.25248272340954
"Q6AHZ1_IDR_464_881",0.239336138621856
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.260072289960458
"Q6AI39_IDR_741_796",0.25551649681964
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.203304549742954
"Q6AWC2_IDR_425_488",0.199538514281577
"Q6AWC2_IDR_493_686",0.194283744789838
"Q6DN90_IDR_1_520",0.466331734379949
"Q6DN90_IDR_875_963",0.533668265620051
"Q6DT37_IDR_1455_1551",0.199303037703896
"Q6DT37_IDR_403_446",0.197130837057768
"Q6DT37_IDR_455_495",0.199341077393372
"Q6DT37_IDR_563_631",0.200479240791482
"Q6DT37_IDR_786_903",0.203745807053483
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.497471885483196
"Q6EMB2_IDR_532_660",0.502528114516804
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.47488076254288
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.504685228052997
"Q8TE67_IDR_400_450",0.495314771947003
"Q8TE68_IDR_159_253",0.336017328119219
"Q8TE68_IDR_431_478",0.331607674586138
"Q8TE68_IDR_536_633",0.332374997294643
"Q8TE73_IDR_1059_1096",0.497337026428184
"Q8TE73_IDR_896_930",0.502662973571816
"Q8TE76_IDR_405_450",0.508163661589429
"Q8TE76_IDR_457_793",0.491836338410571
"Q8TE77_IDR_470_659",0.492879384413416
"Q8TE77_IDR_52_91",0.507120615586584
"Q8TE82_IDR_1_76",0.464476201126844
"Q8TE82_IDR_229_265",0.535523798873156
"Q8TE85_IDR_77_219",0.328425577498007
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.249650686225209
"Q8TEJ3_IDR_1_45",0.231791313335707
"Q8TEJ3_IDR_320_461",0.266985366541702
"Q8TEJ3_IDR_528_821",0.251572633897383
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.485098839274102
"Q8TEL6_IDR_343_373",0.514901160725898
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.337184592494882
"Q8TEP8_IDR_2070_2125",0.364924613475513
"Q8TEP8_IDR_43_1211",0.297890794029605
"Q8TEQ0_IDR_184_389",0.239598733424576
"Q8TEQ0_IDR_407_511",0.247928130862457
"Q8TEQ0_IDR_617_649",0.257218320416041
"Q8TEQ0_IDR_777_813",0.255254815296926
"Q8TEQ6_IDR_1306_1349",0.342488207476829
"Q8TEQ6_IDR_1390_1427",0.327850092102121
"Q8TEQ6_IDR_822_881",0.329661700421049
"Q8TER5_IDR_191_521",0.343730752899983
"Q8TEW8_IDR_593_1205",0.313727749563474
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.314717874463444
"Q8TEY5_IDR_145_183",0.34677827066564
"Q8TEY5_IDR_314_395",0.338503854870915
"Q8TEY7_IDR_129_183",0.530360160968027
"Q8TEY7_IDR_293_473",0.469639839031973
"Q8TF01_IDR_1_33",0.509915160341503
"Q8TF01_IDR_47_805",0.490084839658497
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.487051434912613
"Q8TF17_IDR_9_39",0.512948565087387
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.518670605305588
"Q8TF21_IDR_271_823",0.481329394694412
"Q8TF30_IDR_472_705",0.508563100343023
"Q8TF30_IDR_755_809",0.491436899656977
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.512033611314905
"Q8TF68_IDR_1_260",0.500156254006911
"Q8TF68_IDR_455_543",0.499843745993089
"Q8TF71_IDR_1_61",0.503395564485959
"Q8TF71_IDR_476_515",0.496604435514041
"Q8TF72_IDR_112_1665",0.482916570313388
"Q8TF72_IDR_1688_1777",0.517083429686611
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.499408124785488
"Q8WTP8_IDR_283_325",0.500591875214511
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.504649448587911
"Q8WTQ4_IDR_41_165",0.495350551412089
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.486154044868022
"Q8WTT2_IDR_435_472",0.513845955131978
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.504012377225189
"Q8WTX9_IDR_285_450",0.495987622774811
"Q8WU08_IDR_320_361",0.50500748863897
"Q8WU08_IDR_364_396",0.49499251136103
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.477478454639529
"Q8WU20_IDR_478_508",0.522521545360471
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.329522030928234
"Q8WU90_IDR_265_295",0.339498843031476
"Q8WU90_IDR_297_396",0.33097912604029
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.326877632740697
"Q8WUA4_IDR_765_797",0.341218797746155
"Q8WUA4_IDR_877_911",0.331903569513148
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.318116733599016
"Q8WUQ7_IDR_471_556",0.337768866060642
"Q8WUQ7_IDR_589_624",0.344114400340342
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.207426113002162
"Q8WUY3_IDR_2558_2632",0.207585707936123
"Q8WUY3_IDR_2640_2874",0.199827384940103
"Q8WUY3_IDR_358_936",0.197568070950351
"Q8WUY3_IDR_938_2344",0.187592723171261
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.518620434242761
"Q8WV15_IDR_263_306",0.481379565757239
"Q8WVB6_IDR_321_356",0.249641313777217
"Q8WVB6_IDR_859_921",0.247583347946022
"Q8WVC0_IDR_1_352",0.516668224371911
"Q8WVC0_IDR_523_666",0.483331775628089
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
