"","GO0007018_microtubule_based_movement"
"Q8N9Z2_IDR_1_54",0.503806098209638
"Q8N9Z2_IDR_87_176",0.496193901790362
"Q8N9Z9_IDR_260_388",0.49740791507299
"Q8N9Z9_IDR_26_129",0.50259208492701
"Q8NA03_IDR_1_111",0.208857183652358
"Q8NA03_IDR_132_261",0.20994770844192
"Q8NA03_IDR_329_384",0.20444869230035
"Q8NA03_IDR_418_521",0.190681967483339
"Q8NA03_IDR_548_581",0.186064448122033
"Q8NA19_IDR_1_43",0.526426703755498
"Q8NA19_IDR_366_514",0.473573296244502
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.515441249007017
"Q8NA31_IDR_421_673",0.484558750992983
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.358168666901222
"Q8NA47_IDR_262_296",0.316067160986516
"Q8NA47_IDR_531_563",0.325764172112262
"Q8NAM6_IDR_128_308",0.496437069909514
"Q8NAM6_IDR_1_38",0.503562930090486
"Q8NAN2_IDR_288_334",0.532330902838327
"Q8NAN2_IDR_96_200",0.467669097161673
"Q8NAP3_IDR_123_165",0.342390326933349
"Q8NAP3_IDR_176_459",0.321550008890388
"Q8NAP3_IDR_522_970",0.336059664176262
"Q8NAP8_IDR_125_370",0.485023498269224
"Q8NAP8_IDR_402_495",0.514976501730776
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.32110813923731
"Q8NAT2_IDR_693_915",0.391630850921565
"Q8NAT2_IDR_95_126",0.287261009841124
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.508139495024075
"Q8NAV2_IDR_308_365",0.491860504975925
"Q8NAX2_IDR_115_232",0.247086350555587
"Q8NAX2_IDR_1_54",0.242908507881651
"Q8NAX2_IDR_308_349",0.252410451514418
"Q8NBF1_IDR_1_190",0.485202257234719
"Q8NBF1_IDR_298_513",0.514797742765281
"Q8NBF6_IDR_239_378",0.555292973096805
"Q8NBF6_IDR_587_648",0.444707026903195
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.489655957832848
"Q8NBP5_IDR_222_265",0.510344042167152
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.483674624840677
"Q8NBR0_IDR_363_393",0.516325375159323
"Q8NC60_IDR_18_66",0.428589340502901
"Q8NC60_IDR_82_123",0.571410659497099
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.483257000863647
"Q8NC74_IDR_1_103",0.516742999136353
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.476904244461692
"Q8NCA9_IDR_258_323",0.523095755538308
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.324300688901866
"Q8NCD3_IDR_448_748",0.326777129909974
"Q8NCD3_IDR_73_146",0.348922181188159
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.460088330137571
"Q8NCF5_IDR_55_247",0.539911669862429
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.524102644024295
"Q8NCX0_IDR_1_101",0.475897355975705
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.332599848563033
"Q8ND04_IDR_656_739",0.350687870700836
"Q8ND04_IDR_99_132",0.31671228073613
"Q8ND07_IDR_1_39",0.486017244099288
"Q8ND07_IDR_459_497",0.513982755900712
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.362241236172683
"Q8ND24_IDR_425_551",0.322525134618531
"Q8ND24_IDR_610_653",0.315233629208786
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.505947717167891
"Q8ND30_IDR_1_49",0.246828842009652
"Q8ND30_IDR_842_876",0.247223440822457
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.271186107160722
"Q8NDI1_IDR_174_542",0.307775198323782
"Q8NDI1_IDR_544_1075",0.421038694515497
"Q8NDL9_IDR_343_417",0.539526171203159
"Q8NDL9_IDR_600_886",0.460473828796841
"Q8NDM7_IDR_749_785",0.475980103094776
"Q8NDM7_IDR_930_986",0.524019896905224
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.313982280591111
"Q8NDT2_IDR_223_306",0.327226018113784
"Q8NDT2_IDR_554_709",0.358791701295105
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.498434294946388
"Q8NDX1_IDR_1_583",0.501565705053612
"Q8NDX2_IDR_1_64",0.50232248627783
"Q8NDX2_IDR_510_589",0.49767751372217
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.521225807322203
"Q8NEA5_IDR_28_83",0.478774192677797
"Q8NEA6_IDR_1_340",0.522482058443347
"Q8NEA6_IDR_446_666",0.477517941556653
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.569266761888553
"Q8NEB7_IDR_1_35",0.430733238111448
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.515882905097887
"Q8NEG2_IDR_27_72",0.484117094902113
"Q8NEN9_IDR_1107_1154",0.358210132604038
"Q8NEN9_IDR_454_677",0.332628474039762
"Q8NEN9_IDR_886_998",0.309161393356201
"Q8NEP3_IDR_1_85",0.427337019980021
"Q8NEP3_IDR_303_725",0.572662980019979
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.465674535013001
"Q8NER1_IDR_762_839",0.534325464986999
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.518861640095614
"Q8NET4_IDR_1313_1351",0.481138359904386
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.48663540623473
"Q8NET8_IDR_750_790",0.51336459376527
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.104969897904631
"Q8NEZ4_IDR_4251_4345",0.112514248633897
"Q8NF37_IDR_1_36",0.337899748745978
"Q8NF37_IDR_38_73",0.341890550098851
"Q8NF37_IDR_496_534",0.320209701155171
"Q8NF50_IDR_1234_1287",0.316032808967505
"Q8NF50_IDR_1347_1418",0.333843926206479
"Q8NF50_IDR_420_456",0.350123264826016
"Q8NF64_IDR_1_416",0.492190203296443
"Q8NF64_IDR_685_883",0.507809796703557
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.136041006241686
"Q8NF91_IDR_5763_6086",0.192551000353632
"Q8NFG4_IDR_278_337",0.541515908710051
"Q8NFG4_IDR_30_87",0.458484091289949
"Q8NFH5_IDR_1_171",0.483047362626393
"Q8NFH5_IDR_250_308",0.516952637373607
"Q8NFH8_IDR_142_272",0.472664403767242
"Q8NFH8_IDR_362_617",0.527335596232758
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.540826217210828
"Q8NFJ8_IDR_312_381",0.459173782789172
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.505123003000742
"Q8NFM4_IDR_487_536",0.494876996999258
"Q8NFM7_IDR_2_34",0.316012039499134
"Q8NFM7_IDR_515_548",0.335523322329759
"Q8NFM7_IDR_561_739",0.348464638171108
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.271409993021141
"Q8NFP9_IDR_1_55",0.206769751303149
"Q8NFP9_IDR_1581_1881",0.231950898088999
"Q8NFP9_IDR_951_1328",0.289869357586711
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.253084590387991
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.571497342643843
"Q8NFW9_IDR_25_73",0.428502657356157
"Q8NFY4_IDR_545_662",0.328232955136555
"Q8NFY4_IDR_691_829",0.339557978506629
"Q8NFY4_IDR_832_1070",0.332209066356815
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.314991377599777
"Q8NFZ3_IDR_605_668",0.33518550788798
"Q8NFZ3_IDR_701_816",0.349823114512244
"Q8NFZ4_IDR_613_679",0.509215316779346
"Q8NFZ4_IDR_701_835",0.490784683220654
"Q8NFZ5_IDR_157_207",0.50368151151795
"Q8NFZ5_IDR_330_400",0.49631848848205
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.343789516013317
"Q8NG08_IDR_795_825",0.326972021463236
"Q8NG08_IDR_957_1062",0.329238462523447
"Q8NG27_IDR_122_481",0.571710027682894
"Q8NG27_IDR_37_112",0.428289972317106
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.500531205609988
"Q8NHS3_IDR_245_290",0.499468794390012
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.361687238810757
"Q8NHU6_IDR_850_899",0.322176914884481
"Q8NHU6_IDR_89_231",0.316135846304762
"Q8NHV4_IDR_309_350",0.460755837133342
"Q8NHV4_IDR_354_626",0.539244162866658
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.547789061162769
"Q8NHW3_IDR_319_353",0.452210938837231
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.5028738638889
"Q8NHX4_IDR_161_192",0.4971261361111
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.485799595442776
"Q8NI35_IDR_1328_1418",0.106961456159209
"Q8NI35_IDR_1622_1670",0.101980263976198
"Q8NI35_IDR_1765_1801",0.0990160397653464
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.239316693948583
"Q8NI51_IDR_1_84",0.271748306502893
"Q8NI51_IDR_439_513",0.238699677188363
"Q8NI51_IDR_550_627",0.250235322360161
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.501520275938776
"Q8TA86_IDR_1_81",0.498479724061224
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.324067883999837
"Q8TAB3_IDR_805_992",0.333226159927732
"Q8TAB3_IDR_994_1117",0.342705956072432
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.324045419745477
"Q8TAQ2_IDR_545_609",0.307667033399584
"Q8TAQ2_IDR_720_1214",0.368287546854939
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.48588346066942
"Q8TAT2_IDR_149_233",0.51411653933058
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.551556709179718
"Q8TAU0_IDR_235_352",0.448443290820282
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.501288672214844
"Q8TAV0_IDR_231_307",0.498711327785157
"Q8TAW3_IDR_1_44",0.505170952540141
"Q8TBA6_IDR_566_665",0.239616321128151
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.486087053235431
"Q8TBB5_IDR_489_520",0.513912946764569
"Q8TBB6_IDR_436_501",0.474332185971929
"Q8TBB6_IDR_680_771",0.525667814028071
"Q8TBC3_IDR_135_191",0.514990287282519
"Q8TBC3_IDR_606_707",0.485009712717481
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.335074202251535
"Q8TBC5_IDR_1_41",0.349872837858833
"Q8TBC5_IDR_473_510",0.315052959889633
"Q8TBE0_IDR_1_73",0.34400450499632
"Q8TBE0_IDR_461_587",0.304488987763773
"Q8TBE0_IDR_76_348",0.351506507239908
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.319807031474595
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.526243359294436
"Q8TBZ0_IDR_752_833",0.473756640705564
"Q8TBZ3_IDR_322_360",0.510236355614933
"Q8TBZ3_IDR_392_507",0.489763644385067
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.567262552564414
"Q8TBZ6_IDR_277_339",0.432737447435586
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.251815310745689
"Q8TC20_IDR_132_309",0.271695969081127
"Q8TC20_IDR_550_634",0.242021950596319
"Q8TC20_IDR_721_777",0.234466769576866
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.473952418456553
"Q8TC76_IDR_291_339",0.526047581543447
"Q8TC90_IDR_131_196",0.293381026269904
"Q8TC90_IDR_1_72",0.323444860003628
"Q8TC90_IDR_200_364",0.383174113726468
"Q8TC92_IDR_2_55",0.305847006708054
"Q8TC92_IDR_383_436",0.332391444978879
"Q8TC92_IDR_493_561",0.361761548313067
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.2987143837427
"Q8TCJ2_IDR_489_548",0.33679079716713
"Q8TCJ2_IDR_776_826",0.36449481909017
"Q8TCN5_IDR_128_630",0.271918171044663
"Q8TCN5_IDR_13_47",0.250247532875966
"Q8TCN5_IDR_49_124",0.235219817881533
"Q8TCN5_IDR_826_881",0.242614478197837
"Q8TCQ1_IDR_1_75",0.501381743292715
"Q8TCQ1_IDR_244_289",0.498618256707285
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.518357781004918
"Q8TCT7_IDR_506_592",0.481642218995082
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.509361731266173
"Q8TD10_IDR_331_391",0.490638268733827
"Q8TD16_IDR_141_666",0.718794852014788
"Q8TD16_IDR_777_824",0.281205147985212
"Q8TD17_IDR_1_40",0.50180229007508
"Q8TD17_IDR_190_344",0.49819770992492
"Q8TD19_IDR_1_48",0.332541714029842
"Q8TD19_IDR_731_807",0.334692953205217
"Q8TD19_IDR_825_961",0.332765332764941
"Q8TD20_IDR_1_34",0.478950533300267
"Q8TD20_IDR_568_617",0.521049466699733
"Q8TD26_IDR_1_310",0.208127424862229
"Q8TD26_IDR_1316_1385",0.193886277676299
"Q8TD26_IDR_1410_1447",0.193608259029072
"Q8TD26_IDR_1619_2108",0.229677966137371
"Q8TD26_IDR_2110_2715",0.174700072295029
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.547780199915728
"Q8TD31_IDR_675_782",0.452219800084272
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.494873255542976
"Q8TD43_IDR_713_764",0.505126744457024
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.471677626412297
"Q8TDD1_IDR_1_96",0.342762176950175
"Q8TDD1_IDR_578_739",0.352761341135914
"Q8TDD1_IDR_774_881",0.304476481913911
"Q8TDD2_IDR_1_129",0.317532988167178
"Q8TDD2_IDR_173_289",0.326793683393139
"Q8TDD2_IDR_361_431",0.355673328439684
"Q8TDF5_IDR_417_471",0.468410221504038
"Q8TDF5_IDR_481_516",0.531589778495962
"Q8TDF6_IDR_1_35",0.509870216848791
"Q8TDF6_IDR_593_673",0.490129783151209
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.170717787020279
"Q8TDI0_IDR_1203_1252",0.163820512419224
"Q8TDI0_IDR_1328_1405",0.162441029455277
"Q8TDI0_IDR_1532_1699",0.184094420829219
"Q8TDI0_IDR_200_341",0.149203580346802
"Q8TDI0_IDR_651_681",0.169722669929198
"Q8TDI7_IDR_1_157",0.529414879078969
"Q8TDI7_IDR_800_906",0.470585120921031
"Q8TDN2_IDR_56_92",0.549484441796853
"Q8TDN4_IDR_1_317",0.506445970802031
"Q8TDN4_IDR_410_443",0.493554029197969
"Q8TDN6_IDR_1_53",0.313902726177144
"Q8TDN6_IDR_271_306",0.356864516586892
"Q8TDN6_IDR_309_353",0.329232757235964
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.482051052915951
"Q8TDS5_IDR_374_423",0.517948947084048
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.332633822146907
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.467603335041609
"Q68BL8_IDR_183_486",0.532396664958391
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.256795125518865
"Q68CP9_IDR_473_531",0.25168914828824
"Q68CP9_IDR_535_569",0.263115819254569
"Q68CP9_IDR_603_1629",0.228399906938325
"Q68CQ1_IDR_1_193",0.515078192221701
"Q68CQ1_IDR_195_239",0.484921807778299
"Q68CQ4_IDR_1_75",0.488349689381463
"Q68CQ4_IDR_78_186",0.511650310618537
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.513912641221445
"Q68CR1_IDR_1_33",0.486087358778555
"Q68DE3_IDR_2199_2245",0.334960665217351
"Q68DH5_IDR_1_94",0.445638584362217
"Q68DH5_IDR_582_695",0.554361415637783
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.314835514086804
"Q68DQ2_IDR_1480_1759",0.27410371985632
"Q68DQ2_IDR_1768_2281",0.411060766056877
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.270212056280035
"Q68DX3_IDR_190_305",0.252309150568406
"Q68DX3_IDR_679_768",0.24056860110568
"Q68DX3_IDR_864_939",0.236910192045879
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.488587394841057
"Q6A163_IDR_1_31",0.519779766290688
"Q6AHZ1_IDR_1155_1222",0.238023577821201
"Q6AHZ1_IDR_350_443",0.235269509920226
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.452031304916742
"Q6AI14_IDR_602_798",0.547968695083258
"Q6AI39_IDR_25_722",0.246191128257674
"Q6AI39_IDR_800_1002",0.254645472039113
"Q6A162_IDR_398_429",0.511412605158943
"Q6A163_IDR_411_455",0.480220233709311
"Q6AHZ1_IDR_1236_1310",0.25197667042724
"Q6AHZ1_IDR_464_881",0.274730241831333
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.236078867262152
"Q6AI39_IDR_741_796",0.263084532441061
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.190153819152571
"Q6AWC2_IDR_425_488",0.172677423378475
"Q6AWC2_IDR_493_686",0.179782289353063
"Q6DN90_IDR_1_520",0.582691390105156
"Q6DN90_IDR_875_963",0.417308609894844
"Q6DT37_IDR_1455_1551",0.180957943544288
"Q6DT37_IDR_403_446",0.209711880494538
"Q6DT37_IDR_455_495",0.212009302040075
"Q6DT37_IDR_563_631",0.211722871650935
"Q6DT37_IDR_786_903",0.185598002270164
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.493641032584075
"Q6EMB2_IDR_532_660",0.506358967415925
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.532686311636678
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.501899583699666
"Q8TE67_IDR_400_450",0.498100416300334
"Q8TE68_IDR_159_253",0.322414860542002
"Q8TE68_IDR_431_478",0.353637494430181
"Q8TE68_IDR_536_633",0.323947645027817
"Q8TE73_IDR_1059_1096",0.499832599615286
"Q8TE73_IDR_896_930",0.500167400384714
"Q8TE76_IDR_405_450",0.477080778772494
"Q8TE76_IDR_457_793",0.522919221227506
"Q8TE77_IDR_470_659",0.519400451858047
"Q8TE77_IDR_52_91",0.480599548141953
"Q8TE82_IDR_1_76",0.486445345115814
"Q8TE82_IDR_229_265",0.513554654884186
"Q8TE85_IDR_77_219",0.329880071375786
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.242683839179741
"Q8TEJ3_IDR_1_45",0.274683342475115
"Q8TEJ3_IDR_320_461",0.246958849716715
"Q8TEJ3_IDR_528_821",0.23567396862843
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.47274734217771
"Q8TEL6_IDR_343_373",0.52725265782229
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.293369102237845
"Q8TEP8_IDR_2070_2125",0.289300293332261
"Q8TEP8_IDR_43_1211",0.417330604429894
"Q8TEQ0_IDR_184_389",0.280084408989286
"Q8TEQ0_IDR_407_511",0.273342777773068
"Q8TEQ0_IDR_617_649",0.224426897252766
"Q8TEQ0_IDR_777_813",0.22214591598488
"Q8TEQ6_IDR_1306_1349",0.336266529229574
"Q8TEQ6_IDR_1390_1427",0.339948906618548
"Q8TEQ6_IDR_822_881",0.323784564151878
"Q8TER5_IDR_191_521",0.344251230458449
"Q8TEW8_IDR_593_1205",0.357083734287225
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.327380406439167
"Q8TEY5_IDR_145_183",0.338921782704619
"Q8TEY5_IDR_314_395",0.333697810856214
"Q8TEY7_IDR_129_183",0.501048078080115
"Q8TEY7_IDR_293_473",0.498951921919885
"Q8TF01_IDR_1_33",0.443118071660189
"Q8TF01_IDR_47_805",0.556881928339811
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.519453852641636
"Q8TF17_IDR_9_39",0.480546147358364
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.351536977989527
"Q8TF21_IDR_271_823",0.648463022010473
"Q8TF30_IDR_472_705",0.462095215710511
"Q8TF30_IDR_755_809",0.537904784289489
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.473943058837992
"Q8TF68_IDR_1_260",0.495505561844456
"Q8TF68_IDR_455_543",0.504494438155544
"Q8TF71_IDR_1_61",0.46921803441698
"Q8TF71_IDR_476_515",0.53078196558302
"Q8TF72_IDR_112_1665",0.447716841314175
"Q8TF72_IDR_1688_1777",0.552283158685825
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.483425835371621
"Q8WTP8_IDR_283_325",0.516574164628379
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.503959693719759
"Q8WTQ4_IDR_41_165",0.496040306280241
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.599438998101494
"Q8WTT2_IDR_435_472",0.400561001898506
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.501999859050133
"Q8WTX9_IDR_285_450",0.498000140949867
"Q8WU08_IDR_320_361",0.48122138925337
"Q8WU08_IDR_364_396",0.518778610746629
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.503837542288765
"Q8WU20_IDR_478_508",0.496162457711235
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.307856114295016
"Q8WU90_IDR_265_295",0.317737935843579
"Q8WU90_IDR_297_396",0.374405949861405
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.344487597143823
"Q8WUA4_IDR_765_797",0.33216167442552
"Q8WUA4_IDR_877_911",0.323350728430657
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.340139115272594
"Q8WUQ7_IDR_471_556",0.376390435925299
"Q8WUQ7_IDR_589_624",0.283470448802107
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.182138487311707
"Q8WUY3_IDR_2558_2632",0.186271275304607
"Q8WUY3_IDR_2640_2874",0.195759154481645
"Q8WUY3_IDR_358_936",0.176650157678599
"Q8WUY3_IDR_938_2344",0.259180925223443
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.517802565061354
"Q8WV15_IDR_263_306",0.482197434938646
"Q8WVB6_IDR_321_356",0.248293488384666
"Q8WVB6_IDR_859_921",0.235844656545424
"Q8WVC0_IDR_1_352",0.525128644869953
"Q8WVC0_IDR_523_666",0.474871355130047
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
