"","GO0030695_GTPase_regulator_activity"
"Q8N9Z2_IDR_1_54",0.51801307264302
"Q8N9Z2_IDR_87_176",0.48198692735698
"Q8N9Z9_IDR_260_388",0.486918589310135
"Q8N9Z9_IDR_26_129",0.513081410689865
"Q8NA03_IDR_1_111",0.223872431796272
"Q8NA03_IDR_132_261",0.179045400712487
"Q8NA03_IDR_329_384",0.189290658360527
"Q8NA03_IDR_418_521",0.203263772558047
"Q8NA03_IDR_548_581",0.204527736572667
"Q8NA19_IDR_1_43",0.52187150877288
"Q8NA19_IDR_366_514",0.47812849122712
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.51502082030582
"Q8NA31_IDR_421_673",0.48497917969418
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.350348725401698
"Q8NA47_IDR_262_296",0.327788138007433
"Q8NA47_IDR_531_563",0.321863136590869
"Q8NAM6_IDR_128_308",0.46630124327304
"Q8NAM6_IDR_1_38",0.53369875672696
"Q8NAN2_IDR_288_334",0.477649085369712
"Q8NAN2_IDR_96_200",0.522350914630288
"Q8NAP3_IDR_123_165",0.333636836121931
"Q8NAP3_IDR_176_459",0.356369182685803
"Q8NAP3_IDR_522_970",0.309993981192266
"Q8NAP8_IDR_125_370",0.470425377289104
"Q8NAP8_IDR_402_495",0.529574622710896
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.339085532859078
"Q8NAT2_IDR_693_915",0.313872848069433
"Q8NAT2_IDR_95_126",0.347041619071489
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.455922333526093
"Q8NAV2_IDR_308_365",0.544077666473907
"Q8NAX2_IDR_115_232",0.279253750287726
"Q8NAX2_IDR_1_54",0.227646435035503
"Q8NAX2_IDR_308_349",0.221022571477799
"Q8NBF1_IDR_1_190",0.518231337041982
"Q8NBF1_IDR_298_513",0.481768662958018
"Q8NBF6_IDR_239_378",0.55835097218001
"Q8NBF6_IDR_587_648",0.44164902781999
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.484531711575345
"Q8NBP5_IDR_222_265",0.515468288424655
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.480074407610128
"Q8NBR0_IDR_363_393",0.519925592389872
"Q8NC60_IDR_18_66",0.527305903865275
"Q8NC60_IDR_82_123",0.472694096134725
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.512086805120908
"Q8NC74_IDR_1_103",0.487913194879092
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.525055985796151
"Q8NCA9_IDR_258_323",0.474944014203849
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.328472397393086
"Q8NCD3_IDR_448_748",0.370331960583094
"Q8NCD3_IDR_73_146",0.30119564202382
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.495632802386054
"Q8NCF5_IDR_55_247",0.504367197613946
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.490464502488008
"Q8NCX0_IDR_1_101",0.509535497511992
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.310770534083893
"Q8ND04_IDR_656_739",0.352863939254711
"Q8ND04_IDR_99_132",0.336365526661396
"Q8ND07_IDR_1_39",0.429093511214666
"Q8ND07_IDR_459_497",0.570906488785334
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.317361677749381
"Q8ND24_IDR_425_551",0.339629989009175
"Q8ND24_IDR_610_653",0.343008333241443
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.357727365453841
"Q8ND30_IDR_1_49",0.326924278524587
"Q8ND30_IDR_842_876",0.315348356021572
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.352846901358116
"Q8NDI1_IDR_174_542",0.297657348522593
"Q8NDI1_IDR_544_1075",0.349495750119291
"Q8NDL9_IDR_343_417",0.372398518539582
"Q8NDL9_IDR_600_886",0.627601481460418
"Q8NDM7_IDR_749_785",0.546816486132732
"Q8NDM7_IDR_930_986",0.453183513867268
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.326651363774385
"Q8NDT2_IDR_223_306",0.348916127294456
"Q8NDT2_IDR_554_709",0.324432508931159
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.490876313735829
"Q8NDX1_IDR_1_583",0.509123686264171
"Q8NDX2_IDR_1_64",0.497117190750152
"Q8NDX2_IDR_510_589",0.502882809249848
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.475874217617518
"Q8NEA5_IDR_28_83",0.524125782382482
"Q8NEA6_IDR_1_340",0.491295583284131
"Q8NEA6_IDR_446_666",0.508704416715869
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.485924918083848
"Q8NEB7_IDR_1_35",0.514075081916152
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.488153200394693
"Q8NEG2_IDR_27_72",0.511846799605307
"Q8NEN9_IDR_1107_1154",0.318406330096303
"Q8NEN9_IDR_454_677",0.350424106045304
"Q8NEN9_IDR_886_998",0.331169563858393
"Q8NEP3_IDR_1_85",0.518038446258195
"Q8NEP3_IDR_303_725",0.481961553741805
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.532649208001126
"Q8NER1_IDR_762_839",0.467350791998874
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.657432883685283
"Q8NET4_IDR_1313_1351",0.342567116314717
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.533784456832938
"Q8NET8_IDR_750_790",0.466215543167062
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.107002955581415
"Q8NEZ4_IDR_4251_4345",0.124599388609744
"Q8NF37_IDR_1_36",0.33131341877733
"Q8NF37_IDR_38_73",0.322620370187903
"Q8NF37_IDR_496_534",0.346066211034768
"Q8NF50_IDR_1234_1287",0.280819653148046
"Q8NF50_IDR_1347_1418",0.278282356532494
"Q8NF50_IDR_420_456",0.440897990319459
"Q8NF64_IDR_1_416",0.497357930596047
"Q8NF64_IDR_685_883",0.502642069403953
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.158452599539049
"Q8NF91_IDR_5763_6086",0.155125810676869
"Q8NFG4_IDR_278_337",0.485024803225292
"Q8NFG4_IDR_30_87",0.514975196774708
"Q8NFH5_IDR_1_171",0.461639169483789
"Q8NFH5_IDR_250_308",0.538360830516211
"Q8NFH8_IDR_142_272",0.546295924698853
"Q8NFH8_IDR_362_617",0.453704075301147
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.477907671409404
"Q8NFJ8_IDR_312_381",0.522092328590596
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.548130396384504
"Q8NFM4_IDR_487_536",0.451869603615496
"Q8NFM7_IDR_2_34",0.310006446457542
"Q8NFM7_IDR_515_548",0.320434370400453
"Q8NFM7_IDR_561_739",0.369559183142005
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.238347453967279
"Q8NFP9_IDR_1_55",0.273718113891609
"Q8NFP9_IDR_1581_1881",0.261331874478976
"Q8NFP9_IDR_951_1328",0.226602557662136
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.264850856980407
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.525477892360229
"Q8NFW9_IDR_25_73",0.474522107639771
"Q8NFY4_IDR_545_662",0.258280221730143
"Q8NFY4_IDR_691_829",0.257426263269572
"Q8NFY4_IDR_832_1070",0.484293515000285
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.336015242343305
"Q8NFZ3_IDR_605_668",0.337586131927944
"Q8NFZ3_IDR_701_816",0.32639862572875
"Q8NFZ4_IDR_613_679",0.509601392444638
"Q8NFZ4_IDR_701_835",0.490398607555362
"Q8NFZ5_IDR_157_207",0.483783362155731
"Q8NFZ5_IDR_330_400",0.516216637844269
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.310565136695853
"Q8NG08_IDR_795_825",0.304619780516987
"Q8NG08_IDR_957_1062",0.384815082787159
"Q8NG27_IDR_122_481",0.456102907192714
"Q8NG27_IDR_37_112",0.543897092807286
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.509757650265376
"Q8NHS3_IDR_245_290",0.490242349734624
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.27482810763393
"Q8NHU6_IDR_850_899",0.400016416434936
"Q8NHU6_IDR_89_231",0.325155475931134
"Q8NHV4_IDR_309_350",0.522380824475463
"Q8NHV4_IDR_354_626",0.477619175524537
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.486824983811874
"Q8NHW3_IDR_319_353",0.513175016188126
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.501647496192055
"Q8NHX4_IDR_161_192",0.498352503807945
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.496073155160704
"Q8NI35_IDR_1328_1418",0.105392838801776
"Q8NI35_IDR_1622_1670",0.16572024920399
"Q8NI35_IDR_1765_1801",0.101990124234478
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.274955000304894
"Q8NI51_IDR_1_84",0.232308247060442
"Q8NI51_IDR_439_513",0.256665618588565
"Q8NI51_IDR_550_627",0.236071134046099
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.506288625231219
"Q8TA86_IDR_1_81",0.493711374768781
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.331924638122848
"Q8TAB3_IDR_805_992",0.318976037181407
"Q8TAB3_IDR_994_1117",0.349099324695746
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.35627636587676
"Q8TAQ2_IDR_545_609",0.331813195353662
"Q8TAQ2_IDR_720_1214",0.311910438769579
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.522094689383035
"Q8TAT2_IDR_149_233",0.477905310616965
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.496456801546223
"Q8TAU0_IDR_235_352",0.503543198453777
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.52363080063752
"Q8TAV0_IDR_231_307",0.47636919936248
"Q8TAW3_IDR_1_44",0.506930072031157
"Q8TBA6_IDR_566_665",0.212378634281313
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.453634908130573
"Q8TBB5_IDR_489_520",0.546365091869427
"Q8TBB6_IDR_436_501",0.49788412410131
"Q8TBB6_IDR_680_771",0.50211587589869
"Q8TBC3_IDR_135_191",0.277597847988926
"Q8TBC3_IDR_606_707",0.722402152011074
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.322562387787407
"Q8TBC5_IDR_1_41",0.343852469998075
"Q8TBC5_IDR_473_510",0.333585142214518
"Q8TBE0_IDR_1_73",0.314176325543971
"Q8TBE0_IDR_461_587",0.387545183158815
"Q8TBE0_IDR_76_348",0.298278491297215
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.317903475539504
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.504721270185231
"Q8TBZ0_IDR_752_833",0.495278729814769
"Q8TBZ3_IDR_322_360",0.399600807671256
"Q8TBZ3_IDR_392_507",0.600399192328744
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.456478485925164
"Q8TBZ6_IDR_277_339",0.543521514074836
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.267663443752896
"Q8TC20_IDR_132_309",0.245118029582911
"Q8TC20_IDR_550_634",0.257021735517877
"Q8TC20_IDR_721_777",0.230196791146315
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.583254950640632
"Q8TC76_IDR_291_339",0.416745049359368
"Q8TC90_IDR_131_196",0.351943942335992
"Q8TC90_IDR_1_72",0.330723062615623
"Q8TC90_IDR_200_364",0.317332995048384
"Q8TC92_IDR_2_55",0.337026027324722
"Q8TC92_IDR_383_436",0.354617204061995
"Q8TC92_IDR_493_561",0.308356768613282
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.345479827152397
"Q8TCJ2_IDR_489_548",0.345701532455302
"Q8TCJ2_IDR_776_826",0.308818640392301
"Q8TCN5_IDR_128_630",0.224858062997133
"Q8TCN5_IDR_13_47",0.260527467725715
"Q8TCN5_IDR_49_124",0.253148291609479
"Q8TCN5_IDR_826_881",0.261466177667673
"Q8TCQ1_IDR_1_75",0.554819267409597
"Q8TCQ1_IDR_244_289",0.445180732590403
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.507225422132179
"Q8TCT7_IDR_506_592",0.492774577867821
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.46426319959077
"Q8TD10_IDR_331_391",0.53573680040923
"Q8TD16_IDR_141_666",0.478092302633335
"Q8TD16_IDR_777_824",0.521907697366665
"Q8TD17_IDR_1_40",0.551155667739701
"Q8TD17_IDR_190_344",0.448844332260299
"Q8TD19_IDR_1_48",0.324335937235566
"Q8TD19_IDR_731_807",0.396696767862422
"Q8TD19_IDR_825_961",0.278967294902012
"Q8TD20_IDR_1_34",0.51000575040264
"Q8TD20_IDR_568_617",0.48999424959736
"Q8TD26_IDR_1_310",0.194981139801275
"Q8TD26_IDR_1316_1385",0.200302591136924
"Q8TD26_IDR_1410_1447",0.215850506083531
"Q8TD26_IDR_1619_2108",0.196463309718744
"Q8TD26_IDR_2110_2715",0.192402453259527
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.496707606784967
"Q8TD31_IDR_675_782",0.503292393215033
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.514045605744083
"Q8TD43_IDR_713_764",0.485954394255917
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.499759484958784
"Q8TDD1_IDR_1_96",0.341263433028742
"Q8TDD1_IDR_578_739",0.330791139674098
"Q8TDD1_IDR_774_881",0.32794542729716
"Q8TDD2_IDR_1_129",0.308384335174524
"Q8TDD2_IDR_173_289",0.395374073706923
"Q8TDD2_IDR_361_431",0.296241591118553
"Q8TDF5_IDR_417_471",0.609807337852797
"Q8TDF5_IDR_481_516",0.390192662147203
"Q8TDF6_IDR_1_35",0.543941080238729
"Q8TDF6_IDR_593_673",0.456058919761271
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.17480520658177
"Q8TDI0_IDR_1203_1252",0.168916663681769
"Q8TDI0_IDR_1328_1405",0.170012369758768
"Q8TDI0_IDR_1532_1699",0.161263941094432
"Q8TDI0_IDR_200_341",0.160318963098533
"Q8TDI0_IDR_651_681",0.164682855784728
"Q8TDI7_IDR_1_157",0.51734525320879
"Q8TDI7_IDR_800_906",0.48265474679121
"Q8TDN2_IDR_56_92",0.433686640868232
"Q8TDN4_IDR_1_317",0.582700869594038
"Q8TDN4_IDR_410_443",0.417299130405963
"Q8TDN6_IDR_1_53",0.326278146917657
"Q8TDN6_IDR_271_306",0.35169131360299
"Q8TDN6_IDR_309_353",0.322030539479353
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.49830326259402
"Q8TDS5_IDR_374_423",0.50169673740598
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.2765792519064
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.504010688171268
"Q68BL8_IDR_183_486",0.495989311828732
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.252067650674597
"Q68CP9_IDR_473_531",0.255985191599149
"Q68CP9_IDR_535_569",0.268491036060811
"Q68CP9_IDR_603_1629",0.223456121665442
"Q68CQ1_IDR_1_193",0.506459255049357
"Q68CQ1_IDR_195_239",0.493540744950643
"Q68CQ4_IDR_1_75",0.489707829686642
"Q68CQ4_IDR_78_186",0.510292170313358
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.51251349859111
"Q68CR1_IDR_1_33",0.48748650140889
"Q68DE3_IDR_2199_2245",0.32481174189187
"Q68DH5_IDR_1_94",0.481712431681213
"Q68DH5_IDR_582_695",0.518287568318787
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.357443590609865
"Q68DQ2_IDR_1480_1759",0.302946653084326
"Q68DQ2_IDR_1768_2281",0.339609756305809
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.233240882304704
"Q68DX3_IDR_190_305",0.287245400457134
"Q68DX3_IDR_679_768",0.237136406665311
"Q68DX3_IDR_864_939",0.242377310572852
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.534409119981007
"Q6A163_IDR_1_31",0.52081047906327
"Q6AHZ1_IDR_1155_1222",0.25940123652869
"Q6AHZ1_IDR_350_443",0.228098720238134
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.441990869939273
"Q6AI14_IDR_602_798",0.558009130060727
"Q6AI39_IDR_25_722",0.230918212865049
"Q6AI39_IDR_800_1002",0.268399166834379
"Q6A162_IDR_398_429",0.465590880018993
"Q6A163_IDR_411_455",0.47918952093673
"Q6AHZ1_IDR_1236_1310",0.245098666339367
"Q6AHZ1_IDR_464_881",0.267401376893809
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.25935163332803
"Q6AI39_IDR_741_796",0.241330986972541
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.184926041450277
"Q6AWC2_IDR_425_488",0.198487182775967
"Q6AWC2_IDR_493_686",0.215309868096095
"Q6DN90_IDR_1_520",0.436251510762461
"Q6DN90_IDR_875_963",0.563748489237539
"Q6DT37_IDR_1455_1551",0.235816882640682
"Q6DT37_IDR_403_446",0.187886730283159
"Q6DT37_IDR_455_495",0.183008784021584
"Q6DT37_IDR_563_631",0.17950583565379
"Q6DT37_IDR_786_903",0.213781767400786
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.545403489020868
"Q6EMB2_IDR_532_660",0.454596510979132
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.523150389500274
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.475825222685889
"Q8TE67_IDR_400_450",0.524174777314111
"Q8TE68_IDR_159_253",0.33546974748528
"Q8TE68_IDR_431_478",0.316788343150437
"Q8TE68_IDR_536_633",0.347741909364283
"Q8TE73_IDR_1059_1096",0.520934286864033
"Q8TE73_IDR_896_930",0.479065713135967
"Q8TE76_IDR_405_450",0.479933556700258
"Q8TE76_IDR_457_793",0.520066443299742
"Q8TE77_IDR_470_659",0.576144605129093
"Q8TE77_IDR_52_91",0.423855394870907
"Q8TE82_IDR_1_76",0.492072983422747
"Q8TE82_IDR_229_265",0.507927016577253
"Q8TE85_IDR_77_219",0.33205201206941
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.230007743970439
"Q8TEJ3_IDR_1_45",0.225343352970484
"Q8TEJ3_IDR_320_461",0.252112822151756
"Q8TEJ3_IDR_528_821",0.292536080907321
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.475263613498713
"Q8TEL6_IDR_343_373",0.524736386501287
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.267838656986066
"Q8TEP8_IDR_2070_2125",0.289511748094479
"Q8TEP8_IDR_43_1211",0.442649594919455
"Q8TEQ0_IDR_184_389",0.246459669624409
"Q8TEQ0_IDR_407_511",0.226347699736444
"Q8TEQ0_IDR_617_649",0.25331844359589
"Q8TEQ0_IDR_777_813",0.273874187043258
"Q8TEQ6_IDR_1306_1349",0.354480659053754
"Q8TEQ6_IDR_1390_1427",0.337440642661762
"Q8TEQ6_IDR_822_881",0.308078698284484
"Q8TER5_IDR_191_521",0.311740191734362
"Q8TEW8_IDR_593_1205",0.256134531263538
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.30502127501958
"Q8TEY5_IDR_145_183",0.317344845128223
"Q8TEY5_IDR_314_395",0.377633879852197
"Q8TEY7_IDR_129_183",0.459169059717386
"Q8TEY7_IDR_293_473",0.540830940282614
"Q8TF01_IDR_1_33",0.459905971917195
"Q8TF01_IDR_47_805",0.540094028082805
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.562147349983685
"Q8TF17_IDR_9_39",0.437852650016315
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.538756207361425
"Q8TF21_IDR_271_823",0.461243792638575
"Q8TF30_IDR_472_705",0.489354996962486
"Q8TF30_IDR_755_809",0.510645003037514
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.507548632097813
"Q8TF68_IDR_1_260",0.479852240968529
"Q8TF68_IDR_455_543",0.520147759031471
"Q8TF71_IDR_1_61",0.495664749687806
"Q8TF71_IDR_476_515",0.504335250312194
"Q8TF72_IDR_112_1665",0.866279392069321
"Q8TF72_IDR_1688_1777",0.133720607930679
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.472414782909231
"Q8WTP8_IDR_283_325",0.527585217090769
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.535594909533878
"Q8WTQ4_IDR_41_165",0.464405090466122
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.492623112263679
"Q8WTT2_IDR_435_472",0.507376887736321
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.494213609824989
"Q8WTX9_IDR_285_450",0.505786390175011
"Q8WU08_IDR_320_361",0.495941763590101
"Q8WU08_IDR_364_396",0.504058236409899
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.492459566268991
"Q8WU20_IDR_478_508",0.507540433731009
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.320273309218282
"Q8WU90_IDR_265_295",0.34584522447488
"Q8WU90_IDR_297_396",0.333881466306839
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.308096132152597
"Q8WUA4_IDR_765_797",0.332005303214449
"Q8WUA4_IDR_877_911",0.359898564632955
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.364338053140611
"Q8WUQ7_IDR_471_556",0.31109466753124
"Q8WUQ7_IDR_589_624",0.324567279328149
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.162339593154359
"Q8WUY3_IDR_2558_2632",0.201333889353059
"Q8WUY3_IDR_2640_2874",0.178770861524574
"Q8WUY3_IDR_358_936",0.290227269377463
"Q8WUY3_IDR_938_2344",0.167328386590546
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.472160072105562
"Q8WV15_IDR_263_306",0.527839927894438
"Q8WVB6_IDR_321_356",0.246163615688052
"Q8WVB6_IDR_859_921",0.246740525871213
"Q8WVC0_IDR_1_352",0.562559194363061
"Q8WVC0_IDR_523_666",0.437440805636939
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
