"","GO0061630_ubiquitin_protein_ligase_activity"
"Q8N9Z0_IDR_77_172",1
"Q8N9Z2_IDR_1_54",0.476670367612667
"Q8N9Z2_IDR_87_176",0.523329632387333
"Q8N9Z9_IDR_260_388",0.508307115252373
"Q8N9Z9_IDR_26_129",0.491692884747627
"Q8NA03_IDR_1_111",0.202404029247939
"Q8NA03_IDR_132_261",0.187538329865044
"Q8NA03_IDR_329_384",0.202588644576197
"Q8NA03_IDR_418_521",0.207155744252606
"Q8NA03_IDR_548_581",0.200313252058214
"Q8NA19_IDR_1_43",0.496670829286374
"Q8NA19_IDR_366_514",0.503329170713626
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.507914633353055
"Q8NA31_IDR_421_673",0.492085366646945
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.3359259717536
"Q8NA47_IDR_262_296",0.322868253785838
"Q8NA47_IDR_531_563",0.341205774460562
"Q8NAM6_IDR_128_308",0.49972717803237
"Q8NAM6_IDR_1_38",0.50027282196763
"Q8NAN2_IDR_288_334",0.516709497422225
"Q8NAN2_IDR_96_200",0.483290502577775
"Q8NAP3_IDR_123_165",0.343679021952721
"Q8NAP3_IDR_176_459",0.340631905227282
"Q8NAP3_IDR_522_970",0.315689072819997
"Q8NAP8_IDR_125_370",0.482557411236297
"Q8NAP8_IDR_402_495",0.517442588763703
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.337363865880916
"Q8NAT2_IDR_693_915",0.318201178720425
"Q8NAT2_IDR_95_126",0.344434955398659
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.525764435739149
"Q8NAV2_IDR_308_365",0.474235564260852
"Q8NAX2_IDR_115_232",0.238440450184116
"Q8NAX2_IDR_1_54",0.259754572585132
"Q8NAX2_IDR_308_349",0.24393045738705
"Q8NBF1_IDR_1_190",0.5602304049269
"Q8NBF1_IDR_298_513",0.4397695950731
"Q8NBF6_IDR_239_378",0.50158595448321
"Q8NBF6_IDR_587_648",0.498414045516791
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.532208258613069
"Q8NBP5_IDR_222_265",0.467791741386932
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.546225110742613
"Q8NBR0_IDR_363_393",0.453774889257387
"Q8NC60_IDR_18_66",0.51432063954493
"Q8NC60_IDR_82_123",0.48567936045507
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.572627214563763
"Q8NC74_IDR_1_103",0.427372785436237
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.517165300786772
"Q8NCA9_IDR_258_323",0.482834699213228
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.335170925393477
"Q8NCD3_IDR_448_748",0.321394732819507
"Q8NCD3_IDR_73_146",0.343434341787016
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.518310732271604
"Q8NCF5_IDR_55_247",0.481689267728397
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.461970316490707
"Q8NCX0_IDR_1_101",0.538029683509293
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.332943711573952
"Q8ND04_IDR_656_739",0.33697125719595
"Q8ND04_IDR_99_132",0.330085031230099
"Q8ND07_IDR_1_39",0.482148677495256
"Q8ND07_IDR_459_497",0.517851322504744
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.318981535447644
"Q8ND24_IDR_425_551",0.346977266047322
"Q8ND24_IDR_610_653",0.334041198505034
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.316010546720784
"Q8ND30_IDR_1_49",0.332463226599087
"Q8ND30_IDR_842_876",0.351526226680129
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.335847221581087
"Q8NDI1_IDR_174_542",0.322507397099626
"Q8NDI1_IDR_544_1075",0.341645381319287
"Q8NDL9_IDR_343_417",0.451681459580103
"Q8NDL9_IDR_600_886",0.548318540419897
"Q8NDM7_IDR_749_785",0.512107385825496
"Q8NDM7_IDR_930_986",0.487892614174504
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.336156938324569
"Q8NDT2_IDR_223_306",0.338442111724274
"Q8NDT2_IDR_554_709",0.325400949951157
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.412493927084441
"Q8NDX1_IDR_1_583",0.587506072915558
"Q8NDX2_IDR_1_64",0.50982934142674
"Q8NDX2_IDR_510_589",0.49017065857326
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.493209901094061
"Q8NEA5_IDR_28_83",0.506790098905939
"Q8NEA6_IDR_1_340",0.580238882579676
"Q8NEA6_IDR_446_666",0.419761117420324
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.487455908273752
"Q8NEB7_IDR_1_35",0.512544091726248
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.482199020496616
"Q8NEG2_IDR_27_72",0.517800979503384
"Q8NEN9_IDR_1107_1154",0.332265061203068
"Q8NEN9_IDR_454_677",0.312990232354137
"Q8NEN9_IDR_886_998",0.354744706442795
"Q8NEP3_IDR_1_85",0.499063573601913
"Q8NEP3_IDR_303_725",0.500936426398087
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.510438404289582
"Q8NER1_IDR_762_839",0.489561595710418
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.594116169452469
"Q8NET4_IDR_1313_1351",0.405883830547531
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.506229515151936
"Q8NET8_IDR_750_790",0.493770484848064
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.113196926281134
"Q8NEZ4_IDR_4251_4345",0.102663941091651
"Q8NF37_IDR_1_36",0.341820317012026
"Q8NF37_IDR_38_73",0.331961497365021
"Q8NF37_IDR_496_534",0.326218185622953
"Q8NF50_IDR_1234_1287",0.334837708849247
"Q8NF50_IDR_1347_1418",0.332345341526421
"Q8NF50_IDR_420_456",0.332816949624332
"Q8NF64_IDR_1_416",0.45537795627457
"Q8NF64_IDR_685_883",0.54462204372543
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.156715775640731
"Q8NF91_IDR_5763_6086",0.158496616419663
"Q8NFG4_IDR_278_337",0.494777334138027
"Q8NFG4_IDR_30_87",0.505222665861973
"Q8NFH5_IDR_1_171",0.504962878314893
"Q8NFH5_IDR_250_308",0.495037121685107
"Q8NFH8_IDR_142_272",0.511098016645395
"Q8NFH8_IDR_362_617",0.488901983354605
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.511370376536206
"Q8NFJ8_IDR_312_381",0.488629623463795
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.497665350530202
"Q8NFM4_IDR_487_536",0.502334649469798
"Q8NFM7_IDR_2_34",0.326004841958965
"Q8NFM7_IDR_515_548",0.31682983432532
"Q8NFM7_IDR_561_739",0.357165323715715
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.237935464932932
"Q8NFP9_IDR_1_55",0.260965141739687
"Q8NFP9_IDR_1581_1881",0.252754526001792
"Q8NFP9_IDR_951_1328",0.248344867325589
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.251768051721442
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.497863728217095
"Q8NFW9_IDR_25_73",0.502136271782905
"Q8NFY4_IDR_545_662",0.333026408094623
"Q8NFY4_IDR_691_829",0.313534642345547
"Q8NFY4_IDR_832_1070",0.353438949559831
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.322542416065169
"Q8NFZ3_IDR_605_668",0.317560106382787
"Q8NFZ3_IDR_701_816",0.359897477552044
"Q8NFZ4_IDR_613_679",0.507100193414917
"Q8NFZ4_IDR_701_835",0.492899806585084
"Q8NFZ5_IDR_157_207",0.469176342632778
"Q8NFZ5_IDR_330_400",0.530823657367222
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.338450936292855
"Q8NG08_IDR_795_825",0.321490428082092
"Q8NG08_IDR_957_1062",0.340058635625053
"Q8NG27_IDR_122_481",0.489605371003144
"Q8NG27_IDR_37_112",0.510394628996856
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.516684501214265
"Q8NHS3_IDR_245_290",0.483315498785735
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.325418642794906
"Q8NHU6_IDR_850_899",0.338775978878568
"Q8NHU6_IDR_89_231",0.335805378326526
"Q8NHV4_IDR_309_350",0.501796098958197
"Q8NHV4_IDR_354_626",0.498203901041803
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.503961463001008
"Q8NHW3_IDR_319_353",0.496038536998992
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.502727317947799
"Q8NHX4_IDR_161_192",0.497272682052201
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.513824914068312
"Q8NI35_IDR_1328_1418",0.1104224208223
"Q8NI35_IDR_1622_1670",0.112579541792924
"Q8NI35_IDR_1765_1801",0.109962493296132
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.245725240382612
"Q8NI51_IDR_1_84",0.255200395218579
"Q8NI51_IDR_439_513",0.249768945257584
"Q8NI51_IDR_550_627",0.249305419141225
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.489180075128206
"Q8TA86_IDR_1_81",0.510819924871794
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.322108929628824
"Q8TAB3_IDR_805_992",0.354138489383102
"Q8TAB3_IDR_994_1117",0.323752580988075
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.329492874467765
"Q8TAQ2_IDR_545_609",0.326238394253247
"Q8TAQ2_IDR_720_1214",0.344268731278988
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.513664665891638
"Q8TAT2_IDR_149_233",0.486335334108362
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.509824356592092
"Q8TAU0_IDR_235_352",0.490175643407908
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.506079811904916
"Q8TAV0_IDR_231_307",0.493920188095084
"Q8TAW3_IDR_1_44",0.500962142752042
"Q8TBA6_IDR_566_665",0.247266829661435
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.472667148619866
"Q8TBB5_IDR_489_520",0.527332851380134
"Q8TBB6_IDR_436_501",0.50228492027779
"Q8TBB6_IDR_680_771",0.49771507972221
"Q8TBC3_IDR_135_191",0.440081485375986
"Q8TBC3_IDR_606_707",0.559918514624014
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.342399778465487
"Q8TBC5_IDR_1_41",0.326098467655387
"Q8TBC5_IDR_473_510",0.331501753879127
"Q8TBE0_IDR_1_73",0.325805932572686
"Q8TBE0_IDR_461_587",0.346986283640224
"Q8TBE0_IDR_76_348",0.32720778378709
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.323900095993765
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.477440630547387
"Q8TBZ0_IDR_752_833",0.522559369452613
"Q8TBZ3_IDR_322_360",0.506373225039431
"Q8TBZ3_IDR_392_507",0.493626774960569
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.485845749102878
"Q8TBZ6_IDR_277_339",0.514154250897122
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.252820702272494
"Q8TC20_IDR_132_309",0.244330654007681
"Q8TC20_IDR_550_634",0.246188349085617
"Q8TC20_IDR_721_777",0.256660294634209
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.485815641259042
"Q8TC76_IDR_291_339",0.514184358740957
"Q8TC90_IDR_131_196",0.334552207024243
"Q8TC90_IDR_1_72",0.303023706914574
"Q8TC90_IDR_200_364",0.362424086061183
"Q8TC92_IDR_2_55",0.337709509787438
"Q8TC92_IDR_383_436",0.338876854003543
"Q8TC92_IDR_493_561",0.323413636209019
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.357697896486412
"Q8TCJ2_IDR_489_548",0.327711731834389
"Q8TCJ2_IDR_776_826",0.3145903716792
"Q8TCN5_IDR_128_630",0.253696380524745
"Q8TCN5_IDR_13_47",0.250190536952505
"Q8TCN5_IDR_49_124",0.233064571193008
"Q8TCN5_IDR_826_881",0.263048511329743
"Q8TCQ1_IDR_1_75",0.498314108435418
"Q8TCQ1_IDR_244_289",0.501685891564583
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.480533113214689
"Q8TCT7_IDR_506_592",0.519466886785311
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.481362203535124
"Q8TD10_IDR_331_391",0.518637796464876
"Q8TD16_IDR_141_666",0.478499666298475
"Q8TD16_IDR_777_824",0.521500333701525
"Q8TD17_IDR_1_40",0.513204947162007
"Q8TD17_IDR_190_344",0.486795052837993
"Q8TD19_IDR_1_48",0.335481462071106
"Q8TD19_IDR_731_807",0.354985618378139
"Q8TD19_IDR_825_961",0.309532919550756
"Q8TD20_IDR_1_34",0.520885120714118
"Q8TD20_IDR_568_617",0.479114879285882
"Q8TD26_IDR_1_310",0.184333538109139
"Q8TD26_IDR_1316_1385",0.201551621586697
"Q8TD26_IDR_1410_1447",0.20397511167956
"Q8TD26_IDR_1619_2108",0.193324979353288
"Q8TD26_IDR_2110_2715",0.216814749271316
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.519168425589597
"Q8TD31_IDR_675_782",0.480831574410403
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.502943972364101
"Q8TD43_IDR_713_764",0.497056027635899
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.508266889597677
"Q8TDD1_IDR_1_96",0.335042790309678
"Q8TDD1_IDR_578_739",0.33204975234581
"Q8TDD1_IDR_774_881",0.332907457344511
"Q8TDD2_IDR_1_129",0.322757536744952
"Q8TDD2_IDR_173_289",0.348507914500443
"Q8TDD2_IDR_361_431",0.328734548754606
"Q8TDF5_IDR_417_471",0.526630270678601
"Q8TDF5_IDR_481_516",0.473369729321399
"Q8TDF6_IDR_1_35",0.497114868830141
"Q8TDF6_IDR_593_673",0.502885131169859
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.163895438277422
"Q8TDI0_IDR_1203_1252",0.173170787733788
"Q8TDI0_IDR_1328_1405",0.174229956269926
"Q8TDI0_IDR_1532_1699",0.160623254520989
"Q8TDI0_IDR_200_341",0.162887596667562
"Q8TDI0_IDR_651_681",0.165192966530313
"Q8TDI7_IDR_1_157",0.485552598329692
"Q8TDI7_IDR_800_906",0.514447401670308
"Q8TDN2_IDR_56_92",0.508522696069357
"Q8TDN4_IDR_1_317",0.543244680854502
"Q8TDN4_IDR_410_443",0.456755319145498
"Q8TDN6_IDR_1_53",0.331358940998292
"Q8TDN6_IDR_271_306",0.338257495900792
"Q8TDN6_IDR_309_353",0.330383563100916
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.499155655792484
"Q8TDS5_IDR_374_423",0.500844344207516
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.327869450181344
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.455311116457966
"Q68BL8_IDR_183_486",0.544688883542034
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.233290228427562
"Q68CP9_IDR_473_531",0.237023455825028
"Q68CP9_IDR_535_569",0.228111300542166
"Q68CP9_IDR_603_1629",0.301575015205244
"Q68CQ1_IDR_1_193",0.536962604530589
"Q68CQ1_IDR_195_239",0.463037395469412
"Q68CQ4_IDR_1_75",0.475785138262602
"Q68CQ4_IDR_78_186",0.524214861737398
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.538157497348807
"Q68CR1_IDR_1_33",0.461842502651193
"Q68DE3_IDR_2199_2245",0.287943071367559
"Q68DH5_IDR_1_94",0.482994936334787
"Q68DH5_IDR_582_695",0.517005063665213
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.330530310260324
"Q68DQ2_IDR_1480_1759",0.328762816134397
"Q68DQ2_IDR_1768_2281",0.34070687360528
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.254022646415451
"Q68DX3_IDR_190_305",0.257157225744243
"Q68DX3_IDR_679_768",0.245555451897567
"Q68DX3_IDR_864_939",0.243264675942739
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.511188008971615
"Q6A163_IDR_1_31",0.505514265477855
"Q6AHZ1_IDR_1155_1222",0.267903317201117
"Q6AHZ1_IDR_350_443",0.243937152521672
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.487474334213228
"Q6AI14_IDR_602_798",0.512525665786772
"Q6AI39_IDR_25_722",0.277580177042373
"Q6AI39_IDR_800_1002",0.24135492102855
"Q6A162_IDR_398_429",0.488811991028385
"Q6A163_IDR_411_455",0.494485734522145
"Q6AHZ1_IDR_1236_1310",0.241321844636669
"Q6AHZ1_IDR_464_881",0.246837685640542
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.244215920536779
"Q6AI39_IDR_741_796",0.236848981392298
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.1881556150243
"Q6AWC2_IDR_425_488",0.19610775259628
"Q6AWC2_IDR_493_686",0.199296428822371
"Q6DN90_IDR_1_520",0.46985146970624
"Q6DN90_IDR_875_963",0.53014853029376
"Q6DT37_IDR_1455_1551",0.212315824834801
"Q6DT37_IDR_403_446",0.193516575020204
"Q6DT37_IDR_455_495",0.200822159473591
"Q6DT37_IDR_563_631",0.196989473716553
"Q6DT37_IDR_786_903",0.196355966954852
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.503914800977843
"Q6EMB2_IDR_532_660",0.496085199022157
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.48149151810371
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.504706040659847
"Q8TE67_IDR_400_450",0.495293959340153
"Q8TE68_IDR_159_253",0.343368774145007
"Q8TE68_IDR_431_478",0.320524505426607
"Q8TE68_IDR_536_633",0.336106720428386
"Q8TE73_IDR_1059_1096",0.508474064998417
"Q8TE73_IDR_896_930",0.491525935001583
"Q8TE76_IDR_405_450",0.490765898475439
"Q8TE76_IDR_457_793",0.509234101524561
"Q8TE77_IDR_470_659",0.521362141242258
"Q8TE77_IDR_52_91",0.478637858757742
"Q8TE82_IDR_1_76",0.514401789970787
"Q8TE82_IDR_229_265",0.485598210029213
"Q8TE85_IDR_77_219",0.327632073843981
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.257352382479562
"Q8TEJ3_IDR_1_45",0.247062693854378
"Q8TEJ3_IDR_320_461",0.232811213701811
"Q8TEJ3_IDR_528_821",0.26277370996425
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.502869754906593
"Q8TEL6_IDR_343_373",0.497130245093407
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.339607598214739
"Q8TEP8_IDR_2070_2125",0.338568386385829
"Q8TEP8_IDR_43_1211",0.321824015399432
"Q8TEQ0_IDR_184_389",0.233636097148857
"Q8TEQ0_IDR_407_511",0.275813818614768
"Q8TEQ0_IDR_617_649",0.24877218722783
"Q8TEQ0_IDR_777_813",0.241777897008546
"Q8TEQ6_IDR_1306_1349",0.350786512922392
"Q8TEQ6_IDR_1390_1427",0.330537741337533
"Q8TEQ6_IDR_822_881",0.318675745740076
"Q8TER5_IDR_191_521",0.336014059074814
"Q8TEW8_IDR_593_1205",0.317781628165382
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.323497695803131
"Q8TEY5_IDR_145_183",0.339487762089627
"Q8TEY5_IDR_314_395",0.337014542107242
"Q8TEY7_IDR_129_183",0.521730728417573
"Q8TEY7_IDR_293_473",0.478269271582427
"Q8TF01_IDR_1_33",0.494124831225789
"Q8TF01_IDR_47_805",0.505875168774211
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.513999949136972
"Q8TF17_IDR_9_39",0.486000050863028
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.486428461082422
"Q8TF21_IDR_271_823",0.513571538917578
"Q8TF30_IDR_472_705",0.502738671562153
"Q8TF30_IDR_755_809",0.497261328437846
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.531988150401883
"Q8TF68_IDR_1_260",0.45828116376836
"Q8TF68_IDR_455_543",0.54171883623164
"Q8TF71_IDR_1_61",0.524579222633518
"Q8TF71_IDR_476_515",0.475420777366482
"Q8TF72_IDR_112_1665",0.549812870910332
"Q8TF72_IDR_1688_1777",0.450187129089668
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.495301876034472
"Q8WTP8_IDR_283_325",0.504698123965528
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.520294960141237
"Q8WTQ4_IDR_41_165",0.479705039858763
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.493646105459139
"Q8WTT2_IDR_435_472",0.506353894540861
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.495180726361426
"Q8WTX9_IDR_285_450",0.504819273638574
"Q8WU08_IDR_320_361",0.495104230577991
"Q8WU08_IDR_364_396",0.504895769422009
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.587591326647467
"Q8WU20_IDR_478_508",0.412408673352533
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.314783704241956
"Q8WU90_IDR_265_295",0.328543123959854
"Q8WU90_IDR_297_396",0.356673171798189
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.3412436082852
"Q8WUA4_IDR_765_797",0.323417452922646
"Q8WUA4_IDR_877_911",0.335338938792154
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.326864896600729
"Q8WUQ7_IDR_471_556",0.33309591966536
"Q8WUQ7_IDR_589_624",0.340039183733911
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.195856419397931
"Q8WUY3_IDR_2558_2632",0.198611312454254
"Q8WUY3_IDR_2640_2874",0.207159721629554
"Q8WUY3_IDR_358_936",0.198438687407481
"Q8WUY3_IDR_938_2344",0.19993385911078
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.489475281473962
"Q8WV15_IDR_263_306",0.510524718526038
"Q8WVB6_IDR_321_356",0.231118301164259
"Q8WVB6_IDR_859_921",0.248563932727257
"Q8WVC0_IDR_1_352",0.540461106344885
"Q8WVC0_IDR_523_666",0.459538893655115
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
