"","GO0003690_double_stranded_DNA_binding"
"Q8N9Z2_IDR_1_54",0.484037134157197
"Q8N9Z2_IDR_87_176",0.515962865842803
"Q8N9Z9_IDR_260_388",0.661402730230582
"Q8N9Z9_IDR_26_129",0.338597269769418
"Q8NA03_IDR_1_111",0.184375565871898
"Q8NA03_IDR_132_261",0.232210328711454
"Q8NA03_IDR_329_384",0.183979610873179
"Q8NA03_IDR_418_521",0.196167115848362
"Q8NA03_IDR_548_581",0.203267378695107
"Q8NA19_IDR_1_43",0.296855085269063
"Q8NA19_IDR_366_514",0.703144914730937
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.443292243729698
"Q8NA31_IDR_421_673",0.556707756270302
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.329509369282896
"Q8NA47_IDR_262_296",0.348855821077069
"Q8NA47_IDR_531_563",0.321634809640035
"Q8NAM6_IDR_128_308",0.556949911006855
"Q8NAM6_IDR_1_38",0.443050088993145
"Q8NAN2_IDR_288_334",0.474708323641275
"Q8NAN2_IDR_96_200",0.525291676358725
"Q8NAP3_IDR_123_165",0.453852994357884
"Q8NAP3_IDR_176_459",0.268956348837626
"Q8NAP3_IDR_522_970",0.27719065680449
"Q8NAP8_IDR_125_370",0.678472857781417
"Q8NAP8_IDR_402_495",0.321527142218583
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.227941294099361
"Q8NAT2_IDR_693_915",0.5326968220035
"Q8NAT2_IDR_95_126",0.239361883897139
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.519377619633188
"Q8NAV2_IDR_308_365",0.480622380366812
"Q8NAX2_IDR_115_232",0.271535642938394
"Q8NAX2_IDR_1_54",0.231376230044918
"Q8NAX2_IDR_308_349",0.238657476852285
"Q8NBF1_IDR_1_190",0.677219704060824
"Q8NBF1_IDR_298_513",0.322780295939176
"Q8NBF6_IDR_239_378",0.532219474277149
"Q8NBF6_IDR_587_648",0.467780525722851
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.485756958339988
"Q8NBP5_IDR_222_265",0.514243041660012
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.485787656673811
"Q8NBR0_IDR_363_393",0.514212343326189
"Q8NC60_IDR_18_66",0.554221530072322
"Q8NC60_IDR_82_123",0.445778469927678
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.566296987152415
"Q8NC74_IDR_1_103",0.433703012847585
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.498155150522156
"Q8NCA9_IDR_258_323",0.501844849477844
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.368235514639118
"Q8NCD3_IDR_448_748",0.30639508664148
"Q8NCD3_IDR_73_146",0.325369398719402
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.486957886559413
"Q8NCF5_IDR_55_247",0.513042113440587
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.588118125089316
"Q8NCX0_IDR_1_101",0.411881874910684
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.329395141624801
"Q8ND04_IDR_656_739",0.348209600777088
"Q8ND04_IDR_99_132",0.322395257598112
"Q8ND07_IDR_1_39",0.495590946410219
"Q8ND07_IDR_459_497",0.504409053589781
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.330951774169226
"Q8ND24_IDR_425_551",0.386985838042598
"Q8ND24_IDR_610_653",0.282062387788177
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.331734268482326
"Q8ND30_IDR_1_49",0.337660715603219
"Q8ND30_IDR_842_876",0.330605015914455
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.341666678470335
"Q8NDI1_IDR_174_542",0.424573113335283
"Q8NDI1_IDR_544_1075",0.233760208194382
"Q8NDL9_IDR_343_417",0.543593373620493
"Q8NDL9_IDR_600_886",0.456406626379507
"Q8NDM7_IDR_749_785",0.501893114761507
"Q8NDM7_IDR_930_986",0.498106885238493
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.252424880598244
"Q8NDT2_IDR_223_306",0.42016156498586
"Q8NDT2_IDR_554_709",0.327413554415895
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.452561011903943
"Q8NDX1_IDR_1_583",0.547438988096057
"Q8NDX2_IDR_1_64",0.471526723206885
"Q8NDX2_IDR_510_589",0.528473276793115
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.525483650573743
"Q8NEA5_IDR_28_83",0.474516349426257
"Q8NEA6_IDR_1_340",0.640471320943462
"Q8NEA6_IDR_446_666",0.359528679056538
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.488968473737188
"Q8NEB7_IDR_1_35",0.511031526262812
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.521218548919232
"Q8NEG2_IDR_27_72",0.478781451080768
"Q8NEN9_IDR_1107_1154",0.330226270279566
"Q8NEN9_IDR_454_677",0.335764312838897
"Q8NEN9_IDR_886_998",0.334009416881537
"Q8NEP3_IDR_1_85",0.489086627420445
"Q8NEP3_IDR_303_725",0.510913372579555
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.490359375818662
"Q8NER1_IDR_762_839",0.509640624181338
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.390844134952248
"Q8NET4_IDR_1313_1351",0.609155865047752
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.551507579278818
"Q8NET8_IDR_750_790",0.448492420721182
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.098567618968751
"Q8NEZ4_IDR_4251_4345",0.126918082024181
"Q8NF37_IDR_1_36",0.337968393340263
"Q8NF37_IDR_38_73",0.301831645409662
"Q8NF37_IDR_496_534",0.360199961250075
"Q8NF50_IDR_1234_1287",0.379127642393522
"Q8NF50_IDR_1347_1418",0.323697507763966
"Q8NF50_IDR_420_456",0.297174849842512
"Q8NF64_IDR_1_416",0.325779605794593
"Q8NF64_IDR_685_883",0.674220394205407
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.151524826347124
"Q8NF91_IDR_5763_6086",0.133581738079936
"Q8NFG4_IDR_278_337",0.479880738629945
"Q8NFG4_IDR_30_87",0.520119261370055
"Q8NFH5_IDR_1_171",0.562829498587195
"Q8NFH5_IDR_250_308",0.437170501412805
"Q8NFH8_IDR_142_272",0.612310794483551
"Q8NFH8_IDR_362_617",0.387689205516449
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.469673906288737
"Q8NFJ8_IDR_312_381",0.530326093711263
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.472037741388789
"Q8NFM4_IDR_487_536",0.527962258611211
"Q8NFM7_IDR_2_34",0.300376659210338
"Q8NFM7_IDR_515_548",0.295437229088261
"Q8NFM7_IDR_561_739",0.4041861117014
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.193788982302828
"Q8NFP9_IDR_1_55",0.286967936272354
"Q8NFP9_IDR_1581_1881",0.258824100374118
"Q8NFP9_IDR_951_1328",0.2604189810507
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.220236426514162
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.456501786709081
"Q8NFW9_IDR_25_73",0.543498213290919
"Q8NFY4_IDR_545_662",0.339709684957615
"Q8NFY4_IDR_691_829",0.254957092055455
"Q8NFY4_IDR_832_1070",0.405333222986931
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.250731389783185
"Q8NFZ3_IDR_605_668",0.268166634685795
"Q8NFZ3_IDR_701_816",0.481101975531021
"Q8NFZ4_IDR_613_679",0.49846894745958
"Q8NFZ4_IDR_701_835",0.501531052540421
"Q8NFZ5_IDR_157_207",0.481180040732975
"Q8NFZ5_IDR_330_400",0.518819959267025
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.31766239932167
"Q8NG08_IDR_795_825",0.361009840561637
"Q8NG08_IDR_957_1062",0.321327760116694
"Q8NG27_IDR_122_481",0.484116703642068
"Q8NG27_IDR_37_112",0.515883296357932
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.637411955001028
"Q8NHS3_IDR_245_290",0.362588044998972
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.36430133299207
"Q8NHU6_IDR_850_899",0.29442313822948
"Q8NHU6_IDR_89_231",0.34127552877845
"Q8NHV4_IDR_309_350",0.449833918739609
"Q8NHV4_IDR_354_626",0.550166081260391
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.829235270530487
"Q8NHW3_IDR_319_353",0.170764729469513
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.492747094606388
"Q8NHX4_IDR_161_192",0.507252905393612
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.577187063869834
"Q8NI35_IDR_1328_1418",0.106714141628948
"Q8NI35_IDR_1622_1670",0.0956741031913568
"Q8NI35_IDR_1765_1801",0.111042119926279
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.384368823023881
"Q8NI51_IDR_1_84",0.16378324400205
"Q8NI51_IDR_439_513",0.288326012796036
"Q8NI51_IDR_550_627",0.163521920178033
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.488486576164939
"Q8TA86_IDR_1_81",0.511513423835061
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.316520978127428
"Q8TAB3_IDR_805_992",0.327814626209281
"Q8TAB3_IDR_994_1117",0.355664395663291
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.355781581281675
"Q8TAQ2_IDR_545_609",0.294239931130584
"Q8TAQ2_IDR_720_1214",0.349978487587741
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.496901380115846
"Q8TAT2_IDR_149_233",0.503098619884154
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.600028443819531
"Q8TAU0_IDR_235_352",0.399971556180469
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.475648016966136
"Q8TAV0_IDR_231_307",0.524351983033864
"Q8TAW3_IDR_1_44",0.447944565612792
"Q8TBA6_IDR_566_665",0.230147772966613
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.496234781849204
"Q8TBB5_IDR_489_520",0.503765218150796
"Q8TBB6_IDR_436_501",0.472197905533391
"Q8TBB6_IDR_680_771",0.527802094466609
"Q8TBC3_IDR_135_191",0.549651023291864
"Q8TBC3_IDR_606_707",0.450348976708137
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.325700298421366
"Q8TBC5_IDR_1_41",0.285254004239698
"Q8TBC5_IDR_473_510",0.389045697338936
"Q8TBE0_IDR_1_73",0.212245689252847
"Q8TBE0_IDR_461_587",0.320699418906392
"Q8TBE0_IDR_76_348",0.467054891840762
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.361063121778345
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.540448617239496
"Q8TBZ0_IDR_752_833",0.459551382760504
"Q8TBZ3_IDR_322_360",0.488322096490816
"Q8TBZ3_IDR_392_507",0.511677903509184
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.424094848459502
"Q8TBZ6_IDR_277_339",0.575905151540498
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.238980358620412
"Q8TC20_IDR_132_309",0.259268376009881
"Q8TC20_IDR_550_634",0.266246161122929
"Q8TC20_IDR_721_777",0.235505104246778
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.507612926676605
"Q8TC76_IDR_291_339",0.492387073323395
"Q8TC90_IDR_131_196",0.270179793993123
"Q8TC90_IDR_1_72",0.440336250735478
"Q8TC90_IDR_200_364",0.289483955271399
"Q8TC92_IDR_2_55",0.342240603763991
"Q8TC92_IDR_383_436",0.300163076892715
"Q8TC92_IDR_493_561",0.357596319343294
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.325297565801614
"Q8TCJ2_IDR_489_548",0.318493859978287
"Q8TCJ2_IDR_776_826",0.356208574220099
"Q8TCN5_IDR_128_630",0.309458281152489
"Q8TCN5_IDR_13_47",0.336101026821184
"Q8TCN5_IDR_49_124",0.196257429340732
"Q8TCN5_IDR_826_881",0.158183262685595
"Q8TCQ1_IDR_1_75",0.480674455307409
"Q8TCQ1_IDR_244_289",0.519325544692591
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.523047221262234
"Q8TCT7_IDR_506_592",0.476952778737766
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.556668161069862
"Q8TD10_IDR_331_391",0.443331838930138
"Q8TD16_IDR_141_666",0.570320791892564
"Q8TD16_IDR_777_824",0.429679208107436
"Q8TD17_IDR_1_40",0.443885553006463
"Q8TD17_IDR_190_344",0.556114446993537
"Q8TD19_IDR_1_48",0.326317895315702
"Q8TD19_IDR_731_807",0.271696853926377
"Q8TD19_IDR_825_961",0.401985250757921
"Q8TD20_IDR_1_34",0.447946926024227
"Q8TD20_IDR_568_617",0.552053073975773
"Q8TD26_IDR_1_310",0.105622270826655
"Q8TD26_IDR_1316_1385",0.236287060311795
"Q8TD26_IDR_1410_1447",0.151781022421798
"Q8TD26_IDR_1619_2108",0.351726610834627
"Q8TD26_IDR_2110_2715",0.154583035605126
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.50079578819202
"Q8TD31_IDR_675_782",0.49920421180798
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.492840211881445
"Q8TD43_IDR_713_764",0.507159788118555
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.397479195437647
"Q8TDD1_IDR_1_96",0.368909323132755
"Q8TDD1_IDR_578_739",0.377545431055102
"Q8TDD1_IDR_774_881",0.253545245812143
"Q8TDD2_IDR_1_129",0.316380444230733
"Q8TDD2_IDR_173_289",0.433849323279675
"Q8TDD2_IDR_361_431",0.249770232489592
"Q8TDF5_IDR_417_471",0.55159120542696
"Q8TDF5_IDR_481_516",0.44840879457304
"Q8TDF6_IDR_1_35",0.438374074758012
"Q8TDF6_IDR_593_673",0.561625925241988
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.142975558246794
"Q8TDI0_IDR_1203_1252",0.162740613826505
"Q8TDI0_IDR_1328_1405",0.184467452245791
"Q8TDI0_IDR_1532_1699",0.204454315159839
"Q8TDI0_IDR_200_341",0.13189475771431
"Q8TDI0_IDR_651_681",0.173467302806762
"Q8TDI7_IDR_1_157",0.484994042660962
"Q8TDI7_IDR_800_906",0.515005957339038
"Q8TDN2_IDR_56_92",0.492222137321582
"Q8TDN4_IDR_1_317",0.589116446402806
"Q8TDN4_IDR_410_443",0.410883553597194
"Q8TDN6_IDR_1_53",0.27617864299356
"Q8TDN6_IDR_271_306",0.30656555444819
"Q8TDN6_IDR_309_353",0.41725580255825
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.519097669800678
"Q8TDS5_IDR_374_423",0.480902330199322
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.315661226797447
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.553789022019771
"Q68BL8_IDR_183_486",0.446210977980229
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.391709761317145
"Q68CP9_IDR_473_531",0.17280676032807
"Q68CP9_IDR_535_569",0.164695521885899
"Q68CP9_IDR_603_1629",0.270787956468886
"Q68CQ1_IDR_1_193",0.543398831847731
"Q68CQ1_IDR_195_239",0.456601168152269
"Q68CQ4_IDR_1_75",0.510579491220733
"Q68CQ4_IDR_78_186",0.489420508779268
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.486377116714254
"Q68CR1_IDR_1_33",0.513622883285746
"Q68DE3_IDR_2199_2245",0.304837827374322
"Q68DH5_IDR_1_94",0.570954083213903
"Q68DH5_IDR_582_695",0.429045916786097
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.325031246522908
"Q68DQ2_IDR_1480_1759",0.367458524744784
"Q68DQ2_IDR_1768_2281",0.307510228732308
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.264432754115331
"Q68DX3_IDR_190_305",0.24104982401334
"Q68DX3_IDR_679_768",0.236706507439603
"Q68DX3_IDR_864_939",0.257810914431726
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.508164176564183
"Q6A163_IDR_1_31",0.449613367635943
"Q6AHZ1_IDR_1155_1222",0.218896422487964
"Q6AHZ1_IDR_350_443",0.290920494889711
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.47583256747398
"Q6AI14_IDR_602_798",0.52416743252602
"Q6AI39_IDR_25_722",0.25289066012687
"Q6AI39_IDR_800_1002",0.28894055163415
"Q6A162_IDR_398_429",0.491835823435817
"Q6A163_IDR_411_455",0.550386632364057
"Q6AHZ1_IDR_1236_1310",0.222693947479413
"Q6AHZ1_IDR_464_881",0.267489135142911
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.264187576075588
"Q6AI39_IDR_741_796",0.193981212163391
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.270732349496187
"Q6AWC2_IDR_425_488",0.190165318634756
"Q6AWC2_IDR_493_686",0.193576504472824
"Q6DN90_IDR_1_520",0.438125314636523
"Q6DN90_IDR_875_963",0.561874685363477
"Q6DT37_IDR_1455_1551",0.18832979166013
"Q6DT37_IDR_403_446",0.201161373162498
"Q6DT37_IDR_455_495",0.191182398606693
"Q6DT37_IDR_563_631",0.204294318211925
"Q6DT37_IDR_786_903",0.215032118358755
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.44977669638265
"Q6EMB2_IDR_532_660",0.55022330361735
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.593717986015103
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.51006047300939
"Q8TE67_IDR_400_450",0.48993952699061
"Q8TE68_IDR_159_253",0.350203069951571
"Q8TE68_IDR_431_478",0.349781115311447
"Q8TE68_IDR_536_633",0.300015814736982
"Q8TE73_IDR_1059_1096",0.442139263450935
"Q8TE73_IDR_896_930",0.557860736549065
"Q8TE76_IDR_405_450",0.462976296457268
"Q8TE76_IDR_457_793",0.537023703542732
"Q8TE77_IDR_470_659",0.432321849675251
"Q8TE77_IDR_52_91",0.567678150324749
"Q8TE82_IDR_1_76",0.486763474669303
"Q8TE82_IDR_229_265",0.513236525330697
"Q8TE85_IDR_77_219",0.364622226087871
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.232909084262446
"Q8TEJ3_IDR_1_45",0.242066688881666
"Q8TEJ3_IDR_320_461",0.227244631407182
"Q8TEJ3_IDR_528_821",0.297779595448706
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.470414462043625
"Q8TEL6_IDR_343_373",0.529585537956375
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.294082992627491
"Q8TEP8_IDR_2070_2125",0.340741864630213
"Q8TEP8_IDR_43_1211",0.365175142742296
"Q8TEQ0_IDR_184_389",0.173228632901686
"Q8TEQ0_IDR_407_511",0.261374535333483
"Q8TEQ0_IDR_617_649",0.346152002649262
"Q8TEQ0_IDR_777_813",0.21924482911557
"Q8TEQ6_IDR_1306_1349",0.288519336114737
"Q8TEQ6_IDR_1390_1427",0.299605173546764
"Q8TEQ6_IDR_822_881",0.4118754903385
"Q8TER5_IDR_191_521",0.316203123021787
"Q8TEW8_IDR_593_1205",0.468800166614204
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.360788331067171
"Q8TEY5_IDR_145_183",0.34811607086485
"Q8TEY5_IDR_314_395",0.291095598067979
"Q8TEY7_IDR_129_183",0.479751691999416
"Q8TEY7_IDR_293_473",0.520248308000584
"Q8TF01_IDR_1_33",0.475358700148495
"Q8TF01_IDR_47_805",0.524641299851505
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.541405074998687
"Q8TF17_IDR_9_39",0.458594925001313
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.559335716527664
"Q8TF21_IDR_271_823",0.440664283472336
"Q8TF30_IDR_472_705",0.610496888617593
"Q8TF30_IDR_755_809",0.389503111382407
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.442462273628648
"Q8TF68_IDR_1_260",0.723861773866352
"Q8TF68_IDR_455_543",0.276138226133648
"Q8TF71_IDR_1_61",0.446520377983329
"Q8TF71_IDR_476_515",0.553479622016671
"Q8TF72_IDR_112_1665",0.502169365900994
"Q8TF72_IDR_1688_1777",0.497830634099006
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.518296435464981
"Q8WTP8_IDR_283_325",0.481703564535019
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.47755186302018
"Q8WTQ4_IDR_41_165",0.52244813697982
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.489877894002893
"Q8WTT2_IDR_435_472",0.510122105997108
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.49292790843389
"Q8WTX9_IDR_285_450",0.50707209156611
"Q8WU08_IDR_320_361",0.497285731478142
"Q8WU08_IDR_364_396",0.502714268521858
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.651789505368872
"Q8WU20_IDR_478_508",0.348210494631128
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.29290560024119
"Q8WU90_IDR_265_295",0.402242367106878
"Q8WU90_IDR_297_396",0.304852032651932
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.272373892509934
"Q8WUA4_IDR_765_797",0.360999987031978
"Q8WUA4_IDR_877_911",0.366626120458088
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.355414941087946
"Q8WUQ7_IDR_471_556",0.383035350773756
"Q8WUQ7_IDR_589_624",0.261549708138298
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.259947587513895
"Q8WUY3_IDR_2558_2632",0.158004694851341
"Q8WUY3_IDR_2640_2874",0.208241503774047
"Q8WUY3_IDR_358_936",0.121687735523837
"Q8WUY3_IDR_938_2344",0.25211847833688
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.451451559270975
"Q8WV15_IDR_263_306",0.548548440729025
"Q8WVB6_IDR_321_356",0.251377810872664
"Q8WVB6_IDR_859_921",0.249593320499894
"Q8WVC0_IDR_1_352",0.463966449424942
"Q8WVC0_IDR_523_666",0.536033550575058
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
