"","GO0035639_purine_ribonucleoside_triphosphate_binding"
"Q8N9Z0_IDR_77_172",1
"Q8N9Z2_IDR_1_54",0.513328724507511
"Q8N9Z2_IDR_87_176",0.486671275492489
"Q8N9Z9_IDR_260_388",0.54781391324772
"Q8N9Z9_IDR_26_129",0.45218608675228
"Q8NA03_IDR_1_111",0.204705187278356
"Q8NA03_IDR_132_261",0.192098564438427
"Q8NA03_IDR_329_384",0.194911543659479
"Q8NA03_IDR_418_521",0.203570667970576
"Q8NA03_IDR_548_581",0.204714036653161
"Q8NA19_IDR_1_43",0.539355310618588
"Q8NA19_IDR_366_514",0.460644689381412
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.508428302291185
"Q8NA31_IDR_421_673",0.491571697708815
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.343862215250679
"Q8NA47_IDR_262_296",0.326225946174082
"Q8NA47_IDR_531_563",0.32991183857524
"Q8NAM6_IDR_128_308",0.47843818327357
"Q8NAM6_IDR_1_38",0.52156181672643
"Q8NAN2_IDR_288_334",0.491022171137233
"Q8NAN2_IDR_96_200",0.508977828862767
"Q8NAP3_IDR_123_165",0.324358404873365
"Q8NAP3_IDR_176_459",0.35565340088498
"Q8NAP3_IDR_522_970",0.319988194241655
"Q8NAP8_IDR_125_370",0.470514224362473
"Q8NAP8_IDR_402_495",0.529485775637527
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.34183525569106
"Q8NAT2_IDR_693_915",0.307917600700974
"Q8NAT2_IDR_95_126",0.350247143607966
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.468394384430968
"Q8NAV2_IDR_308_365",0.531605615569031
"Q8NAX2_IDR_115_232",0.266469711200364
"Q8NAX2_IDR_1_54",0.241350596474557
"Q8NAX2_IDR_308_349",0.241885356572381
"Q8NBF1_IDR_1_190",0.479232605133122
"Q8NBF1_IDR_298_513",0.520767394866878
"Q8NBF6_IDR_239_378",0.535137876397016
"Q8NBF6_IDR_587_648",0.464862123602984
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.487133313582218
"Q8NBP5_IDR_222_265",0.512866686417782
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.476325728210679
"Q8NBR0_IDR_363_393",0.523674271789321
"Q8NC60_IDR_18_66",0.508720056515513
"Q8NC60_IDR_82_123",0.491279943484487
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.508893192195384
"Q8NC74_IDR_1_103",0.491106807804616
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.519220512921327
"Q8NCA9_IDR_258_323",0.480779487078673
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.314165896254631
"Q8NCD3_IDR_448_748",0.36508469002871
"Q8NCD3_IDR_73_146",0.32074941371666
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.485409926039021
"Q8NCF5_IDR_55_247",0.514590073960979
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.494355082218247
"Q8NCX0_IDR_1_101",0.505644917781753
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.332533609226173
"Q8ND04_IDR_656_739",0.343747103938909
"Q8ND04_IDR_99_132",0.323719286834918
"Q8ND07_IDR_1_39",0.463485917478106
"Q8ND07_IDR_459_497",0.536514082521894
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.317685551323122
"Q8ND24_IDR_425_551",0.339815768924354
"Q8ND24_IDR_610_653",0.342498679752524
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.352663864606647
"Q8ND30_IDR_1_49",0.324286869466472
"Q8ND30_IDR_842_876",0.323049265926881
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.333602473252356
"Q8NDI1_IDR_174_542",0.292714645907981
"Q8NDI1_IDR_544_1075",0.373682880839663
"Q8NDL9_IDR_343_417",0.473118333057287
"Q8NDL9_IDR_600_886",0.526881666942713
"Q8NDM7_IDR_749_785",0.535606517389027
"Q8NDM7_IDR_930_986",0.464393482610973
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.310199760100444
"Q8NDT2_IDR_223_306",0.348847512621856
"Q8NDT2_IDR_554_709",0.3409527272777
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.508597579471917
"Q8NDX1_IDR_1_583",0.491402420528083
"Q8NDX2_IDR_1_64",0.486106483781509
"Q8NDX2_IDR_510_589",0.513893516218491
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.494116290745676
"Q8NEA5_IDR_28_83",0.505883709254324
"Q8NEA6_IDR_1_340",0.473067262378203
"Q8NEA6_IDR_446_666",0.526932737621797
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.489322746824919
"Q8NEB7_IDR_1_35",0.510677253175081
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.498214020124436
"Q8NEG2_IDR_27_72",0.501785979875564
"Q8NEN9_IDR_1107_1154",0.324736594616792
"Q8NEN9_IDR_454_677",0.348894224084835
"Q8NEN9_IDR_886_998",0.326369181298374
"Q8NEP3_IDR_1_85",0.507808884706276
"Q8NEP3_IDR_303_725",0.492191115293724
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.49881786340061
"Q8NER1_IDR_762_839",0.50118213659939
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.515924557121588
"Q8NET4_IDR_1313_1351",0.484075442878412
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.510111596029791
"Q8NET8_IDR_750_790",0.489888403970209
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.110106551380051
"Q8NEZ4_IDR_4251_4345",0.115881645918266
"Q8NF37_IDR_1_36",0.329717824412776
"Q8NF37_IDR_38_73",0.331338167997437
"Q8NF37_IDR_496_534",0.338944007589787
"Q8NF50_IDR_1234_1287",0.284048189646067
"Q8NF50_IDR_1347_1418",0.296747422572651
"Q8NF50_IDR_420_456",0.419204387781281
"Q8NF64_IDR_1_416",0.48645864740095
"Q8NF64_IDR_685_883",0.51354135259905
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.166012001318874
"Q8NF91_IDR_5763_6086",0.160992631341558
"Q8NFG4_IDR_278_337",0.500984063152634
"Q8NFG4_IDR_30_87",0.499015936847366
"Q8NFH5_IDR_1_171",0.482099982099465
"Q8NFH5_IDR_250_308",0.517900017900535
"Q8NFH8_IDR_142_272",0.460858029892626
"Q8NFH8_IDR_362_617",0.539141970107374
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.494368513416661
"Q8NFJ8_IDR_312_381",0.505631486583339
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.532602511792058
"Q8NFM4_IDR_487_536",0.467397488207942
"Q8NFM7_IDR_2_34",0.337399100797948
"Q8NFM7_IDR_515_548",0.331041227306198
"Q8NFM7_IDR_561_739",0.331559671895854
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.255101284485411
"Q8NFP9_IDR_1_55",0.259679969688693
"Q8NFP9_IDR_1581_1881",0.243611969061024
"Q8NFP9_IDR_951_1328",0.241606776764873
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.257101162458364
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.529191214132826
"Q8NFW9_IDR_25_73",0.470808785867174
"Q8NFY4_IDR_545_662",0.290082947616225
"Q8NFY4_IDR_691_829",0.287115422417186
"Q8NFY4_IDR_832_1070",0.422801629966589
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.339891328919573
"Q8NFZ3_IDR_605_668",0.339601002652378
"Q8NFZ3_IDR_701_816",0.320507668428049
"Q8NFZ4_IDR_613_679",0.502239570418432
"Q8NFZ4_IDR_701_835",0.497760429581568
"Q8NFZ5_IDR_157_207",0.490720544657363
"Q8NFZ5_IDR_330_400",0.509279455342637
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.326462058863153
"Q8NG08_IDR_795_825",0.325686769940808
"Q8NG08_IDR_957_1062",0.347851171196039
"Q8NG27_IDR_122_481",0.50033157757206
"Q8NG27_IDR_37_112",0.49966842242794
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.496906512960595
"Q8NHS3_IDR_245_290",0.503093487039405
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.309676028661273
"Q8NHU6_IDR_850_899",0.335643811141137
"Q8NHU6_IDR_89_231",0.35468016019759
"Q8NHV4_IDR_309_350",0.509942423158418
"Q8NHV4_IDR_354_626",0.490057576841582
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.487445516956157
"Q8NHW3_IDR_319_353",0.512554483043844
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.5021606399495
"Q8NHX4_IDR_161_192",0.4978393600505
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.429124826579316
"Q8NI35_IDR_1328_1418",0.107144718216014
"Q8NI35_IDR_1622_1670",0.136661151869676
"Q8NI35_IDR_1765_1801",0.106535995216109
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.269351455622271
"Q8NI51_IDR_1_84",0.234629234505642
"Q8NI51_IDR_439_513",0.255212751279602
"Q8NI51_IDR_550_627",0.240806558592485
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.501417223705986
"Q8TA86_IDR_1_81",0.498582776294014
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.338806631021636
"Q8TAB3_IDR_805_992",0.319736966586579
"Q8TAB3_IDR_994_1117",0.341456402391785
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.361088086644639
"Q8TAQ2_IDR_545_609",0.323220930287678
"Q8TAQ2_IDR_720_1214",0.315690983067683
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.510992068885073
"Q8TAT2_IDR_149_233",0.489007931114927
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.501963736831875
"Q8TAU0_IDR_235_352",0.498036263168125
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.51283355414749
"Q8TAV0_IDR_231_307",0.48716644585251
"Q8TAW3_IDR_1_44",0.507795395057814
"Q8TBA6_IDR_566_665",0.24368395627636
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.482759471213406
"Q8TBB5_IDR_489_520",0.517240528786594
"Q8TBB6_IDR_436_501",0.508515217311197
"Q8TBB6_IDR_680_771",0.491484782688803
"Q8TBC3_IDR_135_191",0.390550834908517
"Q8TBC3_IDR_606_707",0.609449165091483
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.321982360911312
"Q8TBC5_IDR_1_41",0.354772328761761
"Q8TBC5_IDR_473_510",0.323245310326927
"Q8TBE0_IDR_1_73",0.348605158451872
"Q8TBE0_IDR_461_587",0.32227050075744
"Q8TBE0_IDR_76_348",0.329124340790688
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.321943686594655
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.511858277044933
"Q8TBZ0_IDR_752_833",0.488141722955067
"Q8TBZ3_IDR_322_360",0.505758805375592
"Q8TBZ3_IDR_392_507",0.494241194624408
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.48186102831201
"Q8TBZ6_IDR_277_339",0.51813897168799
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.251394254520158
"Q8TC20_IDR_132_309",0.244110121818152
"Q8TC20_IDR_550_634",0.258601121197531
"Q8TC20_IDR_721_777",0.245894502464159
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.502021062035307
"Q8TC76_IDR_291_339",0.497978937964693
"Q8TC90_IDR_131_196",0.351754594932148
"Q8TC90_IDR_1_72",0.339627700072518
"Q8TC90_IDR_200_364",0.308617704995334
"Q8TC92_IDR_2_55",0.326645520687892
"Q8TC92_IDR_383_436",0.351273808990235
"Q8TC92_IDR_493_561",0.322080670321872
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.322193045691939
"Q8TCJ2_IDR_489_548",0.343277482934455
"Q8TCJ2_IDR_776_826",0.334529471373606
"Q8TCN5_IDR_128_630",0.233806626019594
"Q8TCN5_IDR_13_47",0.251553087676551
"Q8TCN5_IDR_49_124",0.258990121506923
"Q8TCN5_IDR_826_881",0.255650164796933
"Q8TCQ1_IDR_1_75",0.511016823543823
"Q8TCQ1_IDR_244_289",0.488983176456177
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.502513277127749
"Q8TCT7_IDR_506_592",0.497486722872251
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.47276308813517
"Q8TD10_IDR_331_391",0.52723691186483
"Q8TD16_IDR_141_666",0.490154887517736
"Q8TD16_IDR_777_824",0.509845112482264
"Q8TD17_IDR_1_40",0.538754488651583
"Q8TD17_IDR_190_344",0.461245511348417
"Q8TD19_IDR_1_48",0.315842957948265
"Q8TD19_IDR_731_807",0.368352193878614
"Q8TD19_IDR_825_961",0.315804848173121
"Q8TD20_IDR_1_34",0.508276235505433
"Q8TD20_IDR_568_617",0.491723764494567
"Q8TD26_IDR_1_310",0.209054336901312
"Q8TD26_IDR_1316_1385",0.192463792082208
"Q8TD26_IDR_1410_1447",0.214207665822553
"Q8TD26_IDR_1619_2108",0.191891918729608
"Q8TD26_IDR_2110_2715",0.192382286464319
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.501981269649009
"Q8TD31_IDR_675_782",0.498018730350991
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.507344898455154
"Q8TD43_IDR_713_764",0.492655101544846
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.509205210265139
"Q8TDD1_IDR_1_96",0.346927985695447
"Q8TDD1_IDR_578_739",0.32728482526258
"Q8TDD1_IDR_774_881",0.325787189041974
"Q8TDD2_IDR_1_129",0.314428348497506
"Q8TDD2_IDR_173_289",0.343157132294301
"Q8TDD2_IDR_361_431",0.342414519208193
"Q8TDF5_IDR_417_471",0.55131947343935
"Q8TDF5_IDR_481_516",0.44868052656065
"Q8TDF6_IDR_1_35",0.565615384664885
"Q8TDF6_IDR_593_673",0.434384615335115
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.167748090025107
"Q8TDI0_IDR_1203_1252",0.166380044522893
"Q8TDI0_IDR_1328_1405",0.173612070108665
"Q8TDI0_IDR_1532_1699",0.158826215122274
"Q8TDI0_IDR_200_341",0.165714755483252
"Q8TDI0_IDR_651_681",0.167718824737808
"Q8TDI7_IDR_1_157",0.571363981230699
"Q8TDI7_IDR_800_906",0.428636018769301
"Q8TDN2_IDR_56_92",0.455548160899836
"Q8TDN4_IDR_1_317",0.527299093047467
"Q8TDN4_IDR_410_443",0.472700906952533
"Q8TDN6_IDR_1_53",0.329056584288917
"Q8TDN6_IDR_271_306",0.339891620826939
"Q8TDN6_IDR_309_353",0.331051794884145
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.49660508075761
"Q8TDS5_IDR_374_423",0.50339491924239
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.296501477362327
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.498403002100303
"Q68BL8_IDR_183_486",0.501596997899697
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.251794176924675
"Q68CP9_IDR_473_531",0.2560633070471
"Q68CP9_IDR_535_569",0.260918333978451
"Q68CP9_IDR_603_1629",0.231224182049775
"Q68CQ1_IDR_1_193",0.494993663953867
"Q68CQ1_IDR_195_239",0.505006336046133
"Q68CQ4_IDR_1_75",0.506055734757374
"Q68CQ4_IDR_78_186",0.493944265242626
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.506405033368221
"Q68CR1_IDR_1_33",0.493594966631779
"Q68DE3_IDR_2199_2245",0.344730372788249
"Q68DH5_IDR_1_94",0.482975132261714
"Q68DH5_IDR_582_695",0.517024867738286
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.337376728925369
"Q68DQ2_IDR_1480_1759",0.333982400033529
"Q68DQ2_IDR_1768_2281",0.328640871041102
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.247055369007265
"Q68DX3_IDR_190_305",0.259009566057946
"Q68DX3_IDR_679_768",0.251437917050571
"Q68DX3_IDR_864_939",0.242497147884218
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.50710884146029
"Q6A163_IDR_1_31",0.503236837949609
"Q6AHZ1_IDR_1155_1222",0.243992891475687
"Q6AHZ1_IDR_350_443",0.235248116901154
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.405570070738276
"Q6AI14_IDR_602_798",0.594429929261724
"Q6AI39_IDR_25_722",0.231788328798728
"Q6AI39_IDR_800_1002",0.260111683237934
"Q6A162_IDR_398_429",0.49289115853971
"Q6A163_IDR_411_455",0.496763162050391
"Q6AHZ1_IDR_1236_1310",0.284790010929666
"Q6AHZ1_IDR_464_881",0.235968980693492
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.257944038957155
"Q6AI39_IDR_741_796",0.250155949006182
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.193492772750431
"Q6AWC2_IDR_425_488",0.195940401068632
"Q6AWC2_IDR_493_686",0.208756117803693
"Q6DN90_IDR_1_520",0.415715168226249
"Q6DN90_IDR_875_963",0.584284831773751
"Q6DT37_IDR_1455_1551",0.219674783445712
"Q6DT37_IDR_403_446",0.191815967585959
"Q6DT37_IDR_455_495",0.188017129757192
"Q6DT37_IDR_563_631",0.189249894309351
"Q6DT37_IDR_786_903",0.211242224901787
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.515795399116197
"Q6EMB2_IDR_532_660",0.484204600883803
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.481324541638296
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.499237938812803
"Q8TE67_IDR_400_450",0.500762061187197
"Q8TE68_IDR_159_253",0.341274362334619
"Q8TE68_IDR_431_478",0.322202861366805
"Q8TE68_IDR_536_633",0.336522776298576
"Q8TE73_IDR_1059_1096",0.523859394558476
"Q8TE73_IDR_896_930",0.476140605441524
"Q8TE76_IDR_405_450",0.489629904965039
"Q8TE76_IDR_457_793",0.510370095034961
"Q8TE77_IDR_470_659",0.564494241357142
"Q8TE77_IDR_52_91",0.435505758642858
"Q8TE82_IDR_1_76",0.485683084647733
"Q8TE82_IDR_229_265",0.514316915352267
"Q8TE85_IDR_77_219",0.319861197579985
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.236737232520078
"Q8TEJ3_IDR_1_45",0.236660752667373
"Q8TEJ3_IDR_320_461",0.268109688619755
"Q8TEJ3_IDR_528_821",0.258492326192794
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.489723575343105
"Q8TEL6_IDR_343_373",0.510276424656895
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.317182033307161
"Q8TEP8_IDR_2070_2125",0.324476077589459
"Q8TEP8_IDR_43_1211",0.35834188910338
"Q8TEQ0_IDR_184_389",0.247063385983012
"Q8TEQ0_IDR_407_511",0.235181116052731
"Q8TEQ0_IDR_617_649",0.2522328523738
"Q8TEQ0_IDR_777_813",0.265522645590457
"Q8TEQ6_IDR_1306_1349",0.343578334405049
"Q8TEQ6_IDR_1390_1427",0.332024296292504
"Q8TEQ6_IDR_822_881",0.324397369302447
"Q8TER5_IDR_191_521",0.339971894278857
"Q8TEW8_IDR_593_1205",0.289671976793766
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.312834671890369
"Q8TEY5_IDR_145_183",0.326629628439068
"Q8TEY5_IDR_314_395",0.360535699670563
"Q8TEY7_IDR_129_183",0.48736522057269
"Q8TEY7_IDR_293_473",0.51263477942731
"Q8TF01_IDR_1_33",0.484123183402945
"Q8TF01_IDR_47_805",0.515876816597055
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.529515261263421
"Q8TF17_IDR_9_39",0.470484738736579
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.518448496727206
"Q8TF21_IDR_271_823",0.481551503272794
"Q8TF30_IDR_472_705",0.50930322980315
"Q8TF30_IDR_755_809",0.49069677019685
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.485239535943054
"Q8TF68_IDR_1_260",0.490752972967798
"Q8TF68_IDR_455_543",0.509247027032202
"Q8TF71_IDR_1_61",0.499188483607226
"Q8TF71_IDR_476_515",0.500811516392774
"Q8TF72_IDR_112_1665",0.780593867400878
"Q8TF72_IDR_1688_1777",0.219406132599122
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.486887155999598
"Q8WTP8_IDR_283_325",0.513112844000401
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.513765520955853
"Q8WTQ4_IDR_41_165",0.486234479044147
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.50229426029027
"Q8WTT2_IDR_435_472",0.49770573970973
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.496428012452322
"Q8WTX9_IDR_285_450",0.503571987547678
"Q8WU08_IDR_320_361",0.500072717450092
"Q8WU08_IDR_364_396",0.499927282549908
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.499733337314247
"Q8WU20_IDR_478_508",0.500266662685753
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.324729549182061
"Q8WU90_IDR_265_295",0.345390603966699
"Q8WU90_IDR_297_396",0.32987984685124
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.323215375716763
"Q8WUA4_IDR_765_797",0.335100811284575
"Q8WUA4_IDR_877_911",0.341683812998662
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.342484265387785
"Q8WUQ7_IDR_471_556",0.318918641640606
"Q8WUQ7_IDR_589_624",0.33859709297161
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.179297605619316
"Q8WUY3_IDR_2558_2632",0.209757530624604
"Q8WUY3_IDR_2640_2874",0.217122647329506
"Q8WUY3_IDR_358_936",0.221303214048939
"Q8WUY3_IDR_938_2344",0.172519002377636
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.510930877937751
"Q8WV15_IDR_263_306",0.489069122062249
"Q8WVB6_IDR_321_356",0.249720441903648
"Q8WVB6_IDR_859_921",0.246847839160751
"Q8WVC0_IDR_1_352",0.539353201454514
"Q8WVC0_IDR_523_666",0.460646798545486
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
