"","GO0032553_ribonucleotide_binding"
"Q8N9Z2_IDR_1_54",0.519559001934063
"Q8N9Z2_IDR_87_176",0.480440998065937
"Q8N9Z9_IDR_260_388",0.542908904315472
"Q8N9Z9_IDR_26_129",0.457091095684528
"Q8NA03_IDR_1_111",0.202695612975641
"Q8NA03_IDR_132_261",0.191932929754745
"Q8NA03_IDR_329_384",0.193655875505333
"Q8NA03_IDR_418_521",0.206929260009771
"Q8NA03_IDR_548_581",0.20478632175451
"Q8NA19_IDR_1_43",0.537877060960396
"Q8NA19_IDR_366_514",0.462122939039605
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.513918372915854
"Q8NA31_IDR_421_673",0.486081627084146
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.341184665132272
"Q8NA47_IDR_262_296",0.329431781441287
"Q8NA47_IDR_531_563",0.329383553426441
"Q8NAM6_IDR_128_308",0.475853034938085
"Q8NAM6_IDR_1_38",0.524146965061915
"Q8NAN2_IDR_288_334",0.499699912346021
"Q8NAN2_IDR_96_200",0.500300087653979
"Q8NAP3_IDR_123_165",0.324802891201145
"Q8NAP3_IDR_176_459",0.359258387357827
"Q8NAP3_IDR_522_970",0.315938721441027
"Q8NAP8_IDR_125_370",0.473421141584788
"Q8NAP8_IDR_402_495",0.526578858415212
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.343417758647912
"Q8NAT2_IDR_693_915",0.305767688372321
"Q8NAT2_IDR_95_126",0.350814552979767
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.466290993352926
"Q8NAV2_IDR_308_365",0.533709006647074
"Q8NAX2_IDR_115_232",0.256997583195355
"Q8NAX2_IDR_1_54",0.238731355747396
"Q8NAX2_IDR_308_349",0.258630594490289
"Q8NBF1_IDR_1_190",0.480489403194135
"Q8NBF1_IDR_298_513",0.519510596805865
"Q8NBF6_IDR_239_378",0.549037344052538
"Q8NBF6_IDR_587_648",0.450962655947462
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.485210177552163
"Q8NBP5_IDR_222_265",0.514789822447837
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.473042708023812
"Q8NBR0_IDR_363_393",0.526957291976188
"Q8NC60_IDR_18_66",0.509109420151784
"Q8NC60_IDR_82_123",0.490890579848216
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.508499757572011
"Q8NC74_IDR_1_103",0.491500242427989
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.523370372633975
"Q8NCA9_IDR_258_323",0.476629627366025
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.316129699340609
"Q8NCD3_IDR_448_748",0.357351530237506
"Q8NCD3_IDR_73_146",0.326518770421885
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.490177277427824
"Q8NCF5_IDR_55_247",0.509822722572176
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.497245723651163
"Q8NCX0_IDR_1_101",0.502754276348837
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.337463859563935
"Q8ND04_IDR_656_739",0.336786879068923
"Q8ND04_IDR_99_132",0.325749261367142
"Q8ND07_IDR_1_39",0.465633474232718
"Q8ND07_IDR_459_497",0.534366525767282
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.31341457302347
"Q8ND24_IDR_425_551",0.341991624113966
"Q8ND24_IDR_610_653",0.344593802862564
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.369695308010241
"Q8ND30_IDR_1_49",0.315369202928788
"Q8ND30_IDR_842_876",0.31493548906097
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.336597446543848
"Q8NDI1_IDR_174_542",0.284049206977422
"Q8NDI1_IDR_544_1075",0.379353346478731
"Q8NDL9_IDR_343_417",0.485623641823215
"Q8NDL9_IDR_600_886",0.514376358176785
"Q8NDM7_IDR_749_785",0.539902542461697
"Q8NDM7_IDR_930_986",0.460097457538303
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.31067749141589
"Q8NDT2_IDR_223_306",0.35208979172572
"Q8NDT2_IDR_554_709",0.33723271685839
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.499465796697455
"Q8NDX1_IDR_1_583",0.500534203302545
"Q8NDX2_IDR_1_64",0.496090183733758
"Q8NDX2_IDR_510_589",0.503909816266242
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.49270266316314
"Q8NEA5_IDR_28_83",0.50729733683686
"Q8NEA6_IDR_1_340",0.472633670869314
"Q8NEA6_IDR_446_666",0.527366329130686
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.486603336071292
"Q8NEB7_IDR_1_35",0.513396663928708
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.496619828250697
"Q8NEG2_IDR_27_72",0.503380171749303
"Q8NEN9_IDR_1107_1154",0.327354875499249
"Q8NEN9_IDR_454_677",0.346655505180105
"Q8NEN9_IDR_886_998",0.325989619320646
"Q8NEP3_IDR_1_85",0.510889158506312
"Q8NEP3_IDR_303_725",0.489110841493688
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.494445292866783
"Q8NER1_IDR_762_839",0.505554707133217
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.534370860212132
"Q8NET4_IDR_1313_1351",0.465629139787868
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.508998367702466
"Q8NET8_IDR_750_790",0.491001632297534
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.11017648833127
"Q8NEZ4_IDR_4251_4345",0.117663774116841
"Q8NF37_IDR_1_36",0.329355115673856
"Q8NF37_IDR_38_73",0.331883522035096
"Q8NF37_IDR_496_534",0.338761362291049
"Q8NF50_IDR_1234_1287",0.285056682201832
"Q8NF50_IDR_1347_1418",0.304723194829419
"Q8NF50_IDR_420_456",0.410220122968749
"Q8NF64_IDR_1_416",0.479740635772134
"Q8NF64_IDR_685_883",0.520259364227866
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.164951127637801
"Q8NF91_IDR_5763_6086",0.161380087466395
"Q8NFG4_IDR_278_337",0.505009523490436
"Q8NFG4_IDR_30_87",0.494990476509564
"Q8NFH5_IDR_1_171",0.484893531787909
"Q8NFH5_IDR_250_308",0.515106468212091
"Q8NFH8_IDR_142_272",0.474249925094263
"Q8NFH8_IDR_362_617",0.525750074905737
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.495726456103893
"Q8NFJ8_IDR_312_381",0.504273543896107
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.534276571265314
"Q8NFM4_IDR_487_536",0.465723428734686
"Q8NFM7_IDR_2_34",0.329977346771442
"Q8NFM7_IDR_515_548",0.329142704979077
"Q8NFM7_IDR_561_739",0.340879948249481
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.255749318815367
"Q8NFP9_IDR_1_55",0.262120125962634
"Q8NFP9_IDR_1581_1881",0.240283453130541
"Q8NFP9_IDR_951_1328",0.241847102091458
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.2625338190543
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.528941958966408
"Q8NFW9_IDR_25_73",0.471058041033592
"Q8NFY4_IDR_545_662",0.29106980138037
"Q8NFY4_IDR_691_829",0.287042764615897
"Q8NFY4_IDR_832_1070",0.421887434003733
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.342336328612773
"Q8NFZ3_IDR_605_668",0.340981114331803
"Q8NFZ3_IDR_701_816",0.316682557055425
"Q8NFZ4_IDR_613_679",0.499905219341546
"Q8NFZ4_IDR_701_835",0.500094780658454
"Q8NFZ5_IDR_157_207",0.488450374956505
"Q8NFZ5_IDR_330_400",0.511549625043495
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.325277595182418
"Q8NG08_IDR_795_825",0.320502888814053
"Q8NG08_IDR_957_1062",0.354219516003529
"Q8NG27_IDR_122_481",0.515488297826588
"Q8NG27_IDR_37_112",0.484511702173412
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.496972038191313
"Q8NHS3_IDR_245_290",0.503027961808687
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.309510328430979
"Q8NHU6_IDR_850_899",0.337588529740363
"Q8NHU6_IDR_89_231",0.352901141828658
"Q8NHV4_IDR_309_350",0.511644226112086
"Q8NHV4_IDR_354_626",0.488355773887914
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.480492597436372
"Q8NHW3_IDR_319_353",0.519507402563628
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.490737420384559
"Q8NHX4_IDR_161_192",0.509262579615441
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.431455216029583
"Q8NI35_IDR_1328_1418",0.107849672818478
"Q8NI35_IDR_1622_1670",0.125538141498569
"Q8NI35_IDR_1765_1801",0.107228918671365
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.274586043748092
"Q8NI51_IDR_1_84",0.232505043946844
"Q8NI51_IDR_439_513",0.258061711399619
"Q8NI51_IDR_550_627",0.234847200905445
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.499729181828209
"Q8TA86_IDR_1_81",0.500270818171791
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.33193910499308
"Q8TAB3_IDR_805_992",0.323816230078452
"Q8TAB3_IDR_994_1117",0.344244664928469
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.352539295584852
"Q8TAQ2_IDR_545_609",0.324863187204897
"Q8TAQ2_IDR_720_1214",0.322597517210252
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.514815743818175
"Q8TAT2_IDR_149_233",0.485184256181825
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.502242896514294
"Q8TAU0_IDR_235_352",0.497757103485706
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.514031458681477
"Q8TAV0_IDR_231_307",0.485968541318523
"Q8TAW3_IDR_1_44",0.513543994082722
"Q8TBA6_IDR_566_665",0.251420391964707
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.474128055775265
"Q8TBB5_IDR_489_520",0.525871944224735
"Q8TBB6_IDR_436_501",0.516041402460431
"Q8TBB6_IDR_680_771",0.483958597539569
"Q8TBC3_IDR_135_191",0.427237521428856
"Q8TBC3_IDR_606_707",0.572762478571144
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.31953631756682
"Q8TBC5_IDR_1_41",0.36069000441844
"Q8TBC5_IDR_473_510",0.31977367801474
"Q8TBE0_IDR_1_73",0.349617926131523
"Q8TBE0_IDR_461_587",0.322523729850361
"Q8TBE0_IDR_76_348",0.327858344018116
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.322359539518983
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.515258978594222
"Q8TBZ0_IDR_752_833",0.484741021405778
"Q8TBZ3_IDR_322_360",0.49469670890908
"Q8TBZ3_IDR_392_507",0.50530329109092
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.479171374684907
"Q8TBZ6_IDR_277_339",0.520828625315093
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.251999983762307
"Q8TC20_IDR_132_309",0.244728450749782
"Q8TC20_IDR_550_634",0.258839963345869
"Q8TC20_IDR_721_777",0.244431602142042
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.477524556114901
"Q8TC76_IDR_291_339",0.522475443885099
"Q8TC90_IDR_131_196",0.357122760549037
"Q8TC90_IDR_1_72",0.335948506412746
"Q8TC90_IDR_200_364",0.306928733038216
"Q8TC92_IDR_2_55",0.316910955468332
"Q8TC92_IDR_383_436",0.3677926980717
"Q8TC92_IDR_493_561",0.315296346459968
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.322529490038977
"Q8TCJ2_IDR_489_548",0.344642794732632
"Q8TCJ2_IDR_776_826",0.332827715228391
"Q8TCN5_IDR_128_630",0.235207828478205
"Q8TCN5_IDR_13_47",0.255631271589363
"Q8TCN5_IDR_49_124",0.252061451724612
"Q8TCN5_IDR_826_881",0.257099448207821
"Q8TCQ1_IDR_1_75",0.503674750323634
"Q8TCQ1_IDR_244_289",0.496325249676366
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.500971493888606
"Q8TCT7_IDR_506_592",0.499028506111394
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.466122344746538
"Q8TD10_IDR_331_391",0.533877655253462
"Q8TD16_IDR_141_666",0.493138637645475
"Q8TD16_IDR_777_824",0.506861362354525
"Q8TD17_IDR_1_40",0.538683221336341
"Q8TD17_IDR_190_344",0.461316778663659
"Q8TD19_IDR_1_48",0.319692443832235
"Q8TD19_IDR_731_807",0.36420374819562
"Q8TD19_IDR_825_961",0.316103807972145
"Q8TD20_IDR_1_34",0.507771470208638
"Q8TD20_IDR_568_617",0.492228529791362
"Q8TD26_IDR_1_310",0.204480731780568
"Q8TD26_IDR_1316_1385",0.194493295923597
"Q8TD26_IDR_1410_1447",0.21726440400418
"Q8TD26_IDR_1619_2108",0.192478868230996
"Q8TD26_IDR_2110_2715",0.191282700060658
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.503559783365497
"Q8TD31_IDR_675_782",0.496440216634503
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.507828332829848
"Q8TD43_IDR_713_764",0.492171667170152
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.507380964787543
"Q8TDD1_IDR_1_96",0.346087351663519
"Q8TDD1_IDR_578_739",0.326677959552682
"Q8TDD1_IDR_774_881",0.327234688783799
"Q8TDD2_IDR_1_129",0.311808766317359
"Q8TDD2_IDR_173_289",0.347913298666144
"Q8TDD2_IDR_361_431",0.340277935016496
"Q8TDF5_IDR_417_471",0.553749328166875
"Q8TDF5_IDR_481_516",0.446250671833125
"Q8TDF6_IDR_1_35",0.544180353418354
"Q8TDF6_IDR_593_673",0.455819646581646
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.165238642706971
"Q8TDI0_IDR_1203_1252",0.168661442927819
"Q8TDI0_IDR_1328_1405",0.176669484280537
"Q8TDI0_IDR_1532_1699",0.157210108777035
"Q8TDI0_IDR_200_341",0.162190047892088
"Q8TDI0_IDR_651_681",0.17003027341555
"Q8TDI7_IDR_1_157",0.554690877226462
"Q8TDI7_IDR_800_906",0.445309122773539
"Q8TDN2_IDR_56_92",0.46147500703852
"Q8TDN4_IDR_1_317",0.548726376906155
"Q8TDN4_IDR_410_443",0.451273623093845
"Q8TDN6_IDR_1_53",0.327162053070443
"Q8TDN6_IDR_271_306",0.344240836303587
"Q8TDN6_IDR_309_353",0.32859711062597
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.498037871569662
"Q8TDS5_IDR_374_423",0.501962128430338
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.302556234656126
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.498126844243445
"Q68BL8_IDR_183_486",0.501873155756555
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.252801299124347
"Q68CP9_IDR_473_531",0.259118334243341
"Q68CP9_IDR_535_569",0.26248777227466
"Q68CP9_IDR_603_1629",0.225592594357651
"Q68CQ1_IDR_1_193",0.49395550798086
"Q68CQ1_IDR_195_239",0.50604449201914
"Q68CQ4_IDR_1_75",0.502569695112558
"Q68CQ4_IDR_78_186",0.497430304887442
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.503129451691234
"Q68CR1_IDR_1_33",0.496870548308766
"Q68DE3_IDR_2199_2245",0.349558691049384
"Q68DH5_IDR_1_94",0.481476057086129
"Q68DH5_IDR_582_695",0.518523942913871
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.338759614784451
"Q68DQ2_IDR_1480_1759",0.335512429931479
"Q68DQ2_IDR_1768_2281",0.32572795528407
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.254994132260726
"Q68DX3_IDR_190_305",0.252630066304705
"Q68DX3_IDR_679_768",0.252295554378464
"Q68DX3_IDR_864_939",0.240080247056106
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.503304032652749
"Q6A163_IDR_1_31",0.500392296849533
"Q6AHZ1_IDR_1155_1222",0.248495416269813
"Q6AHZ1_IDR_350_443",0.239319983623463
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.386891657840973
"Q6AI14_IDR_602_798",0.613108342159027
"Q6AI39_IDR_25_722",0.227870517326173
"Q6AI39_IDR_800_1002",0.260301330615615
"Q6A162_IDR_398_429",0.49669596734725
"Q6A163_IDR_411_455",0.499607703150467
"Q6AHZ1_IDR_1236_1310",0.275487926376772
"Q6AHZ1_IDR_464_881",0.236696673729952
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.259268542056769
"Q6AI39_IDR_741_796",0.252559610001444
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.192313429490237
"Q6AWC2_IDR_425_488",0.19300811486446
"Q6AWC2_IDR_493_686",0.207601961738709
"Q6DN90_IDR_1_520",0.438800983338752
"Q6DN90_IDR_875_963",0.561199016661248
"Q6DT37_IDR_1455_1551",0.218678090778199
"Q6DT37_IDR_403_446",0.190433139328011
"Q6DT37_IDR_455_495",0.186725906869416
"Q6DT37_IDR_563_631",0.187330457769289
"Q6DT37_IDR_786_903",0.216832405255086
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.523936929516785
"Q6EMB2_IDR_532_660",0.476063070483215
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.476888691755585
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.502831758058808
"Q8TE67_IDR_400_450",0.497168241941192
"Q8TE68_IDR_159_253",0.342302687134559
"Q8TE68_IDR_431_478",0.324932948432202
"Q8TE68_IDR_536_633",0.332764364433239
"Q8TE73_IDR_1059_1096",0.529331285155914
"Q8TE73_IDR_896_930",0.470668714844086
"Q8TE76_IDR_405_450",0.491670752963419
"Q8TE76_IDR_457_793",0.508329247036581
"Q8TE77_IDR_470_659",0.585744757219932
"Q8TE77_IDR_52_91",0.414255242780068
"Q8TE82_IDR_1_76",0.488674813682351
"Q8TE82_IDR_229_265",0.511325186317649
"Q8TE85_IDR_77_219",0.317761416359998
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.242524539909767
"Q8TEJ3_IDR_1_45",0.245740109450988
"Q8TEJ3_IDR_320_461",0.258147362101793
"Q8TEJ3_IDR_528_821",0.253587988537451
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.488552950773779
"Q8TEL6_IDR_343_373",0.511447049226221
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.314044214353232
"Q8TEP8_IDR_2070_2125",0.326512607715669
"Q8TEP8_IDR_43_1211",0.3594431779311
"Q8TEQ0_IDR_184_389",0.242224195815584
"Q8TEQ0_IDR_407_511",0.23474193040847
"Q8TEQ0_IDR_617_649",0.25648342914767
"Q8TEQ0_IDR_777_813",0.266550444628276
"Q8TEQ6_IDR_1306_1349",0.347531974390803
"Q8TEQ6_IDR_1390_1427",0.334040415483252
"Q8TEQ6_IDR_822_881",0.318427610125946
"Q8TER5_IDR_191_521",0.349296945359333
"Q8TEW8_IDR_593_1205",0.291335221189678
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.309573223669757
"Q8TEY5_IDR_145_183",0.325215419535815
"Q8TEY5_IDR_314_395",0.365211356794427
"Q8TEY7_IDR_129_183",0.490640636397426
"Q8TEY7_IDR_293_473",0.509359363602574
"Q8TF01_IDR_1_33",0.497560409964708
"Q8TF01_IDR_47_805",0.502439590035292
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.529938094357571
"Q8TF17_IDR_9_39",0.470061905642429
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.514589132664533
"Q8TF21_IDR_271_823",0.485410867335467
"Q8TF30_IDR_472_705",0.522780155385032
"Q8TF30_IDR_755_809",0.477219844614968
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.484604514942742
"Q8TF68_IDR_1_260",0.485659480925208
"Q8TF68_IDR_455_543",0.514340519074793
"Q8TF71_IDR_1_61",0.502789489845917
"Q8TF71_IDR_476_515",0.497210510154083
"Q8TF72_IDR_112_1665",0.728903318940853
"Q8TF72_IDR_1688_1777",0.271096681059147
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.474932860581975
"Q8WTP8_IDR_283_325",0.525067139418025
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.532554677573593
"Q8WTQ4_IDR_41_165",0.467445322426407
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.499065972742946
"Q8WTT2_IDR_435_472",0.500934027257054
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.500694687350088
"Q8WTX9_IDR_285_450",0.499305312649912
"Q8WU08_IDR_320_361",0.495944648854803
"Q8WU08_IDR_364_396",0.504055351145197
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.500044206296348
"Q8WU20_IDR_478_508",0.499955793703652
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.322505799661536
"Q8WU90_IDR_265_295",0.345218238937094
"Q8WU90_IDR_297_396",0.33227596140137
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.314002509824823
"Q8WUA4_IDR_765_797",0.341884995919034
"Q8WUA4_IDR_877_911",0.344112494256142
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.338690346512841
"Q8WUQ7_IDR_471_556",0.317261044366435
"Q8WUQ7_IDR_589_624",0.344048609120724
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.174553965256176
"Q8WUY3_IDR_2558_2632",0.205477593244968
"Q8WUY3_IDR_2640_2874",0.220788481030344
"Q8WUY3_IDR_358_936",0.233449749527896
"Q8WUY3_IDR_938_2344",0.165730210940616
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.506725832894138
"Q8WV15_IDR_263_306",0.493274167105862
"Q8WVB6_IDR_321_356",0.246388523887972
"Q8WVB6_IDR_859_921",0.250414893710651
"Q8WVC0_IDR_1_352",0.560885135391514
"Q8WVC0_IDR_523_666",0.439114864608486
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
