"","GO0015291_secondary_active_transmembrane_transporter_activity"
"Q8N9Z0_IDR_77_172",1
"Q8N9Z2_IDR_1_54",0.507478960431644
"Q8N9Z2_IDR_87_176",0.492521039568356
"Q8N9Z9_IDR_260_388",0.522208903640573
"Q8N9Z9_IDR_26_129",0.477791096359427
"Q8NA03_IDR_1_111",0.213844067058425
"Q8NA03_IDR_132_261",0.215712335012731
"Q8NA03_IDR_329_384",0.192228203249022
"Q8NA03_IDR_418_521",0.203762174755407
"Q8NA03_IDR_548_581",0.174453219924415
"Q8NA19_IDR_1_43",0.508289333922622
"Q8NA19_IDR_366_514",0.491710666077378
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.518481867250365
"Q8NA31_IDR_421_673",0.481518132749635
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.340794813996359
"Q8NA47_IDR_262_296",0.326652761053824
"Q8NA47_IDR_531_563",0.332552424949817
"Q8NAM6_IDR_128_308",0.518801626482313
"Q8NAM6_IDR_1_38",0.481198373517687
"Q8NAN2_IDR_288_334",0.518809205717784
"Q8NAN2_IDR_96_200",0.481190794282216
"Q8NAP3_IDR_123_165",0.321045055708309
"Q8NAP3_IDR_176_459",0.388284939577476
"Q8NAP3_IDR_522_970",0.290670004714214
"Q8NAP8_IDR_125_370",0.517864816006287
"Q8NAP8_IDR_402_495",0.482135183993714
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.330236558297344
"Q8NAT2_IDR_693_915",0.370168601941832
"Q8NAT2_IDR_95_126",0.299594839760823
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.489143625171921
"Q8NAV2_IDR_308_365",0.510856374828079
"Q8NAX2_IDR_115_232",0.248735474222479
"Q8NAX2_IDR_1_54",0.228152319872537
"Q8NAX2_IDR_308_349",0.278206931807931
"Q8NBF1_IDR_1_190",0.517051487402463
"Q8NBF1_IDR_298_513",0.482948512597537
"Q8NBF6_IDR_239_378",0.548124002937882
"Q8NBF6_IDR_587_648",0.451875997062118
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.464086454943784
"Q8NBP5_IDR_222_265",0.535913545056216
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.492519416355962
"Q8NBR0_IDR_363_393",0.507480583644038
"Q8NC60_IDR_18_66",0.501040026955987
"Q8NC60_IDR_82_123",0.498959973044013
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.479222331654871
"Q8NC74_IDR_1_103",0.520777668345129
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.493330248917429
"Q8NCA9_IDR_258_323",0.506669751082571
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.317251564965992
"Q8NCD3_IDR_448_748",0.290097033357933
"Q8NCD3_IDR_73_146",0.392651401676074
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.48325977246698
"Q8NCF5_IDR_55_247",0.51674022753302
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.412180399805374
"Q8NCX0_IDR_1_101",0.587819600194626
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.329644757973588
"Q8ND04_IDR_656_739",0.349555591329729
"Q8ND04_IDR_99_132",0.320799650696683
"Q8ND07_IDR_1_39",0.471525126750963
"Q8ND07_IDR_459_497",0.528474873249037
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.399285752957718
"Q8ND24_IDR_425_551",0.296617219822054
"Q8ND24_IDR_610_653",0.304097027220229
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.317261125819163
"Q8ND30_IDR_1_49",0.329331685596727
"Q8ND30_IDR_842_876",0.353407188584109
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.299487113165983
"Q8NDI1_IDR_174_542",0.399990370895145
"Q8NDI1_IDR_544_1075",0.300522515938872
"Q8NDL9_IDR_343_417",0.585015955568026
"Q8NDL9_IDR_600_886",0.414984044431974
"Q8NDM7_IDR_749_785",0.49629277449257
"Q8NDM7_IDR_930_986",0.50370722550743
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.329521839024481
"Q8NDT2_IDR_223_306",0.338703859075555
"Q8NDT2_IDR_554_709",0.331774301899963
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.522454334260909
"Q8NDX1_IDR_1_583",0.477545665739091
"Q8NDX2_IDR_1_64",0.470641726784198
"Q8NDX2_IDR_510_589",0.529358273215802
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.501749328171403
"Q8NEA5_IDR_28_83",0.498250671828597
"Q8NEA6_IDR_1_340",0.53764245553001
"Q8NEA6_IDR_446_666",0.46235754446999
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.502603570227345
"Q8NEB7_IDR_1_35",0.497396429772655
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.529594586049468
"Q8NEG2_IDR_27_72",0.470405413950532
"Q8NEN9_IDR_1107_1154",0.339545719260633
"Q8NEN9_IDR_454_677",0.345804832894265
"Q8NEN9_IDR_886_998",0.314649447845102
"Q8NEP3_IDR_1_85",0.535844486284801
"Q8NEP3_IDR_303_725",0.464155513715199
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.516135486173365
"Q8NER1_IDR_762_839",0.483864513826635
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.46483707505127
"Q8NET4_IDR_1313_1351",0.53516292494873
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.510236660409713
"Q8NET8_IDR_750_790",0.489763339590287
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.113944294502847
"Q8NEZ4_IDR_4251_4345",0.111361640707862
"Q8NF37_IDR_1_36",0.323527954091275
"Q8NF37_IDR_38_73",0.316686899805085
"Q8NF37_IDR_496_534",0.35978514610364
"Q8NF50_IDR_1234_1287",0.365137178190572
"Q8NF50_IDR_1347_1418",0.294255582277888
"Q8NF50_IDR_420_456",0.34060723953154
"Q8NF64_IDR_1_416",0.473550717403638
"Q8NF64_IDR_685_883",0.526449282596362
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.161388945924773
"Q8NF91_IDR_5763_6086",0.167864209970481
"Q8NFG4_IDR_278_337",0.52666537725553
"Q8NFG4_IDR_30_87",0.47333462274447
"Q8NFH5_IDR_1_171",0.495832341679415
"Q8NFH5_IDR_250_308",0.504167658320584
"Q8NFH8_IDR_142_272",0.518585439553142
"Q8NFH8_IDR_362_617",0.481414560446858
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.489882066666159
"Q8NFJ8_IDR_312_381",0.510117933333841
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.453101552236945
"Q8NFM4_IDR_487_536",0.546898447763055
"Q8NFM7_IDR_2_34",0.307574050725112
"Q8NFM7_IDR_515_548",0.331104411899645
"Q8NFM7_IDR_561_739",0.361321537375243
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.235087282636929
"Q8NFP9_IDR_1_55",0.232979959918419
"Q8NFP9_IDR_1581_1881",0.250918602063697
"Q8NFP9_IDR_951_1328",0.281014155380955
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.240943296047573
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.55599788394214
"Q8NFW9_IDR_25_73",0.44400211605786
"Q8NFY4_IDR_545_662",0.368747084303153
"Q8NFY4_IDR_691_829",0.326254590478179
"Q8NFY4_IDR_832_1070",0.304998325218669
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.323308261869875
"Q8NFZ3_IDR_605_668",0.321505297445374
"Q8NFZ3_IDR_701_816",0.355186440684751
"Q8NFZ4_IDR_613_679",0.501129311747668
"Q8NFZ4_IDR_701_835",0.498870688252332
"Q8NFZ5_IDR_157_207",0.524172330747355
"Q8NFZ5_IDR_330_400",0.475827669252645
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.349503531183248
"Q8NG08_IDR_795_825",0.333123363498203
"Q8NG08_IDR_957_1062",0.317373105318549
"Q8NG27_IDR_122_481",0.510025109256802
"Q8NG27_IDR_37_112",0.489974890743198
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.450984698842945
"Q8NHS3_IDR_245_290",0.549015301157055
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.382383648627329
"Q8NHU6_IDR_850_899",0.311111883444474
"Q8NHU6_IDR_89_231",0.306504467928197
"Q8NHV4_IDR_309_350",0.431216304033962
"Q8NHV4_IDR_354_626",0.568783695966038
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.580021210319443
"Q8NHW3_IDR_319_353",0.419978789680557
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.474814668221618
"Q8NHX4_IDR_161_192",0.525185331778382
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.41245319569518
"Q8NI35_IDR_1328_1418",0.112918754061388
"Q8NI35_IDR_1622_1670",0.0968048219631224
"Q8NI35_IDR_1765_1801",0.111838884220808
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.231259165727809
"Q8NI51_IDR_1_84",0.278771640998321
"Q8NI51_IDR_439_513",0.251727559823426
"Q8NI51_IDR_550_627",0.238241633450444
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.487812955336776
"Q8TA86_IDR_1_81",0.512187044663224
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.318641891061682
"Q8TAB3_IDR_805_992",0.348417435733312
"Q8TAB3_IDR_994_1117",0.332940673205006
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.32560975398223
"Q8TAQ2_IDR_545_609",0.354313121833351
"Q8TAQ2_IDR_720_1214",0.320077124184419
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.504304667500772
"Q8TAT2_IDR_149_233",0.495695332499228
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.513079637503638
"Q8TAU0_IDR_235_352",0.486920362496362
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.522887637940771
"Q8TAV0_IDR_231_307",0.477112362059229
"Q8TAW3_IDR_1_44",0.448208447078314
"Q8TBA6_IDR_566_665",0.244045599199341
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.532971431168341
"Q8TBB5_IDR_489_520",0.467028568831659
"Q8TBB6_IDR_436_501",0.528372804516326
"Q8TBB6_IDR_680_771",0.471627195483674
"Q8TBC3_IDR_135_191",0.503845580730706
"Q8TBC3_IDR_606_707",0.496154419269294
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.314374135912301
"Q8TBC5_IDR_1_41",0.338581508735617
"Q8TBC5_IDR_473_510",0.347044355352082
"Q8TBE0_IDR_1_73",0.347169918953394
"Q8TBE0_IDR_461_587",0.330381052065825
"Q8TBE0_IDR_76_348",0.322449028980781
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.297345049516537
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.5230853044028
"Q8TBZ0_IDR_752_833",0.4769146955972
"Q8TBZ3_IDR_322_360",0.524224145180109
"Q8TBZ3_IDR_392_507",0.475775854819891
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.463922441058275
"Q8TBZ6_IDR_277_339",0.536077558941725
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.242514290608985
"Q8TC20_IDR_132_309",0.295986960632214
"Q8TC20_IDR_550_634",0.268600126288466
"Q8TC20_IDR_721_777",0.192898622470336
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.47552328694454
"Q8TC76_IDR_291_339",0.52447671305546
"Q8TC90_IDR_131_196",0.340383160836659
"Q8TC90_IDR_1_72",0.335607513104907
"Q8TC90_IDR_200_364",0.324009326058434
"Q8TC92_IDR_2_55",0.338468626610779
"Q8TC92_IDR_383_436",0.327574481292076
"Q8TC92_IDR_493_561",0.333956892097145
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.32079183479428
"Q8TCJ2_IDR_489_548",0.351388879700251
"Q8TCJ2_IDR_776_826",0.327819285505469
"Q8TCN5_IDR_128_630",0.448233047766429
"Q8TCN5_IDR_13_47",0.182611297789269
"Q8TCN5_IDR_49_124",0.172173220340533
"Q8TCN5_IDR_826_881",0.196982434103768
"Q8TCQ1_IDR_1_75",0.42276112824716
"Q8TCQ1_IDR_244_289",0.57723887175284
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.493059353028646
"Q8TCT7_IDR_506_592",0.506940646971354
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.566720755360225
"Q8TD10_IDR_331_391",0.433279244639775
"Q8TD16_IDR_141_666",0.553053000751913
"Q8TD16_IDR_777_824",0.446946999248087
"Q8TD17_IDR_1_40",0.489385623619748
"Q8TD17_IDR_190_344",0.510614376380253
"Q8TD19_IDR_1_48",0.309396174660917
"Q8TD19_IDR_731_807",0.341550175987089
"Q8TD19_IDR_825_961",0.349053649351995
"Q8TD20_IDR_1_34",0.522144939632747
"Q8TD20_IDR_568_617",0.477855060367253
"Q8TD26_IDR_1_310",0.164080892114794
"Q8TD26_IDR_1316_1385",0.20226945428261
"Q8TD26_IDR_1410_1447",0.20784009171015
"Q8TD26_IDR_1619_2108",0.245665775618831
"Q8TD26_IDR_2110_2715",0.180143786273616
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.49318557491742
"Q8TD31_IDR_675_782",0.50681442508258
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.500758855660698
"Q8TD43_IDR_713_764",0.499241144339302
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.522167010694418
"Q8TDD1_IDR_1_96",0.338824991045405
"Q8TDD1_IDR_578_739",0.339327351180423
"Q8TDD1_IDR_774_881",0.321847657774172
"Q8TDD2_IDR_1_129",0.348912930747322
"Q8TDD2_IDR_173_289",0.29957409808005
"Q8TDD2_IDR_361_431",0.351512971172628
"Q8TDF5_IDR_417_471",0.469342826626749
"Q8TDF5_IDR_481_516",0.530657173373251
"Q8TDF6_IDR_1_35",0.466252978616215
"Q8TDF6_IDR_593_673",0.533747021383785
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.147974922872312
"Q8TDI0_IDR_1203_1252",0.173694946776876
"Q8TDI0_IDR_1328_1405",0.177210812739102
"Q8TDI0_IDR_1532_1699",0.181617671541227
"Q8TDI0_IDR_200_341",0.152949701625052
"Q8TDI0_IDR_651_681",0.166551944445432
"Q8TDI7_IDR_1_157",0.48688648135265
"Q8TDI7_IDR_800_906",0.51311351864735
"Q8TDN2_IDR_56_92",0.519792561574669
"Q8TDN4_IDR_1_317",0.466687538662338
"Q8TDN4_IDR_410_443",0.533312461337662
"Q8TDN6_IDR_1_53",0.329966545595222
"Q8TDN6_IDR_271_306",0.344411556115298
"Q8TDN6_IDR_309_353",0.32562189828948
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.486739949440725
"Q8TDS5_IDR_374_423",0.513260050559275
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.330819365166196
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.536251545059804
"Q68BL8_IDR_183_486",0.463748454940196
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.249813676016022
"Q68CP9_IDR_473_531",0.274877704764028
"Q68CP9_IDR_535_569",0.254787927982781
"Q68CP9_IDR_603_1629",0.22052069123717
"Q68CQ1_IDR_1_193",0.53396482668917
"Q68CQ1_IDR_195_239",0.46603517331083
"Q68CQ4_IDR_1_75",0.50384296495681
"Q68CQ4_IDR_78_186",0.49615703504319
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.522560197823292
"Q68CR1_IDR_1_33",0.477439802176708
"Q68DE3_IDR_2199_2245",0.392538178329116
"Q68DH5_IDR_1_94",0.494445857008602
"Q68DH5_IDR_582_695",0.505554142991398
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.373327393000137
"Q68DQ2_IDR_1480_1759",0.314440238991473
"Q68DQ2_IDR_1768_2281",0.31223236800839
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.269988414420245
"Q68DX3_IDR_190_305",0.215847977759017
"Q68DX3_IDR_679_768",0.260350141428376
"Q68DX3_IDR_864_939",0.253813466392362
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.486637975218013
"Q6A163_IDR_1_31",0.496466252454666
"Q6AHZ1_IDR_1155_1222",0.216940876963396
"Q6AHZ1_IDR_350_443",0.243728605216592
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.542060131652304
"Q6AI14_IDR_602_798",0.457939868347696
"Q6AI39_IDR_25_722",0.221148194421105
"Q6AI39_IDR_800_1002",0.259994140831433
"Q6A162_IDR_398_429",0.513362024781987
"Q6A163_IDR_411_455",0.503533747545335
"Q6AHZ1_IDR_1236_1310",0.199211622463646
"Q6AHZ1_IDR_464_881",0.340118895356367
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.258652424128098
"Q6AI39_IDR_741_796",0.260205240619365
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.198584009699438
"Q6AWC2_IDR_425_488",0.198991714481141
"Q6AWC2_IDR_493_686",0.201408301600578
"Q6DN90_IDR_1_520",0.522442238528189
"Q6DN90_IDR_875_963",0.477557761471811
"Q6DT37_IDR_1455_1551",0.186877365266685
"Q6DT37_IDR_403_446",0.21043845481418
"Q6DT37_IDR_455_495",0.208567553345134
"Q6DT37_IDR_563_631",0.205267279566664
"Q6DT37_IDR_786_903",0.188849347007336
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.485022003349539
"Q6EMB2_IDR_532_660",0.514977996650461
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.498571085856936
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.492835751412623
"Q8TE67_IDR_400_450",0.507164248587377
"Q8TE68_IDR_159_253",0.311728741489792
"Q8TE68_IDR_431_478",0.356612950696159
"Q8TE68_IDR_536_633",0.331658307814049
"Q8TE73_IDR_1059_1096",0.518770188484024
"Q8TE73_IDR_896_930",0.481229811515976
"Q8TE76_IDR_405_450",0.475613990058121
"Q8TE76_IDR_457_793",0.524386009941879
"Q8TE77_IDR_470_659",0.486072973222599
"Q8TE77_IDR_52_91",0.513927026777401
"Q8TE82_IDR_1_76",0.497153231694005
"Q8TE82_IDR_229_265",0.502846768305995
"Q8TE85_IDR_77_219",0.44899217561718
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.241976225077517
"Q8TEJ3_IDR_1_45",0.260996715934912
"Q8TEJ3_IDR_320_461",0.257431027359672
"Q8TEJ3_IDR_528_821",0.239596031627899
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.461732266254818
"Q8TEL6_IDR_343_373",0.538267733745182
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.257846922566551
"Q8TEP8_IDR_2070_2125",0.275550490416476
"Q8TEP8_IDR_43_1211",0.466602587016973
"Q8TEQ0_IDR_184_389",0.249083160862145
"Q8TEQ0_IDR_407_511",0.316095209595957
"Q8TEQ0_IDR_617_649",0.229598775025514
"Q8TEQ0_IDR_777_813",0.205222854516384
"Q8TEQ6_IDR_1306_1349",0.344575118053209
"Q8TEQ6_IDR_1390_1427",0.351595469711294
"Q8TEQ6_IDR_822_881",0.303829412235497
"Q8TER5_IDR_191_521",0.324716728891395
"Q8TEW8_IDR_593_1205",0.317259207749443
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.337433310951125
"Q8TEY5_IDR_145_183",0.304844524790993
"Q8TEY5_IDR_314_395",0.357722164257882
"Q8TEY7_IDR_129_183",0.469256416025351
"Q8TEY7_IDR_293_473",0.530743583974649
"Q8TF01_IDR_1_33",0.536897071448299
"Q8TF01_IDR_47_805",0.463102928551701
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.477408248586251
"Q8TF17_IDR_9_39",0.522591751413749
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.503875920123218
"Q8TF21_IDR_271_823",0.496124079876782
"Q8TF30_IDR_472_705",0.44851189454158
"Q8TF30_IDR_755_809",0.55148810545842
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.54253996758546
"Q8TF68_IDR_1_260",0.532205131882528
"Q8TF68_IDR_455_543",0.467794868117472
"Q8TF71_IDR_1_61",0.422306124843783
"Q8TF71_IDR_476_515",0.577693875156216
"Q8TF72_IDR_112_1665",0.432498732816576
"Q8TF72_IDR_1688_1777",0.567501267183424
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.478846273726905
"Q8WTP8_IDR_283_325",0.521153726273095
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.541252039746135
"Q8WTQ4_IDR_41_165",0.458747960253865
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.484965603777567
"Q8WTT2_IDR_435_472",0.515034396222433
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.541108563287342
"Q8WTX9_IDR_285_450",0.458891436712658
"Q8WU08_IDR_320_361",0.47736322835552
"Q8WU08_IDR_364_396",0.52263677164448
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.504871649443075
"Q8WU20_IDR_478_508",0.495128350556925
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.307384434130046
"Q8WU90_IDR_265_295",0.320497766089501
"Q8WU90_IDR_297_396",0.372117799780453
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.306015402207021
"Q8WUA4_IDR_765_797",0.341718507722555
"Q8WUA4_IDR_877_911",0.352266090070424
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.300524253575657
"Q8WUQ7_IDR_471_556",0.338187347746165
"Q8WUQ7_IDR_589_624",0.361288398678178
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.182655538907978
"Q8WUY3_IDR_2558_2632",0.182037406489622
"Q8WUY3_IDR_2640_2874",0.146820811490567
"Q8WUY3_IDR_358_936",0.184619502726449
"Q8WUY3_IDR_938_2344",0.303866740385384
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.474969063364432
"Q8WV15_IDR_263_306",0.525030936635568
"Q8WVB6_IDR_321_356",0.235762074340276
"Q8WVB6_IDR_859_921",0.247509023502538
"Q8WVC0_IDR_1_352",0.493102360369619
"Q8WVC0_IDR_523_666",0.506897639630381
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
